variant,seed,feature_count,best_iteration,validation_paper_proxy_ic,validation_paper_proxy_icir,validation_paper_proxy_rank_ic,validation_paper_proxy_rank_icir,validation_paper_proxy_metric_days,validation_executable_bridge_ic,validation_executable_bridge_icir,validation_executable_bridge_rank_ic,validation_executable_bridge_rank_icir,validation_executable_bridge_metric_days,historical_test_paper_proxy_ic,historical_test_paper_proxy_icir,historical_test_paper_proxy_rank_ic,historical_test_paper_proxy_rank_icir,historical_test_paper_proxy_metric_days,historical_test_paper_proxy_gross_arr,historical_test_paper_proxy_net_arr,historical_test_paper_proxy_universe_equal_weight_arr,historical_test_paper_proxy_net_arr_minus_universe_arr,historical_test_paper_proxy_ir,historical_test_paper_proxy_active_ir_vs_universe_equal_weight,historical_test_paper_proxy_mdd,historical_test_paper_proxy_calmar,historical_test_paper_proxy_mean_one_way_turnover,historical_test_paper_proxy_total_cost,historical_test_paper_proxy_portfolio_days,historical_test_executable_bridge_ic,historical_test_executable_bridge_icir,historical_test_executable_bridge_rank_ic,historical_test_executable_bridge_rank_icir,historical_test_executable_bridge_metric_days,historical_test_executable_bridge_gross_arr,historical_test_executable_bridge_net_arr,historical_test_executable_bridge_universe_equal_weight_arr,historical_test_executable_bridge_net_arr_minus_universe_arr,historical_test_executable_bridge_ir,historical_test_executable_bridge_active_ir_vs_universe_equal_weight,historical_test_executable_bridge_mdd,historical_test_executable_bridge_calmar,historical_test_executable_bridge_mean_one_way_turnover,historical_test_executable_bridge_total_cost,historical_test_executable_bridge_portfolio_days
plus_close_reversal_5d,20260723,21,2,0.009015308109304,0.0915419064257079,0.008740275101620678,0.08387072177134648,482,0.011156515051761587,0.11713698449799897,0.01250905674932813,0.12012682756953273,482,0.010602625556968823,0.10348030932261446,0.010387290425676161,0.09116183518292895,578,0.14083117963019176,0.08093610313329158,0.20696561241382994,-0.12602950928053835,0.5178242698937595,-1.3096754108734943,-0.19507806845210485,0.41489083716841724,0.10747404844290658,0.12374000000000002,578,0.014233244603620094,0.13570162681394335,0.01416242584847436,0.12341259974914426,578,0.1786553159560551,0.11678033458963522,0.2220866599905158,-0.10530632540088058,0.6219339759819684,-1.0520933220599122,-0.22710541012095042,0.5142120327624122,0.10747404844290658,0.12374000000000002,578
plus_close_reversal_5d,20260724,21,4,0.011201703274904601,0.09955412621535216,0.008507967597508489,0.07313314906844616,482,0.008193003745963639,0.07733073993765072,0.009298639036375587,0.08370988966337026,482,0.008488352162660548,0.07454740285137935,0.00828638675245049,0.07051093521816314,578,0.18740305875544583,0.1247729782760334,0.20696561241382994,-0.08219263413779654,0.7341732732168453,-0.841197894123642,-0.17403341420232354,0.7169484023968975,0.1079930795847751,0.12434,578,0.010446219034795798,0.09349448034056061,0.008529615603401933,0.07330443483821605,578,0.1940701858946905,0.13109424487856236,0.2220866599905158,-0.09099241511195344,0.6847987001188018,-0.8987223547658183,-0.22008400658017124,0.595655481357333,0.1079930795847751,0.12434,578
plus_close_reversal_5d,20260725,21,5,0.008544340309614665,0.07624781751202842,0.006239200944649382,0.05577328839324064,482,0.00800584506664486,0.07144331725125046,0.008561605563982232,0.075930677405059,482,0.010893918506470458,0.09330121369359079,0.0125445050027117,0.10880074320444273,578,0.13828734877226379,0.07829780398331398,0.20696561241382994,-0.12866780843051595,0.5133964441891012,-1.2767130647947835,-0.19984544452708897,0.3917917877417554,0.10788927335640139,0.12422000000000001,578,0.011131202014030379,0.09256395661349685,0.013787714278469988,0.11769712811223386,578,0.17511071716453008,0.11318713087744858,0.2220866599905158,-0.10889952911306722,0.6191657483248555,-1.0757440130693718,-0.1977335859706787,0.5724223850076373,0.10788927335640139,0.12422000000000001,578
plus_close_reversal_5d,20260726,21,4,0.01198602752667144,0.10704124570621942,0.008609921721781636,0.07478515160731715,482,0.008193951347257065,0.07692594244586205,0.008024608114817998,0.07128386364082218,482,0.009266955570635576,0.08184949282830742,0.009983370521353828,0.08372574482693852,578,0.25153879398623236,0.1859605952573149,0.20696561241382994,-0.021005017156515038,1.050367931554323,-0.2535422231851915,-0.15968094279411105,1.1645760101572562,0.10730103806228374,0.12354000000000001,578,0.010813727879508801,0.09214286050382213,0.012114918752298105,0.10208241891963915,578,0.22788413436176969,0.1635373620605578,0.2220866599905158,-0.058549297929958,0.838099296671613,-0.5893120439804774,-0.18694484974270476,0.874789341806618,0.10730103806228374,0.12354000000000001,578
plus_close_reversal_5d,20260727,21,7,0.01222846682036976,0.10872925624631229,0.008318903492337564,0.07025335137316485,482,0.010167314913421238,0.0921553145006362,0.009048426678454872,0.07841071721356327,482,0.011579942791925936,0.10038664210785378,0.011151659659534073,0.09150304201319903,578,0.18331037352710644,0.12078205404602427,0.20696561241382994,-0.08618355836780567,0.7035536678392408,-0.9353203490200377,-0.18028328977606844,0.6699570115236347,0.10820069204152248,0.12458000000000002,578,0.011731753157895784,0.1008629777734953,0.01191587852620124,0.09795911156649019,578,0.21206369194398178,0.14802039054781901,0.2220866599905158,-0.07406626944269679,0.7377309140961119,-0.7730454085691976,-0.22478866616687643,0.6584868938095529,0.10820069204152248,0.12458000000000002,578
plus_daily_close_location_value,20260723,21,3,0.011051388479601605,0.09907258576771297,0.00801222502052466,0.06980884611031342,482,0.009812869193037857,0.09673528742945925,0.01003251395279354,0.09259215974796875,482,0.003853941693640675,0.03608352462528382,0.003332894922619711,0.028932791883411215,578,0.13900372850501586,0.07926006003291475,0.20696561241382994,-0.1277055523809152,0.5086991355315255,-1.2774673770607194,-0.18839303772210947,0.4207165030685894,0.10737024221453288,0.12362000000000002,578,0.009949340721151645,0.0958918877700205,0.009721367800075306,0.08776988493762629,578,0.16183185888170049,0.10089479348832997,0.2220866599905158,-0.12119186650218583,0.5590748554061284,-1.179365985387493,-0.19815758425414787,0.509164430259338,0.10737024221453288,0.12362000000000002,578
plus_daily_close_location_value,20260724,21,1,0.009825026036387574,0.09670883117917972,0.006291792027093751,0.061985695080266634,482,0.00814102614505595,0.08876314720750575,0.010429523426522685,0.10825805087630733,482,0.0061519389527486526,0.06514838800370445,0.0070357698874843,0.06927921050407355,578,0.12473012577034859,0.06618010246241601,0.20696561241382994,-0.14078550995141392,0.47382484358503785,-1.2642227749280686,-0.16557492896130954,0.3996988123599349,0.10653979238754326,0.12266000000000002,578,0.012289076477427618,0.1348627197990615,0.0106672073646006,0.10630324015325567,578,0.14829910181616013,0.08852620676220413,0.2220866599905158,-0.13356045322831167,0.5352914546149787,-1.2073483169040602,-0.18450166434598547,0.4798125105050325,0.10653979238754326,0.12266000000000002,578
plus_daily_close_location_value,20260725,21,4,0.009083625688037176,0.07515037194964666,0.0044118909880583364,0.03713626248417427,482,0.011446878148208132,0.10036498207990886,0.010982104536077956,0.09604857519005965,482,0.0036492613706254552,0.030362239878823114,0.004134208031479471,0.03508697715635698,578,0.13312084880602515,0.07351261753501093,0.20696561241382994,-0.133452994878819,0.4757735804861759,-1.3947105399125006,-0.19476733655136735,0.3774381209737544,0.10768166089965397,0.12398,578,0.008726181269175622,0.07261834123696355,0.013710003042963733,0.1180301697040647,578,0.16997845102310216,0.10843974582322091,0.2220866599905158,-0.11364691416729489,0.5821862957297534,-1.1639866091235391,-0.2330066448354725,0.4653933620639485,0.10768166089965397,0.12398,578
plus_daily_close_location_value,20260726,21,10,0.012986807572177175,0.10786891957464889,0.008863462693831075,0.07393733338247452,482,0.013984886245544384,0.12469435412957411,0.01547938817267819,0.13706750530400388,482,0.010080308255616389,0.0798967043044362,0.010292669688437138,0.08087292970237236,578,0.19982734497295618,0.13672733345917942,0.20696561241382994,-0.07023827895465051,0.7836258863946661,-0.7259589244531942,-0.19364153995270006,0.7060847248610871,0.10768166089965397,0.12398,578,0.017636448162237892,0.13802171247834663,0.019522185174786502,0.15169721247932952,578,0.20292675526843507,0.13966347519180977,0.2220866599905158,-0.08242318479870603,0.7154229963645106,-0.8359540824891631,-0.23353111314034203,0.5980508263491131,0.10768166089965397,0.12398,578
plus_daily_close_location_value,20260727,21,2,0.011333655333683303,0.10450407969954749,0.007881998165112498,0.07107796817094841,482,0.010204621946266422,0.09849636369681078,0.008848603573998718,0.08239171546624179,482,0.004115317715795641,0.038773804738412236,0.006899804494006437,0.06272357041636538,578,0.12739590030031178,0.0686297086969021,0.20696561241382994,-0.13833590371692783,0.48446164912117357,-1.2808926638784368,-0.1595372187706997,0.4301799243193683,0.10667820069204152,0.12282000000000001,578,0.008021472510511269,0.07434651741078797,0.012415228229835014,0.11017991928493062,578,0.11818350719749038,0.05989733797837582,0.2220866599905158,-0.16218932201213998,0.395840089059822,-1.452331945688825,-0.21480603439910873,0.27884383297671617,0.10667820069204152,0.12282000000000001,578
plus_volume_surprise_20d,20260723,21,4,0.008586678571393216,0.08319945665172378,0.004907642847330502,0.045637771944147726,482,0.0063596555830086245,0.06380743269956152,0.006929719280921464,0.06579061134033187,482,0.008331179104274389,0.07848108316118406,0.008223994511209823,0.0704056182335819,578,0.21128647245061272,0.14846429868922772,0.20696561241382994,-0.05850131372460221,0.8808758250754961,-0.6143883470354514,-0.16560222535091595,0.8965114953897965,0.10615916955017302,0.12222000000000002,578,0.013496349660529601,0.12172332385558093,0.013614322582696492,0.11293248422484548,578,0.2268592689475195,0.16323312610123675,0.2220866599905158,-0.05885353388927905,0.8412477334594698,-0.5791568274516965,-0.20570941067516446,0.7935131677519509,0.10615916955017302,0.12222000000000002,578
plus_volume_surprise_20d,20260724,21,2,0.006962265799880539,0.07072785178641837,0.002990211398958831,0.031229071647241553,482,0.0010157076845855033,0.010788893984743909,0.0035961869383957265,0.03895504743608329,482,0.00605544541713175,0.05871194813655828,0.006566939189727901,0.060770483130822714,578,0.17868379826250713,0.11758856347784419,0.20696561241382994,-0.08937704893598575,0.7439116342156894,-0.8618970867949024,-0.15178478308319532,0.7747058768953953,0.10608996539792387,0.12214000000000003,578,0.006127485948624968,0.056736858872523444,0.005741109319521664,0.05182567076907314,578,0.19143891352453046,0.12968655382359118,0.2220866599905158,-0.09240010616692462,0.7211865140546065,-0.843609919154793,-0.18519863654523283,0.7002565258730541,0.10608996539792387,0.12214000000000003,578
plus_volume_surprise_20d,20260725,21,5,0.011259896914607975,0.10991310077083892,0.006330701507392597,0.06293483886957763,482,0.008049929350689392,0.07863492177073667,0.01027920410452089,0.1022378265251716,482,0.011549356227700557,0.10232808805516798,0.00984885627187528,0.08552083915073092,578,0.2148406076603544,0.15169425064958197,0.20696561241382994,-0.05527136176424796,0.8850142112462677,-0.5804568563977427,-0.17771006805985867,0.8536052701217035,0.10640138408304499,0.12250000000000001,578,0.012013436859932974,0.10162756141997016,0.010746915987755602,0.09171428648022815,578,0.2500193586706363,0.18505500210168147,0.2220866599905158,-0.037031657888834335,0.9132544903866915,-0.3905304897975708,-0.17485060293158017,1.058360674764698,0.10640138408304499,0.12250000000000001,578
plus_volume_surprise_20d,20260726,21,5,0.009574358126868155,0.0905251846512155,0.009200959912623142,0.08440831791645154,482,0.00860152921579137,0.08429511401212103,0.012996299481615403,0.12259852148064258,482,0.007390085201709402,0.06287267860397917,0.011894205812225892,0.09120941682957931,578,0.19153400162628742,0.1296358389379879,0.20696561241382994,-0.07732977347584202,0.8038149196091832,-0.7756313615408416,-0.17947362838090486,0.7223113507398201,0.10633217993079584,0.12242000000000001,578,0.01359603290804089,0.11266479006413006,0.01614843047223421,0.12329328958775704,578,0.2187034388675948,0.1554000903336843,0.2220866599905158,-0.06668656965683151,0.831108455386846,-0.6478200111294387,-0.21858119227453576,0.7109490469724556,0.10633217993079584,0.12242000000000001,578
plus_volume_surprise_20d,20260727,21,5,0.013796065940891618,0.12682395744515423,0.009186875534630084,0.08234256073772084,482,0.00932330819296517,0.08843791569715966,0.010752527807577697,0.0977233928325697,482,0.010839456935173988,0.09341464918780046,0.009654941689753222,0.07823516514433823,578,0.27177672291465194,0.20581127541677047,0.20696561241382994,-0.0011543369970594686,1.0996841937176982,-0.06294132242400925,-0.16575369584408517,1.2416692995513363,0.10619377162629758,0.12226000000000001,578,0.013804269181695271,0.1170575304928453,0.01398249018171937,0.11422913169239456,578,0.29745789661479116,0.23015975039139014,0.2220866599905158,0.008073090400874339,1.0713153657115215,0.013079057720753242,-0.20654673656285116,1.1143228608763502,0.10619377162629758,0.12226000000000001,578
plus_all_four,20260723,24,4,0.008950989222643873,0.0807002454837924,0.0034586957475486635,0.030770709725689942,482,0.01195176660841503,0.11146597482925093,0.012766026383100284,0.11531474561416419,482,0.006669148123581189,0.06151559654323065,0.007876485920019797,0.0677953564606085,578,0.19760770913633463,0.1354135522960782,0.20696561241382994,-0.07155206011775173,0.7924754145342774,-0.7555466198460247,-0.19388200666940492,0.6984327974641642,0.10629757785467128,0.12238000000000002,578,0.013066074571823079,0.11653409835940702,0.012194824213935536,0.10820687088059495,578,0.22347904000396945,0.15994806066871448,0.2220866599905158,-0.062138599321801324,0.8242229143655755,-0.6502284964210695,-0.2079472789440585,0.7691760213498313,0.10629757785467128,0.12238000000000002,578
plus_all_four,20260724,24,6,0.013290500280142779,0.11657328406849318,0.010144945544755252,0.09166723079522848,482,0.01311603434915859,0.11746375456808002,0.013433509314850331,0.12350514078076279,482,0.011058688595195182,0.09207916777994114,0.012478407276368184,0.10395557305366081,578,0.22380233491344326,0.1599911413037456,0.20696561241382994,-0.04697447111008435,0.8887072352170124,-0.5090689255428501,-0.18743815632331184,0.8535676216734498,0.10674740484429067,0.12290000000000001,578,0.014082356512079511,0.11401990083216558,0.017185720360268764,0.143687971937409,578,0.2511472950847591,0.18591963707535886,0.2220866599905158,-0.03616702291515694,0.8901289529798925,-0.38657991366812683,-0.2296953822594836,0.8094182619018787,0.10674740484429067,0.12290000000000001,578
plus_all_four,20260725,24,3,0.010870844792014592,0.10241037677945104,0.009627422736282839,0.08975046780540742,482,0.009375806189267944,0.09494123311029282,0.012049444330715987,0.11495114480087643,482,0.004721719246232161,0.0469527680835247,0.006103863675925865,0.05525791319034731,578,0.23596332092988526,0.17143776839564984,0.20696561241382994,-0.0355278440181801,0.9192777237879884,-0.41207523940973756,-0.1692717223856104,1.0127962661424634,0.10688581314878892,0.12306,578,0.014416030774758162,0.1471734356001103,0.014418613250375908,0.13057018228963838,578,0.27809024499508883,0.21138164096887224,0.2220866599905158,-0.010705019021643558,0.9795877375162472,-0.154269813483259,-0.1850605134913501,1.1422298413689012,0.10688581314878892,0.12306,578
plus_all_four,20260726,24,3,0.011991879379047334,0.11465901345487016,0.008361525452619627,0.07708658014625289,482,0.013073979684723116,0.13357238136091948,0.014819725971269515,0.1401525119439224,482,0.0014396187312675358,0.014847834701921744,0.001975280085927848,0.01795066498297916,578,0.23885257677232619,0.1741339719412771,0.20696561241382994,-0.032831640472552825,0.9205909669998815,-0.38862031469917235,-0.17348218420079142,1.0037570874697501,0.10695501730103806,0.12314000000000003,578,0.01391281848222041,0.14405936929343854,0.01266764551127222,0.1185807805861306,578,0.2786206596492853,0.2118364209547412,0.2220866599905158,-0.0102502390357746,0.9667690635108406,-0.14563687995190455,-0.19387865799901727,1.092623722183052,0.10695501730103806,0.12314000000000003,578
plus_all_four,20260727,24,5,0.012218075050868542,0.1086529997511023,0.010174857861918496,0.08966057883810849,482,0.01666069591539404,0.1581995895109328,0.01908515755910904,0.17385369707912243,482,0.00987127434840021,0.09247537999599274,0.011581557739885779,0.10158971262290306,578,0.2965099130973754,0.2292428028572806,0.20696561241382994,0.022277190443450667,1.1769371566798792,0.18261686063800622,-0.16613622119137372,1.3798484232599337,0.10622837370242214,0.12230000000000002,578,0.017862565614732682,0.16408747695919473,0.020361410390154686,0.1781551275970654,578,0.28136879587850827,0.2148860660281986,0.2220866599905158,-0.007200593962317203,0.9917295350522045,-0.12282139816174394,-0.2061770275700845,1.0422405859700044,0.10622837370242214,0.12230000000000002,578
