filter_id,split_bucket,treated_lower_first_rate,control_lower_first_rate,lower_first_uplift_vs_compression_control,treated_fast_fail_rate,control_fast_fail_rate,fast_fail_uplift_vs_compression_control,treated_same_bar_conflict_rate,median_upper_barrier_return,median_abs_lower_barrier_return,utility_proxy_per_entry,utility_proxy_total_indexed,utility_proxy_total_indexed_ci_low,compression_baseline_utility_total_indexed,utility_margin_vs_compression_baseline,utility_margin_vs_compression_baseline_ci_low,cost_buffer_return,cost_buffer_source,badside_status,utility_status,native_baseline_winner_rate,bootstrap_seed,bootstrap_resample_n,bootstrap_valid_replicates,bootstrap_ci_low_quantile,bootstrap_unit,ci_status
max_drawdown_20d__top_20pct,train,0.444880073800738,0.4267016461498544,0.018178427650883622,0.128690036900369,0.13757315420762822,-0.008883117307259214,0.0,0.09375774173247015,0.04687887086623507,-0.008367456295940616,-0.00033470751496073243,-0.000437423679279317,-0.0016645376993812033,0.0013298301844204708,0.0010770603326578753,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
max_drawdown_20d__top_20pct,validation,0.44547206165703274,0.4937421777221527,-0.04827011606511994,0.11560693641618497,0.13523153942428034,-0.019624603008095376,0.0,0.09068085397885625,0.045340426989428126,-0.013284778525631013,-0.001124635042458854,-0.0013459673597658762,-0.006934174667082011,0.005809539624623157,0.0053063750458359924,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
max_drawdown_20d__top_20pct,robustness,0.35701874714220394,0.3412306404353286,0.01578810670687536,0.13031550068587106,0.09923259383284498,0.031082906853026074,0.0,0.09171709113615746,0.04585854556807873,-0.005797872642047107,-0.0004853977164835708,-0.0006587515563006024,-0.002672568108024259,0.0021871703915406883,0.001778922933634224,0.01,lineage,fail,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
ret_60d__top_50pct,train,0.4280245376135787,0.43265061352523293,-0.004626075911654204,0.13315806466491398,0.13843528000738076,-0.005277215342466779,0.0,0.11449138867300271,0.057245694336501354,-0.007116724403142869,-0.0007117249637192014,-0.0009117711532172235,-0.0016645376993812033,0.000952812735662002,0.0007675500779092515,0.01,lineage,pass,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
ret_60d__top_50pct,validation,0.4207153921982819,0.606630309988519,-0.18591491779023706,0.11399802844669765,0.16389207807118256,-0.049894049624484904,0.0,0.10904408275108074,0.05452204137554037,-0.013159529647378517,-0.0030484551527895625,-0.0035248750429120027,-0.006934174667082011,0.003885719514292448,0.0035943881956857072,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
ret_60d__top_50pct,robustness,0.3358292177791939,0.36347091322716935,-0.027641695447975456,0.10017524295045403,0.11940201494962625,-0.01922677199917222,0.0,0.10942193780228464,0.05471096890114232,-0.005920864513982061,-0.0014227137425645566,-0.0018333929036515235,-0.002672568108024259,0.0012498543654597023,0.0010099598169858025,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
ret_60d__top_40pct,train,0.4297739852398524,0.4307130501633673,-0.0009390649235149207,0.13422509225092252,0.13684412838746876,-0.002619036136546238,0.0,0.11669654310710836,0.05834827155355418,-0.006730020759337254,-0.0005384165615743302,-0.0007281139317513075,-0.0016645376993812033,0.001126121137806873,0.0009175210350312424,0.01,lineage,pass,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
ret_60d__top_40pct,validation,0.4111817656288711,0.5764264429974616,-0.1652446773685905,0.11462548517631514,0.15152852885994925,-0.036903043683634104,0.0,0.10974087157735458,0.05487043578867729,-0.01176270538622475,-0.0023233007572022036,-0.002768450140684266,-0.006934174667082011,0.004610873909879807,0.004252079603001317,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
ret_60d__top_40pct,robustness,0.3351680185399768,0.35898506839302496,-0.023817049853048167,0.0982401506373117,0.11840868748042184,-0.020168536843110138,0.0,0.1106017061365766,0.0553008530682883,-0.005802774187748683,-0.0012268930740109607,-0.0015987895002441727,-0.002672568108024259,0.0014456750340132983,0.0011701721936800574,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
ret_60d__top_30pct,train,0.44026752767527677,0.4260815129649764,0.014186014710300343,0.13906826568265682,0.1343942538960825,0.004674011786574311,0.0,0.11986645753796378,0.05993322876898189,-0.007553463678018962,-0.00045322036368013256,-0.0006096146694090323,-0.0016645376993812033,0.0012113173357010708,0.0009838997508552184,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
ret_60d__top_30pct,validation,0.4012664907651715,0.5472424112868748,-0.14597592052170327,0.11292875989445911,0.14459170585720393,-0.031662945962744826,0.0,0.11199548139889477,0.055997740699447386,-0.01008274072504404,-0.001558288097114396,-0.001956715593705185,-0.006934174667082011,0.005375886569967615,0.004970626447051183,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
ret_60d__top_30pct,robustness,0.33654594174085917,0.35312288422477994,-0.016576942483920776,0.09815022906042009,0.11467501692620176,-0.016524787865781668,0.0,0.11233331785936396,0.05616665892968198,-0.006133050061587717,-0.001086457135720647,-0.001414835502655568,-0.002672568108024259,0.001586110972303612,0.0012806071988528476,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
ret_60d__top_20pct,train,0.45675738007380073,0.42404532708929554,0.03271205298450519,0.14794741697416974,0.13280143381608997,0.015145983158079773,0.0,0.12341813640162018,0.06170906820081009,-0.008939731185202875,-0.00035759914406339354,-0.00048787125059490156,-0.0016645376993812033,0.0013069385553178099,0.0010588614494359346,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
ret_60d__top_20pct,validation,0.403168193818916,0.5163261149955876,-0.11315792117667156,0.11259512346637676,0.13821193401669948,-0.02561681055032272,0.0,0.11490774762284656,0.05745387381142328,-0.009125566138605457,-0.0009584471653560039,-0.0012823860417073849,-0.006934174667082011,0.005975727501726006,0.0055002260692098215,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
ret_60d__top_20pct,robustness,0.34332042865959717,0.3459080388295851,-0.0025876101699879306,0.10015148964820737,0.11040867792862818,-0.010257188280420812,0.0,0.11477515438034316,0.05738757719017158,-0.007408012139477749,-0.001010864075534873,-0.0013047576342764917,-0.002672568108024259,0.001661704032489386,0.0013162721601620876,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
distance_to_60d_low__top_50pct,train,0.4462638376383764,0.4144102587757738,0.031853578862602594,0.13833025830258303,0.1332626043636699,0.005067653938913119,0.0,0.12097382281009242,0.06048691140504621,-0.007659201168411728,-0.0007659413144790274,-0.0009805858601490422,-0.0016645376993812033,0.000898596384902176,0.0007112485693595129,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
distance_to_60d_low__top_50pct,validation,0.47219576525752804,0.499534636351549,-0.027338871094020945,0.11898307568320024,0.15117670522536897,-0.03219362954216873,0.0,0.11453657479419067,0.05726828739709534,-0.018907654344203488,-0.004209479735495676,-0.00470504798976089,-0.006934174667082011,0.0027246949315863347,0.0023585323954728693,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
distance_to_60d_low__top_50pct,robustness,0.33396584440227706,0.3655887435201185,-0.03162289911784144,0.10243407707910751,0.11416934090348062,-0.011735263824373107,0.0,0.11309622477767212,0.05654811238883606,-0.005027110969665927,-0.0011764334137137574,-0.0015874765818761124,-0.002672568108024259,0.0014961346943105015,0.0012545027955652615,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
distance_to_60d_low__top_40pct,train,0.45509568826377683,0.4138249202260582,0.04127076803771862,0.14433940511874568,0.1300988043520049,0.014240600766740774,0.0,0.12283262583162702,0.06141631291581351,-0.007766100216170262,-0.0006214485020347505,-0.0008138949641997207,-0.0016645376993812033,0.0010430891973464528,0.0008413035814935246,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
distance_to_60d_low__top_40pct,validation,0.4737070461645262,0.4917064068007464,-0.017999360636220207,0.1181881291218327,0.14503421107194692,-0.026846081950114217,0.0,0.1164797013151508,0.0582398506575754,-0.01906144153323782,-0.0035830174731928273,-0.004095529369340506,-0.006934174667082011,0.0033511571938891834,0.0029425005601708045,0.01,lineage,pass,utility_fail,0.09591074428694929,13202,500,500,0.05,instrument_month_block,pass
distance_to_60d_low__top_40pct,robustness,0.333792897864888,0.35990568404153916,-0.026112786176651137,0.10109177627901778,0.11378116690914564,-0.012689390630127861,0.0,0.11427167732334288,0.05713583866167144,-0.004694544474237611,-0.0009645787592073956,-0.001342343652535297,-0.002672568108024259,0.0017079893488168634,0.001410193046804249,0.01,lineage,pass,utility_fail,0.1363712925107569,13202,500,500,0.05,instrument_month_block,pass
distance_to_60d_low__top_30pct,train,0.461869618696187,0.41682316892359395,0.045046449772593034,0.15113776137761378,0.12922144245659123,0.021916318921022554,0.0,0.12450891846490147,0.06225445923245074,-0.0076645006069006785,-0.0004598827637968026,-0.0006194890462965742,-0.0016645376993812033,0.0012046549355844006,0.0009738420323599628,0.01,lineage,fail,utility_fail,0.14517929462992518,13202,500,500,0.05,instrument_month_block,pass
