pool_id,split,separability_positive_class,feature_name,feature_group,clean_winner_n,positive_event_n,bad_side_n,auc,auc_direction,abs_auc_minus_0p5,ks_statistic,coverage_rate,separability_status
density_only_top20,all,clean_winner_event,primary_family_is_B4,event_native,92,92,1327,0.4924642049736247,lower_clean_winner,0.007535795026375303,0.015071590052750605,1.0,ok
density_only_top20,all,clean_winner_event,has_B4_trigger,event_native,92,92,1327,0.4902034664657121,lower_clean_winner,0.009796533534287888,0.019593067068575776,1.0,ok
density_only_top20,all,clean_winner_event,primary_family_is_B5,event_native,92,92,1327,0.4888519380098948,lower_clean_winner,0.011148061990105207,0.022296123980210414,1.0,ok
density_only_top20,all,clean_winner_event,has_B5_trigger,event_native,92,92,1327,0.4738131122833459,lower_clean_winner,0.026186887716654117,0.052373775433308234,1.0,ok
density_only_top20,all,clean_winner_event,primary_family_is_B6,event_native,92,92,1327,0.5049310310933456,higher_clean_winner,0.004931031093345584,0.009862062186691167,1.0,ok
density_only_top20,all,clean_winner_event,has_B6_trigger,event_native,92,92,1327,0.5204121752236165,higher_clean_winner,0.02041217522361649,0.04082435044723309,1.0,ok
density_only_top20,all,clean_winner_event,primary_family_is_B8,event_native,92,92,1327,0.4883522820353199,lower_clean_winner,0.011647717964680115,0.02329543592936012,1.0,ok
density_only_top20,all,clean_winner_event,has_B8_trigger,event_native,92,92,1327,0.45771763703679424,lower_clean_winner,0.042282362963205755,0.08456472592641129,1.0,ok
density_only_top20,all,clean_winner_event,ret_5d,pre_event_path,92,92,1327,0.4058394220372858,lower_clean_winner,0.09416057796271421,0.18556895252449135,1.0,ok
density_only_top20,all,clean_winner_event,ret_10d,pre_event_path,92,92,1327,0.4423020215589266,lower_clean_winner,0.05769797844107338,0.17360178237934543,1.0,ok
density_only_top20,all,clean_winner_event,ret_20d,pre_event_path,92,92,1327,0.40291111038301497,lower_clean_winner,0.09708888961698503,0.1693588021362341,1.0,ok
density_only_top20,all,clean_winner_event,ret_60d,pre_event_path,92,92,1327,0.4100864978211723,lower_clean_winner,0.08991350217882771,0.23603420595655455,1.0,ok
density_only_top20,all,clean_winner_event,volatility_20d,pre_event_path,92,92,1327,0.3255873005471642,lower_clean_winner,0.17441269945283577,0.30440516365780934,1.0,ok
density_only_top20,all,clean_winner_event,volatility_60d,pre_event_path,92,92,1327,0.34307525965728514,lower_clean_winner,0.15692474034271486,0.24122735165951312,1.0,ok
density_only_top20,all,clean_winner_event,distance_to_20d_high,pre_event_path,92,92,1327,0.5463574260345335,higher_clean_winner,0.04635742603453352,0.12870646440155958,1.0,ok
density_only_top20,all,clean_winner_event,distance_to_60d_high,pre_event_path,92,92,1327,0.5521198519052455,higher_clean_winner,0.052119851905245485,0.13362111333180438,1.0,ok
density_only_top20,all,clean_winner_event,distance_to_120d_high,pre_event_path,92,92,1327,0.5802644081124472,higher_clean_winner,0.08026440811244717,0.15021624455293078,1.0,ok
density_only_top20,all,clean_winner_event,distance_to_20d_low,pre_event_path,92,92,1327,0.3701058287736313,lower_clean_winner,0.1298941712263687,0.21322204383866838,1.0,ok
density_only_top20,all,clean_winner_event,distance_to_60d_low,pre_event_path,92,92,1327,0.32664395006716684,lower_clean_winner,0.17335604993283316,0.3002768585564038,1.0,ok
density_only_top20,all,clean_winner_event,distance_to_120d_low,pre_event_path,92,92,1327,0.39096851348252026,lower_clean_winner,0.10903148651747974,0.20039481013072968,1.0,ok
density_only_top20,all,clean_winner_event,gap_open_prev_day,event_native,92,92,1327,0.5031535663969071,higher_clean_winner,0.003153566396907115,0.08949575701975689,1.0,ok
density_only_top20,all,clean_winner_event,trend_ma_5_20_spread,pre_event_path,92,92,1327,0.411364306543036,lower_clean_winner,0.08863569345696398,0.1717342157858524,1.0,ok
density_only_top20,all,clean_winner_event,trend_ma_20_60_spread,pre_event_path,92,92,1327,0.4293928770354838,lower_clean_winner,0.07060712296451621,0.1964385177418827,1.0,ok
density_only_top20,all,clean_winner_event,max_drawdown_20d,pre_event_path,92,92,1327,0.5912732217161955,higher_clean_winner,0.09127322171619545,0.15458209101929815,1.0,ok
density_only_top20,all,clean_winner_event,rebound_from_20d_low,event_native,92,92,1327,0.3701058287736313,lower_clean_winner,0.1298941712263687,0.21322204383866838,1.0,ok
density_only_top20,all,clean_winner_event,max_drawdown_60d,pre_event_path,92,92,1327,0.598252023197143,higher_clean_winner,0.09825202319714299,0.21282068084269845,1.0,ok
density_only_top20,all,clean_winner_event,rebound_from_60d_low,event_native,92,92,1327,0.32664395006716684,lower_clean_winner,0.17335604993283316,0.3002768585564038,1.0,ok
density_only_top20,all,clean_winner_event,return_sign_entropy_20d,entropy_path_disorder,92,92,1327,0.5545239343402903,higher_clean_winner,0.05452393434029035,0.09826840536024378,1.0,ok
density_only_top20,all,clean_winner_event,binned_return_entropy_20d,entropy_path_disorder,92,92,1327,0.4609858785754071,lower_clean_winner,0.039014121424592874,0.09589299171062549,1.0,ok
density_only_top20,all,clean_winner_event,up_down_transition_entropy_20d,entropy_path_disorder,92,92,1327,0.5347957144261328,higher_clean_winner,0.03479571442613283,0.07798728744143377,1.0,ok
density_only_top20,all,clean_winner_event,return_sign_entropy_60d,entropy_path_disorder,92,92,1327,0.5278169129451854,higher_clean_winner,0.0278169129451854,0.07131155597785133,1.0,ok
density_only_top20,all,clean_winner_event,binned_return_entropy_60d,entropy_path_disorder,92,92,1327,0.4851782379345368,lower_clean_winner,0.014821762065463207,0.066446053536909,1.0,ok
density_only_top20,all,clean_winner_event,up_down_transition_entropy_60d,entropy_path_disorder,92,92,1327,0.5166197044657777,higher_clean_winner,0.01661970446577765,0.09368959077356565,1.0,ok
density_only_top20,all,clean_winner_event,intraday_range_bin_entropy_20d,entropy_path_disorder,92,92,1327,0.54638609481996,higher_clean_winner,0.04638609481996003,0.11062874741980933,1.0,ok
density_only_top20,all,clean_winner_event,volume_direction_entropy_20d,entropy_path_disorder,92,92,1327,0.453192064480194,lower_clean_winner,0.046807935519806,0.12896038792962217,1.0,ok
density_only_top20,all,clean_winner_event,log_volume_accel_5d,volume_acceleration_decay,92,92,1327,0.433373742668982,lower_clean_winner,0.06662625733101801,0.12370990465581072,1.0,ok
density_only_top20,all,clean_winner_event,volume_z_accel_5d,volume_acceleration_decay,92,92,1327,0.5201254873693523,higher_clean_winner,0.02012548736935227,0.09412371809573739,1.0,ok
density_only_top20,all,clean_winner_event,turnover_z_accel_5d,volume_acceleration_decay,92,92,1327,0.5174797680285705,higher_clean_winner,0.01747976802857054,0.09421381999279188,1.0,ok
density_only_top20,all,clean_winner_event,log_volume_accel_10d,volume_acceleration_decay,92,92,1327,0.5047262540545854,higher_clean_winner,0.004726254054585377,0.07443235804855669,1.0,ok
density_only_top20,all,clean_winner_event,volume_z_accel_10d,volume_acceleration_decay,92,92,1327,0.5132285967039087,higher_clean_winner,0.013228596703908746,0.06936207856885429,1.0,ok
density_only_top20,all,clean_winner_event,turnover_z_accel_10d,volume_acceleration_decay,92,92,1327,0.5241309262475018,higher_clean_winner,0.024130926247501794,0.07246649847645881,1.0,ok
density_only_top20,all,clean_winner_event,recent_log_volume_slope_5d,volume_acceleration_decay,92,92,1327,0.42064480193964815,lower_clean_winner,0.07935519806035185,0.1576947020084532,1.0,ok
density_only_top20,all,clean_winner_event,prior_log_volume_slope_15d,volume_acceleration_decay,92,92,1327,0.561949149765735,higher_clean_winner,0.06194914976573496,0.1790652337734675,1.0,ok
density_only_top20,all,clean_winner_event,volume_slope_accel_5_15d,volume_acceleration_decay,92,92,1327,0.4169833884866157,lower_clean_winner,0.0830166115133843,0.167990891517316,1.0,ok
density_only_top20,all,clean_winner_event,volume_slope_decay_ratio_5_15d,volume_acceleration_decay,92,92,1327,0.39956914911044855,lower_clean_winner,0.10043085088955145,0.18536417548573114,1.0,ok
density_only_top20,all,clean_winner_event,momentum_percentile_20d,risk_on_market_context,92,92,1327,0.41950214606336617,lower_clean_winner,0.08049785393663383,0.16912945185282263,1.0,ok
density_only_top20,all,clean_winner_event,momentum_percentile_60d,risk_on_market_context,92,92,1327,0.3790341076635759,lower_clean_winner,0.12096589233642407,0.2425215425444775,1.0,ok
density_only_top20,all,clean_winner_event,universe_up_share,risk_on_market_context,92,92,1327,0.5978834245273745,higher_clean_winner,0.09788342452737453,0.19467743520854494,1.0,ok
density_only_top20,all,clean_winner_event,universe_up_share_z,risk_on_market_context,92,92,1327,0.5810199360413689,higher_clean_winner,0.08101993604136892,0.17450840307545756,0.9654686398872445,ok
density_only_top20,all,clean_winner_event,universe_up_share_change_5d,risk_on_market_context,92,92,1327,0.5555592181164914,higher_clean_winner,0.05555921811649145,0.12923163134126636,0.9943622269203665,ok
density_only_top20,all,clean_winner_event,board_relative_cusum_20d,risk_on_market_context,92,92,1327,0.4831792631721522,lower_clean_winner,0.016820736827847793,0.09691182446160096,0.9696969696969697,ok
density_only_top20,all,clean_winner_event,board_return_20d,risk_on_market_context,92,92,1327,0.4102837599891643,lower_clean_winner,0.08971624001083572,0.16053772179330894,0.9696969696969697,ok
density_only_top20,all,clean_winner_event,stock_vs_board_20d,risk_on_market_context,92,92,1327,0.426427265339293,lower_clean_winner,0.07357273466070702,0.12515237708248683,0.9696969696969697,ok
density_only_top20,all,clean_winner_event,evaluated_member_count,event_native,92,92,1327,0.6130000655286524,higher_clean_winner,0.11300006552865238,0.28888306411978637,1.0,ok
density_only_top20,all,clean_winner_event,sessions_since_last_c0_event_same_instrument,freshness_decay,92,92,1327,0.4072606622857879,lower_clean_winner,0.09273933771421211,0.18839619342131908,0.9055673009161381,ok
density_only_top20,all,clean_winner_event,prior_c0_event_count_20d_same_instrument,density_crowding,92,92,1327,0.5343288227777595,higher_clean_winner,0.034328822777759505,0.06897709773598504,1.0,ok
density_only_top20,all,clean_winner_event,same_day_c0_event_count_all,density_crowding,92,92,1327,0.47963697126568594,lower_clean_winner,0.02036302873431406,0.07128698273320008,1.0,ok
density_only_top20,all,clean_winner_event,same_day_family_event_count,density_crowding,92,92,1327,0.4860546836604305,lower_clean_winner,0.013945316339569525,0.056960781101536684,1.0,ok
density_only_top20,all,clean_winner_event,freshness_decay_tau_5,freshness_decay,92,92,1327,0.6272156875593853,higher_clean_winner,0.12721568755938528,0.24217751711936045,1.0,ok
density_only_top20,all,clean_winner_event,freshness_decay_tau_10,freshness_decay,92,92,1327,0.6272156875593853,higher_clean_winner,0.12721568755938528,0.24217751711936045,1.0,ok
density_only_top20,all,clean_winner_event,freshness_decay_tau_20,freshness_decay,92,92,1327,0.6272156875593853,higher_clean_winner,0.12721568755938528,0.24217751711936045,1.0,ok
density_only_top20,all,clean_winner_event,freshness_decay_tau_40,freshness_decay,92,92,1327,0.6272156875593853,higher_clean_winner,0.12721568755938528,0.24217751711936045,1.0,ok
density_only_top20,all,clean_winner_event,prior_r_core_event_count_5d,r_core_interaction,92,92,1327,0.5140477048589496,higher_clean_winner,0.014047704858949572,0.08884866157727467,1.0,ok
density_only_top20,all,clean_winner_event,prior_r_core_event_count_10d,r_core_interaction,92,92,1327,0.517590347629501,higher_clean_winner,0.017590347629500958,0.12997608204187272,1.0,ok
density_only_top20,all,clean_winner_event,prior_r_core_event_count_20d,r_core_interaction,92,92,1327,0.514838144228564,higher_clean_winner,0.014838144228563999,0.06578257593132597,1.0,ok
density_only_top20,all,clean_winner_event,sessions_since_prior_r_core_event,r_core_interaction,92,92,1327,0.4522565213466919,lower_clean_winner,0.04774347865330808,0.11576857117068329,0.930937279774489,ok
density_only_top20,all,clean_winner_event,has_r_core_same_day_at_t0_close,r_core_interaction,92,92,1327,0.4898102945512926,lower_clean_winner,0.010189705448707398,0.020379410897414796,1.0,ok
density_only_top20,all,clean_winner_event,has_prior_r_core_within_5_sessions,r_core_interaction,92,92,1327,0.48193047409980005,lower_clean_winner,0.018069525900199945,0.036139051800399724,1.0,ok
density_only_top20,all,clean_winner_event,sessions_since_nearest_prior_r_core_event,r_core_interaction,92,92,1327,0.5260606266798218,higher_clean_winner,0.026060626679821786,0.0741077807641275,0.9746300211416491,ok
density_only_top20,all,clean_winner_event,c0_after_prior_r_core_within_5_sessions,r_core_interaction,92,92,1327,0.5343984469709381,higher_clean_winner,0.03439844697093808,0.06879689394187605,1.0,ok
density_only_top20,all,clean_winner_event,r_core_active_same_risk_on_scope,r_core_interaction,92,92,1327,0.48193047409980005,lower_clean_winner,0.018069525900199945,0.036139051800399724,1.0,ok
density_only_top20,all,clean_winner_event,instrument_prior_252d_ff10_event_count,failure_history,92,92,1327,0.5336817273352774,higher_clean_winner,0.03368172733527741,0.059450869892860636,1.0,ok
density_only_top20,all,clean_winner_event,instrument_prior_252d_fr20_event_count,failure_history,92,92,1327,0.5452516300252286,higher_clean_winner,0.045251630025228584,0.0968759214966744,1.0,ok
density_only_top20,all,clean_winner_event,family_prior_train_ff10_rate,failure_history,92,92,1327,0.5168367681268635,higher_clean_winner,0.01683676812686352,0.06158874217751712,1.0,ok
density_only_top20,all,clean_winner_event,family_prior_train_fr20_rate,failure_history,92,92,1327,0.48112365256708495,lower_clean_winner,0.018876347432915053,0.06158874217751712,1.0,ok
density_only_top20,all,clean_winner_event,family_prior_train_badside_rate,failure_history,92,92,1327,0.48112365256708495,lower_clean_winner,0.018876347432915053,0.06158874217751712,1.0,ok
density_only_top20,all,clean_capture_event,event_t0_pos,event_native,199,199,1327,0.5928720467446501,higher_clean_winner,0.0928720467446501,0.18544493378724825,1.0,ok
density_only_top20,all,clean_capture_event,triggered_family_count,event_native,199,199,1327,0.5053015643401635,higher_clean_winner,0.005301564340163489,0.00937240838707476,1.0,ok
density_only_top20,all,clean_capture_event,triggered_family_ge2,event_native,199,199,1327,0.5046862041935374,higher_clean_winner,0.00468620419353738,0.00937240838707476,1.0,ok
density_only_top20,all,clean_capture_event,canonical_priority,event_native,199,199,1327,0.45418501702180836,lower_clean_winner,0.04581498297819164,0.11714185092758439,1.0,ok
density_only_top20,all,clean_capture_event,raw_instance_count_collapsed,event_native,199,199,1327,0.49003116562465676,lower_clean_winner,0.009968834375343238,0.02584133932662558,1.0,ok
density_only_top20,all,clean_capture_event,primary_family_is_B1,event_native,199,199,1327,0.5301715813430377,higher_clean_winner,0.030171581343037657,0.060343162686075424,1.0,ok
density_only_top20,all,clean_capture_event,has_B1_trigger,event_native,199,199,1327,0.5301715813430377,higher_clean_winner,0.030171581343037657,0.060343162686075424,1.0,ok
density_only_top20,all,clean_capture_event,primary_family_is_B2,event_native,199,199,1327,0.4730017835977173,lower_clean_winner,0.026998216402282726,0.05399643280456545,1.0,ok
density_only_top20,all,clean_capture_event,has_B2_trigger,event_native,199,199,1327,0.4699893590030029,lower_clean_winner,0.030010640996997073,0.060021281993994036,1.0,ok
density_only_top20,all,clean_capture_event,primary_family_is_B3,event_native,199,199,1327,0.5283993441207544,higher_clean_winner,0.0283993441207544,0.05679868824150891,1.0,ok
density_only_top20,all,clean_capture_event,has_B3_trigger,event_native,199,199,1327,0.5255118849712012,higher_clean_winner,0.02551188497120116,0.05102376994240232,1.0,ok
density_only_top20,all,clean_capture_event,primary_family_is_B4,event_native,199,199,1327,0.5050270190439765,higher_clean_winner,0.0050270190439765106,0.01005403808795291,1.0,ok
density_only_top20,all,clean_capture_event,has_B4_trigger,event_native,199,199,1327,0.5077914061642046,higher_clean_winner,0.007791406164204595,0.01558281232840919,1.0,ok
density_only_top20,all,clean_capture_event,primary_family_is_B5,event_native,199,199,1327,0.477436163485097,lower_clean_winner,0.022563836514903013,0.04512767302980625,1.0,ok
density_only_top20,all,clean_capture_event,has_B5_trigger,event_native,199,199,1327,0.4826070821325922,lower_clean_winner,0.01739291786740782,0.03478583573481575,1.0,ok
density_only_top20,all,clean_capture_event,primary_family_is_B6,event_native,199,199,1327,0.5025277101407566,higher_clean_winner,0.0025277101407565894,0.005055420281513068,1.0,ok
density_only_top20,all,clean_capture_event,has_B6_trigger,event_native,199,199,1327,0.5231432217606495,higher_clean_winner,0.023143221760649535,0.04628644352129907,1.0,ok
density_only_top20,all,clean_capture_event,primary_family_is_B8,event_native,199,199,1327,0.4834363982686606,lower_clean_winner,0.016563601731339417,0.033127203462678945,1.0,ok
density_only_top20,all,clean_capture_event,has_B8_trigger,event_native,199,199,1327,0.47377619067454824,lower_clean_winner,0.026223809325451763,0.052447618650903305,1.0,ok
density_only_top20,all,clean_capture_event,ret_5d,pre_event_path,199,199,1327,0.45056669935964677,lower_clean_winner,0.04943330064035323,0.1252948995164216,1.0,ok
density_only_top20,all,clean_capture_event,ret_10d,pre_event_path,199,199,1327,0.4639607229819027,lower_clean_winner,0.03603927701809728,0.131331109200865,1.0,ok
density_only_top20,all,clean_capture_event,ret_20d,pre_event_path,199,199,1327,0.41239922294214104,lower_clean_winner,0.08760077705785896,0.16773770889110207,1.0,ok
density_only_top20,all,clean_capture_event,ret_60d,pre_event_path,199,199,1327,0.40568327697265527,lower_clean_winner,0.09431672302734473,0.23733588818243434,1.0,ok
density_only_top20,all,clean_capture_event,volatility_20d,pre_event_path,199,199,1327,0.3720486380659893,lower_clean_winner,0.1279513619340107,0.20364823363236684,1.0,ok
density_only_top20,all,clean_capture_event,volatility_60d,pre_event_path,199,199,1327,0.3541255637645651,lower_clean_winner,0.1458744362354349,0.22198785941766097,1.0,ok
density_only_top20,all,clean_capture_event,distance_to_20d_high,pre_event_path,199,199,1327,0.5780181995130135,higher_clean_winner,0.07801819951301348,0.15185952369231231,1.0,ok
density_only_top20,all,clean_capture_event,distance_to_60d_high,pre_event_path,199,199,1327,0.5597562037769859,higher_clean_winner,0.05975620377698587,0.1267338955516088,1.0,ok
density_only_top20,all,clean_capture_event,distance_to_120d_high,pre_event_path,199,199,1327,0.5877901186414363,higher_clean_winner,0.08779011864143627,0.148572553801411,1.0,ok
density_only_top20,all,clean_capture_event,distance_to_20d_low,pre_event_path,199,199,1327,0.40201194366709203,lower_clean_winner,0.09798805633290797,0.17853775281834938,1.0,ok
density_only_top20,all,clean_capture_event,distance_to_60d_low,pre_event_path,199,199,1327,0.3396939482643057,lower_clean_winner,0.1603060517356943,0.27298133470669095,1.0,ok
density_only_top20,all,clean_capture_event,distance_to_120d_low,pre_event_path,199,199,1327,0.3967880093761952,lower_clean_winner,0.10321199062380482,0.17777281282069723,1.0,ok
density_only_top20,all,clean_capture_event,gap_open_prev_day,event_native,199,199,1327,0.5176693565794307,higher_clean_winner,0.017669356579430695,0.08287102430009882,1.0,ok
density_only_top20,all,clean_capture_event,trend_ma_5_20_spread,pre_event_path,199,199,1327,0.42210297910047606,lower_clean_winner,0.07789702089952394,0.1521662570577076,1.0,ok
density_only_top20,all,clean_capture_event,trend_ma_20_60_spread,pre_event_path,199,199,1327,0.4182820659438867,lower_clean_winner,0.08171793405611327,0.1948779314810677,1.0,ok
density_only_top20,all,clean_capture_event,max_drawdown_20d,pre_event_path,199,199,1327,0.570183244784586,higher_clean_winner,0.07018324478458604,0.12727162564896827,1.0,ok
density_only_top20,all,clean_capture_event,rebound_from_20d_low,event_native,199,199,1327,0.40201194366709203,lower_clean_winner,0.09798805633290797,0.17853775281834938,1.0,ok
density_only_top20,all,clean_capture_event,max_drawdown_60d,pre_event_path,199,199,1327,0.5793057222813389,higher_clean_winner,0.07930572228133892,0.13622748255217298,1.0,ok
density_only_top20,all,clean_capture_event,rebound_from_60d_low,event_native,199,199,1327,0.3396939482643057,lower_clean_winner,0.1603060517356943,0.27298133470669095,1.0,ok
density_only_top20,all,clean_capture_event,return_sign_entropy_20d,entropy_path_disorder,199,199,1327,0.5209392857278101,higher_clean_winner,0.02093928572781012,0.05342462122216207,1.0,ok
density_only_top20,all,clean_capture_event,binned_return_entropy_20d,entropy_path_disorder,199,199,1327,0.4560386711250298,lower_clean_winner,0.043961328874970174,0.10768991907540715,1.0,ok
density_only_top20,all,clean_capture_event,up_down_transition_entropy_20d,entropy_path_disorder,199,199,1327,0.5090808223483658,higher_clean_winner,0.009080822348365825,0.05974484328197127,1.0,ok
density_only_top20,all,clean_capture_event,return_sign_entropy_60d,entropy_path_disorder,199,199,1327,0.49538006536071466,lower_clean_winner,0.004619934639285339,0.04182176898054707,1.0,ok
density_only_top20,all,clean_capture_event,binned_return_entropy_60d,entropy_path_disorder,199,199,1327,0.4587102808693051,lower_clean_winner,0.0412897191306949,0.0867903950801483,1.0,ok
density_only_top20,all,clean_capture_event,up_down_transition_entropy_60d,entropy_path_disorder,199,199,1327,0.49225214240001813,lower_clean_winner,0.007747857599981867,0.06594767355996256,1.0,ok
density_only_top20,all,clean_capture_event,intraday_range_bin_entropy_20d,entropy_path_disorder,199,199,1327,0.5416702957136853,higher_clean_winner,0.0416702957136853,0.07630465818163917,1.0,ok
density_only_top20,all,clean_capture_event,volume_direction_entropy_20d,entropy_path_disorder,199,199,1327,0.4823798722322995,lower_clean_winner,0.0176201277677005,0.0614489175341667,1.0,ok
density_only_top20,all,clean_capture_event,log_volume_accel_5d,volume_acceleration_decay,199,199,1327,0.46161099392970883,lower_clean_winner,0.038389006070291165,0.08862700844084781,1.0,ok
density_only_top20,all,clean_capture_event,volume_z_accel_5d,volume_acceleration_decay,199,199,1327,0.54029756923275,higher_clean_winner,0.040297569232749963,0.09752606286897936,1.0,ok
density_only_top20,all,clean_capture_event,turnover_z_accel_5d,volume_acceleration_decay,199,199,1327,0.5310046843107777,higher_clean_winner,0.03100468431077774,0.1000480927622287,1.0,ok
density_only_top20,all,clean_capture_event,log_volume_accel_10d,volume_acceleration_decay,199,199,1327,0.49449205333373725,lower_clean_winner,0.005507946666262753,0.07052216621918939,1.0,ok
density_only_top20,all,clean_capture_event,volume_z_accel_10d,volume_acceleration_decay,199,199,1327,0.5416949101195503,higher_clean_winner,0.04169491011955029,0.09990797999038148,1.0,ok
density_only_top20,all,clean_capture_event,turnover_z_accel_10d,volume_acceleration_decay,199,199,1327,0.5385897081488831,higher_clean_winner,0.03858970814888307,0.08607089706255466,1.0,ok
density_only_top20,all,clean_capture_event,recent_log_volume_slope_5d,volume_acceleration_decay,199,199,1327,0.4624478837291204,lower_clean_winner,0.03755211627087962,0.08297326875523053,1.0,ok
density_only_top20,all,clean_capture_event,prior_log_volume_slope_15d,volume_acceleration_decay,199,199,1327,0.5458187698098632,higher_clean_winner,0.04581876980986321,0.11140101411352166,1.0,ok
density_only_top20,all,clean_capture_event,volume_slope_accel_5_15d,volume_acceleration_decay,199,199,1327,0.45854555369159283,lower_clean_winner,0.04145444630840717,0.11143888243023703,1.0,ok
density_only_top20,all,clean_capture_event,volume_slope_decay_ratio_5_15d,volume_acceleration_decay,199,199,1327,0.4712541607812991,lower_clean_winner,0.028745839218700886,0.06743211157520834,1.0,ok
density_only_top20,all,clean_capture_event,momentum_percentile_20d,risk_on_market_context,199,199,1327,0.4180226679743859,lower_clean_winner,0.08197733202561408,0.1748001499585342,1.0,ok
density_only_top20,all,clean_capture_event,momentum_percentile_60d,risk_on_market_context,199,199,1327,0.3880991241058343,lower_clean_winner,0.1119008758941657,0.211933821329708,1.0,ok
density_only_top20,all,clean_capture_event,universe_up_share,risk_on_market_context,199,199,1327,0.5526464273136595,higher_clean_winner,0.05264642731365954,0.10369102483025527,1.0,ok
density_only_top20,all,clean_capture_event,universe_up_share_z,risk_on_market_context,199,199,1327,0.5387815446559873,higher_clean_winner,0.038781544655987266,0.08304432962936747,0.9678899082568807,ok
density_only_top20,all,clean_capture_event,universe_up_share_change_5d,risk_on_market_context,199,199,1327,0.5485044631801921,higher_clean_winner,0.04850446318019208,0.08476804035339701,0.9947575360419397,ok
density_only_top20,all,clean_capture_event,board_relative_cusum_20d,risk_on_market_context,199,199,1327,0.516768030182063,higher_clean_winner,0.016768030182062965,0.10459227602185378,0.971821756225426,ok
density_only_top20,all,clean_capture_event,board_return_20d,risk_on_market_context,199,199,1327,0.4378179840010018,lower_clean_winner,0.0621820159989982,0.15295323971884345,0.971821756225426,ok
density_only_top20,all,clean_capture_event,stock_vs_board_20d,risk_on_market_context,199,199,1327,0.42168787864556423,lower_clean_winner,0.07831212135443577,0.14191674885330074,0.971821756225426,ok
density_only_top20,all,clean_capture_event,evaluated_member_count,event_native,199,199,1327,0.5759638433312001,higher_clean_winner,0.0759638433312001,0.19427961207696354,1.0,ok
density_only_top20,all,clean_capture_event,sessions_since_last_c0_event_same_instrument,freshness_decay,199,199,1327,0.4400305399049118,lower_clean_winner,0.05996946009508819,0.12689711182173502,0.9121887287024901,ok
density_only_top20,all,clean_capture_event,prior_c0_event_count_20d_same_instrument,density_crowding,199,199,1327,0.5258962483858629,higher_clean_winner,0.025896248385862908,0.052099230137121144,1.0,ok
density_only_top20,all,clean_capture_event,same_day_c0_event_count_all,density_crowding,199,199,1327,0.516016404554801,higher_clean_winner,0.016016404554801023,0.03400196157880586,1.0,ok
density_only_top20,all,clean_capture_event,same_day_family_event_count,density_crowding,199,199,1327,0.47689843338773746,lower_clean_winner,0.023101566612262536,0.05969182763856962,1.0,ok
density_only_top20,all,clean_capture_event,freshness_decay_tau_5,freshness_decay,199,199,1327,0.6012882801346597,higher_clean_winner,0.10128828013465974,0.20168665482650633,1.0,ok
density_only_top20,all,clean_capture_event,freshness_decay_tau_10,freshness_decay,199,199,1327,0.6012882801346597,higher_clean_winner,0.10128828013465974,0.20168665482650633,1.0,ok
density_only_top20,all,clean_capture_event,freshness_decay_tau_20,freshness_decay,199,199,1327,0.6012882801346597,higher_clean_winner,0.10128828013465974,0.20168665482650633,1.0,ok
density_only_top20,all,clean_capture_event,freshness_decay_tau_40,freshness_decay,199,199,1327,0.6012882801346597,higher_clean_winner,0.10128828013465974,0.20168665482650633,1.0,ok
density_only_top20,all,clean_capture_event,prior_r_core_event_count_5d,r_core_interaction,199,199,1327,0.5234897168585959,higher_clean_winner,0.02348971685859591,0.07164306839396684,1.0,ok
