raw_event_arm_id,family_id,parameter_set_id,split_bucket,event_n,instrument_n,instrument_year_n,event_density_per_instrument_year,winner_positive_n,winner_rate,native_baseline_winner_rate,winner_rate_lift,fast_fail_rate,native_baseline_fast_fail_rate,fast_fail_uplift,lower_first_rate,native_baseline_lower_first_rate,lower_first_uplift,same_bar_conflict_rate,median_upper_barrier_return,median_abs_lower_barrier_return,terminal_return_20d_mean,terminal_return_60d_mean,terminal_return_120d_mean,mfe_return_20d_median,mfe_return_60d_median,mfe_return_120d_median,native_baseline_mfe_return_20d_median,native_baseline_mfe_return_60d_median,native_baseline_mfe_return_120d_median,mae_return_20d_median,mae_return_60d_median,mae_return_120d_median,native_baseline_mae_return_20d_median,native_baseline_mae_return_60d_median,native_baseline_mae_return_120d_median,raw_intensity_top_bottom_winner_rate_delta,raw_intensity_top20pct_event_n,raw_intensity_bottom20pct_event_n,raw_intensity_status,utility_per_event_mean_0bps,utility_per_event_mean_50bps,utility_per_event_mean_100bps,utility_total_indexed_50bps,badside_gate_status,raw_opportunity_surface_status
F3_controlled_damage_first_reclaim__damage20,F3_controlled_damage_first_reclaim,damage20,robustness,1490,626,876,1.7009132420091324,145,0.09731543624161074,0.1363712925107569,-0.03905585626914615,0.16308724832214766,0.26961887699634035,-0.10653162867419269,0.16308724832214766,0.26961887699634035,-0.10653162867419269,0.0,0.30602856574862863,0.15301428287431432,0.004798049771207629,,,0.09406567162754731,,,0.06208726084491589,,,-0.07557867551387598,,,-0.055162446231311446,,,-0.009230769230769223,650,650,pass,0.00935966268728089,0.004359662687280885,-0.0006403373127191158,4.973354620521934e-05,pass,pass
F3_controlled_damage_first_reclaim__damage20,F3_controlled_damage_first_reclaim,damage20,train,3248,919,1746,1.8602520045819015,350,0.10775862068965517,0.14517929462992518,-0.037420673940270016,0.27586206896551724,0.3446036329418711,-0.06874156397635384,0.27586206896551724,0.3446036329418711,-0.06874156397635384,0.0,0.29338137206725,0.146690686033625,-0.006306438425275327,,,0.09097061990463007,,,0.07457508294563764,,,-0.09788322751804224,,,-0.07983726175363048,,,-0.009230769230769223,650,650,pass,-0.0067498649158873915,-0.011749864915887396,-0.016749864915887397,-0.000176036058409376,pass,pass
F3_controlled_damage_first_reclaim__damage20,F3_controlled_damage_first_reclaim,damage20,validation,686,434,579,1.1848013816925733,43,0.06268221574344024,0.09591074428694929,-0.03322852854350905,0.3177842565597668,0.3992855628231686,-0.08150130626340185,0.3177842565597668,0.3992855628231686,-0.08150130626340185,0.0,0.2493209484149826,0.1246604742074913,-0.024607765226876653,,,0.06404240956288831,,,0.04758382642998016,,,-0.09453412555749374,,,-0.07307171853856564,,,-0.009230769230769223,650,650,pass,-0.021981808282447883,-0.02698180828244788,-0.03198180828244788,-0.00030191528670069073,pass,pass
F3_controlled_damage_first_reclaim__damage60,F3_controlled_damage_first_reclaim,damage60,robustness,1101,608,876,1.2568493150684932,199,0.1807447774750227,0.1363712925107569,0.044373484964265825,0.1771117166212534,0.26961887699634035,-0.09250716037508694,0.1771117166212534,0.26961887699634035,-0.09250716037508694,0.0,0.211678023896007,0.1058390119480035,0.01600381480530113,,,0.08783783783783794,,,0.06208726084491589,,,-0.051490514905149,,,-0.055162446231311446,,,-0.0558766859344894,519,519,pass,0.02485463843769796,0.019854638437697955,0.014854638437697954,0.00016736304622709243,pass,fail
F3_controlled_damage_first_reclaim__damage60,F3_controlled_damage_first_reclaim,damage60,train,2591,1048,1994,1.2993981945837512,338,0.130451563103049,0.14517929462992518,-0.014727731526876175,0.3566190659976843,0.3446036329418711,0.012015433055813207,0.3566190659976843,0.3446036329418711,0.012015433055813207,0.0,0.2393404316109667,0.11967021580548334,-0.012148550071625925,,,0.07386888273314862,,,0.07457508294563764,,,-0.08962097059865393,,,-0.07983726175363048,,,-0.0558766859344894,519,519,pass,-0.00799179830231066,-0.012991798302310661,-0.017991798302310662,-0.0001552706689358881,fail,fail
F3_controlled_damage_first_reclaim__damage60,F3_controlled_damage_first_reclaim,damage60,validation,770,536,687,1.1208151382823872,64,0.08311688311688312,0.09591074428694929,-0.012793861170066173,0.38441558441558443,0.3992855628231686,-0.014869978407584195,0.38441558441558443,0.3992855628231686,-0.014869978407584195,0.0,0.18088239356976238,0.09044119678488119,-0.027840443582245182,,,0.049568062753466036,,,0.04758382642998016,,,-0.07841730041037415,,,-0.07307171853856564,,,-0.0558766859344894,519,519,pass,-0.023048816738969847,-0.028048816738969848,-0.033048816738969845,-0.0003522858546170386,pass,fail
F4_board_relative_strength_rank_jump__ret20_jump2,F4_board_relative_strength_rank_jump,ret20_jump2,robustness,1394,602,901,1.5471698113207548,204,0.14634146341463414,0.1363712925107569,0.009970170903877251,0.2697274031563845,0.26961887699634035,0.00010852616004414228,0.2697274031563845,0.26961887699634035,0.00010852616004414228,0.0,0.19364486836220673,0.09682243418110337,0.00663169901190282,,,0.06670541362030724,,,0.06208726084491589,,,-0.06274028181415653,,,-0.055162446231311446,,,-0.01396160558464224,573,573,pass,0.003630252513391376,-0.0013697474866086266,-0.006369747486608627,-1.4618861655966631e-05,pass,pass
F4_board_relative_strength_rank_jump__ret20_jump2,F4_board_relative_strength_rank_jump,ret20_jump2,train,2861,965,1940,1.4747422680412372,405,0.14155889549108702,0.14517929462992518,-0.0036203991388381596,0.3624606780845858,0.3446036329418711,0.017857045142714745,0.3624606780845858,0.3446036329418711,0.017857045142714745,0.0,0.2304846465012175,0.11524232325060875,-0.0037726526724287195,,,0.07987012987012987,,,0.07457508294563764,,,-0.08821034775233239,,,-0.07983726175363048,,,-0.01396160558464224,573,573,pass,-0.005746102135079245,-0.010746102135079249,-0.015746102135079248,-0.0001418148021091992,fail,pass
F4_board_relative_strength_rank_jump__ret20_jump2,F4_board_relative_strength_rank_jump,ret20_jump2,validation,791,527,670,1.180597014925373,70,0.08849557522123894,0.09591074428694929,-0.007415169065710353,0.3729456384323641,0.3992855628231686,-0.026339924390804514,0.3729456384323641,0.3992855628231686,-0.026339924390804514,0.0,0.19349856393619205,0.09674928196809603,-0.02154574596360844,,,0.05681246857717448,,,0.04758382642998016,,,-0.07585596221959867,,,-0.07307171853856564,,,-0.01396160558464224,573,573,pass,-0.02004756343272027,-0.025047563432720275,-0.030047563432720272,-0.0003231706440582925,pass,pass
F4_board_relative_strength_rank_jump__ret20_jump3,F4_board_relative_strength_rank_jump,ret20_jump3,robustness,997,549,754,1.3222811671087533,154,0.15446339017051153,0.1363712925107569,0.01809209765975464,0.2477432296890672,0.26961887699634035,-0.02187564730727315,0.2477432296890672,0.26961887699634035,-0.02187564730727315,0.0,0.21422620511888502,0.10711310255944251,0.004547958590921621,,,0.07021081576535293,,,0.06208726084491589,,,-0.06536238328145838,,,-0.055162446231311446,,,-0.020930232558139528,430,430,pass,0.004284553421508085,-0.0007154465784919177,-0.0057154465784919175,-5.46113156902355e-06,pass,pass
F4_board_relative_strength_rank_jump__ret20_jump3,F4_board_relative_strength_rank_jump,ret20_jump3,train,2149,898,1646,1.3055893074119076,301,0.14006514657980457,0.14517929462992518,-0.005114148050120615,0.3313168915774779,0.3446036329418711,-0.013286741364393173,0.3313168915774779,0.3446036329418711,-0.013286741364393173,0.0,0.244966047403233,0.1224830237016165,0.0035116186052681388,,,0.08355795148247958,,,0.07457508294563764,,,-0.08725812340270178,,,-0.07983726175363048,,,-0.020930232558139528,430,430,pass,3.085560799961061e-05,-0.004969144392000394,-0.009969144392000395,-4.9257319383418576e-05,pass,pass
F4_board_relative_strength_rank_jump__ret20_jump3,F4_board_relative_strength_rank_jump,ret20_jump3,validation,688,499,604,1.1390728476821192,48,0.06976744186046512,0.09591074428694929,-0.026143302426484175,0.33575581395348836,0.3992855628231686,-0.06352974886968027,0.33575581395348836,0.3992855628231686,-0.06352974886968027,0.0,0.20710799872532548,0.10355399936266274,-0.02474114863274829,,,0.059442437714179897,,,0.04758382642998016,,,-0.08070555615248348,,,-0.07307171853856564,,,-0.020930232558139528,430,430,pass,-0.021358642584923093,-0.026358642584923098,-0.031358642584923095,-0.0002958022101624136,pass,pass
F4_board_relative_strength_rank_jump__ret60_jump2,F4_board_relative_strength_rank_jump,ret60_jump2,robustness,812,530,675,1.202962962962963,143,0.17610837438423646,0.1363712925107569,0.039737081873479574,0.21182266009852216,0.26961887699634035,-0.05779621689781819,0.21182266009852216,0.26961887699634035,-0.05779621689781819,0.0,0.2122646172409498,0.1061323086204749,0.014442903496812194,,,0.07686833042331565,,,0.06208726084491589,,,-0.05564287714389132,,,-0.055162446231311446,,,0.055118110236220486,381,381,pass,0.016246792528077356,0.011246792528077355,0.006246792528077353,6.991896376191536e-05,pass,pass
F4_board_relative_strength_rank_jump__ret60_jump2,F4_board_relative_strength_rank_jump,ret60_jump2,train,1903,861,1537,1.2381262199089134,300,0.1576458223857068,0.14517929462992518,0.012466527755781609,0.30320546505517604,0.3446036329418711,-0.041398167886695036,0.30320546505517604,0.3446036329418711,-0.041398167886695036,0.0,0.24056432574960449,0.12028216287480224,0.013396413750328606,,,0.08499095840867987,,,0.07457508294563764,,,-0.07713884992987374,,,-0.07983726175363048,,,0.055118110236220486,381,381,pass,0.007087346534727312,0.0020873465347273105,-0.0029126534652726918,1.8322557153731522e-05,pass,pass
F4_board_relative_strength_rank_jump__ret60_jump2,F4_board_relative_strength_rank_jump,ret60_jump2,validation,715,516,646,1.1068111455108358,57,0.07972027972027972,0.09591074428694929,-0.016190464566669574,0.36363636363636365,0.3992855628231686,-0.03564919918680498,0.36363636363636365,0.3992855628231686,-0.03564919918680498,0.0,0.19852293138925034,0.09926146569462517,-0.022162483840230233,,,0.05702217529039055,,,0.04758382642998016,,,-0.07650695517774342,,,-0.07307171853856564,,,0.055118110236220486,381,381,pass,-0.018537175881642515,-0.02353717588164252,-0.02853717588164252,-0.00027450504437298193,pass,pass
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,robustness,534,428,499,1.0701402805611222,122,0.22846441947565543,0.1363712925107569,0.09209312696489855,0.16292134831460675,0.26961887699634035,-0.1066975286817336,0.16292134831460675,0.26961887699634035,-0.1066975286817336,0.0,0.22888978761483353,0.11444489380741676,0.029740743205164996,,,0.09113531331803626,,,0.06208726084491589,,,-0.05421777120035681,,,-0.055162446231311446,,,0.01408450704225353,213,213,pass,0.029314428312829998,0.02431442831283,0.019314428312829996,9.940668472790989e-05,pass,pass
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,train,1061,660,964,1.1006224066390042,173,0.16305372290292178,0.14517929462992518,0.017874428272996595,0.27898209236569277,0.3446036329418711,-0.0656215405761783,0.27898209236569277,0.3446036329418711,-0.0656215405761783,0.0,0.2494944114964421,0.12474720574822105,0.016430479326322512,,,0.08569997643176985,,,0.07457508294563764,,,-0.07713884992987374,,,-0.07983726175363048,,,0.01408450704225353,213,213,pass,0.007980681466574794,0.002980681466574793,-0.0020193185334252085,1.4587594841351031e-05,pass,pass
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,validation,553,444,530,1.0433962264150944,39,0.0705244122965642,0.09591074428694929,-0.02538633199038509,0.27124773960216997,0.3992855628231686,-0.12803782322099866,0.27124773960216997,0.3992855628231686,-0.12803782322099866,0.0,0.21000569336936512,0.10500284668468256,-0.02098585085430509,,,0.06666666666666665,,,0.04758382642998016,,,-0.07376283846872089,,,-0.07307171853856564,,,0.01408450704225353,213,213,pass,-0.016577510223894476,-0.02157751022389448,-0.02657751022389448,-0.00019463296448714908,pass,pass
F5_participation_ignition_with_price_control__window20_ratio1p5,F5_participation_ignition_with_price_control,window20_ratio1p5,robustness,3161,682,1168,2.706335616438356,579,0.18316988294843403,0.1363712925107569,0.046798590437677146,0.3011705156596014,0.26961887699634035,0.03155163866326105,0.3011705156596014,0.26961887699634035,0.03155163866326105,0.0,0.16423622743488628,0.08211811371744314,0.008569406668982121,,,0.06461538461538452,,,0.06208726084491589,,,-0.05360443622920519,,,-0.055162446231311446,,,-0.0036297640653357444,1102,1102,pass,0.007966866113043805,0.0029668661130438016,-0.0020331338869561985,7.18013672602589e-05,fail,pass
F5_participation_ignition_with_price_control__window20_ratio1p5,F5_participation_ignition_with_price_control,window20_ratio1p5,train,5507,1031,2281,2.414291977202981,909,0.16506264753949518,0.14517929462992518,0.019883352909569996,0.3807880878881424,0.3446036329418711,0.036184454946271316,0.3807880878881424,0.3446036329418711,0.036184454946271316,0.0,0.20192859120525836,0.10096429560262918,-0.0037617661501018807,,,0.07475943745373792,,,0.07457508294563764,,,-0.07975460122699385,,,-0.07983726175363048,,,-0.0036297640653357444,1102,1102,pass,-0.003978863117287717,-0.00897886311728772,-0.013978863117287719,-0.00022808103170246163,fail,pass
F5_participation_ignition_with_price_control__window20_ratio1p5,F5_participation_ignition_with_price_control,window20_ratio1p5,validation,1584,627,1027,1.5423563777994158,180,0.11363636363636363,0.09591074428694929,0.017725619349414343,0.4273989898989899,0.3992855628231686,0.028113427075821262,0.4273989898989899,0.3992855628231686,0.028113427075821262,0.0,0.1700196560145279,0.08500982800726395,-0.020685792454986803,,,0.05323217596325758,,,0.04758382642998016,,,-0.07278481012658222,,,-0.07307171853856564,,,-0.0036297640653357444,1102,1102,pass,-0.016697069845020247,-0.02169706984502025,-0.02669706984502025,-0.0005605911010897952,fail,pass
F5_participation_ignition_with_price_control__window60_ratio2p0,F5_participation_ignition_with_price_control,window60_ratio2p0,robustness,1861,660,1085,1.7152073732718893,348,0.18699623858140785,0.1363712925107569,0.05062494607065096,0.25147770016120363,0.26961887699634035,-0.01814117683513672,0.25147770016120363,0.26961887699634035,-0.01814117683513672,0.0,0.17247044726475247,0.08623522363237623,0.014657384279416133,,,0.07452966714905918,,,0.06208726084491589,,,-0.052027027027027106,,,-0.055162446231311446,,,-0.04604316546762591,695,695,pass,0.013367062262882225,0.008367062262882224,0.0033670622628822235,0.0001192146544108887,pass,pass
F5_participation_ignition_with_price_control__window60_ratio2p0,F5_participation_ignition_with_price_control,window60_ratio2p0,train,3471,995,2061,1.6841339155749635,713,0.20541630653990203,0.14517929462992518,0.06023701190997685,0.3339095361567272,0.3446036329418711,-0.01069409678514388,0.3339095361567272,0.3446036329418711,-0.01069409678514388,0.0,0.19573177804440467,0.09786588902220233,0.01572505815038239,,,0.08762886597938135,,,0.07457508294563764,,,-0.06991358994501184,,,-0.07983726175363048,,,-0.04604316546762591,695,695,pass,0.011968337230721045,0.006968337230721043,0.0019683372307210422,0.00011156719525370968,pass,pass
F5_participation_ignition_with_price_control__window60_ratio2p0,F5_participation_ignition_with_price_control,window60_ratio2p0,validation,1061,577,849,1.2497055359246172,109,0.10273327049952875,0.09591074428694929,0.006822526212579463,0.3685202639019793,0.3992855628231686,-0.030765298921189344,0.3685202639019793,0.3992855628231686,-0.030765298921189344,0.0,0.18487456649546266,0.09243728324773133,-0.022718992639424618,,,0.055883046451308704,,,0.04758382642998016,,,-0.07298136645962738,,,-0.07307171853856564,,,-0.04604316546762591,695,695,pass,-0.019348333878315527,-0.024348333878315528,-0.02934833387831553,-0.000421380629371732,pass,pass
F6_low_volatility_range_expansion_first_trigger__ratio1p5,F6_low_volatility_range_expansion_first_trigger,ratio1p5,robustness,937,454,625,1.4992,217,0.23159018143009605,0.1363712925107569,0.09521888891933916,0.3671291355389541,0.26961887699634035,0.09751025854261375,0.3671291355389541,0.26961887699634035,0.09751025854261375,0.0,0.11915905579087727,0.05957952789543863,0.01883975795691015,,,0.05764557208126764,,,0.06208726084491589,,,-0.041312829928850214,,,-0.055162446231311446,,,-0.02867383512544802,279,279,pass,0.013692910119820592,0.00869291011982059,0.0036929101198205907,6.236128425951195e-05,fail,pass
F6_low_volatility_range_expansion_first_trigger__ratio1p5,F6_low_volatility_range_expansion_first_trigger,ratio1p5,train,1394,501,962,1.449064449064449,371,0.2661406025824964,0.14517929462992518,0.1209613079525712,0.42037302725968434,0.3446036329418711,0.07576939431781327,0.42037302725968434,0.3446036329418711,0.07576939431781327,0.0,0.11967364050128163,0.05983682025064081,0.009239597556425179,,,0.06290502289838684,,,0.07457508294563764,,,-0.05067877453678232,,,-0.07983726175363048,,,-0.02867383512544802,279,279,pass,0.009680884105515042,0.004680884105515039,-0.00031911589448495764,3.0098399600948202e-05,fail,pass
