raw_event_arm_id,family_id,parameter_set_id,cohort_arm_id,rank_cutoff_id,split_bucket,same_event_denominator_n,selected_event_n,skipped_event_n,selected_event_fraction,same_event_utility_mean_50bps,selected_entry_diagnostic_utility_mean_50bps,raw_all_events_same_event_utility_mean_50bps,same_event_utility_delta_50bps,winner_rate,winner_rate_lift,fast_fail_rate,fast_fail_uplift,lower_first_rate,lower_first_uplift,same_bar_conflict_rate,event_density_per_instrument_year,duplicate_episode_fraction,cohort_availability_gate_status,selected_entry_utility_delta_50bps,utility_transport_status
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,C1,top20pct,robustness,534,503,31,0.9419475655430711,0.0171227628213644,0.018178042438585666,0.02431442831283,-0.007191665491465601,0.1988071570576541,-0.029657262418001346,0.17296222664015903,0.010040878325552283,0.17296222664015903,0.010040878325552283,0.0,0.4054669703872437,0.2290021536252692,pass,-0.006136385874244334,no_transport
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,C1,top20pct,train,1061,1033,28,0.9736098020735156,-0.00020869464292003258,-0.00021435141930121449,0.002980681466574793,-0.0031893761094948254,0.15004840271055178,-0.013005320192369996,0.28654404646660214,0.007561954100909374,0.28654404646660214,0.007561954100909374,0.0,0.3902169915410077,0.2290021536252692,pass,-0.0031950328858760075,no_transport
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,C1,top20pct,validation,553,495,58,0.895117540687161,-0.02038227612321297,-0.02277050241643792,-0.02157751022389448,0.0011952341006815116,0.06868686868686869,-0.0018375436096955133,0.27474747474747474,0.003499735145304772,0.27474747474747474,0.003499735145304772,0.0,0.42375478927203064,0.2290021536252692,pass,-0.0011929921925434399,same_event_transport_positive
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,C1,top10pct,robustness,534,421,113,0.7883895131086143,0.0074008946148349805,0.00938735801501634,0.02431442831283,-0.01691353369799502,0.17814726840855108,-0.050317151067104354,0.19002375296912113,0.027102404654514384,0.19002375296912113,0.027102404654514384,0.0,0.4054669703872437,0.2290021536252692,pass,-0.01492707029781366,no_transport
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,C1,top10pct,train,1061,873,188,0.822808671065033,-0.0014035769468507713,-0.0017058363580855307,0.002980681466574793,-0.004384258413425564,0.1420389461626575,-0.02101477674026428,0.2920962199312715,0.013114127565578726,0.2920962199312715,0.013114127565578726,0.0,0.3902169915410077,0.2290021536252692,pass,-0.004686517824660324,no_transport
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,C1,top10pct,validation,553,359,194,0.6491862567811935,-0.013322817696570325,-0.020522334780510833,-0.02157751022389448,0.008254692527324156,0.06685236768802229,-0.0036720446085419106,0.26740947075208915,-0.003838268850080817,0.26740947075208915,-0.003838268850080817,0.0,0.42375478927203064,0.2290021536252692,pass,0.0010551754433836477,same_event_transport_positive
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,C2,top20pct,robustness,534,504,30,0.9438202247191011,0.01778505751898636,0.0188436918951165,0.02431442831283,-0.00652937079384364,0.20238095238095238,-0.02608346709470305,0.17261904761904762,0.009697699304440865,0.17261904761904762,0.009697699304440865,0.0,0.4054669703872437,0.2290021536252692,pass,-0.0054707364177134996,no_transport
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,C2,top20pct,train,1061,1033,28,0.9736098020735156,-0.0007390212499841393,-0.0007590528037107181,0.002980681466574793,-0.003719702716558932,0.14714424007744434,-0.01590948282547744,0.28654404646660214,0.007561954100909374,0.28654404646660214,0.007561954100909374,0.0,0.3902169915410077,0.2290021536252692,pass,-0.0037397342702855108,no_transport
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,C2,top20pct,validation,553,494,59,0.8933092224231465,-0.020173944350208337,-0.022583383047905286,-0.02157751022389448,0.0014035658736861432,0.06882591093117409,-0.001698501365390112,0.27125506072874495,7.321126574977299e-06,0.27125506072874495,7.321126574977299e-06,0.0,0.42375478927203064,0.2290021536252692,pass,-0.0010058728240108054,same_event_transport_positive
F4_board_relative_strength_rank_jump__ret60_jump3,F4_board_relative_strength_rank_jump,ret60_jump3,C2,top10pct,robustness,534,417,117,0.7808988764044944,0.007833146771116958,0.01003093615294114,0.02431442831283,-0.016481281541713043,0.17985611510791366,-0.04860830436774177,0.18944844124700239,0.026527092932395635,0.18944844124700239,0.026527092932395635,0.0,0.4054669703872437,0.2290021536252692,pass,-0.014283492159888861,no_transport
