feature_bank_v2_scope_id,fold_id,duplicate_cluster_id,feature_name,representative_feature_name,dropped_as_duplicate,correlation_method,duplicate_corr_abs_threshold,cluster_algorithm,pass
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0006,return_slope_5d,close_over_close_5d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0007,close_over_max_high_10,close_over_max_high_10,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0007,distance_to_high_10,close_over_max_high_10,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0007,drawdown_from_recent_high_10,close_over_max_high_10,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0008,close_over_max_high_20,close_over_max_high_20,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0008,distance_to_high_20,close_over_max_high_20,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0008,drawdown_from_recent_high_20,close_over_max_high_20,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0009,close_over_max_high_5,close_over_max_high_5,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0009,distance_to_high_5,close_over_max_high_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0009,drawdown_from_recent_high_5,close_over_max_high_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0010,close_over_min_low_10,close_over_min_low_10,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0010,distance_to_low_10,close_over_min_low_10,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0010,launch_gain_from_recent_low_10,close_over_min_low_10,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0011,close_over_min_low_20,close_over_min_low_20,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0011,distance_to_low_20,close_over_min_low_20,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0011,launch_gain_from_recent_low_20,close_over_min_low_20,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0012,close_over_min_low_5,close_over_min_low_5,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0012,distance_to_low_5,close_over_min_low_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0012,launch_gain_from_recent_low_5,close_over_min_low_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0013,money_over_mean_5,money_over_mean_5,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0013,volume_over_mean_5,money_over_mean_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0014,money_zscore_5,money_zscore_5,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0014,volume_zscore_5,money_zscore_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0015,rank_evaporation_5d,rank_evaporation_5d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2021,fold_2021,fold_2021_cluster_0015,rank_jump_5d,rank_evaporation_5d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0000,close_over_close_1d,gap_close_pct,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0000,gap_close_pct,gap_close_pct,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0000,ret_1d,gap_close_pct,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0000,return_slope_1d,gap_close_pct,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0001,gap_open_pct,gap_open_pct,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0001,open_close_ratio,gap_open_pct,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0002,close_over_close_10d,close_over_close_10d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0002,ret_10d,close_over_close_10d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0002,return_slope_10d,close_over_close_10d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0003,close_over_close_20d,close_over_close_20d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0003,ret_20d,close_over_close_20d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0003,return_slope_20d,close_over_close_20d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0004,close_over_close_2d,close_over_close_2d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0004,ret_2d,close_over_close_2d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0004,return_slope_2d,close_over_close_2d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0005,close_over_close_3d,close_over_close_3d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0005,ret_3d,close_over_close_3d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0005,return_slope_3d,close_over_close_3d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0006,close_over_close_40d,close_over_close_40d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0006,ret_40d,close_over_close_40d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0006,return_slope_40d,close_over_close_40d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0007,close_over_close_5d,close_over_close_5d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0007,ret_5d,close_over_close_5d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0007,return_slope_5d,close_over_close_5d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0008,close_over_max_high_10,close_over_max_high_10,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0008,distance_to_high_10,close_over_max_high_10,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0008,drawdown_from_recent_high_10,close_over_max_high_10,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0009,close_over_max_high_20,close_over_max_high_20,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0009,distance_to_high_20,close_over_max_high_20,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0009,drawdown_from_recent_high_20,close_over_max_high_20,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0010,close_over_max_high_40,close_over_max_high_40,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0010,distance_to_high_40,close_over_max_high_40,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0010,drawdown_from_recent_high_40,close_over_max_high_40,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0011,close_over_max_high_5,close_over_max_high_5,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0011,distance_to_high_5,close_over_max_high_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0011,drawdown_from_recent_high_5,close_over_max_high_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0012,close_over_min_low_10,close_over_min_low_10,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0012,distance_to_low_10,close_over_min_low_10,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0012,launch_gain_from_recent_low_10,close_over_min_low_10,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0013,close_over_min_low_20,close_over_min_low_20,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0013,distance_to_low_20,close_over_min_low_20,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0013,launch_gain_from_recent_low_20,close_over_min_low_20,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0014,close_over_min_low_40,close_over_min_low_40,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0014,distance_to_low_40,close_over_min_low_40,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0014,launch_gain_from_recent_low_40,close_over_min_low_40,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0015,close_over_min_low_5,close_over_min_low_5,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0015,distance_to_low_5,close_over_min_low_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0015,launch_gain_from_recent_low_5,close_over_min_low_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0016,money_over_mean_5,money_over_mean_5,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0016,volume_over_mean_5,money_over_mean_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0017,money_zscore_10,money_zscore_10,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0017,volume_zscore_10,money_zscore_10,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0018,money_zscore_5,money_zscore_5,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0018,volume_zscore_5,money_zscore_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0019,rank_evaporation_5d,rank_evaporation_5d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2022,fold_2022,fold_2022_cluster_0019,rank_jump_5d,rank_evaporation_5d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0000,close_over_close_1d,gap_close_pct,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0000,gap_close_pct,gap_close_pct,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0000,ret_1d,gap_close_pct,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0000,return_slope_1d,gap_close_pct,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0001,gap_open_pct,gap_open_pct,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0001,open_close_ratio,gap_open_pct,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0002,close_over_close_10d,close_over_close_10d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0002,ret_10d,close_over_close_10d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0002,return_slope_10d,close_over_close_10d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0003,close_over_close_20d,close_over_close_20d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0003,ret_20d,close_over_close_20d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0003,return_slope_20d,close_over_close_20d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0004,close_over_close_2d,close_over_close_2d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0004,ret_2d,close_over_close_2d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0004,return_slope_2d,close_over_close_2d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0005,close_over_close_3d,close_over_close_3d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0005,ret_3d,close_over_close_3d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0005,return_slope_3d,close_over_close_3d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0006,close_over_close_40d,close_over_close_40d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0006,ret_40d,close_over_close_40d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0006,return_slope_40d,close_over_close_40d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0007,close_over_close_5d,close_over_close_5d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0007,ret_5d,close_over_close_5d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0007,return_slope_5d,close_over_close_5d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0008,close_over_close_60d,close_over_close_60d,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0008,ret_60d,close_over_close_60d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0008,return_slope_60d,close_over_close_60d,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0009,close_over_max_high_10,close_over_max_high_10,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0009,distance_to_high_10,close_over_max_high_10,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0009,drawdown_from_recent_high_10,close_over_max_high_10,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0010,close_over_max_high_20,close_over_max_high_20,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0010,distance_to_high_20,close_over_max_high_20,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0010,drawdown_from_recent_high_20,close_over_max_high_20,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0011,close_over_max_high_40,close_over_max_high_40,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0011,distance_to_high_40,close_over_max_high_40,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0011,drawdown_from_recent_high_40,close_over_max_high_40,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0012,close_over_max_high_5,close_over_max_high_5,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0012,distance_to_high_5,close_over_max_high_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0012,drawdown_from_recent_high_5,close_over_max_high_5,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0013,close_over_max_high_60,close_over_max_high_60,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0013,distance_to_high_60,close_over_max_high_60,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0013,drawdown_from_recent_high_60,close_over_max_high_60,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0013,prelaunch_drawdown_60d,close_over_max_high_60,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0014,close_over_min_low_10,close_over_min_low_10,False,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
v2_hygiene_fold_fold_2023,fold_2023,fold_2023_cluster_0014,distance_to_low_10,close_over_min_low_10,True,spearman_on_train_scope_rank_values,0.995,connected_components_on_abs_corr_graph,True
