primitive_seed_id,slice_type,slice_value,support_count,weighted_support,positive_rate,baseline_rate,lift,slice_pass,instability_reason
E10C_SEED_cbf63de235d8a660,fold,fold_2022,447,478.0963340388852,0.7520941276554112,0.5734699639389398,1.3114795454840777,True,
E10C_SEED_cbf63de235d8a660,fold,fold_2023,911,866.1981167288911,0.4499549286470133,0.5734699639389398,0.7846181263905257,True,
E10C_SEED_cbf63de235d8a660,calendar_year,2022,447,478.0963340388852,0.7520941276554112,0.5734699639389398,1.3114795454840777,True,
E10C_SEED_cbf63de235d8a660,calendar_year,2023,911,866.1981167288911,0.4499549286470133,0.5734699639389398,0.7846181263905257,True,
E10C_SEED_cbf63de235d8a660,instrument,SH600584,52,85.85466621230202,0.20956610087897487,0.5734699639389398,0.3654351824105097,True,
E10C_SEED_cbf63de235d8a660,instrument,SH600703,69,65.3412097270688,0.6069218637472621,0.5734699639389398,1.058332435719134,True,
E10C_SEED_cbf63de235d8a660,instrument,SH600745,24,48.643163173303535,0.9032132342236076,0.5734699639389398,1.5749965839880973,True,
E10C_SEED_cbf63de235d8a660,instrument,SH601138,88,130.02584888635232,0.12821651445417231,0.5734699639389398,0.22358017423180016,True,
E10C_SEED_cbf63de235d8a660,instrument,SH603290,27,52.845060048419505,1.0,0.5734699639389398,1.7437704899684598,True,
E10C_SEED_cbf63de235d8a660,instrument,SH603501,165,119.49210787870922,0.6114760793827084,0.5734699639389398,1.0662739425491783,True,
E10C_SEED_cbf63de235d8a660,instrument,SH603986,107,83.36999006222834,0.8092622221559931,0.5734699639389398,1.4111675816419207,True,
E10C_SEED_cbf63de235d8a660,instrument,SZ000100,141,130.69124209236918,0.5863215689360923,0.5734699639389398,1.0224102495427658,True,
E10C_SEED_cbf63de235d8a660,instrument,SZ000725,127,129.11856111141128,0.26779633138216796,0.5734699639389398,0.4669753399860391,True,
E10C_SEED_cbf63de235d8a660,instrument,SZ002049,56,64.00342584933466,0.9199044906091567,0.5734699639389398,1.6041023043137155,True,
E10C_SEED_cbf63de235d8a660,instrument,SZ002180,2,1.032322103271451,0.0,0.5734699639389398,0.0,True,
E10C_SEED_cbf63de235d8a660,instrument,SZ002241,181,129.16307378768252,0.6389731977611445,0.5734699639389398,1.1142226061366645,True,
E10C_SEED_cbf63de235d8a660,instrument,SZ002371,134,111.99568946005061,0.47385837522459956,0.5734699639389398,0.8263002511410582,True,
E10C_SEED_cbf63de235d8a660,instrument,SZ002475,117,96.27211094296875,0.5034740777563549,0.5734699639389398,0.8779432392556173,True,
E10C_SEED_cbf63de235d8a660,instrument,SZ002938,68,96.445979432304,0.8661215556769162,0.5734699639389398,1.5103172095149808,True,
E10C_SEED_cbf63de235d8a660,instrument_year,SH600584_2022,6,19.975432698302573,0.0,0.5734699639389398,0.0,True,
