primitive_seed_id,top_instrument_weight_share,top_instrument_year_weight_share,top5_instrument_weight_share,instrument_hhi,instrument_year_hhi,max_single_event_weight_share,support_count,weighted_support,concentration_pass,pass
E10C_SEED_5875a30005613d2d,0.11061669534124702,0.07918575020144454,0.4786883466195819,0.07922574128344591,0.04722620720980563,0.014445385677247298,1203,1152.3537195321344,True,True
E10C_SEED_a36ac1afd51d2500,0.196432570803567,0.10394454941012125,0.608205045468851,0.10411449606766718,0.06519278399027963,0.022324773355395726,848,745.6377563281683,False,False
E10C_SEED_01206ced30a80685,0.10442935791102223,0.07647089095013045,0.47381671997025576,0.07971250677907396,0.04471089790813805,0.015224833917492518,1084,1093.357996905737,True,True
E10C_SEED_d2a2c0fa932a97f4,0.11085380846449577,0.08241419531697462,0.4833438617892608,0.0796361616392165,0.0451355821503012,0.015628295155997833,1078,1065.1317849511988,True,True
E10C_SEED_15a26f9130d9661c,0.1294820528172796,0.08466125314940506,0.5402162947341221,0.08636453583822529,0.05292030230271753,0.015400785014314591,1020,1080.8665856824819,True,True
E10C_SEED_47053ca671186ab9,0.18577528406237084,0.10600982763020161,0.7658317205304747,0.1408532824417493,0.08670204530350316,0.015597139711142103,850,913.8890980356678,False,False
E10C_SEED_b357ba4f2a3ccb27,0.1508627939915096,0.10245881665354897,0.5997974900746551,0.09708098240183846,0.058184264526122506,0.02487256090155947,920,751.9474062925408,False,False
E10C_SEED_6000a5438303e374,0.1663966446823852,0.1081699679304836,0.6829095789722928,0.12248149800779284,0.07225945491428246,0.018585832785751287,769,895.6388506849069,False,False
E10C_SEED_7782697252cebc56,0.12101741581969067,0.09609350495064724,0.5361754666633142,0.0857019808815064,0.055798479324491675,0.022661947171265736,868,734.5438496281873,True,True
E10C_SEED_0272cec80954552f,0.11958332713226208,0.07723603093281908,0.5013064497903933,0.08126763923703376,0.047228508189691404,0.01637138515638036,939,1016.7859198379854,True,True
E10C_SEED_30f829b6b83e52c5,0.14574934076287208,0.09043363912465964,0.6116905327079503,0.09436923936221257,0.04521636601370341,0.03715145989320638,795,781.8780852898469,False,False
E10C_SEED_fecfc3193f49e499,0.1891632215506232,0.09357164068535653,0.5814043648946972,0.09376791663378307,0.05090196404619126,0.021001285188757008,626,792.6273923542377,False,False
E10C_SEED_4a9044adbaa2f918,0.1297391045358466,0.10458708549688821,0.4934368300092052,0.07488936073001441,0.042147285229351336,0.029482391603422503,500,564.6147754621015,True,True
E10C_SEED_970a764a07cfc2cb,0.13334694012426918,0.05216206672445826,0.4523509249494276,0.0727882552096905,0.0331284737726664,0.01829059482545939,1712,1588.133825291993,True,True
E10C_SEED_e7d3ad15ee2dc1db,0.13436132920154492,0.06901425222945351,0.46825168248756516,0.07356101089512286,0.03278343026893992,0.014852345379864252,1126,1259.2528102084739,True,True
E10C_SEED_2ed424dc8a601fc6,0.2006700294614349,0.09034478893015911,0.6496760499389269,0.10650835447396897,0.05148679453307004,0.025384224343641786,809,572.1646628587774,False,False
E10C_SEED_12c326ae4b214b07,0.22310273496877464,0.1786840404501379,0.6741971011029111,0.12534031365464268,0.08478012652304455,0.04887224786054315,454,340.60626723681753,False,False
E10C_SEED_722d9681c64453db,0.16531745573793696,0.06638568856009977,0.496470079075921,0.0792883340250629,0.035103478469892695,0.019915706568029934,1311,1458.5428956687108,True,True
E10C_SEED_4d73c55103327fa7,0.17630436853059844,0.07079764716202026,0.6143102806288883,0.09975456000112165,0.04253301499705321,0.02123929414860608,1326,1367.649608493658,False,False
E10C_SEED_eb51241f94f40c00,0.20110636766891132,0.08655798314530697,0.709963982968879,0.1300592623267909,0.05138905127807829,0.014942641300874046,859,953.9180962416722,False,False
E10C_SEED_5f7a994453400c07,0.17490013005406388,0.07023375427030344,0.5052136419335138,0.08128979331675153,0.0377559006384982,0.021070126281091037,1237,1378.6301961128358,True,True
E10C_SEED_1c045a63b5921a43,0.13888919648996492,0.12091636683420323,0.6068156075810203,0.09873315480883865,0.0586989249308431,0.03224995700091987,580,579.9343440131545,False,False
E10C_SEED_ac7436b48bcf6113,0.1801040921697839,0.09895849490167286,0.5769803542253862,0.0926650936067593,0.044299770934569195,0.03281786820718743,1046,885.124900363302,False,False
E10C_SEED_9b5d3920286f0b7e,0.09886070702427212,0.04717197763981279,0.43697813968354987,0.06280497380190932,0.02609837602563664,0.01470197491704341,2131,1975.7830149301008,True,True
E10C_SEED_79ebefb05fe2f143,0.0990909185238557,0.04441265709379827,0.47430449057916785,0.07040652794206226,0.028060853122743208,0.013746774814747084,2180,2113.071081651902,True,True
E10C_SEED_e50ef99f7ef050cd,0.09430665616901614,0.043239761240440135,0.44323182247279197,0.06444913492913379,0.02505247709087208,0.01421082040767274,2266,2044.0700461839012,True,True
E10C_SEED_40004587d59a2005,0.09643840767570509,0.0468524286785782,0.4411674109594099,0.0656550391342796,0.026901582805073026,0.014448429508154058,2249,2010.4546525717126,True,True
E10C_SEED_5feefa16f26e4755,0.11601092650791439,0.10035301540566943,0.5272205633886717,0.08674086912060908,0.06892879136734822,0.01499200918408584,1016,950.7768950463803,True,True
E10C_SEED_58680e7bdd22b33f,0.10884813008237634,0.09381077399657504,0.5005545296521199,0.08488269095395046,0.06833555920482885,0.015001231723932286,990,950.1923711912053,True,True
E10C_SEED_31d140345d6202e9,0.13831666548310417,0.058061732679717225,0.4439018248740808,0.06630396276193483,0.028517045150203,0.016203274236200157,1421,1195.1457836476882,True,True
E10C_SEED_8cb8f354309d8901,0.1327253851123773,0.06488469008517116,0.4397220238267776,0.06778296584004044,0.03271895076377077,0.019955129748652746,939,937.2456051829788,True,True
E10C_SEED_de33354c36758954,0.10202482140117286,0.10202482140117286,0.49299110877518204,0.08385292941573487,0.08373676530000197,0.01566347372458198,924,910.0188242523678,True,True
E10C_SEED_d0c04378fa7fe9e7,0.12412103374802845,0.10971663308665082,0.5218479990607519,0.08689908068316864,0.07038399841842671,0.01744727726875921,877,816.9788169799431,True,True
E10C_SEED_1f451b448cad4484,0.15293140630496688,0.11005639189507635,0.618341984151286,0.09957509310794982,0.06378297756131378,0.01650845878426145,772,704.2297068815014,False,False
E10C_SEED_9a5bd5bb93ccc5a9,0.10757201407359927,0.10757201407359927,0.5037595449279032,0.08430383621523437,0.0841477843137385,0.015014583233233495,873,774.2970224423674,True,True
E10C_SEED_b855173eca24ce65,0.1206468667355957,0.0630757127141807,0.48586095537011503,0.07370605906929141,0.03297571890590574,0.01973224167796562,1507,1472.1040214837649,True,True
E10C_SEED_87f9f10b66423590,0.13726068254681312,0.0721024862120626,0.5063833211487462,0.07358069203908703,0.034157429276847416,0.022532026941269562,1591,1289.1832768856987,True,True
E10C_SEED_e675f1cdb32dae77,0.11197453397521015,0.11197453397521015,0.5058166944583771,0.08425656896666113,0.08406516873089924,0.016905959051159183,775,687.6715515236418,True,True
E10C_SEED_3fa6fe122169a98e,0.12292936898440252,0.11775114700129398,0.5173571583868931,0.08432964677913635,0.07162326884643812,0.019923148522075468,742,715.4519742076919,True,True
E10C_SEED_d849d52e0e224b2c,0.11286208784791704,0.11286208784791704,0.5057371404378919,0.08457305332467192,0.08457305332467192,0.016732065253467814,870,851.9005709470156,True,True
E10C_SEED_cdb7ae6f239a051b,0.12274053925860366,0.10660447941398915,0.5131707807901604,0.08545318661885459,0.0685526548437843,0.019544743079047033,676,729.3038278836743,True,True
E10C_SEED_dde6386d2905c2d9,0.12159634281084379,0.12159634281084379,0.5221201102819325,0.08917327828272442,0.08917327828272442,0.016836416696886066,705,690.5119598789686,True,True
E10C_SEED_017f7cb1a7e24e72,0.17423570799664664,0.12511297082111614,0.6083463360416631,0.09820469915566607,0.0634184086753585,0.015932717184667246,578,464.3469359952268,False,False
E10C_SEED_afa6064062db9989,0.09924950797493359,0.06264133219212714,0.4308732627028915,0.06527648018170841,0.03694429724412802,0.01754254064729841,1072,948.9043947471596,True,True
E10C_SEED_5bf9ddca16aa73ab,0.1338448817493466,0.08377219508873719,0.5016068882134528,0.0746811741639457,0.03200023678705573,0.03169905182853251,958,916.365337491784,True,True
E10C_SEED_836344e9cb27c8a3,0.12814931690166123,0.12814931690166123,0.5332497340338751,0.08998581104609704,0.08998581104609704,0.019691236499523555,598,590.4020852619936,True,True
E10C_SEED_d1c57434089518b5,0.15056849508996836,0.15056849508996836,0.5331010103699297,0.0898095850105681,0.0898095850105681,0.022153020210605393,654,643.4362360996745,True,True
E10C_SEED_c8c2782abb5ff7f9,0.13256774302134092,0.13256774302134092,0.5174913739198531,0.08910209152039648,0.08910209152039648,0.02074973369029684,573,560.2841590271742,True,True
E10C_SEED_164207c99149ff11,0.126675750524151,0.0733363451159383,0.46959530108021075,0.06903878769201212,0.03399959798865433,0.022379635833502297,1441,1297.961796301352,True,True
E10C_SEED_9e9dc947952b273b,0.16751678656427113,0.0610612197805337,0.5910043768015305,0.09567557484308606,0.0368325565773854,0.01394350876351715,1074,1193.8310648756149,False,False
E10C_SEED_e8bf0657752d2ce0,0.14715064745922352,0.14715064745922352,0.5514936541040762,0.0905276368318446,0.0905276368318446,0.02410176071276787,593,591.4113957243335,False,False
E10C_SEED_58ccc4b0e0af7e1c,0.08951408479268122,0.06610061926481016,0.3897492140160953,0.05915610333729761,0.03737869740239375,0.02060279042020057,898,939.9345666155306,True,True
E10C_SEED_013832c840939303,0.11565176765343659,0.06915192444234423,0.4804856198537538,0.06893514489129189,0.03764607745539337,0.020993189309170407,1497,1383.6826743773431,True,True
E10C_SEED_91ac1332a9cf5450,0.12230792169549586,0.07911486960426273,0.4856069522657384,0.07042833831744624,0.04111950408326903,0.033586501247092664,697,864.868659980986,True,True
E10C_SEED_1ee871e1efddbcbf,0.10697922142852798,0.07115048617576454,0.45085477977944255,0.07066795151719799,0.02957347311459961,0.030223215366696442,795,640.7417162510383,True,True
E10C_SEED_5dd6106d4b159e04,0.10181370326716588,0.08389915720079792,0.4203601917900919,0.06329009160862446,0.040703101624961026,0.02212725025075989,1101,875.177650418483,True,True
E10C_SEED_b3b58abf04c2cc4c,0.1149147766177615,0.109359605303791,0.5211284965339398,0.08798958135532074,0.07614354830705161,0.02321170183017678,475,500.8571614336149,True,True
E10C_SEED_53479d8c9f239136,0.20142016492785533,0.07120286757655532,0.745414085262226,0.14050163195151438,0.05600514333729987,0.01026964436200317,1309,1414.260869368447,False,False
E10C_SEED_7a0568ec505c8343,0.1127900040449119,0.041485651859016516,0.4604955052178099,0.07070525843759186,0.025907708969714817,0.011967014959331689,2337,2427.3314962618683,True,True
E10C_SEED_4eec69c79d1540f7,0.10932118637378498,0.048483682926142864,0.4719425077128248,0.06841524987789332,0.02790904144072587,0.015090022351652535,1826,1924.97477141521,True,True
E10C_SEED_b2df3e41afe48cf0,0.09127125379773843,0.046895644748408544,0.40869081463576773,0.06136854391319253,0.02576147717372203,0.01684097739583732,1745,1724.8353016733272,True,True
E10C_SEED_ab9965482945174a,0.11063112445159086,0.04531538001536564,0.42644052477500277,0.06359902757188751,0.02581485504663535,0.01627347901104291,1647,1784.9847784429703,True,True
E10C_SEED_744a8d21add80144,0.08536942040921298,0.046743005277963885,0.4044967626943027,0.061446829436060224,0.029514466178259362,0.018767781803437796,1393,1547.7541582299236,True,True
E10C_SEED_348c5fecaad159cd,0.13941450352834828,0.056652447664304495,0.5122229994418012,0.07909828149559807,0.0333893587590747,0.02505040202843396,1291,1159.5786883600244,True,True
E10C_SEED_f91de5621023025e,0.10977004274767967,0.04297755618121972,0.44981067772472905,0.06930778086342028,0.026609333244779734,0.01726776810852578,1518,1682.2042168078829,True,True
E10C_SEED_80a32e304b42be51,0.08586672357001673,0.047015297676796776,0.40655258881070194,0.06159703658384251,0.029532748300187258,0.018877109911411196,1385,1538.7902313088357,True,True
E10C_SEED_78d7e843114ce363,0.10367440300781204,0.05554003389352556,0.4217451923535088,0.06298134102179408,0.028464092957931203,0.016948836634174468,1871,1713.85877119451,True,True
E10C_SEED_bc47b25b0ecb84be,0.09393978968161794,0.05615696509099414,0.39920771032587327,0.059739803976162895,0.03364351369909147,0.022547580355683987,1157,1288.2939929161892,True,True
E10C_SEED_515e68bec801336e,0.09624752134872762,0.053407016966879405,0.41872681697785125,0.06475360134235406,0.03444659580930596,0.010316030546494836,2060,1812.9897515799555,True,True
E10C_SEED_2a75345918963890,0.09337823726084013,0.055821270495580826,0.4026465722609121,0.059983578142725674,0.03354761174017404,0.022412795634807674,1153,1296.0414577604304,True,True
E10C_SEED_671d9265724aba56,0.1283964731597712,0.07281648834187038,0.48914439496143236,0.07503527918181349,0.04120216127065919,0.022901960043007617,1303,1268.3592265672303,True,True
E10C_SEED_32825724c21a04df,0.11878169455753743,0.07131355189019901,0.5010793742290125,0.07721647520592045,0.039142776958371116,0.0237340713336692,1228,1223.8908326619596,True,True
E10C_SEED_ec3c4f86fb5f5a29,0.111004815166002,0.07041540782428617,0.4888547262357351,0.07025615863170455,0.040110523436696355,0.02266891566295219,657,825.0442119005711,True,True
E10C_SEED_d8235a33c477948a,0.1517306740386859,0.06543267653336175,0.5418650746633562,0.08358851725299192,0.03420519303836006,0.02177684004278498,1262,1333.890145216307,True,True
E10C_SEED_5b66c878424cb989,0.10901672278508664,0.06026174417921555,0.46907297944135484,0.07007238854563498,0.038715039140275395,0.024377489302935554,1149,1191.5875324996975,True,True
E10C_SEED_9c4c5481958d1e71,0.14112421438796555,0.053780491452274315,0.5058409505823585,0.07645465284052666,0.030585736135627543,0.023350118399823597,1088,1244.0156332244637,True,True
E10C_SEED_e2a754ad20eeb80e,0.08422794846292606,0.045592928316557736,0.4076849346520877,0.06597425603363051,0.026576074160587795,0.011391778731625585,1932,1699.9342544216047,True,True
E10C_SEED_33b0421f8e30afba,0.08575912256024171,0.043983237773514705,0.3980456655834491,0.06299174663771126,0.025787346447127588,0.010989583935857729,2055,1762.1481393390334,True,True
E10C_SEED_991c66096282c8c9,0.13836414281000398,0.05381899783693159,0.5467314547531668,0.08341826518982025,0.031781791084898245,0.017939665945643866,1436,1619.2002914121267,True,True
E10C_SEED_b7a61cc352431def,0.10819406099820826,0.06202787520110255,0.45496200356385,0.06892573925864244,0.039414882528813526,0.025607838385776287,1111,1134.3367561690495,True,True
E10C_SEED_b7123360a18f30b1,0.11528905822057946,0.06710475513043251,0.4582099629882431,0.06889899748166149,0.03430157444190438,0.027129427609746383,988,1070.7160042177645,True,True
E10C_SEED_259d617aaeba96cc,0.10898413915900655,0.07434483062159618,0.4625052726539251,0.06747590173917656,0.036396025850520555,0.023688303874528194,1334,1226.2554753131851,True,True
E10C_SEED_95d39de43160e66d,0.1673863110138443,0.08603661523557221,0.6155393816962886,0.10235277046630406,0.05527962038448211,0.014565331851468761,681,507.9395706341349,False,False
E10C_SEED_a43f33e564e8cb3e,0.11940122870217909,0.08191748251140128,0.5315443583144284,0.0791587250468793,0.04707376435572426,0.037834061575738355,577,767.771450307364,True,True
E10C_SEED_5b506d0e920aaff7,0.1256717858362971,0.08302061273469019,0.4552369679710563,0.07318349174336695,0.0393047488284926,0.013376487339029694,766,699.7759079387057,True,True
E10C_SEED_84d9a33f9a71569b,0.105542477209413,0.105542477209413,0.4975564487631216,0.08390097422929318,0.08390097422929318,0.01687724223865854,882,844.5725753643571,True,True
E10C_SEED_0aa91051d4f40a3c,0.10535481612548485,0.10535481612548485,0.49597778429397943,0.08375804762065518,0.08375804762065518,0.016847233453040022,883,846.0769527699433,True,True
E10C_SEED_e2f84d5832b9ab4c,0.10187349583763634,0.10187349583763634,0.4971928725929414,0.08392035072858717,0.08392035072858717,0.0171007824341281,869,833.5323835303042,True,True
E10C_SEED_0913c4e34b75b43f,0.12939857224502954,0.07806776649217559,0.49124041666288887,0.07148591690112722,0.03550140281324744,0.027314380022681054,1140,1063.465921719703,True,True
E10C_SEED_f35b3bdb2ecac294,0.1138811806152314,0.1138811806152314,0.5193643725291993,0.08626873905515109,0.08626873905515109,0.01597563930493024,790,727.7171741801887,True,True
E10C_SEED_7fc1b86fe467688e,0.2130787444624321,0.09827012275017702,0.6539224258348435,0.12198068997296328,0.05960093454480775,0.011973836495098495,865,970.9291667265376,False,False
E10C_SEED_4d17ee67d25f2cb3,0.11610705134202405,0.06576920920631493,0.458803384485925,0.068068840094562,0.037382845820334666,0.022725922850380532,1500,1278.1840595985461,True,True
E10C_SEED_61561d70ceea78f9,0.16761546460302595,0.08561104977937072,0.6048052025781339,0.09945481818278894,0.05325067496701068,0.02948638647305149,855,985.1296073043917,False,False
E10C_SEED_bd4ec1d65612f95f,0.1709424834398781,0.1709424834398781,0.6137793803777567,0.10301947048613186,0.10301947048613186,0.01904769743958219,627,491.4265150625696,False,False
E10C_SEED_d025fd759d60b535,0.17060228629691757,0.08170220998783982,0.5048628491739741,0.08161716502460664,0.0358216527516482,0.020873486816810862,830,896.0102268451958,True,True
E10C_SEED_40178f7159342c21,0.1280148946106338,0.05370417436069687,0.5663953323189594,0.08464492553983835,0.034109271543617654,0.018472506381083605,582,646.8139126309509,False,False
E10C_SEED_c161b734a948d4e1,0.13600092986668064,0.06544280536043398,0.5327322770085866,0.07815081231538468,0.03446765314134384,0.023884632522793225,531,500.24944353012734,True,True
E10C_SEED_bdada75fdd341add,0.13337636518430127,0.0696911790193353,0.5697752578317123,0.08881940161207846,0.0382970248767737,0.019791488905028094,420,423.6190651321564,False,False
E10C_SEED_a802bbc1ee927370,0.13699629059665558,0.06278812877085878,0.54448770476451,0.08215583551407243,0.03688993526892498,0.01912885480966552,614,624.6204619845623,True,True
E10C_SEED_590e25e49151d6bc,0.13914663780534994,0.05238785923543112,0.4844088029093136,0.07294632163167361,0.032819660824492704,0.01786477042129405,528,439.0624572846781,True,True
E10C_SEED_7a91a9802f40eb58,0.12060140737594184,0.04773327752503764,0.47695965413771213,0.07172615655253978,0.027819817571945356,0.018177857686644726,679,657.2982545257405,True,True
E10C_SEED_40eb71b01d3d40de,0.11022628127138873,0.04746541529528116,0.4292865366905091,0.0651553974462334,0.02682862432871265,0.01186635382382029,717,661.0075947891094,True,True
E10C_SEED_407e18d7d05fdc98,0.1094195660569078,0.06042518180965308,0.48295504929449906,0.07392565600531448,0.032085271761020745,0.012917491456626583,656,649.0464542339978,True,True
E10C_SEED_f41f0c1cf62a7319,0.19067219092469548,0.08266616505754665,0.6265640439581023,0.10416446011113367,0.052092764527238676,0.0325525269163764,428,367.0459795377053,False,False
E10C_SEED_fcda47e3c4b6e009,0.12834449859148742,0.07322400913311988,0.5781067856754467,0.08942049843221206,0.04395425280913299,0.014644801826623975,508,535.5995999713844,False,False
E10C_SEED_c8cecb2b23026b7d,0.15815205860831444,0.07122333307605844,0.5532279862372956,0.08579890549086895,0.03742773809608348,0.025315150514919404,431,471.98116090233054,False,False
E10C_SEED_c645f9790305e9cb,0.14082381736095814,0.06503301782406476,0.536912131486751,0.08274348775018514,0.037832447237693724,0.019812776398080732,591,603.0590508055359,True,True
E10C_SEED_86d5dde1c52d602c,0.1254026597611599,0.05186113801774687,0.45159897335191473,0.06910618985453863,0.029550876663399173,0.019543062025815298,568,611.3818864549419,True,True
E10C_SEED_3bd310d43fd4eb55,0.14407953517486752,0.08047098572510016,0.6045786273821098,0.09595751964782206,0.042740427053033686,0.017202815771159848,441,487.36509993771654,False,False
