primitive_seed_id,fold_id,baseline_name,candidate_baseline_missing_row_rate,candidate_baseline_missing_weight_share,candidate_baseline_sparse_cell_weight_share,baseline_sparsity_pass,pass
E10C_SEED_453d5ee94b815758,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_453d5ee94b815758,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7400f6587f37602f,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7400f6587f37602f,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7400f6587f37602f,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5875a30005613d2d,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5875a30005613d2d,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5875a30005613d2d,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_a36ac1afd51d2500,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_a36ac1afd51d2500,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_a36ac1afd51d2500,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_01206ced30a80685,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_01206ced30a80685,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_01206ced30a80685,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d2a2c0fa932a97f4,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d2a2c0fa932a97f4,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d2a2c0fa932a97f4,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_15a26f9130d9661c,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_15a26f9130d9661c,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_15a26f9130d9661c,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_47053ca671186ab9,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_47053ca671186ab9,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_47053ca671186ab9,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b357ba4f2a3ccb27,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b357ba4f2a3ccb27,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b357ba4f2a3ccb27,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_6000a5438303e374,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_6000a5438303e374,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_6000a5438303e374,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7782697252cebc56,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7782697252cebc56,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7782697252cebc56,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_0272cec80954552f,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_0272cec80954552f,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_0272cec80954552f,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_30f829b6b83e52c5,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_30f829b6b83e52c5,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_30f829b6b83e52c5,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_fecfc3193f49e499,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_fecfc3193f49e499,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_fecfc3193f49e499,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_4a9044adbaa2f918,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_4a9044adbaa2f918,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_4a9044adbaa2f918,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_970a764a07cfc2cb,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_970a764a07cfc2cb,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_970a764a07cfc2cb,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e7d3ad15ee2dc1db,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e7d3ad15ee2dc1db,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e7d3ad15ee2dc1db,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_2ed424dc8a601fc6,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_2ed424dc8a601fc6,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_2ed424dc8a601fc6,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_12c326ae4b214b07,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_12c326ae4b214b07,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_12c326ae4b214b07,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_722d9681c64453db,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_722d9681c64453db,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_722d9681c64453db,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_4d73c55103327fa7,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_4d73c55103327fa7,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_4d73c55103327fa7,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_eb51241f94f40c00,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_eb51241f94f40c00,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_eb51241f94f40c00,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5f7a994453400c07,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5f7a994453400c07,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5f7a994453400c07,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_1c045a63b5921a43,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_1c045a63b5921a43,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_1c045a63b5921a43,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_ac7436b48bcf6113,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_ac7436b48bcf6113,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_ac7436b48bcf6113,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_9b5d3920286f0b7e,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_9b5d3920286f0b7e,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_9b5d3920286f0b7e,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_79ebefb05fe2f143,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_79ebefb05fe2f143,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_79ebefb05fe2f143,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e50ef99f7ef050cd,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e50ef99f7ef050cd,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e50ef99f7ef050cd,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_40004587d59a2005,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_40004587d59a2005,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_40004587d59a2005,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5feefa16f26e4755,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5feefa16f26e4755,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5feefa16f26e4755,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_58680e7bdd22b33f,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_58680e7bdd22b33f,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_58680e7bdd22b33f,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_31d140345d6202e9,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_31d140345d6202e9,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_31d140345d6202e9,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_8cb8f354309d8901,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_8cb8f354309d8901,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_8cb8f354309d8901,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_de33354c36758954,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_de33354c36758954,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_de33354c36758954,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d0c04378fa7fe9e7,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d0c04378fa7fe9e7,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d0c04378fa7fe9e7,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_1f451b448cad4484,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_1f451b448cad4484,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_1f451b448cad4484,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_9a5bd5bb93ccc5a9,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_9a5bd5bb93ccc5a9,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_9a5bd5bb93ccc5a9,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b855173eca24ce65,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b855173eca24ce65,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b855173eca24ce65,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_87f9f10b66423590,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_87f9f10b66423590,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_87f9f10b66423590,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e675f1cdb32dae77,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e675f1cdb32dae77,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e675f1cdb32dae77,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_3fa6fe122169a98e,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_3fa6fe122169a98e,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_3fa6fe122169a98e,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d849d52e0e224b2c,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d849d52e0e224b2c,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d849d52e0e224b2c,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_cdb7ae6f239a051b,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_cdb7ae6f239a051b,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_cdb7ae6f239a051b,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_dde6386d2905c2d9,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_dde6386d2905c2d9,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_dde6386d2905c2d9,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_017f7cb1a7e24e72,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_017f7cb1a7e24e72,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_017f7cb1a7e24e72,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_afa6064062db9989,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_afa6064062db9989,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_afa6064062db9989,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5bf9ddca16aa73ab,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5bf9ddca16aa73ab,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5bf9ddca16aa73ab,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_836344e9cb27c8a3,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_836344e9cb27c8a3,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_836344e9cb27c8a3,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d1c57434089518b5,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d1c57434089518b5,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_d1c57434089518b5,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_c8c2782abb5ff7f9,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_c8c2782abb5ff7f9,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_c8c2782abb5ff7f9,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_164207c99149ff11,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_164207c99149ff11,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_164207c99149ff11,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_9e9dc947952b273b,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_9e9dc947952b273b,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_9e9dc947952b273b,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e8bf0657752d2ce0,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e8bf0657752d2ce0,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_e8bf0657752d2ce0,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_58ccc4b0e0af7e1c,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_58ccc4b0e0af7e1c,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_58ccc4b0e0af7e1c,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_013832c840939303,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_013832c840939303,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_013832c840939303,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_91ac1332a9cf5450,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_91ac1332a9cf5450,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_91ac1332a9cf5450,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_1ee871e1efddbcbf,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_1ee871e1efddbcbf,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_1ee871e1efddbcbf,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5dd6106d4b159e04,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5dd6106d4b159e04,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_5dd6106d4b159e04,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b3b58abf04c2cc4c,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b3b58abf04c2cc4c,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b3b58abf04c2cc4c,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_53479d8c9f239136,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_53479d8c9f239136,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_53479d8c9f239136,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7a0568ec505c8343,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7a0568ec505c8343,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_7a0568ec505c8343,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_4eec69c79d1540f7,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_4eec69c79d1540f7,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_4eec69c79d1540f7,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b2df3e41afe48cf0,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b2df3e41afe48cf0,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_b2df3e41afe48cf0,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_ab9965482945174a,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_ab9965482945174a,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_ab9965482945174a,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_744a8d21add80144,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_744a8d21add80144,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_744a8d21add80144,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_348c5fecaad159cd,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_348c5fecaad159cd,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_348c5fecaad159cd,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_f91de5621023025e,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_f91de5621023025e,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_f91de5621023025e,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_80a32e304b42be51,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_80a32e304b42be51,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_80a32e304b42be51,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_78d7e843114ce363,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_78d7e843114ce363,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_78d7e843114ce363,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_bc47b25b0ecb84be,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_bc47b25b0ecb84be,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_bc47b25b0ecb84be,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_515e68bec801336e,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_515e68bec801336e,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_515e68bec801336e,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_2a75345918963890,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_2a75345918963890,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_2a75345918963890,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_671d9265724aba56,fold_2021,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_671d9265724aba56,fold_2022,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
E10C_SEED_671d9265724aba56,fold_2023,candidate_scope_weighted_baseline,0.0,0.0,0.0,True,True
