arm_id,target_regime,split,market_regime_bucket,selected_event_count,density_granularity,density_reference_scope_id,events_per_instrument_year_mean,events_per_instrument_year_p95,density_vs_e1_full_denominator,rolling_10d_duplicate_rate,adjacent_gap_median,fast_fail_10d_count,fast_fail_10d_rate,fast_fail_10d_excess_vs_e1,false_repair_20d_count,false_repair_20d_rate,false_repair_20d_excess_vs_e1,event_level_label_source_status,direct_entry_density_gate_pass,feature_source_density_gate_pass
r6_r1_r2_r7_bridge_pool,risk_on,train,risk_on,13071,selected_arm_recomputed,07_E1_only,3.6083566759525922,8.895699298132993,1.9165689149560117,0.45979649605998013,11.0,3907,0.2998234978129077,0.16078917553251218,4975,0.38061357202968404,0.15729570660044975,event_level_label_available,False,True
r6_r1_r2_r7_bridge_pool,risk_on,robustness,risk_on,7924,selected_arm_recomputed,07_E1_only,2.187485142701273,4.382699914882056,1.1618768328445748,0.46352852094901564,10.0,1926,0.24355083459787558,0.10884209673379797,2197,0.2772589601211509,0.09786502072721162,event_level_label_available,True,True
r6_r1_r2_r7_bridge_pool,risk_on,validation,risk_on,3662,selected_arm_recomputed,07_E1_only,1.010925112641603,1.9981092204532829,0.536950146627566,0.3904969961769525,12.0,713,0.1948619841486745,0.06442720153997891,1058,0.2889131622064446,0.08601461148180689,event_level_label_available,True,True
r6_r1_r2_r7_bridge_pool,transition,all,transition,14890,selected_arm_recomputed,07_E1_only,4.110506533925032,11.289675971215456,2.1832844574780057,0.3820685023505708,20.0,3006,0.20202970629746622,0.06091295502843072,3988,0.26783075889858965,0.07138405839097545,event_level_label_available,False,True
r6_r1_r2_r7_bridge_pool,transition,train,transition,6759,selected_arm_recomputed,07_E1_only,1.865877344714526,4.577652212683114,0.9910557184750732,0.370764906051191,17.0,1501,0.22223867337873854,0.05071008528072224,1800,0.2663115845539281,0.05627657871962241,event_level_label_available,True,True
r6_r1_r2_r7_bridge_pool,transition,robustness,transition,2651,selected_arm_recomputed,07_E1_only,0.73183027679216,1.5751880646458183,0.38870967741935486,0.33195020746887965,18.0,370,0.13967534918837296,0.06333947132577757,574,0.21652206714447378,0.08166201625388858,event_level_label_available,True,True
r6_r1_r2_r7_bridge_pool,transition,validation,transition,5480,selected_arm_recomputed,07_E1_only,1.5127989124183463,3.2022750700826315,0.8035190615835777,0.42025547445255473,12.0,1135,0.2072680788897005,0.0669903011119228,1614,0.2945255474452555,0.0806366585563667,event_level_label_available,True,True
r6_r1_r2_r7_bridge_pool,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r6_r1_r2_r7_bridge_pool,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r6_r1_r2_r7_bridge_pool,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
r6_r1_r2_r7_bridge_pool,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
family_budget_equal_weight,risk_on,all,risk_on,10230,selected_arm_recomputed,07_E1_only,2.8240753419780447,6.363141410810745,1.5000000000000002,0.5659824046920822,5.0,2835,0.2786788557947508,0.14205389806732444,3889,0.38015640273704787,0.17192150567326117,event_level_label_available,False,True
family_budget_equal_weight,risk_on,train,risk_on,9381,selected_arm_recomputed,07_E1_only,2.5897019338314795,5.90764538791106,1.3755131964809384,0.5675301140603347,5.0,2591,0.27785522788203754,0.13882090560164204,3585,0.38215542053086027,0.15883755510162598,event_level_label_available,True,True
family_budget_equal_weight,risk_on,robustness,risk_on,473,selected_arm_recomputed,07_E1_only,0.13057552656457624,0.4008917117908618,0.06935483870967742,0.5792811839323467,5.0,163,0.3453389830508475,0.21063024518676987,174,0.3678646934460888,0.1884707540521495,event_level_label_available,True,True
family_budget_equal_weight,risk_on,validation,risk_on,376,selected_arm_recomputed,07_E1_only,0.10379788158198873,0.2673347567127604,0.05513196480938416,0.4973404255319149,4.0,81,0.2154255319148936,0.08499074930619802,130,0.34574468085106386,0.14284613012642616,event_level_label_available,True,True
family_budget_equal_weight,transition,all,transition,10230,selected_arm_recomputed,07_E1_only,2.8240753419780447,7.117608459650041,1.5000000000000002,0.4835777126099707,7.0,2384,0.23338228095937347,0.09226552969033797,2878,0.2813294232649071,0.08488272275729292,event_level_label_available,False,True
family_budget_equal_weight,transition,train,transition,8150,selected_arm_recomputed,07_E1_only,2.249874294928745,5.672443805177405,1.1950146627565983,0.5294478527607362,4.0,1930,0.2371881528818975,0.06565956478388121,2247,0.27570552147239263,0.06567051563808693,event_level_label_available,True,True
family_budget_equal_weight,transition,robustness,transition,345,selected_arm_recomputed,07_E1_only,0.0952400775153886,0.2716412645656301,0.05058651026392962,0.36231884057971014,10.0,57,0.16521739130434782,0.08888151344175242,84,0.24347826086956523,0.10861820997898003,event_level_label_available,True,True
family_budget_equal_weight,transition,validation,transition,1735,selected_arm_recomputed,07_E1_only,0.47896096953391076,1.6796760917170492,0.25439882697947214,0.2922190201729107,20.0,397,0.22908251586843623,0.08880473809065853,547,0.3152737752161383,0.10138488632724951,event_level_label_available,True,True
family_budget_equal_weight,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
family_budget_equal_weight,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
family_budget_equal_weight,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
family_budget_equal_weight,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
family_budget_bridge_weighted_train_only,risk_on,all,risk_on,10227,selected_arm_recomputed,07_E1_only,2.8232471673909543,6.590889422260588,1.499560117302053,0.5494279847462599,5.0,2881,0.2833956325004918,0.14677067477306543,3757,0.3673609074019752,0.1591260103381885,event_level_label_available,True,True
family_budget_bridge_weighted_train_only,risk_on,train,risk_on,9435,selected_arm_recomputed,07_E1_only,2.6046090763991057,5.843599886509408,1.3834310850439884,0.5512453630100689,5.0,2651,0.2828034990398976,0.1437691767595021,3471,0.36788553259141493,0.14456766716218064,event_level_label_available,True,True
family_budget_bridge_weighted_train_only,risk_on,robustness,risk_on,428,selected_arm_recomputed,07_E1_only,0.11815290775822121,0.38413497931206736,0.06275659824046921,0.5373831775700935,5.0,150,0.35046728971962615,0.21575855185554854,162,0.37850467289719625,0.19911073350325695,event_level_label_available,True,True
family_budget_bridge_weighted_train_only,risk_on,validation,risk_on,364,selected_arm_recomputed,07_E1_only,0.10048518323362739,0.2318612785657242,0.05337243401759531,0.5027472527472527,3.0,80,0.21978021978021978,0.08934543717152418,124,0.34065934065934067,0.13776078993470298,event_level_label_available,True,True
family_budget_bridge_weighted_train_only,transition,all,transition,10228,selected_arm_recomputed,07_E1_only,2.823523225586651,6.806490873099771,1.4997067448680352,0.49784904184591317,6.0,2358,0.23083700440528634,0.08972025313625084,2859,0.2795267892061009,0.08308008869848671,event_level_label_available,True,True
family_budget_bridge_weighted_train_only,transition,train,transition,8499,selected_arm_recomputed,07_E1_only,2.346218605226921,5.696736926398722,1.2461876832844576,0.5239439934109895,5.0,1976,0.23279924599434496,0.061270657896328656,2320,0.27297329097540884,0.06293828514110314,event_level_label_available,True,True
family_budget_bridge_weighted_train_only,transition,robustness,transition,328,selected_arm_recomputed,07_E1_only,0.09054708818854336,0.21256481068651947,0.04809384164222874,0.4176829268292683,8.0,53,0.16158536585365854,0.08524948799106315,89,0.27134146341463417,0.13648141252404897,event_level_label_available,True,True
family_budget_bridge_weighted_train_only,transition,validation,transition,1401,selected_arm_recomputed,07_E1_only,0.38675753217118675,1.569804929829731,0.205425219941349,0.35831548893647397,8.0,329,0.23516797712651893,0.09489019934874124,450,0.32119914346895073,0.10731025458006194,event_level_label_available,True,True
family_budget_bridge_weighted_train_only,risk_off,all,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
family_budget_bridge_weighted_train_only,risk_off,train,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
family_budget_bridge_weighted_train_only,risk_off,robustness,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
family_budget_bridge_weighted_train_only,risk_off,validation,risk_off,0,selected_arm_recomputed,07_E1_only,,,,,,0,,,0,,,not_available_publishable_source,False,False
cooldown_20d_ranked_within_bucket,risk_on,all,risk_on,12441,selected_arm_recomputed,07_E1_only,3.4344400126636216,8.970787127362517,1.8241935483870968,0.0,55.0,3637,0.29311734364925857,0.15649238592183218,4603,0.3699863355035769,0.1617514384397902,event_level_label_available,False,True
cooldown_20d_ranked_within_bucket,risk_on,train,risk_on,6497,selected_arm_recomputed,07_E1_only,1.7935500974419702,4.198845156548002,0.9526392961876833,0.0,49.0,2103,0.32478764478764477,0.18575332250724927,2726,0.4195782668924119,0.1962604014631776,event_level_label_available,True,True
