split,unordered_pair_key,pair_order_key,episode_count,pair_completion_count,same_offset_pair_count,seed_anchor_big_winner_rate,seed_P_good,seed_P_bad,pair_completion_fresh_anchor_big_winner_rate,pair_completion_fresh_P_good,pair_completion_fresh_P_bad,pair_completion_wait_return_p50,sample_sufficiency_status,opposite_order_episode_count,seed_anchor_big_winner_rate_diff_vs_opposite_order,seed_P_good_diff_vs_opposite_order,fresh_anchor_big_winner_rate_diff_vs_opposite_order,fresh_P_good_diff_vs_opposite_order,asymmetry_status
train,momentum_rps|volatility_band,A_before_B,640,640,0,0.3057692307692308,0.8361266294227188,0.15456238361266295,0.22807017543859648,0.34709193245778613,0.6472795497185742,,sufficient,1604,0.11870225617338784,0.2812349191912027,0.11263206695459091,0.01780718212040422,candidate_order_asymmetry
train,momentum_rps|volatility_band,B_before_A,525,525,0,0.14192139737991266,0.7191489361702128,0.26382978723404255,0.08971553610503283,0.3006396588486141,0.67590618336887,,sufficient,1719,-0.10569065258334964,0.11175206561544748,-0.11544575421754782,-0.057124316306665424,candidate_order_asymmetry
train,momentum_rps|volatility_band,same_offset_unordered,1079,1079,1079,0.2116527942925089,0.4660529344073648,0.5178365937859609,0.16030534351145037,0.3786764705882353,0.6029411764705882,,sufficient,1165,-0.01738606051321706,-0.3154763605280871,-0.002581254426693963,0.0533271691910297,same_offset_only
train,momentum_rps|volume_money,A_before_B,590,590,0,0.2993762993762994,0.8163672654690619,0.1596806387225549,0.20833333333333334,0.3804780876494024,0.6175298804780877,,sufficient,1610,0.11072599262783314,0.23745926247728932,0.08241646291768542,0.04358603545485906,candidate_order_asymmetry
train,momentum_rps|volume_money,B_before_A,820,820,0,0.1581259150805271,0.7098150782361309,0.267425320056899,0.11420204978038068,0.3243626062322946,0.6558073654390935,,sufficient,1380,-0.09777245152564351,0.10717190642996344,-0.08904998273994452,-0.060613919589301624,candidate_order_asymmetry
train,momentum_rps|volume_money,same_offset_unordered,790,790,790,0.2222222222222222,0.43375394321766564,0.556782334384858,0.18518518518518517,0.40145985401459855,0.583941605839416,,sufficient,1410,0.00572737686139746,-0.3203988807026002,0.03213273462628577,0.05377773480930054,same_offset_only
train,oscillator|price_trend,A_before_B,364,364,0,0.15555555555555556,0.8240740740740741,0.15432098765432098,0.1069182389937107,0.3597560975609756,0.6280487804878049,,sufficient,1881,-0.0823823162223691,0.19515532807279445,-0.05883368197226077,0.01831846542566906,candidate_order_asymmetry
train,oscillator|price_trend,B_before_A,632,632,0,0.30303030303030304,0.8781431334622823,0.11605415860735009,0.1919191919191919,0.33076923076923076,0.6557692307692308,,sufficient,1613,0.10873172838664213,0.2971212356520634,0.069303388104478,-0.025994694960212228,candidate_order_asymmetry
train,oscillator|price_trend,same_offset_unordered,1249,1249,1249,0.206286836935167,0.505736137667304,0.47609942638623326,0.1346153846153846,0.3544600938967136,0.6291079812206573,,sufficient,996,-0.039392175410512015,-0.35157658528156643,-0.024056202100482538,0.012478961821241918,same_offset_only
train,oscillator|pullback_drawdown,A_before_B,500,500,0,0.1360381861575179,0.6781609195402298,0.2942528735632184,0.1053864168618267,0.3476297968397291,0.636568848758465,,sufficient,1792,-0.09949900392512673,0.022850298297744875,-0.05432874081874298,0.0021930941900725753,candidate_order_asymmetry
train,oscillator|pullback_drawdown,B_before_A,825,825,0,0.26825633383010433,0.8268398268398268,0.1645021645021645,0.16517857142857142,0.34576757532281205,0.6456241032998565,,sufficient,1467,0.08575633383010434,0.25944676792134413,0.0418723383662408,-0.0006376534353578767,candidate_order_asymmetry
train,oscillator|pullback_drawdown,same_offset_unordered,967,967,967,0.20742637644046094,0.5074626865671642,0.47761194029850745,0.14790996784565916,0.3447204968944099,0.6428571428571429,,sufficient,1325,-0.01000481622008953,-0.2620408595321265,0.0059627430958866245,-0.0017707311757655386,same_offset_only
train,oscillator|range_breakout,A_before_B,32,32,0,0.3,0.6333333333333333,0.3333333333333333,0.23333333333333334,0.43333333333333335,0.5333333333333333,,thin_episode_denominator,2783,0.11718544498027181,0.06695035460992904,0.10497945371041817,0.08855407615043215,insufficient_pair_denominator
train,oscillator|range_breakout,B_before_A,1509,1509,0,0.18971061093247588,0.7110591900311527,0.24922118380062305,0.12330946698488465,0.33844973138910206,0.624712202609363,,sufficient,1306,0.011641257605390587,0.3123365622939264,-0.06748000669932588,-0.07713468419531355,candidate_order_asymmetry
train,oscillator|range_breakout,same_offset_unordered,1274,1274,1274,0.17454194792671165,0.3921200750469043,0.5825515947467167,0.18032786885245902,0.4112903225806452,0.5725806451612904,,sufficient,1541,-0.017765744380980664,-0.3171645520459419,0.054453742978333136,0.07070517629407352,same_offset_only
train,oscillator|volatility_band,A_before_B,591,591,0,0.20553359683794467,0.7309160305343512,0.22519083969465647,0.15520628683693516,0.3533834586466165,0.6203007518796992,,sufficient,1663,0.007739479190885856,0.11217497187912939,0.03309407561581304,0.012935219585784086,candidate_order_asymmetry
train,oscillator|volatility_band,B_before_A,607,607,0,0.19,0.7678916827852998,0.20502901353965183,0.10609037328094302,0.32007575757575757,0.6477272727272727,,sufficient,1647,-0.013513909224011716,0.16219773260736392,-0.04352458821520659,-0.03911659098959841,candidate_order_asymmetry
train,oscillator|volatility_band,same_offset_unordered,1056,1056,1056,0.20232558139534884,0.5312145289443814,0.43813847900113506,0.1425,0.36674816625916873,0.60880195599022,,sufficient,1198,0.004512460122983036,-0.2180650099605178,0.011851669941060905,0.02995571342898007,same_offset_only
train,oscillator|volume_money,A_before_B,392,392,0,0.22054380664652568,0.7385057471264368,0.22126436781609196,0.13513513513513514,0.3628571428571429,0.6085714285714285,,sufficient,2025,0.04079545433975515,0.15157459193390466,0.011479221156640518,0.014766865079365088,no_material_asymmetry
train,oscillator|volume_money,B_before_A,988,988,0,0.16953316953316952,0.7040572792362768,0.25178997613365156,0.10640870616686819,0.33801169590643276,0.6269005847953216,,sufficient,1429,-0.028611855761940086,0.15422067792908722,-0.0463244128041929,-0.03138552202246986,candidate_order_asymmetry
train,oscillator|volume_money,same_offset_unordered,1037,1037,1037,0.18947368421052632,0.4748858447488584,0.5034246575342466,0.17301038062283736,0.3771043771043771,0.6026936026936027,,sufficient,1380,0.005194208227993574,-0.23927941663394092,0.05835520820904426,0.03187616133674226,same_offset_only
train,price_trend|pullback_drawdown,A_before_B,631,631,0,0.21205821205821207,0.5771543086172345,0.38877755511022044,0.19750519750519752,0.338,0.644,,sufficient,2167,0.003146175021175035,-0.002531437735178499,0.04798239792937567,-0.01796707818930038,candidate_order_asymmetry
train,price_trend|pullback_drawdown,B_before_A,580,580,0,0.22633744855967078,0.7641129032258065,0.21774193548387097,0.16427104722792607,0.3453815261044177,0.6465863453815262,,sufficient,2218,0.021462230916025976,0.2363818107888317,-0.002217746795553116,-0.0067745313904488125,no_material_asymmetry
train,price_trend|pullback_drawdown,same_offset_unordered,1587,1587,1587,0.20209339774557167,0.5085536547433903,0.4821150855365474,0.1337719298245614,0.3670886075949367,0.6160337552742616,,sufficient,1211,-0.017141348893518288,-0.16179810405057948,-0.047013194142380754,0.02540524086146978,same_offset_only
train,price_trend|range_breakout,A_before_B,177,177,0,0.3106060606060606,0.6811594202898551,0.3188405797101449,0.24242424242424243,0.2826086956521739,0.6884057971014492,,sufficient,2871,0.11113214565647708,0.1564995563442768,0.10266046289668337,-0.07330733488217728,candidate_order_asymmetry
train,price_trend|range_breakout,B_before_A,982,982,0,0.17391304347826086,0.7743830787309048,0.20211515863689777,0.12620192307692307,0.35630841121495327,0.6285046728971962,,sufficient,2066,-0.04816897544918394,0.36620736183035574,-0.09215250730282376,0.03206598697252905,candidate_order_asymmetry
train,price_trend|range_breakout,same_offset_unordered,1889,1889,1889,0.2140399174122505,0.38307794803464357,0.6015989340439707,0.20108695652173914,0.3541666666666667,0.6302083333333334,,sufficient,1159,0.021331584078917165,-0.3782971783556497,0.05897077394912503,0.008090207914151604,same_offset_only
train,price_trend|volatility_band,A_before_B,569,569,0,0.33856502242152464,0.8347826086956521,0.1565217391304348,0.24145785876993167,0.32603938730853393,0.6695842450765864,,sufficient,1830,0.16044627659097094,0.2777138668020075,0.13244036213466923,-0.02820897870453798,candidate_order_asymmetry
train,price_trend|volatility_band,B_before_A,392,392,0,0.11403508771929824,0.7809798270893372,0.2017291066282421,0.061046511627906974,0.3237822349570201,0.6590257879656161,,sufficient,2007,-0.12239660286086396,0.19366864884160306,-0.13704418049619804,-0.02787870433278522,candidate_order_asymmetry
train,price_trend|volatility_band,same_offset_unordered,1438,1438,1438,0.19706136560069146,0.4920502092050209,0.48786610878661085,0.15037593984962405,0.3798076923076923,0.6057692307692307,,sufficient,961,-0.04405538566834408,-0.31959787010105095,-0.011820739588434687,0.05474565756823818,same_offset_only
train,price_trend|volume_money,A_before_B,490,490,0,0.33164556962025316,0.8401937046004843,0.14043583535108958,0.22842639593908629,0.35351089588377727,0.639225181598063,,sufficient,1890,0.15654829335566173,0.2808502702570499,0.11498619865178665,-0.009034122123425636,candidate_order_asymmetry
train,price_trend|volume_money,B_before_A,677,677,0,0.14878892733564014,0.7962648556876061,0.1765704584040747,0.09621993127147767,0.3569023569023569,0.6245791245791246,,sufficient,1703,-0.08299915213455852,0.2536512193239697,-0.10602725973975828,-0.005060833281692212,candidate_order_asymmetry
train,price_trend|volume_money,same_offset_unordered,1213,1213,1213,0.1908713692946058,0.4190954773869347,0.5668341708542713,0.1572052401746725,0.37656903765690375,0.6108786610878661,,sufficient,1167,-0.032150213439207154,-0.3952757800980952,0.007615076240246266,0.021057617597320832,same_offset_only
train,pullback_drawdown|range_breakout,A_before_B,342,342,0,0.2427536231884058,0.631578947368421,0.3543859649122807,0.17454545454545456,0.30633802816901406,0.6690140845070423,,sufficient,2846,0.05976735823492774,0.1212785181838717,0.031349252013808976,-0.04583920636116162,candidate_order_asymmetry
train,pullback_drawdown|range_breakout,B_before_A,1372,1372,0,0.1592526690391459,0.6333907056798623,0.3373493975903614,0.13386524822695037,0.3433219178082192,0.639554794520548,,sufficient,1816,-0.05437401655347299,0.1977403271526772,-0.05591577367085984,-0.002560435132957284,candidate_order_asymmetry
train,pullback_drawdown|range_breakout,same_offset_unordered,1474,1474,1474,0.20653133274492497,0.3878424657534247,0.6061643835616438,0.22058823529411764,0.425531914893617,0.5673758865248227,,sufficient,1714,0.030817047030639255,-0.24519139741174462,0.07874931868684751,0.08944376062364456,same_offset_only
train,pullback_drawdown|volatility_band,A_before_B,793,793,0,0.2787136294027565,0.7928464977645305,0.19076005961251863,0.19659442724458204,0.34880239520958084,0.6422155688622755,,sufficient,1666,0.11687250096920046,0.25654168108588205,0.08660706946961365,-0.000403953996768347,candidate_order_asymmetry
train,pullback_drawdown|volatility_band,B_before_A,586,586,0,0.11468812877263582,0.6392156862745098,0.3352941176470588,0.08634538152610442,0.34442270058708413,0.6281800391389433,,sufficient,1873,-0.11352211740168222,0.02581362441883961,-0.09576324467197865,-0.007011725642424083,candidate_order_asymmetry
train,pullback_drawdown|volatility_band,same_offset_unordered,1080,1080,1080,0.18941176470588236,0.4767309875141884,0.5085130533484676,0.15017064846416384,0.35714285714285715,0.6331168831168831,,sufficient,1379,-0.01841432225063938,-0.24977197607598944,0.001569249862765243,0.010238701078395751,same_offset_only
train,pullback_drawdown|volume_money,A_before_B,722,722,0,0.2652027027027027,0.7748776508972267,0.20554649265905384,0.18274111675126903,0.35993485342019543,0.6335504885993485,,sufficient,1710,0.10164459653340571,0.22442531965157608,0.058765706915203456,0.018012157681840613,candidate_order_asymmetry
train,pullback_drawdown|volume_money,B_before_A,1015,1015,0,0.13727810650887573,0.6330275229357798,0.338302752293578,0.11150234741784038,0.33636363636363636,0.6443181818181818,,sufficient,1417,-0.09848000041487537,0.026915468606408033,-0.07591023999474703,-0.027028019087238453,candidate_order_asymmetry
train,pullback_drawdown|volume_money,same_offset_unordered,695,695,695,0.2040072859744991,0.4230088495575221,0.5681415929203539,0.20967741935483872,0.3798449612403101,0.6124031007751938,,sufficient,1737,0.014028162801221433,-0.26857364202496953,0.06899827867569805,0.033794091093054424,same_offset_only
train,range_breakout|volatility_band,A_before_B,1370,1370,0,0.20141969831410825,0.7182368193604148,0.23509075194468454,0.14575971731448764,0.3578767123287671,0.6113013698630136,,sufficient,1507,0.040734543338578066,0.3297874522718072,0.026101597656367978,0.038038655648605146,candidate_order_asymmetry
train,range_breakout|volatility_band,B_before_A,124,124,0,0.13,0.5471698113207547,0.42452830188679247,0.09090909090909091,0.2857142857142857,0.6666666666666666,,sufficient,2753,-0.05242343541944075,0.0011654916663270676,-0.05431584989596039,-0.0707742639040349,candidate_order_asymmetry
train,range_breakout|volatility_band,same_offset_unordered,1383,1383,1383,0.16341030195381884,0.37392055267702934,0.6053540587219344,0.14074074074074075,0.34507042253521125,0.6338028169014085,,sufficient,1494,-0.03218872005107115,-0.32995909894609027,-0.0006077564160423543,-0.006854165053162664,same_offset_only
train,range_breakout|volume_money,A_before_B,1188,1188,0,0.19589743589743588,0.6636904761904762,0.29464285714285715,0.1413934426229508,0.3616600790513834,0.6067193675889329,,sufficient,2083,0.05463131631947574,0.28100254908341465,0.014004907591103677,-0.0025374518128141177,no_material_asymmetry
train,range_breakout|volume_money,B_before_A,251,251,0,0.14761904761904762,0.6203703703703703,0.33796296296296297,0.10476190476190476,0.3870967741935484,0.5944700460829493,,sufficient,3020,-0.01466342911102117,0.1466655038083609,-0.039682539682539666,0.029634754533137297,candidate_order_asymmetry
train,range_breakout|volume_money,same_offset_unordered,1832,1832,1832,0.14037433155080214,0.34935064935064936,0.6201298701298701,0.17307692307692307,0.3177570093457944,0.6355140186915887,,sufficient,1439,-0.04696744060109659,-0.3066951022833376,0.0381696718121676,-0.04839433320912834,same_offset_only
train,volatility_band|volume_money,A_before_B,475,475,0,0.20099255583126552,0.7132530120481928,0.25542168674698795,0.11604938271604938,0.328537170263789,0.6426858513189448,,sufficient,1898,0.023614663800417185,0.1281466290694694,-0.023508850215677515,-0.03819434724593862,candidate_order_asymmetry
train,volatility_band|volume_money,B_before_A,925,925,0,0.19090909090909092,0.7090216010165185,0.24269377382465057,0.13478818998716302,0.35081148564294634,0.6179775280898876,,sufficient,1448,0.014290083339704884,0.16008195990721996,0.004563109601310927,-0.010989756593078492,no_material_asymmetry
train,volatility_band|volume_money,same_offset_unordered,973,973,973,0.16412213740458015,0.4648581997533909,0.5129469790382244,0.15668202764976957,0.42290748898678415,0.5594713656387665,,sufficient,1400,-0.030251264129946692,-0.2456243293647456,0.0283036492713912,0.07972193890468232,same_offset_only
validation,momentum_rps|oscillator,A_before_B,352,352,0,0.10344827586206896,0.8068965517241379,0.1896551724137931,0.060498220640569395,0.32269503546099293,0.6631205673758865,,sufficient,700,0.012700944901214872,0.22990540128166004,0.00431844535967052,-0.019923348940121266,no_material_asymmetry
validation,momentum_rps|oscillator,B_before_A,254,254,0,0.09178743961352658,0.780952380952381,0.19523809523809524,0.05741626794258373,0.3412322274881517,0.6208530805687204,,sufficient,798,-0.0043365913942253614,0.16699889258028788,-0.0009949470106872943,0.010999669348616792,no_material_asymmetry
validation,momentum_rps|oscillator,same_offset_unordered,446,446,446,0.09014084507042254,0.4563380281690141,0.5267605633802817,0.05442176870748299,0.34459459459459457,0.6216216216216216,,sufficient,606,-0.008450704225352101,-0.33966197183098595,-0.004761904761904766,0.013965791349158485,same_offset_only
validation,momentum_rps|price_trend,A_before_B,194,194,0,0.10303030303030303,0.7757575757575758,0.22424242424242424,0.07453416149068323,0.2962962962962963,0.6790123456790124,,sufficient,1118,0.019329862501668668,0.26974664679582716,0.015710632078918527,-0.03920153920153924,no_material_asymmetry
validation,momentum_rps|price_trend,B_before_A,274,274,0,0.0944206008583691,0.6864406779661016,0.2966101694915254,0.05982905982905983,0.3291139240506329,0.6497890295358649,,sufficient,1038,0.009896791334559576,0.17814683910354245,-0.0049377795491785045,0.006116508029961054,no_material_asymmetry
validation,momentum_rps|price_trend,same_offset_unordered,844,844,844,0.08,0.44329896907216493,0.5449189985272459,0.057777777777777775,0.3422222222222222,0.6222222222222222,,sufficient,468,-0.01798994974874371,-0.2798930508779598,-0.008045007032348811,0.026432748538011697,same_offset_only
validation,momentum_rps|pullback_drawdown,A_before_B,262,262,0,0.05314009661835749,0.48095238095238096,0.5,0.043689320388349516,0.24390243902439024,0.7365853658536585,,sufficient,1226,-0.029093405919713572,-0.03217893217893214,-0.021140501329640758,-0.0690007867820614,candidate_order_asymmetry
validation,momentum_rps|pullback_drawdown,B_before_A,272,272,0,0.100418410041841,0.7024793388429752,0.2768595041322314,0.06302521008403361,0.301255230125523,0.6861924686192469,,sufficient,1216,0.029064789894936494,0.2442329922876516,0.00490555196437549,0.007739871763748296,no_material_asymmetry
validation,momentum_rps|pullback_drawdown,same_offset_unordered,954,954,954,0.07640750670241286,0.45187165775401067,0.5334224598930482,0.06596306068601583,0.32020997375328086,0.6509186351706037,,sufficient,534,-0.0020678296204570956,-0.14768586436988312,0.011909006631961774,0.045435198978506064,same_offset_only
validation,momentum_rps|range_breakout,A_before_B,139,139,0,0.06666666666666667,0.6666666666666666,0.31666666666666665,0.06896551724137931,0.3706896551724138,0.6206896551724138,,sufficient,1360,-0.014113277623026929,0.17543859649122806,0.005933149268636556,0.05829576722674318,no_material_asymmetry
validation,momentum_rps|range_breakout,B_before_A,640,640,0,0.087890625,0.6724806201550387,0.3023255813953488,0.05813953488372093,0.31721470019342357,0.6518375241779497,,sufficient,859,0.014897924270072999,0.2867455400968146,-0.02207436885959458,-0.017891682785299845,candidate_order_asymmetry
validation,momentum_rps|range_breakout,same_offset_unordered,720,720,720,0.0743362831858407,0.3262786596119929,0.6666666666666666,0.09859154929577464,0.2777777777777778,0.7222222222222222,,sufficient,779,-0.009524476307830182,-0.34510498818674923,0.03846496701729363,-0.04923644023170087,same_offset_only
validation,momentum_rps|volatility_band,A_before_B,293,293,0,0.0992063492063492,0.7992125984251969,0.1968503937007874,0.048582995951417005,0.26104417670682734,0.7349397590361446,,sufficient,877,0.01101501886255249,0.261899165589376,-0.005401579884058573,-0.06459684893419831,no_material_asymmetry
validation,momentum_rps|volatility_band,B_before_A,289,289,0,0.08928571428571429,0.6814159292035398,0.2743362831858407,0.056768558951965066,0.34347826086956523,0.6086956521739131,,sufficient,881,-0.0025363804058208678,0.09545604381672024,0.007628509811915929,0.06719464228765815,no_material_asymmetry
validation,momentum_rps|volatility_band,same_offset_unordered,588,588,588,0.08764044943820225,0.46396396396396394,0.527027027027027,0.05,0.3,0.675,,sufficient,582,-0.00689736568784817,-0.2797860360360361,-0.0025210084033613425,-0.0006263048016701411,same_offset_only
validation,momentum_rps|volume_money,A_before_B,320,320,0,0.11811023622047244,0.7490196078431373,0.24705882352941178,0.0411522633744856,0.30864197530864196,0.6790123456790124,,sufficient,913,0.042560785671021895,0.2108724688785596,-0.022444227853584582,-0.03122730573710969,candidate_order_asymmetry
validation,momentum_rps|volume_money,B_before_A,483,483,0,0.08290155440414508,0.6838046272493573,0.29048843187660667,0.059278350515463915,0.3341902313624679,0.6323907455012854,,sufficient,750,-0.006024620092499211,0.15047129391602398,0.007831405177843337,0.01150652529218038,no_material_asymmetry
validation,momentum_rps|volume_money,same_offset_unordered,430,430,430,0.06725146198830409,0.3739130434782609,0.6144927536231884,0.08823529411764706,0.37142857142857144,0.6285714285714286,,sufficient,803,-0.029623538011695913,-0.3357142857142857,0.035937354339517114,0.0470614828209765,same_offset_only
validation,oscillator|price_trend,A_before_B,197,197,0,0.11180124223602485,0.8282208588957055,0.15950920245398773,0.05555555555555555,0.3780487804878049,0.5853658536585366,,sufficient,838,0.022205866513481498,0.21783124850609514,-0.004214559386973182,0.03786613208597839,no_material_asymmetry
validation,oscillator|price_trend,B_before_A,294,294,0,0.11290322580645161,0.856,0.132,0.06172839506172839,0.34285714285714286,0.6408163265306123,,sufficient,741,0.026952812583311114,0.28834323432343234,0.005231219920485454,-0.01288515406162466,no_material_asymmetry
validation,oscillator|price_trend,same_offset_unordered,544,544,544,0.07657657657657657,0.4717832957110609,0.510158013544018,0.057291666666666664,0.33678756476683935,0.6373056994818653,,sufficient,491,-0.03589286107623517,-0.3732530239015299,-0.001967592592592597,-0.02018065039208483,same_offset_only
validation,oscillator|pullback_drawdown,A_before_B,295,295,0,0.06696428571428571,0.6460176991150443,0.3008849557522124,0.03862660944206009,0.3218884120171674,0.630901287553648,,sufficient,829,-0.028623949579831928,0.010723581467985466,-0.018168522403781695,-0.0006922331441229224,no_material_asymmetry
validation,oscillator|pullback_drawdown,B_before_A,382,382,0,0.11009174311926606,0.8079268292682927,0.1798780487804878,0.065625,0.32608695652173914,0.6583850931677019,,sufficient,742,0.03383524398581719,0.2664043379188118,0.02621613300492611,0.006676637111419748,candidate_order_asymmetry
validation,oscillator|pullback_drawdown,same_offset_unordered,447,447,447,0.0821529745042493,0.4744318181818182,0.5113636363636364,0.04046242774566474,0.3160919540229885,0.6494252873563219,,sufficient,677,-0.010406009161812405,-0.26744543813587135,-0.013787120174769255,-0.008232370301335834,same_offset_only
validation,oscillator|range_breakout,A_before_B,8,8,0,0.0,0.375,0.5,0.0,0.14285714285714285,0.8571428571428571,,thin_episode_denominator,1471,-0.07557117750439367,-0.19580419580419584,-0.054274084124830396,-0.2523041474654378,insufficient_pair_denominator
validation,oscillator|range_breakout,B_before_A,909,909,0,0.07122093023255814,0.6998556998556998,0.24963924963924963,0.04978038067349927,0.3991291727140784,0.5515239477503628,,sufficient,570,-0.009565095968315215,0.3273066802478567,-0.04858027506420565,0.07654852755278807,candidate_order_asymmetry
validation,oscillator|range_breakout,same_offset_unordered,562,562,562,0.08222222222222222,0.37250554323725055,0.5920177383592018,0.1111111111111111,0.34545454545454546,0.6181818181818182,,sufficient,917,0.011819923371647514,-0.3236428162491974,0.06183574879227052,-0.05109717868338559,same_offset_only
validation,oscillator|volatility_band,A_before_B,354,354,0,0.09154929577464789,0.75,0.2013888888888889,0.05338078291814947,0.3263157894736842,0.624561403508772,,sufficient,818,0.0063402925592138115,0.1384430176565008,0.0015789811163476677,-0.04198778195488723,no_material_asymmetry
validation,oscillator|volatility_band,B_before_A,325,325,0,0.09561752988047809,0.7529880478087649,0.199203187250996,0.06719367588932806,0.3543307086614173,0.5905511811023622,,sufficient,847,0.011648064231623123,0.13480622962694677,0.02270215046559925,0.0036000197261354394,candidate_order_asymmetry
validation,oscillator|volatility_band,same_offset_unordered,493,493,493,0.07816711590296496,0.5161290322580645,0.44623655913978494,0.031413612565445025,0.3865979381443299,0.5773195876288659,,sufficient,679,-0.01529082802226868,-0.23526243341911546,-0.028511481067513778,0.04708031291241899,same_offset_only
validation,oscillator|volume_money,A_before_B,221,221,0,0.12087912087912088,0.7391304347826086,0.23369565217391305,0.03932584269662921,0.39664804469273746,0.5698324022346368,,sufficient,1093,0.05064102564102564,0.15145270966412527,-0.019497686715135493,0.0046214666196477405,no_material_asymmetry
validation,oscillator|volume_money,B_before_A,528,528,0,0.07196029776674938,0.6847290640394089,0.26108374384236455,0.06265664160401002,0.37220843672456577,0.5707196029776674,,sufficient,786,-0.01204616426879182,0.11559723124198129,0.017202096149464566,-0.043135478619349577,no_material_asymmetry
validation,oscillator|volume_money,same_offset_unordered,565,565,565,0.06864988558352403,0.4977168949771689,0.4611872146118721,0.05102040816326531,0.4321608040201005,0.5276381909547738,,sufficient,749,-0.018529601595963147,-0.2039780202770684,-0.004438863933788416,0.05243571810944758,same_offset_only
validation,price_trend|pullback_drawdown,A_before_B,370,370,0,0.06506849315068493,0.543918918918919,0.42905405405405406,0.04436860068259386,0.2832764505119454,0.6860068259385665,,sufficient,934,-0.024309745191283982,-0.023264543613380817,-0.017169860855867684,-0.03838656918170885,no_material_asymmetry
