fetched_at_utc,classification_year,effective_start_date,effective_end_date,classification_first_open_trade_date,source_snapshot_year,source_snapshot_trade_date,snapshot_policy,snapshot_trade_date,source_api,board_ts_code,board_name,idx_type,level,leading,leading_code,pct_change,leading_pct,total_mv,turnover_rate,up_num,down_num,trade_date
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1151.DC,短剧互动游戏,概念板块,,哈尔斯,002615.SZ,-2.17,2.01,33271454.4,4.74,5,22,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1150.DC,新型工业化,概念板块,,海得控制,002184.SZ,-2.04,10.02,139993505.6,3.08,15,75,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1149.DC,星闪概念,概念板块,,博通集成,603068.SH,-2.56,10.02,46917360.0,4.47,5,28,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1148.DC,BC电池,概念板块,,中科云网,002306.SZ,-1.77,10.07,36162376.0,1.71,3,19,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1147.DC,SPD概念,概念板块,,开开实业,600272.SH,-1.31,8.8,6521439.4,2.42,1,10,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1146.DC,减肥药,概念板块,,德展健康,000813.SZ,-2.31,0.64,36417870.4,1.86,2,23,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1145.DC,机器人执行器,概念板块,,柯力传感,603662.SH,-1.17,7.86,36635396.8,3.19,6,19,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1144.DC,高压快充,概念板块,,中恒电气,002364.SZ,-2.21,10.01,36243793.6,3.89,7,36,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1143.DC,空间计算,概念板块,,亿道信息,001314.SZ,0.37,10.01,12175351.7,5.43,5,17,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1142.DC,裸眼3D,概念板块,,凡拓数创,301313.SZ,-1.93,3.67,29315000.0,3.0,4,19,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1141.DC,混合现实,概念板块,,亿道信息,001314.SZ,-2.18,10.01,92877144.0,2.5,6,24,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1140.DC,央企改革,概念板块,,克劳斯,600579.SH,-2.99,10.0,3426788224.0,0.7,20,432,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1139.DC,中特估,概念板块,,中金黄金,600489.SH,-3.4,2.24,2350428083.2,0.44,1,81,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1138.DC,液冷概念,概念板块,,康盛股份,002418.SZ,-3.36,9.84,98446726.4,4.93,7,54,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1137.DC,存储芯片,概念板块,,朗科科技,300042.SZ,-3.61,2.99,90404163.2,3.77,2,49,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1136.DC,光通信模块,概念板块,,太辰光,300570.SZ,-2.49,10.52,82516664.0,5.03,10,45,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1135.DC,数据要素,概念板块,,每日互动,300766.SZ,-2.81,13.83,161084705.6,4.05,14,110,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1134.DC,算力概念,概念板块,,电光科技,002730.SZ,-2.27,10.03,632439219.2,3.79,27,112,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1133.DC,ERP概念,概念板块,,光云科技,688365.SH,-2.11,13.17,21138278.5,3.74,2,14,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1132.DC,MLOps概念,概念板块,,传音控股,688036.SH,-3.68,-2.08,17279038.3,2.6,0,10,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1131.DC,同步磁阻电机,概念板块,,卧龙电驱,600580.SH,-1.19,0.35,4959619.0,6.21,1,5,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1130.DC,时空大数据,概念板块,,飞利信,300287.SZ,-2.43,0.71,13150232.2,4.0,2,21,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1129.DC,数字水印,概念板块,,视觉中国,000681.SZ,-2.25,3.17,9700430.9,4.42,1,16,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1128.DC,CPO概念,概念板块,,太辰光,300570.SZ,-2.9,10.52,128076033.6,3.92,5,39,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1127.DC,AI芯片,概念板块,,炬芯科技,688049.SH,-2.94,3.9,117418305.6,3.81,4,21,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1126.DC,ChatGPT概念,概念板块,,来伊份,603777.SH,-2.15,9.99,193868542.4,4.25,15,59,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1125.DC,电子后视镜,概念板块,,通达电气,603390.SH,-2.59,5.83,33038144.0,2.87,3,19,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1124.DC,毫米波概念,概念板块,,共进股份,603118.SH,-3.07,10.0,43303939.2,3.65,3,36,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1123.DC,蒙脱石散,概念板块,,易明医药,002826.SZ,-1.6,0.97,5576608.8,1.83,1,10,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1122.DC,血氧仪,概念板块,,爱朋医疗,300753.SZ,-2.08,1.87,12946285.6,4.76,3,11,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1121.DC,第四代半导体,概念板块,,衢州发展,600208.SH,-3.43,-1.01,10653605.9,1.42,0,4,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1120.DC,熊去氧胆酸,概念板块,,赛托生物,300583.SZ,-2.19,4.86,33313297.6,1.72,1,20,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1119.DC,PLC概念,概念板块,,海得控制,002184.SZ,-1.34,10.02,31101086.4,2.27,1,8,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1118.DC,数据确权,概念板块,,东港股份,002117.SZ,-2.13,10.02,26052160.9,5.91,7,26,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1116.DC,抗菌面料,概念板块,,安奈儿,002875.SZ,-0.72,1.7,7502304.4,2.07,4,10,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1115.DC,跨境电商,概念板块,,东百集团,600693.SH,0.29,10.0,128281787.2,4.68,59,68,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1113.DC,复合集流体,概念板块,,海亮股份,002203.SZ,-2.69,0.56,17533935.7,2.48,3,22,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1112.DC,破净股,概念板块,,东方集团,600811.SH,-1.95,10.05,1998944563.2,0.81,34,378,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1111.DC,AIGC概念,概念板块,,来伊份,603777.SH,-1.76,9.99,179595067.2,5.52,28,82,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1110.DC,Web3.0,概念板块,,东港股份,002117.SZ,-1.9,10.02,43240680.0,5.5,12,35,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1109.DC,供销社概念,概念板块,,供销大集,000564.SZ,-1.59,2.32,13864571.7,4.77,3,10,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1108.DC,科创板做市股,概念板块,,瑞可达,688800.SH,-3.01,4.95,170219523.2,1.4,2,41,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1107.DC,科创板做市商,概念板块,,东吴证券,601555.SH,-5.11,-4.36,174187324.8,1.21,0,14,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1106.DC,创新药,概念板块,,亚泰集团,600881.SH,-1.63,9.94,145441307.2,1.7,9,77,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1105.DC,世界杯,概念板块,,海信家电,000921.SZ,-0.82,5.12,269189099.2,2.38,5,14,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1104.DC,信创,概念板块,,先进数通,300541.SZ,-3.03,7.01,320267072.0,4.27,26,211,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1103.DC,熔盐储能,概念板块,,久盛电气,301082.SZ,-2.64,-0.68,6986418.9,1.89,0,9,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1102.DC,空气能热泵,概念板块,,海信家电,000921.SZ,-1.53,5.12,115196760.0,2.4,5,27,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1101.DC,Chiplet概念,概念板块,,华海诚科,688535.SH,-3.31,6.36,66605969.6,4.42,3,26,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1100.DC,减速器,概念板块,,山子高科,000981.SZ,-1.01,10.0,47944086.4,3.92,16,42,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1099.DC,轮毂电机,概念板块,,泉峰汽车,603982.SH,-3.32,-2.14,5113615.7,1.81,0,8,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1098.DC,生物质能发电,概念板块,,九洲集团,300040.SZ,-2.12,3.31,19711267.4,1.77,1,25,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1097.DC,TOPCon电池,概念板块,,中科云网,002306.SZ,-2.22,10.07,59259505.6,2.12,6,35,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1096.DC,光伏高速公路,概念板块,,山西高速,000755.SZ,-2.77,-0.99,10704399.1,1.07,0,7,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1095.DC,钒电池,概念板块,,*ST海越,600387.SH,-2.75,-0.35,48317636.8,2.46,0,21,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1094.DC,钙钛矿电池,概念板块,,宝馨科技,002514.SZ,-2.71,5.99,58102105.6,2.27,1,30,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1093.DC,汽车一体化压铸,概念板块,,深圳新星,603978.SH,-2.13,3.11,28502510.4,3.71,5,24,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1092.DC,麒麟电池,概念板块,,银邦股份,300337.SZ,-3.04,-1.53,122226467.2,1.92,0,9,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1090.DC,机器人概念,概念板块,,海得控制,002184.SZ,-1.84,10.02,554847155.2,3.55,76,368,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1089.DC,汽车热管理,概念板块,,通达电气,603390.SH,-1.93,5.83,65557268.8,3.73,13,65,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1088.DC,F5G概念,概念板块,,共进股份,603118.SH,-1.52,10.0,56187478.4,2.44,5,18,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1087.DC,超超临界发电,概念板块,,春兰股份,600854.SH,-2.91,0.0,85865491.2,1.23,0,42,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1086.DC,粮食概念,概念板块,,华资实业,600191.SH,0.18,9.97,20701362.2,4.26,9,19,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1085.DC,痘病毒防治,概念板块,,百普赛斯,301080.SZ,-2.67,3.72,61188158.4,1.44,2,53,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1084.DC,数字哨兵,概念板块,,云赛智联,600602.SH,-1.73,3.6,8116945.9,4.46,2,10,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1083.DC,千金藤素,概念板块,,方盛制药,603998.SH,-2.27,-1.54,13492648.3,0.66,0,5,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1082.DC,噪声防治,概念板块,,祥源新材,300980.SZ,-0.96,4.5,3028274.3,3.12,2,6,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1080.DC,新型城镇化,概念板块,,锦和商管,603682.SH,-1.34,10.03,41063372.8,3.06,14,83,20250102
2026-07-07T06:52:01Z,2010,2010-01-01,2010-12-31,20100104,2025,20250102,pre_2025_backfilled_from_2025_snapshot,20250102,dc_index,BK1079.DC,户外露营,概念板块,,浙江自然,605080.SH,0.56,10.0,11999026.7,4.99,14,11,20250102
