condition,kind,n_terms,coverage_pre60_excl_t0,covered_events_excl_t0,coverage_pre60_to_t0,covered_events_to_t0,eligible_day_density,median_closest_hit_offset,median_earliest_hit_offset
money_ratio20_gt_1_5 AND vol_ratio20_gt_2_0,and2,2,0.8650887573964497,731,0.8733727810650888,738,0.049566752489971826,-16.0,-42.0
money_ratio20_gt_1_0 AND money_ratio20_gt_1_5 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.049566752489971826,-16.0,-42.0
money_ratio20_gt_1_2 AND money_ratio20_gt_1_5 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.049566752489971826,-16.0,-42.0
money_ratio20_gt_1_5 AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.049566752489971826,-16.0,-42.0
money_ratio20_gt_1_5 AND vol_ratio20_gt_1_2 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.049566752489971826,-16.0,-42.0
money_ratio20_gt_1_5 AND vol_ratio20_gt_1_5 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.049566752489971826,-16.0,-42.0
money_ratio20_gt_1_2 AND vol_ratio20_gt_2_0,and2,2,0.8650887573964497,731,0.8733727810650888,738,0.04960974844835174,-16.0,-42.0
money_ratio20_gt_1_0 AND money_ratio20_gt_1_2 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.04960974844835174,-16.0,-42.0
money_ratio20_gt_1_2 AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.04960974844835174,-16.0,-42.0
money_ratio20_gt_1_2 AND vol_ratio20_gt_1_2 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.04960974844835174,-16.0,-42.0
money_ratio20_gt_1_2 AND vol_ratio20_gt_1_5 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.04960974844835174,-16.0,-42.0
money_ratio20_gt_1_0 AND vol_ratio20_gt_2_0,and2,2,0.8650887573964497,731,0.8733727810650888,738,0.04961480679639643,-16.0,-42.0
money_ratio20_gt_1_0 AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.04961480679639643,-16.0,-42.0
money_ratio20_gt_1_0 AND vol_ratio20_gt_1_2 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.04961480679639643,-16.0,-42.0
money_ratio20_gt_1_0 AND vol_ratio20_gt_1_5 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.04961480679639643,-16.0,-42.0
vol_ratio20_gt_2_0,single,1,0.8650887573964497,731,0.8733727810650888,738,0.04961733597041878,-16.0,-42.0
vol_ratio20_gt_1_0 AND vol_ratio20_gt_2_0,and2,2,0.8650887573964497,731,0.8733727810650888,738,0.04961733597041878,-16.0,-42.0
vol_ratio20_gt_1_2 AND vol_ratio20_gt_2_0,and2,2,0.8650887573964497,731,0.8733727810650888,738,0.04961733597041878,-16.0,-42.0
vol_ratio20_gt_1_5 AND vol_ratio20_gt_2_0,and2,2,0.8650887573964497,731,0.8733727810650888,738,0.04961733597041878,-16.0,-42.0
vol_ratio20_gt_1_0 AND vol_ratio20_gt_1_2 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.04961733597041878,-16.0,-42.0
vol_ratio20_gt_1_0 AND vol_ratio20_gt_1_5 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.04961733597041878,-16.0,-42.0
vol_ratio20_gt_1_2 AND vol_ratio20_gt_1_5 AND vol_ratio20_gt_2_0,and3,3,0.8650887573964497,731,0.8733727810650888,738,0.04961733597041878,-16.0,-42.0
above_ema30 AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.850887573964497,719,0.8532544378698225,721,0.051789896455615526,-18.0,-43.0
ema30_up AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.850887573964497,719,0.8532544378698225,721,0.051789896455615526,-18.0,-43.0
ma20_up AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05181771736986135,-18.0,-43.0
new_high_20 AND ret20_gt_0 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05181771736986135,-18.0,-43.0
money_ratio20_gt_1_5 AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.850887573964497,719,0.8532544378698225,721,0.05183289241399544,-18.0,-43.0
new_high_20 AND rsi14_gt_50 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.051893592590531785,-18.0,-43.0
new_high_20 AND ret10_gt_0 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05191382598271057,-18.0,-43.0
money_ratio20_gt_1_2 AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05195935111511283,-18.0,-43.0
new_high_20 AND vol_ratio20_gt_1_5,and2,2,0.8532544378698225,721,0.855621301775148,723,0.05196440946315752,-18.0,-43.0
above_boll_mid20 AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05196440946315752,-18.0,-43.0
above_ema20 AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05196440946315752,-18.0,-43.0
above_ma20 AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05196440946315752,-18.0,-43.0
boll_pct_b_gt_0_5 AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05196440946315752,-18.0,-43.0
boll_pct_b_gt_0_7 AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05196440946315752,-18.0,-43.0
ema20_up AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05196440946315752,-18.0,-43.0
money_ratio20_gt_1_0 AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05196440946315752,-18.0,-43.0
near_high_20_3pct AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05196440946315752,-18.0,-43.0
near_high_20_5pct AND new_high_20 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05196440946315752,-18.0,-43.0
new_high_20 AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05196440946315752,-18.0,-43.0
new_high_20 AND vol_ratio20_gt_1_2 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.855621301775148,723,0.05196440946315752,-18.0,-43.0
vol_ratio20_gt_1_5 AND money_ratio20_gt_2_0,and2,2,0.8828402366863906,746,0.8923076923076924,754,0.05532062339081303,-15.0,-42.0
money_ratio20_gt_1_0 AND money_ratio20_gt_2_0 AND vol_ratio20_gt_1_5,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05532062339081303,-15.0,-42.0
money_ratio20_gt_1_2 AND money_ratio20_gt_2_0 AND vol_ratio20_gt_1_5,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05532062339081303,-15.0,-42.0
money_ratio20_gt_1_5 AND money_ratio20_gt_2_0 AND vol_ratio20_gt_1_5,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05532062339081303,-15.0,-42.0
money_ratio20_gt_2_0 AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_1_5,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05532062339081303,-15.0,-42.0
money_ratio20_gt_2_0 AND vol_ratio20_gt_1_2 AND vol_ratio20_gt_1_5,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05532062339081303,-15.0,-42.0
money_ratio20_gt_2_0,single,1,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
vol_ratio20_gt_1_0 AND money_ratio20_gt_2_0,and2,2,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_1_0 AND money_ratio20_gt_2_0,and2,2,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
vol_ratio20_gt_1_2 AND money_ratio20_gt_2_0,and2,2,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_1_2 AND money_ratio20_gt_2_0,and2,2,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_1_5 AND money_ratio20_gt_2_0,and2,2,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_1_0 AND money_ratio20_gt_1_2 AND money_ratio20_gt_2_0,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_1_0 AND money_ratio20_gt_1_5 AND money_ratio20_gt_2_0,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_1_0 AND money_ratio20_gt_2_0 AND vol_ratio20_gt_1_0,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_1_0 AND money_ratio20_gt_2_0 AND vol_ratio20_gt_1_2,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_1_2 AND money_ratio20_gt_1_5 AND money_ratio20_gt_2_0,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_1_2 AND money_ratio20_gt_2_0 AND vol_ratio20_gt_1_0,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_1_2 AND money_ratio20_gt_2_0 AND vol_ratio20_gt_1_2,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_1_5 AND money_ratio20_gt_2_0 AND vol_ratio20_gt_1_0,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_1_5 AND money_ratio20_gt_2_0 AND vol_ratio20_gt_1_2,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
money_ratio20_gt_2_0 AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_1_2,and3,3,0.8828402366863906,746,0.8923076923076924,754,0.05536361934919294,-15.0,-42.0
above_ema30 AND money_ratio20_gt_1_5 AND new_high_20,and3,3,0.8757396449704142,740,0.8769230769230769,741,0.059579752444446694,-16.0,-44.0
ema30_up AND money_ratio20_gt_1_5 AND new_high_20,and3,3,0.8757396449704142,740,0.8769230769230769,741,0.059579752444446694,-16.0,-44.0
ma20_up AND money_ratio20_gt_1_5 AND new_high_20,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.059597456662603125,-16.0,-44.0
money_ratio20_gt_1_5 AND new_high_20 AND ret20_gt_0,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.059597456662603125,-16.0,-44.0
money_ratio20_gt_1_5 AND new_high_20 AND vol_ratio20_gt_1_2,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.05967333188327356,-16.0,-44.0
money_ratio20_gt_1_5 AND new_high_20 AND rsi14_gt_50,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.0596859777533853,-16.0,-44.0
above_ma30 AND money_ratio20_gt_1_5 AND new_high_20,and3,3,0.8757396449704142,740,0.8769230769230769,741,0.05969103610142999,-16.0,-44.0
money_ratio20_gt_1_5 AND new_high_20 AND ret10_gt_0,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.059706211145564084,-16.0,-44.0
new_high_20 AND money_ratio20_gt_1_5,and2,2,0.8781065088757396,742,0.8792899408284024,743,0.05975679462601104,-16.0,-44.0
above_boll_mid20 AND money_ratio20_gt_1_5 AND new_high_20,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.05975679462601104,-16.0,-44.0
above_ema20 AND money_ratio20_gt_1_5 AND new_high_20,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.05975679462601104,-16.0,-44.0
above_ma20 AND money_ratio20_gt_1_5 AND new_high_20,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.05975679462601104,-16.0,-44.0
boll_pct_b_gt_0_5 AND money_ratio20_gt_1_5 AND new_high_20,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.05975679462601104,-16.0,-44.0
boll_pct_b_gt_0_7 AND money_ratio20_gt_1_5 AND new_high_20,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.05975679462601104,-16.0,-44.0
ema20_up AND money_ratio20_gt_1_5 AND new_high_20,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.05975679462601104,-16.0,-44.0
money_ratio20_gt_1_0 AND money_ratio20_gt_1_5 AND new_high_20,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.05975679462601104,-16.0,-44.0
money_ratio20_gt_1_2 AND money_ratio20_gt_1_5 AND new_high_20,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.05975679462601104,-16.0,-44.0
money_ratio20_gt_1_5 AND near_high_20_3pct AND new_high_20,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.05975679462601104,-16.0,-44.0
money_ratio20_gt_1_5 AND near_high_20_5pct AND new_high_20,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.05975679462601104,-16.0,-44.0
money_ratio20_gt_1_5 AND new_high_20 AND vol_ratio20_gt_1_0,and3,3,0.8781065088757396,742,0.8792899408284024,743,0.05975679462601104,-16.0,-44.0
new_high_20 AND rps20_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.8686390532544379,734,0.8686390532544379,734,0.06210892646679447,-17.0,-44.0
near_high_20_5pct AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.8686390532544379,734,0.8710059171597633,736,0.06241242734947621,-17.0,-43.0
ret10_gt_0 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.8568047337278106,724,0.06315094616400176,-16.0,-43.0
above_ema30 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.8520710059171598,720,0.855621301775148,723,0.06467856727349983,-16.0,-43.0
ema30_up AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.8520710059171598,720,0.855621301775148,723,0.06467856727349983,-16.0,-43.0
above_ema20 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.863905325443787,730,0.8674556213017751,733,0.0646937423176339,-16.0,-43.0
ema20_up AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.863905325443787,730,0.8674556213017751,733,0.0646937423176339,-16.0,-43.0
ma20_up AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.8674556213017751,733,0.8698224852071006,735,0.06470638818774564,-16.0,-44.0
ret20_gt_0 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.8674556213017751,733,0.8698224852071006,735,0.06470638818774564,-16.0,-44.0
rps20_gt_60 AND rsi14_gt_50 AND vol_ratio20_gt_1_5,and3,3,0.855621301775148,723,0.8591715976331361,726,0.06473420910199147,-16.0,-44.0
above_boll_mid20 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.8615384615384616,728,0.8650887573964497,731,0.06477467588634904,-16.0,-43.0
above_ma20 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.8615384615384616,728,0.8650887573964497,731,0.06477467588634904,-16.0,-43.0
boll_pct_b_gt_0_5 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.8615384615384616,728,0.8650887573964497,731,0.06477467588634904,-16.0,-43.0
money_ratio20_gt_1_2 AND new_high_20 AND ret20_gt_0_05,and3,3,0.8520710059171598,720,0.8520710059171598,720,0.06478985093048312,-15.0,-44.0
above_ma30 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.8568047337278106,724,0.06509335181316486,-16.0,-43.0
near_high_20_3pct AND rps20_gt_50 AND vol_ratio20_gt_1_5,and3,3,0.8792899408284024,743,0.8792899408284024,743,0.06569276605646128,-16.0,-44.0
money_ratio20_gt_1_5 AND near_high_20_3pct AND rps20_gt_60,and3,3,0.8650887573964497,731,0.8662721893491124,732,0.06726844147238395,-15.5,-44.0
boll_pct_b_gt_0_7 AND rps20_gt_50 AND vol_ratio20_gt_1_5,and3,3,0.8828402366863906,746,0.8840236686390532,747,0.06774392618858534,-16.0,-44.0
above_boll_upper20 AND money_ratio20_gt_1_0 AND ret10_gt_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06801454780897655,-15.0,-44.0
boll_pct_b_gt_1_0 AND money_ratio20_gt_1_0 AND ret10_gt_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06801454780897655,-15.0,-44.0
money_ratio20_gt_1_0 AND boll_pct_b_gt_1_0,and2,2,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
money_ratio20_gt_1_0 AND above_boll_upper20,and2,2,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
above_boll_mid20 AND above_boll_upper20 AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
above_boll_mid20 AND boll_pct_b_gt_1_0 AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
above_boll_upper20 AND above_ema20 AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
above_boll_upper20 AND above_ma20 AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_0_5 AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_0_7 AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_1_0 AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
above_boll_upper20 AND ema20_up AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
above_ema20 AND boll_pct_b_gt_1_0 AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
above_ma20 AND boll_pct_b_gt_1_0 AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
boll_pct_b_gt_0_5 AND boll_pct_b_gt_1_0 AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
boll_pct_b_gt_0_7 AND boll_pct_b_gt_1_0 AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
boll_pct_b_gt_1_0 AND ema20_up AND money_ratio20_gt_1_0,and3,3,0.850887573964497,719,0.855621301775148,723,0.06802972285311062,-15.0,-44.0
new_high_20 AND rps20_gt_50 AND vol_ratio20_gt_1_2,and3,3,0.8923076923076924,754,0.8923076923076924,754,0.06850520756931201,-15.0,-45.0
money_ratio20_gt_1_5 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.8875739644970414,750,0.8899408284023669,752,0.06888458367266419,-15.0,-45.0
above_boll_mid20 AND money_ratio20_gt_1_5 AND ret10_gt_0_05,and3,3,0.850887573964497,719,0.8532544378698225,721,0.0689225212829994,-15.0,-45.0
above_ma20 AND money_ratio20_gt_1_5 AND ret10_gt_0_05,and3,3,0.850887573964497,719,0.8532544378698225,721,0.0689225212829994,-15.0,-45.0
boll_pct_b_gt_0_5 AND money_ratio20_gt_1_5 AND ret10_gt_0_05,and3,3,0.850887573964497,719,0.8532544378698225,721,0.0689225212829994,-15.0,-45.0
money_ratio20_gt_1_5 AND ret10_gt_0_05 AND vol_ratio20_gt_1_2,and3,3,0.8520710059171598,720,0.8544378698224852,722,0.06896045889333462,-15.0,-45.0
money_ratio20_gt_1_5 AND ret10_gt_0_05 AND vol_ratio20_gt_1_0,and3,3,0.8520710059171598,720,0.8544378698224852,722,0.06906668420227322,-15.0,-45.0
money_ratio20_gt_1_5 AND ret10_gt_0_05,and2,2,0.8520710059171598,720,0.8544378698224852,722,0.06906921337629557,-15.0,-45.0
money_ratio20_gt_1_0 AND money_ratio20_gt_1_5 AND ret10_gt_0_05,and3,3,0.8520710059171598,720,0.8544378698224852,722,0.06906921337629557,-15.0,-45.0
money_ratio20_gt_1_2 AND money_ratio20_gt_1_5 AND ret10_gt_0_05,and3,3,0.8520710059171598,720,0.8544378698224852,722,0.06906921337629557,-15.0,-45.0
money_ratio20_gt_1_5 AND ret10_gt_0 AND ret10_gt_0_05,and3,3,0.8520710059171598,720,0.8544378698224852,722,0.06906921337629557,-15.0,-45.0
money_ratio20_gt_1_2 AND new_high_20 AND rps20_gt_60,and3,3,0.8804733727810651,744,0.8804733727810651,744,0.06927407647210573,-16.0,-45.0
new_high_20 AND ret10_gt_0_05 AND vol_ratio20_gt_1_0,and3,3,0.863905325443787,730,0.8662721893491124,732,0.06962057331316739,-15.0,-45.0
money_ratio20_gt_1_2 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.893491124260355,755,0.8958579881656805,757,0.069843140627134,-15.0,-45.0
money_ratio20_gt_1_0 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.893491124260355,755,0.8958579881656805,757,0.06987349071540216,-15.0,-45.0
rps20_gt_60 AND vol_ratio20_gt_1_5,and2,2,0.893491124260355,755,0.8958579881656805,757,0.06987601988942452,-15.0,-45.0
rps20_gt_50 AND rps20_gt_60 AND vol_ratio20_gt_1_5,and3,3,0.893491124260355,755,0.8958579881656805,757,0.06987601988942452,-15.0,-45.0
rps20_gt_60 AND vol_ratio20_gt_1_0 AND vol_ratio20_gt_1_5,and3,3,0.893491124260355,755,0.8958579881656805,757,0.06987601988942452,-15.0,-45.0
rps20_gt_60 AND vol_ratio20_gt_1_2 AND vol_ratio20_gt_1_5,and3,3,0.893491124260355,755,0.8958579881656805,757,0.06987601988942452,-15.0,-45.0
boll_pct_b_gt_0_7 AND money_ratio20_gt_1_5 AND rps20_gt_60,and3,3,0.8674556213017751,733,0.8698224852071006,735,0.07124177386149232,-16.0,-45.0
ma30_up AND near_high_20_5pct AND vol_ratio20_gt_1_5,and3,3,0.8532544378698225,721,0.8568047337278106,724,0.07138340760674379,-15.0,-43.0
new_high_20 AND ret20_gt_0_05 AND vol_ratio20_gt_1_0,and3,3,0.8615384615384616,728,0.8615384615384616,728,0.07248106913244273,-15.0,-44.5
above_boll_upper20 AND near_high_20_3pct AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07252659426484499,-15.0,-44.0
boll_pct_b_gt_1_0 AND near_high_20_3pct AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07252659426484499,-15.0,-44.0
above_boll_upper20 AND near_high_20_3pct AND ret10_gt_0,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07255694435311316,-15.0,-44.0
boll_pct_b_gt_1_0 AND near_high_20_3pct AND ret10_gt_0,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07255694435311316,-15.0,-44.0
near_high_20_3pct AND boll_pct_b_gt_1_0,and2,2,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
near_high_20_3pct AND above_boll_upper20,and2,2,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
above_boll_mid20 AND above_boll_upper20 AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
above_boll_mid20 AND boll_pct_b_gt_1_0 AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
above_boll_upper20 AND above_ema20 AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
above_boll_upper20 AND above_ma20 AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_0_5 AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_0_7 AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
above_boll_upper20 AND boll_pct_b_gt_1_0 AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
above_boll_upper20 AND ema20_up AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
above_boll_upper20 AND near_high_20_3pct AND near_high_20_5pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
above_ema20 AND boll_pct_b_gt_1_0 AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
above_ma20 AND boll_pct_b_gt_1_0 AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
boll_pct_b_gt_0_5 AND boll_pct_b_gt_1_0 AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
boll_pct_b_gt_0_7 AND boll_pct_b_gt_1_0 AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
boll_pct_b_gt_1_0 AND ema20_up AND near_high_20_3pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
boll_pct_b_gt_1_0 AND near_high_20_3pct AND near_high_20_5pct,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07257211939724725,-15.0,-44.0
vol_ratio20_gt_1_5 AND boll_pct_b_gt_0_8,and2,2,0.8946745562130177,756,0.8958579881656805,757,0.07258223609333664,-17.0,-45.0
near_high_20_5pct AND rps20_gt_50 AND vol_ratio20_gt_1_5,and3,3,0.9053254437869822,765,0.906508875739645,766,0.07259994031149307,-15.0,-45.0
ret10_gt_0 AND rps20_gt_50 AND vol_ratio20_gt_1_5,and3,3,0.893491124260355,755,0.8958579881656805,757,0.07263029039976125,-15.0,-45.0
above_boll_upper20 AND near_high_20_5pct AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07285791606177254,-15.0,-44.0
boll_pct_b_gt_1_0 AND near_high_20_5pct AND rsi14_gt_50,and3,3,0.850887573964497,719,0.855621301775148,723,0.07285791606177254,-15.0,-44.0
above_boll_upper20 AND near_high_20_5pct AND ret10_gt_0,and3,3,0.8520710059171598,720,0.8568047337278106,724,0.07288826615004072,-15.0,-44.0
