family,fold_id,factor_id,direction_source_split,direction_source_instrument_scope,direction_label_horizon,fold_direction_valid_instrument_count,factor_nonconstant_observation_share,factor_direction_stat_full_daily,factor_direction_stat_anchor_offset_0,factor_direction_stat_anchor_offset_1,factor_direction_stat_anchor_offset_2,factor_direction_stat_anchor_median,factor_direction_anchor_positive_sign_count,factor_direction_anchor_negative_sign_count,full_daily_direction_sign_agree_count,direction_anchor_stability_pass,direction,direction_status,direction_insufficient_factor_dropped
vwap_deviation,1,alpha144,train,seen_folds_not_1,H3,186,1.0,0.07241031643799092,0.0763520977747077,0.0734924338802263,0.0694468242878919,0.0734924338802263,3,0,3,True,1.0,direction_available,False
vwap_deviation,1,alpha156,train,seen_folds_not_1,H3,186,1.0,0.02468927513278056,0.02272499831325038,0.013290896649519624,0.021696517462863635,0.021696517462863635,3,0,3,True,1.0,direction_available,False
vwap_deviation,2,alpha018,train,seen_folds_not_2,H3,187,1.0,-0.038009167890895895,-0.031633935026567125,-0.04180329790833211,-0.03928691251889092,-0.03928691251889092,0,3,3,True,-1.0,direction_available,False
vwap_deviation,2,alpha027,train,seen_folds_not_2,H3,187,1.0,-0.04197308678920348,-0.04019134383623085,-0.036687344687238416,-0.04034761450356865,-0.04019134383623085,0,3,3,True,-1.0,direction_available,False
vwap_deviation,2,alpha041,train,seen_folds_not_2,H3,187,1.0,0.01826729722802128,0.02374934280168614,0.015699248402509212,0.013687676491588177,0.015699248402509212,3,0,3,True,1.0,direction_available,False
vwap_deviation,2,alpha095,train,seen_folds_not_2,H3,187,1.0,-0.07688904475133844,-0.07748255536223686,-0.07171395740717296,-0.08139225111976275,-0.07748255536223686,0,3,3,True,-1.0,direction_available,False
vwap_deviation,2,alpha144,train,seen_folds_not_2,H3,187,1.0,0.07515440888569233,0.08200808332383547,0.07546553077046038,0.06951625144815873,0.07546553077046038,3,0,3,True,1.0,direction_available,False
vwap_deviation,2,alpha156,train,seen_folds_not_2,H3,187,1.0,0.018581789641619748,0.023607897001608747,0.008091727233180688,0.02114995195461888,0.02114995195461888,3,0,3,True,1.0,direction_available,False
vwap_deviation,3,alpha018,train,seen_folds_not_3,H3,175,1.0,-0.03450152021018498,-0.02676777081863169,-0.03471860098332284,-0.0366577283494675,-0.03471860098332284,0,3,3,True,-1.0,direction_available,False
vwap_deviation,3,alpha027,train,seen_folds_not_3,H3,175,1.0,-0.042097504248307924,-0.03867991047517473,-0.03731914820072117,-0.04544710950601962,-0.03867991047517473,0,3,3,True,-1.0,direction_available,False
vwap_deviation,3,alpha041,train,seen_folds_not_3,H3,175,1.0,0.015876454263574185,0.018305861493763502,0.015322864179263117,0.014633837462665182,0.015322864179263117,3,0,3,True,1.0,direction_available,False
vwap_deviation,3,alpha095,train,seen_folds_not_3,H3,175,1.0,-0.07476849401471107,-0.07356712057870043,-0.06867145129996483,-0.0740678471398726,-0.07356712057870043,0,3,3,True,-1.0,direction_available,False
vwap_deviation,3,alpha144,train,seen_folds_not_3,H3,175,1.0,0.07862939056114154,0.08419211730658276,0.07768448870138057,0.07299971030003312,0.07768448870138057,3,0,3,True,1.0,direction_available,False
vwap_deviation,3,alpha156,train,seen_folds_not_3,H3,175,1.0,0.017751680276479324,0.0222462040034477,0.007995873429403158,0.015512335731564755,0.015512335731564755,3,0,3,True,1.0,direction_available,False
vwap_deviation,4,alpha018,train,seen_folds_not_4,H3,185,1.0,-0.03512093026174785,-0.026402677386825446,-0.03471860098332284,-0.03451804809519876,-0.03451804809519876,0,3,3,True,-1.0,direction_available,False
vwap_deviation,4,alpha027,train,seen_folds_not_4,H3,185,1.0,-0.04552831639404097,-0.042205148220904924,-0.04475673932627773,-0.04716374031076062,-0.04475673932627773,0,3,3,True,-1.0,direction_available,False
vwap_deviation,4,alpha041,train,seen_folds_not_4,H3,185,1.0,0.01667464212721732,0.0203737607173696,0.015699248402509212,0.014307092845473619,0.015699248402509212,3,0,3,True,1.0,direction_available,False
vwap_deviation,4,alpha095,train,seen_folds_not_4,H3,185,1.0,-0.07545958724272117,-0.07419533325843995,-0.07073006425931323,-0.07273039129707447,-0.07273039129707447,0,3,3,True,-1.0,direction_available,False
vwap_deviation,4,alpha144,train,seen_folds_not_4,H3,185,1.0,0.07779144035450539,0.08406179317662069,0.07753347926188114,0.07276686144098161,0.07753347926188114,3,0,3,True,1.0,direction_available,False
vwap_deviation,4,alpha156,train,seen_folds_not_4,H3,185,1.0,0.02243701694699798,0.02224191680772928,0.012061488139023977,0.02114995195461888,0.02114995195461888,3,0,3,True,1.0,direction_available,False
