family,split,fold_id,anchor_offset,contribution_denominator,contribution_denominator_zero,top1_instrument_id,top1_instrument_event_count,top1_instrument_contribution_share,top5_instrument_contribution_share,top1_industry,top1_industry_contribution_share,horizon,scope,max_anchor_abs_contribution_share_of_total
vwap_deviation,robustness_oof_unseen,aggregate,all,299.6698733163024,False,SH603259,168,0.01927391500171612,0.07452103219841259,sw_801080,0.11612430321511882,H3,aggregate_full_daily,
vwap_deviation,robustness_oof_unseen,aggregate,0,117.66139150431253,False,SZ002384,29,0.024499261557847048,0.09190940662165735,sw_801080,0.12473216446409437,H3,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,1,101.20990023327805,False,SH600183,47,0.021721111344872455,0.0894162054801448,sw_801080,0.15347071750562716,H3,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,2,122.40488810812899,False,SH603259,57,0.022306033932508566,0.07756047830991664,sw_801080,0.11455409385181123,H3,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,all,299.6698733163024,False,SH603259,168,0.01927391500171612,0.07452103219841259,sw_801080,0.11612430321511882,H3,aggregate_anchor_controlled,0.3586681266869093
vwap_deviation,robustness_oof_unseen,0,all,49.73375060634879,False,SZ000063,188,0.09271566598162802,0.3273068299461296,sw_801880,0.14413290095244408,H3,fold_full_daily,
vwap_deviation,robustness_oof_unseen,1,all,61.54284368057583,False,SH603259,168,0.09385025652781809,0.27404721141131366,sw_801150,0.21810889564850766,H3,fold_full_daily,
vwap_deviation,robustness_oof_unseen,2,all,65.61403596144518,False,SH603986,191,0.06663594944980492,0.29640107432845375,sw_801080,0.2271324917394846,H3,fold_full_daily,
vwap_deviation,robustness_oof_unseen,3,all,71.08248332347627,False,SZ002384,87,0.04545570549024665,0.21285556689499419,sw_801080,0.15575794792596215,H3,fold_full_daily,
vwap_deviation,robustness_oof_unseen,4,all,51.69675974445636,False,SH600160,122,0.05953135607309905,0.27127035763323304,sw_801170,0.1199380374248686,H3,fold_full_daily,
vwap_deviation,train_oof_unseen,aggregate,all,834.0036477657748,False,SZ002459,90,0.028607694158983583,0.08468419139218353,sw_801080,0.09905016860507887,H5,aggregate_full_daily,
vwap_deviation,train_oof_unseen,aggregate,0,180.4974677110387,False,SH600340,63,0.020080723768654874,0.07823234403585518,sw_801080,0.105080010091959,H5,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,1,181.68009161325568,False,SH600048,77,0.015762077105736513,0.07271443213337804,sw_801080,0.09343328422169088,H5,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,2,199.60583773584602,False,SH600048,77,0.01584489765981962,0.07231209609507337,sw_801080,0.09158645047843363,H5,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,3,190.60190248899542,False,SZ002459,17,0.02285929803723914,0.08564055913372605,sw_801080,0.11521408923246705,H5,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,4,178.75240735886808,False,SZ002812,28,0.02111064530008539,0.07777018691641446,sw_801790,0.10269079689839679,H5,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,all,834.0036477657748,False,SZ002459,90,0.028607694158983583,0.08468419139218353,sw_801080,0.09905016860507887,H5,aggregate_anchor_controlled,0.21436768831827258
vwap_deviation,train_oof_unseen,0,all,149.6010682810528,False,SH603659,83,0.06385228749848115,0.2535742704626451,sw_801950,0.10606594333342793,H5,fold_full_daily,
vwap_deviation,train_oof_unseen,1,all,131.64766715459476,False,SH600048,390,0.0851255751263916,0.28306610020828027,sw_801150,0.17471176480263675,H5,fold_full_daily,
vwap_deviation,train_oof_unseen,2,all,176.5611942796297,False,SH601138,284,0.0480785189034403,0.21507177508253736,sw_801080,0.1977363305098506,H5,fold_full_daily,
vwap_deviation,train_oof_unseen,3,all,203.8469766594641,False,SZ002812,135,0.06581958509228744,0.22508422879361528,sw_801780,0.12925436493132594,H5,fold_full_daily,
vwap_deviation,train_oof_unseen,4,all,172.34674139103345,False,SZ002459,90,0.13843558102805675,0.36975979696912586,sw_801730,0.1714293281139978,H5,fold_full_daily,
vwap_deviation,validation_oof_unseen,aggregate,all,575.5344208449856,False,SH600010,183,0.01952334439782892,0.08670903011694246,sw_801730,0.1067921265283226,H5,aggregate_full_daily,
vwap_deviation,validation_oof_unseen,aggregate,0,135.39158347892987,False,SH600010,36,0.027615945793787164,0.09097642090949355,sw_801730,0.10632086652212495,H5,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,1,126.32549153860809,False,SH600111,52,0.021237187350542974,0.07874792750454429,sw_801730,0.0979483624557355,H5,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,2,134.37359094423505,False,SZ002709,44,0.023682076290668805,0.08102503853599002,sw_801730,0.10588989977685377,H5,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,3,134.2747759918172,False,SH603260,51,0.024533931533030295,0.09265439790962102,sw_801730,0.11342317531772665,H5,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,4,138.22348686663526,False,SZ002466,49,0.022371242337067124,0.1026659819918376,sw_801730,0.1058006622959543,H5,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,all,575.5344208449856,False,SH600010,183,0.01952334439782892,0.08670903011694246,sw_801730,0.1067921265283226,H5,aggregate_anchor_controlled,0.20673912012055123
vwap_deviation,validation_oof_unseen,0,all,115.98077128667931,False,SZ002920,196,0.08481094759659179,0.3089251973564245,sw_801730,0.16292360931319502,H5,fold_full_daily,
vwap_deviation,validation_oof_unseen,1,all,121.65101002315811,False,SZ000792,214,0.06697328783990934,0.2870895202353634,sw_801740,0.12926155145798804,H5,fold_full_daily,
vwap_deviation,validation_oof_unseen,2,all,103.66798541951113,False,SH600011,150,0.08486603692661278,0.2768736883412666,sw_801080,0.1569662089520824,H5,fold_full_daily,
vwap_deviation,validation_oof_unseen,3,all,129.88044413209863,False,SH600010,183,0.08651307582174113,0.3229505218838251,sw_801050,0.12064072313652914,H5,fold_full_daily,
vwap_deviation,validation_oof_unseen,4,all,104.35420998353845,False,SZ002459,162,0.10040749004981823,0.34126397685434995,sw_801730,0.16705030293499132,H5,fold_full_daily,
vwap_deviation,robustness_oof_unseen,aggregate,all,486.6755124964993,False,SZ000063,188,0.01698375073681405,0.07031975739007162,sw_801080,0.11014648590175208,H5,aggregate_full_daily,
vwap_deviation,robustness_oof_unseen,aggregate,0,128.42798142418974,False,SZ000408,22,0.021568363376246187,0.08470094304214484,sw_801050,0.122077132717029,H5,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,1,124.79059782673434,False,SH600875,22,0.021682657375223846,0.07991557794013425,sw_801790,0.107073974781715,H5,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,2,111.48298780478021,False,SZ002384,18,0.02064867388678305,0.09109456926434982,sw_801080,0.14387811828335267,H5,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,3,96.29010192676583,False,SZ002384,15,0.024937388364386356,0.08858480811944934,sw_801080,0.10407380723876299,H5,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,4,116.59950948704257,False,SH600183,27,0.02857605172414384,0.08789409552122927,sw_801080,0.11764812894753492,H5,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,all,486.6755124964993,False,SZ000063,188,0.01698375073681405,0.07031975739007162,sw_801080,0.11014648590175208,H5,aggregate_anchor_controlled,0.222351009176586
vwap_deviation,robustness_oof_unseen,0,all,89.20079867341971,False,SZ000063,188,0.0926625738432404,0.3158580145555861,sw_801880,0.10990256904668674,H5,fold_full_daily,
vwap_deviation,robustness_oof_unseen,1,all,87.50054553542164,False,SH603259,167,0.07777667840780755,0.2986279012864217,sw_801150,0.2014627378705182,H5,fold_full_daily,
vwap_deviation,robustness_oof_unseen,2,all,101.81148114234843,False,SH603986,186,0.0644999988296199,0.2752943203266829,sw_801080,0.17657527110701274,H5,fold_full_daily,
vwap_deviation,robustness_oof_unseen,3,all,115.42731046787769,False,SZ002371,210,0.057887283540187795,0.23163757941745053,sw_801050,0.16946310883906374,H5,fold_full_daily,
vwap_deviation,robustness_oof_unseen,4,all,92.73537667743179,False,SH601800,168,0.05611148775380679,0.27045692378097946,sw_801170,0.11855590401798392,H5,fold_full_daily,
vwap_deviation,train_oof_unseen,aggregate,all,1354.307512918167,False,SZ002024,340,0.016229081706030386,0.07251105835493285,sw_801080,0.09800454683996544,H10,aggregate_full_daily,
vwap_deviation,train_oof_unseen,aggregate,0,178.7169459351573,False,SH603659,10,0.018601744334169605,0.07889538828406432,sw_801790,0.11312072084271828,H10,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,1,186.35329214615493,False,SH601881,42,0.019182520717391235,0.07779438035950825,sw_801790,0.1427668195506178,H10,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,2,181.23707444327562,False,SH600340,32,0.014580567947747163,0.06531173741225257,sw_801790,0.10745871883227436,H10,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,3,180.8990741697097,False,SH603986,19,0.015079939083964286,0.07060141871090612,sw_801080,0.111419964803211,H10,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,4,179.61791411967965,False,SH600606,30,0.016506929431328414,0.0734581530934558,sw_801790,0.1128442987151109,H10,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,5,157.2829466808424,False,SH601808,33,0.017421231314748382,0.08293818411751179,sw_801080,0.11326451760380528,H10,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,6,165.28281193689764,False,SZ002024,41,0.022245578417145025,0.07834647268484898,sw_801790,0.10466224429898419,H10,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,7,161.66715158329833,False,SZ002024,36,0.019761316105426117,0.08331681198547504,sw_801080,0.11168058293403002,H10,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,8,138.2754906792487,False,SZ002241,19,0.02238254692784449,0.08966613595773852,sw_801080,0.11662861219126737,H10,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,9,171.14652155726964,False,SZ000063,39,0.019957375767959112,0.0748130908804916,sw_801790,0.08910071869351963,H10,aggregate_anchor,
vwap_deviation,train_oof_unseen,aggregate,all,1354.307512918167,False,SZ002024,340,0.016229081706030386,0.07251105835493285,sw_801080,0.09800454683996544,H10,aggregate_anchor_controlled,0.10958869099842547
vwap_deviation,train_oof_unseen,0,all,265.3482776322376,False,SH603659,83,0.05616240553190533,0.24743377040950162,sw_801780,0.09849980678103142,H10,fold_full_daily,
vwap_deviation,train_oof_unseen,1,all,213.1642860514654,False,SH600048,387,0.0910032626072437,0.32216439456952894,sw_801150,0.17954795703547236,H10,fold_full_daily,
vwap_deviation,train_oof_unseen,2,all,298.78409645548646,False,SZ002594,468,0.057165172535297355,0.2257002688621228,sw_801080,0.20544387810035183,H10,fold_full_daily,
vwap_deviation,train_oof_unseen,3,all,305.6308147848646,False,SZ002024,340,0.07191410754086104,0.25440825131574507,sw_801780,0.12631083624009531,H10,fold_full_daily,
vwap_deviation,train_oof_unseen,4,all,271.38003799411297,False,SZ002459,82,0.07537063506272255,0.30532830462026356,sw_801180,0.13129635211090873,H10,fold_full_daily,
vwap_deviation,validation_oof_unseen,aggregate,all,955.3998128846456,False,SH600010,182,0.017701303507480507,0.0804346270084236,sw_801730,0.10607901276623422,H10,aggregate_full_daily,
vwap_deviation,validation_oof_unseen,aggregate,0,145.9264657751871,False,SH600010,22,0.024284595617268704,0.09232671293794076,sw_801730,0.12918490082852274,H10,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,1,143.44187134171517,False,SZ002074,14,0.02188946774942999,0.09142616342360518,sw_801730,0.1176436390505625,H10,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,2,138.8395530449697,False,SZ002459,17,0.018261287359540232,0.08188429200789586,sw_801790,0.09035943264796988,H10,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,3,124.96319293646687,False,SZ002459,19,0.022604640483929586,0.09960027268568736,sw_801730,0.11840360270712666,H10,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,4,124.10363293453412,False,SZ002493,18,0.023609985350863456,0.09340250597716372,sw_801730,0.0984074968242893,H10,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,5,105.2634356777348,False,SH603260,25,0.022617517370243995,0.08732983416352946,sw_801730,0.08081676082307736,H10,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,6,108.51650999410327,False,SZ000625,23,0.019315734956251576,0.0838480906320328,sw_801080,0.07777450373756753,H10,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,7,109.15090230705758,False,SZ002709,23,0.047428998095010555,0.1197918426572088,sw_801730,0.12871979622880086,H10,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,8,116.2365170147778,False,SZ002709,20,0.025937702242859156,0.11287982541410621,sw_801730,0.13484450505140588,H10,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,9,129.12210640904223,False,SH600010,23,0.02276567494697557,0.09300646300763976,sw_801730,0.12301524742402735,H10,aggregate_anchor,
vwap_deviation,validation_oof_unseen,aggregate,all,955.3998128846456,False,SH600010,182,0.017701303507480507,0.0804346270084236,sw_801730,0.10607901276623422,H10,aggregate_anchor_controlled,0.11715692153579467
vwap_deviation,validation_oof_unseen,0,all,178.26009788899194,False,SZ002920,194,0.08255517517831462,0.30541798033492135,sw_801730,0.17076743982273265,H10,fold_full_daily,
vwap_deviation,validation_oof_unseen,1,all,196.91093813050747,False,SZ000792,209,0.06931691488995415,0.30159098333562095,sw_801790,0.14260225266678794,H10,fold_full_daily,
vwap_deviation,validation_oof_unseen,2,all,189.8127234391568,False,SH600011,149,0.07470773276104091,0.2535529779826054,sw_801080,0.12593750290267727,H10,fold_full_daily,
vwap_deviation,validation_oof_unseen,3,all,231.09782592922443,False,SH600010,182,0.0731803598361872,0.2956605471439512,sw_801730,0.12756557406822064,H10,fold_full_daily,
vwap_deviation,validation_oof_unseen,4,all,159.31822749676496,False,SZ002459,158,0.10019862981286665,0.3866997331159066,sw_801730,0.17220083021057075,H10,fold_full_daily,
vwap_deviation,robustness_oof_unseen,aggregate,all,856.2326417194231,False,SZ000063,187,0.01776924811012837,0.07260068600650849,sw_801080,0.11390390347308613,H10,aggregate_full_daily,
vwap_deviation,robustness_oof_unseen,aggregate,0,111.9139555563791,False,SH601600,16,0.026357896382716434,0.085771637748315,sw_801050,0.12173793855226916,H10,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,1,146.4685075420743,False,SH600362,17,0.020543396841085564,0.08278918054147093,sw_801050,0.10040279336300398,H10,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,2,126.47714976791828,False,SH600438,20,0.016306956005087237,0.07690249722869268,sw_801080,0.1231043106986275,H10,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,3,108.48877452938126,False,SZ002050,19,0.026851519995369968,0.09504962645420005,sw_801080,0.12188541206026987,H10,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,4,109.56225489632855,False,SZ000063,22,0.020853891517097423,0.08606104747464985,sw_801780,0.10067222585573249,H10,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,5,110.13926268590652,False,SZ000807,10,0.020398751117983147,0.08286793994632893,sw_801080,0.12442160111798603,H10,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,6,102.19833615229996,False,SZ002920,24,0.015849285793505967,0.07368714390583223,sw_801080,0.11610180460024845,H10,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,7,88.0195400548665,False,SH603259,20,0.020265830670868217,0.08687267290013018,sw_801790,0.1266350709904106,H10,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,8,100.86312570530174,False,SH603296,12,0.026648576938191452,0.10244963467402576,sw_801080,0.10899384561338367,H10,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,9,108.024022169961,False,SH600183,12,0.01791029698705632,0.07834469996800467,sw_801080,0.11222735246539718,H10,aggregate_anchor,
vwap_deviation,robustness_oof_unseen,aggregate,all,856.2326417194231,False,SZ000063,187,0.01776924811012837,0.07260068600650849,sw_801080,0.11390390347308613,H10,aggregate_anchor_controlled,0.13169793498628418
vwap_deviation,robustness_oof_unseen,0,all,132.84160834746095,False,SZ000063,187,0.11453196359161578,0.34566538423265697,sw_801770,0.11453196359161578,H10,fold_full_daily,
vwap_deviation,robustness_oof_unseen,1,all,175.5001254564041,False,SH603259,164,0.06038887161839876,0.24566332311055222,sw_801150,0.1649444932123094,H10,fold_full_daily,
vwap_deviation,robustness_oof_unseen,2,all,174.28697703409438,False,SH601899,193,0.06788994865334332,0.2783339167278048,sw_801880,0.1556592415447089,H10,fold_full_daily,
vwap_deviation,robustness_oof_unseen,3,all,199.95893575299021,False,SH603993,182,0.06458946123448456,0.23740241894139402,sw_801080,0.155928133556703,H10,fold_full_daily,
vwap_deviation,robustness_oof_unseen,4,all,173.64499512847345,False,SH600438,192,0.05435829709752831,0.2411556395123521,sw_801750,0.12445747232247119,H10,fold_full_daily,
