date,instruments,close_gt_ema60_ratio,ema20_gt_ema60_ratio,width_ok
2017-01-03,224,0.0,0.0,False
2017-01-04,225,0.8088888888888889,0.8088888888888889,True
2017-01-05,226,0.7212389380530974,0.8008849557522124,True
2017-01-06,227,0.5198237885462555,0.6740088105726872,False
2017-01-09,228,0.6447368421052632,0.7017543859649122,True
2017-01-10,228,0.6228070175438597,0.706140350877193,True
2017-01-11,228,0.5131578947368421,0.6403508771929824,False
2017-01-12,228,0.3991228070175439,0.5657894736842105,False
2017-01-13,228,0.41228070175438597,0.5307017543859649,False
2017-01-16,228,0.44298245614035087,0.5087719298245614,False
2017-01-17,228,0.47368421052631576,0.4956140350877193,False
2017-01-18,228,0.5175438596491229,0.5043859649122807,False
2017-01-19,228,0.5,0.5307017543859649,False
2017-01-20,228,0.5701754385964912,0.5394736842105263,True
2017-01-23,229,0.6200873362445415,0.5545851528384279,True
2017-01-24,229,0.6069868995633187,0.5720524017467249,True
2017-01-25,229,0.6157205240174672,0.5851528384279476,True
2017-01-26,230,0.6739130434782609,0.6043478260869565,True
2017-02-03,230,0.6130434782608696,0.5956521739130435,True
2017-02-06,230,0.6695652173913044,0.6173913043478261,True
2017-02-07,230,0.6695652173913044,0.6173913043478261,True
2017-02-08,230,0.7217391304347827,0.6391304347826087,True
2017-02-09,230,0.7782608695652173,0.6434782608695652,True
2017-02-10,230,0.7913043478260869,0.6695652173913044,True
2017-02-13,230,0.8130434782608695,0.7130434782608696,True
2017-02-14,230,0.8043478260869565,0.7260869565217392,True
2017-02-15,230,0.7260869565217392,0.7304347826086957,True
2017-02-16,230,0.7608695652173914,0.7347826086956522,True
2017-02-17,230,0.7260869565217392,0.7347826086956522,True
2017-02-20,230,0.8,0.7434782608695653,True
2017-02-21,230,0.8391304347826087,0.7478260869565218,True
2017-02-22,230,0.8478260869565217,0.7695652173913043,True
2017-02-23,230,0.8130434782608695,0.7782608695652173,True
2017-02-24,230,0.8347826086956521,0.7913043478260869,True
2017-02-27,230,0.7695652173913043,0.7913043478260869,True
2017-02-28,230,0.8260869565217391,0.808695652173913,True
2017-03-01,230,0.8217391304347826,0.8173913043478261,True
2017-03-02,230,0.7521739130434782,0.8173913043478261,True
2017-03-03,230,0.7086956521739131,0.8130434782608695,True
2017-03-06,230,0.7695652173913043,0.8217391304347826,True
2017-03-07,230,0.7608695652173914,0.8304347826086956,True
2017-03-08,230,0.7304347826086957,0.8347826086956521,True
2017-03-09,230,0.6086956521739131,0.8304347826086956,True
2017-03-10,230,0.5695652173913044,0.8130434782608695,True
2017-03-13,231,0.6666666666666666,0.7965367965367965,True
2017-03-14,232,0.6379310344827587,0.7887931034482759,True
2017-03-15,232,0.6422413793103449,0.7887931034482759,True
2017-03-16,232,0.7629310344827587,0.7844827586206896,True
2017-03-17,232,0.6163793103448276,0.7758620689655172,True
2017-03-20,232,0.6508620689655172,0.7672413793103449,True
2017-03-21,232,0.6551724137931034,0.7543103448275862,True
2017-03-22,232,0.5732758620689655,0.7413793103448276,True
