version,period,datetime,cash,position_value,account_value,prev_account_value,return,cost,turnover,positions,cash_ratio,max_single_stock_weight,max_industry_weight_observed
risk_unit_rb050_sw05,observed_test,2025-04-17,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-04-18,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-04-21,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-04-22,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-04-23,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-04-24,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-04-25,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-04-28,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-04-29,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-04-30,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-06,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-07,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-08,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-09,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-12,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-13,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-14,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-15,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-16,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-19,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-20,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-21,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-22,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-23,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-26,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-27,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-28,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-29,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-05-30,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-06-03,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-06-04,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-06-05,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-06-06,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-06-09,981969.2472387552,0.0,981969.2472387552,981969.2472387552,0.0,0.0,0.0,0,1.0,0.0,0.0
risk_unit_rb050_sw05,observed_test,2025-06-10,885510.0409143687,96118.00117492676,981628.0420892955,981969.2472387552,-0.0003474703005407198,48.2055004119873,0.0981812832683683,2,0.9020830731665435,0.0493058449073903,0.0493058449073903
risk_unit_rb050_sw05,observed_test,2025-06-11,885510.0409143687,95784.00039672852,981294.0413110972,981628.0420892955,-0.0003402518712559699,0.0,0.0,2,0.9023901130911256,0.049363388903216246,0.049363388903216246
risk_unit_rb050_sw05,observed_test,2025-06-12,836651.6254257441,146212.00218200684,982863.6276077509,981294.0413110972,0.001599506601055678,24.416999244689944,0.04976489862725882,3,0.8512387699828909,0.05056449308190972,0.05056449308190972
risk_unit_rb050_sw05,observed_test,2025-06-13,739933.2922577143,243357.9954147339,983291.2876724482,982863.6276077509,0.00043511638103677086,48.334999084472656,0.09835545385297863,5,0.752506710406448,0.05319684990041426,0.09712279396376569
risk_unit_rb050_sw05,observed_test,2025-06-16,739933.2922577143,241505.99899291992,981439.2912506342,983291.2876724482,-0.0018834667255089865,0.0,0.0,5,0.7539267062711824,0.05164659717337258,0.09845744095386785
risk_unit_rb050_sw05,observed_test,2025-06-17,739933.2922577143,237443.00117492676,977376.2934326411,981439.2912506342,-0.0041398361103066605,0.0,0.0,5,0.7570608139665392,0.05158504534104706,0.09818122419851251
risk_unit_rb050_sw05,observed_test,2025-06-18,785632.639526391,192683.9988708496,978316.6383972407,977376.2934326411,0.0009621114926954277,68.6519989013672,0.04682740882412488,4,0.803045362505006,0.05148026436362757,0.09948721528012801
risk_unit_rb050_sw05,observed_test,2025-06-19,684508.5949847937,292456.0013771057,976964.5963618994,978316.6383972407,-0.0013820086281638444,141.04350018501282,0.195780172991341,6,0.7006483116520524,0.05064666593497246,0.19952412043503637
risk_unit_rb050_sw05,observed_test,2025-06-20,684508.5949847937,294060.99977493286,978569.5947597265,976964.5963618994,0.0016428419246756754,0.0,0.0,6,0.6994991451301579,0.051667251510818996,0.20275716739284771
risk_unit_rb050_sw05,observed_test,2025-06-23,732820.0174764395,249376.99346542358,982197.0109418631,978569.5947597265,0.003706855599807657,72.57599773406983,0.04944359476165808,5,0.7461028788651197,0.05261673547104162,0.20543332205781895
risk_unit_rb050_sw05,observed_test,2025-06-24,732820.0174764395,250056.99615478516,982877.0136312246,982197.0109418631,0.0006923282007440523,0.0,0.0,5,0.7455866881747969,0.05258033262396155,0.20614989932202124
risk_unit_rb050_sw05,observed_test,2025-06-25,732820.0174764395,252286.00149154663,985106.0189679861,982877.0136312246,0.002267837487140323,0.0,0.0,5,0.743899644673935,0.0530298269146648,0.20798776560695917
risk_unit_rb050_sw05,observed_test,2025-06-26,644144.6991197108,344176.99427604675,988321.6933957576,985106.0189679861,0.0032642927419530565,44.31550142765045,0.08997102966455556,7,0.6517561067657082,0.05350484707709465,0.3007441777755635
risk_unit_rb050_sw05,observed_test,2025-06-27,595632.4571119784,383650.00257492065,979282.4596868991,988321.6933957576,-0.009146044015082566,24.243999004364014,0.04906094678760814,8,0.6082335604197556,0.05371279547980326,0.34336773576236723
risk_unit_rb050_sw05,observed_test,2025-06-30,546677.9937149524,433901.00479125977,980578.9985062121,979282.4596868991,0.0013239681835286454,24.464999198913574,0.0499651534792845,9,0.5575053050776603,0.0549471293492871,0.34309219984390665
risk_unit_rb050_sw05,observed_test,2025-07-01,549469.4305362224,442205.9989452362,991675.4294814586,980578.9985062121,0.011316202970031553,95.56249971389772,0.0959830877438576,9,0.5540819245905254,0.05550203149059309,0.34567761496448124
risk_unit_rb050_sw05,observed_test,2025-07-02,418197.82262806885,574257.0007324219,992454.8233604907,991675.4294814586,0.0007859364625375509,65.60300245285035,0.13230740724745751,12,0.42137718794295814,0.05553905088117392,0.44528777344887116
risk_unit_rb050_sw05,observed_test,2025-07-03,369971.72196393006,621999.9963760376,991971.7183399677,992454.8233604907,-0.0004867778453504501,24.10099983215332,0.048568457253391935,13,0.3729659980458573,0.05548545376639869,0.4944112714246422
risk_unit_rb050_sw05,observed_test,2025-07-04,324693.0942081928,679808.0010414124,1004501.0952496051,991971.7183399677,0.012630780372050232,22.62799987792969,0.045622268174735685,14,0.3232381684238093,0.056346378059505,0.4982264355066863
risk_unit_rb050_sw05,observed_test,2025-07-07,192503.03108611103,819533.001613617,1012036.0326997279,1004501.0952496051,0.007501173951682372,66.0620005607605,0.13153196322667018,17,0.19021361381035617,0.05747819220131656,0.4973182569966351
risk_unit_rb050_sw05,observed_test,2025-07-08,142268.925235033,870636.0025405884,1012904.9277756214,1012036.0326997279,0.00085856140277496,25.104500675201418,0.04961187124579377,18,0.14045634623129052,0.0580093920243148,0.49384990799548817
risk_unit_rb050_sw05,observed_test,2025-07-09,83328.37464509005,922365.0035858154,1005693.3782309055,1012904.9277756214,-0.007119670708437331,107.54849948883057,0.135219996248649,19,0.08285664045205436,0.05692192244653347,0.4588535759804712
risk_unit_rb050_sw05,observed_test,2025-07-10,83328.37464509005,929015.9968852997,1012344.3715303898,1005693.3782309055,0.006613341047530641,0.0,0.0,19,0.08231228126365753,0.0563820002817645,0.4609834440673951
risk_unit_rb050_sw05,observed_test,2025-07-11,76208.45310511583,935251.0129928589,1011459.4660979747,1012344.3715303898,-0.0008741150317034263,88.92350072860717,0.09131181280584127,19,0.07534503918294826,0.055725416795866824,0.45296329157268705
risk_unit_rb050_sw05,observed_test,2025-07-14,177827.79751238815,842231.9913864136,1020059.7888988017,1011459.4660979747,0.008502884286609502,152.65800361633302,0.10061896281766625,17,0.17433075928261116,0.05714959173479908,0.35119607242216294
risk_unit_rb050_sw05,observed_test,2025-07-15,226554.5986550807,792959.0052604675,1019513.6039155482,1020059.7888988017,-0.0005354440878834188,73.20000171661377,0.04784033414069863,16,0.22221831840690912,0.05775695556828009,0.30061884599952093
risk_unit_rb050_sw05,observed_test,2025-07-16,266375.9003569602,747735.0077629089,1014110.9081198692,1019513.6039155482,-0.005299287596486568,239.69750084877015,0.21546255038064427,15,0.2626693966351403,0.05740200415156534,0.2542148034612652
risk_unit_rb050_sw05,observed_test,2025-07-17,215095.27221767892,811566.996717453,1026662.268935132,1014110.9081198692,0.01237671413921837,25.627500319480898,0.050541809804597215,16,0.20950927946419873,0.0589502518894603,0.3008477167951716
risk_unit_rb050_sw05,observed_test,2025-07-18,101989.95436823356,935171.0001468658,1037160.9545150994,1026662.268935132,0.010226036251294923,147.31900148391725,0.19850539663766936,19,0.0983357056821683,0.05815105003277135,0.3003477853801842
risk_unit_rb050_sw05,observed_test,2025-07-21,51714.829368233564,984149.9988555908,1035864.8282238244,1037160.9545150994,-0.00124968673920145,25.125,0.04844956781418099,20,0.04992430282328235,0.05574375819251376,0.2981296330918414
risk_unit_rb050_sw05,observed_test,2025-07-22,150961.7360386132,889472.002363205,1040433.7384018181,1035864.8282238244,0.0044107204468251116,149.0940010070801,0.09595460523726725,18,0.14509500265773906,0.06013453680819834,0.19790784830402483
risk_unit_rb050_sw05,observed_test,2025-07-23,98779.65751955497,950731.0073375702,1049510.6648571251,1040433.7384018181,0.008724175428268754,26.078000259399413,0.050129093851679817,19,0.09411972724736657,0.06320850609007543,0.19750728929139144
risk_unit_rb050_sw05,observed_test,2025-07-24,48034.29629824149,1016588.9997959137,1064623.2960941552,1049510.6648571251,0.014399692869331071,25.360000610351562,0.048327285199724845,20,0.04511858464347688,0.0685500656802215,0.19182559722935846
risk_unit_rb050_sw05,observed_test,2025-07-25,148544.30376410473,918722.9923725128,1067267.2961366177,1064623.2960941552,0.002483507595750334,150.99149844646456,0.09455081373252915,18,0.13918191281773334,0.07329747662124662,0.15643316576672406
risk_unit_rb050_sw05,observed_test,2025-07-28,197782.3366573094,886418.012046814,1084200.3487041234,1067267.2961366177,0.01586580290504669,73.96800134181977,0.04620398383146393,17,0.18242231419101296,0.06810641688749966,0.15098962535036106
risk_unit_rb050_sw05,observed_test,2025-07-29,142920.9184970616,959712.9978179932,1102633.9163150548,1084200.3487041234,0.017001993803971605,27.417000579833985,0.050575524371678726,18,0.12961774201059936,0.07064901491542883,0.15070368878969193
risk_unit_rb050_sw05,observed_test,2025-07-30,35810.389741349085,1055685.0012779236,1091495.3910192726,1102633.9163150548,-0.010101743770957516,53.528500127792356,0.09709206171832956,20,0.032808557906880594,0.06423297994740497,0.1991387255069615
risk_unit_rb050_sw05,observed_test,2025-07-31,155035.28554680335,931573.9938735962,1086609.2794203996,1091495.3910192726,-0.0044765297582339825,179.10600271224976,0.10939487494918627,18,0.14267804304919943,0.061817987966162585,0.19474433540753278
risk_unit_rb050_sw05,observed_test,2025-08-01,183133.07588961112,890497.9960441589,1073631.07193377,1086609.2794203996,-0.011943766478372142,42.21000051498413,0.025897073470910085,17,0.17057356169821078,0.06114576949476056,0.19540418152025865
risk_unit_rb050_sw05,observed_test,2025-08-04,180883.75930731284,903342.0031547546,1084225.7624620674,1073631.07193377,0.00986809231332586,210.3154989242554,0.19684135918802764,17,0.16683219083132717,0.06273231984453305,0.14602862818598245
risk_unit_rb050_sw05,observed_test,2025-08-05,186360.25496213423,907784.9990844727,1094145.2540466068,1084225.7624620674,0.009148917068724005,330.4984972476959,0.3021464823227926,17,0.1703249676154935,0.0599554764391508,0.19756426489126822
risk_unit_rb050_sw05,observed_test,2025-08-06,25591.91276357163,1086435.000705719,1112026.9134692906,1094145.2540466068,0.016343039789781022,80.34399909973145,0.14686166905643602,20,0.023013753042837995,0.0620128854107074,0.2448043271977633
risk_unit_rb050_sw05,observed_test,2025-08-07,25591.91276357163,1084510.9977722168,1110102.9105357884,1112026.9134692906,-0.00173017659033059,0.0,0.0,20,0.023053639910933805,0.06077994790388155,0.24389000089109691
risk_unit_rb050_sw05,observed_test,2025-08-08,25591.91276357163,1098006.0049057007,1123597.9176692723,1110102.9105357884,0.012156537024995862,0.0,0.0,20,0.022776753464137812,0.06605921731984297,0.24015530649967656
risk_unit_rb050_sw05,observed_test,2025-08-11,77355.15001041879,1063104.9948692322,1140460.144879651,1123597.9176692723,0.01500735000057385,77.7614981174469,0.046138389836553474,19,0.0678280169260819,0.07021727075587324,0.19105533934088906
risk_unit_rb050_sw05,observed_test,2025-08-12,121301.46713230599,1026287.9989624023,1147589.4660947083,1140460.144879651,0.006251267303873709,175.6830001831055,0.13470176999327016,18,0.10570109844690333,0.07633391782351072,0.17758005982399125
risk_unit_rb050_sw05,observed_test,2025-08-13,6617.153586506734,1165825.0037193298,1172442.1573058367,1147589.4660947083,0.021656430235198254,57.313500022888185,0.09988502285216726,20,0.0056439062219601,0.07778635340916872,0.19604890872065966
risk_unit_rb050_sw05,observed_test,2025-08-14,6617.153586506734,1170544.990348816,1177162.1439353228,1172442.1573058367,0.004025773553155254,0.0,0.0,20,0.005621276236751208,0.07914627542821925,0.19881288037955344
risk_unit_rb050_sw05,observed_test,2025-08-15,6617.153586506734,1202390.001296997,1209007.154883504,1177162.1439353228,0.027052357325832332,0.0,0.0,20,0.0054732129249841725,0.08445938396581114,0.19839750321060068
risk_unit_rb050_sw05,observed_test,2025-08-18,6617.153586506734,1217727.008152008,1224344.161738515,1209007.154883504,0.012685621249684642,0.0,0.0,20,0.005404651562278589,0.09173890694075597,0.19396915432844883
risk_unit_rb050_sw05,observed_test,2025-08-19,59421.827220845116,1149879.012298584,1209300.839519429,1224344.161738515,-0.012286841142546856,79.3259994506836,0.043193736929897315,19,0.04913734058471265,0.08925487770110997,0.19410885680650464
risk_unit_rb050_sw05,observed_test,2025-08-20,55064.80611946571,1168678.0051231384,1223742.8112426042,1209300.839519429,0.011942414369706666,109.02000274658204,0.09190765412853479,19,0.044997041546296974,0.09060727782353509,0.22081600598490836
risk_unit_rb050_sw05,observed_test,2025-08-21,877.7262721298976,1216460.994052887,1217338.7203250169,1223742.8112426042,-0.005233200030882679,27.079999923706055,0.04425766537694089,20,0.000721020581597498,0.08490652259134393,0.221422349603524
risk_unit_rb050_sw05,observed_test,2025-08-22,877.7262721298976,1246885.9985351562,1247763.7248072862,1217338.7203250169,0.024993047517741118,0.0,0.0,20,0.0007034394851200375,0.08419543201225907,0.21955518443237296
risk_unit_rb050_sw05,observed_test,2025-08-25,877.7262721298976,1278695.9970474243,1279573.7233195542,1247763.7248072862,0.02549360738723272,0.0,0.0,20,0.0006859520918051071,0.0851533566006049,0.2217019567756466
risk_unit_rb050_sw05,observed_test,2025-08-26,877.7262721298976,1278747.000694275,1279624.7269664048,1279573.7233195542,3.9859873582237526e-05,0.0,0.0,20,0.000685924750931248,0.08507494359141268,0.22239645087282833
risk_unit_rb050_sw05,observed_test,2025-08-27,877.7262721298976,1254120.0058937073,1254997.7321658372,1279624.7269664048,-0.019245482117988266,0.0,0.0,20,0.000699384747584479,0.09160175720811803,0.2193398400336083
risk_unit_rb050_sw05,observed_test,2025-08-28,114709.71898396005,1170648.0008125305,1285357.7197964906,1254997.7321658372,0.024191268918278608,171.0044958114624,0.09083920574971771,18,0.08924342011352444,0.0983881759272949,0.1713686345937075
risk_unit_rb050_sw05,observed_test,2025-08-29,15775.277924728289,1299869.9953079224,1315645.2732326507,1285357.7197964906,0.023563520854688935,49.44249927997589,0.07693188988323667,20,0.011990525292556335,0.0972906623116528,0.2251298299572156
risk_unit_rb050_sw05,observed_test,2025-09-01,15775.277924728289,1330264.0076637268,1346039.2855884552,1315645.2732326507,0.023101981190662313,0.0,0.0,20,0.011719775264829455,0.09528399893863769,0.23182607191217194
risk_unit_rb050_sw05,observed_test,2025-09-02,75299.8567685603,1241499.0064620972,1316798.8632306575,1346039.2855884552,-0.02172330530829525,89.42099976539612,0.044288454640115237,19,0.05718402321810812,0.08766714922443335,0.23453088161450167
risk_unit_rb050_sw05,observed_test,2025-09-03,301537.99383654585,1029112.9933834076,1330650.9872199534,1316798.8632306575,0.01051954431013935,339.86700611114503,0.17206728407875915,15,0.22660937896760627,0.08867839962042194,0.22967705174158498
risk_unit_rb050_sw05,observed_test,2025-09-04,304325.3167356967,982319.0025806427,1286644.3193163394,1330650.9872199534,-0.03307153290101594,117.67950410842896,0.0873459712750262,15,0.23652637497937304,0.0841631201899063,0.22742804340563447
