version,period,stage,instrument,signal_date,order_date,deal_date,entry_type,amount,entry_price,entry_value,entry_cost,exit_signal_date,exit_date,exit_price,exit_value,exit_cost,gross_pnl,net_pnl,initial_stop,current_stop,R,exit_reason,holding_days,cost_before_return,cost_after_return,risk_budget_per_trade,target_loss_budget,initial_risk_per_share,risk_budget_loss_ratio,sizing
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ002555,2023-02-01,2023-02-02,2023-02-02,pullback,1600,17.690000534057617,28304.000854492188,14.152000427246094,2023-02-28,2023-03-01,18.75,30000.0,45.0,1695.9991455078125,1636.8471450805664,16.80575075149536,19.02499923706055,0.8842497825622573,trailing_stop,27,0.0599208272437088,0.05780204498035305,0.005,4997.931927884936,0.8842497825622573,0.0,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ002558,2023-02-20,2023-02-21,2023-02-21,breakout,2100,10.239999771118164,21503.999519348145,10.751999759674073,2023-03-03,2023-03-06,10.079999923706055,21167.999839782715,31.751999759674074,-335.9996795654297,-378.50367908477926,7.861750173568725,7.861750173568725,2.3782495975494387,time_stop,13,-0.015624985448084446,-0.017592751594115327,0.005,5032.470788485765,2.3782495975494387,0.07521229531044497,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ002602,2023-02-20,2023-02-21,2023-02-21,pullback,6500,4.579999923706055,29769.999504089355,14.884999752044678,2023-03-03,2023-03-06,4.46999979019165,29054.998636245728,43.58249795436859,-715.0008678436279,-773.4683655500412,4.3887500166893005,4.3887500166893005,0.19124990701675415,time_stop,13,-0.02401749680061002,-0.025968486312252976,0.005,5032.522030890226,0.19124990701675415,0.1536939850044171,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ000568,2023-02-23,2023-02-24,2023-02-24,pullback,100,220.35000610351562,22035.000610351562,11.017500305175782,2023-03-07,2023-03-08,217.61000061035156,21761.000061035156,32.641500091552736,-274.00054931640625,-317.6595497131333,214.6659927368164,214.6659927368164,5.684013366699219,time_stop,12,-0.012434787462074623,-0.014408930815473705,0.005,4994.704366886377,5.684013366699219,0.06359926962226944,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ000338,2023-03-01,2023-03-02,2023-03-02,pullback,2700,11.020000457763672,29754.001235961914,14.877000617980958,2023-03-07,2023-03-08,10.630000114440918,28701.00030899048,43.051500463485716,-1053.0009269714355,-1110.9294280529036,10.70524959564209,10.70524959564209,0.3147508621215813,stop_loss,6,-0.035390229321451236,-0.037318484735101555,0.005,5051.428658876657,0.3147508621215813,0.2199238083073222,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601601,2023-02-13,2023-02-14,2023-02-14,breakout,1200,24.329999923706055,29195.999908447266,14.597999954223633,2023-03-09,2023-03-10,23.969999313354492,28763.99917602539,43.14599876403809,-432.000732421875,-489.74473114013597,21.342250299453735,21.342250299453735,2.98774962425232,time_stop,24,-0.01479657260503294,-0.016765994748750988,0.005,4994.666740757703,2.98774962425232,0.09805353521260969,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ000858,2023-03-01,2023-03-02,2023-03-02,pullback,100,181.36000061035156,18136.000061035156,9.06800003051758,2023-03-10,2023-03-13,171.58999633789062,17158.999633789062,25.738499450683594,-977.0004272460938,-1011.8069267272942,172.18125267028807,172.18125267028807,9.178747940063488,stop_loss,11,-0.05387077767744169,-0.05576209046569264,0.005,5052.9742723286145,9.178747940063488,0.20023987303244525,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ002415,2023-02-28,2023-03-01,2023-03-01,pullback,800,35.31999969482422,28255.999755859375,14.127999877929687,2023-03-16,2023-03-17,35.34000015258789,28272.000122070312,42.40800018310547,16.0003662109375,-40.535633850098385,33.57900142669678,33.57900142669678,1.7409982681274414,time_stop,16,0.0005662643809876005,-0.0014338680815431351,0.005,5041.434343403101,1.7409982681274414,0.008040496233604774,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600050,2023-02-13,2023-02-14,2023-02-14,pullback,6500,4.610000133514404,29965.000867843628,14.982500433921814,2023-03-20,2023-03-21,5.079999923706055,33019.999504089355,49.52999925613403,3054.9986362457275,2990.4861365556717,4.3177501320838925,5.276371619760111,0.29225000143051183,trailing_stop,35,0.10195222919296296,0.09974942613610546,0.005,4997.016658838868,0.29225000143051183,0.0,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600845,2023-02-20,2023-02-21,2023-02-21,pullback,900,32.54999923706055,29294.999313354492,14.647499656677246,2023-04-21,2023-04-24,36.43000030517578,32787.0002746582,49.1805004119873,3492.000961303711,3428.172961235045,30.56375026702881,37.124386120142574,1.9862489700317383,trailing_stop,62,0.11920126448720682,0.11696398060017588,0.005,5030.172615809679,1.9862489700317383,0.0,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ002415,2023-04-12,2023-04-13,2023-04-13,pullback,700,42.08000183105469,29456.00128173828,14.72800064086914,2023-04-21,2023-04-24,36.84000015258789,25788.000106811523,38.682000160217285,-3668.001174926758,-3721.4111757278442,37.56225175857544,37.56225175857544,4.517750072479245,stop_loss,11,-0.12452474929788904,-0.12627482476156143,0.005,5132.559679783463,4.517750072479245,0.7250595040104524,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600584,2023-04-14,2023-04-17,2023-04-17,pullback,800,35.63999938964844,28511.99951171875,14.255999755859376,2023-04-21,2023-04-24,31.989999771118164,25591.99981689453,38.3879997253418,-2919.9996948242188,-2972.6436943054205,33.18175163269043,33.18175163269043,2.4582477569580092,stop_loss,7,-0.10241301013014069,-0.10420728697145977,0.005,5117.96105160582,2.4582477569580092,0.5808257750169316,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600570,2023-01-16,2023-01-17,2023-01-17,breakout,600,43.189998626708984,25913.99917602539,12.956999588012696,2023-04-24,2023-04-25,46.630001068115234,27978.00064086914,41.96700096130371,2064.00146484375,2009.0774642944336,35.22524890899658,43.189998626708984,7.964749717712401,ema60_exit,98,0.07964812574175285,0.0774899085988408,0.005,4998.242727413654,7.964749717712401,0.0,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ002236,2023-02-27,2023-02-28,2023-02-28,breakout,2300,12.930000305175781,29739.000701904297,14.86950035095215,2023-04-25,2023-04-26,21.190000534057617,48737.00122833252,73.10550184249878,18998.000526428223,18910.025524234774,11.190500068664551,21.600108951552777,1.7395002365112298,trailing_stop,57,0.6388244419124585,0.6355484310340728,0.005,4986.938680338144,1.7395002365112298,0.0,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601728,2023-04-18,2023-04-19,2023-04-19,pullback,4900,6.260000228881836,30674.001121520996,15.3370005607605,2023-05-04,2023-05-05,5.920000076293945,29008.000373840332,43.5120005607605,-1666.000747680664,-1724.849748802185,5.617499947547913,5.617499947547913,0.6425002813339233,time_stop,16,-0.05431312143076736,-0.056203549973634394,0.005,5122.734752800584,0.6425002813339233,0.33670487191616055,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601100,2023-08-07,2023-08-08,2023-08-08,pullback,400,67.4000015258789,26960.000610351562,13.480000305175782,2023-08-11,2023-08-14,64.26000213623047,25704.000854492188,38.55600128173828,-1255.999755859375,-1308.0357574462876,65.99000196456909,65.99000196456909,1.4099995613098173,stop_loss,6,-0.04658752698162482,-0.0484933989916565,0.005,5061.888302937627,1.4099995613098173,0.25840865684198905,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600104,2023-08-09,2023-08-10,2023-08-10,pullback,2000,14.789999961853027,29579.999923706055,14.789999961853027,2023-08-11,2023-08-14,14.229999542236328,28459.999084472656,42.689998626708984,-1120.0008392333984,-1177.4808378219604,14.48599989414215,14.48599989414215,0.3040000677108772,stop_loss,4,-0.03786344969986986,-0.039786761144747676,0.005,5058.550061504483,0.3040000677108772,0.2327704230472242,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600741,2023-08-07,2023-08-08,2023-08-08,pullback,1700,17.790000915527344,30243.001556396484,15.121500778198243,2023-08-14,2023-08-15,16.899999618530273,28729.999351501465,43.0949990272522,-1513.0022048950195,-1571.2187047004707,17.221000337600707,17.221000337600707,0.5690005779266372,stop_loss,7,-0.05002817600870754,-0.0519271701596147,0.005,5061.623918871999,0.5690005779266372,0.31041790735227565,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH603993,2023-08-08,2023-08-09,2023-08-09,pullback,5200,5.800000190734863,30160.00099182129,15.080000495910644,2023-08-14,2023-08-15,5.599999904632568,29119.999504089355,43.67999925613403,-1040.0014877319336,-1098.7614874839796,5.653249764442444,5.653249764442444,0.14675042629241908,stop_loss,6,-0.03448280681469336,-0.03641287616638817,0.005,5059.725467610478,0.14675042629241908,0.21715832104283797,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ000166,2023-08-10,2023-08-11,2023-08-11,pullback,6100,4.949999809265137,30194.998836517334,15.097499418258668,2023-08-14,2023-08-15,4.670000076293945,28487.000465393066,42.7305006980896,-1707.9983711242676,-1765.8263712406158,4.686749994754791,4.686749994754791,0.26324981451034546,stop_loss,4,-0.05656560480004531,-0.05845153062753148,0.005,5034.81661051476,0.26324981451034546,0.35072307649753254,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ002475,2023-08-07,2023-08-08,2023-08-08,pullback,900,33.529998779296875,30176.998901367188,15.088499450683594,2023-08-18,2023-08-21,30.530000686645508,27477.000617980957,41.21550092697144,-2699.9982833862305,-2756.302283763884,30.569749736785887,30.569749736785887,2.9602490425109877,stop_loss,13,-0.08947206089681455,-0.09129220670211821,0.005,5060.520899884343,2.9602490425109877,0.544667700873813,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601211,2023-08-09,2023-08-10,2023-08-10,pullback,2000,14.899999618530273,29799.999237060547,14.899999618530273,2023-08-21,2023-08-22,14.130000114440918,28260.000228881836,42.390000343322754,-1539.999008178711,-1597.289008140564,14.31524965763092,14.31524965763092,0.5847499608993534,stop_loss,12,-0.051677820389454995,-0.05357351690042061,0.005,5057.976109597325,0.5847499608993534,0.31579607604507387,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601088,2024-03-05,2024-03-06,2024-03-06,pullback,800,34.70000076293945,27760.000610351562,13.880000305175782,2024-03-12,2024-03-13,32.61000061035156,26088.00048828125,39.13200073242188,-1672.0001220703125,-1725.0121231079095,32.6584990978241,32.6584990978241,2.041501665115355,stop_loss,7,-0.06023055062350511,-0.062109150222458595,0.005,5005.24934661901,2.041501665115355,0.34464059703102223,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601898,2024-03-06,2024-03-07,2024-03-07,pullback,2500,11.59000015258789,28975.000381469727,14.487500190734863,2024-03-12,2024-03-13,10.420000076293945,26050.000190734863,39.075000286102295,-2925.0001907348633,-2978.5626912117004,10.728249502182006,10.728249502182006,0.8617506504058845,stop_loss,6,-0.10094909930028777,-0.10274630250008729,0.005,5008.356323047996,0.8617506504058845,0.5947186060833228,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600690,2024-03-07,2024-03-08,2024-03-08,pullback,1300,23.100000381469727,30030.000495910645,15.015000247955323,2024-03-18,2024-03-19,21.84000015258789,28392.000198364258,42.58800029754639,-1638.0002975463867,-1695.6032980918885,21.684499406814574,21.684499406814574,1.4155009746551528,time_stop,11,-0.05454546355300402,-0.056435427643852586,0.005,5006.033885070205,1.4155009746551528,0.3387119098711633,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ000651,2024-03-13,2024-03-14,2024-03-14,pullback,800,33.959999084472656,27167.999267578125,13.583999633789062,2024-03-18,2024-03-19,33.029998779296875,26423.9990234375,39.635998535156254,-744.000244140625,-797.2202423095696,33.20950016975403,33.20950016975403,0.7504989147186265,stop_loss,5,-0.027385168735207657,-0.029329426268970334,0.005,4968.844591458202,0.7504989147186265,0.16044378680710764,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601009,2024-03-05,2024-03-06,2024-03-06,breakout,3800,7.75,29450.0,14.725,2024-03-19,2024-03-20,7.75,29450.0,44.175000000000004,0.0,-58.899999999999274,6.979999995231628,6.979999995231628,0.7700000047683719,time_stop,14,0.0,-0.0019990004997501006,0.005,5004.739944176078,0.7700000047683719,0.011768843267978408,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600027,2024-03-07,2024-03-08,2024-03-08,breakout,4900,6.079999923706055,29791.999626159668,14.895999813079834,2024-03-19,2024-03-20,6.03000020980835,29547.001028060913,44.32050154209137,-244.99859809875488,-304.2150994539246,5.125249779224395,5.125249779224395,0.9547501444816593,time_stop,12,-0.008223637257420856,-0.010206198702183584,0.005,5004.658805109859,0.9547501444816593,0.06078638150982736,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601857,2024-03-08,2024-03-11,2024-03-11,pullback,3600,8.1899995803833,29483.998489379883,14.741999244689941,2024-03-22,2024-03-25,8.140000343322754,29304.001235961914,43.95600185394287,-179.99725341796875,-238.6952545166001,7.714499926567077,7.714499926567077,0.4754996538162235,time_stop,14,-0.006104913262792482,-0.008091710037879304,0.005,4993.414319789291,0.4754996538162235,0.04780201265707758,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ000933,2024-03-13,2024-03-14,2024-03-14,pullback,1600,17.729999542236328,28367.999267578125,14.183999633789062,2024-03-27,2024-03-28,17.5,28000.0,42.0,-367.999267578125,-424.1832672119141,16.86200020313263,16.86200020313263,0.8679993391036973,time_stop,14,-0.01297233774250384,-0.014945406532623775,0.005,4969.536681225657,0.8679993391036973,0.08535670313380121,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600406,2024-03-20,2024-03-21,2024-03-21,pullback,1200,23.510000228881836,28212.000274658203,14.106000137329103,2024-04-01,2024-04-02,23.1200008392334,27744.001007080078,41.616001510620116,-467.999267578125,-523.7212692260757,22.258750629425048,22.258750629425048,1.2512495994567878,time_stop,12,-0.016588659542815597,-0.0185544993038495,0.005,4978.6926888515945,1.2512495994567878,0.10519252782940483,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600489,2024-03-26,2024-03-27,2024-03-27,pullback,2500,11.5,28750.0,14.375,2024-04-16,2024-04-17,12.529999732971191,31324.99933242798,46.98749899864197,2574.9993324279785,2513.6368334293365,11.06574981212616,12.445999908447266,0.4342501878738396,trailing_stop,21,0.08956519417140794,0.08738715280374897,0.005,4968.3923891031745,0.4342501878738396,0.0,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ000426,2024-03-28,2024-03-29,2024-03-29,pullback,2700,10.8100004196167,29187.001132965088,14.593500566482545,2024-04-16,2024-04-17,12.25,33075.0,49.612500000000004,3887.998867034912,3823.792866468427,10.14800021648407,12.664000415802002,0.6620002031326297,trailing_stop,19,0.13320994676097897,0.13094465951108186,0.005,5012.106477269769,0.6620002031326297,0.0,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ000408,2024-03-29,2024-04-01,2024-04-01,breakout,1000,28.989999771118164,28989.999771118164,14.494999885559082,2024-04-16,2024-04-17,26.8799991607666,26879.9991607666,40.3199987411499,-2110.0006103515625,-2164.8156089782715,26.17425055503845,26.17425055503845,2.8157492160797126,time_stop,16,-0.07278374015213655,-0.07463724591894887,0.005,5019.883910094977,2.8157492160797126,0.43124814193906585,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600795,2024-03-26,2024-03-27,2024-03-27,pullback,6300,4.679999828338623,29483.998918533325,14.741999459266664,2024-04-18,2024-04-19,4.659999847412109,29357.99903869629,44.03699855804444,-125.99987983703613,-184.7788778543465,4.4995001912117,4.679999828338623,0.18049963712692296,trailing_stop,23,-0.004273500354724066,-0.0062639581251293895,0.005,4968.195511242151,0.18049963712692296,0.037192352321124326,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ000975,2024-03-18,2024-03-19,2024-03-19,pullback,1800,15.770000457763672,28386.00082397461,14.193000411987304,2024-04-22,2024-04-23,17.360000610351562,31248.001098632812,46.87200164794922,2862.000274658203,2800.9352725982667,14.546999645233154,18.341999435424803,1.2230008125305183,trailing_stop,35,0.10082435678086005,0.098623808341518,0.005,4964.16113486135,1.2230008125305183,0.0,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601958,2024-04-09,2024-04-10,2024-04-10,breakout,2700,11.029999732971191,29780.999279022217,14.890499639511109,2024-04-22,2024-04-23,10.75,29025.0,43.5375,-755.9992790222168,-814.4272786617264,9.467999935150146,9.467999935150146,1.561999797821045,time_stop,13,-0.02538528918855802,-0.027333544482533865,0.005,5107.139021582723,1.561999797821045,0.1594683981031188,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600938,2024-04-10,2024-04-11,2024-04-11,pullback,1100,26.610000610351562,29271.00067138672,14.63550033569336,2024-04-22,2024-04-23,26.329999923706055,28962.99991607666,43.44449987411499,-308.0007553100586,-366.0807555198684,25.87049980163574,26.610000610351562,0.739500808715821,trailing_stop,12,-0.010522385577720906,-0.012500351823442652,0.005,5111.524561493277,0.739500808715821,0.07161870223175094,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600023,2024-04-11,2024-04-12,2024-04-12,pullback,5000,6.090000152587891,30450.000762939453,15.225000381469727,2024-04-22,2024-04-23,5.869999885559082,29349.99942779541,44.024999141693115,-1100.001335144043,-1159.2513346672058,5.8057498097419735,5.8057498097419735,0.2842503428459171,time_stop,11,-0.036124837687454156,-0.038051624618613666,0.005,5151.911383552909,0.2842503428459171,0.22501383435437747,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ000630,2024-03-27,2024-03-28,2024-03-28,pullback,8400,3.5199999809265137,29567.999839782715,14.783999919891357,2024-04-23,2024-04-24,3.569999933242798,29987.999439239502,44.98199915885925,419.9995994567871,360.2336003780365,3.3892500400543213,3.791154404780526,0.13074994087219238,trailing_stop,27,0.014204531985004014,0.012177136618717149,0.005,4971.111812259794,0.13074994087219238,0.0,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600362,2024-03-28,2024-03-29,2024-03-29,pullback,1400,21.100000381469727,29540.000534057617,14.77000026702881,2024-04-23,2024-04-24,23.100000381469727,32340.000534057617,48.51000080108643,2800.0,2736.719998931886,20.11849961280823,23.541000747680663,0.9815007686614976,trailing_stop,26,0.09478672814415795,0.09259824892747802,0.005,5002.942881979585,0.9815007686614976,0.0,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601168,2024-03-28,2024-03-29,2024-03-29,pullback,1700,17.06999969482422,29018.999481201172,14.509499740600587,2024-04-23,2024-04-24,17.65999984741211,30021.999740600586,45.03299961090088,1003.0002593994141,943.457760047914,15.812250208854675,17.922573198883303,1.2577494859695442,trailing_stop,26,0.03456357136121005,0.032495478265035765,0.005,5007.419029307962,1.2577494859695442,0.0,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600027,2024-03-29,2024-04-01,2024-04-01,pullback,4700,6.349999904632568,29844.99955177307,14.922499775886536,2024-04-23,2024-04-24,6.329999923706055,29750.999641418457,44.62649946212769,-93.99991035461426,-153.54890959262775,5.7537498593330385,6.349999904632568,0.5962500452995299,trailing_stop,23,-0.0031496033428162606,-0.005142307783910056,0.005,5023.013525283218,0.5962500452995299,0.030569081452746047,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600219,2024-03-29,2024-04-01,2024-04-01,pullback,10000,2.990000009536743,29900.00009536743,14.950000047683716,2024-04-23,2024-04-24,2.940000057220459,29400.00057220459,44.100000858306885,-499.9995231628418,-559.0495240688324,2.8082498967647553,2.8082498967647553,0.18175011277198783,time_stop,23,-0.016722392025687968,-0.018687964455421726,0.005,5022.111440054656,0.18175011277198783,0.1113176262099728,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH600489,2024-04-17,2024-04-18,2024-04-18,pullback,2400,12.520000457763672,30048.001098632812,15.024000549316407,2024-04-23,2024-04-24,11.899999618530273,28559.999084472656,42.83999862670898,-1488.0020141601562,-1545.8660133361832,12.173999810218811,12.173999810218811,0.3460006475448605,stop_loss,6,-0.04952083199397449,-0.051420840325820664,0.005,5100.57486629188,0.3460006475448605,0.3030768205271004,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601600,2024-04-15,2024-04-16,2024-04-16,breakout,4300,7.050000190734863,30315.000820159912,15.157500410079956,2024-04-29,2024-04-30,7.070000171661377,30401.00073814392,45.60150110721588,85.99991798400879,25.240916466712953,5.878749978542328,5.878749978542328,1.1712502121925352,time_stop,14,0.0028368766504145238,0.0008322052328224906,0.005,5069.030265398383,1.1712502121925352,0.0,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601857,2024-04-24,2024-04-25,2024-04-25,pullback,3200,9.329999923706055,29855.999755859375,14.927999877929688,2024-05-06,2024-05-07,8.970000267028809,28704.000854492188,43.05600128173828,-1151.9989013671875,-1209.982902526854,9.037999844551086,9.037999844551086,0.2920000791549686,stop_loss,12,-0.03858517252101405,-0.04050704124161168,0.005,5010.253006124377,0.2920000791549686,0.2415013575258193,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH601168,2024-04-25,2024-04-26,2024-04-26,pullback,1600,18.229999542236328,29167.999267578125,14.583999633789062,2024-05-06,2024-05-07,17.940000534057617,28704.000854492188,43.05600128173828,-463.9984130859375,-521.6384140014634,17.03300075531006,17.03300075531006,1.1969987869262688,time_stop,11,-0.01590779020629289,-0.017874991025470667,0.005,5036.9983591440905,1.1969987869262688,0.10356136270215155,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SZ002837,2024-05-09,2024-05-10,2024-05-10,pullback,1600,18.719999313354492,29951.998901367188,14.975999450683593,2024-05-15,2024-05-16,18.40999984741211,29455.999755859375,44.183999633789064,-495.9991455078125,-555.1591445922837,18.25824909210205,18.25824909210205,0.4617502212524407,stop_loss,6,-0.01655980113852008,-0.018525698587518492,0.005,5057.945868083715,0.4617502212524407,0.10975980349956074,risk_unit
risk_unit_rb050_sw03,valid,risk_unit_stage,SH603993,2024-04-24,2024-04-25,2024-04-25,pullback,3500,8.350000381469727,29225.001335144043,14.612500667572021,2024-05-16,2024-05-17,8.380000114440918,29330.000400543213,43.99500060081482,104.99906539916992,46.39156413078308,7.924749553203583,8.350000381469727,0.4252508282661438,trailing_stop,22,0.003592782227623204,0.0015865997544045668,0.005,5001.864688105701,0.4252508282661438,0.0,risk_unit
