version,period,datetime,industry_name,exposure_value,exposure_weight,account_value
fixed_weight_layered_exit,valid,2023-01-20,传媒,47084.000301361084,0.04693747606462978,1003121.689724636
fixed_weight_layered_exit,valid,2023-01-20,非银金融,95092.00057983398,0.09479607664144657,1003121.689724636
fixed_weight_layered_exit,valid,2023-01-20,计算机,45599.998474121094,0.04545809241413035,1003121.689724636
fixed_weight_layered_exit,valid,2023-01-20,UNKNOWN,0.0,0.0,1003121.689724636
fixed_weight_layered_exit,valid,2023-01-30,医药生物,45360.00061035156,0.04538465856645564,999456.6896197319
fixed_weight_layered_exit,valid,2023-01-30,传媒,46530.998945236206,0.04655629346274132,999456.6896197319
fixed_weight_layered_exit,valid,2023-01-30,非银金融,92620.00122070312,0.09267034998379241,999456.6896197319
fixed_weight_layered_exit,valid,2023-01-30,计算机,45680.00030517578,0.045704832214946575,999456.6896197319
fixed_weight_layered_exit,valid,2023-01-30,UNKNOWN,0.0,0.0,999456.6896197319
fixed_weight_layered_exit,valid,2023-01-31,计算机,46599.998474121094,0.046579205465571184,1000446.4010998487
fixed_weight_layered_exit,valid,2023-01-31,UNKNOWN,0.0,0.0,1000446.4010998487
fixed_weight_layered_exit,valid,2023-02-01,计算机,47150.001525878906,0.0471607238282473,999772.6433884382
fixed_weight_layered_exit,valid,2023-02-01,传媒,46319.99969482422,0.04633053324787531,999772.6433884382
fixed_weight_layered_exit,valid,2023-02-01,UNKNOWN,0.0,0.0,999772.6433884382
fixed_weight_layered_exit,valid,2023-02-02,计算机,46599.998474121094,0.0465703963447183,1000635.6426340818
fixed_weight_layered_exit,valid,2023-02-02,传媒,93750.00038146973,0.09369044673911618,1000635.6426340818
fixed_weight_layered_exit,valid,2023-02-02,UNKNOWN,0.0,0.0,1000635.6426340818
fixed_weight_layered_exit,valid,2023-02-03,计算机,47209.999084472656,0.04712970695886314,1001703.6415201902
fixed_weight_layered_exit,valid,2023-02-03,传媒,94207.99865722656,0.09404777496291823,1001703.6415201902
fixed_weight_layered_exit,valid,2023-02-03,UNKNOWN,0.0,0.0,1001703.6415201902
fixed_weight_layered_exit,valid,2023-02-06,计算机,46740.0016784668,0.04668482469558677,1001181.9040392636
fixed_weight_layered_exit,valid,2023-02-06,传媒,95667.99659729004,0.09555505968627476,1001181.9040392636
fixed_weight_layered_exit,valid,2023-02-06,非银金融,45983.99963378906,0.04592971511796891,1001181.9040392636
fixed_weight_layered_exit,valid,2023-02-06,UNKNOWN,0.0,0.0,1001181.9040392636
fixed_weight_layered_exit,valid,2023-02-07,计算机,46040.000915527344,0.04603998792981641,1000000.2820528744
fixed_weight_layered_exit,valid,2023-02-07,传媒,94823.99864196777,0.09482397189659393,1000000.2820528744
fixed_weight_layered_exit,valid,2023-02-07,UNKNOWN,0.0,0.0,1000000.2820528744
fixed_weight_layered_exit,valid,2023-02-08,计算机,91317.99697875977,0.0914036333437414,999063.0967079877
fixed_weight_layered_exit,valid,2023-02-08,传媒,93887.99705505371,0.09397604351959751,999063.0967079877
fixed_weight_layered_exit,valid,2023-02-08,食品饮料,35120.001220703125,0.03515293612227999,999063.0967079877
fixed_weight_layered_exit,valid,2023-02-08,UNKNOWN,0.0,0.0,999063.0967079877
fixed_weight_layered_exit,valid,2023-02-09,计算机,91796.00143432617,0.09155419739735114,1002641.102689433
fixed_weight_layered_exit,valid,2023-02-09,传媒,95607.99980163574,0.09535615440578064,1002641.102689433
fixed_weight_layered_exit,valid,2023-02-09,食品饮料,36500.0,0.03640385368412912,1002641.102689433
fixed_weight_layered_exit,valid,2023-02-09,UNKNOWN,0.0,0.0,1002641.102689433
fixed_weight_layered_exit,valid,2023-02-10,计算机,89691.00151062012,0.08982641429516341,998492.505956006
fixed_weight_layered_exit,valid,2023-02-10,传媒,94524.00207519531,0.09466671157906525,998492.505956006
fixed_weight_layered_exit,valid,2023-02-10,食品饮料,36026.0009765625,0.036080391952535915,998492.505956006
fixed_weight_layered_exit,valid,2023-02-10,非银金融,46739.0013217926,0.046809566464439685,998492.505956006
fixed_weight_layered_exit,valid,2023-02-10,UNKNOWN,0.0,0.0,998492.505956006
fixed_weight_layered_exit,valid,2023-02-13,计算机,89534.00039672852,0.08942557182902802,1001212.5006917238
fixed_weight_layered_exit,valid,2023-02-13,传媒,95506.00051879883,0.09539033966597008,1001212.5006917238
fixed_weight_layered_exit,valid,2023-02-13,食品饮料,37382.000732421875,0.037336729921565275,1001212.5006917238
fixed_weight_layered_exit,valid,2023-02-13,非银金融,47277.99897193909,0.047220743787433114,1001212.5006917238
fixed_weight_layered_exit,valid,2023-02-13,UNKNOWN,0.0,0.0,1001212.5006917238
fixed_weight_layered_exit,valid,2023-02-14,计算机,89027.00119018555,0.08903722295481963,999885.196726775
fixed_weight_layered_exit,valid,2023-02-14,传媒,47892.00019836426,0.04789749898802737,999885.196726775
fixed_weight_layered_exit,valid,2023-02-14,食品饮料,36826.0009765625,0.036830229207429135,999885.196726775
fixed_weight_layered_exit,valid,2023-02-14,非银金融,94566.0014629364,0.09457685919594343,999885.196726775
fixed_weight_layered_exit,valid,2023-02-14,通信,46307.99961090088,0.046313316531232565,999885.196726775
fixed_weight_layered_exit,valid,2023-02-14,UNKNOWN,0.0,0.0,999885.196726775
fixed_weight_layered_exit,valid,2023-02-15,计算机,134477.001953125,0.13406622754811012,1003063.9663137196
fixed_weight_layered_exit,valid,2023-02-15,传媒,49581.99920654297,0.04943054567971155,1003063.9663137196
fixed_weight_layered_exit,valid,2023-02-15,食品饮料,37133.99963378906,0.03702056985483913,1003063.9663137196
fixed_weight_layered_exit,valid,2023-02-15,非银金融,93952.9983997345,0.09366600890371296,1003063.9663137196
fixed_weight_layered_exit,valid,2023-02-15,通信,47123.99883270264,0.046980053531266094,1003063.9663137196
fixed_weight_layered_exit,valid,2023-02-15,UNKNOWN,0.0,0.0,1003063.9663137196
fixed_weight_layered_exit,valid,2023-02-16,计算机,135413.00163269043,0.13451391474983773,1006683.969346404
fixed_weight_layered_exit,valid,2023-02-16,传媒,51636.00158691406,0.051293159679933184,1006683.969346404
fixed_weight_layered_exit,valid,2023-02-16,食品饮料,37098.00109863281,0.03685168556197327,1006683.969346404
fixed_weight_layered_exit,valid,2023-02-16,非银金融,93088.99693489075,0.0924709241126879,1006683.969346404
fixed_weight_layered_exit,valid,2023-02-16,通信,48653.99980545044,0.04833095716924882,1006683.969346404
fixed_weight_layered_exit,valid,2023-02-16,UNKNOWN,0.0,0.0,1006683.969346404
fixed_weight_layered_exit,valid,2023-02-17,计算机,130735.99815368652,0.13129044170325646,995776.9694246053
fixed_weight_layered_exit,valid,2023-02-17,传媒,49712.002182006836,0.04992282781025973,995776.9694246053
fixed_weight_layered_exit,valid,2023-02-17,食品饮料,36633.99963378906,0.03678936223535825,995776.9694246053
fixed_weight_layered_exit,valid,2023-02-17,非银金融,92001.00116729736,0.09239117191117481,995776.9694246053
fixed_weight_layered_exit,valid,2023-02-17,通信,45900.0,0.046094659154973856,995776.9694246053
fixed_weight_layered_exit,valid,2023-02-17,UNKNOWN,0.0,0.0,995776.9694246053
fixed_weight_layered_exit,valid,2023-02-20,计算机,90462.99896240234,0.08949916668324837,1010769.1760143994
fixed_weight_layered_exit,valid,2023-02-20,传媒,53845.997619628906,0.05327229885655102,1010769.1760143994
fixed_weight_layered_exit,valid,2023-02-20,食品饮料,37477.99987792969,0.037078692907623625,1010769.1760143994
fixed_weight_layered_exit,valid,2023-02-20,通信,49368.001556396484,0.04884201331807648,1010769.1760143994
fixed_weight_layered_exit,valid,2023-02-20,非银金融,49096.00028991699,0.04857291007182195,1010769.1760143994
fixed_weight_layered_exit,valid,2023-02-20,UNKNOWN,0.0,0.0,1010769.1760143994
fixed_weight_layered_exit,valid,2023-02-21,计算机,135590.99731445312,0.13439394654576162,1008907.028921008
fixed_weight_layered_exit,valid,2023-02-21,传媒,146080.00297546387,0.14479035113046193,1008907.028921008
fixed_weight_layered_exit,valid,2023-02-21,食品饮料,36972.00012207031,0.03664559673214946,1008907.028921008
fixed_weight_layered_exit,valid,2023-02-21,通信,51102.00233459473,0.05065085371567546,1008907.028921008
fixed_weight_layered_exit,valid,2023-02-21,非银金融,49019.99855041504,0.04858723068154285,1008907.028921008
fixed_weight_layered_exit,valid,2023-02-21,UNKNOWN,0.0,0.0,1008907.028921008
fixed_weight_layered_exit,valid,2023-02-22,计算机,134177.00004577637,0.13371261262137843,1003473.0263308286
fixed_weight_layered_exit,valid,2023-02-22,传媒,144613.9980316162,0.14411348809284222,1003473.0263308286
fixed_weight_layered_exit,valid,2023-02-22,食品饮料,36517.999267578125,0.03639161024696915,1003473.0263308286
fixed_weight_layered_exit,valid,2023-02-22,通信,49572.001361846924,0.049400432359508036,1003473.0263308286
fixed_weight_layered_exit,valid,2023-02-22,非银金融,48450.0,0.048282314251291925,1003473.0263308286
fixed_weight_layered_exit,valid,2023-02-22,UNKNOWN,0.0,0.0,1003473.0263308286
fixed_weight_layered_exit,valid,2023-02-23,计算机,132532.99865722656,0.13277211843991552,998199.021108508
fixed_weight_layered_exit,valid,2023-02-23,传媒,143021.99611663818,0.14328004044505185,998199.021108508
fixed_weight_layered_exit,valid,2023-02-23,食品饮料,36095.99914550781,0.036161124567546575,998199.021108508
fixed_weight_layered_exit,valid,2023-02-23,通信,48450.0,0.048537414859609745,998199.021108508
fixed_weight_layered_exit,valid,2023-02-23,非银金融,47955.99956512451,0.048042523135185,998199.021108508
fixed_weight_layered_exit,valid,2023-02-23,UNKNOWN,0.0,0.0,998199.021108508
fixed_weight_layered_exit,valid,2023-02-24,计算机,133901.99813842773,0.13420180629589432,997765.990147662
fixed_weight_layered_exit,valid,2023-02-24,传媒,142948.00052642822,0.14326806279022697,997765.990147662
fixed_weight_layered_exit,valid,2023-02-24,食品饮料,79374.00207519531,0.0795517214045836,997765.990147662
fixed_weight_layered_exit,valid,2023-02-24,通信,48143.997859954834,0.0482517928405536,997765.990147662
fixed_weight_layered_exit,valid,2023-02-24,非银金融,47348.000144958496,0.04745401287725927,997765.990147662
fixed_weight_layered_exit,valid,2023-02-24,UNKNOWN,0.0,0.0,997765.990147662
fixed_weight_layered_exit,valid,2023-02-27,计算机,133611.0008239746,0.13440487126980016,994093.4399302242
fixed_weight_layered_exit,valid,2023-02-27,传媒,140565.99826812744,0.14140119290797637,994093.4399302242
fixed_weight_layered_exit,valid,2023-02-27,通信,47531.998443603516,0.04781441717082431,994093.4399302242
fixed_weight_layered_exit,valid,2023-02-27,非银金融,46911.00101470947,0.047189729989569364,994093.4399302242
fixed_weight_layered_exit,valid,2023-02-27,食品饮料,44442.00134277344,0.044706060373854634,994093.4399302242
fixed_weight_layered_exit,valid,2023-02-27,UNKNOWN,0.0,0.0,994093.4399302242
fixed_weight_layered_exit,valid,2023-02-28,计算机,136270.00007629395,0.13686314204043826,995666.167272639
fixed_weight_layered_exit,valid,2023-02-28,传媒,138886.00330352783,0.139490531935989,995666.167272639
fixed_weight_layered_exit,valid,2023-02-28,通信,49265.99922180176,0.049480439168434115,995666.167272639
fixed_weight_layered_exit,valid,2023-02-28,非银金融,47290.99884033203,0.047496842209546065,995666.167272639
fixed_weight_layered_exit,valid,2023-02-28,食品饮料,44229.998779296875,0.04442251854399464,995666.167272639
fixed_weight_layered_exit,valid,2023-02-28,UNKNOWN,0.0,0.0,995666.167272639
fixed_weight_layered_exit,valid,2023-03-01,计算机,190943.99909973145,0.1882336067794945,1014399.0882744548
fixed_weight_layered_exit,valid,2023-03-01,通信,54264.001750946045,0.05349374065709376,1014399.0882744548
fixed_weight_layered_exit,valid,2023-03-01,非银金融,49134.00115966797,0.048436558872748434,1014399.0882744548
fixed_weight_layered_exit,valid,2023-03-01,传媒,92432.00035095215,0.09111995606007864,1014399.0882744548
fixed_weight_layered_exit,valid,2023-03-01,食品饮料,45164.00146484375,0.04452291212294961,1014399.0882744548
fixed_weight_layered_exit,valid,2023-03-01,UNKNOWN,0.0,0.0,1014399.0882744548
fixed_weight_layered_exit,valid,2023-03-02,计算机,190339.99519348145,0.1872171669943162,1016680.2449225185
fixed_weight_layered_exit,valid,2023-03-02,通信,55589.998054504395,0.054677956350711744,1016680.2449225185
fixed_weight_layered_exit,valid,2023-03-02,非银金融,49190.99884033203,0.04838394282371533,1016680.2449225185
fixed_weight_layered_exit,valid,2023-03-02,传媒,93489.99824523926,0.09195614718801205,1016680.2449225185
fixed_weight_layered_exit,valid,2023-03-02,食品饮料,81405.99975585938,0.08007040577646254,1016680.2449225185
fixed_weight_layered_exit,valid,2023-03-02,汽车,47902.00147628784,0.04711609349696617,1016680.2449225185
fixed_weight_layered_exit,valid,2023-03-02,UNKNOWN,0.0,0.0,1016680.2449225185
fixed_weight_layered_exit,valid,2023-03-03,计算机,189242.9973602295,0.18634142894283204,1015571.2470053432
fixed_weight_layered_exit,valid,2023-03-03,通信,56711.99941635132,0.0558424626372402,1015571.2470053432
fixed_weight_layered_exit,valid,2023-03-03,非银金融,48792.000579833984,0.04804389718959548,1015571.2470053432
fixed_weight_layered_exit,valid,2023-03-03,传媒,93223.99711608887,0.09179464010130486,1015571.2470053432
fixed_weight_layered_exit,valid,2023-03-03,食品饮料,81238.00048828125,0.0799924187769505,1015571.2470053432
fixed_weight_layered_exit,valid,2023-03-03,汽车,47600.99868774414,0.0468711563350254,1015571.2470053432
fixed_weight_layered_exit,valid,2023-03-03,UNKNOWN,0.0,0.0,1015571.2470053432
fixed_weight_layered_exit,valid,2023-03-06,计算机,193160.00022888184,0.190097535408397,1016109.9659388302
fixed_weight_layered_exit,valid,2023-03-06,通信,56507.99961090088,0.05561209072355724,1016109.9659388302
fixed_weight_layered_exit,valid,2023-03-06,非银金融,47955.99956512451,0.04719567878739954,1016109.9659388302
fixed_weight_layered_exit,valid,2023-03-06,食品饮料,80654.00085449219,0.07937526799077528,1016109.9659388302
fixed_weight_layered_exit,valid,2023-03-06,汽车,46353.99885177612,0.04561907707395386,1016109.9659388302
fixed_weight_layered_exit,valid,2023-03-06,UNKNOWN,0.0,0.0,1016109.9659388302
fixed_weight_layered_exit,valid,2023-03-07,计算机,186625.9979248047,0.1857387300706173,1004776.967376971
fixed_weight_layered_exit,valid,2023-03-07,通信,54876.00116729736,0.05461510658485173,1004776.967376971
fixed_weight_layered_exit,valid,2023-03-07,非银金融,46911.00101470947,0.04668797408560567,1004776.967376971
fixed_weight_layered_exit,valid,2023-03-07,食品饮料,79048.00109863281,0.0786721866296281,1004776.967376971
fixed_weight_layered_exit,valid,2023-03-07,汽车,45837.99934387207,0.045620073739881646,1004776.967376971
fixed_weight_layered_exit,valid,2023-03-07,UNKNOWN,0.0,0.0,1004776.967376971
fixed_weight_layered_exit,valid,2023-03-08,计算机,188533.00132751465,0.18715012633212452,1007389.1213567017
fixed_weight_layered_exit,valid,2023-03-08,通信,56711.99941635132,0.05629602128319036,1007389.1213567017
fixed_weight_layered_exit,valid,2023-03-08,非银金融,46492.998695373535,0.04615197614280276,1007389.1213567017
fixed_weight_layered_exit,valid,2023-03-08,食品饮料,35076.0009765625,0.03481872121998288,1007389.1213567017
fixed_weight_layered_exit,valid,2023-03-08,UNKNOWN,0.0,0.0,1007389.1213567017
fixed_weight_layered_exit,valid,2023-03-09,计算机,190340.00091552734,0.18888537214062553,1007701.1192471741
fixed_weight_layered_exit,valid,2023-03-09,通信,55997.99766540527,0.05557004611371261,1007701.1192471741
fixed_weight_layered_exit,valid,2023-03-09,非银金融,45942.000579833984,0.04559089962523411,1007701.1192471741
fixed_weight_layered_exit,valid,2023-03-09,食品饮料,34845.99914550781,0.03457969677709627,1007701.1192471741
fixed_weight_layered_exit,valid,2023-03-09,UNKNOWN,0.0,0.0,1007701.1192471741
fixed_weight_layered_exit,valid,2023-03-10,计算机,190340.99655151367,0.18952550597668935,1004302.8012014626
fixed_weight_layered_exit,valid,2023-03-10,通信,53550.0,0.053320572177969955,1004302.8012014626
fixed_weight_layered_exit,valid,2023-03-10,食品饮料,34361.99951171875,0.03421478011473329,1004302.8012014626
fixed_weight_layered_exit,valid,2023-03-10,UNKNOWN,0.0,0.0,1004302.8012014626
fixed_weight_layered_exit,valid,2023-03-13,计算机,199640.00282287598,0.1964063046404852,1016464.3298406838
fixed_weight_layered_exit,valid,2023-03-13,通信,56507.99961090088,0.05559270301177976,1016464.3298406838
fixed_weight_layered_exit,valid,2023-03-13,UNKNOWN,0.0,0.0,1016464.3298406838
fixed_weight_layered_exit,valid,2023-03-14,计算机,199321.9997406006,0.19591882594451612,1017370.3255911111
fixed_weight_layered_exit,valid,2023-03-14,通信,57731.998443603516,0.056746296792232614,1017370.3255911111
fixed_weight_layered_exit,valid,2023-03-14,UNKNOWN,0.0,0.0,1017370.3255911111
fixed_weight_layered_exit,valid,2023-03-15,计算机,198017.99850463867,0.1952200416983126,1014332.3235769509
fixed_weight_layered_exit,valid,2023-03-15,通信,55997.99766540527,0.05520675656665797,1014332.3235769509
fixed_weight_layered_exit,valid,2023-03-15,UNKNOWN,0.0,0.0,1014332.3235769509
fixed_weight_layered_exit,valid,2023-03-16,计算机,194908.0005645752,0.19299802851372017,1009896.3293333291
fixed_weight_layered_exit,valid,2023-03-16,通信,54672.001361846924,0.054136251191187104,1009896.3293333291
fixed_weight_layered_exit,valid,2023-03-16,UNKNOWN,0.0,0.0,1009896.3293333291
fixed_weight_layered_exit,valid,2023-03-17,计算机,158303.99932861328,0.15490849570852455,1021919.4151008844
fixed_weight_layered_exit,valid,2023-03-17,通信,57426.00116729736,0.056194255944954564,1021919.4151008844
fixed_weight_layered_exit,valid,2023-03-17,UNKNOWN,0.0,0.0,1021919.4151008844
fixed_weight_layered_exit,valid,2023-03-20,计算机,155892.00057983398,0.15373973397424665,1013999.4167412042
fixed_weight_layered_exit,valid,2023-03-20,通信,51918.001556396484,0.05120121441810172,1013999.4167412042
fixed_weight_layered_exit,valid,2023-03-20,UNKNOWN,0.0,0.0,1013999.4167412042
fixed_weight_layered_exit,valid,2023-03-21,计算机,154968.0030822754,0.15299502620751254,1012895.6929102181
fixed_weight_layered_exit,valid,2023-03-21,UNKNOWN,0.0,0.0,1012895.6929102181
fixed_weight_layered_exit,valid,2023-03-22,计算机,160391.99752807617,0.1575065271933615,1018319.6873560189
fixed_weight_layered_exit,valid,2023-03-22,UNKNOWN,0.0,0.0,1018319.6873560189
fixed_weight_layered_exit,valid,2023-03-23,计算机,165947.99880981445,0.1620782685353184,1023875.6886377572
fixed_weight_layered_exit,valid,2023-03-23,UNKNOWN,0.0,0.0,1023875.6886377572
fixed_weight_layered_exit,valid,2023-03-24,计算机,171026.00479125977,0.16621350959292044,1028953.6946192025
fixed_weight_layered_exit,valid,2023-03-24,UNKNOWN,0.0,0.0,1028953.6946192025
fixed_weight_layered_exit,valid,2023-03-27,计算机,174234.00039672852,0.16880494795229506,1032161.6902246713
fixed_weight_layered_exit,valid,2023-03-27,UNKNOWN,0.0,0.0,1032161.6902246713
fixed_weight_layered_exit,valid,2023-03-28,计算机,168391.99829101562,0.16407363148186796,1026319.6881189584
fixed_weight_layered_exit,valid,2023-03-28,UNKNOWN,0.0,0.0,1026319.6881189584
fixed_weight_layered_exit,valid,2023-03-29,计算机,169312.00103759766,0.16482229273572685,1027239.6908655404
fixed_weight_layered_exit,valid,2023-03-29,UNKNOWN,0.0,0.0,1027239.6908655404
fixed_weight_layered_exit,valid,2023-03-30,计算机,166172.00622558594,0.162261552137889,1024099.6960535287
fixed_weight_layered_exit,valid,2023-03-30,UNKNOWN,0.0,0.0,1024099.6960535287
fixed_weight_layered_exit,valid,2023-03-31,计算机,179391.99752807617,0.17293800524052616,1037319.6873560189
fixed_weight_layered_exit,valid,2023-03-31,UNKNOWN,0.0,0.0,1037319.6873560189
fixed_weight_layered_exit,valid,2023-04-03,计算机,188229.99725341797,0.1799250720783349,1046157.6870813607
fixed_weight_layered_exit,valid,2023-04-03,UNKNOWN,0.0,0.0,1046157.6870813607
fixed_weight_layered_exit,valid,2023-04-04,计算机,192748.00033569336,0.18345147045866653,1050675.690163636
fixed_weight_layered_exit,valid,2023-04-04,UNKNOWN,0.0,0.0,1050675.690163636
fixed_weight_layered_exit,valid,2023-04-06,计算机,187542.00134277344,0.1793854024909742,1045469.6911707162
fixed_weight_layered_exit,valid,2023-04-06,UNKNOWN,0.0,0.0,1045469.6911707162
fixed_weight_layered_exit,valid,2023-04-07,计算机,195834.00039672852,0.18584277850808467,1053761.6902246713
fixed_weight_layered_exit,valid,2023-04-07,UNKNOWN,0.0,0.0,1053761.6902246713
fixed_weight_layered_exit,valid,2023-04-10,计算机,188561.99798583984,0.1801852423216553,1046489.6878137826
fixed_weight_layered_exit,valid,2023-04-10,UNKNOWN,0.0,0.0,1046489.6878137826
fixed_weight_layered_exit,valid,2023-04-11,计算机,183613.99841308594,0.1762905896961033,1041541.6882410287
fixed_weight_layered_exit,valid,2023-04-11,UNKNOWN,0.0,0.0,1041541.6882410287
fixed_weight_layered_exit,valid,2023-04-12,计算机,190010.00595092773,0.18131803705152955,1047937.6957788705
fixed_weight_layered_exit,valid,2023-04-12,UNKNOWN,0.0,0.0,1047937.6957788705
fixed_weight_layered_exit,valid,2023-04-13,计算机,228653.99322509766,0.2198024312754068,1040270.5370378732
fixed_weight_layered_exit,valid,2023-04-13,UNKNOWN,0.0,0.0,1040270.5370378732
fixed_weight_layered_exit,valid,2023-04-14,计算机,227956.99882507324,0.2192793385705522,1039573.5426378488
fixed_weight_layered_exit,valid,2023-04-14,UNKNOWN,0.0,0.0,1039573.5426378488
fixed_weight_layered_exit,valid,2023-04-17,计算机,224583.0005645752,0.21700887458339593,1034902.3789728403
fixed_weight_layered_exit,valid,2023-04-17,电子,45057.99980163574,0.043538405860421965,1034902.3789728403
fixed_weight_layered_exit,valid,2023-04-17,UNKNOWN,0.0,0.0,1034902.3789728403
fixed_weight_layered_exit,valid,2023-04-18,计算机,226662.99896240234,0.2188070850521536,1035903.3799494028
fixed_weight_layered_exit,valid,2023-04-18,电子,43979.002380371094,0.04245473393717394,1035903.3799494028
fixed_weight_layered_exit,valid,2023-04-18,UNKNOWN,0.0,0.0,1035903.3799494028
fixed_weight_layered_exit,valid,2023-04-19,计算机,228313.99612426758,0.22041158864943428,1035852.95820086
fixed_weight_layered_exit,valid,2023-04-19,电子,44095.997619628906,0.04256974628543596,1035852.95820086
fixed_weight_layered_exit,valid,2023-04-19,通信,47034.00163650513,0.04540606006300063,1035852.95820086
fixed_weight_layered_exit,valid,2023-04-19,UNKNOWN,0.0,0.0,1035852.95820086
fixed_weight_layered_exit,valid,2023-04-20,计算机,231271.99668884277,0.22248110898690726,1039512.9624351739
fixed_weight_layered_exit,valid,2023-04-20,电子,44486.00158691406,0.042795042673350304,1039512.9624351739
fixed_weight_layered_exit,valid,2023-04-20,通信,47346.00133895874,0.045546330877919504,1039512.9624351739
fixed_weight_layered_exit,valid,2023-04-20,UNKNOWN,0.0,0.0,1039512.9624351739
fixed_weight_layered_exit,valid,2023-04-21,计算机,220999.00016784668,0.21562751136273406,1024910.9622940301
fixed_weight_layered_exit,valid,2023-04-21,电子,41405.000495910645,0.0403986317047824,1024910.9622940301
fixed_weight_layered_exit,valid,2023-04-21,通信,46097.99880981445,0.04497756439899381,1024910.9622940301
fixed_weight_layered_exit,valid,2023-04-21,UNKNOWN,0.0,0.0,1024910.9622940301
fixed_weight_layered_exit,valid,2023-04-24,计算机,124713.99917602539,0.12223383895795085,1020290.2914546251
fixed_weight_layered_exit,valid,2023-04-24,通信,46253.99866104126,0.04533415543442745,1020290.2914546251
fixed_weight_layered_exit,valid,2023-04-24,UNKNOWN,0.0,0.0,1020290.2914546251
fixed_weight_layered_exit,valid,2023-04-25,计算机,76608.00247192383,0.07527337884504295,1017730.3536437273
fixed_weight_layered_exit,valid,2023-04-25,通信,45240.00148773193,0.04445185438929035,1017730.3536437273
fixed_weight_layered_exit,valid,2023-04-25,UNKNOWN,0.0,0.0,1017730.3536437273
fixed_weight_layered_exit,valid,2023-04-26,通信,45084.00163650513,0.04432446089956466,1017135.9272403001
fixed_weight_layered_exit,valid,2023-04-26,UNKNOWN,0.0,0.0,1017135.9272403001
fixed_weight_layered_exit,valid,2023-04-27,通信,45396.00133895874,0.04461751814204928,1017447.9269427537
fixed_weight_layered_exit,valid,2023-04-27,UNKNOWN,0.0,0.0,1017447.9269427537
