pool_source_id,pool_family_id,split,pool_count,best_net_return_mean,best_max_gain50_rate,min_loss_le_minus5_rate
r02_family_precision,r02_family_precision,robustness,7,0.08794024799998945,0.10817506193228736,0.25365853658536586
r02_family_precision,r02_family_precision,train,7,0.0495742274187302,0.16308816811329374,0.4174942704354469
r02_family_precision,r02_family_precision,validation,7,-0.020743823116227588,0.06786271450858035,0.46938775510204084
r04_baseline_A,control_baseline_A,robustness,1,0.06117699975983362,0.11285714285714285,0.3525
r04_baseline_A,control_baseline_A,train,1,0.07641810034567485,0.20802748711541466,0.41699203498360143
r04_baseline_A,control_baseline_A,validation,1,-0.06377282782391708,0.0632688927943761,0.5793790275336849
r04_baseline_A,r04_deterministic_auxiliary,robustness,4,0.05828802067808183,0.11842105263157894,0.3684210526315789
r04_baseline_A,r04_deterministic_auxiliary,train,4,0.13703981291726394,0.32018927444794953,0.3470031545741325
r04_baseline_A,r04_deterministic_auxiliary,validation,4,-0.08168506873026203,0.16666666666666666,0.6198083067092651
