candidate_scope_id,family_id,split,market_regime_bucket,event_n,events_per_instrument_year_mean,events_per_instrument_year_p95,rolling_10d_duplicate_rate,density_granularity,density_source_split,density_source_regime,density_cell_recomputed_flag,event_uniqueness_10d_p10,concurrency_p95,adjacent_gap_median,adjacent_gap_lt_10d_share,fast_fail_10d_count,fast_fail_10d_rate,fast_fail_excess_vs_e1_pp,false_repair_20d_count,false_repair_20d_rate,experiment_a_density_alert_status
07_E2_channel,E2_same_day_confirmation_tag,robustness,risk_on,6686.0,1.7973118279569893,3.0,,scope_level_only,all,all,False,,,,,,0.0,-0.1347087378640776,,,
07_E2_channel,E2_same_day_confirmation_tag,train,risk_off,6686.0,1.7973118279569893,3.0,,scope_level_only,all,all,False,,,,,,0.0,-0.1644562334217506,,,
07_E2_channel,E2_same_day_confirmation_tag,train,risk_on,6686.0,1.7973118279569893,3.0,,scope_level_only,all,all,False,,,,,,0.25,0.1109656777196045,,,
07_E2_channel,E2_same_day_confirmation_tag,validation,risk_off,6686.0,1.7973118279569893,3.0,,scope_level_only,all,all,False,,,,,,0.0,-0.2,,,
07_E2_channel,E2_same_day_confirmation_tag,validation,risk_on,6686.0,1.7973118279569893,3.0,,scope_level_only,all,all,False,,,,,,0.0,-0.1304347826086956,,,
07_E3_channel,E3_persistence_quality,robustness,risk_off,3439.0,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,0.1102941176470588,0.0029979803080030093,,,
07_E3_channel,E3_persistence_quality,robustness,risk_on,3439.0,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,0.1042735042735042,-0.030435233590573416,,,
07_E3_channel,E3_persistence_quality,robustness,transition,3439.0,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,0.0373831775700934,-0.038952700292501995,,,
07_E3_channel,E3_persistence_quality,train,risk_off,3439.0,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,0.161662817551963,-0.0027934158697876244,,,
07_E3_channel,E3_persistence_quality,train,risk_on,3439.0,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,0.1950617283950617,0.056027406114666195,,,
07_E3_channel,E3_persistence_quality,train,transition,3439.0,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,0.1174934725848564,-0.0540351155131599,,,
07_E3_channel,E3_persistence_quality,validation,risk_off,3439.0,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,0.1487889273356401,-0.051211072664359925,,,
07_E3_channel,E3_persistence_quality,validation,risk_on,3439.0,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,0.0912052117263843,-0.0392295708823113,,,
07_E3_channel,E3_persistence_quality,validation,transition,3439.0,1.3076045627376427,2.0,,scope_level_only,all,all,False,,,,,,0.0620155038759689,-0.07826227390180879,,,
07_E6_channel,E6_continuation_tag,robustness,risk_off,4920.0,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,0.0805860805860805,-0.026710056752975303,,,
07_E6_channel,E6_continuation_tag,robustness,risk_on,4920.0,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,0.1376701966717095,0.002961458807631878,,,
07_E6_channel,E6_continuation_tag,robustness,transition,4920.0,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,0.0460251046025104,-0.030310773260084994,,,
07_E6_channel,E6_continuation_tag,train,risk_off,4920.0,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,0.1013133208255159,-0.06314291259623471,,,
07_E6_channel,E6_continuation_tag,train,risk_on,4920.0,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,0.1484751203852327,0.009440798104837195,,,
07_E6_channel,E6_continuation_tag,train,transition,4920.0,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,0.1288659793814432,-0.0426626087165731,,,
07_E6_channel,E6_continuation_tag,validation,risk_off,4920.0,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,0.1443965517241379,-0.05560344827586211,,,
07_E6_channel,E6_continuation_tag,validation,risk_on,4920.0,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,0.1031518624641833,-0.027282920144512293,,,
07_E6_channel,E6_continuation_tag,validation,transition,4920.0,1.5073529411764706,3.0,,scope_level_only,all,all,False,,,,,,0.0952380952380952,-0.04503968253968249,,,
07_full_union,07_full_union,all,all,15161.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.3010874973345653,2474.0,0.1633003300330033,0.018115362328951695,3507.0,0.2313171954356573,diagnostic_alert
07_full_union,07_full_union,all,risk_off,4019.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.3266538567115015,710.0,0.1767488175255165,0.013884096040105404,913.0,0.2271709380442896,diagnostic_alert
07_full_union,07_full_union,all,risk_on,6928.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.2767085922109411,1178.0,0.1702558173146408,0.0336308595872144,1747.0,0.2521651270207852,diagnostic_alert
07_full_union,07_full_union,all,transition,4214.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.318787562059054,586.0,0.1390602752728998,-0.0020564759961357038,847.0,0.2009966777408638,diagnostic_alert
07_full_union,07_full_union,robustness,all,3687.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.2840466926070039,463.0,0.1256445047489823,0.012156685378810012,682.0,0.1849742337944128,diagnostic_alert
07_full_union,07_full_union,robustness,risk_off,876.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.3277909738717339,105.0,0.12,0.012703862660944198,131.0,0.1495433789954338,diagnostic_alert
07_full_union,07_full_union,robustness,risk_on,2072.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.262278978388998,311.0,0.1501690004828585,0.01546026261878089,456.0,0.22007722007722,diagnostic_alert
07_full_union,07_full_union,robustness,transition,739.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,20.0,0.2944444444444444,47.0,0.0635994587280108,-0.012736419134584592,95.0,0.128552097428958,diagnostic_alert
07_full_union,07_full_union,train,all,7328.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.3064887252646111,1345.0,0.1837431693989071,0.030590016245754026,1850.0,0.2524563318777292,diagnostic_alert
07_full_union,07_full_union,train,risk_off,1722.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.3347022587268994,308.0,0.1788617886178861,0.014405555196135483,429.0,0.2491289198606271,diagnostic_alert
07_full_union,07_full_union,train,risk_on,3784.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.2847438437588451,716.0,0.1896186440677966,0.050584321787401104,1018.0,0.2690274841437632,diagnostic_alert
07_full_union,07_full_union,train,transition,1822.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.3298360655737705,321.0,0.1761800219538968,0.004651433855880488,403.0,0.221185510428101,diagnostic_alert
07_full_union,07_full_union,validation,all,4146.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.3076923076923077,666.0,0.1606755126658625,0.0005865743668075074,975.0,0.2351664254703328,diagnostic_alert
07_full_union,07_full_union,validation,risk_off,1421.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.3171641791044776,297.0,0.2091549295774648,0.009154929577464777,353.0,0.2484166080225193,diagnostic_alert
07_full_union,07_full_union,validation,risk_on,1072.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.2776699029126213,151.0,0.1408582089552238,0.010423426346528208,273.0,0.2546641791044776,diagnostic_alert
07_full_union,07_full_union,validation,transition,1653.0,4.18531830495886,10.85239978923176,0.2959567310863399,scope_level_only,all,all,False,0.7272727272727273,2.0,15.0,0.3192161820480405,218.0,0.131881427707199,-0.008396350070578706,349.0,0.2111312764670296,diagnostic_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,all,all,14363.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,1.0,1.0,47.0,0.0,3811.0,0.2660941209328306,0.12090915322877899,4810.0,0.3348882545429228,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,all,risk_on,8712.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,1.0,1.0,46.0,0.0,2574.0,0.2965779467680608,0.15995298904063443,3167.0,0.3635215794306703,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,all,transition,5651.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,1.0,1.0,47.0,0.0,1237.0,0.2192096402622718,0.0780928889932363,1643.0,0.2907450008847991,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,robustness,all,3746.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,1.0,1.0,51.0,0.0,906.0,0.2426352437064809,0.1291474243363086,1115.0,0.297650827549386,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,robustness,risk_off,14363.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,,,,,,,,,,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,robustness,risk_on,2704.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,1.0,1.0,51.5,0.0,736.0,0.273199703043801,0.13849096517972337,848.0,0.3136094674556213,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,robustness,transition,1042.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,1.0,1.0,49.0,0.0,170.0,0.1634615384615384,0.08712566059894301,267.0,0.2562380038387716,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,train,all,7212.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,1.0,1.0,42.0,0.0,2179.0,0.3032707028531663,0.15011754970001323,2636.0,0.3655019412090959,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,train,risk_off,14363.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,,,,,,,,,,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,train,risk_on,4672.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,1.0,1.0,41.0,0.0,1540.0,0.3311827956989247,0.19214847341852923,1893.0,0.4051797945205479,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,train,transition,2540.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,1.0,1.0,44.0,0.0,639.0,0.2520710059171597,0.0805424178191434,743.0,0.2925196850393701,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,validation,all,3405.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,1.0,1.0,55.0,0.0,726.0,0.2133411695562738,0.05325223125721881,1059.0,0.3110132158590308,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,validation,risk_off,14363.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,,,,,,,,,,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,validation,risk_on,1336.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,1.0,1.0,56.0,0.0,298.0,0.2232209737827715,0.09278619117407591,426.0,0.3188622754491018,no_executable_timing_alert
08_R1_event_regime_gated,R1_relative_strength_breakout,validation,transition,2069.0,3.96502386479283,10.867859048190777,0.0,scope_level_only,all,all,False,1.0,1.0,53.0,0.0,428.0,0.206963249516441,0.0666854717386633,633.0,0.305944900918318,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,all,all,9537.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,1.0,1.0,77.0,0.0,2259.0,0.2374645222327341,0.0922795545286825,2781.0,0.2916011324315822,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,all,risk_on,7083.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,1.0,1.0,72.0,0.0,1727.0,0.2445136627495398,0.10788870502211342,2121.0,0.2994493858534519,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,all,transition,2454.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,1.0,1.0,89.5,0.0,532.0,0.2171428571428571,0.07602610587382161,660.0,0.2689486552567237,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,robustness,all,2725.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,1.0,1.0,79.0,0.0,634.0,0.2333456017666544,0.1198577823964821,625.0,0.2293577981651376,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,robustness,risk_off,9537.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,,,,,,,,,,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,robustness,risk_on,2304.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,1.0,1.0,79.0,0.0,585.0,0.2547909407665505,0.1200822029024729,553.0,0.2400173611111111,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,robustness,transition,421.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,1.0,1.0,81.0,0.0,49.0,0.1163895486935867,0.0400536708309913,72.0,0.171021377672209,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,train,all,4805.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,1.0,1.0,69.0,0.0,1242.0,0.2592360676268002,0.1060829144736471,1616.0,0.3363163371488033,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,train,risk_off,9537.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,,,,,,,,,,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,train,risk_on,3700.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,1.0,1.0,65.0,0.0,962.0,0.2607752778530767,0.12174095557268119,1302.0,0.3518918918918919,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,train,transition,1105.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,1.0,1.0,82.0,0.0,280.0,0.2540834845735027,0.08255489647548642,314.0,0.2841628959276018,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,validation,all,2007.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,1.0,1.0,92.0,0.0,383.0,0.1910224438902743,0.030933505591219324,540.0,0.2690582959641255,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,validation,risk_off,9537.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,,,,,,,,,,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,validation,risk_on,1079.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,1.0,1.0,82.0,0.0,180.0,0.1669758812615955,0.036541098652899895,266.0,0.2465245597775718,no_executable_timing_alert
08_R2_event_regime_gated,R2_near_high_volume_expansion,validation,transition,928.0,2.6327670123601767,7.000835842870304,0.0,scope_level_only,all,all,False,1.0,1.0,99.0,0.0,203.0,0.2189859762675296,0.07870819848975191,274.0,0.2952586206896552,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,all,all,16204.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,1.0,1.0,44.0,0.0,3749.0,0.2318777832756061,0.0866928155715545,4910.0,0.3030116020735621,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,all,risk_on,9260.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,1.0,1.0,41.0,0.0,2404.0,0.2604550379198266,0.12383008019240022,3118.0,0.3367170626349892,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,all,transition,6944.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,1.0,1.0,48.0,0.0,1345.0,0.1938599019890458,0.05274315072001029,1792.0,0.2580645161290322,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,robustness,all,4329.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,1.0,1.0,45.0,0.0,871.0,0.2015737097894006,0.08808589041922829,1129.0,0.2607992607992608,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,robustness,risk_off,16204.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,,,,,,,,,,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,robustness,risk_on,3003.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,1.0,1.0,42.0,0.0,680.0,0.2269692923898531,0.0922605545257755,852.0,0.2837162837162837,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,robustness,transition,1326.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,1.0,1.0,49.0,0.0,191.0,0.1441509433962264,0.067815065533631,277.0,0.2088989441930618,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,train,all,7978.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,1.0,1.0,41.0,0.0,2122.0,0.2668175531246071,0.113664399971454,2687.0,0.3368012033091,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,train,risk_off,16204.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,,,,,,,,,,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,train,risk_on,4816.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,1.0,1.0,36.0,0.0,1463.0,0.3051731330830204,0.1661388108026249,1879.0,0.3901578073089701,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,train,transition,3162.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,1.0,1.0,48.0,0.0,659.0,0.2086103197214308,0.03708173162341449,808.0,0.2555344718532574,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,validation,all,3897.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,1.0,1.0,48.0,0.0,756.0,0.1941448382126348,0.034055899913579823,1094.0,0.2807287657172184,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,validation,risk_off,16204.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,,,,,,,,,,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,validation,risk_on,1441.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,1.0,1.0,52.0,0.0,261.0,0.18125,0.0508152173913044,387.0,0.2685634975711312,no_executable_timing_alert
08_R6_event_regime_gated,R6_market_breadth_thrust,validation,transition,2456.0,4.4732470030706,12.226065371018928,0.0,scope_level_only,all,all,False,1.0,1.0,45.0,0.0,495.0,0.2017114914425428,0.061433713664765105,707.0,0.2878664495114006,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,all,all,9786.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,1.0,1.0,70.0,0.0,2276.0,0.2330295894338077,0.0878446217297561,2899.0,0.2962395258532597,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,all,risk_on,5568.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,1.0,1.0,69.0,0.0,1449.0,0.2609870317002882,0.12436207397286181,1811.0,0.3252514367816091,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,all,transition,4218.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,1.0,1.0,71.0,0.0,827.0,0.1962040332147093,0.055087281945673805,1088.0,0.2579421526789948,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,robustness,all,2666.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,1.0,1.0,74.0,0.0,514.0,0.1932330827067669,0.0797452633365946,645.0,0.2419354838709677,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,robustness,risk_off,9786.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,,,,,,,,,,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,robustness,risk_on,1824.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,1.0,1.0,79.0,0.0,401.0,0.2204507971412864,0.08574205927720879,473.0,0.2593201754385965,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,robustness,transition,842.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,1.0,1.0,69.0,0.0,113.0,0.1343638525564803,0.05802797469388492,172.0,0.2042755344418052,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,train,all,4659.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,1.0,1.0,65.0,0.0,1279.0,0.2751129275112927,0.1219597743581396,1552.0,0.3331186949989268,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,train,risk_off,9786.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,,,,,,,,,,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,train,risk_on,2764.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,1.0,1.0,62.0,0.0,859.0,0.3117967332123412,0.1727624109319457,1056.0,0.38205499276411,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,train,transition,1895.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,1.0,1.0,71.0,0.0,420.0,0.2217529039070749,0.05022431580905859,496.0,0.2617414248021108,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,validation,all,2461.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,1.0,1.0,74.0,0.0,483.0,0.1965012205044752,0.0364122822054202,702.0,0.2852498984152783,no_executable_timing_alert
08_R7_event_regime_gated,R7_cross_sectional_momentum_rank_jump,validation,risk_off,9786.0,2.7015055030886748,6.9972470863262455,0.0,scope_level_only,all,all,False,,,,,,,,,,no_executable_timing_alert
