condition_group_id,family_id,grain,split,horizon,signal_count,complete_horizon_count,incomplete_horizon_count,endpoint_return_max,endpoint_return_min,endpoint_return_mean,endpoint_return_median,endpoint_return_p25,endpoint_return_p75,endpoint_return_positive_rate,path_max_return_mean,path_max_return_median,path_min_return_mean,path_min_return_median
oscillator__and4__95dbd99ae828,oscillator,stock_day,train,3,10681,10644,37,0.3460206848694163,-0.297123733834436,0.003041856780420654,0.0,-0.024130331595308696,0.02608083568279418,0.48449830890642615,0.01987836801317134,0.011015782615451775,-0.014625934982804192,-0.011761586235424004
oscillator__and4__95dbd99ae828,oscillator,stock_day,train,5,10681,10613,68,0.5102469119345194,-0.3757062063872768,0.002269810928652464,-0.0017775442591568824,-0.03311960227704014,0.03285151059314728,0.48016583435409405,0.03112515754257265,0.018591183720418902,-0.025456242560165133,-0.018766738038833997
oscillator__and4__95dbd99ae828,oscillator,stock_day,train,10,10681,10559,122,1.084241089967291,-0.41197358239765836,0.003374760564765911,-0.00304687614414767,-0.04829306079519452,0.04575165495086997,0.47362439624964486,0.05413125782812979,0.03441005065546365,-0.04508753216597148,-0.03304597957081645
oscillator__and4__95dbd99ae828,oscillator,stock_day,train,20,10681,10355,326,1.1514465798834568,-0.4332570539348305,0.005213110461898961,-0.008044502598644532,-0.0730637942270273,0.07038526744504925,0.466441332689522,0.08649825754983123,0.056117707083820356,-0.07010904932085299,-0.05313692218843513
oscillator__and4__95dbd99ae828,oscillator,stock_day,validation,1,5409,5360,49,0.10899474128844244,-0.11714288166591103,-0.000185405434184957,-0.0015891921997220337,-0.012020061075537547,0.009120767375613181,0.4367537313432836,-0.000185405434184957,-0.0015891921997220337,-0.000185405434184957,-0.0015891921997220337
oscillator__and4__95dbd99ae828,oscillator,stock_day,validation,3,5409,5298,111,0.33242754429121835,-0.2100395747561432,-0.0008696901770578446,-0.0031300053202545364,-0.02189638544605682,0.017407366910023925,0.44582861457153644,0.01392514435851234,0.007202858436708315,-0.014623949892632134,-0.011900832296166675
oscillator__and4__95dbd99ae828,oscillator,stock_day,validation,5,5409,5275,134,0.5380434421112346,-0.2590062097820446,-0.0028979736864452143,-0.00518134234975598,-0.02994286194447099,0.020759216219364718,0.43886255924170614,0.02256134802578083,0.01326488992207131,-0.02401529839548888,-0.018456387598484947
oscillator__and4__95dbd99ae828,oscillator,stock_day,validation,10,5409,5259,150,0.5879365224686881,-0.31201907004579965,-0.005986652672364882,-0.005914634102120231,-0.04975682758654887,0.03121523853370689,0.44799391519300247,0.0383721320942371,0.0241284505227638,-0.04119393325793827,-0.029969765710404384
oscillator__and4__95dbd99ae828,oscillator,stock_day,validation,20,5409,5220,189,0.8739298995220646,-0.4437425900107792,-0.011971408190216611,-0.01689903996175718,-0.0729795064315118,0.035790681725633045,0.4095785440613027,0.06004324664560582,0.03612376913599946,-0.06619840551846709,-0.0505675740286029
price_trend__and3__6030760ed19f,price_trend,stock_day,robustness,1,8370,8338,32,0.10461828249097693,-0.1021938979151854,0.001510510844984052,-0.0015769086893793194,-0.017596008700918264,0.01645615432878278,0.4648596785799952,0.001510510844984052,-0.0015769086893793194,0.001510510844984052,-0.0015769086893793194
price_trend__and3__6030760ed19f,price_trend,stock_day,robustness,3,8370,8291,79,0.3330357642350157,-0.24259523695510765,0.005836846925469239,-0.0022135588740583856,-0.031525059151598644,0.03033678443146892,0.4772645036786877,0.026601581234455034,0.011915289478455549,-0.01751141813252335,-0.015070004725256103
price_trend__and3__6030760ed19f,price_trend,stock_day,robustness,5,8370,8228,142,0.5490533715383037,-0.31768028626957123,0.005006945821740757,-0.0039597107705230394,-0.04030272884712621,0.03639949886914556,0.46937287311618864,0.04073017204987933,0.020406003617946644,-0.02860018629769133,-0.02350963534468803
price_trend__and3__6030760ed19f,price_trend,stock_day,robustness,10,8370,8082,288,0.9248826991759671,-0.30452616278128675,0.004748790827359009,-0.006846693671367199,-0.05209100398161731,0.04751996885593657,0.4610244988864143,0.06133901314873852,0.035864927259532386,-0.04587647842431707,-0.03850088768069204
price_trend__and3__6030760ed19f,price_trend,stock_day,robustness,20,8370,7889,481,1.3282936212784304,-0.41609881612656174,0.012683297040513259,-0.0056005074235861985,-0.06879357913790307,0.07185751613419367,0.47585245278235516,0.09197743139362853,0.059312396511837284,-0.064860268818555,-0.05480159024451897
price_trend__and3__6030760ed19f,price_trend,stock_day,train,1,18594,18574,20,0.14385968405270777,-0.1186240143103181,0.0012074629544591643,-0.0012978622875645107,-0.01718160126693194,0.01606536390801383,0.4685043609346398,0.0012074629544591643,-0.0012978622875645107,0.0012074629544591643,-0.0012978622875645107
price_trend__and3__6030760ed19f,price_trend,stock_day,train,3,18594,18530,64,0.4051383821970489,-0.297123733834436,0.0005300343155168213,-0.002992504786767436,-0.032209498931567465,0.029848512777165936,0.47048030221262815,0.021724818829312955,0.01302328775095396,-0.019820743144854294,-0.01673099093023378
price_trend__and3__6030760ed19f,price_trend,stock_day,train,5,18594,18472,122,0.5846268261048508,-0.3909426674253754,0.00044113473615781725,-0.003728644232156575,-0.044746633701637256,0.038929614762831355,0.4728778692074491,0.03574120326882145,0.023536646019967744,-0.03286751114313585,-0.025943316654528314
price_trend__and3__6030760ed19f,price_trend,stock_day,train,10,18594,18371,223,1.084241089967291,-0.45799456500389046,0.0016465026348475272,-0.006362716614523034,-0.06165700616464043,0.055576833571129525,0.4658973381960699,0.06220137733287332,0.042604631054416586,-0.05537484047230291,-0.0442557710672285
price_trend__and3__6030760ed19f,price_trend,stock_day,train,20,18594,18044,550,1.3083110716990105,-0.5429087549889142,0.0022101660747327664,-0.01260646605117638,-0.09179615773299968,0.08156812110932188,0.4586011970738196,0.09850668480817416,0.06982655880151012,-0.08449265155120779,-0.069954196292635
price_trend__and3__6030760ed19f,price_trend,stock_day,validation,1,7628,7601,27,0.11874999521034102,-0.11714288166591103,-0.00028081163288168825,-0.002824776567373788,-0.01644247123670528,0.012406876251771504,0.4361268254177082,-0.00028081163288168825,-0.002824776567373788,-0.00028081163288168825,-0.002824776567373788
price_trend__and3__6030760ed19f,price_trend,stock_day,validation,3,7628,7568,60,0.3179892665347883,-0.2100395747561432,-0.002312384662867825,-0.006345311685432509,-0.030511950027352658,0.022218013236717515,0.4310253699788584,0.01678821971952995,0.008626950190143479,-0.01895903108126332,-0.01723939702441435
price_trend__and3__6030760ed19f,price_trend,stock_day,validation,5,7628,7549,79,0.537448633058921,-0.3072196512569896,-0.005061363018682068,-0.009169557082147062,-0.04114643051868083,0.02654283877271535,0.4276063054709233,0.027292881536322082,0.016471296831216398,-0.031242375008136387,-0.026384565165386564
price_trend__and3__6030760ed19f,price_trend,stock_day,validation,10,7628,7536,92,0.6815642763183483,-0.3747845602549319,-0.008395695503547948,-0.013077619476286606,-0.06486978031666737,0.03825701282262317,0.4251592356687898,0.04655206589065368,0.029994001062485953,-0.05237673850247671,-0.04163326770363929
price_trend__and3__6030760ed19f,price_trend,stock_day,validation,20,7628,7502,126,0.839336380927447,-0.4437425900107792,-0.015342014162627142,-0.028470502406912512,-0.09397672291373235,0.0471732278394158,0.3918954945347907,0.07323828354749246,0.04599659049240312,-0.08241986816580092,-0.06980534664065219
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,robustness,1,13646,13601,45,0.10461828249097693,-0.10293822717903023,0.0010404199810853444,-0.0016959121390499599,-0.015962334369119535,0.01429610239989465,0.4577604587897949,0.0010404199810853444,-0.0016959121390499599,0.0010404199810853444,-0.0016959121390499599
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,robustness,3,13646,13511,135,0.3330357642350157,-0.24259523695510765,0.0031360859692614574,-0.003438133799354981,-0.0285508948768316,0.0250872337821606,0.4622159721708238,0.022013201459368085,0.010187696404499569,-0.016692340363772814,-0.014487757144185265
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,robustness,5,13646,13408,238,0.5490533715383037,-0.31768028626957123,0.0028800677790901587,-0.00486433256548513,-0.036305911317584566,0.03154758631188115,0.4589797136038186,0.03442112021739265,0.01766433165269521,-0.026865921796591863,-0.022075138374873737
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,robustness,10,13646,13196,450,0.9248826991759671,-0.3137507894440996,0.004552462053544948,-0.005471573629533488,-0.04757888593855286,0.04461020907531971,0.46514095180357684,0.05505845629497481,0.03199057715491138,-0.043002791546081116,-0.035544552560161424
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,robustness,20,13646,12860,786,1.4043010915879055,-0.41609881612656174,0.011437538095045966,-0.0043266874502317365,-0.06308604501418938,0.06587961072728932,0.4787713841368585,0.08438472860727213,0.05312032960843904,-0.061547666746291446,-0.05092343100302732
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,train,1,29756,29720,36,0.14385968405270777,-0.1186240143103181,0.0007287004858518673,-0.00125829649397724,-0.016513738329647226,0.015106912747666124,0.4664535666218035,0.0007287004858518673,-0.00125829649397724,0.0007287004858518673,-0.00125829649397724
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,train,3,29756,29643,113,0.4051383821970489,-0.297123733834436,0.0009215845042581662,-0.0024235080029755274,-0.030526391819071685,0.02892849855098445,0.47211820665924503,0.020729001396770377,0.012611819550997883,-0.018854943098292762,-0.01581584330068936
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,train,5,29756,29539,217,0.5846268261048508,-0.3909426674253754,0.001216087451631354,-0.003319577911943483,-0.041750511039252425,0.0381547745311136,0.47438978976945734,0.03434008315065844,0.0226907848479303,-0.031161876573103542,-0.025053267996815287
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,train,10,29756,29392,364,1.084241089967291,-0.444796181136183,0.0026814934326368062,-0.00550329819674078,-0.0572518562980181,0.05437033717131445,0.4716589548176375,0.05929148294772636,0.04027048885400597,-0.052071642267520236,-0.04188796223382363
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,train,20,29756,28801,955,1.2194915348070512,-0.5113122169993092,0.005264867365257527,-0.009535354267520613,-0.08432369918985716,0.08121213045987208,0.4682476302906149,0.0955062151806417,0.06767898865425093,-0.07966295345558218,-0.0654885781637724
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,validation,1,13044,13002,42,0.11874999521034102,-0.11714288166591103,-0.0005525784581458518,-0.0028920330841819553,-0.01570088322300836,0.011758759768852045,0.4334717735732964,-0.0005525784581458518,-0.0028920330841819553,-0.0005525784581458518,-0.0028920330841819553
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,validation,3,13044,12945,99,0.3179892665347883,-0.22040460752380486,-0.0024369310128512863,-0.006456066129676086,-0.02918640063896527,0.020833312637276835,0.42587871765160296,0.015534620423814354,0.0078594582935676,-0.018334209136514946,-0.016901392559285133
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,validation,5,13044,12918,126,0.537448633058921,-0.3072196512569896,-0.0043143516620556014,-0.008648049821000203,-0.0389459284389905,0.025744539946780554,0.42591732466326054,0.025574158110794994,0.01468082184487196,-0.029716429584935193,-0.025270784969652516
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,validation,10,13044,12898,146,0.7021897824446097,-0.3798911580576657,-0.008681601186537909,-0.013329120677080863,-0.061822538581436465,0.035753586636071255,0.4222360055822608,0.043953856922467824,0.0273972334300725,-0.05052750063795935,-0.040289839552668294
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,validation,20,13044,12812,232,0.9799440161163839,-0.4437425900107792,-0.01441590252930672,-0.025879149619430664,-0.08910288606793476,0.04571348833504851,0.39486418982204186,0.06920211521044055,0.04332432014558818,-0.07878216103144982,-0.06581239808726547
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,robustness,1,19795,19739,56,0.10461828249097693,-0.10293822717903023,0.000957435974762918,-0.0011185227307315415,-0.011564510280520301,0.010293333095815926,0.4567100663660773,0.000957435974762918,-0.0011185227307315415,0.000957435974762918,-0.0011185227307315415
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,robustness,3,19795,19631,164,0.3330357642350157,-0.24259523695510765,0.0036857682518782156,-0.0009870270173937268,-0.02024921401642199,0.020097486815570664,0.47964953390046355,0.017832271396104642,0.00830906707219703,-0.012427351333775411,-0.010079976048421813
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,robustness,5,19795,19492,303,0.5018282390647157,-0.31768028626957123,0.00466319727889127,-0.0007446032286310689,-0.025852674923486585,0.02604862616288417,0.4851734044736302,0.028527260778468747,0.014568194414604108,-0.020295219311997747,-0.015459715523107542
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,robustness,10,19795,19225,570,0.9248826991759671,-0.32940516195766323,0.006910880428186322,0.0,-0.034360186761982825,0.03789127060445119,0.4970091027308192,0.04630011811450875,0.026952682227329827,-0.03291580839230211,-0.02460028084711141
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,robustness,20,19795,18788,1007,1.2332505040807438,-0.41609881612656174,0.012769744619073152,0.001935500669311474,-0.047539507235499406,0.05671831835137692,0.5076112412177985,0.07155004627094619,0.04528673650545012,-0.04820769776556026,-0.03609479858291342
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,train,1,32074,32020,54,0.14385968405270777,-0.1186240143103181,0.0008036771729839435,-0.0012944976856821278,-0.013361244989514104,0.01176475076114425,0.44890693316677077,0.0008036771729839435,-0.0012944976856821278,0.0008036771729839435,-0.0012944976856821278
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,train,3,32074,31938,136,0.4051383821970489,-0.297123733834436,0.0013368901982649657,-0.0017414499172409559,-0.024445905294403714,0.023413061968078352,0.47025486880831613,0.017755894969775265,0.009664923589305596,-0.015479121845060732,-0.012426395085502251
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,train,5,32074,31834,240,0.5780712263250125,-0.3909426674253754,0.0013208076328975835,-0.002628122961533974,-0.03276986659916628,0.030458936400845738,0.46915247848212605,0.029100770833178295,0.01723433844964195,-0.025954683436107052,-0.019556398179662926
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,train,10,32074,31657,417,1.084241089967291,-0.45799456500389046,0.0031967958433283196,-0.0037523416909558405,-0.04663633380920773,0.04507630232543991,0.4714281201629971,0.051131298818856315,0.032181605061798235,-0.04404264657678649,-0.03278685449048113
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,train,20,32074,31044,1030,1.3083110716990105,-0.5429087549889142,0.0074211909834852536,-0.0060308312632941785,-0.06797850609122891,0.07049397294247817,0.47091225357557015,0.08398384683687012,0.054154341298259245,-0.06788559754140105,-0.05194288269661895
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,validation,1,16810,16737,73,0.11130899830393726,-0.11714288166591103,-0.0005758717728746452,-0.0019607668364186592,-0.01201757458429542,0.008507681185955684,0.42271613789807017,-0.0005758717728746452,-0.0019607668364186592,-0.0005758717728746452,-0.0019607668364186592
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,validation,3,16810,16594,216,0.33242754429121835,-0.2702702667871647,-0.001175637422839833,-0.0035335656299810836,-0.02154186541792144,0.01631837731338881,0.4345546583102326,0.01248231080241785,0.006134963492337775,-0.014129715851876714,-0.01167314092180416
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,validation,5,16810,16521,289,0.5380434421112346,-0.3072196512569896,-0.002419764977236254,-0.004383259068758805,-0.02875174199378383,0.02047779570392505,0.43847224744264873,0.02089905869464745,0.01171964952830995,-0.02314213786466866,-0.017789621721956583
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,validation,10,16810,16452,358,0.7248384521487083,-0.3747845602549319,-0.004367216968611082,-0.005246715908864108,-0.04434458729251875,0.030459169889088533,0.449914903963044,0.03637977277229322,0.022299447608404965,-0.03928004871279758,-0.02882165039268142
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,validation,20,16810,16286,524,0.8739298995220646,-0.4437425900107792,-0.008136577695213115,-0.011831863581488467,-0.06753314050178924,0.039459821933062744,0.42871177698636864,0.05846090907978907,0.03581263689363845,-0.062193772358684805,-0.04738161715567246
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,robustness,1,8668,8644,24,0.10461828249097693,-0.10293822717903023,0.0018429480776999882,-0.0005503734647037684,-0.013076228560868264,0.013226147428762325,0.47119389171679776,0.0018429480776999882,-0.0005503734647037684,0.0018429480776999882,-0.0005503734647037684
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,robustness,3,8668,8605,63,0.33119851642134646,-0.24259523695510765,0.006233530133288693,-0.0010301548710036634,-0.022698101840979423,0.024354237569066628,0.48262638001162117,0.022619324259865053,0.009404404959026946,-0.013345295644269154,-0.01085717337472103
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,robustness,5,8668,8558,110,0.4918119025807344,-0.24259523695510765,0.006430804877190854,-0.0009252785020753551,-0.028911215563237447,0.029850771850810143,0.48504323440056085,0.034610357865505065,0.016430862754809983,-0.021984902240072858,-0.017006384518453932
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,robustness,10,8668,8459,209,0.9248826991759671,-0.32940516195766323,0.007035856678212669,-0.000316309367937917,-0.03859762028180441,0.04115781515990513,0.4932025062064074,0.05258552212496748,0.030045999455878047,-0.03582277183332745,-0.027764702183811607
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,robustness,20,8668,8321,347,1.2332505040807438,-0.41609881612656174,0.015478714070713733,0.002915449057909525,-0.05005773089843912,0.06415479979831051,0.5112366302127148,0.07957376329115615,0.051224951179943634,-0.05049686877434684,-0.03903346350928383
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,train,1,13158,13142,16,0.14385968405270777,-0.11618463290456216,0.0012827789129410687,-0.0016690268020689292,-0.014912696738003217,0.01305266707476127,0.4503880687870948,0.0012827789129410687,-0.0016690268020689292,0.0012827789129410687,-0.0016690268020689292
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,train,3,13158,13111,47,0.4051383821970489,-0.29112751454485586,0.0018870917510665657,-0.0021367331234117826,-0.027444095448206307,0.02647339171871277,0.46907177179467624,0.020294789736456112,0.010610069510715636,-0.016925242550871626,-0.01369861671503625
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,train,5,13158,13074,84,0.5705418172749175,-0.3909426674253754,0.0016284215903509941,-0.003519580348298801,-0.037569076842227433,0.03349056706012987,0.46680434450053543,0.03285348905021394,0.019090607784316926,-0.028433503857620574,-0.02157857870003066
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,train,10,13158,13010,148,1.084241089967291,-0.439926052338212,0.003693839161733837,-0.004852239733497743,-0.05154384932931991,0.047842050488579035,0.46748654880860874,0.05742289447485981,0.03568511413186104,-0.04822966383785408,-0.036465070094041874
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,train,20,13158,12847,311,1.1514465798834568,-0.48521253893141936,0.0025917382794173886,-0.011714654561198579,-0.07907470289199392,0.07043962786537261,0.45107807270179806,0.08970481405302254,0.0582010728848823,-0.0747834506353461,-0.05844151275594478
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,validation,1,6385,6339,46,0.10540133090867787,-0.11714288166591103,-0.00041011854136323794,-0.0020790496196141373,-0.013036670031432385,0.009348277555527695,0.427196718725351,-0.00041011854136323794,-0.0020790496196141373,-0.00041011854136323794,-0.0020790496196141373
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,validation,3,6385,6276,109,0.3179892665347883,-0.19516637883309662,-0.0019720357991314225,-0.004944797509873311,-0.02430890074885453,0.016683352622760272,0.4241555130656469,0.013831029499633022,0.006223740079484119,-0.01586012458960914,-0.013359298659153862
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,validation,5,6385,6246,139,0.537448633058921,-0.3072196512569896,-0.004151943950373356,-0.007246374339822392,-0.03219461828367212,0.019606091753743005,0.41786743515850144,0.022440533917397153,0.01170705991110399,-0.02567161954786052,-0.020364371054338637
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,validation,10,6385,6229,156,0.6815642763183483,-0.3747845602549319,-0.007095352071778912,-0.009451831965108126,-0.050035480203779015,0.028582456105195497,0.4239845882164071,0.03774085234712816,0.02209594899135625,-0.04261027682449346,-0.03221059183096997
volatility_band__and4__ef9c875dde10,volatility_band,stock_day,validation,20,6385,6163,222,0.6732890888821264,-0.4437425900107792,-0.013655217429000055,-0.019748664391284754,-0.07596362392160816,0.03612729140556492,0.4027259451565796,0.05993292038229914,0.03579973021872551,-0.0681784047590901,-0.05428328050758502
volume_money__and4__4eb7a99e922f,volume_money,stock_day,robustness,1,6311,6305,6,0.10264391008853235,-0.1021938979151854,0.0003144910878481657,-0.0012404695099355045,-0.013225313734403388,0.012125494647678758,0.4655035685963521,0.0003144910878481657,-0.0012404695099355045,0.0003144910878481657,-0.0012404695099355045
volume_money__and4__4eb7a99e922f,volume_money,stock_day,robustness,3,6311,6254,57,0.3310065395734261,-0.1673819224273918,0.0047337506282036975,-0.001397639891102087,-0.022597798195888225,0.022956859472204716,0.4782539174928046,0.019632437589026958,0.008960263483327235,-0.013674048427227149,-0.010938115046745633
volume_money__and4__4eb7a99e922f,volume_money,stock_day,robustness,5,6311,6207,104,0.5018282390647157,-0.2258204329243072,0.006344232493554264,-0.0019268263529059748,-0.029282765670942568,0.028559624934415107,0.476719832447237,0.032338832221913597,0.015404349954648344,-0.021827927379956043,-0.01693144445051925
volume_money__and4__4eb7a99e922f,volume_money,stock_day,robustness,10,6311,6156,155,0.7906976357352222,-0.32940516195766323,0.00695341757149624,-0.0016316914799590077,-0.03858857634338811,0.038214054461359614,0.48521767381416503,0.050590921345988034,0.028800048828125036,-0.03521356698866758,-0.027200012207031277
volume_money__and4__4eb7a99e922f,volume_money,stock_day,robustness,20,6311,5963,348,1.0081967133022518,-0.38643921136081616,0.013207515310098429,-0.0018838136647963966,-0.05304816574763127,0.058577898180892984,0.4885124937112192,0.0764134271838858,0.04677582059856855,-0.05136539732301282,-0.04008946195119739
volume_money__and4__4eb7a99e922f,volume_money,stock_day,train,1,10803,10791,12,0.14385968405270777,-0.11218995298499013,0.0020455010697976463,-0.0005611800815429335,-0.012820509708540151,0.01320748884219114,0.4624223890278936,0.0020455010697976463,-0.0005611800815429335,0.0020455010697976463,-0.0005611800815429335
volume_money__and4__4eb7a99e922f,volume_money,stock_day,train,3,10803,10761,42,0.3859910786681817,-0.297123733834436,0.003489362318172907,0.0,-0.023364573964402724,0.02558131437162725,0.48545674193848154,0.01903897913809674,0.009999990463256836,-0.01330378065558874,-0.011235023843762348
volume_money__and4__4eb7a99e922f,volume_money,stock_day,train,5,10803,10730,73,0.5102469119345194,-0.3757062063872768,0.003855448815723181,-0.0013201358601575008,-0.03125666621396289,0.03265446828790247,0.4798695246971109,0.03003799332534951,0.01742917669859989,-0.022869123690217236,-0.01766013175231118
volume_money__and4__4eb7a99e922f,volume_money,stock_day,train,10,10803,10669,134,1.084241089967291,-0.45799456500389046,0.005173577482450907,-0.003289470588401344,-0.043908474631850436,0.04479056124334613,0.4734276876933171,0.052062668173992334,0.032211793988616844,-0.040627971116765534,-0.030395595898024264
volume_money__and4__4eb7a99e922f,volume_money,stock_day,train,20,10803,10449,354,1.3132769291820727,-0.5429087549889142,0.006556770849839907,-0.009085737755060497,-0.06697458821311386,0.0648632772819917,0.45439755000478516,0.0823431044247625,0.05073997803524666,-0.06393021663583857,-0.049689467207783
volume_money__and4__4eb7a99e922f,volume_money,stock_day,validation,1,5692,5679,13,0.10540133090867787,-0.13760002136230465,-0.00041377384820759366,-0.0011862667283293327,-0.012697608051011333,0.009748081468088143,0.44550096848036624,-0.00041377384820759366,-0.0011862667283293327,-0.00041377384820759366,-0.0011862667283293327
volume_money__and4__4eb7a99e922f,volume_money,stock_day,validation,3,5692,5594,98,0.33242754429121835,-0.2100395747561432,-0.00037963139776214463,-0.003001011075553617,-0.023116745097238406,0.018432226623313508,0.4504826599928495,0.013906847541515905,0.007673508168424381,-0.014201365178953016,-0.011601316945900164
volume_money__and4__4eb7a99e922f,volume_money,stock_day,validation,5,5692,5582,110,0.5380434421112346,-0.22571427481515072,-0.0013189337161435596,-0.0039089210126012075,-0.030026505331140846,0.023051412617362876,0.4509136510211394,0.022889924997237836,0.01335881196926847,-0.023343460715366745,-0.018564368413834242
volume_money__and4__4eb7a99e922f,volume_money,stock_day,validation,10,5692,5560,132,0.5879365224686881,-0.29045834089031786,-0.004085855261011079,-0.006124066467483258,-0.048574604394278964,0.03276035679337502,0.4501798561151079,0.03828905786263382,0.023642773291728814,-0.03984321031204693,-0.02989134008666905
volume_money__and4__4eb7a99e922f,volume_money,stock_day,validation,20,5692,5514,178,0.8739298995220646,-0.342487862029365,-0.010702531852926016,-0.015485210430700058,-0.07343414143947671,0.03829718311791036,0.41439970982952484,0.05911867942749532,0.035799544944860484,-0.06417896050115937,-0.04975125587876761
momentum_rps__and3__68b32373ce93,momentum_rps,episode,robustness,1,3078,3066,12,0.10257786043637718,-0.10169497552667062,0.0015697311847013614,-0.0012325314448350388,-0.013633479109587232,0.012686776782272924,0.46477495107632094,0.0015697311847013614,-0.0012325314448350388,0.0015697311847013614,-0.0012325314448350388
momentum_rps__and3__68b32373ce93,momentum_rps,episode,robustness,3,3078,3057,21,0.3303472387626467,-0.1673819224273918,0.0029893037864269965,-0.001777818467881942,-0.024742244931687862,0.022774355124627332,0.478900883218842,0.019358637906104533,0.010578723056771322,-0.01383531353341318,-0.012227514554307595
momentum_rps__and3__68b32373ce93,momentum_rps,episode,robustness,5,3078,3034,44,0.5018282390647157,-0.2258204329243072,0.002317242414658597,-0.003383699455346889,-0.03227556090593231,0.02710159117770833,0.46374423203691495,0.03027668801757422,0.016917896536564503,-0.023156787084328632,-0.0186049575378211
