split,base_family,added_family,pair_denominator_count,base_signal_count,added_signal_count,base_and_added_signal_count,base_only_signal_count,added_only_signal_count,base_precision_h120_close_anchor,base_and_added_precision_h120_close_anchor,base_only_precision_h120_close_anchor,added_only_precision_h120_close_anchor,delta_precision_base_and_added_minus_base,lift_base_and_added_vs_base,signal_retention_base_and_added_vs_base,positive_h120_count_base_and_added,complete_h120_count_base_and_added
train,oscillator,volatility_band,179062,10681,13158,6396,4285,6762,0.16004124183755297,0.16113020236731576,0.15840733314236607,0.15394519036233217,0.0010889605297627891,1.0068042494375802,0.5988203351746091,844,5238
train,oscillator,volume_money,179133,10681,10803,4905,5776,5898,0.16004124183755297,0.15225424981522542,0.16680942184154177,0.13581806696146556,-0.007786992022327549,0.9513438415440965,0.45922666417002156,618,4059
train,price_trend,momentum_rps,179135,18594,22272,13336,5258,8936,0.2100167177486765,0.2302677072014225,0.16158752657689582,0.20960137162451778,0.020250989452746004,1.096425606827072,0.7172206087985371,2331,10123
train,price_trend,oscillator,179133,18594,10681,7661,10933,3020,0.2100167177486765,0.19563074901445465,0.22060957910014514,0.07800075728890572,-0.014385968734221849,0.9315008400834199,0.41201462837474456,1191,6088
train,price_trend,pullback_drawdown,179135,18594,29756,15166,3428,14590,0.2100167177486765,0.20902268463244073,0.21444866920152092,0.19330407091832344,-0.0009940331162357763,0.9952668857656116,0.8156394535871787,2451,11726
train,price_trend,range_breakout,179066,18594,32074,15251,3343,16823,0.2100167177486765,0.20691691269506537,0.22471011595361856,0.11474368027114815,-0.0030998050536111266,0.9852401985573329,0.8202108206948479,2453,11855
train,price_trend,volatility_band,179063,18594,13158,9710,8884,3448,0.2100167177486765,0.18695820934144133,0.23690961219254564,0.08010862186014936,-0.023058508407235168,0.8902063195043887,0.5222114660643218,1445,7729
train,price_trend,volume_money,179135,18594,10803,5780,12814,5023,0.2100167177486765,0.18554900676708141,0.22148337595907927,0.09770522829429856,-0.024467710981595087,0.8834963652232906,0.3108529633215016,850,4581
train,pullback_drawdown,momentum_rps,179135,29756,22272,19403,10353,2869,0.20119940029985006,0.21984396879375875,0.16770483948251078,0.23576470588235293,0.018644568493908692,1.092667117626208,0.6520701707218712,3297,14997
train,pullback_drawdown,oscillator,179133,29756,10681,7541,22215,3140,0.20119940029985006,0.1872820853395318,0.20603856367624984,0.09940872135994087,-0.013917314960318256,0.9308282482970769,0.25342788009141015,1128,6023
train,pullback_drawdown,price_trend,179135,29756,18594,15166,14590,3428,0.20119940029985006,0.20902268463244073,0.19330407091832344,0.21444866920152092,0.007823284332590663,1.0388832388214455,0.5096787202580992,2451,11726
train,pullback_drawdown,range_breakout,179066,29756,32074,17994,11762,14080,0.20119940029985006,0.19675470637819611,0.2081457898781425,0.10839487310075545,-0.004444693921653947,0.9779090100913325,0.6047183761258234,2801,14236
train,pullback_drawdown,volatility_band,179063,29756,13158,9502,20254,3656,0.20119940029985006,0.1796485706792552,0.21165468541255805,0.1020006559527714,-0.021550829620594875,0.8928882015131387,0.31933055518214815,1370,7626
train,pullback_drawdown,volume_money,179135,29756,10803,4781,24975,6022,0.20119940029985006,0.17415287628053586,0.20646944416009827,0.11997600479904019,-0.027046524019314205,0.8655735356119033,0.16067347761795941,663,3807
train,range_breakout,momentum_rps,179066,32074,22272,14170,17904,8102,0.15674366760195257,0.21993252484726908,0.11069767441860465,0.22518277822908206,0.0631888572453165,1.4031349923863168,0.4417908586393964,2412,10967
train,range_breakout,oscillator,179065,32074,10679,10081,21993,598,0.15674366760195257,0.15907710989678203,0.1556630300303678,0.17647058823529413,0.0023334422948294575,1.0148869956313336,0.3143044210263765,1310,8235
train,range_breakout,price_trend,179066,32074,18594,15251,16823,3343,0.15674366760195257,0.20691691269506537,0.11474368027114815,0.22471011595361856,0.0501732450931128,1.3200974295212151,0.4754941697324936,2453,11855
train,range_breakout,pullback_drawdown,179066,32074,29756,17994,14080,11762,0.15674366760195257,0.19675470637819611,0.10839487310075545,0.2081457898781425,0.04001103877624354,1.2552641480729594,0.5610151524599364,2801,14236
train,range_breakout,volatility_band,179022,32069,13158,12494,19575,664,0.1567557178550836,0.15827834137693292,0.1557811120917917,0.1417624521072797,0.0015226235218493145,1.0097133523592225,0.38959743054039725,1607,10153
train,range_breakout,volume_money,179066,32074,10793,9022,23052,1771,0.15674366760195257,0.1430710590797713,0.16212307857104602,0.1455044612216884,-0.013672608522181273,0.9127709034032393,0.28128702375756065,1051,7346
train,volatility_band,momentum_rps,179063,13158,22272,8056,5102,14216,0.15747072599531617,0.20249172054880935,0.09160129210890632,0.23318801595399313,0.04502099455349318,1.2859007238896727,0.612251101991184,1284,6341
train,volatility_band,oscillator,179062,13158,10681,6396,6762,4285,0.15747072599531617,0.16113020236731576,0.15394519036233217,0.15840733314236607,0.0036594763719995926,1.023239089988754,0.4860921112631099,844,5238
train,volatility_band,price_trend,179063,13158,18594,9710,3448,8884,0.15747072599531617,0.18695820934144133,0.08010862186014936,0.23690961219254564,0.029487483346125165,1.187256921308677,0.7379540963672291,1445,7729
train,volatility_band,pullback_drawdown,179063,13158,29756,9502,3656,20254,0.15747072599531617,0.1796485706792552,0.1020006559527714,0.21165468541255805,0.02217784468393902,1.1408378893522004,0.7221462228302173,1370,7626
train,volatility_band,range_breakout,179022,13158,32069,12494,664,19575,0.15747072599531617,0.15827834137693292,0.1417624521072797,0.1557811120917917,0.0008076153816167497,1.0051286699576198,0.9495364037087703,1607,10153
train,volatility_band,volume_money,179063,13158,10801,4949,8209,5852,0.15747072599531617,0.14456035767511177,0.16528801323507294,0.1424388203304748,-0.012910368320204396,0.918014169055216,0.37612099103207175,582,4026
train,volume_money,momentum_rps,179135,10803,22272,4240,6563,18032,0.14339237057220708,0.20883777239709442,0.1041061046511628,0.22492401215805471,0.06544540182488734,1.4564078379046774,0.39248356937887624,690,3304
train,volume_money,oscillator,179133,10803,10681,4905,5898,5776,0.14339237057220708,0.15225424981522542,0.13581806696146556,0.16680942184154177,0.008861879243018345,1.0618016091627123,0.45404054429325186,618,4059
train,volume_money,price_trend,179135,10803,18594,5780,5023,12814,0.14339237057220708,0.18554900676708141,0.09770522829429856,0.22148337595907927,0.042156636194874336,1.2939949735585536,0.5350365639174304,850,4581
train,volume_money,pullback_drawdown,179135,10803,29756,4781,6022,24975,0.14339237057220708,0.17415287628053586,0.11997600479904019,0.20646944416009827,0.030760505708328778,1.2145198212818369,0.44256225122651116,663,3807
train,volume_money,range_breakout,179066,10793,32074,9022,1771,23052,0.1434738157446325,0.1430710590797713,0.1455044612216884,0.16212307857104602,-0.000402756664861198,0.9971928211236951,0.835912165292319,1051,7346
train,volume_money,volatility_band,179063,10801,13158,4949,5852,8209,0.14340865220847054,0.14456035767511177,0.1424388203304748,0.16528801323507294,0.0011517054666412285,1.0080309343188514,0.458198314970836,582,4026
validation,momentum_rps,oscillator,107844,10919,5409,2869,8050,2540,0.06299727520435967,0.053830227743271224,0.06627218934911243,0.04657247514390372,-0.00916704746108845,0.8544850165129991,0.26275299935891566,130,2415
validation,momentum_rps,price_trend,107845,10919,7628,5885,5034,1743,0.06299727520435967,0.06738223017292785,0.057673745173745176,0.07481629926519706,0.0043849549685681805,1.0696054703055589,0.5389687700338859,339,5031
validation,momentum_rps,pullback_drawdown,107845,10919,13044,9450,1469,3594,0.06299727520435967,0.06191677175283733,0.06987951807228916,0.07006780755569907,-0.0010805034515223438,0.9828484097444334,0.8654638703177947,491,7930
validation,momentum_rps,range_breakout,107805,10919,16810,6632,4287,10178,0.06299727520435967,0.0600827486958086,0.06747787610619468,0.05277851635203403,-0.002914526508551077,0.953735673501806,0.6073816283542449,334,5559
validation,momentum_rps,volatility_band,107807,10919,6385,3842,7077,2543,0.06299727520435967,0.06074913440352534,0.06418806268756252,0.05268595041322314,-0.002248140800834332,0.9643136819244723,0.3518637237842293,193,3177
validation,momentum_rps,volume_money,107845,10919,5692,2192,8727,3500,0.06299727520435967,0.05885588558855886,0.06402066059535137,0.055449330783938815,-0.004141389615800815,0.9342608136246151,0.20075098452239215,107,1818
validation,oscillator,momentum_rps,107844,5409,10919,2869,2540,8050,0.05062413314840499,0.053830227743271224,0.04657247514390372,0.06627218934911243,0.0032060945948662323,1.0633313480246178,0.5304122758365687,130,2415
validation,oscillator,price_trend,107844,5409,7628,3217,2192,4411,0.05062413314840499,0.05376737381126555,0.04522613065326633,0.08012651555086979,0.0031432406628605566,1.062089767614314,0.5947494915880939,147,2734
validation,oscillator,pullback_drawdown,107844,5409,13044,3268,2141,9776,0.05062413314840499,0.0522250827510114,0.04791537025513379,0.06812710640346654,0.0016009496026064066,1.031624237355595,0.604178221482714,142,2719
validation,oscillator,range_breakout,107804,5406,16810,5076,330,11734,0.05065926439972242,0.05120630231413097,0.0421455938697318,0.05798869054218871,0.000547037914408556,1.0107983785570236,0.9389567147613762,208,4062
validation,oscillator,volatility_band,107806,5409,6385,2992,2417,3393,0.05062413314840499,0.052414362360709864,0.04834471886495008,0.06245353159851301,0.0017902292123048724,1.0353631578649811,0.5531521538177112,127,2423
validation,oscillator,volume_money,107844,5409,5692,2472,2937,3220,0.05062413314840499,0.05065195586760281,0.05060034305317324,0.06191061910619106,2.7822719197816148e-05,1.0005495939874418,0.45701608430393786,101,1994
validation,price_trend,momentum_rps,107845,7628,10919,5885,1743,5034,0.06908700980392157,0.06738223017292785,0.07481629926519706,0.057673745173745176,-0.001704779630993719,0.9753241653411818,0.7714997378080755,339,5031
validation,price_trend,oscillator,107844,7628,5409,3217,4411,2192,0.06908700980392157,0.05376737381126555,0.08012651555086979,0.04522613065326633,-0.015319635992656025,0.778255911840225,0.4217357105401154,147,2734
validation,price_trend,pullback_drawdown,107845,7628,13044,6074,1554,6970,0.06908700980392157,0.07048204340311119,0.0635881907645723,0.05859106529209622,0.0013950335991896184,1.0201924153780706,0.79627687467226,367,5207
validation,price_trend,range_breakout,107805,7628,16810,6341,1287,10469,0.06908700980392157,0.06447441344910401,0.09147982062780269,0.049817423056859676,-0.004612596354817561,0.93323496894845,0.831279496591505,349,5413
validation,price_trend,volatility_band,107807,7628,6385,4070,3558,2315,0.06908700980392157,0.062243100411039344,0.07655349135169763,0.04862331575864089,-0.006843909392882229,0.9009378259052435,0.5335605663345568,212,3406
validation,price_trend,volume_money,107845,7628,5692,2645,4983,3047,0.06908700980392157,0.05668934240362812,0.07541059449456396,0.057001795332136444,-0.012397667400293452,0.8205499494698101,0.3467488201363398,125,2205
validation,pullback_drawdown,momentum_rps,107845,13044,10919,9450,3594,1469,0.06420603972068559,0.06191677175283733,0.07006780755569907,0.06987951807228916,-0.0022892679678482575,0.9643449747436967,0.7244710211591536,491,7930
validation,pullback_drawdown,oscillator,107844,13044,5409,3268,9776,2141,0.06420603972068559,0.0522250827510114,0.06812710640346654,0.04791537025513379,-0.011980956969674189,0.8133982874228852,0.2505366452008586,142,2719
validation,pullback_drawdown,price_trend,107845,13044,7628,6074,6970,1554,0.06420603972068559,0.07048204340311119,0.05859106529209622,0.0635881907645723,0.006276003682425604,1.0977478709125807,0.46565470714504753,367,5207
validation,pullback_drawdown,range_breakout,107805,13044,16810,7692,5352,9118,0.06420603972068559,0.06215213358070501,0.06711998245229217,0.049750491456222595,-0.002053906139980577,0.9680107019695398,0.5896964121435143,402,6468
validation,pullback_drawdown,volatility_band,107807,13044,6385,4062,8982,2323,0.06420603972068559,0.061395627433363284,0.06542663891779396,0.05073280721533258,-0.002810412287322303,0.9562282255758432,0.3114075436982521,205,3339
validation,pullback_drawdown,volume_money,107845,13044,5692,2226,10818,3466,0.06420603972068559,0.060442525634106854,0.06496620885110094,0.05426356589147287,-0.003763514086578733,0.9413837996713225,0.17065317387304507,112,1853
validation,range_breakout,momentum_rps,107805,16810,10919,6632,10178,4287,0.05588257778457305,0.0600827486958086,0.05277851635203403,0.06747787610619468,0.004200170911235548,1.0751606507385392,0.39452706722189174,334,5559
validation,range_breakout,oscillator,107804,16810,5406,5076,11734,330,0.05588257778457305,0.05120630231413097,0.05798869054218871,0.0421455938697318,-0.004676275470442075,0.9163196177443874,0.3019631171921475,208,4062
validation,range_breakout,price_trend,107805,16810,7628,6341,10469,1287,0.05588257778457305,0.06447441344910401,0.049817423056859676,0.09147982062780269,0.008591835664530964,1.1537480196001773,0.37721594289113625,349,5413
validation,range_breakout,pullback_drawdown,107805,16810,13044,7692,9118,5352,0.05588257778457305,0.06215213358070501,0.049750491456222595,0.06711998245229217,0.006269555796131962,1.112191599684271,0.45758477096966094,402,6468
validation,range_breakout,volatility_band,107785,16806,6385,5921,10885,464,0.05589967117840483,0.05769635712781638,0.054875120076849186,0.057692307692307696,0.0017966859494115486,1.0321412615054102,0.3523146495299298,274,4749
validation,range_breakout,volume_money,107805,16810,5686,4754,12056,932,0.05588257778457305,0.05615260612573885,0.05577518965701464,0.06099290780141844,0.0002700283411658025,1.0048320666631871,0.2828078524687686,209,3722
validation,volatility_band,momentum_rps,107807,6385,10919,3842,2543,7077,0.05769606884412282,0.06074913440352534,0.05268595041322314,0.06418806268756252,0.003053065559402518,1.052916353238051,0.6017227877838685,193,3177
validation,volatility_band,oscillator,107806,6385,5409,2992,3393,2417,0.05769606884412282,0.052414362360709864,0.06245353159851301,0.04834471886495008,-0.0052817064834129596,0.9084563889841001,0.46859827721221614,127,2423
validation,volatility_band,price_trend,107807,6385,7628,4070,2315,3558,0.05769606884412282,0.062243100411039344,0.04862331575864089,0.07655349135169763,0.004547031566916521,1.0788100759377768,0.6374314800313234,212,3406
validation,volatility_band,pullback_drawdown,107807,6385,13044,4062,2323,8982,0.05769606884412282,0.061395627433363284,0.05073280721533258,0.06542663891779396,0.0036995585892404606,1.0641215019213102,0.6361785434612373,205,3339
validation,volatility_band,range_breakout,107785,6385,16806,5921,464,10885,0.05769606884412282,0.05769635712781638,0.057692307692307696,0.054875120076849186,2.8828369355582417e-07,1.0000049965916107,0.927329678935004,274,4749
validation,volatility_band,volume_money,107807,6385,5690,2532,3853,3158,0.05769606884412282,0.05552825552825553,0.05912930474333983,0.05801335559265442,-0.002167813315867295,0.9624270186982051,0.39655442443226313,113,2035
validation,volume_money,momentum_rps,107845,5692,10919,2192,3500,8727,0.05684637942702459,0.05885588558855886,0.055449330783938815,0.06402066059535137,0.0020095061615342663,1.0353497651352437,0.38510189739985945,107,1818
validation,volume_money,oscillator,107844,5692,5409,2472,3220,2937,0.05684637942702459,0.05065195586760281,0.06191061910619106,0.05060034305317324,-0.006194423559421784,0.8910322236550922,0.4342937456078707,101,1994
validation,volume_money,price_trend,107845,5692,7628,2645,3047,4983,0.05684637942702459,0.05668934240362812,0.057001795332136444,0.07541059449456396,-0.00015703702339647102,0.9972375193463628,0.4646872803935348,125,2205
validation,volume_money,pullback_drawdown,107845,5692,13044,2226,3466,10818,0.05684637942702459,0.060442525634106854,0.05426356589147287,0.06496620885110094,0.0035961462070822625,1.063260778317443,0.3910751932536894,112,1853
validation,volume_money,range_breakout,107805,5686,16810,4754,932,12056,0.05692342444093065,0.05615260612573885,0.06099290780141844,0.05577518965701464,-0.0007708183151918027,0.9864586798358964,0.8360886387618712,209,3722
validation,volume_money,volatility_band,107807,5690,6385,2532,3158,3853,0.05687203791469194,0.05552825552825553,0.05801335559265442,0.05912930474333983,-0.0013437823864364123,0.9763718263718264,0.44499121265377856,113,2035
robustness,momentum_rps,oscillator,108406,10929,7042,3337,7592,3705,0.10635198135198135,0.10634239389604197,0.10635619886721208,0.06243194192377496,-9.587455939374934e-06,0.9999098516471673,0.30533443132949034,223,2097
robustness,momentum_rps,price_trend,108406,10929,8370,5976,4953,2394,0.10635198135198135,0.10519011934499028,0.10763569457221711,0.08527131782945736,-0.0011618620069910601,0.9890753139507032,0.5468020861926983,379,3603
robustness,momentum_rps,pullback_drawdown,108406,10929,13646,9654,1275,3992,0.10635198135198135,0.1030071440438611,0.1301775147928994,0.08070532383858935,-0.003344837308120241,0.9685493653658392,0.8833379083173208,620,6019
robustness,momentum_rps,range_breakout,108402,10929,19795,6993,3936,12802,0.10635198135198135,0.10330857528696827,0.11193721602643536,0.07397959183673469,-0.0030434060650130768,0.9713836448900688,0.6398572604995882,459,4443
robustness,momentum_rps,volatility_band,108402,10929,8668,4484,6445,4184,0.10635198135198135,0.08963282937365011,0.11771904062652962,0.0667107001321004,-0.016719151978331237,0.8427941655078554,0.41028456400402596,249,2778
robustness,momentum_rps,volume_money,108406,10929,6311,2353,8576,3958,0.10635198135198135,0.1220159151193634,0.10194174757281553,0.09424460431654676,0.01566393376738205,1.1472838923004252,0.2152987464543874,184,1508
robustness,oscillator,momentum_rps,108406,7042,10929,3337,3705,7592,0.08140972794723825,0.10634239389604197,0.06243194192377496,0.10635619886721208,0.024932665948803723,1.3062615067939132,0.4738710593581369,223,2097
robustness,oscillator,price_trend,108406,7042,8370,4122,2920,4248,0.08140972794723825,0.09872029250457039,0.05904581955597544,0.09835452505609574,0.01731056455733214,1.2126350866637357,0.5853450724226072,270,2735
robustness,oscillator,pullback_drawdown,108406,7042,13646,4262,2780,9384,0.08140972794723825,0.09454292665971498,0.062278481012658225,0.09620751929075685,0.013133198712476729,1.1613222282352837,0.6052257881283726,272,2877
robustness,oscillator,range_breakout,108402,7041,19795,6674,367,13121,0.08142650999793857,0.08195652173913043,0.07171314741035857,0.08409901632255973,0.0005300117411918548,1.0065090809025865,0.9478767220565261,377,4600
robustness,oscillator,volatility_band,108402,7042,8668,4523,2519,4145,0.08140972794723825,0.07707445063955395,0.08874098724348309,0.07834602829162132,-0.004335277307684293,0.9467474291218122,0.6422891224084067,235,3049
robustness,oscillator,volume_money,108406,7042,6311,2970,4072,3341,0.08140972794723825,0.10571142284569138,0.06442577030812324,0.10253054101221641,0.02430169489845313,1.298510945942518,0.4217551831865947,211,1996
robustness,price_trend,momentum_rps,108406,8370,10929,5976,2394,4953,0.09853947125161767,0.10519011934499028,0.08527131782945736,0.10763569457221711,0.00665064809337261,1.0674922242721434,0.7139784946236559,379,3603
robustness,price_trend,oscillator,108406,8370,7042,4122,4248,2920,0.09853947125161767,0.09872029250457039,0.09835452505609574,0.05904581955597544,0.000180821252952712,1.0018350134281824,0.4924731182795699,270,2735
robustness,price_trend,pullback_drawdown,108406,8370,13646,6920,1450,6726,0.09853947125161767,0.09437386569872959,0.11688311688311688,0.0969298245614035,-0.004165605552888085,0.9577265282634678,0.8267622461170848,416,4408
robustness,price_trend,range_breakout,108402,8370,19795,7108,1262,12687,0.09853947125161767,0.0978732638888889,0.10237203495630462,0.076165747051823,-0.0006662073627287796,0.9932391826923077,0.8492234169653524,451,4608
robustness,price_trend,volatility_band,108402,8370,8668,5274,3096,3394,0.09853947125161767,0.08771929824561403,0.11714429361488185,0.06328583403185248,-0.010820173006003644,0.890194529475659,0.6301075268817204,300,3420
robustness,price_trend,volume_money,108406,8370,6311,3140,5230,3171,0.09853947125161767,0.10511363636363637,0.0943281771307249,0.10294117647058823,0.006574165112018693,1.066716058331912,0.3751493428912784,222,2112
robustness,pullback_drawdown,momentum_rps,108406,13646,10929,9654,3992,1275,0.09567350579839429,0.1030071440438611,0.08070532383858935,0.1301775147928994,0.007333638245466817,1.076652759656581,0.7074600615565001,620,6019
robustness,pullback_drawdown,oscillator,108406,13646,7042,4262,9384,2780,0.09567350579839429,0.09454292665971498,0.09620751929075685,0.062278481012658225,-0.0011305791386793107,0.9881829443873239,0.3123259563241976,272,2877
robustness,pullback_drawdown,price_trend,108406,13646,8370,6920,6726,1450,0.09567350579839429,0.09437386569872959,0.0969298245614035,0.11688311688311688,-0.0012996400996646978,0.9864158829676072,0.5071083101275099,416,4408
robustness,pullback_drawdown,range_breakout,108402,13646,19795,8721,4925,11074,0.09567350579839429,0.09557430687101774,0.09585574185384373,0.07458975634012929,-9.919892737654534e-05,0.9989631515376307,0.6390883775465338,555,5807
robustness,pullback_drawdown,volatility_band,108402,13646,8668,5534,8112,3134,0.09567350579839429,0.08278327832783278,0.10446361590397599,0.06912442396313365,-0.01289022747056151,0.8652685781398652,0.40554008500659533,301,3636
robustness,pullback_drawdown,volume_money,108406,13646,6311,2687,10959,3624,0.09567350579839429,0.10378912685337727,0.0936057086889604,0.10417511147142278,0.00811562105498298,1.084826211679589,0.19690751868679465,189,1821
robustness,range_breakout,momentum_rps,108402,19795,10929,6993,12802,3936,0.08338748104829977,0.10330857528696827,0.07397959183673469,0.11193721602643536,0.019921094238668502,1.2388979015582662,0.3532710280373832,459,4443
robustness,range_breakout,oscillator,108402,19795,7041,6674,13121,367,0.08338748104829977,0.08195652173913043,0.08409901632255973,0.07171314741035857,-0.0014309593091693384,0.9828396386222472,0.3371558474362213,377,4600
robustness,range_breakout,price_trend,108402,19795,8370,7108,12687,1262,0.08338748104829977,0.0978732638888889,0.076165747051823,0.10237203495630462,0.014485782840589129,1.173716517857143,0.3590805759030058,451,4608
robustness,range_breakout,pullback_drawdown,108402,19795,13646,8721,11074,4925,0.08338748104829977,0.09557430687101774,0.07458975634012929,0.09585574185384373,0.012186825822717975,1.1461469475934776,0.44056579944430413,555,5807
robustness,range_breakout,volatility_band,108399,19795,8668,8237,11558,431,0.08338748104829977,0.07588717015468607,0.08831977022498803,0.10932475884244373,-0.007500310893613693,0.9100547132576249,0.4161151806011619,417,5495
robustness,range_breakout,volume_money,108402,19795,6310,5280,14515,1030,0.08338748104829977,0.10299097065462753,0.07664693897351314,0.10901749663526245,0.019603489606327767,1.2350891208114683,0.2667340237433695,365,3544
robustness,volatility_band,momentum_rps,108402,8668,10929,4484,4184,6445,0.07767826386496728,0.08963282937365011,0.0667107001321004,0.11771904062652962,0.011954565508682832,1.153898464176081,0.5173050299953853,249,2778
robustness,volatility_band,oscillator,108402,8668,7042,4523,4145,2519,0.07767826386496728,0.07707445063955395,0.07834602829162132,0.08874098724348309,-0.0006038132254133216,0.9922267414927943,0.5218043377941856,235,3049
robustness,volatility_band,price_trend,108402,8668,8370,5274,3394,3096,0.07767826386496728,0.08771929824561403,0.06328583403185248,0.11714429361488185,0.010041034380646754,1.1292644026918737,0.608444854637748,300,3420
robustness,volatility_band,pullback_drawdown,108402,8668,13646,5534,3134,8112,0.07767826386496728,0.08278327832783278,0.06912442396313365,0.10446361590397599,0.005105014462865501,1.0657199866328095,0.6384402399630826,301,3636
robustness,volatility_band,range_breakout,108399,8668,19795,8237,431,11558,0.07767826386496728,0.07588717015468607,0.10932475884244373,0.08831977022498803,-0.0017910937102812025,0.976942150594473,0.9502768804799262,417,5495
robustness,volatility_band,volume_money,108402,8668,6311,3068,5600,3243,0.07767826386496728,0.09429280397022333,0.0688472698496439,0.11262648482182139,0.01661454010525605,1.2138891792707687,0.35394554683894786,190,2015
robustness,volume_money,momentum_rps,108406,6311,10929,2353,3958,8576,0.10401119402985075,0.1220159151193634,0.09424460431654676,0.10194174757281553,0.01800472108951265,1.173103686170023,0.37284107114561876,184,1508
robustness,volume_money,oscillator,108406,6311,7042,2970,3341,4072,0.10401119402985075,0.10571142284569138,0.10253054101221641,0.06442577030812324,0.0017002288158406292,1.0163465945343602,0.4706068768816352,211,1996
robustness,volume_money,price_trend,108406,6311,8370,3140,3171,5230,0.10401119402985075,0.10511363636363637,0.10294117647058823,0.0943281771307249,0.0011024423337856193,1.0105992662046475,0.49754397084455715,222,2112
robustness,volume_money,pullback_drawdown,108406,6311,13646,2687,3624,10959,0.10401119402985075,0.10378912685337727,0.10417511147142278,0.0936057086889604,-0.00022206717647348106,0.9978649684916631,0.4257645381080653,189,1821
robustness,volume_money,range_breakout,108402,6310,19795,5280,1030,14515,0.10403545602985771,0.10299097065462753,0.10901749663526245,0.07664693897351314,-0.001044485375230178,0.9899602941623055,0.8367670364500792,365,3544
robustness,volume_money,volatility_band,108402,6311,8668,3068,3243,5600,0.10401119402985075,0.09429280397022333,0.11262648482182139,0.0688472698496439,-0.009718390059627421,0.9065639987092323,0.4861353192837902,190,2015
all,momentum_rps,oscillator,395383,44120,23132,12397,31723,10735,0.15397605621060884,0.14809666381522668,0.15628543827964214,0.07317358270017534,-0.005879392395382155,0.9618161905163988,0.2809836808703536,1385,9352
all,momentum_rps,price_trend,395386,44120,34592,25197,18923,9395,0.15397605621060884,0.16255264701178226,0.14280755345737295,0.1260615711252654,0.008576590801173428,1.0557008083740134,0.5711015412511333,3049,18757
all,momentum_rps,pullback_drawdown,395386,44120,56446,38507,5613,17939,0.15397605621060884,0.15228356249568162,0.1655990510083037,0.12887314158677227,-0.001692493714927218,0.9890080720562668,0.8727787851314597,4408,28946
all,momentum_rps,range_breakout,395273,44120,68679,27795,16325,40884,0.15397605621060884,0.15284467547331776,0.15592191601049868,0.08627267041901188,-0.0011313807372910767,0.9926522294106327,0.6299864007252947,3205,20969
all,momentum_rps,volatility_band,395272,44120,28211,16382,27738,11829,0.15397605621060884,0.1403708523096942,0.16199376947040497,0.07539255753925575,-0.01360520390091463,0.9116407821076713,0.3713055303717135,1726,12296
all,momentum_rps,volume_money,395386,44120,22806,8785,35335,14021,0.15397605621060884,0.14796380090497738,0.15547849685273832,0.0899165061014772,-0.006012255305631459,0.9609533101860468,0.19911604714415232,981,6630
all,oscillator,momentum_rps,395383,23132,44120,12397,10735,31723,0.11230245155525773,0.14809666381522668,0.07317358270017534,0.15628543827964214,0.035794212259968955,1.3187304619290223,0.5359242607643092,1385,9352
