condition_group_id,family_id,grain,split,horizon,signal_count,complete_horizon_count,incomplete_horizon_count,endpoint_return_max,endpoint_return_min,endpoint_return_mean,endpoint_return_median,endpoint_return_p25,endpoint_return_p75,endpoint_return_positive_rate,path_max_return_mean,path_max_return_median,path_min_return_mean,path_min_return_median
price_trend__and3__6030760ed19f,price_trend,stock_day,train,3,18594,18530,64,0.4051383821970489,-0.297123733834436,0.0005300343155168213,-0.002992504786767436,-0.032209498931567465,0.029848512777165936,0.47048030221262815,0.021724818829312955,0.01302328775095396,-0.019820743144854294,-0.01673099093023378
price_trend__and3__6030760ed19f,price_trend,stock_day,train,5,18594,18472,122,0.5846268261048508,-0.3909426674253754,0.00044113473615781725,-0.003728644232156575,-0.044746633701637256,0.038929614762831355,0.4728778692074491,0.03574120326882145,0.023536646019967744,-0.03286751114313585,-0.025943316654528314
price_trend__and3__6030760ed19f,price_trend,stock_day,train,10,18594,18371,223,1.084241089967291,-0.45799456500389046,0.0016465026348475272,-0.006362716614523034,-0.06165700616464043,0.055576833571129525,0.4658973381960699,0.06220137733287332,0.042604631054416586,-0.05537484047230291,-0.0442557710672285
price_trend__and3__6030760ed19f,price_trend,stock_day,train,20,18594,18044,550,1.3083110716990105,-0.5429087549889142,0.0022101660747327664,-0.01260646605117638,-0.09179615773299968,0.08156812110932188,0.4586011970738196,0.09850668480817416,0.06982655880151012,-0.08449265155120779,-0.069954196292635
price_trend__and3__6030760ed19f,price_trend,stock_day,validation,1,7628,7601,27,0.11874999521034102,-0.11714288166591103,-0.00028081163288168825,-0.002824776567373788,-0.01644247123670528,0.012406876251771504,0.4361268254177082,-0.00028081163288168825,-0.002824776567373788,-0.00028081163288168825,-0.002824776567373788
price_trend__and3__6030760ed19f,price_trend,stock_day,validation,3,7628,7568,60,0.3179892665347883,-0.2100395747561432,-0.002312384662867825,-0.006345311685432509,-0.030511950027352658,0.022218013236717515,0.4310253699788584,0.01678821971952995,0.008626950190143479,-0.01895903108126332,-0.01723939702441435
price_trend__and3__6030760ed19f,price_trend,stock_day,validation,5,7628,7549,79,0.537448633058921,-0.3072196512569896,-0.005061363018682068,-0.009169557082147062,-0.04114643051868083,0.02654283877271535,0.4276063054709233,0.027292881536322082,0.016471296831216398,-0.031242375008136387,-0.026384565165386564
price_trend__and3__6030760ed19f,price_trend,stock_day,validation,10,7628,7536,92,0.6815642763183483,-0.3747845602549319,-0.008395695503547948,-0.013077619476286606,-0.06486978031666737,0.03825701282262317,0.4251592356687898,0.04655206589065368,0.029994001062485953,-0.05237673850247671,-0.04163326770363929
price_trend__and3__6030760ed19f,price_trend,stock_day,validation,20,7628,7502,126,0.839336380927447,-0.4437425900107792,-0.015342014162627142,-0.028470502406912512,-0.09397672291373235,0.0471732278394158,0.3918954945347907,0.07323828354749246,0.04599659049240312,-0.08241986816580092,-0.06980534664065219
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,all,1,56446,56323,123,0.14385968405270777,-0.1186240143103181,0.0005081956836362925,-0.0018011939480158112,-0.016155518480330644,0.014114350044837298,0.4567405855511958,0.0005081956836362925,-0.0018011939480158112,0.0005081956836362925,-0.0018011939480158112
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,all,3,56446,56099,347,0.4051383821970489,-0.297123733834436,0.0006799428693747923,-0.003656303783114545,-0.0297315545487169,0.026033843991992156,0.45906344141606803,0.01983959371236281,0.010822531509492861,-0.018213879407322022,-0.015761554133021993
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,all,5,56446,55865,581,0.5846268261048508,-0.3909426674253754,0.0003366179404876963,-0.005143820863887538,-0.03971291573470481,0.03339883520583253,0.45948268146424415,0.03233204351045913,0.019452868084064434,-0.02979624002261985,-0.02433087624915964
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,all,10,56446,55486,960,1.084241089967291,-0.444796181136183,0.0004850494201541685,-0.007250029639619737,-0.055865909658803004,0.04742721909157721,0.4586201924809862,0.054714781389091006,0.034999966621398926,-0.04955404394269655,-0.03971631998763425
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,all,20,56446,54473,1973,1.4043010915879055,-0.5113122169993092,0.0020932139166852473,-0.01225260307705145,-0.08041503015453855,0.06848152252987605,0.4534723624547941,0.08667028680868265,0.05736439896707468,-0.07516868434806767,-0.061616545407367274
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,robustness,1,13646,13601,45,0.10461828249097693,-0.10293822717903023,0.0010404199810853444,-0.0016959121390499599,-0.015962334369119535,0.01429610239989465,0.4577604587897949,0.0010404199810853444,-0.0016959121390499599,0.0010404199810853444,-0.0016959121390499599
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,robustness,3,13646,13511,135,0.3330357642350157,-0.24259523695510765,0.0031360859692614574,-0.003438133799354981,-0.0285508948768316,0.0250872337821606,0.4622159721708238,0.022013201459368085,0.010187696404499569,-0.016692340363772814,-0.014487757144185265
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,robustness,5,13646,13408,238,0.5490533715383037,-0.31768028626957123,0.0028800677790901587,-0.00486433256548513,-0.036305911317584566,0.03154758631188115,0.4589797136038186,0.03442112021739265,0.01766433165269521,-0.026865921796591863,-0.022075138374873737
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,robustness,10,13646,13196,450,0.9248826991759671,-0.3137507894440996,0.004552462053544948,-0.005471573629533488,-0.04757888593855286,0.04461020907531971,0.46514095180357684,0.05505845629497481,0.03199057715491138,-0.043002791546081116,-0.035544552560161424
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,robustness,20,13646,12860,786,1.4043010915879055,-0.41609881612656174,0.011437538095045966,-0.0043266874502317365,-0.06308604501418938,0.06587961072728932,0.4787713841368585,0.08438472860727213,0.05312032960843904,-0.061547666746291446,-0.05092343100302732
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,train,1,29756,29720,36,0.14385968405270777,-0.1186240143103181,0.0007287004858518673,-0.00125829649397724,-0.016513738329647226,0.015106912747666124,0.4664535666218035,0.0007287004858518673,-0.00125829649397724,0.0007287004858518673,-0.00125829649397724
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,train,3,29756,29643,113,0.4051383821970489,-0.297123733834436,0.0009215845042581662,-0.0024235080029755274,-0.030526391819071685,0.02892849855098445,0.47211820665924503,0.020729001396770377,0.012611819550997883,-0.018854943098292762,-0.01581584330068936
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,train,5,29756,29539,217,0.5846268261048508,-0.3909426674253754,0.001216087451631354,-0.003319577911943483,-0.041750511039252425,0.0381547745311136,0.47438978976945734,0.03434008315065844,0.0226907848479303,-0.031161876573103542,-0.025053267996815287
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,train,10,29756,29392,364,1.084241089967291,-0.444796181136183,0.0026814934326368062,-0.00550329819674078,-0.0572518562980181,0.05437033717131445,0.4716589548176375,0.05929148294772636,0.04027048885400597,-0.052071642267520236,-0.04188796223382363
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,train,20,29756,28801,955,1.2194915348070512,-0.5113122169993092,0.005264867365257527,-0.009535354267520613,-0.08432369918985716,0.08121213045987208,0.4682476302906149,0.0955062151806417,0.06767898865425093,-0.07966295345558218,-0.0654885781637724
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,validation,1,13044,13002,42,0.11874999521034102,-0.11714288166591103,-0.0005525784581458518,-0.0028920330841819553,-0.01570088322300836,0.011758759768852045,0.4334717735732964,-0.0005525784581458518,-0.0028920330841819553,-0.0005525784581458518,-0.0028920330841819553
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,validation,3,13044,12945,99,0.3179892665347883,-0.22040460752380486,-0.0024369310128512863,-0.006456066129676086,-0.02918640063896527,0.020833312637276835,0.42587871765160296,0.015534620423814354,0.0078594582935676,-0.018334209136514946,-0.016901392559285133
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,validation,5,13044,12918,126,0.537448633058921,-0.3072196512569896,-0.0043143516620556014,-0.008648049821000203,-0.0389459284389905,0.025744539946780554,0.42591732466326054,0.025574158110794994,0.01468082184487196,-0.029716429584935193,-0.025270784969652516
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,validation,10,13044,12898,146,0.7021897824446097,-0.3798911580576657,-0.008681601186537909,-0.013329120677080863,-0.061822538581436465,0.035753586636071255,0.4222360055822608,0.043953856922467824,0.0273972334300725,-0.05052750063795935,-0.040289839552668294
pullback_drawdown__and3__11795aa42e45,pullback_drawdown,stock_day,validation,20,13044,12812,232,0.9799440161163839,-0.4437425900107792,-0.01441590252930672,-0.025879149619430664,-0.08910288606793476,0.04571348833504851,0.39486418982204186,0.06920211521044055,0.04332432014558818,-0.07878216103144982,-0.06581239808726547
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,all,1,68679,68496,183,0.14385968405270777,-0.1186240143103181,0.0005108941532671714,-0.0014266920820500406,-0.012459503447733722,0.010559808034953044,0.4447558981546368,0.0005108941532671714,-0.0014266920820500406,0.0005108941532671714,-0.0014266920820500406
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,all,3,68679,68163,516,0.4051383821970489,-0.297123733834436,0.0014017045656764453,-0.002066162926976145,-0.022436065194778143,0.02057613201025399,0.4642694717075246,0.016493966655448892,0.008277026713151225,-0.014271613556115373,-0.011505970214895633
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,all,5,68679,67847,832,0.5780712263250125,-0.3909426674253754,0.0013702108325628277,-0.002557542261826362,-0.029550890203614233,0.02647220426203345,0.4662844340943594,0.02693847676402299,0.014949033399811906,-0.023643470744518003,-0.01771756868815466
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,all,10,68679,67334,1345,1.084241089967291,-0.45799456500389046,0.0024090829102167877,-0.002976187730794999,-0.04203537466136864,0.03876102766443412,0.47347551014346395,0.04614512703231766,0.027745637463824746,-0.03970022271898279,-0.029224453766877656
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,all,20,68679,66118,2561,1.3083110716990105,-0.5429087549889142,0.0051088827618836295,-0.005158086328699574,-0.06118693283081314,0.05788778543205653,0.47094588463050907,0.0741442345182392,0.04603857581914905,-0.060880503878646026,-0.04568259451592738
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,robustness,1,19795,19739,56,0.10461828249097693,-0.10293822717903023,0.000957435974762918,-0.0011185227307315415,-0.011564510280520301,0.010293333095815926,0.4567100663660773,0.000957435974762918,-0.0011185227307315415,0.000957435974762918,-0.0011185227307315415
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,robustness,3,19795,19631,164,0.3330357642350157,-0.24259523695510765,0.0036857682518782156,-0.0009870270173937268,-0.02024921401642199,0.020097486815570664,0.47964953390046355,0.017832271396104642,0.00830906707219703,-0.012427351333775411,-0.010079976048421813
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,robustness,5,19795,19492,303,0.5018282390647157,-0.31768028626957123,0.00466319727889127,-0.0007446032286310689,-0.025852674923486585,0.02604862616288417,0.4851734044736302,0.028527260778468747,0.014568194414604108,-0.020295219311997747,-0.015459715523107542
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,robustness,10,19795,19225,570,0.9248826991759671,-0.32940516195766323,0.006910880428186322,0.0,-0.034360186761982825,0.03789127060445119,0.4970091027308192,0.04630011811450875,0.026952682227329827,-0.03291580839230211,-0.02460028084711141
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,robustness,20,19795,18788,1007,1.2332505040807438,-0.41609881612656174,0.012769744619073152,0.001935500669311474,-0.047539507235499406,0.05671831835137692,0.5076112412177985,0.07155004627094619,0.04528673650545012,-0.04820769776556026,-0.03609479858291342
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,train,1,32074,32020,54,0.14385968405270777,-0.1186240143103181,0.0008036771729839435,-0.0012944976856821278,-0.013361244989514104,0.01176475076114425,0.44890693316677077,0.0008036771729839435,-0.0012944976856821278,0.0008036771729839435,-0.0012944976856821278
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,train,3,32074,31938,136,0.4051383821970489,-0.297123733834436,0.0013368901982649657,-0.0017414499172409559,-0.024445905294403714,0.023413061968078352,0.47025486880831613,0.017755894969775265,0.009664923589305596,-0.015479121845060732,-0.012426395085502251
range_breakout__and3__00e51295d9c3,range_breakout,stock_day,train,5,32074,31834,240,0.5780712263250125,-0.3909426674253754,0.0013208076328975835,-0.002628122961533974,-0.03276986659916628,0.030458936400845738,0.46915247848212605,0.029100770833178295,0.01723433844964195,-0.025954683436107052,-0.019556398179662926
