policy_id,split,hold120_max_gain50_count,policy_retained_max_gain50_count,max_gain50_retention_vs_hold120,wilson_lower,wilson_upper,winner_exit_efficiency,winner_retention_status,first_plus50_hit_before_exit_count,exit_before_first_plus50_count,retention_gate_threshold,retention_gate_pass
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|fixed_size|k_atr=3.5_min_activation_gain_pct=0.1,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.2153432198306627,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,train,1400,50,0.03571428571428571,0.027194347636489306,0.04677515808527986,0.09636588803553478,failed_winner_retention_gate,50,1350,0.6,False
hold_20d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,train,1400,62,0.04428571428571428,0.0346989192266248,0.056366534081819394,0.13987446977404588,failed_winner_retention_gate,62,1338,0.6,False
hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,train,1400,62,0.04428571428571428,0.0346989192266248,0.056366534081819394,0.16492967659719862,failed_winner_retention_gate,62,1338,0.6,False
hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,train,1400,59,0.04214285714285714,0.032811351401620746,0.0539801150101547,0.13296648737731762,failed_winner_retention_gate,59,1341,0.6,False
hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.16967911167464536,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.18255011436945315,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|no_exit|volatility_scaled|no_params,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.1544524085814966,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,train,1400,62,0.04428571428571428,0.0346989192266248,0.056366534081819394,0.11716748036383014,failed_winner_retention_gate,62,1338,0.6,False
hold_20d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.1349738279260749,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.14137948885375023,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|time_stop_10d|volatility_scaled|time_stop_days=10,train,1400,16,0.011428571428571429,0.007046840731576804,0.01848414682794645,0.07798855397867305,failed_winner_retention_gate,16,1384,0.6,False
hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,1400,62,0.04428571428571428,0.0346989192266248,0.056366534081819394,0.15033464360468954,failed_winner_retention_gate,62,1338,0.6,False
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.1542303650947047,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.15449522017591374,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.15131458267693645,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.14759563479217563,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.15336688255900793,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.15143416400610799,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.15427678226121325,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.1541083459947282,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.12812146925861204,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.1373029781356687,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|ATR_trailing_k3.5_activation_0|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.0,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.1435350177188525,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.14694679802361446,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.1,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.1506298051836456,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.1,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.15215767939016683,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,train,1400,50,0.03571428571428571,0.027194347636489306,0.04677515808527986,0.06830292677515944,failed_winner_retention_gate,50,1350,0.6,False
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,train,1400,62,0.04428571428571428,0.0346989192266248,0.056366534081819394,0.09927672440487353,failed_winner_retention_gate,62,1338,0.6,False
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,train,1400,62,0.04428571428571428,0.0346989192266248,0.056366534081819394,0.11654168701692048,failed_winner_retention_gate,62,1338,0.6,False
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,train,1400,59,0.04214285714285714,0.032811351401620746,0.0539801150101547,0.0948226180249211,failed_winner_retention_gate,59,1341,0.6,False
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.12062585472940696,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.12934639891923405,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|no_exit|market_state_scaled|no_params,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.1695459424354382,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,train,1400,62,0.04428571428571428,0.0346989192266248,0.056366534081819394,0.1286440562340725,failed_winner_retention_gate,62,1338,0.6,False
hold_20d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.147725947081312,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.15480998651302874,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|time_stop_10d|market_state_scaled|time_stop_days=10,train,1400,16,0.011428571428571429,0.007046840731576804,0.01848414682794645,0.08720540093704637,failed_winner_retention_gate,16,1384,0.6,False
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,1400,62,0.04428571428571428,0.0346989192266248,0.056366534081819394,0.1644470242910866,failed_winner_retention_gate,62,1338,0.6,False
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.1690482645609467,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.16952297082079912,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.1653607596704095,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.16118902589488435,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|profit_lock_after_gain_20pct_lock_5pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.16785414352817668,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.1656115343276021,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.16931262339383854,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|profit_lock_after_gain_30pct_lock_10pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.16902093082239006,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.14319698843616557,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.15295974312837507,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|ATR_trailing_k3.5_activation_0|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.0,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.15966941927239656,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.16173649916759208,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.1,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.16568112840614402,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.1,train,1400,64,0.045714285714285714,0.03596107333360043,0.05795370457262295,0.16753683077493522,failed_winner_retention_gate,64,1336,0.6,False
hold_20d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,train,1400,50,0.03571428571428571,0.027194347636489306,0.04677515808527986,0.07606021645285822,failed_winner_retention_gate,50,1350,0.6,False
hold_20d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,train,1400,62,0.04428571428571428,0.0346989192266248,0.056366534081819394,0.1096009397839835,failed_winner_retention_gate,62,1338,0.6,False
hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,train,1400,62,0.04428571428571428,0.0346989192266248,0.056366534081819394,0.12891330045397656,failed_winner_retention_gate,62,1338,0.6,False
hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,train,1400,59,0.04214285714285714,0.032811351401620746,0.0539801150101547,0.10414925311934906,failed_winner_retention_gate,59,1341,0.6,False
hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.1320923077395778,failed_winner_retention_gate,63,1337,0.6,False
hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.1421079262713097,failed_winner_retention_gate,63,1337,0.6,False
hold_60d|no_exit|fixed_size|no_params,train,1400,632,0.4514285714285714,0.4255295838844098,0.4775933797910982,0.6301324194896345,failed_winner_retention_gate,632,768,0.6,False
hold_60d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,train,1400,482,0.3442857142857143,0.3198536085258779,0.36957001031619235,0.38800811697329,failed_winner_retention_gate,482,918,0.6,False
hold_60d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,train,1400,556,0.39714285714285713,0.371826911974509,0.4230217169853905,0.4760805865914472,failed_winner_retention_gate,556,844,0.6,False
hold_60d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,train,1400,592,0.4228571428571429,0.3972252883264872,0.4489111833934375,0.5204501907115638,failed_winner_retention_gate,592,808,0.6,False
hold_60d|time_stop_10d|fixed_size|time_stop_days=10,train,1400,16,0.011428571428571429,0.007046840731576804,0.01848414682794645,0.11347894579275916,failed_winner_retention_gate,16,1384,0.6,False
hold_60d|time_stop_20d|fixed_size|time_stop_days=20,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.21808054707871577,failed_winner_retention_gate,63,1337,0.6,False
hold_60d|time_stop_40d|fixed_size|time_stop_days=40,train,1400,298,0.21285714285714286,0.19221633218914047,0.23506942365724598,0.42486529607817025,failed_winner_retention_gate,298,1102,0.6,False
hold_60d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,train,1400,591,0.42214285714285715,0.39651880331198885,0.4481930061090462,0.5674944093300375,failed_winner_retention_gate,591,809,0.6,False
hold_60d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,train,1400,625,0.44642857142857145,0.4205700484999117,0.47258027908336936,0.6115039214029131,failed_winner_retention_gate,625,775,0.6,False
hold_60d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,train,1400,632,0.4514285714285714,0.4255295838844098,0.4775933797910982,0.6233736237380769,failed_winner_retention_gate,632,768,0.6,False
hold_60d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,train,1400,577,0.41214285714285714,0.3866338292718047,0.4381327079647762,0.5742755488431586,failed_winner_retention_gate,577,823,0.6,False
hold_60d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,train,1400,499,0.35642857142857143,0.33176455395437315,0.38187832396882,0.5104441976378967,failed_winner_retention_gate,499,901,0.6,False
hold_60d|profit_lock_after_gain_20pct_lock_5pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.05,train,1400,614,0.43857142857142856,0.4127818582597748,0.46469718403572063,0.6114788202564806,failed_winner_retention_gate,614,786,0.6,False
hold_60d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,train,1400,572,0.4085714285714286,0.3831061254481825,0.4345371002939504,0.5782885688399617,failed_winner_retention_gate,572,828,0.6,False
hold_60d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,train,1400,630,0.45,0.4241123034633356,0.47616133561439333,0.6288192004063745,failed_winner_retention_gate,630,770,0.6,False
hold_60d|profit_lock_after_gain_30pct_lock_10pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.1,train,1400,623,0.445,0.41915352545859474,0.471147477526907,0.622763092005517,failed_winner_retention_gate,623,777,0.6,False
hold_60d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,train,1400,374,0.2671428571428571,0.24462556636792254,0.2909345241940724,0.335685685460481,failed_winner_retention_gate,374,1026,0.6,False
hold_60d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,train,1400,470,0.3357142857142857,0.31145664718353894,0.3608710240718561,0.41553662436979766,failed_winner_retention_gate,470,930,0.6,False
hold_60d|ATR_trailing_k3.5_activation_0|fixed_size|k_atr=3.5_min_activation_gain_pct=0.0,train,1400,548,0.3914285714285714,0.3661927442855033,0.4172585862832795,0.4799725367836125,failed_winner_retention_gate,548,852,0.6,False
hold_60d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,train,1400,444,0.3171428571428571,0.2932946715629091,0.34199177992135676,0.4666594724685724,failed_winner_retention_gate,444,956,0.6,False
hold_60d|ATR_trailing_k3_activation_0.1_sensitivity|fixed_size|k_atr=3.0_min_activation_gain_pct=0.1,train,1400,525,0.375,0.3500150161381927,0.40066908155612974,0.5300692157111399,failed_winner_retention_gate,525,875,0.6,False
hold_60d|ATR_trailing_k3.5_activation_0.1_sensitivity|fixed_size|k_atr=3.5_min_activation_gain_pct=0.1,train,1400,584,0.41714285714285715,0.3915749565984063,0.4431642167304017,0.5690883794300224,failed_winner_retention_gate,584,816,0.6,False
hold_60d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,train,1400,78,0.055714285714285716,0.04487017018048293,0.06898987991019465,0.09936266806882582,failed_winner_retention_gate,78,1322,0.6,False
hold_60d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,train,1400,162,0.11571428571428571,0.09999963869087242,0.1335320445065304,0.16643581287313902,failed_winner_retention_gate,162,1238,0.6,False
hold_60d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,train,1400,251,0.1792857142857143,0.16007826617233947,0.20024836162623647,0.2350692568498871,failed_winner_retention_gate,251,1149,0.6,False
hold_60d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,train,1400,200,0.14285714285714285,0.12550348587524335,0.16216536467996367,0.171883393026419,failed_winner_retention_gate,200,1200,0.6,False
hold_60d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,train,1400,322,0.23,0.20871246244666442,0.2527651885730721,0.2673747965327879,failed_winner_retention_gate,322,1078,0.6,False
hold_60d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,train,1400,400,0.2857142857142857,0.26266189617754865,0.30993941415557547,0.33352579361082174,failed_winner_retention_gate,400,1000,0.6,False
hold_60d|no_exit|volatility_scaled|no_params,train,1400,632,0.4514285714285714,0.4255295838844098,0.4775933797910982,0.44385654210221664,failed_winner_retention_gate,632,768,0.6,False
hold_60d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,train,1400,482,0.3442857142857143,0.3198536085258779,0.36957001031619235,0.28041849210401404,failed_winner_retention_gate,482,918,0.6,False
hold_60d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,train,1400,556,0.39714285714285713,0.371826911974509,0.4230217169853905,0.34267326760486067,failed_winner_retention_gate,556,844,0.6,False
hold_60d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,train,1400,592,0.4228571428571429,0.3972252883264872,0.4489111833934375,0.3721439105113338,failed_winner_retention_gate,592,808,0.6,False
hold_60d|time_stop_10d|volatility_scaled|time_stop_days=10,train,1400,16,0.011428571428571429,0.007046840731576804,0.01848414682794645,0.07863956930185978,failed_winner_retention_gate,16,1384,0.6,False
hold_60d|time_stop_20d|volatility_scaled|time_stop_days=20,train,1400,63,0.045,0.03532963007093444,0.05716048553639934,0.1541496081389518,failed_winner_retention_gate,63,1337,0.6,False
hold_60d|time_stop_40d|volatility_scaled|time_stop_days=40,train,1400,298,0.21285714285714286,0.19221633218914047,0.23506942365724598,0.3025850510167923,failed_winner_retention_gate,298,1102,0.6,False
hold_60d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,1400,591,0.42214285714285715,0.39651880331198885,0.4481930061090462,0.4046208529948361,failed_winner_retention_gate,591,809,0.6,False
hold_60d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,1400,625,0.44642857142857145,0.4205700484999117,0.47258027908336936,0.432465800824235,failed_winner_retention_gate,625,775,0.6,False
hold_60d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,train,1400,632,0.4514285714285714,0.4255295838844098,0.4775933797910982,0.43947471751059874,failed_winner_retention_gate,632,768,0.6,False
hold_60d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,1400,577,0.41214285714285714,0.3866338292718047,0.4381327079647762,0.4079777833529498,failed_winner_retention_gate,577,823,0.6,False
hold_60d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,1400,499,0.35642857142857143,0.33176455395437315,0.38187832396882,0.363721620845193,failed_winner_retention_gate,499,901,0.6,False
hold_60d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,train,1400,614,0.43857142857142856,0.4127818582597748,0.46469718403572063,0.4321149280011055,failed_winner_retention_gate,614,786,0.6,False
hold_60d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,train,1400,572,0.4085714285714286,0.3831061254481825,0.4345371002939504,0.40986563181062224,failed_winner_retention_gate,572,828,0.6,False
hold_60d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,1400,630,0.45,0.4241123034633356,0.47616133561439333,0.44251549801673984,failed_winner_retention_gate,630,770,0.6,False
