policy_id,split,legacy_plus10_before_minus5_rate,legacy_bad_path_rate,legacy_early_failure_rate,legacy_race_ambiguous_rate
baseline_hold120_no_exit_fixed_size,robustness,0.3575418994413408,0.5638966480446927,0.4594972067039106,0.00034916201117318437
baseline_hold120_no_exit_fixed_size,train,0.38040865384615385,0.646484375,0.51953125,0.00045072115384615387
baseline_hold120_no_exit_fixed_size,validation,0.3156675354763973,0.6823052418187083,0.5296843324645236,0.0
hold_120d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,robustness,0.3575418994413408,0.5638966480446927,0.4594972067039106,0.00034916201117318437
hold_120d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,train,0.38040865384615385,0.646484375,0.51953125,0.00045072115384615387
hold_120d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,validation,0.3156675354763973,0.6823052418187083,0.5296843324645236,0.0
hold_120d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,robustness,0.3575418994413408,0.5638966480446927,0.4594972067039106,0.00034916201117318437
hold_120d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,0.38040865384615385,0.646484375,0.51953125,0.00045072115384615387
hold_120d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,validation,0.3156675354763973,0.6823052418187083,0.5296843324645236,0.0
hold_120d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,robustness,0.3575418994413408,0.5638966480446927,0.4594972067039106,0.00034916201117318437
hold_120d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,0.38040865384615385,0.646484375,0.51953125,0.00045072115384615387
hold_120d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,validation,0.3156675354763973,0.6823052418187083,0.5296843324645236,0.0
hold_120d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,robustness,0.3575418994413408,0.5638966480446927,0.4594972067039106,0.00034916201117318437
hold_120d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,train,0.38040865384615385,0.646484375,0.51953125,0.00045072115384615387
hold_120d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,validation,0.3156675354763973,0.6823052418187083,0.5296843324645236,0.0
hold_120d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,robustness,0.3575418994413408,0.5638966480446927,0.4594972067039106,0.00034916201117318437
hold_120d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,train,0.38040865384615385,0.646484375,0.51953125,0.00045072115384615387
hold_120d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,validation,0.3156675354763973,0.6823052418187083,0.5296843324645236,0.0
hold_120d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,robustness,0.3575418994413408,0.5638966480446927,0.4594972067039106,0.00034916201117318437
hold_120d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,train,0.38040865384615385,0.646484375,0.51953125,0.00045072115384615387
hold_120d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,validation,0.3156675354763973,0.6823052418187083,0.5296843324645236,0.0
hold_120d|ATR_trailing_k3.5_activation_0.1_sensitivity|fixed_size|k_atr=3.5_min_activation_gain_pct=0.1,robustness,0.3575418994413408,0.5638966480446927,0.4594972067039106,0.00034916201117318437
hold_120d|ATR_trailing_k3.5_activation_0.1_sensitivity|fixed_size|k_atr=3.5_min_activation_gain_pct=0.1,train,0.38040865384615385,0.646484375,0.51953125,0.00045072115384615387
hold_120d|ATR_trailing_k3.5_activation_0.1_sensitivity|fixed_size|k_atr=3.5_min_activation_gain_pct=0.1,validation,0.3156675354763973,0.6823052418187083,0.5296843324645236,0.0
hold_120d|ATR_trailing_k3.5_activation_0.1_sensitivity|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.1,robustness,0.3575418994413408,0.5638966480446927,0.4594972067039106,0.00034916201117318437
hold_120d|ATR_trailing_k3.5_activation_0.1_sensitivity|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.1,train,0.38040865384615385,0.646484375,0.51953125,0.00045072115384615387
hold_120d|ATR_trailing_k3.5_activation_0.1_sensitivity|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.1,validation,0.3156675354763973,0.6823052418187083,0.5296843324645236,0.0
hold_120d|ATR_trailing_k3.5_activation_0.1_sensitivity|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.1,robustness,0.3575418994413408,0.5638966480446927,0.4594972067039106,0.00034916201117318437
hold_120d|ATR_trailing_k3.5_activation_0.1_sensitivity|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.1,train,0.38040865384615385,0.646484375,0.51953125,0.00045072115384615387
hold_120d|ATR_trailing_k3.5_activation_0.1_sensitivity|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.1,validation,0.3156675354763973,0.6823052418187083,0.5296843324645236,0.0
hold_120d|ATR_trailing_k3.5_activation_0|fixed_size|k_atr=3.5_min_activation_gain_pct=0.0,robustness,0.3575418994413408,0.5638966480446927,0.4594972067039106,0.00034916201117318437
hold_120d|ATR_trailing_k3.5_activation_0|fixed_size|k_atr=3.5_min_activation_gain_pct=0.0,train,0.38040865384615385,0.646484375,0.51953125,0.00045072115384615387
