selection_stage,split_used,policy_family_id,exit_rule_family_id,candidate_policy_id,parameter_set_id,parameter_values_json,selection_metric_name,selection_metric_value,selection_rank,z_reference_set_id,z_reference_set_size,selected_flag,rejection_reason
train_parameter_selection,train,hold_20d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_20d|profit_lock_after_gain_20pct_lock_5pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.05,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",train_selection_score,-0.7816302947089615,3,hold_20d|profit_lock_after_gain|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_20d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",train_selection_score,-1.9146443192322429,4,hold_20d|profit_lock_after_gain|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_20d|profit_lock_after_gain_30pct_lock_10pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.1,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",train_selection_score,-2.2252786455227613,5,hold_20d|profit_lock_after_gain|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_20d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",train_selection_score,-2.413438662093371,6,hold_20d|profit_lock_after_gain|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|ATR_trailing|fixed_size,ATR_trailing,hold_20d|ATR_trailing_k3.5_activation_0|fixed_size|k_atr=3.5_min_activation_gain_pct=0.0,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",train_selection_score,1.5480153978811386,1,hold_20d|ATR_trailing|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|ATR_trailing|fixed_size,ATR_trailing,hold_20d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",train_selection_score,-0.3275148146361566,2,hold_20d|ATR_trailing|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|ATR_trailing|fixed_size,ATR_trailing,hold_20d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",train_selection_score,-1.2205005832449742,3,hold_20d|ATR_trailing|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|fixed_size,EMA_trailing,hold_20d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",train_selection_score,1.77637406996654,1,hold_20d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|fixed_size,EMA_trailing,hold_20d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",train_selection_score,1.5893538165477294,2,hold_20d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|fixed_size,EMA_trailing,hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",train_selection_score,-0.3265447224271856,3,hold_20d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|fixed_size,EMA_trailing,hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",train_selection_score,-0.41616130362993,4,hold_20d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|fixed_size,EMA_trailing,hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",train_selection_score,-0.5499212236067363,5,hold_20d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|fixed_size,EMA_trailing,hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",train_selection_score,-2.0731006368504103,6,hold_20d|EMA_trailing|fixed_size,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|no_exit|volatility_scaled,no_exit,hold_20d|no_exit|volatility_scaled|no_params,ecaf22503df568a0,{},train_selection_score,0.0,1,hold_20d|no_exit|volatility_scaled,1,False,failed_train_gate
train_parameter_selection,train,hold_20d|fixed_stop|volatility_scaled,fixed_stop,hold_20d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,184bb3b552945013,"{""stop_loss_pct"":-0.05}",train_selection_score,1.6473580526978544,1,hold_20d|fixed_stop|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|fixed_stop|volatility_scaled,fixed_stop,hold_20d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,820234c096390337,"{""stop_loss_pct"":-0.1}",train_selection_score,-0.3258910077580879,2,hold_20d|fixed_stop|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|fixed_stop|volatility_scaled,fixed_stop,hold_20d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",train_selection_score,-1.3214670449397685,3,hold_20d|fixed_stop|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|time_stop|volatility_scaled,time_stop,hold_20d|time_stop_10d|volatility_scaled|time_stop_days=10,c3ce4e135c0ca765,"{""time_stop_days"":10}",train_selection_score,0.0,1,hold_20d|time_stop|volatility_scaled,1,False,failed_train_gate
train_parameter_selection,train,hold_20d|break_even_after_gain|volatility_scaled,break_even_after_gain,hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",train_selection_score,2.6811010431238063,1,hold_20d|break_even_after_gain|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|break_even_after_gain|volatility_scaled,break_even_after_gain,hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",train_selection_score,0.42648651060024306,2,hold_20d|break_even_after_gain|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|break_even_after_gain|volatility_scaled,break_even_after_gain,hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",train_selection_score,-3.1075875537234015,3,hold_20d|break_even_after_gain|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_20d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",train_selection_score,4.144902163978512,1,hold_20d|profit_lock_after_gain|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_20d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",train_selection_score,1.5729171235917236,2,hold_20d|profit_lock_after_gain|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_20d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",train_selection_score,-0.10992466088949943,3,hold_20d|profit_lock_after_gain|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_20d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",train_selection_score,-1.733697677139716,4,hold_20d|profit_lock_after_gain|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_20d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",train_selection_score,-1.8585113244383478,5,hold_20d|profit_lock_after_gain|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|volatility_scaled,profit_lock_after_gain,hold_20d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",train_selection_score,-2.0156856251024746,6,hold_20d|profit_lock_after_gain|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|ATR_trailing|volatility_scaled,ATR_trailing,hold_20d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",train_selection_score,1.3750893633329992,1,hold_20d|ATR_trailing|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|ATR_trailing|volatility_scaled,ATR_trailing,hold_20d|ATR_trailing_k3.5_activation_0|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.0,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",train_selection_score,0.0778386525519553,2,hold_20d|ATR_trailing|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|ATR_trailing|volatility_scaled,ATR_trailing,hold_20d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",train_selection_score,-1.4529280158849198,3,hold_20d|ATR_trailing|volatility_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|volatility_scaled,EMA_trailing,hold_20d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",train_selection_score,1.534584740610209,1,hold_20d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|volatility_scaled,EMA_trailing,hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",train_selection_score,1.5122462203234472,2,hold_20d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|volatility_scaled,EMA_trailing,hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",train_selection_score,-0.13182018968860382,3,hold_20d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|volatility_scaled,EMA_trailing,hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",train_selection_score,-0.3300495217030579,4,hold_20d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|volatility_scaled,EMA_trailing,hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",train_selection_score,-0.4835361412173669,5,hold_20d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|volatility_scaled,EMA_trailing,hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",train_selection_score,-2.101425108324654,6,hold_20d|EMA_trailing|volatility_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|no_exit|market_state_scaled,no_exit,hold_20d|no_exit|market_state_scaled|no_params,ecaf22503df568a0,{},train_selection_score,0.0,1,hold_20d|no_exit|market_state_scaled,1,False,failed_train_gate
train_parameter_selection,train,hold_20d|fixed_stop|market_state_scaled,fixed_stop,hold_20d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,184bb3b552945013,"{""stop_loss_pct"":-0.05}",train_selection_score,1.6673300397882205,1,hold_20d|fixed_stop|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|fixed_stop|market_state_scaled,fixed_stop,hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,820234c096390337,"{""stop_loss_pct"":-0.1}",train_selection_score,-0.31198562774871164,2,hold_20d|fixed_stop|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|fixed_stop|market_state_scaled,fixed_stop,hold_20d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",train_selection_score,-1.355344412039484,3,hold_20d|fixed_stop|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|time_stop|market_state_scaled,time_stop,hold_20d|time_stop_10d|market_state_scaled|time_stop_days=10,c3ce4e135c0ca765,"{""time_stop_days"":10}",train_selection_score,0.0,1,hold_20d|time_stop|market_state_scaled,1,False,failed_train_gate
train_parameter_selection,train,hold_20d|break_even_after_gain|market_state_scaled,break_even_after_gain,hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",train_selection_score,3.767818915364888,1,hold_20d|break_even_after_gain|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|break_even_after_gain|market_state_scaled,break_even_after_gain,hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",train_selection_score,-0.5239681109126739,2,hold_20d|break_even_after_gain|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|break_even_after_gain|market_state_scaled,break_even_after_gain,hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",train_selection_score,-3.243850804452446,3,hold_20d|break_even_after_gain|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_20d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",train_selection_score,4.374527636795474,1,hold_20d|profit_lock_after_gain|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_20d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,853baf57901ae627,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.1}",train_selection_score,2.4385548535927373,2,hold_20d|profit_lock_after_gain|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_20d|profit_lock_after_gain_20pct_lock_5pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,73bb13ad8a7fa24a,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.05}",train_selection_score,-0.7820177197804632,3,hold_20d|profit_lock_after_gain|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_20d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,3ef691526ed452f3,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.05}",train_selection_score,-1.604065624512503,4,hold_20d|profit_lock_after_gain|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_20d|profit_lock_after_gain_30pct_lock_10pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,08099a033f356681,"{""activation_gain_pct"":0.3,""locked_gain_pct"":0.1}",train_selection_score,-1.9495839756866609,5,hold_20d|profit_lock_after_gain|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|profit_lock_after_gain|market_state_scaled,profit_lock_after_gain,hold_20d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,8c4699fe4061a6d0,"{""activation_gain_pct"":0.2,""locked_gain_pct"":0.1}",train_selection_score,-2.477415170409773,6,hold_20d|profit_lock_after_gain|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|ATR_trailing|market_state_scaled,ATR_trailing,hold_20d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,7c0564fccf7049c0,"{""k_atr"":2.5,""min_activation_gain_pct"":0.0}",train_selection_score,1.5832624006510545,1,hold_20d|ATR_trailing|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|ATR_trailing|market_state_scaled,ATR_trailing,hold_20d|ATR_trailing_k3.5_activation_0|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.0,ab065b19d831b177,"{""k_atr"":3.5,""min_activation_gain_pct"":0.0}",train_selection_score,-0.5689390289423032,2,hold_20d|ATR_trailing|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|ATR_trailing|market_state_scaled,ATR_trailing,hold_20d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,40c5493c4c555643,"{""k_atr"":3.0,""min_activation_gain_pct"":0.0}",train_selection_score,-1.014323371708759,3,hold_20d|ATR_trailing|market_state_scaled,3,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|market_state_scaled,EMA_trailing,hold_20d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,bfea6441999333b8,"{""confirm_days"":1,""ema_window"":10}",train_selection_score,1.5775105402699319,1,hold_20d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|market_state_scaled,EMA_trailing,hold_20d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,b875abad0f9e182f,"{""confirm_days"":2,""ema_window"":10}",train_selection_score,1.5047167689683598,2,hold_20d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|market_state_scaled,EMA_trailing,hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,0c0858e1ec4b6cb9,"{""confirm_days"":3,""ema_window"":10}",train_selection_score,-0.13660594434741713,3,hold_20d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|market_state_scaled,EMA_trailing,hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,5e3c4499d7550543,"{""confirm_days"":1,""ema_window"":20}",train_selection_score,-0.3224981553106867,4,hold_20d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|market_state_scaled,EMA_trailing,hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,5145b2096ded06f7,"{""confirm_days"":2,""ema_window"":20}",train_selection_score,-0.537768808502041,5,hold_20d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_20d|EMA_trailing|market_state_scaled,EMA_trailing,hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,921c52eff32c8689,"{""confirm_days"":3,""ema_window"":20}",train_selection_score,-2.085354401078155,6,hold_20d|EMA_trailing|market_state_scaled,6,False,failed_train_gate
train_parameter_selection,train,hold_60d|no_exit|fixed_size,no_exit,hold_60d|no_exit|fixed_size|no_params,ecaf22503df568a0,{},train_selection_score,0.0,1,hold_60d|no_exit|fixed_size,1,False,failed_train_gate
train_parameter_selection,train,hold_60d|fixed_stop|fixed_size,fixed_stop,hold_60d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,820234c096390337,"{""stop_loss_pct"":-0.1}",train_selection_score,1.4632145024924637,1,hold_60d|fixed_stop|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|fixed_stop|fixed_size,fixed_stop,hold_60d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,a76054f209c25cdc,"{""stop_loss_pct"":-0.08}",train_selection_score,-0.5224588401785928,2,hold_60d|fixed_stop|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|fixed_stop|fixed_size,fixed_stop,hold_60d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,184bb3b552945013,"{""stop_loss_pct"":-0.05}",train_selection_score,-0.9407556623138724,3,hold_60d|fixed_stop|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|time_stop|fixed_size,time_stop,hold_60d|time_stop_10d|fixed_size|time_stop_days=10,c3ce4e135c0ca765,"{""time_stop_days"":10}",train_selection_score,1.4630050786315412,1,hold_60d|time_stop|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|time_stop|fixed_size,time_stop,hold_60d|time_stop_20d|fixed_size|time_stop_days=20,61cd369d3febf08c,"{""time_stop_days"":20}",train_selection_score,-0.38625713921618654,2,hold_60d|time_stop|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|time_stop|fixed_size,time_stop,hold_60d|time_stop_40d|fixed_size|time_stop_days=40,9b648f491fc32746,"{""time_stop_days"":40}",train_selection_score,-1.0767479394153572,3,hold_60d|time_stop|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|break_even_after_gain|fixed_size,break_even_after_gain,hold_60d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,1bf1c857136dce65,"{""activation_gain_pct"":0.1}",train_selection_score,1.3162664099632195,1,hold_60d|break_even_after_gain|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|break_even_after_gain|fixed_size,break_even_after_gain,hold_60d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,382a2a20a8a9c935,"{""activation_gain_pct"":0.15}",train_selection_score,-0.19146355485129513,2,hold_60d|break_even_after_gain|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|break_even_after_gain|fixed_size,break_even_after_gain,hold_60d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,4d94dcba7da306e7,"{""activation_gain_pct"":0.2}",train_selection_score,-1.1248028551119227,3,hold_60d|break_even_after_gain|fixed_size,3,False,failed_train_gate
train_parameter_selection,train,hold_60d|profit_lock_after_gain|fixed_size,profit_lock_after_gain,hold_60d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,c7475cc21dbd08a2,"{""activation_gain_pct"":0.15,""locked_gain_pct"":0.05}",train_selection_score,1.9943934391719438,1,hold_60d|profit_lock_after_gain|fixed_size,6,False,failed_train_gate
