policy_id,split,top1_calendar_year_share,top1_instrument_share
hold_120d|ATR_trailing_k3_activation_0.1_sensitivity|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.1,train,0.3344768439108062,0.010915328239513489
hold_120d|ATR_trailing_k3_activation_0.1_sensitivity|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.1,validation,0.665592972181552,0.00849194729136164
hold_120d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,robustness,0.6822230138938369,0.010331314570716068
hold_120d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,train,0.3343725643024162,0.010911925175370226
hold_120d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,validation,0.6646198830409357,0.00847953216374269
hold_120d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,robustness,0.6822230138938369,0.010331314570716068
hold_120d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,train,0.3343725643024162,0.010911925175370226
hold_120d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,validation,0.6646198830409357,0.00847953216374269
hold_120d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,robustness,0.6822230138938369,0.010331314570716068
hold_120d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,train,0.3343725643024162,0.010911925175370226
hold_120d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,validation,0.6646198830409357,0.00847953216374269
hold_120d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,robustness,0.6822230138938369,0.010331314570716068
hold_120d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,train,0.3343725643024162,0.010911925175370226
hold_120d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,validation,0.6646198830409357,0.00847953216374269
hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,robustness,0.6836843984291324,0.01035344519814352
hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,train,0.3345811885821245,0.010918733426922476
hold_120d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,validation,0.665592972181552,0.00849194729136164
hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,robustness,0.6836843984291324,0.01035344519814352
hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,0.3345811885821245,0.010918733426922476
hold_120d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,validation,0.665592972181552,0.00849194729136164
hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,robustness,0.6836843984291324,0.01035344519814352
hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,0.3345811885821245,0.010918733426922476
hold_120d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,validation,0.665592972181552,0.00849194729136164
hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,robustness,0.6839285714285714,0.010357142857142856
hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,train,0.3346333853354134,0.0109204368174727
hold_120d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,validation,0.665592972181552,0.00849194729136164
hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,robustness,0.6839285714285714,0.010357142857142856
hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,0.3346333853354134,0.0109204368174727
hold_120d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,validation,0.665592972181552,0.00849194729136164
hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,robustness,0.6839285714285714,0.010357142857142856
hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,0.3346333853354134,0.0109204368174727
hold_120d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,validation,0.665592972181552,0.00849194729136164
hold_120d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,robustness,0.6839285714285714,0.010357142857142856
hold_120d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,train,0.3348423353106463,0.010927255697783328
hold_120d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,validation,0.6657879320445226,0.00849443468072642
hold_120d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,robustness,0.6839285714285714,0.010357142857142856
hold_120d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,train,0.3348423353106463,0.010927255697783328
hold_120d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,validation,0.6657879320445226,0.00849443468072642
hold_120d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,robustness,0.6839285714285714,0.010357142857142856
hold_120d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,train,0.3348423353106463,0.010927255697783328
hold_120d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,validation,0.6657879320445226,0.00849443468072642
hold_120d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,robustness,0.6831965750981092,0.010346057795219408
hold_120d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,train,0.3345811885821245,0.010918733426922476
hold_120d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,validation,0.6648142731792922,0.008482012284293653
hold_120d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,robustness,0.6831965750981092,0.010346057795219408
hold_120d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,train,0.3345811885821245,0.010918733426922476
hold_120d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,validation,0.6648142731792922,0.008482012284293653
hold_120d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,robustness,0.6831965750981092,0.010346057795219408
hold_120d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,train,0.3345811885821245,0.010918733426922476
hold_120d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,validation,0.6648142731792922,0.008482012284293653
hold_120d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,robustness,0.6829529243937232,0.010342368045649072
hold_120d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,train,0.33452900810979413,0.010917030567685589
hold_120d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,validation,0.6648142731792922,0.008482012284293653
hold_120d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,robustness,0.6829529243937232,0.010342368045649072
hold_120d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,train,0.33452900810979413,0.010917030567685589
hold_120d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,validation,0.6648142731792922,0.008482012284293653
hold_120d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,robustness,0.6829529243937232,0.010342368045649072
hold_120d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,train,0.33452900810979413,0.010917030567685589
hold_120d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,validation,0.6648142731792922,0.008482012284293653
hold_120d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,robustness,0.6829529243937232,0.010342368045649072
hold_120d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,train,0.33452900810979413,0.010917030567685589
hold_120d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,validation,0.6648142731792922,0.008482012284293653
hold_120d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,robustness,0.6829529243937232,0.010342368045649072
hold_120d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,train,0.33452900810979413,0.010917030567685589
hold_120d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,validation,0.6648142731792922,0.008482012284293653
hold_120d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,robustness,0.6829529243937232,0.010342368045649072
hold_120d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,train,0.33452900810979413,0.010917030567685589
hold_120d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,validation,0.6648142731792922,0.008482012284293653
hold_120d|no_exit|market_state_scaled|no_params,robustness,0.6839285714285714,0.010357142857142856
hold_120d|no_exit|market_state_scaled|no_params,train,0.33499921911603936,0.010932375449008278
hold_120d|no_exit|market_state_scaled|no_params,validation,0.6657879320445226,0.00849443468072642
hold_120d|no_exit|volatility_scaled|no_params,robustness,0.6839285714285714,0.010357142857142856
hold_120d|no_exit|volatility_scaled|no_params,train,0.33499921911603936,0.010932375449008278
hold_120d|no_exit|volatility_scaled|no_params,validation,0.6657879320445226,0.00849443468072642
hold_120d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,0.6834403997144897,0.01034975017844397
hold_120d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,train,0.33452900810979413,0.010917030567685589
hold_120d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,validation,0.665592972181552,0.00849194729136164
hold_120d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,0.6834403997144897,0.01034975017844397
hold_120d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,0.33452900810979413,0.010917030567685589
hold_120d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,validation,0.665592972181552,0.00849194729136164
hold_120d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,robustness,0.6834403997144897,0.01034975017844397
hold_120d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,0.33452900810979413,0.010917030567685589
hold_120d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,validation,0.665592972181552,0.00849194729136164
hold_120d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,robustness,0.6836843984291324,0.01035344519814352
hold_120d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,train,0.3345811885821245,0.010918733426922476
hold_120d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,validation,0.665592972181552,0.00849194729136164
hold_120d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,robustness,0.6836843984291324,0.01035344519814352
hold_120d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,0.3345811885821245,0.010918733426922476
hold_120d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,validation,0.665592972181552,0.00849194729136164
hold_120d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,robustness,0.6836843984291324,0.01035344519814352
hold_120d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,0.3345811885821245,0.010918733426922476
hold_120d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,validation,0.665592972181552,0.00849194729136164
hold_120d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,robustness,0.6836843984291324,0.01035344519814352
hold_120d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,train,0.3347378277153558,0.010923845193508116
hold_120d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,validation,0.6657879320445226,0.00849443468072642
hold_120d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,robustness,0.6836843984291324,0.01035344519814352
hold_120d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,train,0.3347378277153558,0.010923845193508116
hold_120d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,validation,0.6657879320445226,0.00849443468072642
hold_120d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,robustness,0.6836843984291324,0.01035344519814352
hold_120d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,train,0.3347378277153558,0.010923845193508116
hold_120d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,validation,0.6657879320445226,0.00849443468072642
hold_120d|profit_lock_after_gain_20pct_lock_5pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.05,robustness,0.6839285714285714,0.010357142857142856
hold_120d|profit_lock_after_gain_20pct_lock_5pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.05,train,0.3347900733572655,0.010925550179491181
