policy_id,split,bad_path_loss_compression_vs_hold120,realized_loss_le_minus5_rate,realized_loss_le_minus10_rate,net_return_p10,left_tail_net_return_p10_delta_vs_hold120
hold_20d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,train,0.1935732574923228,0.22341877749127864,0.03534051266494767,-0.07269168415370508,0.19486060495138663
hold_20d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,train,0.12865592092323436,0.2883361140603671,0.06931594114970423,-0.08797459369527916,0.17957769540981255
hold_20d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,train,0.06828886495478298,0.34870317002881845,0.10268466555437586,-0.10154379729440115,0.16600849181069055
hold_20d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,train,0.11121317862079239,0.30577885636280905,0.07492795389048991,-0.09081638968929592,0.1767358994157958
hold_20d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,train,0.061766796093869925,0.3552252388897315,0.10526315789473684,-0.10167357437211696,0.16587871473297475
hold_20d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,train,0.026577959448943478,0.39041407553465796,0.1401486424996208,-0.1142103926916481,0.15334189641344362
hold_20d|no_exit|volatility_scaled|no_params,train,0.13366122958393511,0.2833308053996663,0.10708327013499165,-0.1032117851586481,0.16434050394644362
hold_20d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,train,0.1511039718863771,0.26588806309722435,0.016836038222357047,-0.06623279489959155,0.20131949420550016
hold_20d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,train,0.07010897719503778,0.34688305778856365,0.04883967844683756,-0.08604923134552969,0.18150305775956202
hold_20d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,train,0.07996791849641804,0.3370241164871834,0.09070225997269832,-0.0968174941515974,0.1707347949534943
hold_20d|time_stop_10d|volatility_scaled|time_stop_days=10,train,0.20646571919412776,0.21052631578947367,0.05126649476717731,-0.07650107140082063,0.19105121770427108
hold_20d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,0.14867715556603733,0.2683148794175641,0.10207796147429092,-0.1011091599477249,0.1664431291573668
hold_20d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,0.13821151018457217,0.27878052479902926,0.10602153799484301,-0.10254605814794905,0.16500623095714267
hold_20d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,train,0.13472296172408377,0.28226907325951767,0.10662824207492795,-0.10293917773445194,0.16461311137063978
hold_20d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,0.13912156630469957,0.27787046867890186,0.10602153799484301,-0.10254605814794905,0.16500623095714267
hold_20d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,0.13927324232472083,0.2777187926588806,0.10602153799484301,-0.10254605814794905,0.16500623095714267
hold_20d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,train,0.13487463774410502,0.2821173972394964,0.10662824207492795,-0.10293917773445194,0.16461311137063978
hold_20d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,train,0.13487463774410502,0.2821173972394964,0.10662824207492795,-0.10293917773445194,0.16461311137063978
hold_20d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,0.13366122958393511,0.2833308053996663,0.10708327013499165,-0.1032117851586481,0.16434050394644362
hold_20d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,train,0.13366122958393511,0.2833308053996663,0.10708327013499165,-0.1032117851586481,0.16434050394644362
hold_20d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,train,0.10817965822036768,0.30881237676323375,0.052783254967389656,-0.08492118706358304,0.18263110204150867
hold_20d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,train,0.09134361999801066,0.3256484149855908,0.0775064462308509,-0.09273811174900516,0.17481417735608656
hold_20d|ATR_trailing_k3.5_activation_0|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.0,train,0.09938244905913607,0.31760958592446537,0.09767935689367511,-0.09940076358879071,0.168151525516301
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,0.14807045148595244,0.268921583497649,0.1016229334142272,-0.10101898794624864,0.16653330115884307
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.1,train,0.14291346680523043,0.274078568178371,0.10268466555437586,-0.10126993718768165,0.16628235191741006
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.1,train,0.13684642600438107,0.28014560897922036,0.10344304565448202,-0.10165966472432594,0.16589262438076577
hold_20d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,train,0.31157720106884335,0.10541483391475807,0.0036402244805096313,-0.05084506130155623,0.2167072278035355
hold_20d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,train,0.24878332878005222,0.16820870620354922,0.014257545881996056,-0.06072617470277151,0.2068261144023202
hold_20d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,train,0.19160146923204677,0.22539056575155467,0.02775671166388594,-0.07092080977954662,0.1966314793255451
hold_20d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,train,0.23786265533852333,0.1791293796450781,0.012892461701804945,-0.06183844804864032,0.2057138410564514
hold_20d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,train,0.17476543100968972,0.2422266039739117,0.024874867283482482,-0.07112288601523878,0.19642940308985293
hold_20d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,train,0.13805983416455092,0.2789322008190505,0.04444107386622175,-0.07909236227083843,0.18845992683425328
hold_20d|no_exit|market_state_scaled|no_params,train,0.14898050760607984,0.2680115273775216,0.10571818595480055,-0.10282764671796397,0.16472464238712775
hold_20d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,train,0.19053973709189811,0.22645229789170332,0.01607765812225087,-0.06386898574105712,0.2036833033640346
hold_20d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,train,0.058884951713466416,0.358107083270135,0.03791900500530866,-0.08074957406359394,0.18680271504149776
hold_20d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,train,0.07814780625616324,0.3388442287274382,0.0661307447292583,-0.09168884112296499,0.17586344798212672
hold_20d|time_stop_10d|market_state_scaled|time_stop_days=10,train,0.22057158905610258,0.19642044592749885,0.055665099347793116,-0.07711109999771612,0.1904411891073756
hold_20d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,0.1638447575681608,0.25314727741544063,0.0972243288336114,-0.09833521662299234,0.16921707248209938
hold_20d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,0.1536824642267381,0.26330957075686334,0.10359472167450326,-0.10185313003753768,0.16569915906755403
hold_20d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,train,0.1500422397462285,0.26694979523737294,0.10495980585469437,-0.10252986457905779,0.16502242452603394
hold_20d|profit_lock_after_gain_15pct_lock_5pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,0.15519922442695044,0.261792810556651,0.10359472167450326,-0.10185313003753768,0.16569915906755403
hold_20d|profit_lock_after_gain_15pct_lock_10pct|market_state_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,0.1555025764669929,0.26148945851660854,0.10359472167450326,-0.10185313003753768,0.16569915906755403
hold_20d|profit_lock_after_gain_20pct_lock_5pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,train,0.15034559178627094,0.2666464431973305,0.10495980585469437,-0.10252986457905779,0.16502242452603394
hold_20d|profit_lock_after_gain_20pct_lock_10pct|market_state_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,train,0.15034559178627094,0.2666464431973305,0.10495980585469437,-0.10252986457905779,0.16502242452603394
hold_20d|profit_lock_after_gain_30pct_lock_5pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,0.14913218362610103,0.2678598513575004,0.10571818595480055,-0.10282764671796397,0.16472464238712775
hold_20d|profit_lock_after_gain_30pct_lock_10pct|market_state_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,train,0.14913218362610103,0.2678598513575004,0.10571818595480055,-0.10282764671796397,0.16472464238712775
hold_20d|ATR_trailing_k2.5_activation_0|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.0,train,0.14200341068510303,0.2749886242984984,0.06673744880934324,-0.08731453362955585,0.18023775547553586
hold_20d|ATR_trailing_k3_activation_0|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.0,train,0.12274055614240625,0.2942514788411952,0.08554527529197634,-0.09467847254296038,0.17287381656213133
hold_20d|ATR_trailing_k3.5_activation_0|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.0,train,0.12243720410236375,0.2945548308812377,0.10040952525405733,-0.10007198757860133,0.16748030152649038
hold_20d|ATR_trailing_k2.5_activation_0.1_sensitivity|market_state_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,0.16141794124782105,0.2555740937357804,0.0972243288336114,-0.09845270265898343,0.16909958644610829
hold_20d|ATR_trailing_k3_activation_0.1_sensitivity|market_state_scaled|k_atr=3.0_min_activation_gain_pct=0.1,train,0.15656430860714154,0.2604277263764599,0.09934779311390869,-0.09961876049892705,0.16793352860616467
hold_20d|ATR_trailing_k3.5_activation_0.1_sensitivity|market_state_scaled|k_atr=3.5_min_activation_gain_pct=0.1,train,0.15125564790639834,0.2657363870772031,0.10086455331412104,-0.10046090170724387,0.16709138739784785
hold_20d|EMA_trailing_10d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=10,train,0.3038417240477604,0.11315031093584105,0.009403913241316548,-0.053181045813718394,0.2143712432913733
hold_20d|EMA_trailing_10d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=10,train,0.253181933360668,0.1638101016229334,0.02229637494312149,-0.06249456907575208,0.20505772002933964
hold_20d|EMA_trailing_10d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=10,train,0.20221879063353318,0.21477324435006825,0.03594721674503261,-0.07141100889987144,0.19614128020522026
hold_20d|EMA_trailing_20d_confirm_1d|market_state_scaled|confirm_days=1_ema_window=20,train,0.2425646119591816,0.17442742302441983,0.023964811163355075,-0.06528565309497977,0.20226663601011194
hold_20d|EMA_trailing_20d_confirm_2d|market_state_scaled|confirm_days=2_ema_window=20,train,0.19600007381266257,0.22099196117093886,0.03913241316547854,-0.07317015245462206,0.19438213665046966
hold_20d|EMA_trailing_20d_confirm_3d|market_state_scaled|confirm_days=3_ema_window=20,train,0.15883944890746005,0.2581525860761414,0.052783254967389656,-0.08060474147979733,0.18694754762529436
hold_60d|no_exit|fixed_size|no_params,train,-0.003404827037626068,0.4203968620212275,0.31349023227195816,-0.21465907666311623,0.05289321244197548
hold_60d|fixed_stop_5pct|fixed_size|stop_loss_pct=-0.05,train,-0.23147790196857448,0.6484699369521759,0.0811932954021221,-0.09477902793169357,0.17277326117339814
hold_60d|fixed_stop_8pct|fixed_size|stop_loss_pct=-0.08,train,-0.20733519860089805,0.6243272335844995,0.25234507150545904,-0.12320519635545295,0.14434709274963875
hold_60d|fixed_stop_10pct|fixed_size|stop_loss_pct=-0.1,train,-0.14613267668793478,0.5631247116715362,0.47424265723512227,-0.13960000743122844,0.12795228167386327
hold_60d|time_stop_10d|fixed_size|time_stop_days=10,train,0.1397353842070368,0.27725665077656464,0.11994464093495309,-0.10881254083106764,0.15873974827402407
hold_60d|time_stop_20d|fixed_size|time_stop_days=20,train,0.07761021120995848,0.33938182377364295,0.19268030139935413,-0.14612360685229953,0.12142868225279219
hold_60d|time_stop_40d|fixed_size|time_stop_days=40,train,0.020713394356198678,0.39627864062740276,0.266492388128556,-0.18657478194702343,0.08097750715806828
hold_60d|break_even_after_gain_10pct|fixed_size|activation_gain_pct=0.1,train,0.06396942307774078,0.35302261190586065,0.2496538994000923,-0.19918705956124938,0.06836522954384233
hold_60d|break_even_after_gain_15pct|fixed_size|activation_gain_pct=0.15,train,0.029974653042361632,0.3870173819412398,0.28364866943547146,-0.20844923037728114,0.059103058727810576
hold_60d|break_even_after_gain_20pct|fixed_size|activation_gain_pct=0.2,train,0.013669469224487474,0.40332256575911396,0.2981079833871712,-0.2125072512905889,0.05504503781450282
hold_60d|profit_lock_after_gain_15pct_lock_5pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.05,train,0.0478180617487145,0.36917397323488693,0.28103368712505766,-0.20844923037728114,0.059103058727810576
hold_60d|profit_lock_after_gain_15pct_lock_10pct|fixed_size|activation_gain_pct=0.15_locked_gain_pct=0.1,train,0.05150980148106338,0.36548223350253806,0.2805722196585141,-0.20844923037728114,0.059103058727810576
hold_60d|profit_lock_after_gain_20pct_lock_5pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.05,train,0.024437043443838347,0.3925549915397631,0.29687740347638825,-0.2125072512905889,0.05504503781450282
hold_60d|profit_lock_after_gain_20pct_lock_10pct|fixed_size|activation_gain_pct=0.2_locked_gain_pct=0.1,train,0.02551380086577343,0.391478234117828,0.29687740347638825,-0.2125072512905889,0.05504503781450282
hold_60d|profit_lock_after_gain_30pct_lock_5pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.05,train,0.0059783447820939695,0.41101369020150746,0.3079526226734349,-0.21459997615814208,0.05295231294694963
hold_60d|profit_lock_after_gain_30pct_lock_10pct|fixed_size|activation_gain_pct=0.3_locked_gain_pct=0.1,train,0.006132167270941846,0.4108598677126596,0.3079526226734349,-0.21459997615814208,0.05295231294694963
hold_60d|ATR_trailing_k2.5_activation_0|fixed_size|k_atr=2.5_min_activation_gain_pct=0.0,train,-0.010349192142340424,0.42734122712594186,0.17530370598185452,-0.124800677322073,0.1427516117830187
hold_60d|ATR_trailing_k3_activation_0|fixed_size|k_atr=3.0_min_activation_gain_pct=0.0,train,-0.048792987313799774,0.4657850222974012,0.2275872674150392,-0.13998243839560637,0.12756985070948534
hold_60d|ATR_trailing_k3.5_activation_0|fixed_size|k_atr=3.5_min_activation_gain_pct=0.0,train,-0.06601580755061354,0.48300784253421497,0.2671074888512994,-0.15007786063889555,0.11747442846619616
hold_60d|ATR_trailing_k2.5_activation_0.1_sensitivity|fixed_size|k_atr=2.5_min_activation_gain_pct=0.1,train,0.07648142286425352,0.3405106121193479,0.2476161181175023,-0.19918471276777536,0.06836757633731635
hold_60d|ATR_trailing_k3_activation_0.1_sensitivity|fixed_size|k_atr=3.0_min_activation_gain_pct=0.1,train,0.056333775986369794,0.36065825899723164,0.2560750538295909,-0.1996495836096814,0.0679027054954103
hold_60d|ATR_trailing_k3.5_activation_0.1_sensitivity|fixed_size|k_atr=3.5_min_activation_gain_pct=0.1,train,0.03633992793961499,0.38065210704398644,0.266533374346355,-0.19969582759153925,0.06785646151355246
hold_60d|EMA_trailing_10d_confirm_1d|fixed_size|confirm_days=1_ema_window=10,train,0.19324914708570815,0.2237428878978933,0.03521451637705674,-0.07262709288744831,0.1949251962176434
hold_60d|EMA_trailing_10d_confirm_2d|fixed_size|confirm_days=2_ema_window=10,train,0.12727959457148397,0.28971244041211747,0.06950638166999847,-0.08812904819829584,0.17942324090679587
hold_60d|EMA_trailing_10d_confirm_3d|fixed_size|confirm_days=3_ema_window=10,train,0.0628477938641181,0.35414424111948334,0.10349069660156851,-0.10173870819496778,0.16581358091012394
hold_60d|EMA_trailing_20d_confirm_1d|fixed_size|confirm_days=1_ema_window=20,train,0.10882657288918346,0.308165462094418,0.07504228817468861,-0.09088630732185096,0.17666598178324075
hold_60d|EMA_trailing_20d_confirm_2d|fixed_size|confirm_days=2_ema_window=20,train,0.05208353121610948,0.36490850376749195,0.1071813009380286,-0.10233484166497886,0.16521744744011285
hold_60d|EMA_trailing_20d_confirm_3d|fixed_size|confirm_days=3_ema_window=20,train,0.0013377215897831807,0.41565431339381825,0.1488543749038905,-0.11631559826049306,0.15123669084459865
hold_60d|no_exit|volatility_scaled|no_params,train,0.037204310018211506,0.37978772496538993,0.22704199353945548,-0.15465573694497517,0.11289655216011654
hold_60d|fixed_stop_5pct|volatility_scaled|stop_loss_pct=-0.05,train,0.06084871651520224,0.3561433184683992,0.027679532523450717,-0.07247506933035705,0.19507721977473466
hold_60d|fixed_stop_8pct|volatility_scaled|stop_loss_pct=-0.08,train,-0.0990774713980686,0.51606950638167,0.08457634937721052,-0.09651079645761305,0.17104149264747864
hold_60d|fixed_stop_10pct|volatility_scaled|stop_loss_pct=-0.1,train,-0.10338317645727196,0.5203752114408734,0.17638013224665539,-0.11194440710040528,0.15560788200468645
hold_60d|time_stop_10d|volatility_scaled|time_stop_days=10,train,0.206627587805376,0.21036444717822544,0.05089958480701215,-0.07647256980994746,0.19107971929514425
hold_60d|time_stop_20d|volatility_scaled|time_stop_days=20,train,0.13312305143754577,0.28386898354605566,0.10702752575734277,-0.10315396749465264,0.16439832161043907
hold_60d|time_stop_40d|volatility_scaled|time_stop_days=40,train,0.06838370036880825,0.3486083346147932,0.1722282023681378,-0.13028288814509048,0.13726940096000123
hold_60d|break_even_after_gain_10pct|volatility_scaled|activation_gain_pct=0.1,train,0.10857794484362299,0.30841409013997845,0.19058606368251038,-0.1446925107115709,0.1228597783935208
hold_60d|break_even_after_gain_15pct|volatility_scaled|activation_gain_pct=0.15,train,0.07166054752013429,0.34533148746346715,0.2107368097215813,-0.15158103476300916,0.11597125434208255
hold_60d|break_even_after_gain_20pct|volatility_scaled|activation_gain_pct=0.2,train,0.054586251258020746,0.3624057837255807,0.2198123365636056,-0.1539958766568113,0.11355641244828041
hold_60d|profit_lock_after_gain_15pct_lock_5pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.05,train,0.07781344707404908,0.33917858790955235,0.2098138747884941,-0.1515177482629623,0.11603454084212941
hold_60d|profit_lock_after_gain_15pct_lock_10pct|volatility_scaled|activation_gain_pct=0.15_locked_gain_pct=0.1,train,0.07965931694022349,0.33733271804337794,0.2096600522996462,-0.1515177482629623,0.11603454084212941
hold_60d|profit_lock_after_gain_20pct_lock_5pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.05,train,0.0584318134792175,0.35856022150438394,0.219350869097062,-0.1539958766568113,0.11355641244828041
hold_60d|profit_lock_after_gain_20pct_lock_10pct|volatility_scaled|activation_gain_pct=0.2_locked_gain_pct=0.1,train,0.05873945845691325,0.3582525765266882,0.219350869097062,-0.1539958766568113,0.11355641244828041
hold_60d|profit_lock_after_gain_30pct_lock_5pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.05,train,0.04504925694945283,0.3719427780341486,0.22519612367328104,-0.15465573694497517,0.11289655216011654
hold_60d|profit_lock_after_gain_30pct_lock_10pct|volatility_scaled|activation_gain_pct=0.3_locked_gain_pct=0.1,train,0.04504925694945283,0.3719427780341486,0.22519612367328104,-0.15465573694497517,0.11289655216011654
hold_60d|ATR_trailing_k2.5_activation_0|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.0,train,0.08360744325670616,0.3333845917268953,0.0581270182992465,-0.08664322879882258,0.18090906030626913
hold_60d|ATR_trailing_k3_activation_0|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.0,train,0.03501448615998154,0.3819775488236199,0.09072735660464401,-0.09685792568823236,0.17069436341685934
hold_60d|ATR_trailing_k3.5_activation_0|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.0,train,0.004259450022814082,0.41273258496078735,0.11902198985083808,-0.10469813944002468,0.16285414966506703
hold_60d|ATR_trailing_k2.5_activation_0.1_sensitivity|volatility_scaled|k_atr=2.5_min_activation_gain_pct=0.1,train,0.1155463259709899,0.30144570901261153,0.18778837280836666,-0.14466586083295063,0.12288642827214108
hold_60d|ATR_trailing_k3_activation_0.1_sensitivity|volatility_scaled|k_atr=3.0_min_activation_gain_pct=0.1,train,0.10416521246745258,0.31282682251614885,0.18963395878191325,-0.14466586083295063,0.12288642827214108
hold_60d|ATR_trailing_k3.5_activation_0.1_sensitivity|volatility_scaled|k_atr=3.5_min_activation_gain_pct=0.1,train,0.08801633519891977,0.32897569978468166,0.19178714241771763,-0.1447582577716865,0.12279403133340522
hold_60d|EMA_trailing_10d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=10,train,0.31104093549105954,0.1059510994925419,0.003690604336460095,-0.050987771638577956,0.21656451746651376
hold_60d|EMA_trailing_10d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=10,train,0.24814688659055206,0.16884514839304937,0.01476241734584038,-0.06072617470277151,0.2068261144023202
hold_60d|EMA_trailing_10d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=10,train,0.1889434420265047,0.22804859295709673,0.0284484084268799,-0.0711069838504347,0.19644530525465703
hold_60d|EMA_trailing_20d_confirm_1d|volatility_scaled|confirm_days=1_ema_window=20,train,0.23661374803911428,0.18037828694448715,0.01307089035829617,-0.06209575854392911,0.2054565305611626
hold_60d|EMA_trailing_20d_confirm_2d|volatility_scaled|confirm_days=2_ema_window=20,train,0.16895266853734586,0.24803936644625557,0.02614178071659234,-0.07179385693710996,0.19575843216798175
hold_60d|EMA_trailing_20d_confirm_3d|volatility_scaled|confirm_days=3_ema_window=20,train,0.12128236252473629,0.29570967245886515,0.04813163155466708,-0.08055412932217709,0.18699815978291462
hold_60d|no_exit|market_state_scaled|no_params,train,0.04827952921525808,0.36871250576834336,0.2045839101676665,-0.14745238994462337,0.12009989916046834
hold_60d|fixed_stop_5pct|market_state_scaled|stop_loss_pct=-0.05,train,0.12389654059639554,0.2930954943872059,0.02398892818699062,-0.06818104140834323,0.19937124769674847
hold_60d|fixed_stop_8pct|market_state_scaled|stop_loss_pct=-0.08,train,-0.10984173404607717,0.5268337690296786,0.05843456866061818,-0.08957247669851025,0.17797981240658145
hold_60d|fixed_stop_10pct|market_state_scaled|stop_loss_pct=-0.1,train,-0.11476253982802392,0.5317545748116254,0.10687375057665693,-0.10145396649416627,0.16609832261092544
hold_60d|time_stop_10d|market_state_scaled|time_stop_days=10,train,0.2203135788864155,0.19667845609718593,0.05582039058895894,-0.07711109999771612,0.1904411891073756
hold_60d|time_stop_20d|market_state_scaled|time_stop_days=20,train,0.1485005695061295,0.26849146547747194,0.10641242503459941,-0.10325358336077387,0.16429870574431785
hold_60d|time_stop_40d|market_state_scaled|time_stop_days=40,train,0.08299234253396282,0.3339996924496386,0.16300169152698754,-0.12898554493073153,0.13856674417436018
hold_60d|break_even_after_gain_10pct|market_state_scaled|activation_gain_pct=0.1,train,0.11996080901836531,0.2970312259652361,0.16397477311182895,-0.13463952109091729,0.13291276801417443
hold_60d|break_even_after_gain_15pct|market_state_scaled|activation_gain_pct=0.15,train,0.08458163658335532,0.3324103984002461,0.183971696662052,-0.14232050116717845,0.12523178793791326
hold_60d|break_even_after_gain_20pct|market_state_scaled|activation_gain_pct=0.2,train,0.0664305828993067,0.35056145208429473,0.19427780341485926,-0.14580267666106497,0.12174961244402674
