residual_model_id,local_imom_interpretation,beta_window_trading_days,beta_min_valid_days,risk_free_mode,valid_return_day_policy,allow_shortened_beta_window,fill_suspended_returns_with_zero,residual_non_null_count,instrument_count
market_model_sh000300_ols_v0,market_residual_momentum_not_ff5_idiosyncratic_momentum,130,90,omitted_missing_local_source,finite close and previous close; volume > 0; money > 0; finite SH000300 return,False,False,1088624,539
