split,population,probe_r_budget,initial_risk_pct_p01,initial_risk_pct_p05,initial_risk_pct_p25,initial_risk_pct_median,initial_risk_pct_p75,initial_risk_pct_p95,initial_risk_pct_p99,return_r_p01,return_r_p99,loss_r_top1_share,loss_r_top5_share,near_risk_floor_extreme_loss_share,risk_distance_ineligible_count,initial_risk_pct_quintile,quintile_failed_seed_count,quintile_failed_seed_average_loss_r,quintile_baseline_failed_seed_average_loss_r,quintile_loss_r_diff_vs_same_seed_no_fail_fast,risk_pct_quintile_cost_control_status,audit_only_status
train,candidate,0.1,0.020179406237243805,0.021167984294261494,0.027032363042254537,0.03694655490040881,0.05398597455173953,0.08749949161865352,0.10851636518183524,-0.4565669794104246,1.245437512888128,0.013950949412452255,0.03827594608665979,0.07603340399624062,0,all,1015,0.11103516138707761,,,report_only,report_only
train,candidate,0.25,0.020179406237243805,0.021167984294261494,0.027032363042254537,0.03694655490040881,0.05398597455173953,0.08749949161865352,0.10851636518183524,-1.1414174485260615,3.11359378222032,0.013950949412452255,0.03827594608665979,0.07603340399624062,0,all,1015,0.277587903467694,,,report_only,report_only
train,candidate,0.5,0.020179406237243805,0.021167984294261494,0.027032363042254537,0.03694655490040881,0.05398597455173953,0.08749949161865352,0.10851636518183524,-2.282834897052123,6.22718756444064,0.013950949412452255,0.03827594608665979,0.07603340399624062,0,all,1015,0.555175806935388,,,report_only,report_only
train,ep2_bridge,0.1,0.020561068707512592,0.02201368115571912,0.029439622390462016,0.041023399956756704,0.06045450841806383,0.08807607718058852,0.10683479026974027,-0.5331730402679101,0.9232180103328192,0.014475686085257546,0.049754561211573345,0.06536253374081472,0,all,735,0.09483515121795869,,,report_only,report_only
train,ep2_bridge,0.25,0.020561068707512592,0.02201368115571912,0.029439622390462016,0.041023399956756704,0.06045450841806383,0.08807607718058852,0.10683479026974027,-1.3329326006697753,2.308045025832048,0.014475686085257546,0.049754561211573345,0.0653625337408147,0,all,735,0.2370878780448967,,,report_only,report_only
train,ep2_bridge,0.5,0.020561068707512592,0.02201368115571912,0.029439622390462016,0.041023399956756704,0.06045450841806383,0.08807607718058852,0.10683479026974027,-2.6658652013395505,4.616090051664096,0.014475686085257546,0.049754561211573345,0.0653625337408147,0,all,735,0.4741757560897934,,,report_only,report_only
train,matched_delay,0.1,0.0008544786723437363,0.004704504257782387,0.02062846106936586,0.041247754184998896,0.07268451448591452,0.14516222170602502,0.19403916555632247,-4.823209058637447,4.366407585589033,0.2047991472743265,0.4425931693710646,0.8542292258895067,1436,all,4026,0.5324122423128046,,,report_only,report_only
train,matched_delay,0.25,0.0008544786723437363,0.004704504257782387,0.02062846106936586,0.041247754184998896,0.07268451448591452,0.14516222170602502,0.19403916555632247,-12.058022646593619,10.916018963972583,0.20479914727432652,0.44259316937106463,0.8542292258895068,1436,all,4026,1.3310306057820114,,,report_only,report_only
train,matched_delay,0.5,0.0008544786723437363,0.004704504257782387,0.02062846106936586,0.041247754184998896,0.07268451448591452,0.14516222170602502,0.19403916555632247,-24.116045293187238,21.832037927945166,0.20479914727432652,0.44259316937106463,0.8542292258895068,1436,all,4026,2.6620612115640228,,,report_only,report_only
train,matched_random,0.1,0.0007107451392574833,0.0021559049711452625,0.007438862482390976,0.015207709990177436,0.02844178161085001,0.06578949019519266,0.12462979220161785,-0.7959284068573413,1.2381111479114586,0.00032019097892248006,0.0012433850829083118,0.08343768753516033,138689,all,0,0.038704099281432224,,,report_only,report_only
train,matched_random,0.25,0.0007107451392574833,0.0021559049711452625,0.007438862482390976,0.015207709990177436,0.02844178161085001,0.06578949019519266,0.12462979220161785,-1.9898210171433532,3.0952778697786463,0.00032019097892248006,0.0012433850829083118,0.08343768753516034,138689,all,0,0.09676024820358055,,,report_only,report_only
train,matched_random,0.5,0.0007107451392574833,0.0021559049711452625,0.007438862482390976,0.015207709990177436,0.02844178161085001,0.06578949019519266,0.12462979220161785,-3.9796420342867065,6.1905557395572925,0.00032019097892248006,0.0012433850829083118,0.08343768753516034,138689,all,0,0.1935204964071611,,,report_only,report_only
validation,candidate,0.1,0.020384837810343722,0.020994616888761877,0.026118409263039988,0.0374073995244266,0.04935784151292484,0.08645165210526484,0.10287410323327068,-0.3858964856475109,0.9623890099966146,0.014434911126206797,0.051095073195605384,0.05995238134739584,0,all,401,0.11411817529044876,,,report_only,report_only
validation,candidate,0.25,0.020384837810343722,0.020994616888761877,0.026118409263039988,0.0374073995244266,0.04935784151292484,0.08645165210526484,0.10287410323327068,-0.9647412141187771,2.4059725249915362,0.014434911126206797,0.05109507319560539,0.059952381347395854,0,all,401,0.2852954382261219,,,report_only,report_only
validation,candidate,0.5,0.020384837810343722,0.020994616888761877,0.026118409263039988,0.0374073995244266,0.04935784151292484,0.08645165210526484,0.10287410323327068,-1.9294824282375542,4.8119450499830725,0.014434911126206797,0.05109507319560539,0.059952381347395854,0,all,401,0.5705908764522438,,,report_only,report_only
validation,ep2_bridge,0.1,0.020637987229115848,0.02129604779061294,0.02702643239244497,0.036768792164888424,0.05198281815356602,0.07962443698724093,0.10365621671237026,-0.4071517740475919,0.9286691151105094,0.015168011184175783,0.06421409006192134,0.04257996204965618,0,all,336,0.1034214653109791,,,report_only,report_only
validation,ep2_bridge,0.25,0.020637987229115848,0.02129604779061294,0.02702643239244497,0.036768792164888424,0.05198281815356602,0.07962443698724093,0.10365621671237026,-1.0178794351189797,2.3216727877762735,0.01516801118417578,0.06421409006192132,0.04257996204965616,0,all,336,0.2585536632774478,,,report_only,report_only
validation,ep2_bridge,0.5,0.020637987229115848,0.02129604779061294,0.02702643239244497,0.036768792164888424,0.05198281815356602,0.07962443698724093,0.10365621671237026,-2.0357588702379594,4.643345575552547,0.01516801118417578,0.06421409006192132,0.04257996204965616,0,all,336,0.5171073265548956,,,report_only,report_only
validation,matched_delay,0.1,0.0016312323602315725,0.006063281560090851,0.02070463140053307,0.03636649646996876,0.06026882528329828,0.11160749936684726,0.16253447217280895,-2.4900599715069083,2.2549469726218008,0.11089791056794188,0.17357581704481984,0.645129702286349,456,all,1604,0.25660888309871077,,,report_only,report_only
validation,matched_delay,0.25,0.0016312323602315725,0.006063281560090851,0.02070463140053307,0.03636649646996876,0.06026882528329828,0.11160749936684726,0.16253447217280895,-6.22514992876727,5.637367431554502,0.11089791056794189,0.17357581704481986,0.6451297022863491,456,all,1604,0.6415222077467768,,,report_only,report_only
validation,matched_delay,0.5,0.0016312323602315725,0.006063281560090851,0.02070463140053307,0.03636649646996876,0.06026882528329828,0.11160749936684726,0.16253447217280895,-12.45029985753454,11.274734863109003,0.11089791056794189,0.17357581704481986,0.6451297022863491,456,all,1604,1.2830444154935536,,,report_only,report_only
validation,matched_random,0.1,0.0005526600111607761,0.0017083256000098212,0.006065831460624944,0.012383889411096943,0.02379603883124157,0.05716011524156264,0.102884557693819,-0.7979847984533125,0.786513909972531,0.0005684985723023819,0.002609487173307872,0.08484021219821472,59019,all,0,0.03457888823575853,,,report_only,report_only
validation,matched_random,0.25,0.0005526600111607761,0.0017083256000098212,0.006065831460624944,0.012383889411096943,0.02379603883124157,0.05716011524156264,0.102884557693819,-1.9949619961332812,1.9662847749313275,0.000568498572302382,0.002609487173307873,0.08484021219821473,59019,all,0,0.08644722058939631,,,report_only,report_only
validation,matched_random,0.5,0.0005526600111607761,0.0017083256000098212,0.006065831460624944,0.012383889411096943,0.02379603883124157,0.05716011524156264,0.102884557693819,-3.9899239922665624,3.932569549862655,0.000568498572302382,0.002609487173307873,0.08484021219821473,59019,all,0,0.17289444117879263,,,report_only,report_only
robustness,candidate,0.1,0.02022391884669266,0.021201509703556273,0.027467482713116033,0.03813181149000464,0.05549018845999844,0.08810516488920983,0.10530994437594658,-0.3580552746598401,1.0922205760436727,0.010862671822763344,0.038028110512156134,0.05559545298355054,0,all,476,0.10241272558790412,,,report_only,report_only
robustness,candidate,0.25,0.02022391884669266,0.021201509703556273,0.027467482713116033,0.03813181149000464,0.05549018845999844,0.08810516488920983,0.10530994437594658,-0.8951381866496002,2.7305514401091817,0.010862671822763343,0.038028110512156134,0.05559545298355054,0,all,476,0.2560318139697603,,,report_only,report_only
robustness,candidate,0.5,0.02022391884669266,0.021201509703556273,0.027467482713116033,0.03813181149000464,0.05549018845999844,0.08810516488920983,0.10530994437594658,-1.7902763732992004,5.461102880218363,0.010862671822763343,0.038028110512156134,0.05559545298355054,0,all,476,0.5120636279395206,,,report_only,report_only
robustness,ep2_bridge,0.1,0.020366666764862186,0.021508083727409432,0.027040353139845177,0.040782349305721555,0.05973252512105888,0.0928112999025652,0.10725995351908113,-0.40115433423074526,0.7524013187751721,0.01142864569385778,0.049097937283438114,0.06138844898207556,0,all,406,0.10064490972067526,,,report_only,report_only
robustness,ep2_bridge,0.25,0.020366666764862186,0.021508083727409432,0.027040353139845177,0.040782349305721555,0.05973252512105888,0.0928112999025652,0.10725995351908113,-1.002885835576863,1.8810032969379302,0.01142864569385778,0.049097937283438114,0.06138844898207556,0,all,406,0.25161227430168814,,,report_only,report_only
robustness,ep2_bridge,0.5,0.020366666764862186,0.021508083727409432,0.027040353139845177,0.040782349305721555,0.05973252512105888,0.0928112999025652,0.10725995351908113,-2.005771671153726,3.7620065938758604,0.01142864569385778,0.049097937283438114,0.06138844898207556,0,all,406,0.5032245486033763,,,report_only,report_only
robustness,matched_delay,0.1,0.0013300441300876042,0.005162480882833329,0.021045554020698604,0.03995292985347483,0.07741671219502402,0.17981799375249452,0.24812031752494035,-2.0695543074527394,2.953452449191935,0.019653011157181512,0.09013583841387694,0.6909739073904088,858,all,1898,0.16860962824753054,,,report_only,report_only
robustness,matched_delay,0.25,0.0013300441300876042,0.005162480882833329,0.021045554020698604,0.03995292985347483,0.07741671219502402,0.17981799375249452,0.24812031752494035,-5.173885768631848,7.383631122979837,0.019653011157181516,0.09013583841387697,0.6909739073904088,858,all,1898,0.4215240706188263,,,report_only,report_only
robustness,matched_delay,0.5,0.0013300441300876042,0.005162480882833329,0.021045554020698604,0.03995292985347483,0.07741671219502402,0.17981799375249452,0.24812031752494035,-10.347771537263696,14.767262245959675,0.019653011157181516,0.09013583841387697,0.6909739073904088,858,all,1898,0.8430481412376526,,,report_only,report_only
robustness,matched_random,0.1,0.0005059564477939411,0.0014305933038366468,0.005424992526246091,0.011498634625982062,0.022177970486508505,0.05834192648840539,0.12114537037768358,-0.6280960055117035,1.1953955702624801,0.0005153853718558231,0.002473770277615234,0.09903638568147538,83032,all,0,0.02341657568449052,,,report_only,report_only
robustness,matched_random,0.25,0.0005059564477939411,0.0014305933038366468,0.005424992526246091,0.011498634625982062,0.022177970486508505,0.05834192648840539,0.12114537037768358,-1.5702400137792587,2.9884889256562,0.000515385371855823,0.0024737702776152335,0.09903638568147534,83032,all,0,0.0585414392112263,,,report_only,report_only
robustness,matched_random,0.5,0.0005059564477939411,0.0014305933038366468,0.005424992526246091,0.011498634625982062,0.022177970486508505,0.05834192648840539,0.12114537037768358,-3.1404800275585174,5.9769778513124,0.000515385371855823,0.0024737702776152335,0.09903638568147534,83032,all,0,0.1170828784224526,,,report_only,report_only
