split,baseline_id,replicate_stat,industry,liquidity_bucket,volatility_bucket,sampled_random_event_count,eligible_random_event_count,bucket_random_eligible_rate,random_replicate_count,random_excluded_candidate_seed_day_count,random_capacity_shortfall,random_sampling_replacement_policy,random_baseline_reliability_status,failed_seed_average_loss_r,p05_return_r,p50_return_r,p95_return_r,audit_only_status
robustness,matched_random_same_density_no_fail_fast_h20,p50,医药生物,money_20d_median_asof_q2,atr20_pct_asof_q1,300,29,0.09666666666666666,100,0,False,without_replacement_within_replicate,failed,0.0,-0.8326363511941436,-0.13056600990444642,0.8743117155116983,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,医药生物,money_20d_median_asof_q2,atr20_pct_asof_q2,100,19,0.19,100,0,False,without_replacement_within_replicate,failed,0.0,-1.075817902747553,-0.13778259832512463,1.336559028260497,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,医药生物,money_20d_median_asof_q2,atr20_pct_asof_q3,200,70,0.35,100,0,False,without_replacement_within_replicate,failed,0.0,-1.0788723627135115,-0.03669305622750887,1.9057447494204236,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,医药生物,money_20d_median_asof_q2,atr20_pct_asof_q4,100,22,0.22,100,0,False,without_replacement_within_replicate,failed,0.0,-1.421796081352578,-0.9796568548305782,-0.40148814356350104,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,医药生物,money_20d_median_asof_q3,atr20_pct_asof_q1,200,20,0.1,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7277504963895407,-0.23145422914019587,0.5426388905190892,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,医药生物,money_20d_median_asof_q3,atr20_pct_asof_q2,100,25,0.25,100,0,False,without_replacement_within_replicate,failed,0.0,-0.6536857722637612,-0.28872730964194143,0.24861633863787716,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,医药生物,money_20d_median_asof_q3,atr20_pct_asof_q3,300,77,0.25666666666666665,100,0,False,without_replacement_within_replicate,failed,0.0,-0.9309625232329434,-0.2528417673839863,0.9130486209913312,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,医药生物,money_20d_median_asof_q3,atr20_pct_asof_q4,300,124,0.41333333333333333,100,0,False,without_replacement_within_replicate,failed,0.0,-0.8277880531001226,-0.026881971308044407,0.9000107285666605,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,医药生物,money_20d_median_asof_q5,atr20_pct_asof_q2,200,39,0.195,100,0,False,without_replacement_within_replicate,failed,0.0,-0.30050449829341935,0.5851458523827343,2.4645263713846233,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,商贸零售,money_20d_median_asof_q2,atr20_pct_asof_q2,200,0,0.0,100,0,True,without_replacement_within_replicate,failed,0.0,,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,商贸零售,money_20d_median_asof_q3,atr20_pct_asof_q5,100,19,0.19,100,0,False,without_replacement_within_replicate,failed,0.0,0.11159904303141187,1.399483774629978,1.399483774629978,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,商贸零售,money_20d_median_asof_q4,atr20_pct_asof_q2,200,39,0.195,100,0,False,without_replacement_within_replicate,failed,0.0,-1.7943667488036568,-0.01650925444021072,2.1161261796841675,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,商贸零售,money_20d_median_asof_q5,atr20_pct_asof_q2,100,30,0.3,100,0,False,without_replacement_within_replicate,failed,0.0,-0.24879489773370594,0.25419867857012707,0.8046639139994948,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,商贸零售,money_20d_median_asof_q5,atr20_pct_asof_q3,100,30,0.3,100,0,False,without_replacement_within_replicate,failed,0.0,-1.1662732694525701,0.3978730475240944,3.3817979581085633,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,商贸零售,money_20d_median_asof_q5,atr20_pct_asof_q4,100,49,0.49,100,0,False,without_replacement_within_replicate,failed,0.0,-1.4871526958271135,-0.4508515648280132,1.0049047772304678,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,国防军工,money_20d_median_asof_q1,atr20_pct_asof_q2,300,90,0.3,100,0,False,without_replacement_within_replicate,failed,0.0,-1.1322791688682396,0.20791251981223444,2.146379669602535,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,国防军工,money_20d_median_asof_q2,atr20_pct_asof_q1,300,38,0.12666666666666668,100,0,False,without_replacement_within_replicate,failed,0.0,-0.9281665603976618,-0.3915375447298461,0.09524093682299652,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,国防军工,money_20d_median_asof_q2,atr20_pct_asof_q2,400,124,0.31,100,0,False,without_replacement_within_replicate,failed,0.0,-1.0020755505034238,0.33006199723636664,2.5570827735252992,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,国防军工,money_20d_median_asof_q3,atr20_pct_asof_q2,500,103,0.206,100,0,False,without_replacement_within_replicate,failed,0.0,-0.8367507541325006,0.013044039950293282,1.503402645238218,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,国防军工,money_20d_median_asof_q3,atr20_pct_asof_q3,100,36,0.36,100,0,False,without_replacement_within_replicate,failed,0.0,-1.42431762326744,-0.021026289216244283,1.0237571207413445,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,国防军工,money_20d_median_asof_q3,atr20_pct_asof_q4,100,36,0.36,100,0,False,without_replacement_within_replicate,failed,0.0,-0.9722825152443815,-0.04863373859658624,0.7687053897356282,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,国防军工,money_20d_median_asof_q4,atr20_pct_asof_q1,100,14,0.14,100,0,False,without_replacement_within_replicate,failed,0.0,-0.8279569540576271,0.10642339648291207,0.3728383224879902,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,国防军工,money_20d_median_asof_q4,atr20_pct_asof_q3,100,19,0.19,100,0,False,without_replacement_within_replicate,failed,0.0,-0.9805489815917746,0.3440879159421427,7.187339678747609,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,国防军工,money_20d_median_asof_q4,atr20_pct_asof_q4,100,43,0.43,100,0,False,without_replacement_within_replicate,failed,0.0,-1.109788261774408,-0.36436300915880865,4.294980185002608,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,国防军工,money_20d_median_asof_q5,atr20_pct_asof_q2,100,24,0.24,100,0,False,without_replacement_within_replicate,failed,0.0,-1.067489357859795,-0.6224056988236861,0.3956598069281776,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,国防军工,money_20d_median_asof_q5,atr20_pct_asof_q3,100,37,0.37,100,0,False,without_replacement_within_replicate,failed,0.0,-1.8310307830303514,0.0983092090405778,0.6504310233622285,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,国防军工,money_20d_median_asof_q5,atr20_pct_asof_q4,100,42,0.42,100,0,False,without_replacement_within_replicate,failed,0.0,-1.0703642415595531,-0.37942393112210504,9.420434100789642,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,基础化工,money_20d_median_asof_q1,atr20_pct_asof_q3,200,53,0.265,100,0,False,without_replacement_within_replicate,failed,0.0,-1.0408433017158738,-0.08680212925459471,1.528817542806064,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,基础化工,money_20d_median_asof_q2,atr20_pct_asof_q1,100,11,0.11,100,0,False,without_replacement_within_replicate,failed,0.0,-0.29838585568512693,-0.05752041574737084,0.950145663950818,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,基础化工,money_20d_median_asof_q2,atr20_pct_asof_q2,100,29,0.29,100,0,False,without_replacement_within_replicate,failed,0.0,-1.0063735445072663,-0.2838156111789642,1.0445380109603077,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,基础化工,money_20d_median_asof_q2,atr20_pct_asof_q3,200,63,0.315,100,0,False,without_replacement_within_replicate,failed,0.0,-0.9375360702633238,-0.10288035374631067,1.508982273179265,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,基础化工,money_20d_median_asof_q3,atr20_pct_asof_q1,100,26,0.26,100,0,False,without_replacement_within_replicate,failed,0.0,-0.37901218436994466,0.3638225760974747,1.976868288769324,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,基础化工,money_20d_median_asof_q3,atr20_pct_asof_q2,300,62,0.20666666666666667,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7283857483510179,0.1241692972194613,1.1052409224720383,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,基础化工,money_20d_median_asof_q3,atr20_pct_asof_q3,600,211,0.3516666666666667,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7476555120156556,0.10516009720875173,1.161200101479444,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,基础化工,money_20d_median_asof_q4,atr20_pct_asof_q1,100,19,0.19,100,0,False,without_replacement_within_replicate,failed,0.0,-0.5884937156393972,0.10204838315471353,0.9827473949113665,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,基础化工,money_20d_median_asof_q4,atr20_pct_asof_q2,100,20,0.2,100,0,False,without_replacement_within_replicate,failed,0.0,-1.159785681143856,0.2768711633844538,1.0937514502561207,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,基础化工,money_20d_median_asof_q4,atr20_pct_asof_q5,100,41,0.41,100,0,False,without_replacement_within_replicate,failed,0.0,-0.9412179754460346,0.2173546475612671,0.6503756260959878,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,基础化工,money_20d_median_asof_q5,atr20_pct_asof_q2,100,28,0.28,100,0,False,without_replacement_within_replicate,failed,0.0,-0.8129891121080413,-0.023484012790878375,1.125673187755211,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,基础化工,money_20d_median_asof_q5,atr20_pct_asof_q5,100,44,0.44,100,0,False,without_replacement_within_replicate,failed,0.0,-1.478129186877158,-0.4433106736824197,0.6664525261306785,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,家用电器,money_20d_median_asof_q4,atr20_pct_asof_q1,100,29,0.29,100,0,False,without_replacement_within_replicate,failed,0.0,0.30264388720022817,0.467678950390807,2.096468156603872,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,家用电器,money_20d_median_asof_q4,atr20_pct_asof_q2,100,21,0.21,100,0,False,without_replacement_within_replicate,failed,0.0,-1.6645619126598472,0.15262942786396252,1.7049315062729045,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,家用电器,money_20d_median_asof_q4,atr20_pct_asof_q3,200,60,0.3,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7188138408309108,-0.39951277293190796,1.1502234915228393,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,家用电器,money_20d_median_asof_q4,atr20_pct_asof_q4,200,75,0.375,100,0,False,without_replacement_within_replicate,failed,0.0,-1.3463555890430592,0.3691700153222463,3.232810094728325,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,家用电器,money_20d_median_asof_q5,atr20_pct_asof_q2,100,20,0.2,100,0,False,without_replacement_within_replicate,failed,0.0,-0.6423159057440703,-0.0033251301070577628,1.4221207885170155,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,家用电器,money_20d_median_asof_q5,atr20_pct_asof_q3,100,34,0.34,100,0,False,without_replacement_within_replicate,failed,0.0,-1.1405580713259011,0.15397676048655273,2.7933810547800317,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,家用电器,money_20d_median_asof_q5,atr20_pct_asof_q4,200,66,0.33,100,0,False,without_replacement_within_replicate,failed,0.0,-1.411498135117162,-0.42960130958059783,1.5794897177092837,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,建筑材料,money_20d_median_asof_q2,atr20_pct_asof_q2,100,20,0.2,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7942658909117841,0.23411878037304504,1.6807268519861622,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,建筑材料,money_20d_median_asof_q2,atr20_pct_asof_q3,100,29,0.29,100,0,False,without_replacement_within_replicate,failed,0.0,-1.5186712670703886,-0.6404327315990124,0.3636436814756708,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,建筑材料,money_20d_median_asof_q3,atr20_pct_asof_q2,300,74,0.24666666666666667,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7472439839562857,0.540901759173747,3.0419940711297766,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,建筑材料,money_20d_median_asof_q3,atr20_pct_asof_q4,100,55,0.55,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7252057311826302,-0.6666716648583851,-0.6492796358942037,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,建筑装饰,money_20d_median_asof_q1,atr20_pct_asof_q1,200,28,0.14,100,0,False,without_replacement_within_replicate,failed,0.0,-1.1673996574430905,-0.14432975629245245,0.6450052049110597,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,建筑装饰,money_20d_median_asof_q2,atr20_pct_asof_q1,200,16,0.08,100,0,False,without_replacement_within_replicate,failed,0.0,-0.6447592011747137,-0.12936166319664694,0.4681796273772361,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,建筑装饰,money_20d_median_asof_q2,atr20_pct_asof_q2,500,125,0.25,100,0,False,without_replacement_within_replicate,failed,0.0,-1.0232713242199762,0.2513924045666426,2.62121271780719,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,建筑装饰,money_20d_median_asof_q3,atr20_pct_asof_q1,200,32,0.16,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7769725034672196,-0.33695837555283426,0.5111813127390645,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,建筑装饰,money_20d_median_asof_q3,atr20_pct_asof_q2,200,31,0.155,100,0,False,without_replacement_within_replicate,failed,0.0,-1.1691048847988006,-0.13283946304600475,1.5961881941536022,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,建筑装饰,money_20d_median_asof_q4,atr20_pct_asof_q2,200,58,0.29,100,0,False,without_replacement_within_replicate,failed,0.0,-0.811303907145837,-0.2133234186749599,0.9096682612522025,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,房地产,money_20d_median_asof_q3,atr20_pct_asof_q4,200,96,0.48,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7111750011666517,0.21182685138667123,2.291340741264752,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,房地产,money_20d_median_asof_q4,atr20_pct_asof_q1,100,11,0.11,100,0,False,without_replacement_within_replicate,failed,0.0,-0.57164066915749,-0.17070055667964523,0.3398151044875373,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,房地产,money_20d_median_asof_q4,atr20_pct_asof_q3,100,28,0.28,100,0,False,without_replacement_within_replicate,failed,0.0,-0.9229585963368734,-0.21458742377428208,2.609303082898555,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,房地产,money_20d_median_asof_q4,atr20_pct_asof_q4,100,31,0.31,100,0,False,without_replacement_within_replicate,failed,0.0,-0.8952821247351446,-0.3179810214009906,1.2831252741133696,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,房地产,money_20d_median_asof_q5,atr20_pct_asof_q4,100,29,0.29,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7077563690877737,-0.1646678064575226,1.374685959404709,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,房地产,money_20d_median_asof_q5,atr20_pct_asof_q5,100,51,0.51,100,0,False,without_replacement_within_replicate,failed,0.0,-1.6627320605231872,-0.5765007353564385,-0.10912150163317538,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q2,atr20_pct_asof_q1,100,14,0.14,100,0,False,without_replacement_within_replicate,failed,0.0,-0.5859758851689898,0.33875099135043935,1.1772225473755797,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q2,atr20_pct_asof_q2,300,99,0.33,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7690489071386817,0.4772965549220505,1.7872746078243733,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q3,atr20_pct_asof_q1,200,112,0.56,100,0,False,without_replacement_within_replicate,failed,0.0,-0.9388729116224127,0.4441052542727088,1.6786038870086784,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q3,atr20_pct_asof_q2,800,251,0.31375,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7146372271793646,0.46047881125768564,2.124036486729878,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q3,atr20_pct_asof_q3,500,158,0.316,100,0,False,without_replacement_within_replicate,failed,0.0,-1.2601250963821822,-0.23822040311268627,1.3544447870445269,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q3,atr20_pct_asof_q4,200,82,0.41,100,0,False,without_replacement_within_replicate,failed,0.0,-0.7019995489313333,0.3507031044611264,2.9047816020364707,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q4,atr20_pct_asof_q1,300,89,0.2966666666666667,100,0,False,without_replacement_within_replicate,failed,0.0,-0.05609609703979778,0.3795046872388886,1.9306109587954834,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q4,atr20_pct_asof_q2,600,192,0.32,100,0,False,without_replacement_within_replicate,failed,0.0,-1.0880302776358042,0.15251708892015425,2.3051770361556745,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q4,atr20_pct_asof_q3,800,291,0.36375,100,0,False,without_replacement_within_replicate,failed,0.0,-1.8093071274100618,0.02758807968108647,2.1591806877266224,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q4,atr20_pct_asof_q4,200,89,0.445,100,0,False,without_replacement_within_replicate,failed,0.0,-1.0521013724627664,-0.053788372891468046,1.7096413697918216,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q5,atr20_pct_asof_q2,100,34,0.34,100,0,False,without_replacement_within_replicate,failed,0.0,-0.18496091033840917,0.4659302258158263,2.319456371067809,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q5,atr20_pct_asof_q3,500,207,0.414,100,0,False,without_replacement_within_replicate,failed,0.0,-1.1697545954867392,0.3863407447719434,2.8526639611242812,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,有色金属,money_20d_median_asof_q5,atr20_pct_asof_q4,600,274,0.45666666666666667,100,0,False,without_replacement_within_replicate,failed,0.0,-1.1151970433378364,-0.020204654026691027,2.72532250307134,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,机械设备,money_20d_median_asof_q1,atr20_pct_asof_q1,100,100,1.0,100,0,False,without_replacement_within_replicate,passed,0.0,-1.040364753729989,-1.040364753729989,-1.040364753729989,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,机械设备,money_20d_median_asof_q2,atr20_pct_asof_q1,200,30,0.15,100,0,False,without_replacement_within_replicate,failed,0.0,-0.266673781985272,0.5976108199800605,1.472284788340553,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,机械设备,money_20d_median_asof_q2,atr20_pct_asof_q2,200,46,0.23,100,0,False,without_replacement_within_replicate,failed,0.0,-0.6448870441750176,0.14974941239244347,1.9791461635343561,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,机械设备,money_20d_median_asof_q2,atr20_pct_asof_q3,300,73,0.24333333333333335,100,0,False,without_replacement_within_replicate,failed,0.0,-0.8165704181359265,0.21647522926811633,2.0406788895096923,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,机械设备,money_20d_median_asof_q2,atr20_pct_asof_q4,100,0,0.0,100,0,False,without_replacement_within_replicate,failed,0.0,,,,report_only
robustness,matched_random_same_density_no_fail_fast_h20,p50,机械设备,money_20d_median_asof_q3,atr20_pct_asof_q1,100,8,0.08,100,0,False,without_replacement_within_replicate,failed,0.0,-0.4277203224104767,0.17785884052014225,0.5409368481490069,report_only
