left_label_id,right_label_id,jaccard_overlap,cohens_kappa,positive_set_overlap,valid_n,left_positive_rate,right_positive_rate,left_train_positive_rate,right_train_positive_rate,train_positive_rate_difference,left_validation_positive_rate,right_validation_positive_rate,validation_positive_rate_difference,left_robustness_positive_rate,right_robustness_positive_rate,robustness_positive_rate_difference,left_winner_injury_rate,right_winner_injury_rate,winner_injury_difference,left_cost_target_positive_rate,right_cost_target_positive_rate,cost_target_positive_rate_difference,left_not_evaluable_share_primary_denominator,right_not_evaluable_share_primary_denominator,not_evaluable_share_primary_denominator
incumbent_failure_10_label,fixed_mae10_neg_05,0.4822590710528662,0.46302839717413635,0.9960412447063156,41852,0.25953359457134667,0.5350043008697314,0.29799046527065354,0.5770321646249472,0.2790416993542937,0.19528619528619529,0.49158249158249157,0.2962962962962963,0.24127278344145814,0.4995366079703429,0.25826382452888474,0.17901701323251418,0.433648393194707,0.2546313799621928,0.37382266969795386,0.5726534589152322,0.19883078921727837,0.0017213380967846703,0.0017213380967846703,0.0017213380967846703
incumbent_failure_10_label,fixed_mae10_neg_06,0.5565594506685941,0.5734876279115331,0.9924507457190205,41852,0.25953359457134667,0.46083819172321516,0.29799046527065354,0.5044958059260153,0.20650534065536175,0.19528619528619529,0.4058361391694725,0.2105499438832772,0.24127278344145814,0.43002780352177944,0.1887550200803213,0.17901701323251418,0.3652173913043478,0.18620037807183365,0.37382266969795386,0.5120168886001949,0.13819421890224104,0.0017213380967846703,0.0017213380967846703,0.0017213380967846703
incumbent_failure_10_label,fixed_mae10_neg_08,0.7448406570265338,0.7933796766618635,0.9768919167740747,41852,0.25953359457134667,0.33439262161903854,0.29799046527065354,0.3784322008327802,0.08044173556212664,0.19528619528619529,0.26644219977553313,0.07115600448933784,0.24127278344145814,0.31088456389661207,0.06961178045515393,0.17901701323251418,0.2440453686200378,0.06502835538752363,0.37382266969795386,0.4224748294900942,0.048652159792140326,0.0017213380967846703,0.0017213380967846703,0.0017213380967846703
incumbent_failure_10_label,fixed_mae10_neg_10,0.9171652093879429,0.942513825416746,0.9174185232922114,41852,0.25953359457134667,0.2381726082385549,0.29799046527065354,0.27584334077605455,0.02214712449459899,0.19528619528619529,0.17194163860830528,0.02334455667789001,0.24127278344145814,0.22325198228812687,0.018020801153331267,0.17901701323251418,0.16578449905482043,0.01323251417769375,0.37382266969795386,0.37106203312763886,0.0027606365703150004,0.0017213380967846703,0.0017213380967846703,0.0017213380967846703
incumbent_failure_10_label,fixed_mae10_neg_12,0.6378199226661757,0.7228387333064166,0.6378199226661757,41852,0.25953359457134667,0.1655356972187709,0.29799046527065354,0.19703095769718182,0.10095950757347172,0.19528619528619529,0.10594837261503928,0.089337822671156,0.24127278344145814,0.156317578004325,0.08495520543713314,0.17901701323251418,0.1103969754253308,0.06862003780718337,0.37382266969795386,0.3493017213380968,0.024520948359857075,0.0017213380967846703,0.0017213380967846703,0.0017213380967846703
incumbent_failure_10_label,vol_sigma20_1_0,0.33808484092326885,0.19218548880046948,0.9978825262382618,41852,0.25953359457134667,0.7654831310331645,0.29799046527065354,0.7737613903807857,0.4757709251101322,0.19528619528619529,0.7878787878787878,0.5925925925925926,0.24127278344145814,0.749871279991762,0.5085984965503039,0.17901701323251418,0.6357277882797732,0.456710775047259,0.37382266969795386,0.7822344917180903,0.4084118220201365,0.0017213380967846703,0.0017213380967846703,0.0017213380967846703
incumbent_failure_10_label,vol_sigma20_1_5,0.3978017097812812,0.31637738462283876,0.9895967593445038,41851,0.2595397959427493,0.6429475998184034,0.29799046527065354,0.6550995775497888,0.3571091122791352,0.19528619528619529,0.6709315375982042,0.47564534231200895,0.24127278344145814,0.6252703120173,0.38399752857584185,0.17901701323251418,0.4897920604914934,0.3107750472589792,0.37382266969795386,0.6786943812926275,0.30487171159467363,0.0017213380967846703,0.0017538161740824944,0.0017538161740824944
incumbent_failure_10_label,vol_sigma20_2_0,0.46409854423292274,0.43982488265396774,0.9538758976247468,41851,0.2595397959427493,0.5214690210508709,0.29799046527065354,0.5369945684972842,0.23900410322663068,0.19528619528619529,0.547699214365881,0.3524130190796857,0.24127278344145814,0.5026258881680569,0.26135310472659873,0.17901701323251418,0.37069943289224955,0.19168241965973537,0.37382266969795386,0.5852874309840858,0.2114647612861319,0.0017213380967846703,0.0017538161740824944,0.0017538161740824944
incumbent_failure_10_label,atr14_1_5,0.48660714285714285,0.47607992621026013,0.953323513165163,41852,0.25953359457134667,0.4963442607282806,0.29799046527065354,0.5031681853841048,0.20517772011345126,0.19528619528619529,0.5099887766554433,0.314702581369248,0.24127278344145814,0.49016579137061067,0.24889300792915253,0.17901701323251418,0.3512287334593573,0.1722117202268431,0.37382266969795386,0.561058785319909,0.1872361156219552,0.0017213380967846703,0.0017213380967846703,0.0017213380967846703
incumbent_failure_10_label,atr14_2_0,0.5526235787681644,0.5893791749788577,0.8367703921929663,41852,0.25953359457134667,0.350616457994839,0.29799046527065354,0.35815581437450966,0.060165349103856125,0.19528619528619529,0.3542087542087542,0.1589225589225589,0.24127278344145814,0.34713211821645557,0.10585933477499743,0.17901701323251418,0.22438563327032135,0.04536862003780717,0.37382266969795386,0.4662227996102631,0.09240012991230923,0.0017213380967846703,0.0017213380967846703,0.0017213380967846703
