fold,model_seed,decision_date,predictor_left,predictor_right,row_n,score_spearman,top30_overlap_n,rankic_left,rankic_right,rankic_delta,mc_variance_fraction,draw_schedule_sha256,status
validation_early,20260713,2023-01-04,P0_CURRENT_SCORE_MEAN8,P3_SCORE_MEAN256_REF,481,0.15529498537797293,6,0.023618658393063204,0.05551442918068646,-0.03189577078762326,233.70703125,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-04,P1_SINGLE_DRAW0,P3_SCORE_MEAN256_REF,481,0.008468267181960126,2,0.047019099308775285,0.05551442918068646,-0.008495329871911178,233.70703125,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-04,P2_SCORE_MEAN64,P3_SCORE_MEAN256_REF,481,0.4907895247625538,11,-0.03444892066471142,0.05551442918068646,-0.08996334984539789,233.70703125,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-04,P3_SCORE_MEAN256_REF,P3_SCORE_MEAN256_REF,481,1.0,30,0.05551442918068646,0.05551442918068646,0.0,233.70703125,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-04,P4_ZERO_NOISE_REVERSE_PROXY,P3_SCORE_MEAN256_REF,481,-0.0702833927070331,1,-0.07533352682455176,0.05551442918068646,-0.13084795600523821,233.70703125,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-04,P5_KOOPMAN_ONLY,P3_SCORE_MEAN256_REF,481,-0.05766654515789037,1,-0.1047394992771609,0.05551442918068646,-0.16025392845784736,233.70703125,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-04,P6_SCORE_MEDIAN256,P3_SCORE_MEAN256_REF,481,0.7939874025727194,14,0.06937930576305897,0.05551442918068646,0.013864876582372503,233.70703125,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-06,P0_CURRENT_SCORE_MEAN8,P3_SCORE_MEAN256_REF,482,0.13142442639105098,4,-0.0026786496886092187,-0.022361537789183258,0.019682888100574038,260.8635559082031,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-06,P1_SINGLE_DRAW0,P3_SCORE_MEAN256_REF,482,0.017692119622482246,4,-0.00859318836549652,-0.022361537789183258,0.013768349423686738,260.8635559082031,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-06,P2_SCORE_MEAN64,P3_SCORE_MEAN256_REF,482,0.4746583002918487,8,0.004788592833001992,-0.022361537789183258,0.02715013062218525,260.8635559082031,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-06,P3_SCORE_MEAN256_REF,P3_SCORE_MEAN256_REF,482,1.0,30,-0.022361537789183258,-0.022361537789183258,0.0,260.8635559082031,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-06,P4_ZERO_NOISE_REVERSE_PROXY,P3_SCORE_MEAN256_REF,482,0.04217293504735597,1,0.08485109334353531,-0.022361537789183258,0.10721263113271857,260.8635559082031,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-06,P5_KOOPMAN_ONLY,P3_SCORE_MEAN256_REF,482,0.019867731702866175,2,0.10710056395557134,-0.022361537789183258,0.1294621017447546,260.8635559082031,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-06,P6_SCORE_MEDIAN256,P3_SCORE_MEAN256_REF,482,0.7517903738361975,21,-0.012712547334892077,-0.022361537789183258,0.00964899045429118,260.8635559082031,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-10,P0_CURRENT_SCORE_MEAN8,P3_SCORE_MEAN256_REF,482,0.141658532602065,3,-0.08345424503196813,-0.0028638340858287933,-0.08059041094613933,242.5478515625,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-10,P1_SINGLE_DRAW0,P3_SCORE_MEAN256_REF,482,0.09444218302237428,5,-0.08123095041891555,-0.0028638340858287933,-0.07836711633308675,242.5478515625,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-10,P2_SCORE_MEAN64,P3_SCORE_MEAN256_REF,482,0.48657034098130986,9,-0.11529678359755668,-0.0028638340858287933,-0.11243294951172789,242.5478515625,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-10,P3_SCORE_MEAN256_REF,P3_SCORE_MEAN256_REF,482,1.0,30,-0.0028638340858287933,-0.0028638340858287933,0.0,242.5478515625,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-10,P4_ZERO_NOISE_REVERSE_PROXY,P3_SCORE_MEAN256_REF,482,0.07404690446000751,1,0.0663167151642929,-0.0028638340858287933,0.0691805492501217,242.5478515625,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-10,P5_KOOPMAN_ONLY,P3_SCORE_MEAN256_REF,482,0.07282735356858297,2,0.05444742369987009,-0.0028638340858287933,0.05731125778569888,242.5478515625,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-10,P6_SCORE_MEDIAN256,P3_SCORE_MEAN256_REF,482,0.7941825984402209,19,-0.0049683872339598345,-0.0028638340858287933,-0.002104553148131041,242.5478515625,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-11,P0_CURRENT_SCORE_MEAN8,P3_SCORE_MEAN256_REF,482,0.14431535763500966,4,-0.07102419548881038,-0.06011516336765443,-0.010909032121155952,265.8431396484375,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-11,P1_SINGLE_DRAW0,P3_SCORE_MEAN256_REF,482,0.11646457018998965,2,-0.07482480320124159,-0.06011516336765443,-0.014709639833587161,265.8431396484375,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-11,P2_SCORE_MEAN64,P3_SCORE_MEAN256_REF,482,0.5164467598167761,7,0.05363183668484628,-0.06011516336765443,0.11374700005250071,265.8431396484375,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-11,P3_SCORE_MEAN256_REF,P3_SCORE_MEAN256_REF,482,1.0,30,-0.06011516336765443,-0.06011516336765443,0.0,265.8431396484375,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-11,P4_ZERO_NOISE_REVERSE_PROXY,P3_SCORE_MEAN256_REF,482,0.04902001390431462,2,0.011580717880964984,-0.06011516336765443,0.0716958812486194,265.8431396484375,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-11,P5_KOOPMAN_ONLY,P3_SCORE_MEAN256_REF,482,0.04495319391624617,3,0.06745244223071206,-0.06011516336765443,0.1275676055983665,265.8431396484375,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-11,P6_SCORE_MEDIAN256,P3_SCORE_MEAN256_REF,482,0.7757198211825672,11,-0.06628937237289108,-0.06011516336765443,-0.006174209005236651,265.8431396484375,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-12,P0_CURRENT_SCORE_MEAN8,P3_SCORE_MEAN256_REF,482,0.08872957546960797,2,-0.0024531114954327534,-0.0036065020126702747,0.0011533905172375213,247.8191375732422,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-12,P1_SINGLE_DRAW0,P3_SCORE_MEAN256_REF,482,0.01717570452912326,5,0.05614406697375231,-0.0036065020126702747,0.05975056898642258,247.8191375732422,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-12,P2_SCORE_MEAN64,P3_SCORE_MEAN256_REF,482,0.45333384842675845,10,0.030604016618533646,-0.0036065020126702747,0.03421051863120392,247.8191375732422,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-12,P3_SCORE_MEAN256_REF,P3_SCORE_MEAN256_REF,482,1.0,30,-0.0036065020126702747,-0.0036065020126702747,0.0,247.8191375732422,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-12,P4_ZERO_NOISE_REVERSE_PROXY,P3_SCORE_MEAN256_REF,482,0.01723952383173498,1,0.19267820278975578,-0.0036065020126702747,0.19628470480242605,247.8191375732422,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-12,P5_KOOPMAN_ONLY,P3_SCORE_MEAN256_REF,482,0.017028573437099535,2,0.13187945165054518,-0.0036065020126702747,0.13548595366321545,247.8191375732422,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-12,P6_SCORE_MEDIAN256,P3_SCORE_MEAN256_REF,482,0.7831763879030704,15,0.029115689553714047,-0.0036065020126702747,0.03272219156638432,247.8191375732422,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-13,P0_CURRENT_SCORE_MEAN8,P3_SCORE_MEAN256_REF,482,0.1713663851495351,3,0.0023839310482697386,-0.06837457816280534,0.07075850921107509,259.53863525390625,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
validation_early,20260713,2023-01-13,P1_SINGLE_DRAW0,P3_SCORE_MEAN256_REF,482,0.07472217773498671,3,-0.005836615073294062,-0.06837457816280534,0.06253796308951129,259.53863525390625,52f022b72adb8bcec10320a992ea157d4ab90d4a5b839d33ed8aaa67691270b5,pass
