label_id,horizon,upside,drawdown,same_day_policy,candidate_positive_rate,episode_any_positive_rate,episode_first_valid_positive_rate,episode_weighted_positive_rate,event_count,episode_count,year_count,top1_instrument_year_positive_share,same_day_ambiguity_rate,median_after_cost_return
confirm_h10_u10_d04_drop_ambiguous,10,0.1,0.04,drop_ambiguous,0.19640605296343,0.418590882178804,0.2344582593250444,0.21370900496122522,12688,1689,7,0.009229534510433388,0.0003151591553734636,-0.051000000000000004
confirm_h10_u10_d04_target_first_optimistic,10,0.1,0.04,target_first_optimistic,0.1966593129530413,0.4191829484902309,0.2344582593250444,0.2140191349338774,12692,1689,7,0.00921474358974359,0.0003151591553734636,-0.051000000000000004
confirm_h10_u10_d06_conservative_fail,10,0.1,0.06,conservative_fail,0.224156949259376,0.43161634103019536,0.2670219064535228,0.24318788408486455,12692,1689,7,0.009138840070298769,0.0,-0.02688088236720675
confirm_h10_u10_d06_drop_ambiguous,10,0.1,0.06,drop_ambiguous,0.224156949259376,0.43161634103019536,0.2670219064535228,0.24318788408486455,12692,1689,7,0.009138840070298769,0.0,-0.02688088236720675
confirm_h10_u10_d06_target_first_optimistic,10,0.1,0.06,target_first_optimistic,0.224156949259376,0.43161634103019536,0.2670219064535228,0.24318788408486455,12692,1689,7,0.009138840070298769,0.0,-0.02688088236720675
confirm_h10_u10_d08_conservative_fail,10,0.1,0.08,conservative_fail,0.23258745666561614,0.44582593250444047,0.2818235642391948,0.25995630413925264,12692,1689,7,0.009485094850948509,0.0,-0.020139388459903308
confirm_h10_u10_d08_drop_ambiguous,10,0.1,0.08,drop_ambiguous,0.23258745666561614,0.44582593250444047,0.2818235642391948,0.25995630413925264,12692,1689,7,0.009485094850948509,0.0,-0.020139388459903308
confirm_h10_u10_d08_target_first_optimistic,10,0.1,0.08,target_first_optimistic,0.23258745666561614,0.44582593250444047,0.2818235642391948,0.25995630413925264,12692,1689,7,0.009485094850948509,0.0,-0.020139388459903308
confirm_h10_u12_d04_conservative_fail,10,0.12,0.04,conservative_fail,0.14867633154743146,0.3333333333333333,0.1788040260509177,0.1727378026223497,12692,1689,7,0.011658717541070483,0.0,-0.051000000000000004
confirm_h10_u12_d04_drop_ambiguous,10,0.12,0.04,drop_ambiguous,0.14867633154743146,0.3333333333333333,0.1788040260509177,0.1727378026223497,12692,1689,7,0.011658717541070483,0.0,-0.051000000000000004
confirm_h10_u12_d04_target_first_optimistic,10,0.12,0.04,target_first_optimistic,0.14867633154743146,0.3333333333333333,0.1788040260509177,0.1727378026223497,12692,1689,7,0.011658717541070483,0.0,-0.051000000000000004
confirm_h10_u12_d06_conservative_fail,10,0.12,0.06,conservative_fail,0.16829498896942957,0.3410301953818828,0.20663114268798105,0.1941796592329452,12692,1689,7,0.012172284644194757,0.0,-0.028626992938437446
confirm_h10_u12_d06_drop_ambiguous,10,0.12,0.06,drop_ambiguous,0.16829498896942957,0.3410301953818828,0.20663114268798105,0.1941796592329452,12692,1689,7,0.012172284644194757,0.0,-0.028626992938437446
confirm_h10_u12_d06_target_first_optimistic,10,0.12,0.06,target_first_optimistic,0.16829498896942957,0.3410301953818828,0.20663114268798105,0.1941796592329452,12692,1689,7,0.012172284644194757,0.0,-0.028626992938437446
confirm_h10_u12_d08_conservative_fail,10,0.12,0.08,conservative_fail,0.17451938228805547,0.35346358792184723,0.21788040260509178,0.20753312538392465,12692,1689,7,0.01218961625282167,0.0,-0.022063884678372715
confirm_h10_u12_d08_drop_ambiguous,10,0.12,0.08,drop_ambiguous,0.17451938228805547,0.35346358792184723,0.21788040260509178,0.20753312538392465,12692,1689,7,0.01218961625282167,0.0,-0.022063884678372715
confirm_h10_u12_d08_target_first_optimistic,10,0.12,0.08,target_first_optimistic,0.17451938228805547,0.35346358792184723,0.21788040260509178,0.20753312538392465,12692,1689,7,0.01218961625282167,0.0,-0.022063884678372715
confirm_h10_u15_d04_conservative_fail,10,0.15,0.04,conservative_fail,0.09990545225338796,0.23741859088217881,0.12788632326820604,0.1293149075120656,12692,1689,7,0.015772870662460567,0.0,-0.051000000000000004
confirm_h10_u15_d04_drop_ambiguous,10,0.15,0.04,drop_ambiguous,0.09990545225338796,0.23741859088217881,0.12788632326820604,0.1293149075120656,12692,1689,7,0.015772870662460567,0.0,-0.051000000000000004
confirm_h10_u15_d04_target_first_optimistic,10,0.15,0.04,target_first_optimistic,0.09990545225338796,0.23741859088217881,0.12788632326820604,0.1293149075120656,12692,1689,7,0.015772870662460567,0.0,-0.051000000000000004
confirm_h10_u15_d06_conservative_fail,10,0.15,0.06,conservative_fail,0.11314213677907344,0.2427471876850207,0.14505624629958555,0.14502429351452442,12692,1689,7,0.01532033426183844,0.0,-0.029648201964133137
confirm_h10_u15_d06_drop_ambiguous,10,0.15,0.06,drop_ambiguous,0.11314213677907344,0.2427471876850207,0.14505624629958555,0.14502429351452442,12692,1689,7,0.01532033426183844,0.0,-0.029648201964133137
confirm_h10_u15_d06_target_first_optimistic,10,0.15,0.06,target_first_optimistic,0.11314213677907344,0.2427471876850207,0.14505624629958555,0.14502429351452442,12692,1689,7,0.01532033426183844,0.0,-0.029648201964133137
confirm_h10_u15_d08_conservative_fail,10,0.15,0.08,conservative_fail,0.11684525685471163,0.25103611604499704,0.15156897572528122,0.1531587549349539,12692,1689,7,0.015509103169251517,0.0,-0.023044611568879537
confirm_h10_u15_d08_drop_ambiguous,10,0.15,0.08,drop_ambiguous,0.11684525685471163,0.25103611604499704,0.15156897572528122,0.1531587549349539,12692,1689,7,0.015509103169251517,0.0,-0.023044611568879537
confirm_h10_u15_d08_target_first_optimistic,10,0.15,0.08,target_first_optimistic,0.11684525685471163,0.25103611604499704,0.15156897572528122,0.1531587549349539,12692,1689,7,0.015509103169251517,0.0,-0.023044611568879537
confirm_h20_u08_d04_conservative_fail,20,0.08,0.04,conservative_fail,0.31153482508666874,0.5547661338069864,0.34458259325044405,0.3029102024217477,12692,1689,7,0.0065756196256954984,0.0010242672549637566,-0.051000000000000004
confirm_h20_u08_d04_drop_ambiguous,20,0.08,0.04,drop_ambiguous,0.311854247180377,0.5557532621589562,0.34519572953736655,0.30371162052656714,12679,1686,7,0.0065756196256954984,0.0010242672549637566,-0.051000000000000004
confirm_h20_u08_d04_target_first_optimistic,20,0.08,0.04,target_first_optimistic,0.31255909234163254,0.5583185316755477,0.3469508584961516,0.30586278072956585,12692,1689,7,0.0065540710864633225,0.0010242672549637566,-0.051000000000000004
confirm_h20_u08_d06_conservative_fail,20,0.08,0.06,conservative_fail,0.37645761109360226,0.5843694493783304,0.41622261693309653,0.3639110806961606,12692,1689,7,0.006069485140226036,0.0001575795776867318,-0.04417919034554146
confirm_h20_u08_d06_drop_ambiguous,20,0.08,0.06,drop_ambiguous,0.37651694247438927,0.5847156398104265,0.4164691943127962,0.3641407729974081,12690,1688,7,0.006069485140226036,0.0001575795776867318,-0.044074706794626765
confirm_h20_u08_d06_target_first_optimistic,20,0.08,0.06,target_first_optimistic,0.376615190671289,0.5849615156897573,0.41681468324452337,0.3645877279092199,12692,1689,7,0.006066945606694561,0.0001575795776867318,-0.043948770026223154
confirm_h20_u08_d08_conservative_fail,20,0.08,0.08,conservative_fail,0.40356129845572014,0.6062759029011249,0.4511545293072824,0.4027240817205293,12692,1689,7,0.0064427957828973054,0.0,-0.016363515049845335
confirm_h20_u08_d08_drop_ambiguous,20,0.08,0.08,drop_ambiguous,0.40356129845572014,0.6062759029011249,0.4511545293072824,0.4027240817205293,12692,1689,7,0.0064427957828973054,0.0,-0.016363515049845335
confirm_h20_u08_d08_target_first_optimistic,20,0.08,0.08,target_first_optimistic,0.40356129845572014,0.6062759029011249,0.4511545293072824,0.4027240817205293,12692,1689,7,0.0064427957828973054,0.0,-0.016363515049845335
confirm_h20_u10_d04_conservative_fail,20,0.1,0.04,conservative_fail,0.25126063662149384,0.46477205447010067,0.2818235642391948,0.254658485386727,12692,1689,7,0.007525870178739417,0.0003151591553734636,-0.051000000000000004
confirm_h20_u10_d04_drop_ambiguous,20,0.1,0.04,drop_ambiguous,0.25133984867591425,0.46477205447010067,0.2818235642391948,0.2548417440069305,12688,1689,7,0.007525870178739417,0.0003151591553734636,-0.051000000000000004
confirm_h20_u10_d04_target_first_optimistic,20,0.1,0.04,target_first_optimistic,0.25157579577686734,0.46536412078152756,0.2818235642391948,0.25515187397958267,12692,1689,7,0.007516442217350454,0.0003151591553734636,-0.051000000000000004
confirm_h20_u10_d06_conservative_fail,20,0.1,0.06,conservative_fail,0.30554680113457294,0.48904677323860274,0.34221432800473656,0.3057604933715058,12692,1689,7,0.007478081485301702,0.0,-0.07100000000000001
confirm_h20_u10_d06_drop_ambiguous,20,0.1,0.06,drop_ambiguous,0.30554680113457294,0.48904677323860274,0.34221432800473656,0.3057604933715058,12692,1689,7,0.007478081485301702,0.0,-0.07100000000000001
confirm_h20_u10_d06_target_first_optimistic,20,0.1,0.06,target_first_optimistic,0.30554680113457294,0.48904677323860274,0.34221432800473656,0.3057604933715058,12692,1689,7,0.007478081485301702,0.0,-0.07100000000000001
confirm_h20_u10_d08_conservative_fail,20,0.1,0.08,conservative_fail,0.32674125433343837,0.5091770278271166,0.37122557726465366,0.3366635995410418,12692,1689,7,0.007957559681697613,0.0,-0.030108047442244924
confirm_h20_u10_d08_drop_ambiguous,20,0.1,0.08,drop_ambiguous,0.32674125433343837,0.5091770278271166,0.37122557726465366,0.3366635995410418,12692,1689,7,0.007957559681697613,0.0,-0.030108047442244924
confirm_h20_u10_d08_target_first_optimistic,20,0.1,0.08,target_first_optimistic,0.32674125433343837,0.5091770278271166,0.37122557726465366,0.3366635995410418,12692,1689,7,0.007957559681697613,0.0,-0.030108047442244924
confirm_h20_u12_d04_conservative_fail,20,0.12,0.04,conservative_fail,0.20548376930349826,0.3913558318531676,0.23682652457075193,0.2162680257706901,12692,1689,7,0.009202453987730062,0.0,-0.051000000000000004
confirm_h20_u12_d04_drop_ambiguous,20,0.12,0.04,drop_ambiguous,0.20548376930349826,0.3913558318531676,0.23682652457075193,0.2162680257706901,12692,1689,7,0.009202453987730062,0.0,-0.051000000000000004
confirm_h20_u12_d04_target_first_optimistic,20,0.12,0.04,target_first_optimistic,0.20548376930349826,0.3913558318531676,0.23682652457075193,0.2162680257706901,12692,1689,7,0.009202453987730062,0.0,-0.051000000000000004
confirm_h20_u12_d06_conservative_fail,20,0.12,0.06,conservative_fail,0.2479514654900725,0.4103019538188277,0.28596802841918295,0.25667298460371285,12692,1689,7,0.009215125516364792,0.0,-0.07100000000000001
confirm_h20_u12_d06_drop_ambiguous,20,0.12,0.06,drop_ambiguous,0.2479514654900725,0.4103019538188277,0.28596802841918295,0.25667298460371285,12692,1689,7,0.009215125516364792,0.0,-0.07100000000000001
confirm_h20_u12_d06_target_first_optimistic,20,0.12,0.06,target_first_optimistic,0.2479514654900725,0.4103019538188277,0.28596802841918295,0.25667298460371285,12692,1689,7,0.009215125516364792,0.0,-0.07100000000000001
confirm_h20_u12_d08_conservative_fail,20,0.12,0.08,conservative_fail,0.26599432713520327,0.4280639431616341,0.3108348134991119,0.2833328420806218,12692,1689,7,0.009774881516587678,0.0,-0.03707398672166749
confirm_h20_u12_d08_drop_ambiguous,20,0.12,0.08,drop_ambiguous,0.26599432713520327,0.4280639431616341,0.3108348134991119,0.2833328420806218,12692,1689,7,0.009774881516587678,0.0,-0.03707398672166749
confirm_h20_u12_d08_target_first_optimistic,20,0.12,0.08,target_first_optimistic,0.26599432713520327,0.4280639431616341,0.3108348134991119,0.2833328420806218,12692,1689,7,0.009774881516587678,0.0,-0.03707398672166749
confirm_h20_u15_d04_conservative_fail,20,0.15,0.04,conservative_fail,0.15111881500157578,0.3049141503848431,0.1811722912966252,0.1703159481134614,12692,1689,7,0.01251303441084463,0.0,-0.051000000000000004
confirm_h20_u15_d04_drop_ambiguous,20,0.15,0.04,drop_ambiguous,0.15111881500157578,0.3049141503848431,0.1811722912966252,0.1703159481134614,12692,1689,7,0.01251303441084463,0.0,-0.051000000000000004
confirm_h20_u15_d04_target_first_optimistic,20,0.15,0.04,target_first_optimistic,0.15111881500157578,0.3049141503848431,0.1811722912966252,0.1703159481134614,12692,1689,7,0.01251303441084463,0.0,-0.051000000000000004
confirm_h20_u15_d06_conservative_fail,20,0.15,0.06,conservative_fail,0.18294988969429563,0.32149200710479575,0.21788040260509178,0.2014925325316089,12692,1689,7,0.012489233419465978,0.0,-0.07100000000000001
confirm_h20_u15_d06_drop_ambiguous,20,0.15,0.06,drop_ambiguous,0.18294988969429563,0.32149200710479575,0.21788040260509178,0.2014925325316089,12692,1689,7,0.012489233419465978,0.0,-0.07100000000000001
confirm_h20_u15_d06_target_first_optimistic,20,0.15,0.06,target_first_optimistic,0.18294988969429563,0.32149200710479575,0.21788040260509178,0.2014925325316089,12692,1689,7,0.012489233419465978,0.0,-0.07100000000000001
confirm_h20_u15_d08_conservative_fail,20,0.15,0.08,conservative_fail,0.19555625590923417,0.33747779751332146,0.23682652457075193,0.22144950306584413,12692,1689,7,0.01329572925060435,0.0,-0.04177166801629461
confirm_h20_u15_d08_drop_ambiguous,20,0.15,0.08,drop_ambiguous,0.19555625590923417,0.33747779751332146,0.23682652457075193,0.22144950306584413,12692,1689,7,0.01329572925060435,0.0,-0.04177166801629461
confirm_h20_u15_d08_target_first_optimistic,20,0.15,0.08,target_first_optimistic,0.19555625590923417,0.33747779751332146,0.23682652457075193,0.22144950306584413,12692,1689,7,0.01329572925060435,0.0,-0.04177166801629461
confirm_h5_u08_d04_conservative_fail,5,0.08,0.04,conservative_fail,0.18247715096123543,0.46121965660153935,0.21847246891651864,0.20283933387841024,12692,1689,7,0.008635578583765112,0.0009454774661203908,-0.0226805540618915
confirm_h5_u08_d04_drop_ambiguous,5,0.08,0.04,drop_ambiguous,0.18264984227129338,0.4620403321470937,0.2188612099644128,0.20343491686908058,12680,1686,7,0.008635578583765112,0.0009454774661203908,-0.022642165275737248
confirm_h5_u08_d04_target_first_optimistic,5,0.08,0.04,target_first_optimistic,0.18342262842735582,0.46477205447010067,0.22084073416222616,0.20570733128459592,12692,1689,7,0.00859106529209622,0.0009454774661203908,-0.02255395312025581
confirm_h5_u08_d06_conservative_fail,5,0.08,0.06,conservative_fail,0.195950204853451,0.46477205447010067,0.23801065719360567,0.21944521336173203,12692,1689,7,0.009248090068355449,0.0001575795776867318,-0.015129180783953578
confirm_h5_u08_d06_drop_ambiguous,5,0.08,0.06,drop_ambiguous,0.19598108747044918,0.4650473933649289,0.2381516587677725,0.21957521645021644,12690,1688,7,0.009248090068355449,0.0001575795776867318,-0.01512370748861468
confirm_h5_u08_d06_target_first_optimistic,5,0.08,0.06,target_first_optimistic,0.19610778443113772,0.4659561870929544,0.23860272350503256,0.2201218605747913,12692,1689,7,0.009240658899156288,0.0001575795776867318,-0.01512086085477753
confirm_h5_u08_d08_conservative_fail,5,0.08,0.08,conservative_fail,0.1998109045067759,0.47306098283007697,0.24570751924215511,0.22891855200913816,12692,1689,7,0.00946372239747634,0.0,-0.01359403567977201
confirm_h5_u08_d08_drop_ambiguous,5,0.08,0.08,drop_ambiguous,0.1998109045067759,0.47306098283007697,0.24570751924215511,0.22891855200913816,12692,1689,7,0.00946372239747634,0.0,-0.01359403567977201
confirm_h5_u08_d08_target_first_optimistic,5,0.08,0.08,target_first_optimistic,0.1998109045067759,0.47306098283007697,0.24570751924215511,0.22891855200913816,12692,1689,7,0.00946372239747634,0.0,-0.01359403567977201
confirm_h5_u10_d04_conservative_fail,5,0.1,0.04,conservative_fail,0.11976047904191617,0.3493191237418591,0.1497927767910006,0.14806200805312705,12692,1689,7,0.009210526315789473,0.0003151591553734636,-0.023467714121613515
confirm_h5_u10_d04_drop_ambiguous,5,0.1,0.04,drop_ambiguous,0.11979823455233292,0.3493191237418591,0.1497927767910006,0.14821354883521848,12688,1689,7,0.009210526315789473,0.0003151591553734636,-0.023426114375410523
confirm_h5_u10_d04_target_first_optimistic,5,0.1,0.04,target_first_optimistic,0.12007563819728963,0.34991119005328597,0.1497927767910006,0.14855539664598277,12692,1689,7,0.009186351706036745,0.0003151591553734636,-0.02338699581549718
confirm_h5_u10_d06_conservative_fail,5,0.1,0.06,conservative_fail,0.12866372518121652,0.35346358792184723,0.16104203670811132,0.1600842861500055,12692,1689,7,0.009185548071034905,0.0,-0.016031955960222045
confirm_h5_u10_d06_drop_ambiguous,5,0.1,0.06,drop_ambiguous,0.12866372518121652,0.35346358792184723,0.16104203670811132,0.1600842861500055,12692,1689,7,0.009185548071034905,0.0,-0.016031955960222045
confirm_h5_u10_d06_target_first_optimistic,5,0.1,0.06,target_first_optimistic,0.12866372518121652,0.35346358792184723,0.16104203670811132,0.1600842861500055,12692,1689,7,0.009185548071034905,0.0,-0.016031955960222045
confirm_h5_u10_d08_conservative_fail,5,0.1,0.08,conservative_fail,0.13071225969114403,0.35879218472468916,0.16518650088809947,0.16545918886060984,12692,1689,7,0.009041591320072333,0.0,-0.01445351182195197
confirm_h5_u10_d08_drop_ambiguous,5,0.1,0.08,drop_ambiguous,0.13071225969114403,0.35879218472468916,0.16518650088809947,0.16545918886060984,12692,1689,7,0.009041591320072333,0.0,-0.01445351182195197
confirm_h5_u10_d08_target_first_optimistic,5,0.1,0.08,target_first_optimistic,0.13071225969114403,0.35879218472468916,0.16518650088809947,0.16545918886060984,12692,1689,7,0.009041591320072333,0.0,-0.01445351182195197
confirm_h5_u12_d04_conservative_fail,5,0.12,0.04,conservative_fail,0.08335959659628112,0.2616933096506809,0.10657193605683836,0.11396456316527366,12692,1689,7,0.011342155009451797,0.0,-0.023826354638707404
confirm_h5_u12_d04_drop_ambiguous,5,0.12,0.04,drop_ambiguous,0.08335959659628112,0.2616933096506809,0.10657193605683836,0.11396456316527366,12692,1689,7,0.011342155009451797,0.0,-0.023826354638707404
confirm_h5_u12_d04_target_first_optimistic,5,0.12,0.04,target_first_optimistic,0.08335959659628112,0.2616933096506809,0.10657193605683836,0.11396456316527366,12692,1689,7,0.011342155009451797,0.0,-0.023826354638707404
confirm_h5_u12_d06_conservative_fail,5,0.12,0.06,conservative_fail,0.0889536716041601,0.26465364120781526,0.1142687981053878,0.12251906701285031,12692,1689,7,0.011514614703277236,0.0,-0.01647944668601452
confirm_h5_u12_d06_drop_ambiguous,5,0.12,0.06,drop_ambiguous,0.0889536716041601,0.26465364120781526,0.1142687981053878,0.12251906701285031,12692,1689,7,0.011514614703277236,0.0,-0.01647944668601452
confirm_h5_u12_d06_target_first_optimistic,5,0.12,0.06,target_first_optimistic,0.0889536716041601,0.26465364120781526,0.1142687981053878,0.12251906701285031,12692,1689,7,0.011514614703277236,0.0,-0.01647944668601452
confirm_h5_u12_d08_conservative_fail,5,0.12,0.08,conservative_fail,0.09037188780334068,0.2699822380106572,0.1172291296625222,0.12708949001133724,12692,1689,7,0.012205754141238012,0.0,-0.014821469502095497
confirm_h5_u12_d08_drop_ambiguous,5,0.12,0.08,drop_ambiguous,0.09037188780334068,0.2699822380106572,0.1172291296625222,0.12708949001133724,12692,1689,7,0.012205754141238012,0.0,-0.014821469502095497
confirm_h5_u12_d08_target_first_optimistic,5,0.12,0.08,target_first_optimistic,0.09037188780334068,0.2699822380106572,0.1172291296625222,0.12708949001133724,12692,1689,7,0.012205754141238012,0.0,-0.014821469502095497
confirm_h5_u15_d04_conservative_fail,5,0.15,0.04,conservative_fail,0.04766782225023637,0.16577856719952636,0.06690349319123742,0.07633738211002865,12692,1689,7,0.01652892561983471,0.0,-0.024035773066863098
confirm_h5_u15_d04_drop_ambiguous,5,0.15,0.04,drop_ambiguous,0.04766782225023637,0.16577856719952636,0.06690349319123742,0.07633738211002865,12692,1689,7,0.01652892561983471,0.0,-0.024035773066863098
confirm_h5_u15_d04_target_first_optimistic,5,0.15,0.04,target_first_optimistic,0.04766782225023637,0.16577856719952636,0.06690349319123742,0.07633738211002865,12692,1689,7,0.01652892561983471,0.0,-0.024035773066863098
confirm_h5_u15_d06_conservative_fail,5,0.15,0.06,conservative_fail,0.05081941380397101,0.16814683244523387,0.07282415630550622,0.08139089875324333,12692,1689,7,0.015503875968992248,0.0,-0.016762826412024246
confirm_h5_u15_d06_drop_ambiguous,5,0.15,0.06,drop_ambiguous,0.05081941380397101,0.16814683244523387,0.07282415630550622,0.08139089875324333,12692,1689,7,0.015503875968992248,0.0,-0.016762826412024246
confirm_h5_u15_d06_target_first_optimistic,5,0.15,0.06,target_first_optimistic,0.05081941380397101,0.16814683244523387,0.07282415630550622,0.08139089875324333,12692,1689,7,0.015503875968992248,0.0,-0.016762826412024246
confirm_h5_u15_d08_conservative_fail,5,0.15,0.08,conservative_fail,0.051764891270091394,0.1728833629366489,0.07460035523978685,0.0847327841555195,12692,1689,7,0.015220700152207,0.0,-0.0150258100293441
confirm_h5_u15_d08_drop_ambiguous,5,0.15,0.08,drop_ambiguous,0.051764891270091394,0.1728833629366489,0.07460035523978685,0.0847327841555195,12692,1689,7,0.015220700152207,0.0,-0.0150258100293441
confirm_h5_u15_d08_target_first_optimistic,5,0.15,0.08,target_first_optimistic,0.051764891270091394,0.1728833629366489,0.07460035523978685,0.0847327841555195,12692,1689,7,0.015220700152207,0.0,-0.0150258100293441
