decision,decision_state,decision_reason,primary_candidate_arm_id,primary_benchmark_arm_id,primary_arm_id,r_core_arm_id,input_gate_pass,episode_target_gate_pass,state_change_candidate_gate_pass,r_core_benchmark_gate_pass,label_recompute_gate_pass,supported_gate_pass,partial_feature_source_gate_pass,r_core_timing_baseline_source,primary_pre120_recall_all,r_core_pre120_recall_all,primary_low_to_high_recall_all,r_core_low_to_high_recall_all,primary_low_to_high_precision_all,r_core_low_to_high_precision_all,primary_low_to_high_precision,r_core_low_to_high_precision,low_to_high_precision_abs_delta_vs_r_core,low_to_high_precision_ratio_vs_r_core,low_to_high_precision_gate_threshold,primary_density_ratio_vs_r_core_all,primary_density_ratio_vs_r_core,primary_duplicate_rate_all,primary_same_instrument_10d_duplicate_rate,primary_bad_side_10_20_rate_all,r_core_bad_side_10_20_rate_all,primary_low_to_high_first_event_median_all,r_core_low_to_high_first_event_median_all,primary_first_event_minus_low_sessions_median,r_core_first_event_minus_low_sessions_median,min_label_recompute_parity_match_rate,recommended_next_requirement,block_reason,pre120_recall_all_gate,pre120_recall_robustness_gate,low_to_high_recall_gate,low_to_high_precision_gate,low_to_high_precision_abs_delta_gate,low_to_high_precision_ratio_gate,pre120_precision_gate,density_gate,p95_density_gate,duplicate_gate,timing_gate,bad_side_gate,executable_gate,label_20d_complete_gate,label_120d_complete_gate,label_recompute_parity_gate,robustness_stability_gate
12A3_state_change_backbone_partial_feature_source,12A3_state_change_backbone_partial_feature_source,主候选 C0 union 未通过 supported precision gate，但 recall、density、duplicate、timing 读数仍可作为 feature source 使用,12A2_C0_primary_canonical_union,08_R_core_event_regime_gated_raw,12A2_C0_primary_canonical_union,08_R_core_event_regime_gated_raw,True,True,True,True,True,False,True,12A3_recomputed_low_to_high_captured_episode_first_event,1.0,1.0,0.985981308411215,0.9742990654205608,0.05318741068627793,0.06394790666611011,0.05318741068627793,0.06394790666611011,-0.010760495979832183,0.8317302857775198,0.08394790666611011,0.5988020202863464,0.5988020202863464,0.07249660172179428,0.07249660172179428,0.31971698442020147,0.3446258020021317,9.0,14.0,9.0,14.0,1.0,requirement_12a4_filter_feasibility_or_priority_revision.md,low_to_high_precision_gate;low_to_high_precision_abs_delta_gate;low_to_high_precision_ratio_gate;pre120_precision_gate;robustness_stability_gate,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False
