frontier_arm_id,arm_role,decision_role,split,split_basis,window_id,eligible_episode_n,captured_episode_n,missed_episode_n,episode_recall,event_inside_window_n,event_precision,event_precision_inside_window,outside_event_rate,outside_episode_event_rate,events_per_captured_episode_median,events_per_captured_episode_p95,events_per_captured_episode_max,captured_episode_with_ge3_events_rate,captured_episode_with_ge5_events_rate,captured_episode_event_count_mean,captured_episode_event_count_median,captured_episode_event_count_p95,first_event_minus_low_sessions_median,first_event_minus_low_sessions_p25,first_event_minus_low_sessions_p75,multi_episode_event_overlap_n,split_mismatch_candidate_n,frontier_status,event_n,unique_instrument_n,unique_event_date_n,events_per_instrument_year_mean,events_per_instrument_year_p95,density_ratio_vs_r_core,same_instrument_10d_duplicate_rate,same_instrument_20d_duplicate_rate,next_open_executable_rate,event_t0_pit_pass_rate,trade_open_price_available_rate,non_executable_label_drop_n,censored_10d_n,censored_20d_n,censored_120d_n,label_10d_complete_n,label_10d_complete_rate,fast_fail_10d_count,fast_fail_10d_rate,label_20d_complete_n,label_20d_complete_rate,false_repair_20d_count,false_repair_20d_rate,bad_side_10_20_count,bad_side_10_20_rate,label_120d_complete_n,label_120d_complete_rate,winner_120_count,winner_120_rate,winner_120d_rate,label_status,r_core_episode_recall,r_core_event_precision,r_core_events_per_instrument_year_mean,r_core_events_per_instrument_year_p95,r_core_bad_side_10_20_rate,recall_retention_vs_r_core,precision_delta_vs_r_core,precision_ratio_vs_r_core,benchmark_status
08_R_core_event_regime_gated_raw,primary_benchmark,primary_benchmark,robustness,event_split_equals_episode_split,low_to_high,181,171,10,0.9447513812154696,1021,0.07881126978000771,0.07881126978000771,0.9211887302199923,0.9211887302199923,5.0,13.5,17,0.847953216374269,0.5847953216374269,5.970760233918129,5.0,13.5,12.0,8.0,19.0,0,0,ok,12955,774,365,3.576333925251766,7.264747477956424,0.2703802646408148,0.5712852180625241,0.7115399459668081,1.0,1.0,0.0,0,21,0,48,12934,0.9983790042454651,2763,0.21362300912324106,12955,1.0,3370,0.26013122346584333,3820,0.29534560074222976,12907,0.9962948668467773,2655,0.20570233206787014,0.20570233206787014,ok,0.9447513812154696,0.07881126978000771,3.576333925251766,7.264747477956424,0.29534560074222976,1.0,0.0,1.0,ok
08_R_core_event_regime_gated_raw,primary_benchmark,primary_benchmark,robustness,event_split_equals_episode_split,low_to_first_50pct,181,171,10,0.9447513812154696,1021,0.07881126978000771,0.07881126978000771,0.9211887302199923,0.9211887302199923,5.0,13.5,17,0.847953216374269,0.5847953216374269,5.970760233918129,5.0,13.5,12.0,8.0,19.0,0,0,ok,12955,774,365,3.576333925251766,7.264747477956424,0.2703802646408148,0.5712852180625241,0.7115399459668081,1.0,1.0,0.0,0,21,0,48,12934,0.9983790042454651,2763,0.21362300912324106,12955,1.0,3370,0.26013122346584333,3820,0.29534560074222976,12907,0.9962948668467773,2655,0.20570233206787014,0.20570233206787014,ok,0.9447513812154696,0.07881126978000771,3.576333925251766,7.264747477956424,0.29534560074222976,1.0,0.0,1.0,ok
08_R6_event_regime_gated_raw,secondary_reference,secondary_reference,all,all_events_all_episodes,pre120_calendar_to_high,428,428,0,1.0,1533,0.0946062700567761,0.0946062700567761,0.9053937299432239,0.9053937299432239,4.0,6.0,8,0.794392523364486,0.2546728971962617,3.689252336448598,4.0,6.0,-48.0,-67.0,-21.75,46,19,ok,16204,1384,521,4.4732470030705995,12.226065371018928,0.33818925574988523,0.0,0.06010861515675142,1.0,1.0,0.0,0,36,0,40,16168,0.9977783263391755,3749,0.23187778327560613,16204,1.0,4910,0.3030116020735621,5383,0.3329416130628402,16164,0.997531473710195,2706,0.1674090571640683,0.1674090571640683,ok,1.0,0.10105605877196644,13.227052388615446,38.121290331061694,0.3446258020021317,1.0,-0.0064497887151903355,0.93617613042139,ok
08_R6_event_regime_gated_raw,secondary_reference,secondary_reference,all,all_events_all_episodes,low_to_high,428,409,19,0.955607476635514,971,0.05992347568501605,0.05992347568501605,0.940076524314984,0.940076524314984,2.0,4.0,5,0.43276283618581907,0.03667481662591687,2.374083129584352,2.0,4.0,17.0,11.0,24.0,0,19,ok,16204,1384,521,4.4732470030705995,12.226065371018928,0.33818925574988523,0.0,0.06010861515675142,1.0,1.0,0.0,0,36,0,40,16168,0.9977783263391755,3749,0.23187778327560613,16204,1.0,4910,0.3030116020735621,5383,0.3329416130628402,16164,0.997531473710195,2706,0.1674090571640683,0.1674090571640683,ok,0.9742990654205608,0.06394790666611011,13.227052388615446,38.121290331061694,0.3446258020021317,0.9808153477218226,-0.004024430981094063,0.937067041113531,ok
08_R6_event_regime_gated_raw,secondary_reference,secondary_reference,all,all_events_all_episodes,low_to_first_50pct,428,409,19,0.955607476635514,971,0.05992347568501605,0.05992347568501605,0.940076524314984,0.940076524314984,2.0,4.0,5,0.43276283618581907,0.03667481662591687,2.374083129584352,2.0,4.0,17.0,11.0,24.0,0,19,ok,16204,1384,521,4.4732470030705995,12.226065371018928,0.33818925574988523,0.0,0.06010861515675142,1.0,1.0,0.0,0,36,0,40,16168,0.9977783263391755,3749,0.23187778327560613,16204,1.0,4910,0.3030116020735621,5383,0.3329416130628402,16164,0.997531473710195,2706,0.1674090571640683,0.1674090571640683,ok,0.9742990654205608,0.06394790666611011,13.227052388615446,38.121290331061694,0.3446258020021317,0.9808153477218226,-0.004024430981094063,0.937067041113531,ok
08_R6_event_regime_gated_raw,secondary_reference,secondary_reference,train,event_split_equals_episode_split,pre120_calendar_to_high,225,225,0,1.0,866,0.10854850839809477,0.10854850839809477,0.8914514916019052,0.8914514916019052,4.0,6.0,8,0.8488888888888889,0.3333333333333333,3.991111111111111,4.0,6.0,-54.0,-68.0,-28.0,32,0,ok,7978,1038,270,2.2023922852688993,5.444419735531866,0.16650665776182327,0.0,0.0747054399598897,1.0,1.0,0.0,0,25,0,25,7953,0.9968663825520181,2122,0.2668175531246071,7978,1.0,2687,0.3368012033091,2969,0.37331824468753927,7953,0.9968663825520181,1561,0.19627813403747013,0.19627813403747013,ok,1.0,0.11493495801086777,6.706005689866144,17.29228537844621,0.3845138946153212,1.0,-0.006386449612773001,0.9444342285123632,ok
08_R6_event_regime_gated_raw,secondary_reference,secondary_reference,train,event_split_equals_episode_split,low_to_high,225,219,6,0.9733333333333334,560,0.0701930308347957,0.0701930308347957,0.9298069691652043,0.9298069691652043,3.0,4.0,5,0.5114155251141552,0.0365296803652968,2.557077625570776,3.0,4.0,18.0,11.0,24.0,0,0,ok,7978,1038,270,2.2023922852688993,5.444419735531866,0.16650665776182327,0.0,0.0747054399598897,1.0,1.0,0.0,0,25,0,25,7953,0.9968663825520181,2122,0.2668175531246071,7978,1.0,2687,0.3368012033091,2969,0.37331824468753927,7953,0.9968663825520181,1561,0.19627813403747013,0.19627813403747013,ok,0.9866666666666667,0.07496295076568417,6.706005689866144,17.29228537844621,0.3845138946153212,0.9864864864864865,-0.004769919930888475,0.9363696348373735,ok
08_R6_event_regime_gated_raw,secondary_reference,secondary_reference,train,event_split_equals_episode_split,low_to_first_50pct,225,219,6,0.9733333333333334,560,0.0701930308347957,0.0701930308347957,0.9298069691652043,0.9298069691652043,3.0,4.0,5,0.5114155251141552,0.0365296803652968,2.557077625570776,3.0,4.0,18.0,11.0,24.0,0,0,ok,7978,1038,270,2.2023922852688993,5.444419735531866,0.16650665776182327,0.0,0.0747054399598897,1.0,1.0,0.0,0,25,0,25,7953,0.9968663825520181,2122,0.2668175531246071,7978,1.0,2687,0.3368012033091,2969,0.37331824468753927,7953,0.9968663825520181,1561,0.19627813403747013,0.19627813403747013,ok,0.9866666666666667,0.07496295076568417,6.706005689866144,17.29228537844621,0.3845138946153212,0.9864864864864865,-0.004769919930888475,0.9363696348373735,ok
08_R6_event_regime_gated_raw,secondary_reference,secondary_reference,validation,event_split_equals_episode_split,pre120_calendar_to_high,22,22,0,1.0,77,0.019758788811906593,0.019758788811906593,0.9802412111880934,0.9802412111880934,3.5,5.0,5,0.7272727272727273,0.2727272727272727,3.5,3.5,5.0,-32.5,-50.75,5.75,0,19,ok,3897,737,123,1.075798788630346,2.0345489022852576,0.08133322202279084,0.0,0.05029509879394406,1.0,1.0,0.0,0,3,0,3,3894,0.9992301770592764,756,0.1941448382126348,3897,1.0,1094,0.2807287657172184,1170,0.300462249614792,3894,0.9992301770592764,240,0.061633281972265024,0.061633281972265024,ok,1.0,0.02165557326333552,2.9447127734975367,5.657260604414082,0.3136666354000563,1.0,-0.0018967844514289275,0.912411256522111,ok
08_R6_event_regime_gated_raw,secondary_reference,secondary_reference,validation,event_split_equals_episode_split,low_to_high,22,22,0,1.0,53,0.013600205286117526,0.013600205286117526,0.9863997947138825,0.9863997947138825,2.5,3.9499999999999993,4,0.5,0.0,2.409090909090909,2.5,3.9499999999999993,16.0,7.25,29.25,0,19,ok,3897,737,123,1.075798788630346,2.0345489022852576,0.08133322202279084,0.0,0.05029509879394406,1.0,1.0,0.0,0,3,0,3,3894,0.9992301770592764,756,0.1941448382126348,3897,1.0,1094,0.2807287657172184,1170,0.300462249614792,3894,0.9992301770592764,240,0.061633281972265024,0.061633281972265024,ok,1.0,0.014249554701415581,2.9447127734975367,5.657260604414082,0.3136666354000563,1.0,-0.0006493494152980551,0.9544301959672082,ok
08_R6_event_regime_gated_raw,secondary_reference,secondary_reference,validation,event_split_equals_episode_split,low_to_first_50pct,22,22,0,1.0,53,0.013600205286117526,0.013600205286117526,0.9863997947138825,0.9863997947138825,2.5,3.9499999999999993,4,0.5,0.0,2.409090909090909,2.5,3.9499999999999993,16.0,7.25,29.25,0,19,ok,3897,737,123,1.075798788630346,2.0345489022852576,0.08133322202279084,0.0,0.05029509879394406,1.0,1.0,0.0,0,3,0,3,3894,0.9992301770592764,756,0.1941448382126348,3897,1.0,1094,0.2807287657172184,1170,0.300462249614792,3894,0.9992301770592764,240,0.061633281972265024,0.061633281972265024,ok,1.0,0.014249554701415581,2.9447127734975367,5.657260604414082,0.3136666354000563,1.0,-0.0006493494152980551,0.9544301959672082,ok
08_R6_event_regime_gated_raw,secondary_reference,secondary_reference,robustness,event_split_equals_episode_split,pre120_calendar_to_high,181,181,0,1.0,571,0.1319011319011319,0.1319011319011319,0.8680988680988682,0.8680988680988682,3.0,5.0,8,0.7071823204419889,0.1270718232044199,3.2320441988950277,3.0,5.0,-41.0,-66.0,-21.0,14,0,ok,4329,757,128,1.1950559291713543,2.2987365955670747,0.09034937596527111,0.0,0.04042504042504042,1.0,1.0,0.0,0,8,0,12,4321,0.9981519981519982,871,0.2015737097894006,4329,1.0,1129,0.2607992607992608,1244,0.28789632029622775,4317,0.9972279972279973,905,0.2096363215195738,0.2096363215195738,ok,1.0,0.1350057892705519,3.576333925251766,7.264747477956424,0.29534560074222976,1.0,-0.0031046573694200053,0.9770035241733355,ok
08_R6_event_regime_gated_raw,secondary_reference,secondary_reference,robustness,event_split_equals_episode_split,low_to_high,181,166,15,0.9171270718232044,339,0.07830907830907831,0.07830907830907831,0.9216909216909217,0.9216909216909217,2.0,4.0,5,0.27710843373493976,0.03614457831325301,2.0421686746987953,2.0,4.0,17.0,10.25,25.5,0,0,ok,4329,757,128,1.1950559291713543,2.2987365955670747,0.09034937596527111,0.0,0.04042504042504042,1.0,1.0,0.0,0,8,0,12,4321,0.9981519981519982,871,0.2015737097894006,4329,1.0,1129,0.2607992607992608,1244,0.28789632029622775,4317,0.9972279972279973,905,0.2096363215195738,0.2096363215195738,ok,0.9447513812154696,0.07881126978000771,3.576333925251766,7.264747477956424,0.29534560074222976,0.9707602339181286,-0.0005021914709294056,0.9936279231088242,ok
08_R6_event_regime_gated_raw,secondary_reference,secondary_reference,robustness,event_split_equals_episode_split,low_to_first_50pct,181,166,15,0.9171270718232044,339,0.07830907830907831,0.07830907830907831,0.9216909216909217,0.9216909216909217,2.0,4.0,5,0.27710843373493976,0.03614457831325301,2.0421686746987953,2.0,4.0,17.0,10.25,25.5,0,0,ok,4329,757,128,1.1950559291713543,2.2987365955670747,0.09034937596527111,0.0,0.04042504042504042,1.0,1.0,0.0,0,8,0,12,4321,0.9981519981519982,871,0.2015737097894006,4329,1.0,1129,0.2607992607992608,1244,0.28789632029622775,4317,0.9972279972279973,905,0.2096363215195738,0.2096363215195738,ok,0.9447513812154696,0.07881126978000771,3.576333925251766,7.264747477956424,0.29534560074222976,0.9707602339181286,-0.0005021914709294056,0.9936279231088242,ok
12A2_C0_primary_canonical_union,primary_candidate,primary_candidate,all,all_events_all_episodes,pre120_calendar_to_high,428,428,0,1.0,2415,0.08417273709525636,0.08417273709525636,0.9158272629047437,0.9158272629047437,6.0,9.0,12,0.9719626168224299,0.7476635514018691,5.796728971962617,6.0,9.0,-60.0,-72.0,-41.0,66,47,ok,28691,1435,1907,7.920385692736273,22.184036606193125,0.5988020202863464,0.07249660172179428,0.4026001185040605,1.0,1.0,1.0,0,0,0,12,28691,1.0,6203,0.21620020215398558,28691,1.0,8268,0.2881739918441323,9173,0.31971698442020147,28679,0.999581750374682,4628,0.1613724327905436,0.1613724327905436,ok,1.0,0.10105605877196644,13.227052388615446,38.121290331061694,0.3446258020021317,1.0,-0.016883321676710084,0.8329311287034517,ok
12A2_C0_primary_canonical_union,primary_candidate,primary_candidate,all,all_events_all_episodes,low_to_high,428,422,6,0.985981308411215,1526,0.05318741068627793,0.05318741068627793,0.946812589313722,0.946812589313722,4.0,6.0,8,0.7180094786729858,0.3175355450236967,3.6161137440758293,4.0,6.0,9.0,5.0,17.0,0,39,ok,28691,1435,1907,7.920385692736273,22.184036606193125,0.5988020202863464,0.07249660172179428,0.4026001185040605,1.0,1.0,1.0,0,0,0,12,28691,1.0,6203,0.21620020215398558,28691,1.0,8268,0.2881739918441323,9173,0.31971698442020147,28679,0.999581750374682,4628,0.1613724327905436,0.1613724327905436,ok,0.9742990654205608,0.06394790666611011,13.227052388615446,38.121290331061694,0.3446258020021317,1.0119904076738608,-0.010760495979832183,0.8317302857775198,ok
12A2_C0_primary_canonical_union,primary_candidate,primary_candidate,all,all_events_all_episodes,low_to_first_50pct,428,422,6,0.985981308411215,1526,0.05318741068627793,0.05318741068627793,0.946812589313722,0.946812589313722,4.0,6.0,8,0.7180094786729858,0.3175355450236967,3.6161137440758293,4.0,6.0,9.0,5.0,17.0,0,39,ok,28691,1435,1907,7.920385692736273,22.184036606193125,0.5988020202863464,0.07249660172179428,0.4026001185040605,1.0,1.0,1.0,0,0,0,12,28691,1.0,6203,0.21620020215398558,28691,1.0,8268,0.2881739918441323,9173,0.31971698442020147,28679,0.999581750374682,4628,0.1613724327905436,0.1613724327905436,ok,0.9742990654205608,0.06394790666611011,13.227052388615446,38.121290331061694,0.3446258020021317,1.0119904076738608,-0.010760495979832183,0.8317302857775198,ok
12A2_C0_primary_canonical_union,primary_candidate,primary_candidate,train,event_split_equals_episode_split,pre120_calendar_to_high,225,225,0,1.0,1283,0.08811813186813187,0.08811813186813187,0.9118818681318681,0.9118818681318681,6.0,8.799999999999983,11,0.96,0.7866666666666666,5.8933333333333335,6.0,8.799999999999983,-60.0,-72.0,-36.0,43,0,ok,14560,1091,965,4.019407329345095,9.637743728165932,0.30387778102433527,0.07348901098901099,0.4024725274725275,1.0,1.0,1.0,0,0,0,0,14560,1.0,3454,0.23722527472527472,14560,1.0,4593,0.3154532967032967,5098,0.3501373626373626,14560,1.0,2600,0.17857142857142858,0.17857142857142858,ok,1.0,0.11493495801086777,6.706005689866144,17.29228537844621,0.3845138946153212,1.0,-0.026816826142735894,0.76667824474952,ok
12A2_C0_primary_canonical_union,primary_candidate,primary_candidate,train,event_split_equals_episode_split,low_to_high,225,224,1,0.9955555555555555,849,0.05831043956043956,0.05831043956043956,0.9416895604395604,0.9416895604395604,4.0,6.0,8,0.7857142857142857,0.36160714285714285,3.7901785714285716,4.0,6.0,11.0,6.0,17.0,0,0,ok,14560,1091,965,4.019407329345095,9.637743728165932,0.30387778102433527,0.07348901098901099,0.4024725274725275,1.0,1.0,1.0,0,0,0,0,14560,1.0,3454,0.23722527472527472,14560,1.0,4593,0.3154532967032967,5098,0.3501373626373626,14560,1.0,2600,0.17857142857142858,0.17857142857142858,ok,0.9866666666666667,0.07496295076568417,6.706005689866144,17.29228537844621,0.3845138946153212,1.009009009009009,-0.016652511205244608,0.7778567807809983,ok
12A2_C0_primary_canonical_union,primary_candidate,primary_candidate,train,event_split_equals_episode_split,low_to_first_50pct,225,224,1,0.9955555555555555,849,0.05831043956043956,0.05831043956043956,0.9416895604395604,0.9416895604395604,4.0,6.0,8,0.7857142857142857,0.36160714285714285,3.7901785714285716,4.0,6.0,11.0,6.0,17.0,0,0,ok,14560,1091,965,4.019407329345095,9.637743728165932,0.30387778102433527,0.07348901098901099,0.4024725274725275,1.0,1.0,1.0,0,0,0,0,14560,1.0,3454,0.23722527472527472,14560,1.0,4593,0.3154532967032967,5098,0.3501373626373626,14560,1.0,2600,0.17857142857142858,0.17857142857142858,ok,0.9866666666666667,0.07496295076568417,6.706005689866144,17.29228537844621,0.3845138946153212,1.009009009009009,-0.016652511205244608,0.7778567807809983,ok
12A2_C0_primary_canonical_union,primary_candidate,primary_candidate,validation,event_split_equals_episode_split,pre120_calendar_to_high,22,22,0,1.0,132,0.01924198250728863,0.01924198250728863,0.9807580174927114,0.9807580174927114,6.0,8.0,10,1.0,0.7727272727272727,6.0,6.0,8.0,-58.0,-76.0,-36.75,0,47,ok,6860,762,483,1.8937592224799007,3.5760578670560688,0.1431731852903118,0.06924198250728864,0.3806122448979592,1.0,1.0,1.0,0,0,0,0,6860,1.0,1440,0.2099125364431487,6860,1.0,2015,0.29373177842565595,2198,0.32040816326530613,6860,1.0,525,0.07653061224489796,0.07653061224489796,ok,1.0,0.02165557326333552,2.9447127734975367,5.657260604414082,0.3136666354000563,1.0,-0.002413590756046892,0.8885464389837567,ok
12A2_C0_primary_canonical_union,primary_candidate,primary_candidate,validation,event_split_equals_episode_split,low_to_high,22,22,0,1.0,91,0.013265306122448979,0.013265306122448979,0.986734693877551,0.986734693877551,4.0,6.0,8,0.8636363636363636,0.4090909090909091,4.136363636363637,4.0,6.0,5.5,2.0,11.25,0,39,ok,6860,762,483,1.8937592224799007,3.5760578670560688,0.1431731852903118,0.06924198250728864,0.3806122448979592,1.0,1.0,1.0,0,0,0,0,6860,1.0,1440,0.2099125364431487,6860,1.0,2015,0.29373177842565595,2198,0.32040816326530613,6860,1.0,525,0.07653061224489796,0.07653061224489796,ok,1.0,0.014249554701415581,2.9447127734975367,5.657260604414082,0.3136666354000563,1.0,-0.0009842485789666022,0.9309277658431793,ok
