denominator_type,split,candidate_id,candidate_family,stage2_budget_X,selected_budget_total,selected_budget_rank_evaluable,budget_abs_delta_total_vs_X,budget_abs_delta_rank_evaluable_vs_X,rank_not_evaluable_rate
ground_truth_no_fast_fail_survivor,validation,single_f2d83586e2cc3e64,single_feature_stage2,0.5,0.4316901408450704,0.4335219236209335,0.0683098591549296,0.0664780763790665,0.004225352112676056
ground_truth_no_fast_fail_survivor,robustness,single_f2d83586e2cc3e64,single_feature_stage2,0.5,0.48237476808905383,0.48402109835556933,0.01762523191094617,0.015978901644430665,0.003401360544217687
ground_truth_no_fast_fail_survivor,all,single_f2d83586e2cc3e64,single_feature_stage2,0.7,0.6765109165699821,0.686429794520548,0.023489083430017876,0.01357020547945198,0.014449952536652252
ground_truth_no_fast_fail_survivor,train,single_f2d83586e2cc3e64,single_feature_stage2,0.7,0.6685311787859954,0.6855746760144465,0.031468821214004516,0.014425323985553407,0.024860161591050343
ground_truth_no_fast_fail_survivor,validation,single_f2d83586e2cc3e64,single_feature_stage2,0.7,0.6753521126760563,0.6782178217821783,0.02464788732394363,0.02178217821782169,0.004225352112676056
ground_truth_no_fast_fail_survivor,robustness,single_f2d83586e2cc3e64,single_feature_stage2,0.7,0.6889301175015461,0.6912814148309029,0.011069882498453865,0.00871858516909707,0.003401360544217687
ground_truth_no_fast_fail_survivor,all,single_cc5e98a85126998e,single_feature_stage2,0.3,0.2996519354498471,0.3040453767123288,0.0003480645501529045,0.0040453767123287965,0.014449952536652252
ground_truth_no_fast_fail_survivor,train,single_cc5e98a85126998e,single_feature_stage2,0.3,0.308473171742283,0.3163373698746548,0.008473171742283014,0.016337369874654784,0.024860161591050343
ground_truth_no_fast_fail_survivor,validation,single_cc5e98a85126998e,single_feature_stage2,0.3,0.2119718309859155,0.21287128712871287,0.0880281690140845,0.08712871287128712,0.004225352112676056
ground_truth_no_fast_fail_survivor,robustness,single_cc5e98a85126998e,single_feature_stage2,0.3,0.32498453927025356,0.3260937015203227,0.02498453927025357,0.0260937015203227,0.003401360544217687
ground_truth_no_fast_fail_survivor,all,single_cc5e98a85126998e,single_feature_stage2,0.5,0.49794325493091446,0.505244006849315,0.0020567450690855416,0.0052440068493150305,0.014449952536652252
ground_truth_no_fast_fail_survivor,train,single_cc5e98a85126998e,single_feature_stage2,0.5,0.49658172778123055,0.5092415551306565,0.003418272218769447,0.009241555130656498,0.024860161591050343
ground_truth_no_fast_fail_survivor,validation,single_cc5e98a85126998e,single_feature_stage2,0.5,0.41901408450704225,0.4207920792079208,0.08098591549295775,0.07920792079207922,0.004225352112676056
ground_truth_no_fast_fail_survivor,robustness,single_cc5e98a85126998e,single_feature_stage2,0.5,0.5346320346320347,0.5364567173440894,0.03463203463203468,0.036456717344089395,0.003401360544217687
ground_truth_no_fast_fail_survivor,all,single_cc5e98a85126998e,single_feature_stage2,0.7,0.6935977217593081,0.7037671232876712,0.006402278240691839,0.003767123287671259,0.014449952536652252
ground_truth_no_fast_fail_survivor,train,single_cc5e98a85126998e,single_feature_stage2,0.7,0.6743318831572406,0.691523263224984,0.02566811684275938,0.008476736775015925,0.024860161591050343
ground_truth_no_fast_fail_survivor,validation,single_cc5e98a85126998e,single_feature_stage2,0.7,0.6612676056338028,0.6640735502121641,0.03873239436619713,0.03592644978783588,0.004225352112676056
ground_truth_no_fast_fail_survivor,robustness,single_cc5e98a85126998e,single_feature_stage2,0.7,0.7365491651205937,0.7390629847967732,0.036549165120593696,0.03906298479677328,0.003401360544217687
ground_truth_no_fast_fail_survivor,all,single_a0cec6ab7b7049c6,single_feature_stage2,0.3,0.31114861301550467,0.3157106164383562,0.011148613015504683,0.015710616438356195,0.014449952536652252
ground_truth_no_fast_fail_survivor,train,single_a0cec6ab7b7049c6,single_feature_stage2,0.3,0.31655272425937436,0.32462290206076055,0.016552724259374374,0.024622902060760565,0.024860161591050343
ground_truth_no_fast_fail_survivor,validation,single_a0cec6ab7b7049c6,single_feature_stage2,0.3,0.22605633802816902,0.22701555869872703,0.07394366197183097,0.07298444130127296,0.004225352112676056
ground_truth_no_fast_fail_survivor,robustness,single_a0cec6ab7b7049c6,single_feature_stage2,0.3,0.3404452690166976,0.34160719826248837,0.040445269016697594,0.041607198262488376,0.003401360544217687
ground_truth_no_fast_fail_survivor,all,single_a0cec6ab7b7049c6,single_feature_stage2,0.5,0.5054319164645079,0.5128424657534246,0.005431916464507913,0.012842465753424626,0.014449952536652252
ground_truth_no_fast_fail_survivor,train,single_a0cec6ab7b7049c6,single_feature_stage2,0.5,0.4994820799668531,0.5122158487359252,0.0005179200331468792,0.012215848735925183,0.024860161591050343
ground_truth_no_fast_fail_survivor,validation,single_a0cec6ab7b7049c6,single_feature_stage2,0.5,0.44929577464788734,0.4512022630834512,0.050704225352112664,0.04879773691654882,0.004225352112676056
ground_truth_no_fast_fail_survivor,robustness,single_a0cec6ab7b7049c6,single_feature_stage2,0.5,0.538961038961039,0.5408004964318958,0.038961038961038974,0.04080049643189576,0.003401360544217687
ground_truth_no_fast_fail_survivor,all,single_a0cec6ab7b7049c6,single_feature_stage2,0.7,0.7011918573990086,0.711472602739726,0.0011918573990086223,0.011472602739726057,0.014449952536652252
ground_truth_no_fast_fail_survivor,train,single_a0cec6ab7b7049c6,single_feature_stage2,0.7,0.6871762999792832,0.70469513490546,0.012823700020716755,0.00469513490546003,0.024860161591050343
ground_truth_no_fast_fail_survivor,validation,single_a0cec6ab7b7049c6,single_feature_stage2,0.7,0.6633802816901408,0.6661951909476662,0.036619718309859106,0.03380480905233374,0.004225352112676056
ground_truth_no_fast_fail_survivor,robustness,single_a0cec6ab7b7049c6,single_feature_stage2,0.7,0.7387136672850959,0.7412348743406764,0.038713667285095954,0.04123487434067641,0.003401360544217687
stage1_anchor_chained_survivor,all,complex_stage2_score,complex_stage2_score,0.3,0.25,0.25902578796561604,0.04999999999999999,0.04097421203438395,0.03484513274336283
stage1_anchor_chained_survivor,train,complex_stage2_score,complex_stage2_score,0.3,0.2743362831858407,0.29503738953093134,0.0256637168141593,0.004962610469068651,0.07016434892541087
stage1_anchor_chained_survivor,validation,complex_stage2_score,complex_stage2_score,0.3,0.2483745123537061,0.2523117569352708,0.05162548764629388,0.047688243064729186,0.015604681404421327
stage1_anchor_chained_survivor,robustness,complex_stage2_score,complex_stage2_score,0.3,0.22055335968379447,0.22107765451664024,0.07944664031620552,0.07892234548335975,0.0023715415019762848
stage1_anchor_chained_survivor,all,complex_stage2_score,complex_stage2_score,0.5,0.44579646017699115,0.46189111747851,0.05420353982300885,0.03810888252148997,0.03484513274336283
stage1_anchor_chained_survivor,train,complex_stage2_score,complex_stage2_score,0.5,0.46523388116308473,0.5003399048266486,0.03476611883691527,0.0003399048266485849,0.07016434892541087
stage1_anchor_chained_survivor,validation,complex_stage2_score,complex_stage2_score,0.5,0.44733420026007803,0.45442536327608984,0.05266579973992197,0.045574636723910156,0.015604681404421327
stage1_anchor_chained_survivor,robustness,complex_stage2_score,complex_stage2_score,0.5,0.4205533596837945,0.4215530903328051,0.07944664031620552,0.07844690966719492,0.0023715415019762848
stage1_anchor_chained_survivor,all,complex_stage2_score,complex_stage2_score,0.7,0.6355088495575221,0.6584527220630373,0.06449115044247788,0.04154727793696267,0.03484513274336283
stage1_anchor_chained_survivor,train,complex_stage2_score,complex_stage2_score,0.7,0.6346396965865992,0.6825288919102651,0.06536030341340071,0.017471108089734844,0.07016434892541087
stage1_anchor_chained_survivor,validation,complex_stage2_score,complex_stage2_score,0.7,0.6488946684005201,0.6591809775429326,0.05110533159947983,0.04081902245706737,0.015604681404421327
stage1_anchor_chained_survivor,robustness,complex_stage2_score,complex_stage2_score,0.7,0.6284584980237155,0.6299524564183835,0.0715415019762845,0.07004754358161647,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_f4f0b5f01efc729c,single_feature_stage2,0.3,0.2558075221238938,0.26504297994269344,0.044192477876106195,0.034957020057306554,0.03484513274336283
stage1_anchor_chained_survivor,train,single_f4f0b5f01efc729c,single_feature_stage2,0.3,0.2718078381795196,0.29231815091774305,0.0281921618204804,0.007681849082256942,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_f4f0b5f01efc729c,single_feature_stage2,0.3,0.22106631989596878,0.22457067371202113,0.0789336801040312,0.07542932628797885,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_f4f0b5f01efc729c,single_feature_stage2,0.3,0.25691699604743085,0.25752773375594296,0.04308300395256914,0.04247226624405703,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_f4f0b5f01efc729c,single_feature_stage2,0.5,0.4433075221238938,0.45931232091690544,0.056692477876106206,0.04068767908309456,0.03484513274336283
stage1_anchor_chained_survivor,train,single_f4f0b5f01efc729c,single_feature_stage2,0.5,0.4683944374209861,0.5037389530931339,0.031605562579013924,0.003738953093133879,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_f4f0b5f01efc729c,single_feature_stage2,0.5,0.40052015604681407,0.40686922060766184,0.09947984395318593,0.09313077939233816,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_f4f0b5f01efc729c,single_feature_stage2,0.5,0.4379446640316206,0.43898573692551507,0.06205533596837942,0.06101426307448493,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_f4f0b5f01efc729c,single_feature_stage2,0.7,0.6501659292035398,0.6736389684813754,0.049834070796460184,0.026361031518624567,0.03484513274336283
stage1_anchor_chained_survivor,train,single_f4f0b5f01efc729c,single_feature_stage2,0.7,0.6460176991150443,0.6947654656696125,0.0539823008849557,0.0052345343303874525,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_f4f0b5f01efc729c,single_feature_stage2,0.7,0.6436931079323797,0.6538969616908851,0.056306892067620296,0.046103038309114885,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_f4f0b5f01efc729c,single_feature_stage2,0.7,0.6592885375494071,0.6608557844690967,0.04071146245059287,0.039144215530903304,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_2585569d644c58c0,single_feature_stage2,0.3,0.26410398230088494,0.27363896848137537,0.035896017699115046,0.026361031518624622,0.03484513274336283
stage1_anchor_chained_survivor,train,single_2585569d644c58c0,single_feature_stage2,0.3,0.2547408343868521,0.27396329027872196,0.04525916561314791,0.02603670972127803,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_2585569d644c58c0,single_feature_stage2,0.3,0.2574772431729519,0.261558784676354,0.04252275682704809,0.03844121532364597,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_2585569d644c58c0,single_feature_stage2,0.3,0.2798418972332016,0.2805071315372425,0.020158102766798414,0.019492868462757496,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_2585569d644c58c0,single_feature_stage2,0.5,0.45685840707964603,0.47335243553008594,0.043141592920353966,0.026647564469914065,0.03484513274336283
stage1_anchor_chained_survivor,train,single_2585569d644c58c0,single_feature_stage2,0.5,0.4506953223767383,0.4847042828008158,0.04930467762326168,0.015295717199184211,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_2585569d644c58c0,single_feature_stage2,0.5,0.43953185955786733,0.4464993394980185,0.06046814044213267,0.05350066050198149,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_2585569d644c58c0,single_feature_stage2,0.5,0.475098814229249,0.4762282091917591,0.02490118577075101,0.023771790808240878,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_2585569d644c58c0,single_feature_stage2,0.7,0.6656526548672567,0.6896848137535817,0.03434734513274329,0.010315186246418251,0.03484513274336283
stage1_anchor_chained_survivor,train,single_2585569d644c58c0,single_feature_stage2,0.7,0.6529709228824273,0.7022433718558804,0.04702907711757265,0.002243371855880416,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_2585569d644c58c0,single_feature_stage2,0.7,0.6514954486345904,0.6618229854689565,0.04850455136540954,0.038177014531043496,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_2585569d644c58c0,single_feature_stage2,0.7,0.6901185770750988,0.6917591125198098,0.009881422924901129,0.00824088748019014,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_f2d83586e2cc3e64,single_feature_stage2,0.3,0.26410398230088494,0.27363896848137537,0.035896017699115046,0.026361031518624622,0.03484513274336283
stage1_anchor_chained_survivor,train,single_f2d83586e2cc3e64,single_feature_stage2,0.3,0.2534766118836915,0.2726036709721278,0.04652338811630846,0.0273963290278722,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_f2d83586e2cc3e64,single_feature_stage2,0.3,0.2847854356306892,0.2892998678996037,0.01521456436931079,0.010700132100396276,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_f2d83586e2cc3e64,single_feature_stage2,0.3,0.2648221343873518,0.2654516640253566,0.035177865612648185,0.03454833597464341,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_f2d83586e2cc3e64,single_feature_stage2,0.5,0.4618362831858407,0.4785100286532951,0.03816371681415931,0.021489971346704884,0.03484513274336283
stage1_anchor_chained_survivor,train,single_f2d83586e2cc3e64,single_feature_stage2,0.5,0.43552465233881166,0.46838885112168593,0.06447534766118834,0.031611148878314066,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_f2d83586e2cc3e64,single_feature_stage2,0.5,0.5162548764629389,0.52443857331572,0.016254876462938883,0.02443857331571997,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_f2d83586e2cc3e64,single_feature_stage2,0.5,0.4616600790513834,0.46275752773375595,0.0383399209486166,0.03724247226624405,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_f2d83586e2cc3e64,single_feature_stage2,0.7,0.65625,0.6799426934097421,0.043749999999999956,0.02005730659025784,0.03484513274336283
stage1_anchor_chained_survivor,train,single_f2d83586e2cc3e64,single_feature_stage2,0.7,0.6125158027812895,0.6587355540448674,0.08748419721871048,0.04126444595513257,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_f2d83586e2cc3e64,single_feature_stage2,0.7,0.7022106631989596,0.71334214002642,0.0022106631989596837,0.01334214002642009,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_f2d83586e2cc3e64,single_feature_stage2,0.7,0.68300395256917,0.6846275752773375,0.01699604743082994,0.015372424722662426,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_cc5e98a85126998e,single_feature_stage2,0.3,0.28373893805309736,0.29398280802292265,0.016261061946902633,0.006017191977077341,0.03484513274336283
stage1_anchor_chained_survivor,train,single_cc5e98a85126998e,single_feature_stage2,0.3,0.2831858407079646,0.30455472467709044,0.01681415929203539,0.004554724677090449,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_cc5e98a85126998e,single_feature_stage2,0.3,0.2340702210663199,0.23778071334214002,0.0659297789336801,0.062219286657859973,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_cc5e98a85126998e,single_feature_stage2,0.3,0.31462450592885377,0.3153724247226624,0.014624505928853782,0.015372424722662426,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_cc5e98a85126998e,single_feature_stage2,0.5,0.47870575221238937,0.4959885386819484,0.021294247787610632,0.004011461318051579,0.03484513274336283
stage1_anchor_chained_survivor,train,single_cc5e98a85126998e,single_feature_stage2,0.5,0.45195954487989887,0.4860639021074099,0.04804045512010113,0.013936097892590094,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_cc5e98a85126998e,single_feature_stage2,0.5,0.42522756827048114,0.4319682959048877,0.07477243172951886,0.06803170409511228,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_cc5e98a85126998e,single_feature_stage2,0.5,0.5446640316205533,0.5459587955625991,0.044664031620553324,0.045958795562599075,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_cc5e98a85126998e,single_feature_stage2,0.7,0.6819690265486725,0.7065902578796561,0.018030973451327426,0.0065902578796561695,0.03484513274336283
stage1_anchor_chained_survivor,train,single_cc5e98a85126998e,single_feature_stage2,0.7,0.6447534766118836,0.6934058463630184,0.05524652338811631,0.00659415363698157,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_cc5e98a85126998e,single_feature_stage2,0.7,0.6345903771131339,0.6446499339498019,0.06540962288686603,0.0553500660501981,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_cc5e98a85126998e,single_feature_stage2,0.7,0.7573122529644268,0.7591125198098256,0.05731225296442688,0.05911251980982568,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_a0cec6ab7b7049c6,single_feature_stage2,0.3,0.3069690265486726,0.31805157593123207,0.006969026548672597,0.018051575931232078,0.03484513274336283
stage1_anchor_chained_survivor,train,single_a0cec6ab7b7049c6,single_feature_stage2,0.3,0.2806573957016435,0.3018354860639021,0.01934260429835649,0.0018354860639021031,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_a0cec6ab7b7049c6,single_feature_stage2,0.3,0.34070221066319895,0.34610303830911493,0.04070221066319896,0.04610303830911494,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_a0cec6ab7b7049c6,single_feature_stage2,0.3,0.3193675889328063,0.3201267828843106,0.019367588932806323,0.020126782884310634,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_a0cec6ab7b7049c6,single_feature_stage2,0.5,0.4997234513274336,0.5177650429799427,0.00027654867256637905,0.017765042979942747,0.03484513274336283
stage1_anchor_chained_survivor,train,single_a0cec6ab7b7049c6,single_feature_stage2,0.5,0.4450063211125158,0.4785859959211421,0.05499367888748419,0.021414004078857907,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_a0cec6ab7b7049c6,single_feature_stage2,0.5,0.5591677503250976,0.5680317040951123,0.05916775032509758,0.06803170409511228,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_a0cec6ab7b7049c6,single_feature_stage2,0.5,0.5320158102766799,0.5332805071315373,0.03201581027667988,0.033280507131537296,0.0023715415019762848
stage1_anchor_chained_survivor,all,single_a0cec6ab7b7049c6,single_feature_stage2,0.7,0.6880530973451328,0.712893982808023,0.011946902654867197,0.012893982808023008,0.03484513274336283
stage1_anchor_chained_survivor,train,single_a0cec6ab7b7049c6,single_feature_stage2,0.7,0.6251580278128951,0.672331747110809,0.07484197218710487,0.027668252889190947,0.07016434892541087
stage1_anchor_chained_survivor,validation,single_a0cec6ab7b7049c6,single_feature_stage2,0.7,0.7425227568270482,0.7542932628797886,0.0425227568270482,0.05429326287978864,0.015604681404421327
stage1_anchor_chained_survivor,robustness,single_a0cec6ab7b7049c6,single_feature_stage2,0.7,0.733596837944664,0.7353407290015848,0.03359683794466406,0.0353407290015848,0.0023715415019762848
