denominator_type,deployable_at_stage_2_decision_time,stage,split,candidate_id,candidate_family,single_feature_comparison_role,complex_comparison_role,feature_list,feature_orientation_json,feature_list_hash,history_policy_id,history_window_mode,trailing_history_window_sessions,stage1_anchor_rule_id,stage1_anchor_selected_n,stage2_budget_X,denominator_n,rank_evaluable_n,rank_not_evaluable_n,denominator_positive_n,rank_evaluable_positive_n,selected_n,selected_positive_n,selected_budget_total,selected_budget_rank_evaluable,selected_continuation_rate,base_continuation_rate,delta_vs_base,random_p05,random_p50,random_p95,delta_vs_random_p50,delta_vs_random_p50_ci95_low,delta_vs_random_p50_ci95_high,single_feature_matched_rate,delta_vs_single_feature,delta_vs_single_feature_ci95_low,delta_vs_single_feature_ci95_high,complex_model_matched_rate,delta_vs_complex_model,delta_vs_complex_model_ci95_low,delta_vs_complex_model_ci95_high,bootstrap_denominator_positive_n,bootstrap_replicate_valid_n,rank_not_evaluable_rate,budget_abs_delta_total_vs_X,budget_abs_delta_rank_evaluable_vs_X,readout_status,diagnostic_only_flag,valid_seed_n
ground_truth_no_fast_fail_survivor,False,stage_2,validation,complex_stage2_score,complex_stage2_score,matched_challenger,not_applicable,stage2_continuation_score,"{""stage2_continuation_score"": ""desc""}",ba55b84a59b9455db2ad2a6346f97200cc6b4644d084be38e285537cd1bcfa78,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.7,1420,1414,6,123,123,838,92,0.5901408450704225,0.5926449787835927,0.10978520286396182,0.08661971830985915,0.023165484554102667,,,,,,,0.11097852028639618,-0.0011933174224343646,-0.01476372988334144,0.011436995979046865,,,,,92,0,0.004225352112676056,0.10985915492957743,0.10735502121640728,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,complex_stage2_score,complex_stage2_score,matched_challenger,not_applicable,stage2_continuation_score,"{""stage2_continuation_score"": ""desc""}",ba55b84a59b9455db2ad2a6346f97200cc6b4644d084be38e285537cd1bcfa78,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.7,3234,3223,11,435,433,2107,344,0.6515151515151515,0.6537387527148619,0.16326530612244897,0.1345083487940631,0.028756957328385874,,,,,,,0.16943521594684385,-0.006169909824394887,-0.015325657417036401,0.0029670357254109915,,,,,344,0,0.003401360544217687,0.048484848484848464,0.04626124728513803,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_f4f0b5f01efc729c,single_feature_stage2,self,matched_complex,realized_path_volatility_0_20d,"{""realized_path_volatility_0_20d"": ""desc""}",9b3aeb71ad7e0d91c8fd56d6578b43431078d43ded9734d727cd7cdef7504a38,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.3,9481,9344,137,1311,1302,2717,552,0.2865731462925852,0.2907748287671233,0.20316525579683475,0.13827655310621242,0.06488870269062233,0.12881854987118146,0.13433934486566065,0.1394920868605079,0.0688259109311741,0.05336768494663233,0.08354803091645197,,,,,0.20610967979389033,-0.0029444239970555786,-0.015572630407389555,0.01014744525430681,552,2000,0.014449952536652252,0.01342685370741481,0.009225171232876694,random_replay_failed,True,11
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_f4f0b5f01efc729c,single_feature_stage2,self,matched_complex,realized_path_volatility_0_20d,"{""realized_path_volatility_0_20d"": ""desc""}",9b3aeb71ad7e0d91c8fd56d6578b43431078d43ded9734d727cd7cdef7504a38,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.3,4827,4707,120,753,746,1513,304,0.31344520406049303,0.32143615891225835,0.20092531394580304,0.1559975139838409,0.04492779996196214,0.1414408460013219,0.1520158625247852,0.16093853271645736,0.04890945142101785,0.026437541308658302,0.0680766688697951,,,,,0.21612690019828157,-0.015201586252478527,-0.033546428786723384,0.0017100654051695227,304,2000,0.024860161591050343,0.013445204060493043,0.021436158912258363,random_replay_failed,True,11
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_f4f0b5f01efc729c,single_feature_stage2,self,matched_complex,realized_path_volatility_0_20d,"{""realized_path_volatility_0_20d"": ""desc""}",9b3aeb71ad7e0d91c8fd56d6578b43431078d43ded9734d727cd7cdef7504a38,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.3,1420,1414,6,123,123,171,29,0.12042253521126761,0.12093352192362093,0.1695906432748538,0.08661971830985915,0.08297092496499464,0.03216374269005848,0.05847953216374269,0.08771929824561403,0.1111111111111111,0.05847953216374269,0.1695906432748538,,,,,0.14619883040935672,0.023391812865497075,-0.027719770041362734,0.07480792780062251,29,2000,0.004225352112676056,0.17957746478873238,0.17906647807637904,random_replay_failed,True,11
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_f4f0b5f01efc729c,single_feature_stage2,self,matched_complex,realized_path_volatility_0_20d,"{""realized_path_volatility_0_20d"": ""desc""}",9b3aeb71ad7e0d91c8fd56d6578b43431078d43ded9734d727cd7cdef7504a38,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.3,3234,3223,11,435,433,1033,219,0.3194186765615337,0.32050884269314306,0.21200387221684414,0.1345083487940631,0.07749552342278104,0.11035818005808325,0.12294288480154889,0.12826718296224587,0.08906098741529525,0.06292352371732818,0.11713455953533397,,,,,0.20135527589545016,0.010648596321393977,-0.0083170409076538,0.029980946817627106,219,2000,0.003401360544217687,0.019418676561533732,0.02050884269314307,random_replay_failed,True,11
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_f4f0b5f01efc729c,single_feature_stage2,self,matched_complex,realized_path_volatility_0_20d,"{""realized_path_volatility_0_20d"": ""desc""}",9b3aeb71ad7e0d91c8fd56d6578b43431078d43ded9734d727cd7cdef7504a38,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.5,9481,9344,137,1311,1302,4450,843,0.46935977217593083,0.4762414383561644,0.18943820224719102,0.13827655310621242,0.05116164914097859,,,,,,,,,,,0.18943820224719102,0.0,-0.0076686440685369,0.007686978009819596,843,0,0.014449952536652252,0.030640227824069166,0.023758561643835607,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_f4f0b5f01efc729c,single_feature_stage2,self,matched_complex,realized_path_volatility_0_20d,"{""realized_path_volatility_0_20d"": ""desc""}",9b3aeb71ad7e0d91c8fd56d6578b43431078d43ded9734d727cd7cdef7504a38,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.5,4827,4707,120,753,746,2445,477,0.5065257924176507,0.5194391332058637,0.1950920245398773,0.1559975139838409,0.03909451055603641,,,,,,,,,,,0.20368098159509201,-0.008588957055214702,-0.019470460473712144,0.002344294357805546,477,0,0.024860161591050343,0.006525792417650722,0.019439133205863657,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_f4f0b5f01efc729c,single_feature_stage2,self,matched_complex,realized_path_volatility_0_20d,"{""realized_path_volatility_0_20d"": ""desc""}",9b3aeb71ad7e0d91c8fd56d6578b43431078d43ded9734d727cd7cdef7504a38,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.5,1420,1414,6,123,123,421,59,0.2964788732394366,0.29773691654879775,0.14014251781472684,0.08661971830985915,0.053522799504867685,,,,,,,,,,,0.12826603325415678,0.011876484560570055,-0.013535112207703953,0.03901779743085998,59,0,0.004225352112676056,0.2035211267605634,0.20226308345120225,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_f4f0b5f01efc729c,single_feature_stage2,self,matched_complex,realized_path_volatility_0_20d,"{""realized_path_volatility_0_20d"": ""desc""}",9b3aeb71ad7e0d91c8fd56d6578b43431078d43ded9734d727cd7cdef7504a38,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.5,3234,3223,11,435,433,1584,307,0.4897959183673469,0.49146757679180886,0.19381313131313133,0.1345083487940631,0.05930478251906823,,,,,,,,,,,0.18371212121212122,0.01010101010101011,-0.002324243976767328,0.022165206380998278,307,0,0.003401360544217687,0.010204081632653073,0.008532423208191142,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_f4f0b5f01efc729c,single_feature_stage2,self,matched_complex,realized_path_volatility_0_20d,"{""realized_path_volatility_0_20d"": ""desc""}",9b3aeb71ad7e0d91c8fd56d6578b43431078d43ded9734d727cd7cdef7504a38,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.7,9481,9344,137,1311,1302,6226,1042,0.6566817846218753,0.6663099315068494,0.167362672663026,0.13827655310621242,0.02908611955681359,,,,,,,,,,,0.167362672663026,0.0,-0.004547029124973941,0.004866061650445012,1042,0,0.014449952536652252,0.043318215378124636,0.03369006849315059,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_f4f0b5f01efc729c,single_feature_stage2,self,matched_complex,realized_path_volatility_0_20d,"{""realized_path_volatility_0_20d"": ""desc""}",9b3aeb71ad7e0d91c8fd56d6578b43431078d43ded9734d727cd7cdef7504a38,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.7,4827,4707,120,753,746,3310,602,0.6857261238864719,0.7032079881028256,0.18187311178247734,0.1559975139838409,0.025875597798636435,,,,,,,,,,,0.18640483383685802,-0.004531722054380682,-0.010817208820323582,0.0019347014272874802,602,0,0.024860161591050343,0.014273876113528039,0.003207988102825632,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_f4f0b5f01efc729c,single_feature_stage2,self,matched_complex,realized_path_volatility_0_20d,"{""realized_path_volatility_0_20d"": ""desc""}",9b3aeb71ad7e0d91c8fd56d6578b43431078d43ded9734d727cd7cdef7504a38,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.7,1420,1414,6,123,123,758,82,0.5338028169014084,0.536067892503536,0.10817941952506596,0.08661971830985915,0.02155970121520681,,,,,,,,,,,0.10290237467018469,0.0052770448548812715,-0.008928666334769528,0.020764719913449678,82,0,0.004225352112676056,0.16619718309859155,0.16393210749646392,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_f4f0b5f01efc729c,single_feature_stage2,self,matched_complex,realized_path_volatility_0_20d,"{""realized_path_volatility_0_20d"": ""desc""}",9b3aeb71ad7e0d91c8fd56d6578b43431078d43ded9734d727cd7cdef7504a38,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.7,3234,3223,11,435,433,2158,358,0.6672850958565244,0.669562519391871,0.16589434661723818,0.1345083487940631,0.03138599782317508,,,,,,,,,,,0.1607970342910102,0.005097312326227982,-0.0033576947121450582,0.012988985814892053,358,0,0.003401360544217687,0.032714904143475554,0.03043748060812901,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_2585569d644c58c0,single_feature_stage2,self,matched_complex,realized_max_high_return_0_20d,"{""realized_max_high_return_0_20d"": ""desc""}",57e0d1f4ddf4c53356920dc0a0ac37e404b8cfbc092f0b8cf300134ff4763cf9,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.3,9481,9344,137,1311,1302,2690,540,0.2837253454276975,0.2878852739726027,0.20074349442379183,0.13827655310621242,0.062466941317579405,0.12592936802973978,0.13643122676579925,0.14284386617100372,0.06431226765799258,0.04907063197026024,0.0812267657992565,,,,,,,,,540,2000,0.014449952536652252,0.016274654572302483,0.012114726027397271,random_replay_failed,True,36
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_2585569d644c58c0,single_feature_stage2,self,matched_complex,realized_max_high_return_0_20d,"{""realized_max_high_return_0_20d"": ""desc""}",57e0d1f4ddf4c53356920dc0a0ac37e404b8cfbc092f0b8cf300134ff4763cf9,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.3,4827,4707,120,753,746,1441,279,0.29852910710586283,0.3061397917994476,0.19361554476058293,0.1559975139838409,0.03761803077674203,0.1443442054129077,0.1585704371963914,0.1708882720333102,0.03504510756419152,0.015614156835530857,0.05621963913948642,,,,,,,,,279,2000,0.024860161591050343,0.0014708928941371546,0.006139791799447625,random_replay_failed,True,36
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_2585569d644c58c0,single_feature_stage2,self,matched_complex,realized_max_high_return_0_20d,"{""realized_max_high_return_0_20d"": ""desc""}",57e0d1f4ddf4c53356920dc0a0ac37e404b8cfbc092f0b8cf300134ff4763cf9,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.3,1420,1414,6,123,123,231,36,0.16267605633802817,0.16336633663366337,0.15584415584415584,0.08661971830985915,0.06922443753429669,0.03787878787878788,0.05627705627705628,0.08766233766233766,0.09956709956709955,0.05194805194805195,0.14935064935064934,,,,,,,,,36,2000,0.004225352112676056,0.13732394366197181,0.13663366336633662,random_replay_failed,True,36
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_2585569d644c58c0,single_feature_stage2,self,matched_complex,realized_max_high_return_0_20d,"{""realized_max_high_return_0_20d"": ""desc""}",57e0d1f4ddf4c53356920dc0a0ac37e404b8cfbc092f0b8cf300134ff4763cf9,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.3,3234,3223,11,435,433,1018,225,0.3147804576376005,0.31585479367049335,0.22102161100196463,0.1345083487940631,0.08651326220790154,0.11051080550098233,0.12278978388998035,0.13703339882121807,0.09823182711198428,0.07220039292730845,0.1237721021611002,,,,,,,,,225,2000,0.003401360544217687,0.014780457637600497,0.01585479367049336,random_replay_failed,True,36
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_2585569d644c58c0,single_feature_stage2,self,matched_complex,realized_max_high_return_0_20d,"{""realized_max_high_return_0_20d"": ""desc""}",57e0d1f4ddf4c53356920dc0a0ac37e404b8cfbc092f0b8cf300134ff4763cf9,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.5,9481,9344,137,1311,1302,4525,808,0.4772703301339521,0.4842679794520548,0.1785635359116022,0.13827655310621242,0.04028698280538978,,,,,,,,,,,,,,,808,0,0.014449952536652252,0.022729669866047908,0.015732020547945202,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_2585569d644c58c0,single_feature_stage2,self,matched_complex,realized_max_high_return_0_20d,"{""realized_max_high_return_0_20d"": ""desc""}",57e0d1f4ddf4c53356920dc0a0ac37e404b8cfbc092f0b8cf300134ff4763cf9,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.5,4827,4707,120,753,746,2413,456,0.49989641599337065,0.5126407478223922,0.1889763779527559,0.1559975139838409,0.032978863968915,,,,,,,,,,,,,,,456,0,0.024860161591050343,0.00010358400662935363,0.012640747822392218,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_2585569d644c58c0,single_feature_stage2,self,matched_complex,realized_max_high_return_0_20d,"{""realized_max_high_return_0_20d"": ""desc""}",57e0d1f4ddf4c53356920dc0a0ac37e404b8cfbc092f0b8cf300134ff4763cf9,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.5,1420,1414,6,123,123,483,57,0.3401408450704225,0.3415841584158416,0.11801242236024845,0.08661971830985915,0.0313927040503893,,,,,,,,,,,,,,,57,0,0.004225352112676056,0.15985915492957747,0.1584158415841584,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_2585569d644c58c0,single_feature_stage2,self,matched_complex,realized_max_high_return_0_20d,"{""realized_max_high_return_0_20d"": ""desc""}",57e0d1f4ddf4c53356920dc0a0ac37e404b8cfbc092f0b8cf300134ff4763cf9,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.5,3234,3223,11,435,433,1629,295,0.5037105751391465,0.505429723859758,0.1810926949048496,0.1345083487940631,0.04658434611078652,,,,,,,,,,,,,,,295,0,0.003401360544217687,0.0037105751391465214,0.00542972385975804,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_2585569d644c58c0,single_feature_stage2,self,matched_complex,realized_max_high_return_0_20d,"{""realized_max_high_return_0_20d"": ""desc""}",57e0d1f4ddf4c53356920dc0a0ac37e404b8cfbc092f0b8cf300134ff4763cf9,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.7,9481,9344,137,1311,1302,6405,1051,0.6755616496150195,0.685466609589041,0.16409055425448868,0.13827655310621242,0.025814001148276255,,,,,,,,,,,,,,,1051,0,0.014449952536652252,0.024438350384980434,0.014533390410958913,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,train,single_2585569d644c58c0,single_feature_stage2,self,matched_complex,realized_max_high_return_0_20d,"{""realized_max_high_return_0_20d"": ""desc""}",57e0d1f4ddf4c53356920dc0a0ac37e404b8cfbc092f0b8cf300134ff4763cf9,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1582,0.7,4827,4707,120,753,746,3355,601,0.6950486844831159,0.7127682175483323,0.17913561847988077,0.1559975139838409,0.02313810449603987,,,,,,,,,,,,,,,601,0,0.024860161591050343,0.004951315516884103,0.01276821754833235,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,validation,single_2585569d644c58c0,single_feature_stage2,self,matched_complex,realized_max_high_return_0_20d,"{""realized_max_high_return_0_20d"": ""desc""}",57e0d1f4ddf4c53356920dc0a0ac37e404b8cfbc092f0b8cf300134ff4763cf9,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,769,0.7,1420,1414,6,123,123,804,85,0.5661971830985916,0.5685997171145686,0.10572139303482588,0.08661971830985915,0.019101674724966725,,,,,,,,,,,,,,,85,0,0.004225352112676056,0.13380281690140838,0.13140028288543137,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,robustness,single_2585569d644c58c0,single_feature_stage2,self,matched_complex,realized_max_high_return_0_20d,"{""realized_max_high_return_0_20d"": ""desc""}",57e0d1f4ddf4c53356920dc0a0ac37e404b8cfbc092f0b8cf300134ff4763cf9,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,1265,0.7,3234,3223,11,435,433,2246,365,0.6944959802102659,0.6968662736580825,0.16251113089937666,0.1345083487940631,0.028002782105313567,,,,,,,,,,,,,,,365,0,0.003401360544217687,0.005504019789734027,0.003133726341917442,random_replay_failed,True,0
ground_truth_no_fast_fail_survivor,False,stage_2,all,single_f2d83586e2cc3e64,single_feature_stage2,self,matched_complex,realized_early_window_ret_0_10d,"{""realized_early_window_ret_0_10d"": ""desc""}",da5a1179e613f5d072bb157ed3313adfd73087301ef9b0f50f28bfdd1b3dca64,board_then_global_rolling_504_sessions,rolling_sessions,504,simple_0066e3511eb63515,3616,0.3,9481,9344,137,1311,1302,2690,506,0.2837253454276975,0.2878852739726027,0.18810408921933086,0.13827655310621242,0.04982753611311844,0.12349442379182157,0.13271375464684015,0.14312267657992564,0.05539033457249071,0.0412639405204461,0.06952602230483268,,,,,,,,,506,2000,0.014449952536652252,0.016274654572302483,0.012114726027397271,random_replay_failed,True,65
