split,year,conditioning_state,conditioning_key,seed_episode_count,big_winner_label_denominator,big_winner_count_close_anchor,big_winner_rate_close_anchor,big_winner_rate_close_anchor_lower,big_winner_rate_close_anchor_upper,path_label_denominator,good_count,bad_count,neutral_count,P_good,P_bad,P_neutral,P_good_lower,P_good_upper,P_bad_lower,P_bad_upper,censored_or_invalid_count,failed_before_condition_count,sample_sufficiency_status
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|kth_fresh_added_family_count=5|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money|5|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=price_trend|pullback_drawdown|volatility_band|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|price_trend|pullback_drawdown|volatility_band|3|survived_before_kth,7,7,2,0.2857142857142857,0.08811560270385124,0.5928846799465075,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.5595826149475286,0.9742429257963449,0.025757074203655115,0.44041738505247136,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=price_trend|pullback_drawdown|volatility_band|volume_money|kth_fresh_added_family_count=4|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|price_trend|pullback_drawdown|volatility_band|volume_money|4|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=price_trend|pullback_drawdown|volume_money|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|price_trend|pullback_drawdown|volume_money|3|survived_before_kth,4,4,1,0.25,0.046007188903691695,0.6507072165866749,4,3,1,0,0.75,0.25,0.0,0.34929278341332504,0.9539928110963083,0.046007188903691695,0.6507072165866749,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=price_trend|range_breakout|kth_fresh_added_family_count=2|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|price_trend|range_breakout|2|survived_before_kth,6,4,2,0.5,0.16528026665565798,0.8347197333443419,4,4,0,0,1.0,0.0,0.0,0.637513187235506,0.9995382958845127,0.0004617041154873462,0.36248681276449385,2,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=price_trend|range_breakout|volatility_band|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|price_trend|range_breakout|volatility_band|3|survived_before_kth,13,11,3,0.2727272727272727,0.1058074645833469,0.5184148708092264,13,5,7,1,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.19418607581376082,0.6095380740190839,0.32033873741030144,0.745081293290749,0,0,too_sparse_report_only
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=price_trend|range_breakout|volatility_band|volume_money|kth_fresh_added_family_count=4|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|price_trend|range_breakout|volatility_band|volume_money|4|survived_before_kth,2,2,0,0.0,0.0008681992074418029,0.5692585318618988,2,0,2,0,0.0,1.0,0.0,0.0008681992074418029,0.5692585318618988,0.43074146813810105,0.9991318007925581,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=price_trend|range_breakout|volume_money|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|price_trend|range_breakout|volume_money|3|survived_before_kth,1,0,0,,,,0,0,0,0,,,,,,,,1,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=price_trend|volatility_band|kth_fresh_added_family_count=2|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|price_trend|volatility_band|2|survived_before_kth,8,6,1,0.16666666666666666,0.030182100344385763,0.49453874634931866,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.5595826149475286,0.9742429257963449,0.025757074203655115,0.44041738505247136,1,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=price_trend|volatility_band|volume_money|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|price_trend|volatility_band|volume_money|3|survived_before_kth,1,0,0,,,,0,0,0,0,,,,,,,,1,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=price_trend|volume_money|kth_fresh_added_family_count=2|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|price_trend|volume_money|2|survived_before_kth,4,4,1,0.25,0.046007188903691695,0.6507072165866749,4,3,1,0,0.75,0.25,0.0,0.34929278341332504,0.9539928110963083,0.046007188903691695,0.6507072165866749,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=pullback_drawdown|kth_fresh_added_family_count=1|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|pullback_drawdown|1|survived_before_kth,404,322,61,0.18944099378881987,0.15564079985600326,0.22734656502288259,329,139,174,16,0.42249240121580545,0.5288753799392097,0.0486322188449848,0.37832420347144613,0.4676636955368346,0.4835492017019779,0.5738278527444196,75,0,sufficient
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=pullback_drawdown|range_breakout|kth_fresh_added_family_count=2|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|pullback_drawdown|range_breakout|2|survived_before_kth,28,26,2,0.07692307692307693,0.022436238252534994,0.19700929461282818,26,13,13,0,0.5,0.5,0.0,0.3442550558574736,0.6557449441425263,0.3442550558574736,0.6557449441425263,2,0,too_sparse_report_only
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=pullback_drawdown|range_breakout|volatility_band|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|pullback_drawdown|range_breakout|volatility_band|3|survived_before_kth,2,2,0,0.0,0.0008681992074418029,0.5692585318618988,2,0,2,0,0.0,1.0,0.0,0.0008681992074418029,0.5692585318618988,0.43074146813810105,0.9991318007925581,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=pullback_drawdown|range_breakout|volatility_band|volume_money|kth_fresh_added_family_count=4|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|pullback_drawdown|range_breakout|volatility_band|volume_money|4|survived_before_kth,1,1,1,1.0,0.22851981380632877,0.9984570806973271,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=pullback_drawdown|range_breakout|volume_money|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|pullback_drawdown|range_breakout|volume_money|3|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,0,1,0,0.0,1.0,0.0,0.0015429193026729434,0.7714801861936711,0.22851981380632877,0.9984570806973271,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=pullback_drawdown|volatility_band|kth_fresh_added_family_count=2|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|pullback_drawdown|volatility_band|2|survived_before_kth,30,23,3,0.13043478260869565,0.04866168932630299,0.2768992625835795,24,16,8,0,0.6666666666666666,0.3333333333333333,0.0,0.4997652807829263,0.8053951711454007,0.1946048288545993,0.5002347192170736,6,0,too_sparse_report_only
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=pullback_drawdown|volatility_band|volume_money|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|pullback_drawdown|volatility_band|volume_money|3|survived_before_kth,4,4,1,0.25,0.046007188903691695,0.6507072165866749,4,2,1,1,0.5,0.25,0.25,0.16528026665565798,0.8347197333443419,0.046007188903691695,0.6507072165866749,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=pullback_drawdown|volume_money|kth_fresh_added_family_count=2|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|pullback_drawdown|volume_money|2|survived_before_kth,5,5,0,0.0,0.000373997027837677,0.30574558468894947,5,2,3,0,0.4,0.6,0.0,0.12777559948359624,0.7393662913208028,0.2606337086791971,0.8722244005164037,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=range_breakout|kth_fresh_added_family_count=1|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|range_breakout|1|survived_before_kth,125,109,18,0.1651376146788991,0.11339034720644513,0.22985529445495553,114,59,49,6,0.5175438596491229,0.4298245614035088,0.05263157894736842,0.4408586916541163,0.5935784118923438,0.3554685946753558,0.5067829413406284,11,0,thin_report_only
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=range_breakout|volatility_band|kth_fresh_added_family_count=2|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|range_breakout|volatility_band|2|survived_before_kth,19,14,2,0.14285714285714285,0.04236478158467881,0.34236376635753385,15,7,7,1,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.27144117236999893,0.6706408694528657,0.27144117236999893,0.6706408694528657,4,0,too_sparse_report_only
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=range_breakout|volume_money|kth_fresh_added_family_count=2|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|range_breakout|volume_money|2|survived_before_kth,12,9,0,0.0,0.00021244796242273476,0.1873656640603168,10,5,4,1,0.5,0.4,0.1,0.2619220040464193,0.7380779959535806,0.1851160866350166,0.6526776081217749,2,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=volatility_band|kth_fresh_added_family_count=1|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|volatility_band|1|survived_before_kth,98,83,11,0.13253012048192772,0.08084426825544909,0.20282716752123586,85,36,42,7,0.4235294117647059,0.49411764705882355,0.08235294117647059,0.33820624436153196,0.5126418296651,0.406026348892143,0.5825004354924574,13,0,thin_report_only
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=volatility_band|volume_money|kth_fresh_added_family_count=2|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|volatility_band|volume_money|2|survived_before_kth,19,14,2,0.14285714285714285,0.04236478158467881,0.34236376635753385,16,11,4,1,0.6875,0.25,0.0625,0.48318705401476336,0.8454962212091784,0.11066100663670238,0.4510184722153807,3,0,too_sparse_report_only
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t3_t5|kth_fresh_added_family_key=volume_money|kth_fresh_added_family_count=1|pre_kth_step_survival_state=survived_before_kth,1|reached|t3_t5|volume_money|1|survived_before_kth,95,80,12,0.15,0.093869425028102,0.2245159281933117,82,39,40,3,0.47560975609756095,0.4878048780487805,0.036585365853658534,0.38653402175450813,0.5659376537613519,0.39833693192862063,0.5778989074129557,13,0,thin_report_only
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|kth_fresh_added_family_count=1|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|1|survived_before_kth,11,11,2,0.18181818181818182,0.05447300226516285,0.4189653568367907,11,8,3,0,0.7272727272727273,0.2727272727272727,0.0,0.4815851291907735,0.8941925354166531,0.1058074645833469,0.5184148708092264,0,0,too_sparse_report_only
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|kth_fresh_added_family_count=2|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|2|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|price_trend|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|price_trend|3|survived_before_kth,4,4,1,0.25,0.046007188903691695,0.6507072165866749,4,3,1,0,0.75,0.25,0.0,0.34929278341332504,0.9539928110963083,0.046007188903691695,0.6507072165866749,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|price_trend|pullback_drawdown|kth_fresh_added_family_count=4|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|price_trend|pullback_drawdown|4|survived_before_kth,5,3,1,0.3333333333333333,0.06241252385791503,0.764465958557378,3,3,0,0,1.0,0.0,0.0,0.5559328905389822,0.9993970014577906,0.0006029985422092984,0.44406710946101774,2,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|kth_fresh_added_family_count=5|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|5|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|kth_fresh_added_family_count=5|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|5|survived_before_kth,3,3,1,0.3333333333333333,0.06241252385791503,0.764465958557378,3,3,0,0,1.0,0.0,0.0,0.5559328905389822,0.9993970014577906,0.0006029985422092984,0.44406710946101774,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money|kth_fresh_added_family_count=6|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money|6|survived_before_kth,5,4,1,0.25,0.046007188903691695,0.6507072165866749,4,3,1,0,0.75,0.25,0.0,0.34929278341332504,0.9539928110963083,0.046007188903691695,0.6507072165866749,1,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|kth_fresh_added_family_count=5|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money|5|survived_before_kth,3,3,1,0.3333333333333333,0.06241252385791503,0.764465958557378,3,3,0,0,1.0,0.0,0.0,0.5559328905389822,0.9993970014577906,0.0006029985422092984,0.44406710946101774,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|price_trend|range_breakout|kth_fresh_added_family_count=4|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|price_trend|range_breakout|4|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|kth_fresh_added_family_count=5|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|price_trend|range_breakout|volatility_band|5|survived_before_kth,1,0,0,,,,0,0,0,0,,,,,,,,1,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|price_trend|range_breakout|volatility_band|volume_money|kth_fresh_added_family_count=6|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|price_trend|range_breakout|volatility_band|volume_money|6|survived_before_kth,4,4,1,0.25,0.046007188903691695,0.6507072165866749,4,3,1,0,0.75,0.25,0.0,0.34929278341332504,0.9539928110963083,0.046007188903691695,0.6507072165866749,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|price_trend|range_breakout|volume_money|kth_fresh_added_family_count=5|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|price_trend|range_breakout|volume_money|5|survived_before_kth,1,1,1,1.0,0.22851981380632877,0.9984570806973271,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|price_trend|volatility_band|kth_fresh_added_family_count=4|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|price_trend|volatility_band|4|survived_before_kth,1,0,0,,,,0,0,0,0,,,,,,,,1,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|price_trend|volatility_band|volume_money|kth_fresh_added_family_count=5|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|price_trend|volatility_band|volume_money|5|survived_before_kth,2,2,1,0.5,0.09730818173994008,0.9026918182600598,2,1,1,0,0.5,0.5,0.0,0.09730818173994008,0.9026918182600598,0.09730818173994008,0.9026918182600598,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|pullback_drawdown|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|pullback_drawdown|3|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|pullback_drawdown|volatility_band|kth_fresh_added_family_count=4|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|pullback_drawdown|volatility_band|4|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|pullback_drawdown|volatility_band|volume_money|kth_fresh_added_family_count=5|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|pullback_drawdown|volatility_band|volume_money|5|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|oscillator|range_breakout|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|oscillator|range_breakout|3|survived_before_kth,2,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,0,1,0,0.0,1.0,0.0,0.0015429193026729434,0.7714801861936711,0.22851981380632877,0.9984570806973271,1,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|price_trend|pullback_drawdown|volatility_band|kth_fresh_added_family_count=4|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|price_trend|pullback_drawdown|volatility_band|4|survived_before_kth,4,2,0,0.0,0.0008681992074418029,0.5692585318618988,2,2,0,0,1.0,0.0,0.0,0.43074146813810105,0.9991318007925581,0.0008681992074418029,0.5692585318618988,2,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|price_trend|pullback_drawdown|volatility_band|volume_money|kth_fresh_added_family_count=5|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|price_trend|pullback_drawdown|volatility_band|volume_money|5|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|price_trend|pullback_drawdown|volume_money|kth_fresh_added_family_count=4|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|price_trend|pullback_drawdown|volume_money|4|survived_before_kth,3,3,1,0.3333333333333333,0.06241252385791503,0.764465958557378,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.2355340414426219,0.9375874761420849,0.06241252385791503,0.764465958557378,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|price_trend|range_breakout|volatility_band|kth_fresh_added_family_count=4|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|price_trend|range_breakout|volatility_band|4|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|price_trend|range_breakout|volatility_band|volume_money|kth_fresh_added_family_count=5|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|price_trend|range_breakout|volatility_band|volume_money|5|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|price_trend|range_breakout|volume_money|kth_fresh_added_family_count=4|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|price_trend|range_breakout|volume_money|4|survived_before_kth,1,0,0,,,,0,0,0,0,,,,,,,,1,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|price_trend|volatility_band|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|price_trend|volatility_band|3|survived_before_kth,3,2,0,0.0,0.0008681992074418029,0.5692585318618988,2,1,0,1,0.5,0.0,0.5,0.09730818173994008,0.9026918182600598,0.0008681992074418029,0.5692585318618988,1,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|price_trend|volatility_band|volume_money|kth_fresh_added_family_count=4|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|price_trend|volatility_band|volume_money|4|survived_before_kth,2,2,1,0.5,0.09730818173994008,0.9026918182600598,2,2,0,0,1.0,0.0,0.0,0.43074146813810105,0.9991318007925581,0.0008681992074418029,0.5692585318618988,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|price_trend|volume_money|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|price_trend|volume_money|3|survived_before_kth,2,2,0,0.0,0.0008681992074418029,0.5692585318618988,2,1,1,0,0.5,0.5,0.0,0.09730818173994008,0.9026918182600598,0.09730818173994008,0.9026918182600598,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|pullback_drawdown|kth_fresh_added_family_count=2|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|pullback_drawdown|2|survived_before_kth,2,2,0,0.0,0.0008681992074418029,0.5692585318618988,2,1,1,0,0.5,0.5,0.0,0.09730818173994008,0.9026918182600598,0.09730818173994008,0.9026918182600598,0,0,unusable
train,all,kth_fresh_step_index=1|kth_fresh_status=reached|kth_fresh_offset_bucket=t6_t10|kth_fresh_added_family_key=momentum_rps|range_breakout|volatility_band|kth_fresh_added_family_count=3|pre_kth_step_survival_state=survived_before_kth,1|reached|t6_t10|momentum_rps|range_breakout|volatility_band|3|survived_before_kth,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,0,1,0,0.0,1.0,0.0,0.0015429193026729434,0.7714801861936711,0.22851981380632877,0.9984570806973271,0,0,unusable
