split,year,conditioning_state,conditioning_key,seed_episode_count,big_winner_label_denominator,big_winner_count_close_anchor,big_winner_rate_close_anchor,big_winner_rate_close_anchor_lower,big_winner_rate_close_anchor_upper,path_label_denominator,good_count,bad_count,neutral_count,P_good,P_bad,P_neutral,P_good_lower,P_good_upper,P_bad_lower,P_bad_upper,censored_or_invalid_count,failed_before_condition_count,sample_sufficiency_status
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:momentum_rps|pullback_drawdown -> fresh:volatility_band|sequence_pattern_truncated=False|sequence_depth=2,T+10|seed:multi_family_bundle -> fresh:momentum_rps|pullback_drawdown -> fresh:volatility_band|False|2,11,8,3,0.375,0.15010697278674792,0.6571746898670181,8,7,1,0,0.875,0.125,0.0,0.6033268331144847,0.9775353344517452,0.02246466554825478,0.39667316688551524,3,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:momentum_rps|pullback_drawdown|volatility_band|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:multi_family_bundle -> fresh:momentum_rps|pullback_drawdown|volatility_band|False|1,9,7,0,0.0,0.0002709844319377881,0.2324647816128557,7,3,3,1,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.1746068190968694,0.7191819409330789,0.1746068190968694,0.7191819409330789,2,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:oscillator|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:multi_family_bundle -> fresh:oscillator|False|1,51,41,7,0.17073170731707318,0.09189398327081578,0.2827994824499188,48,27,18,3,0.5625,0.375,0.0625,0.4442219853371786,0.675355062256972,0.2675782917067182,0.49326627818130536,3,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:oscillator|volatility_band|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:multi_family_bundle -> fresh:oscillator|volatility_band|False|1,8,5,0,0.0,0.000373997027837677,0.30574558468894947,5,3,0,2,0.6,0.0,0.4,0.2606337086791971,0.8722244005164037,0.000373997027837677,0.30574558468894947,3,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:oscillator|volume_money|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:multi_family_bundle -> fresh:oscillator|volume_money|False|1,10,7,1,0.14285714285714285,0.025757074203655115,0.44041738505247136,7,4,2,1,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.2808180590669211,0.8253931809031305,0.08811560270385124,0.5928846799465075,3,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:price_trend|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:multi_family_bundle -> fresh:price_trend|False|1,8,6,2,0.3333333333333333,0.10427052332745364,0.6591979682991529,7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.5595826149475286,0.9742429257963449,0.025757074203655115,0.44041738505247136,1,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:pullback_drawdown|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:multi_family_bundle -> fresh:pullback_drawdown|False|1,136,108,15,0.1388888888888889,0.09138563873969537,0.20050300414963135,110,59,42,9,0.5363636363636364,0.38181818181818183,0.08181818181818182,0.45810858895447487,0.6132216559801091,0.3085098183773618,0.45966662848558354,26,0,thin_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:pullback_drawdown -> fresh:momentum_rps|sequence_pattern_truncated=False|sequence_depth=2,T+10|seed:multi_family_bundle -> fresh:pullback_drawdown -> fresh:momentum_rps|False|2,13,11,1,0.09090909090909091,0.016239534769865102,0.3050361932728419,11,4,6,1,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.16638464596880376,0.6082388714767739,0.3096627517515752,0.7654505542342964,2,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:pullback_drawdown -> fresh:oscillator|sequence_pattern_truncated=False|sequence_depth=2,T+10|seed:multi_family_bundle -> fresh:pullback_drawdown -> fresh:oscillator|False|2,11,10,2,0.2,0.06021371826618897,0.4524956369626833,10,7,3,0,0.7,0.3,0.0,0.44187323351536595,0.8826706233197897,0.11732937668021012,0.558126766484634,1,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:pullback_drawdown -> fresh:volatility_band|sequence_pattern_truncated=False|sequence_depth=2,T+10|seed:multi_family_bundle -> fresh:pullback_drawdown -> fresh:volatility_band|False|2,17,12,5,0.4166666666666667,0.2124388972302001,0.647679429853058,12,10,2,0,0.8333333333333334,0.16666666666666666,0.0,0.6100412147611469,0.9502665037466224,0.04973349625337761,0.389958785238853,5,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:pullback_drawdown -> fresh:volume_money|sequence_pattern_truncated=False|sequence_depth=2,T+10|seed:multi_family_bundle -> fresh:pullback_drawdown -> fresh:volume_money|False|2,6,6,0,0.0,0.00031427091514710123,0.26417285432218446,6,3,2,1,0.5,0.3333333333333333,0.16666666666666666,0.2088972017194199,0.79110279828058,0.10427052332745364,0.6591979682991529,0,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:pullback_drawdown|volatility_band|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:multi_family_bundle -> fresh:pullback_drawdown|volatility_band|False|1,15,9,2,0.2222222222222222,0.0673116135687027,0.4916369651474135,9,6,3,0,0.6666666666666666,0.3333333333333333,0.0,0.3960434345546968,0.86830830610561,0.1316916938943899,0.6039565654453032,6,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:range_breakout|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:multi_family_bundle -> fresh:range_breakout|False|1,14,11,1,0.09090909090909091,0.016239534769865102,0.3050361932728419,12,8,4,0,0.6666666666666666,0.3333333333333333,0.0,0.43094025881746073,0.8488736856243413,0.15112631437565863,0.5690597411825391,2,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:volatility_band|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:multi_family_bundle -> fresh:volatility_band|False|1,64,56,5,0.08928571428571429,0.04168687115224025,0.16741413196709903,57,28,23,6,0.49122807017543857,0.40350877192982454,0.10526315789473684,0.3843747830622771,0.59872493602422,0.30183444512302965,0.5122619111530804,7,0,thin_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:volatility_band|volume_money|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:multi_family_bundle -> fresh:volatility_band|volume_money|False|1,14,10,2,0.2,0.06021371826618897,0.4524956369626833,12,8,2,2,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.43094025881746073,0.8488736856243413,0.04973349625337761,0.389958785238853,2,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:multi_family_bundle -> fresh:volume_money|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:multi_family_bundle -> fresh:volume_money|False|1,62,51,7,0.13725490196078433,0.07331417337713224,0.2307901663902642,53,27,23,3,0.5094339622641509,0.4339622641509434,0.05660377358490566,0.3980530489925997,0.6200717062474488,0.32648787357801,0.546638641209687,9,0,thin_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:price_trend|sequence_pattern_truncated=False|sequence_depth=0,T+10|seed:price_trend|False|0,3,2,1,0.5,0.09730818173994008,0.9026918182600598,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.2355340414426219,0.9375874761420849,0.06241252385791503,0.764465958557378,0,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:pullback_drawdown|sequence_pattern_truncated=False|sequence_depth=0,T+10|seed:pullback_drawdown|False|0,8,5,1,0.2,0.03644726804538883,0.5628446105349781,5,2,3,0,0.4,0.6,0.0,0.12777559948359624,0.7393662913208028,0.2606337086791971,0.8722244005164037,3,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:pullback_drawdown -> fresh:momentum_rps|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:pullback_drawdown -> fresh:momentum_rps|False|1,1,1,1,1.0,0.22851981380632877,0.9984570806973271,1,0,1,0,0.0,1.0,0.0,0.0015429193026729434,0.7714801861936711,0.22851981380632877,0.9984570806973271,0,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:pullback_drawdown -> fresh:momentum_rps|oscillator|price_trend|range_breakout|volatility_band|volume_money|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:pullback_drawdown -> fresh:momentum_rps|oscillator|price_trend|range_breakout|volatility_band|volume_money|False|1,10,9,2,0.2222222222222222,0.0673116135687027,0.4916369651474135,9,8,1,0,0.8888888888888888,0.1111111111111111,0.0,0.6393301499356719,0.9800809114436638,0.019919088556336124,0.36066985006432806,1,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:pullback_drawdown -> fresh:range_breakout|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:pullback_drawdown -> fresh:range_breakout|False|1,4,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,0,1,0,0.0,1.0,0.0,0.0015429193026729434,0.7714801861936711,0.22851981380632877,0.9984570806973271,3,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout|sequence_pattern_truncated=False|sequence_depth=0,T+10|seed:range_breakout|False|0,173,145,5,0.034482758620689655,0.015897439780938438,0.06660334546611567,146,40,91,15,0.273972602739726,0.6232876712328768,0.10273972602739725,0.21686660826224477,0.33763796091103504,0.5559362103303056,0.6870607538314932,27,0,thin_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:range_breakout -> fresh:momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|False|1,9,6,2,0.3333333333333333,0.10427052332745364,0.6591979682991529,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.5054612536506813,0.9698178996556142,0.030182100344385763,0.49453874634931866,3,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:range_breakout -> fresh:momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money|False|1,25,21,5,0.23809523809523808,0.11535779643860199,0.4109856374462312,21,20,1,0,0.9523809523809523,0.047619047619047616,0.0,0.8283122561135052,0.9915565257320429,0.008443474267957113,0.17168774388649477,4,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:momentum_rps|pullback_drawdown|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:range_breakout -> fresh:momentum_rps|pullback_drawdown|False|1,8,7,1,0.14285714285714285,0.025757074203655115,0.44041738505247136,6,4,2,0,0.6666666666666666,0.3333333333333333,0.0,0.340802031700847,0.8957294766725463,0.10427052332745364,0.6591979682991529,2,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:oscillator|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:range_breakout -> fresh:oscillator|False|1,25,22,2,0.09090909090909091,0.02660721101885746,0.2295715687023281,22,13,7,2,0.5909090909090909,0.3181818181818182,0.09090909090909091,0.4169699487439372,0.7481548688471635,0.17755032515686045,0.49217903568943516,3,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:oscillator|volatility_band|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:range_breakout -> fresh:oscillator|volatility_band|False|1,9,8,0,0.0,0.0002381738610140735,0.2075080416807328,8,3,4,1,0.375,0.5,0.125,0.15010697278674792,0.6571746898670181,0.23929781762858338,0.7607021823714165,1,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:oscillator|volatility_band|volume_money|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:range_breakout -> fresh:oscillator|volatility_band|volume_money|False|1,5,5,0,0.0,0.000373997027837677,0.30574558468894947,5,2,2,1,0.4,0.4,0.2,0.12777559948359624,0.7393662913208028,0.12777559948359624,0.7393662913208028,0,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:oscillator|volume_money|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:range_breakout -> fresh:oscillator|volume_money|False|1,13,12,1,0.08333333333333333,0.014866614661669459,0.28313167064691297,13,7,5,1,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.32033873741030144,0.745081293290749,0.19418607581376082,0.6095380740190839,0,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:oscillator|volume_money -> fresh:volatility_band|sequence_pattern_truncated=False|sequence_depth=2,T+10|seed:range_breakout -> fresh:oscillator|volume_money -> fresh:volatility_band|False|2,6,6,0,0.0,0.00031427091514710123,0.26417285432218446,6,3,2,1,0.5,0.3333333333333333,0.16666666666666666,0.2088972017194199,0.79110279828058,0.10427052332745364,0.6591979682991529,0,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:pullback_drawdown|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:range_breakout -> fresh:pullback_drawdown|False|1,8,8,0,0.0,0.0002381738610140735,0.2075080416807328,8,1,7,0,0.125,0.875,0.0,0.02246466554825478,0.39667316688551524,0.6033268331144847,0.9775353344517452,0,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:volatility_band|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:range_breakout -> fresh:volatility_band|False|1,16,13,0,0.0,0.00014834521647240077,0.1348928973418191,13,2,10,1,0.15384615384615385,0.7692307692307693,0.07692307692307693,0.04575389814573808,0.3646408336101533,0.5466892975319876,0.9115404411115638,3,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:volatility_band|volume_money|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:range_breakout -> fresh:volatility_band|volume_money|False|1,3,3,0,0.0,0.0006029985422092984,0.44406710946101774,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0.2355340414426219,0.9375874761420849,0.06241252385791503,0.764465958557378,0,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:volume_money|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:range_breakout -> fresh:volume_money|False|1,56,40,5,0.125,0.05886036976098836,0.22984223944392382,41,12,25,4,0.2926829268292683,0.6097560975609756,0.0975609756097561,0.1885583533591392,0.41776306435511973,0.48158642299154353,0.7268267076824657,15,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:range_breakout -> fresh:volume_money -> fresh:oscillator|sequence_pattern_truncated=False|sequence_depth=2,T+10|seed:range_breakout -> fresh:volume_money -> fresh:oscillator|False|2,13,12,1,0.08333333333333333,0.014866614661669459,0.28313167064691297,13,6,7,0,0.46153846153846156,0.5384615384615384,0.0,0.25491870670925093,0.6796612625896985,0.32033873741030144,0.745081293290749,0,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:volatility_band|sequence_pattern_truncated=False|sequence_depth=0,T+10|seed:volatility_band|False|0,5,4,0,0.0,0.0004617041154873462,0.36248681276449385,5,0,4,1,0.0,0.8,0.2,0.000373997027837677,0.30574558468894947,0.4371553894650218,0.9635527319546111,0,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:volume_money|sequence_pattern_truncated=False|sequence_depth=0,T+10|seed:volume_money|False|0,38,33,1,0.030303030303030304,0.005357575442824847,0.11247951074700484,34,6,27,1,0.17647058823529413,0.7941176470588235,0.029411764705882353,0.09017410027827003,0.30188540558158633,0.6643780003152722,0.8882721432280901,4,0,too_sparse_report_only
train,all,checkpoint=T+10|sequence_pattern=seed:volume_money -> fresh:momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:volume_money -> fresh:momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|False|1,9,7,2,0.2857142857142857,0.08811560270385124,0.5928846799465075,7,7,0,0,1.0,0.0,0.0,0.7675352183871442,0.9997290155680623,0.0002709844319377881,0.2324647816128557,2,0,unusable
train,all,checkpoint=T+10|sequence_pattern=seed:volume_money -> fresh:range_breakout|sequence_pattern_truncated=False|sequence_depth=1,T+10|seed:volume_money -> fresh:range_breakout|False|1,27,21,3,0.14285714285714285,0.05346910443001117,0.30038966641015435,21,8,9,4,0.38095238095238093,0.42857142857142855,0.19047619047619047,0.22517148284848976,0.5595703610669691,0.2652070092738974,0.60564110607409,6,0,too_sparse_report_only
train,all,checkpoint=T+20|sequence_pattern=other_sparse_patterns|sequence_pattern_truncated=True|sequence_depth=1,T+20|other_sparse_patterns|True|1,196,162,30,0.18518518518518517,0.13928397334685294,0.23932481314471338,167,125,34,8,0.7485029940119761,0.20359281437125748,0.04790419161676647,0.6903709199232893,0.8003237060218604,0.15629956145923177,0.2584129664431466,29,0,thin_report_only
train,all,checkpoint=T+20|sequence_pattern=other_sparse_patterns|sequence_pattern_truncated=True|sequence_depth=2,T+20|other_sparse_patterns|True|2,571,465,99,0.2129032258064516,0.18303855358323418,0.24539938201599892,476,377,90,9,0.792016806722689,0.18907563025210083,0.018907563025210083,0.7601525773626171,0.8212661569047544,0.16098356408396722,0.21995180833299513,95,0,sufficient
train,all,checkpoint=T+20|sequence_pattern=other_sparse_patterns|sequence_pattern_truncated=True|sequence_depth=3,T+20|other_sparse_patterns|True|3,384,327,67,0.20489296636085627,0.1701724464956873,0.2434553155948055,338,281,47,10,0.8313609467455622,0.1390532544378698,0.029585798816568046,0.7958253555083071,0.8627229408420029,0.11040252230597,0.17224975412586116,46,0,sufficient
train,all,checkpoint=T+20|sequence_pattern=other_sparse_patterns|sequence_pattern_truncated=True|sequence_depth=4,T+20|other_sparse_patterns|True|4,129,109,32,0.29357798165137616,0.22636496292620606,0.3687916042556957,111,100,9,2,0.9009009009009009,0.08108108108108109,0.018018018018018018,0.846626052252286,0.9399394076018943,0.046303138253073126,0.1317710547009338,18,0,thin_report_only
train,all,checkpoint=T+20|sequence_pattern=other_sparse_patterns|sequence_pattern_truncated=True|sequence_depth=5,T+20|other_sparse_patterns|True|5,19,18,5,0.2777777777777778,0.1360232332387036,0.4687229682384163,18,18,0,0,1.0,0.0,0.0,0.9001238203634172,0.9998922860544688,0.00010771394553125215,0.09987617963658274,1,0,too_sparse_report_only
train,all,checkpoint=T+20|sequence_pattern=other_sparse_patterns|sequence_pattern_truncated=True|sequence_depth=6,T+20|other_sparse_patterns|True|6,1,1,0,0.0,0.0015429193026729434,0.7714801861936711,1,1,0,0,1.0,0.0,0.0,0.22851981380632877,0.9984570806973271,0.0015429193026729434,0.7714801861936711,0,0,unusable
train,all,checkpoint=T+20|sequence_pattern=seed:multi_family_bundle|sequence_pattern_truncated=False|sequence_depth=0,T+20|seed:multi_family_bundle|False|0,215,180,31,0.17222222222222222,0.12993052280855538,0.2222396089818305,186,105,70,11,0.5645161290322581,0.3763440860215054,0.05913978494623656,0.5042741889239475,0.6232854607069639,0.3196042025897576,0.43590638450046315,29,0,thin_report_only
train,all,checkpoint=T+20|sequence_pattern=seed:multi_family_bundle -> fresh:momentum_rps|sequence_pattern_truncated=False|sequence_depth=1,T+20|seed:multi_family_bundle -> fresh:momentum_rps|False|1,24,22,4,0.18181818181818182,0.07901517518341089,0.34284935048291315,22,20,1,1,0.9090909090909091,0.045454545454545456,0.045454545454545456,0.7704284312976719,0.9733927889811426,0.008056743389265644,0.16447884254384876,2,0,too_sparse_report_only
