split,grouping,J,K,skip_mode,calendar_month_min,calendar_month_max,month_count,monthly_mean_return,annualized_mean_return,monthly_volatility,annualized_sharpe,positive_month_share,t_stat_monthly_mean_newey_west,newey_west_lag_used,newey_west_alt_lag_used,t_stat_monthly_mean_newey_west_alt_lag,max_drawdown,loser_monthly_mean_return,winner_monthly_mean_return,after_cost_monthly_mean_return,after_cost_annualized_mean_return,after_cost_t_stat_newey_west,after_cost_positive_month_share,loser_long_only_after_cost_monthly_mean_return,loser_long_only_after_cost_t_stat_newey_west,active_vintage_count_median,mean_buy_turnover,mean_sell_turnover,mean_loser_long_only_buy_turnover,mean_loser_long_only_sell_turnover,terminal_settlement_months,months_requiring_short_exposure
train,decile,24,36,no_skip,2019-03,2024-11,69,0.003090837302334531,0.03709004762801437,0.07063811049712271,0.15157504094876936,0.5652173913043478,0.23879397471583713,35,3,0.3248595243419174,-0.5569801658127562,0.008820957328359169,0.005730120026024637,0.0018611233003517419,0.022333479604220902,0.14210634054429108,0.5652173913043478,0.008233939553415899,2.518916532285709,18.0,0.11179218199843556,0.1117921819984356,0.05336525226757023,0.05336525226757024,1,69
train,decile,24,42,no_skip,2019-03,2025-05,75,0.0035235561404935154,0.04228267368592219,0.06846435587486065,0.17828191562368925,0.5866666666666667,0.30427611345875943,41,3,0.41660988325615395,-0.5569801658127562,0.007454538949635842,0.003930982809142328,0.0023922192586693456,0.028706631104032147,0.20370857756114288,0.5866666666666667,0.006914482596688032,2.6550039139075334,19.0,0.10284880743856072,0.10284880743856073,0.04909603208616461,0.04909603208616462,1,75
train,decile,24,48,no_skip,2019-03,2025-11,81,-0.0016592287118239511,-0.019910744541887414,0.06797895567727158,-0.08455170873467847,0.5432098765432098,-0.16697192020012222,47,3,-0.2007044719556673,-0.5569801658127562,0.0080817859185942,0.009741014630418153,-0.002706762861661145,-0.03248115433993374,-0.26530528637282247,0.5432098765432098,0.007581733739938822,3.626050724135009,21.0,0.0952303772579266,0.0952303772579266,0.04545928896867093,0.04545928896867095,1,81
train,decile,30,1,no_skip,2019-08,2021-12,29,-0.016858580847394344,-0.2023029701687321,0.09364060631297992,-0.6236593230419324,0.4827586206896552,-0.9866787573265785,0,3,-1.112848871776483,-0.5330318060570163,0.00503945902237025,0.021898039869764588,-0.022807304080868278,-0.2736876489704193,-1.3371261791319742,0.41379310344827586,0.002206146222777122,0.2608662649169867,1.0,0.5407930212249027,0.5407930212249027,0.2575738908721025,0.2575738908721025,1,29
train,decile,30,6,no_skip,2019-08,2022-05,34,-0.008798623712063768,-0.10558348454476521,0.08984583740931854,-0.339240275240489,0.5294117647058824,-0.5950849972324443,5,3,-0.6134621249094026,-0.49069142590140413,0.005589008842856501,0.01438763255492027,-0.011448465048040231,-0.13738158057648278,-0.7715053026608306,0.5294117647058824,0.004339158745674451,0.6533593199903792,6.0,0.24089466690695077,0.24089466690695077,0.11362273610745914,0.11362273610745913,1,34
train,decile,30,12,no_skip,2019-08,2022-11,40,-0.000640921497610522,-0.0076910579713262645,0.08476994002844286,-0.026191090784117202,0.525,-0.039760001900349756,11,3,-0.044831641876172085,-0.4619326208232455,0.00816016646606509,0.008801087963675614,-0.0026027233747616175,-0.031232680497139412,-0.16109664533423457,0.525,0.007225616561118251,1.2452703178336346,10.5,0.17834562519555391,0.1783456251955539,0.08495908226789442,0.08495908226789442,1,40
train,decile,30,18,no_skip,2019-08,2023-05,46,0.0037785633303767507,0.04534275996452101,0.08428594707141857,0.1552966750740468,0.5434782608695652,0.22690166342552645,17,3,0.28073729771571077,-0.48643365614697653,0.01062748700983467,0.006848923679457919,0.0021274091226054447,0.025528909471265335,0.12726040659722587,0.5434782608695652,0.009838547382116276,2.034461603847674,12.0,0.15010492797920963,0.15010492797920963,0.07172178433803596,0.07172178433803596,1,46
train,decile,30,24,no_skip,2019-08,2023-11,52,0.005831320386213909,0.06997584463456691,0.07845371999848712,0.25748028734212797,0.5769230769230769,0.3868964345189255,23,3,0.48393997684196005,-0.48643365614697653,0.0073765890597199246,0.0015452686735060175,0.004354477893298038,0.05225373471957645,0.28605702452092324,0.5769230769230769,0.006672810221162128,1.4655218603245377,13.5,0.1342584084468974,0.13425840844689738,0.06397989441434519,0.06397989441434519,1,52
train,decile,30,30,no_skip,2019-08,2024-05,58,0.007722427973222087,0.09266913567866504,0.07794547026896853,0.3432050011695646,0.5862068965517241,0.5574996698240208,29,3,0.7102855532053518,-0.48643365614697653,0.006891187497420786,-0.0008312404758013006,0.006371548952168244,0.07645858742601892,0.4553622945685364,0.5862068965517241,0.006248205892538535,1.7446422306157694,15.0,0.12280718373216729,0.12280718373216727,0.058452873171113896,0.05845287317111389,1,58
train,decile,30,30,skip1,2019-09,2024-05,57,0.009464400665571162,0.11357280798685394,0.07624846692794002,0.42998432562454747,0.5789473684210527,0.7618910949739313,29,3,0.880575648092021,-0.4858118642088962,0.007991935851980402,-0.0014724648135907598,0.00811150368965111,0.09733804427581332,0.6455507776496242,0.543859649122807,0.007337434949271757,2.143590437590127,15.0,0.12299063417455045,0.12299063417455046,0.05950008206442228,0.059500082064422276,1,57
