split,grouping,J,K,skip_mode,calendar_month_min,calendar_month_max,month_count,monthly_mean_return,annualized_mean_return,monthly_volatility,annualized_sharpe,positive_month_share,t_stat_monthly_mean_newey_west,newey_west_lag_used,newey_west_alt_lag_used,t_stat_monthly_mean_newey_west_alt_lag,max_drawdown,loser_monthly_mean_return,winner_monthly_mean_return,after_cost_monthly_mean_return,after_cost_annualized_mean_return,after_cost_t_stat_newey_west,after_cost_positive_month_share,loser_long_only_after_cost_monthly_mean_return,loser_long_only_after_cost_t_stat_newey_west,active_vintage_count_median,mean_buy_turnover,mean_sell_turnover,mean_loser_long_only_buy_turnover,mean_loser_long_only_sell_turnover,terminal_settlement_months,months_requiring_short_exposure
robustness,tertile,6,18,no_skip,2024-01,2026-04,28,-0.0021499241516145635,-0.02579908981937476,0.037375737323464366,-0.1992617740642169,0.35714285714285715,-0.6666772837477066,17,3,-0.34800357303260526,-0.12521259684153485,0.012221819930154226,0.014371744081768794,-0.0042942843767451635,-0.05153141252094196,-1.139596052650027,0.35714285714285715,0.01116298784814515,2.6218241142385907,7.5,0.19494183864823608,0.19494183864823614,0.0962574620008255,0.09625746200082551,1,28
robustness,tertile,6,24,no_skip,2024-01,2026-04,28,-0.0034188565737525473,-0.04102627888503057,0.04402877399649523,-0.2689892428075166,0.39285714285714285,-0.9362598747223642,23,3,-0.4552724428210197,-0.14398312305711536,0.01069165101991049,0.014110507593663044,-0.004883814960160499,-0.058605779521925985,-1.194074981025202,0.35714285714285715,0.009951476775186993,2.477710414489531,5.0,0.13317803512799567,0.13317803512799567,0.06728856770213602,0.06728856770213602,1,28
robustness,tertile,12,1,no_skip,2024-01,2025-12,24,-0.008591183694834638,-0.10309420433801567,0.05350459582180249,-0.5562276072945246,0.375,-0.8035432201680907,0,2,-0.8560806964337766,-0.23784045176328883,0.009744169133398569,0.018335352828233207,-0.014149224120081941,-0.1697906894409833,-1.2938521857760776,0.3333333333333333,0.007006299301389916,0.5317792249150985,1.0,0.5052764022952091,0.5052764022952093,0.24889725745533187,0.24889725745533195,1,24
robustness,tertile,12,6,no_skip,2024-01,2026-04,28,-0.010329830685920771,-0.12395796823104926,0.04873810793301763,-0.7342013196814334,0.35714285714285715,-1.334164439002393,5,3,-1.344995015415788,-0.27356868083280317,0.008986159009904817,0.01931598969582558,-0.012867713489133351,-0.15441256186960023,-1.5885634461721216,0.32142857142857145,0.007774257646308252,1.1653370549433273,6.0,0.23071661847387118,0.2307166184738713,0.11017285123605085,0.11017285123605101,1,28
robustness,tertile,12,12,no_skip,2024-01,2026-04,28,-0.005575403564080975,-0.0669048427689717,0.03891683870769542,-0.496282974998136,0.42857142857142855,-1.3011793052128724,11,3,-0.8625907484016381,-0.1513270141652988,0.009740212093808544,0.015315615657889517,-0.007557843125609656,-0.09069411750731587,-1.6352156777497162,0.39285714285714285,0.008773686569610573,1.946980064515782,7.5,0.18022177832078928,0.18022177832078926,0.08786595674527008,0.08786595674527006,1,28
robustness,tertile,12,12,skip1,2024-01,2026-04,28,-0.006494519868715899,-0.0779342384245908,0.03595007744197945,-0.6258032907737803,0.35714285714285715,-1.696504039677983,11,3,-1.0881700355904602,-0.1575233620797235,0.010193617067584653,0.016688136936300554,-0.008443084836098435,-0.10131701803318122,-2.002740501731487,0.32142857142857145,0.009233637618290961,2.2478485780626127,7.5,0.17714226976204883,0.1771422697620488,0.08727085902669911,0.08727085902669919,1,28
robustness,tertile,12,18,no_skip,2024-01,2026-04,28,-0.007296301478630039,-0.08755561774356047,0.04037331059867791,-0.6260356002978359,0.35714285714285715,-1.5745173146684484,17,3,-1.0891497257517906,-0.1778987273753031,0.009120378723174933,0.016416680201804975,-0.009043152900409029,-0.10851783480490834,-1.7381196211096617,0.32142857142857145,0.008268522591020485,1.6660273489153814,7.5,0.15880467470718101,0.158804674707181,0.07744146655949495,0.07744146655949494,1,28
robustness,tertile,12,24,no_skip,2024-01,2026-04,28,-0.007498295287486275,-0.0899795434498353,0.03818422898567452,-0.6802509178830332,0.35714285714285715,-2.1616056881184984,23,3,-1.204439031160998,-0.15175958657657207,0.007748358210055151,0.015246653497541425,-0.008812218907038703,-0.10574662688446443,-2.2723055726528343,0.32142857142857145,0.00711732186902887,1.8585529039768343,5.0,0.11944760177749371,0.1194476017774936,0.05736694009329819,0.057366940093298194,1,28
robustness,tertile,18,1,no_skip,2024-01,2025-12,24,-0.008135144547475113,-0.09762173456970136,0.05525591728956177,-0.5100081357551042,0.375,-0.7367731740427323,0,2,-0.8568142126043364,-0.2282075174200281,0.010089571317642154,0.018224715865117265,-0.013275510149462877,-0.15930612179355452,-1.171132393640915,0.3333333333333333,0.007721412448074164,0.6086460972750285,1.0,0.4673059638170696,0.46730596381706957,0.2152871699607263,0.21528716996072636,1,24
robustness,tertile,18,6,no_skip,2024-01,2026-04,28,-0.011326710408313689,-0.13592052489976425,0.046036215965144935,-0.8523045388731383,0.39285714285714285,-1.7809029400988887,5,3,-1.7824338825353971,-0.2463601603358272,0.008756351052254887,0.020083061460568572,-0.013622020913332884,-0.16346425095999462,-2.0101904764907745,0.35714285714285715,0.0076817306402630755,1.2377712762441773,6.0,0.20866459136538143,0.20866459136538154,0.09769276472652813,0.09769276472652828,1,28
robustness,tertile,18,12,no_skip,2024-01,2026-04,28,-0.008710855600858708,-0.1045302672103045,0.03850794972624696,-0.7836119339170887,0.42857142857142855,-2.0632452393937526,11,3,-1.501789785546804,-0.17022599471304878,0.007926781853924186,0.016637637454782892,-0.01051760067670573,-0.12621120812046877,-2.2374454695852988,0.35714285714285715,0.007062879065224348,1.5617855481611895,7.5,0.16424955234972938,0.16424955234972938,0.0785366171545308,0.07853661715453082,1,28
robustness,tertile,18,18,no_skip,2024-01,2026-04,28,-0.00819548859206128,-0.09834586310473535,0.03840754810404497,-0.7391777572391446,0.39285714285714285,-2.011306314773967,17,3,-1.4133525444699835,-0.15796645995173764,0.008805638415681369,0.01700112700774265,-0.00984961625788346,-0.11819539509460152,-2.141552488034542,0.35714285714285715,0.008029806098185033,1.7591904046129319,7.5,0.15037524234747093,0.15037524234747093,0.07053021068148502,0.07053021068148502,1,28
robustness,tertile,18,18,skip1,2024-01,2026-04,28,-0.00770491623947349,-0.09245899487368188,0.034542001046214375,-0.7727002484294806,0.39285714285714285,-1.9889882089729387,17,3,-1.4278482733961517,-0.16246880139904052,0.008996019852535755,0.016700936092009244,-0.009325428843103811,-0.11190514611724572,-2.150702139625457,0.39285714285714285,0.00822554497942311,1.7921728178319696,7.5,0.14731932760275676,0.14731932760275662,0.07004317028296701,0.07004317028296698,1,28
robustness,tertile,18,24,no_skip,2024-01,2026-04,28,-0.006501404298576063,-0.07801685158291276,0.03654683049919368,-0.6162374362903443,0.42857142857142855,-1.6320816366190651,23,3,-1.1404996967741474,-0.12826169945595145,0.009144552410140491,0.015645956708716553,-0.007793890064878696,-0.09352668077854434,-1.833785391074306,0.35714285714285715,0.008533194181426763,2.329260235144251,5.0,0.11749870602751204,0.11749870602751201,0.05557802079215696,0.05557802079215709,1,28
robustness,tertile,24,1,no_skip,2024-01,2025-12,24,-0.01057755996526527,-0.12693071958318325,0.04592681859040593,-0.7978288870099595,0.375,-1.1525677341499647,0,2,-1.455957323706133,-0.16497742732478204,0.007599457066199068,0.01817701703146434,-0.015170763947408614,-0.18204916736890336,-1.6011193928164908,0.3333333333333333,0.005421420414569909,0.41509265373238896,1.0,0.41756399837666747,0.41756399837666763,0.1980033319662875,0.19800333196628758,1,24
robustness,tertile,24,6,no_skip,2024-01,2026-04,28,-0.012690522145901209,-0.1522862657508145,0.04193445424746374,-1.0483326670506665,0.35714285714285715,-1.9402241044144626,5,3,-1.9257779981974743,-0.23922182116983925,0.006427609206729116,0.019118131352630328,-0.014826431370004988,-0.17791717644005986,-2.121150845070166,0.32142857142857145,0.005435703668888847,0.7815250438611535,6.0,0.19417356582761602,0.19417356582761622,0.09017323071275161,0.09017323071275174,1,28
robustness,tertile,24,12,no_skip,2024-01,2026-04,28,-0.009186347103600005,-0.11023616524320005,0.04000244463375119,-0.7955123775597285,0.35714285714285715,-1.9008546866643727,11,3,-1.458413999332435,-0.15873083714661962,0.007564795655746599,0.016751142759346607,-0.010888074279606846,-0.13065689135528213,-2.0602544714515676,0.35714285714285715,0.0067406122867334365,1.38422674165361,7.5,0.15470247054607636,0.15470247054607641,0.07492576081937855,0.07492576081937855,1,28
robustness,tertile,24,18,no_skip,2024-01,2026-04,28,-0.006958258239631721,-0.08349909887558066,0.03992505464459474,-0.6037340166725901,0.39285714285714285,-1.4782657992841337,17,3,-1.0918297184870127,-0.11906682683836622,0.008805268191843628,0.01576352643147535,-0.008538303589542448,-0.10245964307450939,-1.6791397242132031,0.39285714285714285,0.008034309541723707,1.6167710765021903,7.5,0.14364048635552035,0.14364048635552046,0.07008715001090164,0.07008715001090166,1,28
robustness,tertile,24,24,no_skip,2024-01,2026-04,28,-0.007014607618454476,-0.08417529142145372,0.03909678604025634,-0.621516908208919,0.32142857142857145,-1.6208365698438074,23,3,-1.0670947923423566,-0.10756240629029779,0.007837368208062929,0.0148519758265174,-0.008257380834196788,-0.09908857001036145,-1.765348247411827,0.25,0.007226085833439463,1.8301166684992138,5.0,0.11297938324930104,0.11297938324930115,0.055571124965769436,0.05557112496576959,1,28
robustness,tertile,24,24,skip1,2024-01,2026-04,28,-0.007115665396098393,-0.08538798475318071,0.042901386541634334,-0.5745592387202423,0.39285714285714285,-1.3511065663981316,23,3,-0.9582086340861211,-0.11847426035570296,0.007936001247924897,0.015051666644023295,-0.008308605569061324,-0.0997032668287359,-1.4845124443007491,0.35714285714285715,0.007353063771001763,1.7524653205535998,5.0,0.10844910663299356,0.10844910663299358,0.052994316083921425,0.05299431608392143,1,28
robustness,tertile,30,1,no_skip,2024-01,2025-12,24,-0.007853383203422064,-0.09424059844106478,0.04805910936018762,-0.5660720267489342,0.3333333333333333,-0.8177647661779297,0,2,-0.9943247135927455,-0.1714074074923968,0.010908788161268982,0.018762171364691046,-0.012517790569929443,-0.1502134868391533,-1.261281827937041,0.2916666666666667,0.008570133347375105,0.6705606182299865,1.0,0.4240370333188526,0.42403703331885256,0.21260498308126174,0.21260498308126166,1,24
robustness,tertile,30,6,no_skip,2024-01,2026-04,28,-0.010247196341236612,-0.12296635609483934,0.04336515987656507,-0.8185679355812664,0.32142857142857145,-1.529551738945054,5,3,-1.534877263691771,-0.2284993724223765,0.009205590559308304,0.019452786900544913,-0.012388288257786817,-0.1486594590934418,-1.741948001872391,0.32142857142857145,0.008184019887492283,1.2184201174988745,6.0,0.1946447196863823,0.19464471968638236,0.09287006107418358,0.0928700610741836,1,28
robustness,tertile,30,12,no_skip,2024-01,2026-04,28,-0.005379438348924939,-0.06455326018709927,0.04151088400759401,-0.4489165075269363,0.39285714285714285,-1.1450915230712035,11,3,-0.8497303486817623,-0.12192548319969565,0.010189050941860836,0.015568489290785775,-0.007158845771295866,-0.0859061492555504,-1.4022673269237595,0.35714285714285715,0.009307836142669172,2.089265934809017,7.5,0.16176431112463,0.1617643111246299,0.0801104362901515,0.0801104362901514,1,28
robustness,tertile,30,18,no_skip,2024-01,2026-04,28,-0.006081273968687022,-0.07297528762424427,0.04179141370094814,-0.5040784484528208,0.35714285714285715,-1.2754912699013528,17,3,-0.9177790717326804,-0.1276945257555806,0.009304338222839345,0.015385612191526368,-0.007761225783855927,-0.09313470940627112,-1.4550570512715546,0.35714285714285715,0.008451514216777893,1.8241840403640475,7.5,0.15272289228808242,0.15272289228808233,0.07752945509649597,0.07752945509649588,1,28
robustness,tertile,30,24,no_skip,2024-01,2026-04,28,-0.003853967774486978,-0.046247613293843734,0.04274606946556779,-0.31232195519270217,0.5,-0.9084202366740418,23,3,-0.5697851882008484,-0.10288164792355181,0.009995907302849516,0.013849875077336494,-0.005178120930726328,-0.06213745116871594,-1.113265968404655,0.4642857142857143,0.009313568290746085,2.451765805518404,5.0,0.12037755965812284,0.12037755965812279,0.062030819282130646,0.062030819282130535,1,28
robustness,tertile,36,1,no_skip,2024-01,2025-12,24,-0.005948263214700593,-0.07137915857640711,0.048625628264476875,-0.4237557219257965,0.4166666666666667,-0.6121703290081562,0,2,-0.6630055253095292,-0.170881046757985,0.01160614335934561,0.0175544065740462,-0.010453755806566706,-0.12544506967880048,-1.0488401224548844,0.375,0.009379718464051843,0.7230069103303001,1.0,0.40959023562419244,0.4095902356241923,0.20240226320852428,0.2024022632085243,1,24
robustness,tertile,36,6,no_skip,2024-01,2026-04,28,-0.00726893583305848,-0.08722722999670175,0.041137329799482605,-0.6121042003058564,0.39285714285714285,-1.0697833147402145,5,3,-1.0615805632816702,-0.17716416745376673,0.011261818536288501,0.01853075436934698,-0.009332672133931377,-0.11199206560717652,-1.308374623926411,0.35714285714285715,0.01026059174950931,1.5297227946709522,6.0,0.18761239098844498,0.18761239098844487,0.09102061697992626,0.09102061697992624,1,28
robustness,tertile,36,12,no_skip,2024-01,2026-04,28,-0.004875898589614946,-0.05851078307537935,0.0387716251896768,-0.4356435433619706,0.39285714285714285,-0.9489479590324171,11,3,-0.7358107350434482,-0.10938229879613792,0.010133439380182074,0.015009337969797022,-0.006587533645185292,-0.0790504037422235,-1.184531724561403,0.39285714285714285,0.009276830174941476,1.9976349566291154,7.5,0.15560318687003147,0.15560318687003144,0.07787356411278178,0.07787356411278175,1,28
robustness,tertile,36,18,no_skip,2024-01,2026-04,28,-0.006175620165943657,-0.07410744199132388,0.03977338744296451,-0.5378716062844906,0.42857142857142855,-1.2065888217977496,17,3,-0.8985830743269521,-0.14758786847363625,0.009356551457805914,0.015532171623749575,-0.0077971014484609575,-0.09356521738153149,-1.376070201071857,0.39285714285714285,0.00854216942852756,1.8259496276836857,7.5,0.14740738931975456,0.14740738931975447,0.07403472993439601,0.07403472993439598,1,28
robustness,tertile,36,24,no_skip,2024-01,2026-04,28,-0.0057271865163636216,-0.06872623819636346,0.036935694634212486,-0.5371377540887934,0.42857142857142855,-1.4701477382384094,23,3,-0.8691324003346205,-0.13130069256518107,0.009154658361012815,0.014881844877376439,-0.006960981839175048,-0.08353178207010058,-1.6085042378035184,0.39285714285714285,0.008526484265503965,2.359950864459706,5.0,0.11216321116467509,0.11216321116467506,0.05710673595535,0.05710673595534997,1,28
robustness,tertile,42,1,no_skip,2024-01,2025-12,24,-0.0007672400004646683,-0.00920688000557602,0.04239124435946565,-0.06269684612866247,0.4166666666666667,-0.09057375968383485,0,2,-0.08637996733586106,-0.12265664643456564,0.013353053719260863,0.01412029371972553,-0.005309778578097897,-0.06371734293717476,-0.6093064265669459,0.3333333333333333,0.011095092142247099,0.8915420338806984,1.0,0.41295805251211176,0.4129580525121119,0.20526923427397806,0.20526923427397817,1,24
robustness,tertile,42,6,no_skip,2024-01,2026-04,28,-0.0026384755323405167,-0.0316617063880862,0.036328270430552714,-0.25159324252869947,0.35714285714285715,-0.351281618849409,5,3,-0.3529574533254442,-0.15336406551064052,0.013084543549641175,0.015723019081981694,-0.004771070396657925,-0.0572528447598951,-0.6074002145182563,0.35714285714285715,0.012034707943042048,1.6754556301143553,6.0,0.1938722603924917,0.19387226039249164,0.09543960059992089,0.09543960059992086,1,28
robustness,tertile,42,12,no_skip,2024-01,2026-04,28,-0.0010287528610764417,-0.0123450343329173,0.035101333390334916,-0.101526184433032,0.35714285714285715,-0.19755369910973541,11,3,-0.15266638848200062,-0.1283718888827774,0.011386809315110291,0.012415562176186732,-0.002802997871241397,-0.033635974454896765,-0.5034904569908016,0.35714285714285715,0.010493736411685977,2.2343179892185465,7.5,0.1612950009240868,0.16129500092408683,0.08118844576584676,0.08118844576584679,1,28
robustness,tertile,42,18,no_skip,2024-01,2026-04,28,-0.0031505078843223583,-0.0378060946118683,0.03425877555811975,-0.31856595201630417,0.35714285714285715,-0.5431887975208416,17,3,-0.4388349829978606,-0.15758497809536687,0.011148531083036163,0.014299038967358518,-0.0047623923589309855,-0.05714870830717182,-0.7615129171022005,0.32142857142857145,0.010334438334013412,2.155173010616956,7.5,0.14653495223714794,0.14653495223714794,0.07400843172934114,0.07400843172934116,1,28
robustness,tertile,42,24,no_skip,2024-01,2026-04,28,-0.003910567104640396,-0.04692680525568475,0.03201967906744175,-0.42307113056182455,0.39285714285714285,-0.7789090033580508,23,3,-0.535177466505823,-0.17864404067693607,0.01059387943696063,0.014504446541601022,-0.005136171077289477,-0.061634052927473724,-0.96181095202688,0.39285714285714285,0.009967648367145842,2.4544636944702654,5.0,0.1114185429680983,0.11141854296809828,0.056930097255889545,0.05693009725588954,1,28
robustness,tertile,48,1,no_skip,2024-01,2025-12,24,0.0059386073404483685,0.07126328808538042,0.036125049478460035,0.5694646672243969,0.4166666666666667,0.8226658771921523,0,2,0.777233361868686,-0.09802527414927298,0.017008873299826033,0.011070265959377662,0.0015628004164551636,0.018753604997461964,0.2127617723122286,0.375,0.01479813099975223,1.2935709699524258,1.0,0.39780062945392763,0.3978006294539278,0.2009765727339818,0.20097657273398176,1,24
robustness,tertile,48,6,no_skip,2024-01,2026-04,28,-0.00014247019554613677,-0.0017096423465536412,0.03153421562901603,-0.015650658329558833,0.39285714285714285,-0.01852089470794165,5,3,-0.019801304468248498,-0.20251643029421418,0.013974148992572913,0.014116619188119047,-0.0022625752514826816,-0.02715090301779218,-0.28674932240470685,0.35714285714285715,0.012915785869673962,1.9328189417903001,6.0,0.1927368232669586,0.19273682326695862,0.09621482935444974,0.09621482935444985,1,28
robustness,tertile,48,12,no_skip,2024-01,2026-04,28,0.0008957209539216457,0.010748651447059748,0.0310992850690011,0.09977298180032941,0.42857142857142855,0.1222614174111385,11,3,0.13227900724543695,-0.1701352997824801,0.013209169815668841,0.012313448861747194,-0.0008314763551164906,-0.009977716261397887,-0.11065920930954515,0.39285714285714285,0.012321462235776275,2.4016019188289492,7.5,0.15701793718528506,0.15701793718528512,0.08070068908114213,0.08070068908114213,1,28
robustness,tertile,48,18,no_skip,2024-01,2026-04,28,0.0018019160398413552,0.021622992478096265,0.03073841536324399,0.20306903235555443,0.5714285714285714,0.25961391901772013,17,3,0.267636584603318,-0.1750873346504922,0.014193886390059005,0.012391970350217652,0.0002192034306255147,0.0026304411675061763,0.03048663064526321,0.5357142857142857,0.013392852159296961,2.737182672300178,7.5,0.14388296447416743,0.1438829644741675,0.07282129370564075,0.07282129370564075,1,28
robustness,tertile,48,24,no_skip,2024-01,2026-04,28,0.0022217673263642836,0.0266612079163714,0.025631554651535486,0.3002715944605312,0.5714285714285714,0.4093588659237857,23,3,0.3680755603698307,-0.14170486478370803,0.01277407939821418,0.010552312071849895,0.0010136642639133765,0.012163971166960517,0.1817293026540474,0.5714285714285714,0.012156101730907204,2.852613275886149,5.0,0.10982755113190056,0.10982755113190061,0.05617978793699759,0.05617978793699758,1,28
train,tertile,1,1,no_skip,2018-07,2021-12,41,0.0010659549695594558,0.012791459634713469,0.04294037445938445,0.08599310970629015,0.4878048780487805,0.16092625041851785,0,3,0.15559526942461527,-0.2937931685171443,0.012612063647792337,0.01154610867823288,-0.014022676787200344,-0.16827212144640413,-2.1369328209050056,0.3902439024390244,0.005232947196971903,0.5930157068820339,1.0,1.371693796069073,1.3716937960690725,0.6885671274581769,0.6641768835557379,1,41
train,tertile,1,1,skip1,2018-07,2021-12,41,-0.000759410757835308,-0.009112929094023697,0.05058200839550382,-0.05200813720564157,0.5121951219512195,-0.09732726889795808,0,3,-0.1032047660168487,-0.3215890983857509,0.013237306087879763,0.013996716845715075,-0.01580163733312377,-0.1896196479974852,-2.0458562036108114,0.34146341463414637,0.005860799983523498,0.690128114135389,1.0,1.3674751432080419,1.3674751432080419,0.6883298232341617,0.6639395793317227,1,41
train,tertile,1,6,no_skip,2018-07,2022-05,47,-0.004223326666717412,-0.05067992000060894,0.021782653780972633,-0.6716368388598094,0.44680851063829785,-1.4918617822737494,5,3,-1.4585382767145325,-0.25611850054334107,0.006091582404923885,0.010314909071641294,-0.007567308062350045,-0.09080769674820055,-2.6710030622948167,0.3404255319148936,0.004415906429071141,0.6405387206282828,6.0,0.30399830869387584,0.30399830869387584,0.15233417962297624,0.15233417962297624,1,47
train,tertile,1,12,no_skip,2018-07,2022-11,53,-0.004068780658023301,-0.048825367896279614,0.021173877623410595,-0.6656631298140782,0.37735849056603776,-1.7796967899896154,11,3,-1.5651075618801225,-0.24210687621549143,0.004582449326766388,0.008651229984789689,-0.006354584167143242,-0.07625501000571891,-2.909586206500853,0.3018867924528302,0.0034035283303980287,0.5785167095109757,11.0,0.20780031901090357,0.20780031901090357,0.10717463603348736,0.10717463603348741,1,53
train,tertile,1,18,no_skip,2018-07,2023-05,59,-0.002428142315458465,-0.02913770778550158,0.01979296937219417,-0.4249656309063216,0.3559322033898305,-0.987267559572536,17,3,-1.0078337234714807,-0.20385190640941886,0.004185670056428146,0.006613812371886609,-0.004335197792605135,-0.05202237351126162,-1.9007645590211708,0.3559322033898305,0.0031766926513437602,0.6416423003933898,15.0,0.17336867974060632,0.17336867974060632,0.09172521864403514,0.09172521864403517,1,59
train,tertile,1,24,no_skip,2018-07,2023-11,65,-0.0013373900366798839,-0.016048680440158607,0.016140185444287556,-0.2870385227061699,0.38461538461538464,-0.6968093689298734,23,3,-0.7081326627433967,-0.16203949433495368,0.0036273539773428623,0.004964744014022747,-0.0030306323385715216,-0.03636758806285826,-1.5493464891443045,0.36923076923076925,0.0027150795938173733,0.5544198588633437,16.0,0.15393111835378517,0.15393111835378523,0.08293403486595355,0.08293403486595356,1,65
train,tertile,1,30,no_skip,2018-07,2024-05,71,-0.0005248666353541116,-0.006298399624249339,0.01509942877453164,-0.12041457901565511,0.4507042253521127,-0.261868871565232,29,3,-0.3051672825827042,-0.15683118884401748,0.003982920124370438,0.004507786759724547,-0.0020603228855750545,-0.024723874626900656,-0.9785085608437053,0.4225352112676056,0.0031431491805334793,0.7319069405765228,18.0,0.1395869318382675,0.13958693183826754,0.07634281307608694,0.07634281307608695,1,71
train,tertile,1,36,no_skip,2018-07,2024-11,77,-0.001125281064064103,-0.013503372768769237,0.014926774282871858,-0.26114737703117546,0.4155844155844156,-0.6315590131838933,35,3,-0.6631360821876766,-0.15692501901680955,0.005446751036699619,0.006572032100763723,-0.002544614141619541,-0.03053536969943449,-1.225620033047002,0.4025974025974026,0.004662064053776957,1.321917313991503,19.0,0.12903027977776702,0.12903027977776704,0.07133518026569664,0.07133518026569666,1,77
