split,grouping,J,K,skip_mode,month_count,loser_monthly_mean_return,winner_monthly_mean_return,monthly_mean_return,loser_long_only_after_cost_monthly_mean_return,loser_long_only_after_cost_t_stat_newey_west,loser_minus_winner_monthly_mean_return
validation,decile,6,24,no_skip,47,0.0005724294962973509,0.0012467754616491858,-0.0006743459653518333,-0.0005162688425685468,-0.07173295016723996,-0.0006743459653518348
validation,decile,6,30,no_skip,52,0.0015164297972628167,0.002679071227914227,-0.0011626414306514113,0.0005472304031331217,0.08167582720699987,-0.0011626414306514102
validation,decile,6,36,no_skip,52,0.005541694937435899,-0.0007782039019505597,0.006319898839386455,0.004607848536742596,0.541817365496784,0.006319898839386459
validation,decile,6,42,no_skip,52,0.0032990460623236674,0.002128181398740005,0.0011708646635836609,0.0024942685878691093,0.3912070341588044,0.0011708646635836626
validation,decile,6,48,no_skip,52,0.00203772457616176,-0.0004915266546852009,0.0025292512308469606,0.0014664603492118454,0.24132570002433923,0.002529251230846961
validation,decile,12,1,no_skip,24,-0.014996084225022433,-0.02464468746689048,0.009648603241868047,-0.019411123811710566,-1.3154586414040734,0.009648603241868047
validation,decile,12,6,no_skip,29,-0.013913002350149596,-0.00830320566326098,-0.005609796686888613,-0.015571615454311795,-1.7214827685781728,-0.005609796686888616
validation,decile,12,12,no_skip,35,-0.005617862799960099,-0.0013017111931378533,-0.004316151606822249,-0.006857996675374527,-0.7160209268485769,-0.004316151606822246
validation,decile,12,12,skip1,35,-0.004685913412964421,-0.0011304479439816209,-0.0035554654689827964,-0.005953392744284763,-0.6278171118823725,-0.0035554654689828004
validation,decile,12,18,no_skip,41,-0.008686047552851142,-0.001442382853706419,-0.007243664699144721,-0.009732483864817322,-1.9551518656548383,-0.007243664699144723
validation,decile,12,24,no_skip,47,-3.431137971590522e-05,0.0025916035646421066,-0.0026259149443580107,-0.000979819845649891,-0.12668484488422277,-0.002625914944358012
validation,decile,12,30,no_skip,52,0.0030543371121693388,0.0017412759340505438,0.0013130611781187978,0.00219766859513236,0.2597074809985943,0.001313061178118795
validation,decile,12,36,no_skip,52,0.0034588249902676683,4.3732655592422215e-05,0.0034150923346752465,0.002689392035189567,0.32927643484465785,0.003415092334675246
validation,decile,12,42,no_skip,52,0.003439164248181724,0.0021086869917115994,0.0013304772564701286,0.002749064142178947,0.3777626658351977,0.0013304772564701247
validation,decile,12,48,no_skip,52,0.00042384949305855504,-7.823978545161825e-05,0.0005020892785101732,-2.526888470565599e-05,-0.0057533502769596696,0.0005020892785101733
validation,decile,18,1,no_skip,24,-0.008181392858424081,-0.021577188858639768,0.013395796000215685,-0.011882792530611799,-0.7733987233242262,0.013395796000215687
validation,decile,18,6,no_skip,29,-0.011437496268480729,-0.009230900538117643,-0.0022065957303630873,-0.012975080353422387,-1.2760086695239325,-0.0022065957303630864
validation,decile,18,12,no_skip,35,-0.0020955620832668613,-0.0031289121532441623,0.001033350069977303,-0.003204892021036982,-0.3308528500677562,0.001033350069977301
validation,decile,18,18,no_skip,41,-0.004569222679303793,-0.004686950217226357,0.00011772753792256495,-0.00553043958021476,-1.1737656357210453,0.0001177275379225639
validation,decile,18,18,skip1,41,-0.0037855277085301234,-0.00550086487374195,0.0017153371652118246,-0.004769948102347696,-1.0620916333561101,0.0017153371652118264
validation,decile,18,24,no_skip,47,0.004810343175575846,-0.002716239174887757,0.007526582350463603,0.003948279098235919,0.49648638572424564,0.007526582350463603
validation,decile,18,30,no_skip,52,0.006025643578899029,-0.0016535288622543044,0.007679172441153335,0.0052438823821658875,0.7154372926340401,0.007679172441153334
validation,decile,18,36,no_skip,52,0.005865760775738181,-0.0009045894409625496,0.006770350216700734,0.005127324358589167,0.798447945351746,0.006770350216700731
validation,decile,18,42,no_skip,52,0.004399069779138416,0.00203079311820477,0.002368276660933646,0.003807136595622675,0.7912382135752859,0.0023682766609336462
validation,decile,18,48,no_skip,52,0.004873548057710758,0.0023251475264672856,0.0025484005312434717,0.004469389197415122,0.937876674687915,0.0025484005312434725
validation,decile,24,1,no_skip,24,-0.006872953574199237,-0.024715913937597405,0.017842960363398167,-0.010307285772797737,-0.8546834201535538,0.017842960363398167
validation,decile,24,6,no_skip,29,-0.008069316001230136,-0.009889745789339986,0.001820429788109842,-0.009530891360528508,-1.1836087637435482,0.00182042978810985
validation,decile,24,12,no_skip,35,0.0017205253973379261,-0.008626547001696688,0.01034707239903461,0.0006046369542223305,0.07028620476616876,0.010347072399034613
validation,decile,24,18,no_skip,41,-0.0008786221770092343,-0.008553565619938457,0.007674943442929221,-0.0018197524375201343,-0.4474430722410137,0.007674943442929223
validation,decile,24,24,no_skip,47,0.007261032421460566,-0.0043395614243718125,0.011600593845832376,0.006416145943438314,0.8860259534567081,0.01160059384583238
validation,decile,24,24,skip1,47,0.008063029157759019,-0.004090123226287542,0.012153152384046564,0.007213906229891066,1.0418870381323133,0.01215315238404656
validation,decile,24,30,no_skip,52,0.00708477487511837,-0.0021366946678154576,0.009221469542933824,0.006321077010795443,1.1079776666267074,0.009221469542933828
validation,decile,24,36,no_skip,52,0.004456680821722504,-0.0034510694166356706,0.007907750238358175,0.003776745254457546,0.9015890661493801,0.007907750238358175
validation,decile,24,42,no_skip,52,0.005138101923677104,-0.0009879531086309909,0.0061260550323080955,0.004583021183736117,1.0975591874374142,0.0061260550323080955
validation,decile,24,48,no_skip,52,0.006686320700030632,-0.0026481545494861604,0.009334475249516791,0.006289768012194498,1.6944850260659199,0.009334475249516793
validation,decile,30,1,no_skip,24,0.004447639839321877,-0.024246149224522295,0.028693789063844167,0.0013951666482617288,0.12239314981429465,0.02869378906384417
validation,decile,30,6,no_skip,29,-0.0010145735071502037,-0.01034344976321573,0.009328876256065525,-0.002356387252292286,-0.26740208773923063,0.009328876256065526
validation,decile,30,12,no_skip,35,0.004586598951720724,-0.009987372254547487,0.014573971206268212,0.003552533817152706,0.46520045305065516,0.01457397120626821
validation,decile,30,18,no_skip,41,0.0036120570073898176,-0.0113142883577649,0.014926345365154716,0.002730348643551165,0.7676881521242284,0.014926345365154718
validation,decile,30,24,no_skip,47,0.007321379266080636,-0.006719655032153797,0.014041034298234431,0.006536521281026938,1.6222445212765668,0.014041034298234433
validation,decile,30,30,no_skip,52,0.006313250132951559,-0.0035849761664042837,0.009898226299355845,0.005615099335003783,1.6606303446810948,0.009898226299355842
validation,decile,30,30,skip1,52,0.006234257705750165,-0.0033641547238000484,0.009598412429550214,0.005542493654606647,1.5724568749799739,0.009598412429550214
validation,decile,30,36,no_skip,52,0.008486566796985293,-0.003527849462682882,0.012014416259668172,0.007894143930874384,1.9891049820478741,0.012014416259668176
validation,decile,30,42,no_skip,52,0.008864416408692656,-0.005259155634121766,0.01412357204281442,0.008399957814115063,2.3020235280220875,0.014123572042814423
validation,decile,30,48,no_skip,52,0.008255963529283431,-0.003405046653880752,0.011661010183164186,0.007882296115315015,2.6961971514503102,0.011661010183164183
validation,decile,36,1,no_skip,24,0.0045391152262290934,-0.022342563731324067,0.026881678957553157,0.0018168826520399983,0.17841371063265685,0.02688167895755316
validation,decile,36,6,no_skip,29,0.0007843683882191948,-0.012448688370736306,0.013233056758955497,-0.0004935211908008191,-0.05741363693728645,0.0132330567589555
validation,decile,36,12,no_skip,35,0.007648712823363393,-0.011439864799832972,0.01908857762319636,0.006663902506500593,0.8321157456282924,0.019088577623196365
validation,decile,36,18,no_skip,41,0.005595957072808165,-0.012123005307148584,0.017718962379956748,0.00476457848939063,1.4020048090452883,0.017718962379956748
validation,decile,36,24,no_skip,47,0.009554696834775783,-0.0074427212399852775,0.01699741807476106,0.00881146209473105,2.3089025852553267,0.01699741807476106
