split,month_count,monthly_mean_return,annualized_mean_return,t_stat_monthly_mean_newey_west,after_cost_monthly_mean_return,after_cost_t_stat_newey_west,loser_monthly_mean_return,winner_monthly_mean_return,loser_long_only_after_cost_monthly_mean_return,loser_long_only_after_cost_t_stat_newey_west,primary_cell_count_mean_per_month
train,52,-0.0031916948901855252,-0.038300338682226306,-0.2746176406637449,-0.006515771420229435,-0.5616723169126433,0.007737019316713058,0.010928714206898584,0.0061494470162560405,0.7426017807149621,10.711538461538462
validation,35,0.0147797092055255,0.177356510466306,1.6044646914250038,0.011396073755100817,1.2460738428150746,0.004727310948397849,-0.010052398257127648,0.0030154717795849704,0.2618860881312851,15.085714285714285
robustness,28,-0.00760871352582703,-0.09130456230992436,-0.7581065046048122,-0.01138040480066039,-1.107212617041591,0.007351217236255839,0.014959930762082869,0.005540854330951617,0.42274641290456766,17.142857142857142
