datetime,cash,position_value,account_value,prev_account_value,return,cost,turnover,positions
2025-05-12,848717.8221186161,57881.99882507324,906599.8209436893,907457.8237970829,-0.0009455016320245591,0.0,0.0,1
2025-05-13,848717.8221186161,58498.00033569336,907215.8224543094,906599.8209436893,0.0006794635255706893,0.0,0.0,1
2025-05-14,848717.8221186161,57551.99966430664,906269.8217829227,907215.8224543094,-0.0010427515128952347,0.0,0.0,1
2025-05-15,848717.8221186161,57024.00016784668,905741.8222864628,906269.8217829227,-0.0005826073910540908,0.0,0.0,1
2025-05-16,848717.8221186161,56914.00184631348,905631.8239649296,905741.8222864628,-0.00012144555857596107,0.0,0.0,1
2025-05-19,848717.8221186161,56914.00184631348,905631.8239649296,905631.8239649296,0.0,0.0,0.0,1
2025-05-20,848717.8221186161,57574.00016784668,906291.8222864628,905631.8239649296,0.0007287711231742655,0.0,0.0,1
2025-05-21,848717.8221186161,60807.99865722656,909525.8207758426,906291.8222864628,0.003568385380793737,0.0,0.0,1
2025-05-22,848717.8221186161,60103.99932861328,908821.8214472294,909525.8207758426,-0.0007740289638097364,0.0,0.0,1
2025-05-23,684882.3829775333,225778.99990081787,910661.3828783511,908821.8214472294,0.002024116705508172,82.43850021362304,0.18018163382136335,6
2025-05-26,507748.3313552379,403629.9934387207,911378.3247939586,910661.3828783511,0.000787276071091636,89.05249967575074,0.19441364534754826,11
2025-05-27,329081.5755766868,578663.9970302582,907745.572606945,911378.3247939586,-0.003985998007835945,89.75849843025208,0.19594167693256578,16
2025-05-28,329081.5755766868,581827.9982089996,910909.5737856864,907745.572606945,0.00348555947197271,0.0,0.0,16
2025-05-29,329081.5755766868,581374.006319046,910455.5818957328,910909.5737856864,-0.0004983940261675812,0.0,0.0,16
2025-05-30,162156.15294699665,753255.0004005432,915411.1533475398,910455.5818957328,0.005442957954619354,83.42100081443786,0.18325111619556506,20
2025-06-03,162156.15294699665,764990.006351471,927146.1592984676,915411.1533475398,0.01281938275278205,0.0,0.0,20
2025-06-04,170823.13268036838,758333.0080032349,929156.1406836032,927146.1592984676,0.0021679228943325413,13.019999599456787,0.009362061899214447,19
2025-06-05,211160.64921972746,709750.003528595,920910.6527483225,929156.1406836032,-0.008874168263274251,148.48499987125396,0.13801985854313784,18
2025-06-06,167643.4688507318,754144.9950218201,921788.4638725519,920910.6527483225,0.0009531990118800682,105.18200168609619,0.13778535462813074,19
2025-06-09,133344.75748436444,785845.000743866,919189.7582282304,921788.4638725519,-0.0028191995736245312,34.711999607086184,0.05624283805056857,19
2025-06-10,214396.5705905079,708554.0041446686,922950.5747351765,919189.7582282304,0.004091447357067235,209.1834978222847,0.18337127672657436,17
2025-06-11,86826.81802560083,840415.0039196014,927241.8219452023,922950.5747351765,0.004649487553823883,63.752999782562256,0.13815040919359087,20
2025-06-12,86826.81802560083,848474.9996423721,935301.817667973,927241.8219452023,0.008692441962833586,0.0,0.0,20
2025-06-13,86826.81802560083,849960.9994649887,936787.8174905896,935301.817667973,0.0015887917617027902,0.0,0.0,20
2025-06-16,165940.96923216572,771324.0010738373,937264.970306003,936787.8174905896,0.000509349936564707,118.84950106143953,0.08457945249530562,18
2025-06-17,78409.22474364034,856800.0000953674,935209.2248390077,937264.970306003,-0.002193345032754257,43.74400024414062,0.09334393502375078,20
2025-06-18,118396.1536037325,821879.999923706,940276.1535274385,935209.2248390077,0.005417962690972278,60.07049903869629,0.04282143321033299,19
2025-06-19,115553.4543750166,819823.9947557449,935377.4491307616,940276.1535274385,-0.005209857102404958,83.69949955940247,0.09048299173046931,19
2025-06-20,156891.3543750166,777965.9968137741,934857.3511887908,935377.4491307616,-0.0005560300202385182,62.1,0.0442602075113877,18
2025-06-23,198211.28020185226,741540.9979343414,939752.2781361938,934857.3511887908,0.0052360148221313185,62.072998237609866,0.044265575675744254,17
2025-06-24,198211.28020185226,745073.9945173264,943285.2747191787,939752.2781361938,0.0037594977582728895,0.0,0.0,17
2025-06-25,121130.65899294606,832832.0029735565,953962.6619665026,943285.2747191787,0.01131936173868775,150.6209990978241,0.20045473439519157,19
2025-06-26,78080.14325636617,877917.010641098,955997.1538974642,953962.6619665026,0.0021326745920722256,21.514500617980957,0.04510554023913447,20
2025-06-27,121335.16199940434,816937.0009660721,938272.1629654764,955997.1538974642,-0.01854084069154971,64.97999811172485,0.045313941118486016,19
2025-06-30,120470.15345684282,826571.0034608841,947041.1569177269,938272.1629654764,0.009345895890735312,87.00899841785431,0.09314781109321044,19
2025-07-01,164270.75573536148,799149.0071296692,963419.7628650307,947041.1569177269,0.017294502807681855,154.39650077819823,0.13982391411533296,18
2025-07-02,73741.51257511368,888039.0049695969,961780.5175447105,963419.7628650307,-0.0017014860847833768,45.242000579833984,0.09391960249038843,20
