schedule_id,split,episode_count,episode_with_any_exposure_count,probe_rate,confirm_add_rate,fast_fail_exit_rate,natural_exit_rate,mean_after_cost_return,median_after_cost_return,p05_after_cost_return,p95_after_cost_return,big_winner_capture_rate,missed_gain_to_exposure_median,turnover_proxy,top1_instrument_year_exposure_share,top5_instrument_exposure_share,positive_pnl_year_count,top_year_positive_pnl_share,top_instrument_year_positive_pnl_share
hazard_probe_confirm_add_fast_fail,robustness,770,149,0.19350649350649352,0.14285714285714285,0.03116883116883117,0.16233766233766234,0.0057689560113419885,0.0,-0.018225416373091,0.0577714054833266,0.023622047244094488,0.0,8.044363636363636,0.020134228187919462,0.0738255033557047,2,0.6413103377248404,0.05261998458163545
hazard_probe_confirm_add_fast_fail,train,1142,236,0.20665499124343256,0.13572679509632224,0.020140105078809107,0.18651488616462347,0.01285184640046513,0.0,-0.0026947702231088916,0.1076653064005026,0.043243243243243246,0.0,7.979264448336252,0.01694915254237288,0.05084745762711864,5,0.38457096974707516,0.03005914635859172
hazard_probe_confirm_add_fast_fail,validation,532,104,0.19548872180451127,0.13909774436090225,0.015037593984962405,0.18045112781954886,0.008591669687090502,0.0,-0.007542595729666961,0.08088874687186459,0.046511627906976744,0.0,7.92,0.019230769230769232,0.09615384615384616,2,0.6199150443573824,0.09039863193403802
hazard_probe_with_simple_stop_replay,robustness,770,149,0.19350649350649352,0.0,0.03116883116883117,0.16233766233766234,0.002688635971287709,0.0,-0.006188390185342457,0.02960581907482252,0.023622047244094488,0.0,2.925818181818182,0.020134228187919462,0.0738255033557047,2,0.5643108019613241,0.03536014256429878
hazard_probe_with_simple_stop_replay,train,1142,236,0.20665499124343256,0.0,0.02276707530647986,0.18388791593695272,0.005057611514889781,0.0,0.0,0.04188156414387825,0.043243243243243246,0.0,3.1246234676007005,0.01694915254237288,0.05084745762711864,5,0.3938105981042387,0.037787796294825586
hazard_probe_with_simple_stop_replay,validation,532,104,0.19548872180451127,0.0,0.016917293233082706,0.17857142857142858,0.002693004673777807,0.0,-0.0037531556463577804,0.027170376228078975,0.046511627906976744,0.0,2.9557894736842103,0.019230769230769232,0.09615384615384616,2,0.5870348753538591,0.07282318348722296
hazard_probe_confirm_add_no_fast_fail,robustness,770,149,0.19350649350649352,0.14285714285714285,0.0,0.19350649350649352,0.0073772844158171355,0.0,-0.006770657916421529,0.061375142380135674,0.023622047244094488,0.0,7.965818181818181,0.020134228187919462,0.0738255033557047,2,0.6549474968748026,0.04717812776061493
hazard_probe_confirm_add_no_fast_fail,train,1142,236,0.20665499124343256,0.13572679509632224,0.0,0.20665499124343256,0.01384148388221588,0.0,0.0,0.10786941208920761,0.043243243243243246,0.0,7.91306479859895,0.01694915254237288,0.05084745762711864,5,0.38289444362179953,0.0289614320107693
hazard_probe_confirm_add_no_fast_fail,validation,532,104,0.19548872180451127,0.13909774436090225,0.0,0.19548872180451127,0.009232914509454864,0.0,-0.005317638530275264,0.08219323593858409,0.046511627906976744,0.0,7.863157894736842,0.019230769230769232,0.09615384615384616,2,0.5962176994956891,0.08683263556505641
