fold_order,fold,model_seed,decision_date,row_n,daily_spearman,top30_overlap,mean_abs_score_delta,selector_entropy_mean,effective_operator_count_mean,switching_rate,status
1,validation_early,20260713,2023-06-28,486,0.9999973865494585,30,9.570884458298679e-07,1.385981057406453,3.998746932288747,0.0,pass
1,validation_early,20260713,2023-06-29,486,0.999998431929675,30,9.607321089788456e-07,1.3859810637839047,3.9987469577985535,0.0,pass
1,validation_early,20260713,2023-06-30,486,0.9999989546197833,30,9.88979309113347e-07,1.3859810223304685,3.9987468013057,0.0,pass
1,validation_early,20260714,2023-01-04,481,0.9999975198626652,30,4.643946382998365e-08,1.3862776875248075,3.999933504017376,0.0,pass
1,validation_early,20260714,2023-01-06,482,0.9999979639164198,30,5.1150930602261724e-08,1.3862776914572814,3.9999335128736693,0.0,pass
1,validation_early,20260714,2023-01-10,482,0.9999984997278883,30,4.728122249275657e-08,1.3862776793384948,3.9999334777539204,0.0,pass
1,validation_early,20260714,2023-01-11,482,0.9999982854033009,30,5.770263911131224e-08,1.386277685026905,3.999933494077184,0.0,pass
1,validation_early,20260714,2023-01-12,482,0.9999993570262379,30,4.7198689401284355e-08,1.386277685026905,3.9999334980343386,0.0,pass
1,validation_early,20260714,2023-01-13,482,0.999998606890182,30,3.788875702070982e-08,1.3862776845322604,3.999933494077184,0.0,pass
1,validation_early,20260714,2023-01-16,482,0.9999989283770631,30,4.260765251729026e-08,1.386277686510838,3.9999334891307403,0.0,pass
1,validation_early,20260714,2023-01-17,482,0.9999982854033009,30,4.188704139096444e-08,1.3862776875001266,3.9999334980343386,0.0,pass
1,validation_early,20260714,2023-01-18,482,0.9999992498639442,30,4.413638521327812e-08,1.3862776793384948,3.9999334708288994,0.0,pass
1,validation_early,20260714,2023-01-19,482,0.9999987140524756,30,4.013900678501159e-08,1.3862776778545618,3.9999334619253006,0.0,pass
1,validation_early,20260714,2023-01-20,483,0.9999980830348368,30,3.6150826332459474e-08,1.386277683526586,3.9999334891143548,0.0,pass
1,validation_early,20260714,2023-02-01,483,0.9999988285212892,30,3.642824708549597e-08,1.3862776840202062,3.9999334920760763,0.0,pass
1,validation_early,20260714,2023-02-02,483,0.9999991480154828,30,4.625113447787044e-08,1.3862776788371938,3.999933476280228,0.0,pass
1,validation_early,20260714,2023-02-03,483,0.9999984824025393,29,5.6387268188018425e-08,1.3862776783435735,3.999933465914203,0.0,pass
1,validation_early,20260714,2023-02-06,483,0.9999984025290307,30,6.679669439790814e-08,1.3862776842670164,3.9999334935569366,0.0,pass
1,validation_early,20260714,2023-02-08,482,0.9999994641885317,30,5.3023160972998085e-08,1.3862776803277834,3.99993348566823,0.0,pass
1,validation_early,20260714,2023-02-09,481,0.9999985981832455,30,3.1828655266963324e-08,1.3862776818245712,3.9999334886515214,0.0,pass
1,validation_early,20260714,2023-02-10,482,0.9999984997278883,30,4.4602021631590105e-08,1.386277683790294,3.9999334935825397,0.0,pass
1,validation_early,20260714,2023-02-13,482,0.9999988212147694,30,4.2322596982558025e-08,1.3862776875001266,3.9999335029807823,0.0,pass
1,validation_early,20260714,2023-02-14,483,0.9999986155251598,30,3.6829678862204673e-08,1.386277681798915,3.999933485659013,0.0,pass
1,validation_early,20260714,2023-02-15,482,0.9999991427016505,30,5.672884739738038e-08,1.3862776813170723,3.9999334866575187,0.0,pass
1,validation_early,20260714,2023-02-16,482,0.9999983925655946,30,7.496054621469739e-08,1.3862776842849382,3.999933492593251,0.0,pass
1,validation_early,20260714,2023-02-17,480,0.9999982638813537,30,7.272593904872338e-08,1.3862776855627696,3.999933488170306,0.0,pass
1,validation_early,20260714,2023-02-20,480,0.9999980468665227,30,4.585563928571901e-08,1.38627768283089,3.999933478732904,0.0,pass
1,validation_early,20260714,2023-02-21,480,0.999999240448092,30,3.486438870936581e-08,1.3862776895364126,3.999933508038521,0.0,pass
1,validation_early,20260714,2023-02-22,482,0.9999989283770631,30,4.539767672895323e-08,1.386277676865273,3.9999334668717443,0.0,pass
1,validation_early,20260714,2023-02-23,481,0.9999989216794195,30,4.906229733592227e-08,1.3862776835594257,3.9999334881558486,0.0,pass
1,validation_early,20260714,2023-02-24,482,0.9999991427016505,30,5.717779316682936e-08,1.3862776790911726,3.9999334742914097,0.0,pass
1,validation_early,20260714,2023-02-27,481,0.9999994608397098,30,5.479417453102542e-08,1.386277681081062,3.9999334851818125,0.0,pass
1,validation_early,20260714,2023-03-01,484,0.9999984124102944,30,3.91370491570342e-08,1.38627768621957,3.9999334984574437,0.0,pass
