artifact_id,resolved_path,exists,sha256,row_count,cache_used,cache_row_count,raw_rebuild_row_count,lineage_status,upstream_lineage_gate_status,upstream_lineage_failure_reasons
vol_scaled_label_panel_summary,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/12_multi_k_winner_failure_path_morphology_research_v0/outputs/publishable/tables/12A7g_vol_scaled_label_panel_c0_separability_triage/vol_scaled_label_panel_summary.csv,True,a66d5f92ee46b5399564f16a5ca72da1677c51a657e3c3df0a6de37e9c4189c9,75.0,False,,,pass,pass,
vol_scaled_label_separability_decision,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/12_multi_k_winner_failure_path_morphology_research_v0/outputs/publishable/tables/12A7g_vol_scaled_label_panel_c0_separability_triage/vol_scaled_label_separability_decision.csv,True,eb9544793f0b96b8f7cd6884ca38e1d1ae1e17078b6f8126e3c64f163d2714f8,1.0,False,,,pass,pass,
label_formula_audit,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/12_multi_k_winner_failure_path_morphology_research_v0/outputs/publishable/tables/12A7g_vol_scaled_label_panel_c0_separability_triage/label_formula_audit.csv,True,c3e9df48dad00f0a1503709a5bf59fc241947b3d7b12b119848a61679e29f280,75.0,False,,,pass,pass,
label_selection_train_audit,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/12_multi_k_winner_failure_path_morphology_research_v0/outputs/publishable/tables/12A7g_vol_scaled_label_panel_c0_separability_triage/label_selection_train_audit.csv,True,f7e7044fe75533c924068cab4c3ec9ae67dbd5877ada355acbf0ac6653f2c1f8,75.0,False,,,pass,pass,
pre_registered_threshold_audit,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/12_multi_k_winner_failure_path_morphology_research_v0/outputs/publishable/tables/12A7g_vol_scaled_label_panel_c0_separability_triage/pre_registered_threshold_audit.csv,True,5ec7f1b83e54ab3a0c1a242ce92cbf0d3a841c8fb1dd1ff2957e29628dc2a1f3,32.0,False,,,pass,pass,
full_universe_split_boundary_audit,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/12_multi_k_winner_failure_path_morphology_research_v0/outputs/publishable/tables/12A7g_vol_scaled_label_panel_c0_separability_triage/full_universe_split_boundary_audit.csv,True,0fb6f08fa911e00136ddf910c19dab9a0df9da659c1a2850d09930aa54ab6678,4.0,False,,,pass,pass,
manifest,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/12_multi_k_winner_failure_path_morphology_research_v0/outputs/manifests/12A7g_vol_scaled_label_panel_c0_separability_triage_manifest.json,True,b350d7b216c8b5c11059a881a2bd804dcdcf9243007ccf36c79a05dc2b47baca,,False,,,pass,pass,
full_pit_label_panel_cache,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/12_multi_k_winner_failure_path_morphology_research_v0/outputs/local_cache/12A7g_vol_scaled_label_panel_c0_separability_triage/full_pit_vol_scaled_label_panel.parquet,True,beaa48abd45836c3befb28ac0cb30dc5db70fcfdd581743ea53928d1465de290,431239.0,True,431239.0,,cache_used_pass,pass,
