token_id,split_bucket,decision_point,execution_point,coverage_share,captured_positive_n,captured_positive_share,winner_rate,lift_vs_native_baseline,utility_proxy_per_entry,utility_proxy_total_indexed,utility_proxy_total_indexed_ci_low,native_baseline_utility_total_indexed,native_baseline_utility_total_indexed_ci_high,cost_buffer_return,precision_recall_frontier_status,deployability_status
turnover_rate_median_20d__bottom_20pct,train,reference_date_close,next_open,0.2000009225347565,7839,0.2490627184342632,0.18079291496575106,0.03561362033582588,-0.00969610410011385,-0.0019392297650158048,-0.001957483246563342,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
turnover_rate_median_20d__bottom_20pct,validation,reference_date_close,next_open,0.2887435366271388,2323,0.39506802721088435,0.13122810981809965,0.03531736553115036,-0.017040371712422744,-0.004920297193685997,-0.004992780206823842,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
turnover_rate_median_20d__bottom_20pct,robustness,reference_date_close,next_open,0.21418071569663283,4274,0.23995059510442399,0.1527792672028597,0.01640797469210281,-0.0098446523967402,-0.0021085346961183878,-0.002133243503026305,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
turnover_rate_median_20d__top_20pct,train,reference_date_close,next_open,0.2000009225347565,4410,0.140115651013535,0.1017089877534076,-0.04347030687651758,-0.0300555274424742,-0.00601113321576353,-0.0060677144993293965,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
turnover_rate_median_20d__top_20pct,validation,reference_date_close,next_open,0.09465477025462019,478,0.08129251700680272,0.08237118731690504,-0.013539556970044248,-0.03806566510876439,-0.003603096785459405,-0.0036958023310715653,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
turnover_rate_median_20d__top_20pct,robustness,reference_date_close,next_open,0.18582234676221537,2953,0.1657871098136088,0.12166783404062462,-0.014703458470132269,-0.009462802802101105,-0.0017584002236344948,-0.0017805225077954176,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
turnover_rate_median_20d__top_10pct,train,reference_date_close,next_open,0.10000276760426949,1961,0.06230539492914787,0.0904520295202952,-0.05472726510962998,-0.03513921995023311,-0.0035140192464784715,-0.0035607960529228325,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
turnover_rate_median_20d__top_10pct,validation,reference_date_close,next_open,0.045492358132024076,257,0.04370748299319728,0.09214772319827895,-0.0037630210886703402,-0.034379603038273,-0.0015640092138539381,-0.0016220550566698317,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
turnover_rate_median_20d__top_10pct,robustness,reference_date_close,next_open,0.10143629319981012,1357,0.07618459465528857,0.10242282436410295,-0.033948468146653935,-0.016608610987552425,-0.0016847159337749556,-0.0017134033348108592,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
turnover_zscore_20d__bottom_10pct,train,reference_date_close,next_open,0.10000276760426949,2429,0.07717481095507403,0.11203874538745387,-0.03314054924247131,-0.024888875672822205,-0.0024889564498407953,-0.0025220881505903917,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
turnover_zscore_20d__bottom_10pct,validation,reference_date_close,next_open,0.09334986216908346,513,0.08724489795918368,0.08963830159007513,-0.006272442696874159,-0.030459967133346234,-0.0028434337335726833,-0.0029171031636114455,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
turnover_zscore_20d__bottom_10pct,robustness,reference_date_close,next_open,0.11372440932824965,1601,0.08988322479227487,0.10778241551097348,-0.028588876999783408,-0.018117492777902748,-0.002060401164675819,-0.002093536101604922,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
turnover_zscore_20d__bottom_20pct,train,reference_date_close,next_open,0.2000009225347565,4983,0.15832115396835483,0.11492423718259184,-0.03025505744733334,-0.023156934325302143,-0.0046314082281371976,-0.0046750025077612655,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
turnover_zscore_20d__bottom_20pct,validation,reference_date_close,next_open,0.19854176521441272,1035,0.1760204081632653,0.08503121919158725,-0.010879525095362039,-0.0304277084822904,-0.006041170953503495,-0.006148494798932753,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
turnover_zscore_20d__bottom_20pct,robustness,reference_date_close,next_open,0.22378152418576874,3130,0.17572423085560296,0.10708542885490438,-0.029285863655852507,-0.01783349290858495,-0.003990806224639238,-0.00403655818777998,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
turnover_zscore_20d__top_20pct,train,reference_date_close,next_open,0.2000009225347565,7976,0.2534155175700578,0.18395258193224012,0.03877328730231494,-0.00860394375602183,-0.0017207966886415237,-0.0017369941146349955,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
turnover_zscore_20d__top_20pct,validation,reference_date_close,next_open,0.17753274503727143,1272,0.2163265306122449,0.11686879823594266,0.020958053948993374,-0.024557704588984965,-0.004359796707496898,-0.0044417050323151555,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
turnover_zscore_20d__top_20pct,robustness,reference_date_close,next_open,0.18240004899934156,4048,0.22726251964967437,0.1699126930826058,0.0335414005718489,-0.0053274866820884805,-0.0009717338318562784,-0.0009840732890158865,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
turnover_zscore_20d__top_10pct,train,reference_date_close,next_open,0.10000276760426949,4153,0.13195018110186185,0.1915590405904059,0.04637974596048072,-0.006586651047215791,-0.000658683333965139,-0.000667451385777004,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
turnover_zscore_20d__top_10pct,validation,reference_date_close,next_open,0.08982661033813431,704,0.11972789115646258,0.1278372979843835,0.03192655369743422,-0.022538657297448562,-0.0020245711866026593,-0.00207804382151222,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
turnover_zscore_20d__top_10pct,robustness,reference_date_close,next_open,0.09310640513268104,2078,0.11666292387154727,0.1708741057478826,0.0345028132371257,-0.006197485618160236,-0.0005770256067683911,-0.0005872813352263863,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
money_median_20d__bottom_10pct,train,reference_date_close,next_open,0.10000276760426949,4473,0.1421173031708712,0.2063191881918819,0.06113989356195673,-0.007152502854363326,-0.0007152700807337699,-0.0007247913860468969,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
money_median_20d__bottom_10pct,validation,reference_date_close,next_open,0.06579999021318936,656,0.11156462585034013,0.1626177491323748,0.06670700484542552,-0.013176710210204274,-0.0008670274028734734,-0.0008937833881457457,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
money_median_20d__bottom_10pct,robustness,reference_date_close,next_open,0.016192751159906288,451,0.025320008982708288,0.2132387706855792,0.07686747817482231,-0.005494336365541213,-8.896842155603276e-05,-9.276014602378798e-05,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
