target_industry,task,fold_id,feature_bank_version,top_instrument_year_weight_share,instrument_year_weight_hhi,top1_instrument_contribution,top5_instrument_contribution,weight_cap_violation_count,weight_cap_violation_weight_share,sample_weight_and_concentration_pass
汽车,failure_reject,fold_2020,v1_original,0.047368765942204155,0.04326414496459506,0.15194908514473393,0.6804791352488961,0,0.0,True
汽车,failure_reject,fold_2021,v1_original,0.056523731587561375,0.03385198885882764,0.15255774022566418,0.6588474887103172,0,0.0,True
汽车,failure_reject,fold_2022,v1_original,0.054086939456383085,0.027348047536947792,0.16793062038867163,0.6651583329828842,0,0.0,True
汽车,failure_reject,fold_2023,v1_original,0.04548097254098248,0.023278018508456802,0.17376876178274592,0.6604851791493966,0,0.0,True
汽车,failure_reject,fold_2024,v1_original,0.04641366209527497,0.024307413582666974,0.1779190380318874,0.6962049314291245,0,0.0,True
汽车,launch_winner,fold_2021,v1_original,0.0571386754482254,0.033958216544186536,0.15766910244862217,0.6620826080534308,0,0.0,True
汽车,launch_winner,fold_2022,v1_original,0.05540583386176284,0.027589670107581933,0.171104153455929,0.6800689600507294,0,0.0,True
汽车,launch_winner,fold_2023,v1_original,0.04634276501044599,0.023277012037574166,0.17683826868925423,0.6719218366790806,0,0.0,True
汽车,launch_winner,fold_2024,v1_original,0.04696792674937483,0.024119999016738003,0.18004371920593684,0.7103644517121885,0,0.0,True
