target_industry,instrument,fold_id,task,stage_name,stage_order,row_count,weighted_row_count,positive_count,distinct_signal_dates,distinct_event_effective_dates,pass,first_failure_stage,first_failure_reason,last_stage_passed,raw_row_count_before_failure,weighted_row_count_before_failure,positive_count_before_failure,unknown_or_unclassified_loss_weight_share
汽车,SH600066,fold_2023,launch_winner,passes_feature_bank_v1_required_availability,12,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH600066,fold_2023,launch_winner,eligible_for_trainability_denominator,13,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH600066,fold_2023,launch_winner,eligible_for_model_fit,14,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH600066,fold_2023,launch_winner,eligible_for_path_extraction,15,0,0.0,0,0,0,False,has_required_ohlcv,has_required_ohlcv,has_qlib_pit_calendar,0,0.0,0,0.0
汽车,SH600104,fold_2023,launch_winner,pit_automotive_member,1,161,205.6039603960396,6,70,70,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,has_qlib_pit_calendar,2,161,205.6039603960396,6,70,70,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,has_required_ohlcv,3,161,205.6039603960396,6,70,70,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,has_raw_source_event,4,161,205.6039603960396,6,70,70,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,has_launch_or_failure_scope_row,5,161,205.6039603960396,6,70,70,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,label_window_available,6,161,205.6039603960396,6,70,70,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,passes_label_truncation,7,161,205.6039603960396,6,70,70,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,passes_label_window_purge,8,0,0.0,0,70,70,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,passes_observed_reference_decision_feature,9,161,205.6039603960396,6,70,70,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,passes_feature_asof,10,161,205.6039603960396,6,70,70,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,passes_scope_lock,11,161,205.6039603960396,6,70,70,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,passes_feature_bank_v1_required_availability,12,161,205.6039603960396,6,70,70,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,eligible_for_trainability_denominator,13,161,205.6039603960396,6,70,70,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,eligible_for_model_fit,14,0,0.0,0,70,70,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600104,fold_2023,launch_winner,eligible_for_path_extraction,15,0,0.0,0,70,70,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,161,205.6039603960396,6,0.0
汽车,SH600297,fold_2023,launch_winner,pit_automotive_member,1,19,0.0,0,8,8,True,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,has_qlib_pit_calendar,2,19,0.0,0,8,8,True,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,has_required_ohlcv,3,19,0.0,0,8,8,True,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,has_raw_source_event,4,19,0.0,0,8,8,True,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,has_launch_or_failure_scope_row,5,19,0.0,0,8,8,True,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,label_window_available,6,19,0.0,0,8,8,True,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,passes_label_truncation,7,0,0.0,0,8,8,False,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,passes_label_window_purge,8,0,0.0,0,8,8,False,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,passes_observed_reference_decision_feature,9,19,0.0,0,8,8,True,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,passes_feature_asof,10,19,0.0,0,8,8,True,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,passes_scope_lock,11,19,0.0,0,8,8,True,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,passes_feature_bank_v1_required_availability,12,0,0.0,0,8,8,False,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,eligible_for_trainability_denominator,13,0,0.0,0,8,8,False,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,eligible_for_model_fit,14,0,0.0,0,8,8,False,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600297,fold_2023,launch_winner,eligible_for_path_extraction,15,0,0.0,0,8,8,False,passes_label_truncation,passes_label_truncation,label_window_available,19,0.0,0,0.0
汽车,SH600660,fold_2023,launch_winner,pit_automotive_member,1,137,151.72277227722773,14,63,63,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,has_qlib_pit_calendar,2,137,151.72277227722773,14,63,63,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,has_required_ohlcv,3,137,151.72277227722773,14,63,63,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,has_raw_source_event,4,137,151.72277227722773,14,63,63,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,has_launch_or_failure_scope_row,5,137,151.72277227722773,14,63,63,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,label_window_available,6,137,151.72277227722773,14,63,63,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,passes_label_truncation,7,137,151.72277227722773,14,63,63,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,passes_label_window_purge,8,0,0.0,0,63,63,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,passes_observed_reference_decision_feature,9,137,151.72277227722773,14,63,63,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,passes_feature_asof,10,137,151.72277227722773,14,63,63,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,passes_scope_lock,11,137,151.72277227722773,14,63,63,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,passes_feature_bank_v1_required_availability,12,137,151.72277227722773,14,63,63,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,eligible_for_trainability_denominator,13,137,151.72277227722773,14,63,63,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,eligible_for_model_fit,14,0,0.0,0,63,63,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600660,fold_2023,launch_winner,eligible_for_path_extraction,15,0,0.0,0,63,63,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,137,151.72277227722773,14,0.0
汽车,SH600733,fold_2023,launch_winner,pit_automotive_member,1,7,0.0,0,2,2,True,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,has_qlib_pit_calendar,2,7,0.0,0,2,2,True,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,has_required_ohlcv,3,7,0.0,0,2,2,True,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,has_raw_source_event,4,7,0.0,0,2,2,True,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,has_launch_or_failure_scope_row,5,7,0.0,0,2,2,True,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,label_window_available,6,7,0.0,0,2,2,True,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,passes_label_truncation,7,0,0.0,0,2,2,False,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,passes_label_window_purge,8,0,0.0,0,2,2,False,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,passes_observed_reference_decision_feature,9,7,0.0,0,2,2,True,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,passes_feature_asof,10,7,0.0,0,2,2,True,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,passes_scope_lock,11,7,0.0,0,2,2,True,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,passes_feature_bank_v1_required_availability,12,0,0.0,0,2,2,False,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,eligible_for_trainability_denominator,13,0,0.0,0,2,2,False,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,eligible_for_model_fit,14,0,0.0,0,2,2,False,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600733,fold_2023,launch_winner,eligible_for_path_extraction,15,0,0.0,0,2,2,False,passes_label_truncation,passes_label_truncation,label_window_available,7,0.0,0,0.0
汽车,SH600741,fold_2023,launch_winner,pit_automotive_member,1,177,138.4092409240924,21,84,84,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,has_qlib_pit_calendar,2,177,138.4092409240924,21,84,84,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,has_required_ohlcv,3,177,138.4092409240924,21,84,84,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,has_raw_source_event,4,177,138.4092409240924,21,84,84,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,has_launch_or_failure_scope_row,5,177,138.4092409240924,21,84,84,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,label_window_available,6,177,138.4092409240924,21,84,84,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,passes_label_truncation,7,177,138.4092409240924,21,84,84,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,passes_label_window_purge,8,0,0.0,0,84,84,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,passes_observed_reference_decision_feature,9,177,138.4092409240924,21,84,84,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,passes_feature_asof,10,177,138.4092409240924,21,84,84,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,passes_scope_lock,11,177,138.4092409240924,21,84,84,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,passes_feature_bank_v1_required_availability,12,177,138.4092409240924,21,84,84,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,eligible_for_trainability_denominator,13,177,138.4092409240924,21,84,84,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,eligible_for_model_fit,14,0,0.0,0,84,84,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH600741,fold_2023,launch_winner,eligible_for_path_extraction,15,0,0.0,0,84,84,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,177,138.4092409240924,21,0.0
汽车,SH601127,fold_2023,launch_winner,pit_automotive_member,1,34,34.98019801980198,19,19,19,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,has_qlib_pit_calendar,2,34,34.98019801980198,19,19,19,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,has_required_ohlcv,3,34,34.98019801980198,19,19,19,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,has_raw_source_event,4,34,34.98019801980198,19,19,19,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,has_launch_or_failure_scope_row,5,34,34.98019801980198,19,19,19,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,label_window_available,6,34,34.98019801980198,19,19,19,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,passes_label_truncation,7,34,34.98019801980198,19,19,19,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,passes_label_window_purge,8,0,0.0,0,19,19,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,passes_observed_reference_decision_feature,9,34,34.98019801980198,19,19,19,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,passes_feature_asof,10,34,34.98019801980198,19,19,19,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,passes_scope_lock,11,34,34.98019801980198,19,19,19,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,passes_feature_bank_v1_required_availability,12,34,34.98019801980198,19,19,19,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,eligible_for_trainability_denominator,13,34,34.98019801980198,19,19,19,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,eligible_for_model_fit,14,0,0.0,0,19,19,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601127,fold_2023,launch_winner,eligible_for_path_extraction,15,0,0.0,0,19,19,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,34,34.98019801980198,19,0.0
汽车,SH601238,fold_2023,launch_winner,pit_automotive_member,1,165,133.76237623762376,30,76,76,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,has_qlib_pit_calendar,2,165,133.76237623762376,30,76,76,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,has_required_ohlcv,3,165,133.76237623762376,30,76,76,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,has_raw_source_event,4,165,133.76237623762376,30,76,76,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,has_launch_or_failure_scope_row,5,165,133.76237623762376,30,76,76,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,label_window_available,6,165,133.76237623762376,30,76,76,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,passes_label_truncation,7,165,133.76237623762376,30,76,76,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,passes_label_window_purge,8,0,0.0,0,76,76,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,passes_observed_reference_decision_feature,9,165,133.76237623762376,30,76,76,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,passes_feature_asof,10,165,133.76237623762376,30,76,76,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,passes_scope_lock,11,165,133.76237623762376,30,76,76,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,passes_feature_bank_v1_required_availability,12,165,133.76237623762376,30,76,76,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,eligible_for_trainability_denominator,13,165,133.76237623762376,30,76,76,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,eligible_for_model_fit,14,0,0.0,0,76,76,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601238,fold_2023,launch_winner,eligible_for_path_extraction,15,0,0.0,0,76,76,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,165,133.76237623762376,30,0.0
汽车,SH601633,fold_2023,launch_winner,pit_automotive_member,1,144,106.82178217821783,55,69,69,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,has_qlib_pit_calendar,2,144,106.82178217821783,55,69,69,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,has_required_ohlcv,3,144,106.82178217821783,55,69,69,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,has_raw_source_event,4,144,106.82178217821783,55,69,69,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,has_launch_or_failure_scope_row,5,144,106.82178217821783,55,69,69,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,label_window_available,6,144,106.82178217821783,55,69,69,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,passes_label_truncation,7,144,106.82178217821783,55,69,69,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,passes_label_window_purge,8,0,0.0,0,69,69,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,passes_observed_reference_decision_feature,9,144,106.82178217821783,55,69,69,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,passes_feature_asof,10,144,106.82178217821783,55,69,69,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,passes_scope_lock,11,144,106.82178217821783,55,69,69,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,passes_feature_bank_v1_required_availability,12,144,106.82178217821783,55,69,69,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,eligible_for_trainability_denominator,13,144,106.82178217821783,55,69,69,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,eligible_for_model_fit,14,0,0.0,0,69,69,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601633,fold_2023,launch_winner,eligible_for_path_extraction,15,0,0.0,0,69,69,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,144,106.82178217821783,55,0.0
汽车,SH601689,fold_2023,launch_winner,pit_automotive_member,1,62,34.98019801980198,13,33,33,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,has_qlib_pit_calendar,2,62,34.98019801980198,13,33,33,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,has_required_ohlcv,3,62,34.98019801980198,13,33,33,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,has_raw_source_event,4,62,34.98019801980198,13,33,33,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,has_launch_or_failure_scope_row,5,62,34.98019801980198,13,33,33,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,label_window_available,6,62,34.98019801980198,13,33,33,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,passes_label_truncation,7,62,34.98019801980198,13,33,33,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,passes_label_window_purge,8,0,0.0,0,33,33,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,passes_observed_reference_decision_feature,9,62,34.98019801980198,13,33,33,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,passes_feature_asof,10,62,34.98019801980198,13,33,33,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,passes_scope_lock,11,62,34.98019801980198,13,33,33,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,passes_feature_bank_v1_required_availability,12,62,34.98019801980198,13,33,33,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,eligible_for_trainability_denominator,13,62,34.98019801980198,13,33,33,True,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,eligible_for_model_fit,14,0,0.0,0,33,33,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601689,fold_2023,launch_winner,eligible_for_path_extraction,15,0,0.0,0,33,33,False,passes_label_window_purge,passes_label_window_purge,passes_label_truncation,62,34.98019801980198,13,0.0
汽车,SH601799,fold_2023,launch_winner,pit_automotive_member,1,15,8.98019801980198,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.98019801980198,0,0.0
汽车,SH601799,fold_2023,launch_winner,has_qlib_pit_calendar,2,15,8.98019801980198,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.98019801980198,0,0.0
汽车,SH601799,fold_2023,launch_winner,has_required_ohlcv,3,15,8.98019801980198,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.98019801980198,0,0.0
汽车,SH601799,fold_2023,launch_winner,has_raw_source_event,4,15,8.98019801980198,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.98019801980198,0,0.0
汽车,SH601799,fold_2023,launch_winner,has_launch_or_failure_scope_row,5,15,8.98019801980198,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.98019801980198,0,0.0
汽车,SH601799,fold_2023,launch_winner,label_window_available,6,15,8.98019801980198,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.98019801980198,0,0.0
汽车,SH601799,fold_2023,launch_winner,passes_label_truncation,7,0,0.0,0,10,10,False,passes_label_truncation,passes_label_truncation,label_window_available,15,8.98019801980198,0,0.0
汽车,SH601799,fold_2023,launch_winner,passes_label_window_purge,8,0,0.0,0,10,10,False,passes_label_truncation,passes_label_truncation,label_window_available,15,8.98019801980198,0,0.0
汽车,SH601799,fold_2023,launch_winner,passes_observed_reference_decision_feature,9,15,8.98019801980198,0,10,10,True,passes_label_truncation,passes_label_truncation,label_window_available,15,8.98019801980198,0,0.0
