source_kind,source_id,required_flag,source_path,source_hash,row_count,expected_key_count,matched_key_count,unmatched_key_count,source_status,blocking_flag,missing_required_columns,source_row_filter,scope_mapping_status,reconstructability_status
input,06_run_manifest,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/manifests/run_manifest.json,986269706a40a019c63d23c044cc320f5f79963a4107e61ff0a5556a9f3a33b1,1,,,,available,False,,,,
input,06_episode_reference_summary,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,fe6472ea3fd9ee5164cacfd51d7d498acecd4552264217e6154afea3d7636a63,2493,,,,available,False,,,,
input,candidate_family_capture,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,857592,,,,available,False,,,,
input,candidate_family_event_labels,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_event_labels.parquet,a6fbb17753e2f6c7bf54bfeccc2aff03419a9891bd87bb4f75e1667a1f0bd5b8,331318,,,,available,False,,,,
input,cross_section_feature_panel,False,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/cross_section_feature_panel.parquet,0780c31e1852c90bc7fb453678a8738d64d6de33e3429b22454cc87f6b929d88,912586,,,,available,False,,,,
input,candidate_family_canonical_events,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/candidate_family_canonical_events.csv.gz,1bb1c445d494cb59c57a9fbb5057dfc8b61e34e8f0f8187c27bd9ce209273cb8,177108,,,,available,False,,,,
input,candidate_family_event_instances,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/candidate_family_event_instances.csv.gz,9a289c80732260602a291b7f75908408b832180c28e760847f83212be5b5df12,174894,,,,available,False,,,,
input,candidate_scope_mapping_contract,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/density_fast_fail_audit/candidate_scope_mapping_contract.csv,c99625e0ca82e717aa03aa497e652a47c2dcda7f17c41512575bf299de994d16,36,,,,available,False,,,,
input,candidate_scope_reconstructability_audit,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/density_fast_fail_audit/candidate_scope_reconstructability_audit.csv,6e706b765288e5323d42d0b2cd26efd8be5a59a1ffcc0aba3e82f70fb0146dd1,36,,,,available,False,,,,
input,candidate_10d_retention_by_split_regime,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/density_fast_fail_audit/candidate_10d_retention_by_split_regime.csv,76cd1f69c359e3162a26dae3345382f2df3d86864dbf29d762d32e2f84b3d002,102,,,,available,False,,,,
input,regime_family_performance_matrix,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/regime_family_matrix/regime_family_performance_matrix.csv,e3a58055ba99b2e771bf34a545e54d5879bea09e00985ba27d9b77b678e92063,186,,,,available,False,,,,
input,risk_on_r_series_ranker_selected_events,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,28135,,,,available,False,,,,
input,risk_on_r_series_ranker_rejected_events,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_rejected_events.csv.gz,504e1ee7e43d79f12a2b7fa011976b5abb8b908e2f4b635414e970e52ec9f4b8,21991,,,,available,False,,,,
input,risk_on_r_series_ranker_bridge_recall_readout,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_bridge_recall_readout.csv,bdf94b573213fdeb72d5ea9a8bd39895939b26e6c4e36523850e81c19516e6d8,189,,,,available,False,,,,
input,risk_on_r_series_ranker_decision_tiers,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_decision_tiers.csv,f1c2bebf7bad98be354fd253a99efab63553aaa623a75ac687c446d63d266bee,63,,,,available,False,,,,
input,07_run_manifest,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/07_topn_multichannel_repair_candidate_generator_v0/outputs/manifests/run_manifest.json,3b7274b91a0ba1835edeb87c91b64746aec3a25fbef9b19f47704da2f9d3d316,1,,,,available,False,,,,
input,07_canonical_events,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/07_topn_multichannel_repair_candidate_generator_v0/outputs/publishable/tables/topn_multichannel_candidate_event_canonical.csv,a35a2742075b0ccbacc1745b96851ff3daef869303f07eafee3e6d2bd605bd57,15161,,,,available,False,,,,
input,07_event_labels,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/07_topn_multichannel_repair_candidate_generator_v0/outputs/local_cache/topn_canonical_event_labels.parquet,2ad39e2c93f3bdf303e9b01435b5b6c002201510a5b6852c76ddc73d9e7a01a3,15161,,,,available,False,,,,
scope_mapping,07_E1_only,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/07_topn_multichannel_repair_candidate_generator_v0/outputs/publishable/tables/topn_multichannel_candidate_event_canonical.csv,a35a2742075b0ccbacc1745b96851ff3daef869303f07eafee3e6d2bd605bd57,6820,,6820.0,0.0,available,False,,triggered_channels contains E1_early_ema60_repair,reconstructable_event_membership,reconstructable_event_membership
scope_mapping,08_selected_T4_T7_union,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/candidate_family_canonical_events.csv.gz,1bb1c445d494cb59c57a9fbb5057dfc8b61e34e8f0f8187c27bd9ce209273cb8,2063,,2063.0,0.0,available,False,,triggered_family_variants contains selected T4/T7 event_regime_gated variants,reconstructable_event_membership,reconstructable_event_membership
scope_mapping,08_T4_gated,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/candidate_family_canonical_events.csv.gz,1bb1c445d494cb59c57a9fbb5057dfc8b61e34e8f0f8187c27bd9ce209273cb8,1463,,1463.0,0.0,available,False,,triggered_family_variants contains T4 event_regime_gated,reconstructable_event_membership,reconstructable_event_membership
scope_mapping,08_T7_gated,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/candidate_family_canonical_events.csv.gz,1bb1c445d494cb59c57a9fbb5057dfc8b61e34e8f0f8187c27bd9ce209273cb8,629,,629.0,0.0,available,False,,triggered_family_variants contains T7 event_regime_gated,reconstructable_event_membership,reconstructable_event_membership
scope_mapping,08_R1_event_regime_gated,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/candidate_family_canonical_events.csv.gz,1bb1c445d494cb59c57a9fbb5057dfc8b61e34e8f0f8187c27bd9ce209273cb8,14363,,14363.0,0.0,available,False,,triggered_family_variants contains R1_relative_strength_breakout__event_regime_gated,reconstructable_event_membership,reconstructable_event_membership
scope_mapping,08_R2_event_regime_gated,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/candidate_family_canonical_events.csv.gz,1bb1c445d494cb59c57a9fbb5057dfc8b61e34e8f0f8187c27bd9ce209273cb8,9537,,9537.0,0.0,available,False,,triggered_family_variants contains R2_near_high_volume_expansion__event_regime_gated,reconstructable_event_membership,reconstructable_event_membership
scope_mapping,08_R6_event_regime_gated,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/candidate_family_canonical_events.csv.gz,1bb1c445d494cb59c57a9fbb5057dfc8b61e34e8f0f8187c27bd9ce209273cb8,16204,,16204.0,0.0,available,False,,triggered_family_variants contains R6_market_breadth_thrust__event_regime_gated,reconstructable_event_membership,reconstructable_event_membership
scope_mapping,08_R7_event_regime_gated,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/candidate_family_canonical_events.csv.gz,1bb1c445d494cb59c57a9fbb5057dfc8b61e34e8f0f8187c27bd9ce209273cb8,9786,,9786.0,0.0,available,False,,triggered_family_variants contains R7_cross_sectional_momentum_rank_jump__event_regime_gated,reconstructable_event_membership,reconstructable_event_membership
scope_mapping,08_R8_event_regime_gated,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/candidate_family_canonical_events.csv.gz,1bb1c445d494cb59c57a9fbb5057dfc8b61e34e8f0f8187c27bd9ce209273cb8,12896,,12896.0,0.0,available,False,,triggered_family_variants contains R8_persistent_distance_above_ema__event_regime_gated,reconstructable_event_membership,reconstructable_event_membership
scope_mapping,08_R_core_event_regime_gated,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/candidate_family_canonical_events.csv.gz,1bb1c445d494cb59c57a9fbb5057dfc8b61e34e8f0f8187c27bd9ce209273cb8,47914,,47914.0,0.0,available,False,,triggered_family_variants contains any R1/R2/R6/R7/R8 event_regime_gated variant,reconstructable_event_membership,reconstructable_event_membership
scope_mapping,07_full_union,False,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/07_topn_multichannel_repair_candidate_generator_v0/outputs/publishable/tables/topn_multichannel_candidate_event_canonical.csv,a35a2742075b0ccbacc1745b96851ff3daef869303f07eafee3e6d2bd605bd57,15161,,15161.0,0.0,available,False,,all rows in 07 canonical publishable table,reconstructable_event_membership,reconstructable_event_membership
c_arm_enrichment,baseline_r6_only_risk_on_positive::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,9260,9260.0,9260.0,0.0,available,False,,,,
c_arm_enrichment,baseline_r6_only_risk_on_positive::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,6944,6944.0,6944.0,0.0,available,False,,,,
c_arm_enrichment,baseline_r6_only_transition_primary::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,9260,9260.0,9260.0,0.0,available,False,,,,
c_arm_enrichment,baseline_r6_only_transition_primary::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,6944,6944.0,6944.0,0.0,available,False,,,,
c_arm_enrichment,baseline_r_core_no_ranker_diagnostic::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,30790,30790.0,30790.0,0.0,available,False,,,,
c_arm_enrichment,baseline_r_core_no_ranker_diagnostic::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,17124,17124.0,17124.0,0.0,available,False,,,,
c_arm_enrichment,baseline_t4_t7_negative_control::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,1622,1622.0,1622.0,0.0,available,False,,,,
c_arm_enrichment,baseline_t4_t7_negative_control::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,470,470.0,470.0,0.0,available,False,,,,
c_arm_enrichment,bridge_positive_ranker_with_fast_fail_penalty::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,8835,8835.0,8835.0,0.0,available,False,,,,
c_arm_enrichment,bridge_positive_ranker_with_fast_fail_penalty::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,9040,9040.0,9040.0,0.0,available,False,,,,
c_arm_enrichment,cooldown_20d_ranked_within_bucket::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,12441,12441.0,12441.0,0.0,available,False,,,,
c_arm_enrichment,cooldown_20d_ranked_within_bucket::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,8890,8890.0,8890.0,0.0,available,False,,,,
c_arm_enrichment,cooldown_40d_ranked_within_bucket::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,9374,9374.0,9374.0,0.0,available,False,,,,
c_arm_enrichment,cooldown_40d_ranked_within_bucket::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,7526,7526.0,7526.0,0.0,available,False,,,,
c_arm_enrichment,cross_family_collision_suppression::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,30804,30804.0,30804.0,0.0,available,False,,,,
c_arm_enrichment,cross_family_collision_suppression::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,17125,17125.0,17125.0,0.0,available,False,,,,
c_arm_enrichment,false_repair_rejector_overlay_train_only::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,10227,10227.0,10227.0,0.0,available,False,,,,
c_arm_enrichment,false_repair_rejector_overlay_train_only::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,10228,10228.0,10228.0,0.0,available,False,,,,
c_arm_enrichment,family_budget_bridge_weighted_train_only::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,10227,10227.0,10227.0,0.0,available,False,,,,
c_arm_enrichment,family_budget_bridge_weighted_train_only::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,10228,10228.0,10228.0,0.0,available,False,,,,
c_arm_enrichment,family_budget_equal_weight::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,10230,10230.0,10230.0,0.0,available,False,,,,
c_arm_enrichment,family_budget_equal_weight::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,10230,10230.0,10230.0,0.0,available,False,,,,
c_arm_enrichment,fast_fail_rejector_overlay_train_only::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,10227,10227.0,10227.0,0.0,available,False,,,,
c_arm_enrichment,fast_fail_rejector_overlay_train_only::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,10228,10228.0,10228.0,0.0,available,False,,,,
c_arm_enrichment,market_day_family_quota::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,10913,10913.0,10913.0,0.0,available,False,,,,
c_arm_enrichment,market_day_family_quota::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,6107,6107.0,6107.0,0.0,available,False,,,,
c_arm_enrichment,r2_budget_only_arm::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,2046,2046.0,2046.0,0.0,available,False,,,,
c_arm_enrichment,r2_budget_only_arm::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,2046,2046.0,2046.0,0.0,available,False,,,,
c_arm_enrichment,r6_r1_r2_r7_bridge_pool::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,24657,24657.0,24657.0,0.0,available,False,,,,
c_arm_enrichment,r6_r1_r2_r7_bridge_pool::transition,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,14890,14890.0,14890.0,0.0,available,False,,,,
c_arm_enrichment,r6_r1_r7_bridge_pool::risk_on,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/publishable/tables/risk_on_r_series_bridge_ranker/risk_on_r_series_ranker_selected_events.csv.gz,77cce898ec3126a3c0f6bf162ce6825974cfa42db0a9973ea295f7fb7e08b265,19513,19513.0,19513.0,0.0,available,False,,,,
