candidate_scope_id,split,market_regime_bucket,window,replay_policy_id,oracle_future_label_used,entry_support_allowed,pre_replay_source_reference,post_replay_membership_source_hash,membership_basis,target_episode_denominator_n,bridge_episode_denominator_n,pre_replay_any_captured_episode_n,post_replay_any_captured_episode_n,pre_replay_any_recall,post_replay_any_recall,any_recall_retention,pre_replay_bridge_captured_episode_n,post_replay_bridge_captured_episode_n,pre_replay_bridge_recall,post_replay_bridge_recall,bridge_recall_retention,e1_missed_pre_replay_capture_n,e1_missed_post_replay_capture_n,e1_missed_capture_retention,selected_event_n,post_replay_event_n,filtered_event_n,filter_drop_rate,cell_sample_status,retention_source_status
07_E1_only,robustness,risk_on,low_to_first_50pct,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,181,181,89,89,0.49171270718232046,0.49171270718232046,1.0,89,89,0.49171270718232046,0.49171270718232046,1.0,0,0,,825,825,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,181,181,89,89,0.49171270718232046,0.49171270718232046,1.0,89,89,0.49171270718232046,0.49171270718232046,1.0,0,0,,825,824,1,0.0012121212121212121,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,181,181,89,87,0.49171270718232046,0.48066298342541436,0.9775280898876404,89,87,0.49171270718232046,0.48066298342541436,0.9775280898876404,0,0,,825,713,112,0.13575757575757577,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,181,181,89,87,0.49171270718232046,0.48066298342541436,0.9775280898876404,89,87,0.49171270718232046,0.48066298342541436,0.9775280898876404,0,0,,825,676,149,0.1806060606060606,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,181,181,89,86,0.49171270718232046,0.47513812154696133,0.9662921348314607,89,86,0.49171270718232046,0.47513812154696133,0.9662921348314607,0,0,,825,646,179,0.21696969696969698,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,risk_on,low_to_high,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,181,181,90,90,0.4972375690607735,0.4972375690607735,1.0,90,90,0.4972375690607735,0.4972375690607735,1.0,0,0,,825,825,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,181,181,90,90,0.4972375690607735,0.4972375690607735,1.0,90,90,0.4972375690607735,0.4972375690607735,1.0,0,0,,825,824,1,0.0012121212121212121,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,181,181,90,89,0.4972375690607735,0.49171270718232046,0.9888888888888889,90,89,0.4972375690607735,0.49171270718232046,0.9888888888888889,0,0,,825,713,112,0.13575757575757577,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,181,181,90,89,0.4972375690607735,0.49171270718232046,0.9888888888888889,90,89,0.4972375690607735,0.49171270718232046,0.9888888888888889,0,0,,825,676,149,0.1806060606060606,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,181,181,90,88,0.4972375690607735,0.4861878453038674,0.9777777777777777,90,88,0.4972375690607735,0.4861878453038674,0.9777777777777777,0,0,,825,646,179,0.21696969696969698,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,transition,low_to_first_50pct,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,40,40,0.4,0.4,1.0,40,40,0.4,0.4,1.0,0,0,,393,393,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,40,40,0.4,0.4,1.0,40,40,0.4,0.4,1.0,0,0,,393,393,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,40,35,0.4,0.35,0.8749999999999999,40,35,0.4,0.35,0.8749999999999999,0,0,,393,363,30,0.07633587786259542,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,40,38,0.4,0.38,0.95,40,38,0.4,0.38,0.95,0,0,,393,340,53,0.13486005089058525,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,40,34,0.4,0.34,0.85,40,34,0.4,0.34,0.85,0,0,,393,337,56,0.14249363867684478,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,transition,low_to_high,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,41,41,0.41,0.41,1.0,41,41,0.41,0.41,1.0,0,0,,393,393,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,transition,low_to_high,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,41,41,0.41,0.41,1.0,41,41,0.41,0.41,1.0,0,0,,393,393,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,41,35,0.41,0.35,0.8536585365853658,41,35,0.41,0.35,0.8536585365853658,0,0,,393,363,30,0.07633587786259542,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,transition,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,41,38,0.41,0.38,0.926829268292683,41,38,0.41,0.38,0.926829268292683,0,0,,393,340,53,0.13486005089058525,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,robustness,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,100,100,41,34,0.41,0.34,0.8292682926829269,41,34,0.41,0.34,0.8292682926829269,0,0,,393,337,56,0.14249363867684478,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_off,low_to_first_50pct,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,577,577,0.7582128777923784,0.7582128777923784,1.0,577,577,0.7582128777923784,0.7582128777923784,1.0,0,0,,754,754,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,577,575,0.7582128777923784,0.7555847568988173,0.9965337954939341,577,575,0.7582128777923784,0.7555847568988173,0.9965337954939341,0,0,,754,754,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,577,530,0.7582128777923784,0.6964520367936925,0.9185441941074524,577,530,0.7582128777923784,0.6964520367936925,0.9185441941074524,0,0,,754,630,124,0.16445623342175067,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,577,517,0.7582128777923784,0.6793692509855453,0.8960138648180243,577,517,0.7582128777923784,0.6793692509855453,0.8960138648180243,0,0,,754,575,179,0.23740053050397877,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,577,503,0.7582128777923784,0.6609724047306176,0.8717504332755632,577,503,0.7582128777923784,0.6609724047306176,0.8717504332755632,0,0,,754,561,193,0.25596816976127323,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_off,low_to_high,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,583,583,0.7660972404730617,0.7660972404730617,1.0,583,583,0.7660972404730617,0.7660972404730617,1.0,0,0,,754,754,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_off,low_to_high,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,583,581,0.7660972404730617,0.7634691195795007,0.9965694682675816,583,581,0.7660972404730617,0.7634691195795007,0.9965694682675816,0,0,,754,754,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,583,535,0.7660972404730617,0.7030223390275953,0.9176672384219554,583,535,0.7660972404730617,0.7030223390275953,0.9176672384219554,0,0,,754,630,124,0.16445623342175067,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,583,521,0.7660972404730617,0.6846254927726675,0.8936535162950258,583,521,0.7660972404730617,0.6846254927726675,0.8936535162950258,0,0,,754,575,179,0.23740053050397877,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,761,761,583,507,0.7660972404730617,0.6662286465177398,0.8696397941680961,583,507,0.7660972404730617,0.6662286465177398,0.8696397941680961,0,0,,754,561,193,0.25596816976127323,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_on,low_to_first_50pct,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,142,142,0.6311111111111111,0.6311111111111111,1.0,142,142,0.6311111111111111,0.6311111111111111,1.0,0,0,,1724,1724,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,142,142,0.6311111111111111,0.6311111111111111,1.0,142,142,0.6311111111111111,0.6311111111111111,1.0,0,0,,1724,1719,5,0.002900232018561485,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,142,125,0.6311111111111111,0.5555555555555556,0.8802816901408451,142,125,0.6311111111111111,0.5555555555555556,0.8802816901408451,0,0,,1724,1480,244,0.14153132250580047,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,142,130,0.6311111111111111,0.5777777777777777,0.9154929577464789,142,130,0.6311111111111111,0.5777777777777777,0.9154929577464789,0,0,,1724,1334,390,0.22621809744779584,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,142,123,0.6311111111111111,0.5466666666666666,0.8661971830985915,142,123,0.6311111111111111,0.5466666666666666,0.8661971830985915,0,0,,1724,1299,425,0.24651972157772623,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_on,low_to_high,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,145,145,0.6444444444444445,0.6444444444444445,1.0,145,145,0.6444444444444445,0.6444444444444445,1.0,0,0,,1724,1724,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_on,low_to_high,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,145,145,0.6444444444444445,0.6444444444444445,1.0,145,145,0.6444444444444445,0.6444444444444445,1.0,0,0,,1724,1719,5,0.002900232018561485,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,145,129,0.6444444444444445,0.5733333333333334,0.8896551724137931,145,129,0.6444444444444445,0.5733333333333334,0.8896551724137931,0,0,,1724,1480,244,0.14153132250580047,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,145,133,0.6444444444444445,0.5911111111111111,0.9172413793103448,145,133,0.6444444444444445,0.5911111111111111,0.9172413793103448,0,0,,1724,1334,390,0.22621809744779584,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,225,225,145,126,0.6444444444444445,0.56,0.8689655172413794,145,126,0.6444444444444445,0.56,0.8689655172413794,0,0,,1724,1299,425,0.24651972157772623,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,transition,low_to_first_50pct,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,189,189,0.6217105263157895,0.6217105263157895,1.0,189,189,0.6217105263157895,0.6217105263157895,1.0,0,0,,857,857,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,189,188,0.6217105263157895,0.618421052631579,0.9947089947089948,189,188,0.6217105263157895,0.618421052631579,0.9947089947089948,0,0,,857,857,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,189,176,0.6217105263157895,0.5789473684210527,0.9312169312169313,189,176,0.6217105263157895,0.5789473684210527,0.9312169312169313,0,0,,857,710,147,0.17152858809801633,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,189,173,0.6217105263157895,0.569078947368421,0.9153439153439152,189,173,0.6217105263157895,0.569078947368421,0.9153439153439152,0,0,,857,677,180,0.2100350058343057,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,189,169,0.6217105263157895,0.555921052631579,0.8941798941798942,189,169,0.6217105263157895,0.555921052631579,0.8941798941798942,0,0,,857,646,211,0.24620770128354727,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,transition,low_to_high,pre_replay_capture_only,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,189,189,0.6217105263157895,0.6217105263157895,1.0,189,189,0.6217105263157895,0.6217105263157895,1.0,0,0,,857,857,0,0.0,diagnostic_only,post_replay_event_membership_materialized
07_E1_only,train,transition,low_to_high,post_replay_executable_horizon_complete,False,False,D_recomputed_membership_reconciled_to_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e,instrument_replay_anchor_inside_materialized_window,304,304,189,188,0.6217105263157895,0.618421052631579,0.9947089947089948,189,188,0.6217105263157895,0.618421052631579,0.9947089947089948,0,0,,857,857,0,0.0,diagnostic_only,post_replay_event_membership_materialized
