source_kind,source_id,split,market_regime_bucket,window,base_policy_id,replay_policy_id,event_drop_n,event_drop_rate,any_recall_delta_pp,bridge_recall_delta_pp,e1_missed_capture_delta_n,policy_effect_interpretation
scope,07_E1_only,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,239,0.13903432228039558,-7.555555555555548,-7.555555555555548,0,audit_only_fast_fail_cost_removed
scope,07_E1_only,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,385,0.2239674229203025,-5.333333333333334,-5.333333333333334,0,audit_only_false_repair_cost_removed
scope,07_E1_only,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,420,0.2443280977312391,-8.444444444444443,-8.444444444444443,0,audit_only_fast_fail_and_false_repair_removed
scope,07_E1_only,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_E1_only,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,239,0.13903432228039558,-7.1111111111111125,-7.1111111111111125,0,audit_only_fast_fail_cost_removed
scope,07_E1_only,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,385,0.2239674229203025,-5.333333333333334,-5.333333333333334,0,audit_only_false_repair_cost_removed
scope,07_E1_only,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,420,0.2443280977312391,-8.444444444444443,-8.444444444444443,0,audit_only_fast_fail_and_false_repair_removed
scope,07_E1_only,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_E1_only,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,147,0.17152858809801633,-3.9473684210526327,-3.9473684210526327,0,audit_only_fast_fail_cost_removed
scope,07_E1_only,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,180,0.2100350058343057,-4.9342105263157965,-4.9342105263157965,0,audit_only_false_repair_cost_removed
scope,07_E1_only,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,211,0.24620770128354727,-6.25,-6.25,0,audit_only_fast_fail_and_false_repair_removed
scope,07_E1_only,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_E1_only,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,147,0.17152858809801633,-3.9473684210526327,-3.9473684210526327,0,audit_only_fast_fail_cost_removed
scope,07_E1_only,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,180,0.2100350058343057,-4.9342105263157965,-4.9342105263157965,0,audit_only_false_repair_cost_removed
scope,07_E1_only,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,211,0.24620770128354727,-6.25,-6.25,0,audit_only_fast_fail_and_false_repair_removed
scope,07_E1_only,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_E1_only,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,133,0.2,-5.847953216374268,-5.847953216374268,0,audit_only_fast_fail_cost_removed
scope,07_E1_only,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,159,0.23909774436090225,-3.801169590643272,-3.801169590643272,0,audit_only_false_repair_cost_removed
scope,07_E1_only,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,186,0.2796992481203007,-7.309941520467833,-7.309941520467833,0,audit_only_fast_fail_and_false_repair_removed
scope,07_E1_only,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_E1_only,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,133,0.2,-6.140350877192979,-6.140350877192979,0,audit_only_fast_fail_cost_removed
scope,07_E1_only,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,159,0.23909774436090225,-4.385964912280704,-4.385964912280704,0,audit_only_false_repair_cost_removed
scope,07_E1_only,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,186,0.2796992481203007,-7.8947368421052655,-7.8947368421052655,0,audit_only_fast_fail_and_false_repair_removed
scope,07_E1_only,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_E1_only,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,54,0.13043478260869565,-4.545454545454547,-4.545454545454547,0,audit_only_fast_fail_cost_removed
scope,07_E1_only,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,84,0.2028985507246377,0.0,0.0,0,audit_only_false_repair_cost_removed
scope,07_E1_only,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,98,0.23671497584541062,-4.545454545454547,-4.545454545454547,0,audit_only_fast_fail_and_false_repair_removed
scope,07_E1_only,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_E1_only,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,54,0.13043478260869565,-4.545454545454547,-4.545454545454547,0,audit_only_fast_fail_cost_removed
scope,07_E1_only,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,84,0.2028985507246377,0.0,0.0,0,audit_only_false_repair_cost_removed
scope,07_E1_only,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,98,0.23671497584541062,-4.545454545454547,-4.545454545454547,0,audit_only_fast_fail_and_false_repair_removed
scope,07_E1_only,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_E1_only,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,101,0.14027777777777778,-8.64197530864198,-8.64197530864198,0,audit_only_fast_fail_cost_removed
scope,07_E1_only,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,154,0.21388888888888888,-4.938271604938271,-4.938271604938271,0,audit_only_false_repair_cost_removed
scope,07_E1_only,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,165,0.22916666666666666,-11.111111111111116,-11.111111111111116,0,audit_only_fast_fail_and_false_repair_removed
scope,07_E1_only,validation,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,07_E1_only,validation,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,101,0.14027777777777778,-8.64197530864197,-8.64197530864197,0,audit_only_fast_fail_cost_removed
scope,07_E1_only,validation,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,154,0.21388888888888888,-4.938271604938271,-4.938271604938271,0,audit_only_false_repair_cost_removed
scope,07_E1_only,validation,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,165,0.22916666666666666,-11.111111111111105,-11.111111111111105,0,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,0,,-3.773584905660379,-3.773584905660379,-4,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,0,,-2.935010482180295,-2.935010482180295,-1,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,0,,-5.031446540880504,-5.031446540880504,-5,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,0,,-9.433962264150948,-9.433962264150948,-8,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,0,,-9.433962264150948,-9.433962264150948,-6,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,0,,-13.20754716981132,-13.20754716981132,-11,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,216,0.3612040133779264,-6.629834254143646,-6.629834254143646,-1,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,232,0.3879598662207358,-2.762430939226518,-2.762430939226518,-1,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,282,0.47157190635451507,-7.182320441988948,-7.182320441988948,-2,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,216,0.3612040133779264,-9.392265193370164,-9.392265193370164,-2,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,232,0.3879598662207358,-3.8674033149171256,-3.8674033149171256,-3,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,282,0.47157190635451507,-10.497237569060772,-10.497237569060772,-4,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,10,0.16666666666666666,-6.999999999999999,-6.999999999999999,-1,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,14,0.23333333333333334,-3.9999999999999996,-3.9999999999999996,-1,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,16,0.26666666666666666,-9.0,-9.0,-2,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,robustness,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,robustness,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,10,0.16666666666666666,-13.0,-13.0,-2,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,robustness,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,14,0.23333333333333334,-10.0,-10.0,-2,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,robustness,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,16,0.26666666666666666,-15.000000000000002,-15.000000000000002,-3,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,0,,-3.4165571616294352,-3.4165571616294352,-5,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,0,,-3.285151116951382,-3.285151116951382,-4,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,0,,-4.4678055190538775,-4.4678055190538775,-5,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,train,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,train,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,0,,-8.409986859395534,-8.409986859395534,-16,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,train,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,0,,-9.06701708278581,-9.06701708278581,-13,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,train,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,0,,-11.300919842312748,-11.300919842312748,-18,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,360,0.40313549832026874,-3.5555555555555536,-3.5555555555555536,-1,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,397,0.44456886898096304,-6.2222222222222205,-6.2222222222222205,-3,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,454,0.5083986562150056,-6.2222222222222205,-6.2222222222222205,-3,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,360,0.40313549832026874,-7.1111111111111125,-7.1111111111111125,-5,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,397,0.44456886898096304,-9.777777777777775,-9.777777777777775,-6,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,train,risk_on,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,454,0.5083986562150056,-10.222222222222221,-10.222222222222221,-7,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,71,0.2874493927125506,-6.25,-6.25,-6,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,74,0.29959514170040485,-6.578947368421051,-6.578947368421051,-5,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,84,0.340080971659919,-7.236842105263158,-7.236842105263158,-6,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,0.0,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,71,0.2874493927125506,-11.184210526315791,-11.184210526315791,-17,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,74,0.29959514170040485,-10.855263157894738,-10.855263157894738,-12,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,train,transition,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,84,0.340080971659919,-12.828947368421053,-12.828947368421053,-17,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,0,,-0.8771929824561403,-0.8771929824561403,0,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,0,,-1.461988304093567,-1.461988304093567,0,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,0,,-1.461988304093567,-1.461988304093567,0,audit_only_fast_fail_and_false_repair_removed
scope,08_selected_T4_T7_union,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_executable_horizon_complete,0,,0.0,0.0,0,executable_anchor_and_required_label_horizon_complete
scope,08_selected_T4_T7_union,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_10d_oracle,0,,-3.508771929824561,-3.508771929824561,-1,audit_only_fast_fail_cost_removed
scope,08_selected_T4_T7_union,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_false_repair_20d_oracle,0,,-4.093567251461988,-4.093567251461988,-1,audit_only_false_repair_cost_removed
scope,08_selected_T4_T7_union,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,post_replay_non_fast_fail_and_non_false_repair_oracle,0,,-4.970760233918129,-4.970760233918129,-1,audit_only_fast_fail_and_false_repair_removed
