output_id,path,recorded_sha256,actual_sha256,hash_match_flag,status
selected_label_contract,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/09_riskon_fastfail_label_feature_uplift/outputs/publishable/tables/09A_fast_fail_label_frontier/selected_label_contract.csv,d96bf91cd76ef904ae2461b50d27712434149ae8f77017707b8875ab285b32c1,d96bf91cd76ef904ae2461b50d27712434149ae8f77017707b8875ab285b32c1,True,pass
selected_label_event_bindings,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/09_riskon_fastfail_label_feature_uplift/outputs/local_cache/09A_fast_fail_label_frontier/selected_label_event_bindings.parquet,1e252016d9d334407fdbbf1924cb3a8395f86069e76bae1c560efacc5f715191,1e252016d9d334407fdbbf1924cb3a8395f86069e76bae1c560efacc5f715191,True,pass
source_pool_reconstruction_audit,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/09_riskon_fastfail_label_feature_uplift/outputs/publishable/tables/input_audit/source_pool_reconstruction_audit.csv,d76d923617c57aea4650130b2b39efc3356bb48f2af366ec0d1f30a6c93c9f9b,d76d923617c57aea4650130b2b39efc3356bb48f2af366ec0d1f30a6c93c9f9b,True,pass
fast_fail_label_contract,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/09_riskon_fastfail_label_feature_uplift/outputs/publishable/reports/09A_fast_fail_label_frontier/fast_fail_label_contract.md,71b2d3869150bc3300936ded23288bce0ccba1a87ae6e5c2a88c951827c83b89,71b2d3869150bc3300936ded23288bce0ccba1a87ae6e5c2a88c951827c83b89,True,pass
cost_target_bridge,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/09_riskon_fastfail_label_feature_uplift/outputs/publishable/tables/09A_fast_fail_label_frontier/cost_target_bridge.csv,f296e849d6d54c037a48313a03597aa10db21880ea87e9f7d51514335d974d6e,f296e849d6d54c037a48313a03597aa10db21880ea87e9f7d51514335d974d6e,True,pass
label_mechanism_contract,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/09_riskon_fastfail_label_feature_uplift/outputs/publishable/tables/09A_fast_fail_label_frontier/label_mechanism_contract.csv,21d38023c0de8bd020101302a391353c69247837b95ab00359a4e00ffe943e3d,21d38023c0de8bd020101302a391353c69247837b95ab00359a4e00ffe943e3d,True,pass
