primitive_id,industry,task,fold_id,baseline_name,candidate_event_count,baseline_event_count,candidate_positive_rate,baseline_positive_rate,lift
E10P_09f2dcaff0129d10,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,783,1043,0.4073326066608403,0.44445076643134734,0.9164853284683433
E10P_8d5af32ad9c4e205,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,286,1027,0.19311055907828642,0.4527456393373958,0.426532123779057
E10P_8d5af32ad9c4e205,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,415,1200,0.5447680794937065,0.5736149640457191,0.9497103695681945
E10P_8d5af32ad9c4e205,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,354,1039,0.49161559634780133,0.7023441613397531,0.6999639541532209
E10P_8d5af32ad9c4e205,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,277,1043,0.4664701889565795,0.44445076643134734,1.0495429959588862
E10P_ad8e26ba785e4393,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,640,1027,0.4911035083086889,0.4527456393373958,1.0847227795002747
E10P_ad8e26ba785e4393,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,480,1200,0.7694991298446914,0.5736149640457191,1.3414906829093107
E10P_ad8e26ba785e4393,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,546,1039,0.8116067179477372,0.7023441613397531,1.1555683988310814
E10P_ad8e26ba785e4393,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,173,1043,0.6651856738339135,0.44445076643134734,1.4966464771225954
E10P_fe33c1590e70aaef,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,655,1027,0.5065287612159601,0.4527456393373958,1.1187932410730166
E10P_fe33c1590e70aaef,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,505,1200,0.7051222610153662,0.5736149640457191,1.2292605758436344
E10P_fe33c1590e70aaef,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,558,1039,0.8094604971787119,0.7023441613397531,1.1525126024179224
E10P_fe33c1590e70aaef,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,149,1043,0.6520227404499221,0.44445076643134734,1.467030298283078
E10P_879debc6ecc62833,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,430,1027,0.40539603106223143,0.4527456393373958,0.8954167546606044
E10P_879debc6ecc62833,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,503,1200,0.557862348047222,0.5736149640457191,0.9725379967646005
E10P_879debc6ecc62833,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,577,1039,0.7724934699715349,0.7023441613397531,1.0998788236496033
E10P_879debc6ecc62833,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,331,1043,0.5752998819576207,0.44445076643134734,1.2944063221600612
E10P_d152b83338d2d3f7,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,308,1027,0.428912858016915,0.4527456393373958,0.9473594459013218
E10P_d152b83338d2d3f7,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,531,1200,0.5516750632850792,0.5736149640457191,0.9617515195107581
E10P_d152b83338d2d3f7,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,416,1039,0.7141152857888693,0.7023441613397531,1.0167597669305917
E10P_d152b83338d2d3f7,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,417,1043,0.40842549477158974,0.44445076643134734,0.918944291740079
E10P_2a8dd91b01c9bc7b,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,304,1027,0.2749916888309779,0.4527456393373958,0.6073867199106211
E10P_2a8dd91b01c9bc7b,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,418,1200,0.44261944664756697,0.5736149640457191,0.7716316246803643
E10P_2a8dd91b01c9bc7b,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,493,1039,0.5670058646429886,0.7023441613397531,0.8073048739543864
E10P_2a8dd91b01c9bc7b,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,188,1043,0.6654822029313487,0.44445076643134734,1.4973136581015285
E10P_17ebd2141911e2dd,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,155,1027,0.1624761078385937,0.4527456393373958,0.3588684102543349
E10P_17ebd2141911e2dd,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,0,1200,,0.5736149640457191,
E10P_17ebd2141911e2dd,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,298,1039,0.6028995591279139,0.7023441613397531,0.8584104379508984
E10P_17ebd2141911e2dd,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,709,1043,0.3623975615892288,0.44445076643134734,0.8153829151855159
E10P_3532ed7757d7d96d,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,570,1027,0.5080935127520415,0.4527456393373958,1.1222493793549257
E10P_3532ed7757d7d96d,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,374,1200,0.8585711103020843,0.5736149640457191,1.4967725113838788
E10P_3532ed7757d7d96d,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,473,1039,0.8782855267350497,0.7023441613397531,1.2505059130265717
E10P_3532ed7757d7d96d,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,11,1043,0.05936297523345291,0.44445076643134734,0.13356479438678723
E10P_c13f22bd41698048,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,512,1027,0.5275384112816008,0.4527456393373958,1.165198216052762
E10P_c13f22bd41698048,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,457,1200,0.824106636590378,0.5736149640457191,1.4366895709587761
E10P_c13f22bd41698048,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,406,1039,0.8582651037662788,0.7023441613397531,1.222000766873465
E10P_c13f22bd41698048,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,167,1043,0.6699714469362162,0.44445076643134734,1.5074143134360063
E10P_d6c82c36903f135a,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,463,1027,0.41988947003593263,0.4527456393373958,0.9274290761816083
E10P_d6c82c36903f135a,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,612,1200,0.588987832192159,0.5736149640457191,1.0267999775285057
E10P_d6c82c36903f135a,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,504,1039,0.8235230877300114,0.7023441613397531,1.1725349665598472
E10P_d6c82c36903f135a,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,290,1043,0.8108832396398393,0.44445076643134734,1.8244613371931118
E10P_b6abc3da5e1ed502,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,349,1027,0.2036263009116227,0.4527456393373958,0.44975872370551095
E10P_b6abc3da5e1ed502,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,318,1200,0.45800665192313605,0.5736149640457191,0.798456596551814
E10P_b6abc3da5e1ed502,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,255,1039,0.8138195144258891,0.7023441613397531,1.1587189859647893
E10P_b6abc3da5e1ed502,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,243,1043,0.3362144286892961,0.44445076643134734,0.7564717041414527
E10P_3ad97fa9d86be3df,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,328,1027,0.16063369749433434,0.4527456393373958,0.35479899426403233
E10P_3ad97fa9d86be3df,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,177,1200,0.459829095692229,0.5736149640457191,0.8016337168909335
E10P_3ad97fa9d86be3df,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,293,1039,0.6821491114145867,0.7023441613397531,0.9712462193938604
E10P_3ad97fa9d86be3df,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,200,1043,0.3720882857772397,0.44445076643134734,0.8371867344607555
E10P_542b7c158a299684,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,424,1027,0.40123479418059776,0.4527456393373958,0.8862256404452942
E10P_542b7c158a299684,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,543,1200,0.5987657246348105,0.5736149640457191,1.043846067772888
E10P_542b7c158a299684,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,530,1039,0.6571803745421092,0.7023441613397531,0.9356956471148106
E10P_542b7c158a299684,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,177,1043,0.7241478730922901,0.44445076643134734,1.6293095383921372
E10P_56e0294ee8229902,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,362,1027,0.2821732607319963,0.4527456393373958,0.62324898621876
E10P_56e0294ee8229902,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,441,1200,0.554948596518537,0.5736149640457191,0.9674583672024039
E10P_56e0294ee8229902,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,419,1039,0.6134967349670849,0.7023441613397531,0.8734987328673912
E10P_56e0294ee8229902,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,235,1043,0.45232262367769843,0.44445076643134734,1.0177114268686205
E10P_035f75c66ca6af86,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,354,1027,0.3516736224428063,0.4527456393373958,0.7767576137397793
E10P_035f75c66ca6af86,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,626,1200,0.5375226739185156,0.5736149640457191,0.937079238880653
E10P_035f75c66ca6af86,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,669,1039,0.7643768539199571,0.7023441613397531,1.0883223581753336
E10P_035f75c66ca6af86,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,82,1043,0.533367899677631,0.44445076643134734,1.200060704046549
E10P_afcfe299be7e2156,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,335,1027,0.601503444866757,0.4527456393373958,1.3285681685351445
E10P_afcfe299be7e2156,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,389,1200,0.6729942897163702,0.5736149640457191,1.1732509294557563
E10P_afcfe299be7e2156,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,380,1039,0.6335361948192464,0.7023441613397531,0.9020309837996625
E10P_afcfe299be7e2156,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,1,1043,1.0,0.44445076643134734,2.2499679953965526
E10P_18c59a8b0ea4d8b0,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,550,1027,0.3690445912403038,0.4527456393373958,0.8151256669868968
E10P_18c59a8b0ea4d8b0,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,797,1200,0.5767208408100942,0.5736149640457191,1.0054145671906278
E10P_18c59a8b0ea4d8b0,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,731,1039,0.7349402589751476,0.7023441613397531,1.0464104344132596
E10P_18c59a8b0ea4d8b0,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,529,1043,0.4575861248606508,0.44445076643134734,1.029554136073995
E10P_fbc505e2279705a9,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,272,1027,0.34858275666352345,0.4527456393373958,0.7699306771318278
E10P_fbc505e2279705a9,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,374,1200,0.5556600679179745,0.5736149640457191,0.968698696419793
E10P_fbc505e2279705a9,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,208,1039,0.7640889610802917,0.7023441613397531,1.087912455373385
E10P_fbc505e2279705a9,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,0,1043,,0.44445076643134734,
E10P_1c7fb66503e4a518,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,385,1027,0.33807910668768465,0.4527456393373958,0.7467307850440517
E10P_1c7fb66503e4a518,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,625,1200,0.5272019791246013,0.5736149640457191,0.9190868651790985
E10P_1c7fb66503e4a518,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,679,1039,0.7687637278807988,0.7023441613397531,1.0945684042056354
E10P_1c7fb66503e4a518,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,81,1043,0.5399919010165778,0.44445076643134734,1.2149644950606433
E10P_11bcc105568782e4,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,13,1027,0.3602253740326507,0.4527456393373958,0.7956462585920192
E10P_11bcc105568782e4,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,0,1200,,0.5736149640457191,
E10P_11bcc105568782e4,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,1,1039,1.0,0.7023441613397531,1.4238033930437395
E10P_11bcc105568782e4,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,894,1043,0.4392137020694091,0.44445076643134734,0.988216772795807
E10P_33e137e657941b7a,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,362,1027,0.27964721646784757,0.4527456393373958,0.6176695967234892
E10P_33e137e657941b7a,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,406,1200,0.4652343842306454,0.5736149640457191,0.8110569169070084
E10P_33e137e657941b7a,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,328,1039,0.7071080038012342,0.7023441613397531,1.0067827750605827
E10P_33e137e657941b7a,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,230,1043,0.43366205744528563,0.44445076643134734,0.975725750069714
E10P_b5c5f956ce71d883,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,434,1027,0.26488383207973737,0.4527456393373958,0.5850610344196827
E10P_b5c5f956ce71d883,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,477,1200,0.47632956594857,0.5736149640457191,0.8303994766611509
E10P_b5c5f956ce71d883,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,291,1039,0.8540601236363179,0.7023441613397531,1.216013701896745
E10P_b5c5f956ce71d883,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,305,1043,0.4524771452126496,0.44445076643134734,1.01805909537686
E10P_bfbfe8713bfd5816,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,430,1027,0.3844018255122721,0.4527456393373958,0.8490458926890019
E10P_bfbfe8713bfd5816,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,298,1200,0.5531954909192143,0.5736149640457191,0.9644021261536034
E10P_bfbfe8713bfd5816,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,632,1039,0.6868610883950048,0.7023441613397531,0.9779551482065237
E10P_bfbfe8713bfd5816,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,95,1043,0.5983740594944373,0.44445076643134734,1.3463224831379967
E10P_eaf45c51d3fe347c,电子,failure_reject,fold_2020,candidate_scope_weighted_baseline,98,1027,0.15861509486088324,0.4527456393373958,0.35034041430640894
E10P_eaf45c51d3fe347c,电子,failure_reject,fold_2021,candidate_scope_weighted_baseline,0,1200,,0.5736149640457191,
E10P_eaf45c51d3fe347c,电子,failure_reject,fold_2022,candidate_scope_weighted_baseline,167,1039,0.734847249962936,0.7023441613397531,1.0462780078660894
E10P_eaf45c51d3fe347c,电子,failure_reject,fold_2023,candidate_scope_weighted_baseline,928,1043,0.4386355238212245,0.44445076643134734,0.9869158902417573
