industry,task,fold_id,feature_name,feature_family,importance_gain,importance_split,gain_share_within_fold,split_share_within_fold,allowed_for_path_extraction,allowed_for_primitive_formula,used_for_feature_selection,used_for_candidate_ranking,diagnostic_only
电子,launch_winner,fold_2021,return_slope_40d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,return_slope_5d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,return_slope_60d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_ma_10,price_distance,1.8838599920272827,1,0.0004959944923583492,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_ma_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_ma_20,price_distance,16.85639701038599,3,0.004438058090060077,0.009523809523809525,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_ma_40,price_distance,4.251319885253906,1,0.0011193142044862371,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_ma_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_ma_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_max_high_10,price_distance,9.422520160675049,2,0.0024808202964175744,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_max_high_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_max_high_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_max_high_40,price_distance,2.520279884338379,1,0.0006635551193420482,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_max_high_5,price_distance,1.9235199689865112,1,0.0005064364202203384,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_max_high_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_median_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_median_120,price_distance,2.9122400283813477,1,0.0007667528482030379,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_median_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_median_40,price_distance,9.639730453491211,1,0.0025380087867386747,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_median_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_median_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_min_low_10,price_distance,0.9317920207977295,1,0.0002453280563816109,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_min_low_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_min_low_20,price_distance,11.196010112762451,2,0.0029477558713599636,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_min_low_40,price_distance,0.726954996585846,1,0.0001913972779425852,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_min_low_5,price_distance,0.6898260116577148,1,0.00018162172556122625,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,close_over_min_low_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,distance_to_high_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,distance_to_high_120,price_distance,5.157550096511841,2,0.0013579121870831144,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,distance_to_high_20,price_distance,9.727689743041992,1,0.0025611672610167933,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,distance_to_high_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,distance_to_high_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,distance_to_high_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,distance_to_low_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,distance_to_low_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,distance_to_low_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,distance_to_low_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,distance_to_low_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,distance_to_low_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,drawdown_from_recent_high_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,drawdown_from_recent_high_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,drawdown_from_recent_high_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,drawdown_from_recent_high_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,drawdown_from_recent_high_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,drawdown_from_recent_high_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,launch_gain_from_recent_low_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,launch_gain_from_recent_low_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,launch_gain_from_recent_low_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,launch_gain_from_recent_low_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,launch_gain_from_recent_low_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,launch_gain_from_recent_low_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,amplitude_10,volatility_range,12.02878999710083,2,0.00316701539049979,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,amplitude_20,volatility_range,33.496880531311035,3,0.008819269120332419,0.009523809523809525,True,True,False,False,True
电子,launch_winner,fold_2021,amplitude_5,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,amplitude_60,volatility_range,10.31410026550293,1,0.002715561106967419,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,atr20_pct,volatility_range,165.5329693555832,17,0.04358255998405619,0.05396825396825397,True,True,False,False,True
电子,launch_winner,fold_2021,atr_like_10,volatility_range,243.80697679519653,15,0.06419103234886579,0.047619047619047616,True,True,False,False,True
电子,launch_winner,fold_2021,atr_like_20,volatility_range,861.5470204353333,40,0.22683351143511246,0.12698412698412698,True,True,False,False,True
电子,launch_winner,fold_2021,high_vol_constructive_ratio,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,high_vol_destructive_ratio,volatility_range,32.600289821624756,5,0.008583209086260831,0.015873015873015872,True,True,False,False,True
电子,launch_winner,fold_2021,range_expansion_ratio_20_60,volatility_range,42.47578001022339,6,0.011183290177007251,0.01904761904761905,True,True,False,False,True
电子,launch_winner,fold_2021,range_expansion_ratio_5_20,volatility_range,9.015730142593384,2,0.00237371806516432,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,volatility_return_std_10,volatility_range,33.89069080352783,3,0.00892295396256078,0.009523809523809525,True,True,False,False,True
电子,launch_winner,fold_2021,volatility_return_std_20,volatility_range,5.047140002250671,2,0.0013288427239138401,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,volatility_return_std_5,volatility_range,135.40660858154297,13,0.03565070247767938,0.04126984126984127,True,True,False,False,True
电子,launch_winner,fold_2021,volatility_return_std_60,volatility_range,263.6968413591385,23,0.06942776083145985,0.07301587301587302,True,True,False,False,True
电子,launch_winner,fold_2021,money_over_mean_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,money_over_mean_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,money_over_mean_5,volume_money,17.755800247192383,1,0.004674858623939022,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,money_over_mean_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,money_price_coherence_10,volume_money,11.625159740447998,2,0.0030607450810838806,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,money_price_coherence_20,volume_money,14.81794023513794,2,0.0039013603855000078,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,money_price_coherence_5,volume_money,14.733400344848633,1,0.003879102192138753,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,money_price_coherence_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,money_zscore_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,money_zscore_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,money_zscore_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,money_zscore_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,turnover_proxy_ratio_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,turnover_proxy_ratio_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,turnover_proxy_ratio_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,turnover_proxy_ratio_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,volume_over_mean_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,volume_over_mean_20,volume_money,4.824840068817139,1,0.001270314201039905,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,volume_over_mean_5,volume_money,38.12907028198242,3,0.010038861135458418,0.009523809523809525,True,True,False,False,True
电子,launch_winner,fold_2021,volume_over_mean_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,volume_price_divergence_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,volume_price_divergence_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,volume_price_divergence_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,volume_price_divergence_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,volume_zscore_10,volume_money,2.3237099647521973,1,0.0006118009561395326,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,volume_zscore_20,volume_money,5.074349880218506,1,0.0013360067115068168,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,volume_zscore_5,volume_money,20.18655014038086,3,0.005314841724819413,0.009523809523809525,True,True,False,False,True
电子,launch_winner,fold_2021,volume_zscore_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,atr20_pct_industry_rank,cross_section_rank,7.7052202224731445,1,0.002028678781294224,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,atr20_pct_market_rank,cross_section_rank,415.92742943763733,21,0.10950798631262953,0.06666666666666667,True,True,False,False,True
电子,launch_winner,fold_2021,money_20d_industry_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,money_20d_market_rank,cross_section_rank,8.620409965515137,1,0.0022696356856994147,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,money_5d_industry_rank,cross_section_rank,6.106560230255127,1,0.0016077735363983522,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,money_5d_market_rank,cross_section_rank,6.38631010055542,1,0.0016814278395281671,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,rank_evaporation_2d,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,rank_evaporation_3d,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,rank_evaporation_5d,cross_section_rank,13.664580345153809,2,0.003597696548717982,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,rank_jump_5d,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,rank_persistence_3d,cross_section_rank,23.353400230407715,2,0.006148629909411379,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,rank_persistence_5d,cross_section_rank,13.067999839782715,1,0.003440625085782993,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,ret_10d_industry_rank,cross_section_rank,9.2849702835083,1,0.0024446053007236234,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,ret_10d_market_rank,cross_section_rank,0.035719700157642365,1,9.404507034419621e-06,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,ret_20d_industry_rank,cross_section_rank,64.0981297492981,8,0.01687615823929143,0.025396825396825397,True,True,False,False,True
电子,launch_winner,fold_2021,ret_20d_market_rank,cross_section_rank,1.584280014038086,1,0.00041711919391136936,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,ret_5d_industry_rank,cross_section_rank,28.01413059234619,3,0.007375736275952519,0.009523809523809525,True,True,False,False,True
电子,launch_winner,fold_2021,ret_5d_market_rank,cross_section_rank,95.43629908561707,7,0.025127068316043253,0.022222222222222223,True,True,False,False,True
电子,launch_winner,fold_2021,ret_60d_industry_rank,cross_section_rank,5.762619972229004,2,0.001517218784769657,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,ret_60d_market_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,industry_breadth_20d,industry_market_context,16.50759983062744,3,0.004346224577568424,0.009523809523809525,True,True,False,False,True
电子,launch_winner,fold_2021,industry_breadth_change_5d,industry_market_context,8.651469945907593,2,0.002277813352443554,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,industry_money_breadth_20d,industry_market_context,18.75514030456543,2,0.004937971151700017,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,industry_relative_strength_vs_market_20d,industry_market_context,14.244709730148315,3,0.0037504366573408447,0.009523809523809525,True,True,False,False,True
电子,launch_winner,fold_2021,industry_relative_strength_vs_market_60d,industry_market_context,22.825969696044922,2,0.006009764685216004,0.006349206349206349,True,True,False,False,True
电子,launch_winner,fold_2021,market_breadth_20d,industry_market_context,19.37885022163391,3,0.005102185416562844,0.009523809523809525,True,True,False,False,True
电子,launch_winner,fold_2021,market_volatility_regime,industry_market_context,207.25748538970947,15,0.054568052662295814,0.047619047619047616,True,True,False,False,True
电子,launch_winner,fold_2021,risk_on_off_bucket,industry_market_context,9.387660026550293,1,0.002471642101327744,0.0031746031746031746,True,True,False,False,True
电子,launch_winner,fold_2021,prelaunch_drawdown_120d,launch_lifecycle_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,prelaunch_drawdown_60d,launch_lifecycle_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,prelaunch_repair_age,launch_lifecycle_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2021,sparse_strong_day_flag,launch_lifecycle_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,body_pct,kbar_candle_shape,3.5495100021362305,1,0.0006589938298030003,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,close_open_return,kbar_candle_shape,12.143899917602539,1,0.0022546084137328457,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,gap_close_pct,kbar_candle_shape,13.115099906921387,1,0.0024349191608727823,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,gap_open_pct,kbar_candle_shape,106.86343908309937,11,0.019840019311090383,0.031161473087818695,True,True,False,False,True
电子,launch_winner,fold_2022,high_close_ratio,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,intraday_range_pct,kbar_candle_shape,21.435450077056885,3,0.00397965615854844,0.0084985835694051,True,True,False,False,True
电子,launch_winner,fold_2022,low_close_ratio,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,open_close_ratio,kbar_candle_shape,12.930500030517578,1,0.0024006467741322763,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_close_10d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_close_120d,rolling_return,29.755770206451416,3,0.0055243875789295046,0.0084985835694051,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_close_1d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_close_20d,rolling_return,68.66079998016357,5,0.012747405559932036,0.014164305949008499,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_close_2d,rolling_return,7.282939910888672,1,0.0013521338047260546,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_close_3d,rolling_return,8.077119827270508,1,0.001499579413932428,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_close_40d,rolling_return,36.677520513534546,4,0.006809463755939736,0.0113314447592068,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_close_5d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_close_60d,rolling_return,54.570640563964844,5,0.010131459102356952,0.014164305949008499,True,True,False,False,True
电子,launch_winner,fold_2022,ret_10d,rolling_return,8.654279708862305,1,0.001606733584663013,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,ret_120d,rolling_return,24.809029579162598,2,0.004605987138007451,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,ret_1d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,ret_20d,rolling_return,10.206600189208984,1,0.001894933820134847,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,ret_2d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,ret_3d,rolling_return,12.745699882507324,1,0.002366337205427823,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,ret_40d,rolling_return,17.685819625854492,2,0.0032835084283274556,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,ret_5d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,ret_60d,rolling_return,10.977999687194824,1,0.0020381500694706305,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,return_acceleration_20_60,rolling_return,11.818660259246826,2,0.0021942251698668877,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,return_acceleration_5_20,rolling_return,102.01450157165527,6,0.018939776770790777,0.0169971671388102,True,True,False,False,True
电子,launch_winner,fold_2022,return_slope_10d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,return_slope_120d,rolling_return,11.359100341796875,1,0.0021089043368950045,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,return_slope_1d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,return_slope_20d,rolling_return,11.11769962310791,1,0.002064086436950985,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,return_slope_2d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,return_slope_3d,rolling_return,7.454249858856201,1,0.0013839388140446738,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,return_slope_40d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,return_slope_5d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,return_slope_60d,rolling_return,9.190710067749023,1,0.001706326006268419,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_ma_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_ma_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_ma_20,price_distance,26.427499771118164,2,0.0049064685761712815,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_ma_40,price_distance,16.665589809417725,2,0.0030940949167136706,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_ma_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_ma_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_max_high_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_max_high_120,price_distance,78.64856052398682,5,0.014601710116890083,0.014164305949008499,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_max_high_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_max_high_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_max_high_5,price_distance,8.828450202941895,1,0.0016390696763666883,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_max_high_60,price_distance,3.297110080718994,1,0.0006121338432818701,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_median_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_median_120,price_distance,9.178000450134277,1,0.0017039663680134957,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_median_20,price_distance,12.989500045776367,1,0.002411600580711332,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_median_40,price_distance,14.32129955291748,1,0.002658859401566174,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_median_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_median_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_min_low_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_min_low_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_min_low_20,price_distance,21.82882022857666,2,0.004052688352435537,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_min_low_40,price_distance,7.978509902954102,1,0.0014812717231123592,0.0028328611898017,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_min_low_5,price_distance,22.765429496765137,2,0.004226577066173783,0.0056657223796034,True,True,False,False,True
电子,launch_winner,fold_2022,close_over_min_low_60,price_distance,26.235130310058594,3,0.004870753706286568,0.0084985835694051,True,True,False,False,True
电子,launch_winner,fold_2022,distance_to_high_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
