feature_name,fold_id,raw_threshold,train_quantile_value,assigned_quantile_bucket,quantile_error,denominator_count,quantile_missing,pass
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_median_120,fold_2020,-0.029953221390461967,-0.018761921719173583,q80,0.011191299671288384,1155,False,True
close_over_max_high_40,fold_2020,-0.08319093259171083,-0.07895515875905283,q40,0.004235773832657996,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.09029738977551459,-0.09355262666940689,q20,0.003255236893892302,1155,False,True
low_close_ratio,fold_2020,-0.021923184394836422,-0.024965131282806398,q30,0.0030419468879699756,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.09029738977551459,-0.09355262666940689,q20,0.003255236893892302,1155,False,True
low_close_ratio,fold_2020,-0.021923184394836422,-0.024965131282806398,q30,0.0030419468879699756,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.09029738977551459,-0.09355262666940689,q20,0.003255236893892302,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
close_over_max_high_120,fold_2020,-0.16710266163919427,-0.18585550825620895,q80,0.01875284661701468,1155,False,True
close_over_close_60d,fold_2020,1.2970805168151858,1.2946176528930664,q95,0.0024628639221193627,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
close_over_max_high_120,fold_2020,-0.16710266163919427,-0.18585550825620895,q80,0.01875284661701468,1155,False,True
close_over_close_60d,fold_2020,1.2970805168151858,1.2946176528930664,q95,0.0024628639221193627,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
close_over_max_high_120,fold_2020,-0.16710266163919427,-0.18585550825620895,q80,0.01875284661701468,1155,False,True
amplitude_60,fold_2020,0.35528032071579013,0.3395501657808628,q20,0.015730154934927354,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
close_over_max_high_120,fold_2020,-0.16710266163919427,-0.18585550825620895,q80,0.01875284661701468,1155,False,True
amplitude_60,fold_2020,0.35528032071579013,0.3395501657808628,q20,0.015730154934927354,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.08474820515676294,-0.09014632832293167,q60,0.005398123166168722,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.09029738977551459,-0.09355262666940689,q20,0.003255236893892302,1155,False,True
market_volatility_regime,fold_2020,0.40295699047950834,0.3777840677297959,q60,0.025172922749712445,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.08474820515676294,-0.09014632832293167,q60,0.005398123166168722,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.09029738977551459,-0.09355262666940689,q20,0.003255236893892302,1155,False,True
market_volatility_regime,fold_2020,0.40295699047950834,0.3777840677297959,q60,0.025172922749712445,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.08474820515676294,-0.09014632832293167,q60,0.005398123166168722,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.09029738977551459,-0.09355262666940689,q20,0.003255236893892302,1155,False,True
money_price_coherence_20,fold_2020,-0.06301368339488597,-0.12867743601234655,q10,0.06566375261746057,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.08474820515676294,-0.09014632832293167,q60,0.005398123166168722,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.09029738977551459,-0.09355262666940689,q20,0.003255236893892302,1155,False,True
money_price_coherence_20,fold_2020,-0.06301368339488597,-0.12867743601234655,q10,0.06566375261746057,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.08474820515676294,-0.09014632832293167,q60,0.005398123166168722,1155,False,True
ret_60d,fold_2020,-0.04715961217880248,-0.04074429273605357,q70,0.006415319442748917,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.08474820515676294,-0.09014632832293167,q60,0.005398123166168722,1155,False,True
ret_60d,fold_2020,-0.04715961217880248,-0.04074429273605357,q70,0.006415319442748917,1155,False,True
market_volatility_regime,fold_2020,0.07865922415097108,0.06707317073170732,q05,0.011586053419263762,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.08474820515676294,-0.09014632832293167,q60,0.005398123166168722,1155,False,True
ret_60d,fold_2020,-0.04715961217880248,-0.04074429273605357,q70,0.006415319442748917,1155,False,True
market_volatility_regime,fold_2020,0.07865922415097108,0.06707317073170732,q05,0.011586053419263762,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
atr_like_20,fold_2020,0.09975000619888306,0.11530001640319826,q10,0.015550010204315193,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
atr_like_20,fold_2020,0.09975000619888306,0.11530001640319826,q10,0.015550010204315193,1155,False,True
volatility_return_std_60,fold_2020,0.027849930244313047,0.02755599053379379,q40,0.000293939710519258,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
atr_like_20,fold_2020,0.09975000619888306,0.11530001640319826,q10,0.015550010204315193,1155,False,True
volatility_return_std_60,fold_2020,0.027849930244313047,0.02755599053379379,q40,0.000293939710519258,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.08688519150018693,0.09780528396368027,q90,0.010920092463493333,1155,False,True
close_over_max_high_120,fold_2020,-0.16710266163919427,-0.18585550825620895,q80,0.01875284661701468,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.08688519150018693,0.09780528396368027,q90,0.010920092463493333,1155,False,True
close_over_max_high_120,fold_2020,-0.16710266163919427,-0.18585550825620895,q80,0.01875284661701468,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.08688519150018693,0.09780528396368027,q90,0.010920092463493333,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.11802860349416731,-0.1305599957704544,q10,0.012531392276287093,1155,False,True
range_expansion_ratio_20_60,fold_2020,0.9323539137984179,0.9056646169323256,q20,0.026689296866092338,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.11802860349416731,-0.1305599957704544,q10,0.012531392276287093,1155,False,True
range_expansion_ratio_20_60,fold_2020,0.9323539137984179,0.9056646169323256,q20,0.026689296866092338,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.11802860349416731,-0.1305599957704544,q10,0.012531392276287093,1155,False,True
volatility_return_std_5,fold_2020,0.021971804332892406,0.022153377766222716,q40,0.00018157343333030998,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.11802860349416731,-0.1305599957704544,q10,0.012531392276287093,1155,False,True
volatility_return_std_5,fold_2020,0.021971804332892406,0.022153377766222716,q40,0.00018157343333030998,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
volume_price_divergence_60,fold_2020,0.006944779358572462,-0.05737704918032788,q20,0.06432182853890034,1155,False,True
rank_persistence_3d,fold_2020,0.6690507154284151,0.6576497971835514,q50,0.011400918244863667,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
volume_price_divergence_60,fold_2020,0.006944779358572462,-0.05737704918032788,q20,0.06432182853890034,1155,False,True
rank_persistence_3d,fold_2020,0.6690507154284151,0.6576497971835514,q50,0.011400918244863667,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
volume_price_divergence_60,fold_2020,0.006944779358572462,-0.05737704918032788,q20,0.06432182853890034,1155,False,True
amplitude_60,fold_2020,0.32361887009375706,0.3395501657808628,q20,0.015931295687105718,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
volume_price_divergence_60,fold_2020,0.006944779358572462,-0.05737704918032788,q20,0.06432182853890034,1155,False,True
amplitude_60,fold_2020,0.32361887009375706,0.3395501657808628,q20,0.015931295687105718,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
atr_like_20,fold_2020,0.09975000619888306,0.11530001640319826,q10,0.015550010204315193,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
atr_like_20,fold_2020,0.09975000619888306,0.11530001640319826,q10,0.015550010204315193,1155,False,True
money_price_coherence_60,fold_2020,-0.060679249225312995,-0.02442753826655102,q20,0.03625171095876198,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
atr_like_20,fold_2020,0.09975000619888306,0.11530001640319826,q10,0.015550010204315193,1155,False,True
money_price_coherence_60,fold_2020,-0.060679249225312995,-0.02442753826655102,q20,0.03625171095876198,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.08688519150018693,0.09780528396368027,q90,0.010920092463493333,1155,False,True
close_over_max_high_120,fold_2020,-0.16710266163919427,-0.18585550825620895,q80,0.01875284661701468,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.08688519150018693,0.09780528396368027,q90,0.010920092463493333,1155,False,True
close_over_max_high_120,fold_2020,-0.16710266163919427,-0.18585550825620895,q80,0.01875284661701468,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.08688519150018693,0.09780528396368027,q90,0.010920092463493333,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.07827096296991941,-0.06818829919699335,q70,0.010082663772926062,1155,False,True
volatility_return_std_60,fold_2020,0.03258249972454393,0.03164050390418788,q80,0.000941995820356055,1155,False,True
atr_like_20,fold_2020,0.09975000619888306,0.11530001640319826,q10,0.015550010204315193,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.07827096296991941,-0.06818829919699335,q70,0.010082663772926062,1155,False,True
volatility_return_std_60,fold_2020,0.03258249972454393,0.03164050390418788,q80,0.000941995820356055,1155,False,True
atr_like_20,fold_2020,0.09975000619888306,0.11530001640319826,q10,0.015550010204315193,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.07827096296991941,-0.06818829919699335,q70,0.010082663772926062,1155,False,True
volatility_return_std_60,fold_2020,0.03258249972454393,0.03164050390418788,q80,0.000941995820356055,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.07827096296991941,-0.06818829919699335,q70,0.010082663772926062,1155,False,True
volume_price_divergence_60,fold_2020,0.006944779358572462,-0.05737704918032788,q20,0.06432182853890034,1155,False,True
market_volatility_regime,fold_2020,0.07865922415097108,0.06707317073170732,q05,0.011586053419263762,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.07827096296991941,-0.06818829919699335,q70,0.010082663772926062,1155,False,True
volume_price_divergence_60,fold_2020,0.006944779358572462,-0.05737704918032788,q20,0.06432182853890034,1155,False,True
market_volatility_regime,fold_2020,0.07865922415097108,0.06707317073170732,q05,0.011586053419263762,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.07827096296991941,-0.06818829919699335,q70,0.010082663772926062,1155,False,True
volume_price_divergence_60,fold_2020,0.006944779358572462,-0.05737704918032788,q20,0.06432182853890034,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
atr_like_10,fold_2020,0.9644996643066407,0.9429996490478516,q70,0.021500015258789085,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
atr_like_10,fold_2020,0.9644996643066407,0.9429996490478516,q70,0.021500015258789085,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_median_120,fold_2020,-0.029953221390461967,-0.018761921719173583,q80,0.011191299671288384,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.06866558641195299,0.06756555885076523,q80,0.0011000275611877525,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_median_120,fold_2020,-0.029953221390461967,-0.018761921719173583,q80,0.011191299671288384,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.06866558641195299,0.06756555885076523,q80,0.0011000275611877525,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_median_120,fold_2020,-0.029953221390461967,-0.018761921719173583,q80,0.011191299671288384,1155,False,True
close_over_max_high_40,fold_2020,-0.08319093259171083,-0.07895515875905283,q40,0.004235773832657996,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_median_120,fold_2020,-0.029953221390461967,-0.018761921719173583,q80,0.011191299671288384,1155,False,True
close_over_max_high_40,fold_2020,-0.08319093259171083,-0.07895515875905283,q40,0.004235773832657996,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.1190952844917774,-0.1305599957704544,q10,0.011464711278677,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.1190952844917774,-0.1305599957704544,q10,0.011464711278677,1155,False,True
industry_breadth_change_5d,fold_2020,-0.10912698412698406,-0.1607142857142857,q20,0.05158730158730164,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.1190952844917774,-0.1305599957704544,q10,0.011464711278677,1155,False,True
industry_breadth_change_5d,fold_2020,-0.10912698412698406,-0.1607142857142857,q20,0.05158730158730164,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
money_price_coherence_20,fold_2020,0.45265901647944545,0.4134201521713356,q50,0.039238864308109855,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
money_price_coherence_20,fold_2020,0.45265901647944545,0.4134201521713356,q50,0.039238864308109855,1155,False,True
return_slope_60d,fold_2020,-0.0006656681362073867,-0.0006790715269744412,q70,1.3403390767054504e-05,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
money_price_coherence_20,fold_2020,0.45265901647944545,0.4134201521713356,q50,0.039238864308109855,1155,False,True
return_slope_60d,fold_2020,-0.0006656681362073867,-0.0006790715269744412,q70,1.3403390767054504e-05,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
return_acceleration_20_60,fold_2020,0.02397139929234982,0.03777400404214859,q20,0.013802604749798771,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
return_acceleration_20_60,fold_2020,0.02397139929234982,0.03777400404214859,q20,0.013802604749798771,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_median_120,fold_2020,-0.019543976746821342,-0.018761921719173583,q80,0.0007820550276477593,1155,False,True
amplitude_60,fold_2020,0.4775880426134667,0.45564741771787154,q80,0.021940624895595173,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_median_120,fold_2020,-0.019543976746821342,-0.018761921719173583,q80,0.0007820550276477593,1155,False,True
amplitude_60,fold_2020,0.4775880426134667,0.45564741771787154,q80,0.021940624895595173,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_median_120,fold_2020,-0.019543976746821342,-0.018761921719173583,q80,0.0007820550276477593,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
atr_like_20,fold_2020,0.10525002479553223,0.11530001640319826,q10,0.010049991607666023,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
atr_like_20,fold_2020,0.10525002479553223,0.11530001640319826,q10,0.010049991607666023,1155,False,True
atr20_pct_market_rank,fold_2020,0.8798496240601504,0.8888888888888888,q70,0.009039264828738403,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
atr_like_20,fold_2020,0.10525002479553223,0.11530001640319826,q10,0.010049991607666023,1155,False,True
atr20_pct_market_rank,fold_2020,0.8798496240601504,0.8888888888888888,q70,0.009039264828738403,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
distance_to_high_120,fold_2020,0.3079068641655763,0.3099040749923143,q30,0.0019972108267380384,1155,False,True
amplitude_60,fold_2020,0.35528032071579013,0.3395501657808628,q20,0.015730154934927354,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
distance_to_high_120,fold_2020,0.3079068641655763,0.3099040749923143,q30,0.0019972108267380384,1155,False,True
amplitude_60,fold_2020,0.35528032071579013,0.3395501657808628,q20,0.015730154934927354,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
distance_to_high_120,fold_2020,0.3079068641655763,0.3099040749923143,q30,0.0019972108267380384,1155,False,True
amplitude_60,fold_2020,0.4775880426134667,0.45564741771787154,q80,0.021940624895595173,1155,False,True
close_over_min_low_60,fold_2020,0.17884335533886,0.17959186242021663,q40,0.0007485070813566252,1155,False,True
distance_to_high_120,fold_2020,0.3079068641655763,0.3099040749923143,q30,0.0019972108267380384,1155,False,True
amplitude_60,fold_2020,0.4775880426134667,0.45564741771787154,q80,0.021940624895595173,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,0.003096285276114941,0.004209522157907486,q50,0.0011132368817925449,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.09029738977551459,-0.09355262666940689,q20,0.003255236893892302,1155,False,True
ret_20d_market_rank,fold_2020,0.10414349276974418,0.12,q05,0.01585650723025582,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,0.003096285276114941,0.004209522157907486,q50,0.0011132368817925449,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.09029738977551459,-0.09355262666940689,q20,0.003255236893892302,1155,False,True
ret_20d_market_rank,fold_2020,0.10414349276974418,0.12,q05,0.01585650723025582,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,0.003096285276114941,0.004209522157907486,q50,0.0011132368817925449,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.09029738977551459,-0.09355262666940689,q20,0.003255236893892302,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,0.003096285276114941,0.004209522157907486,q50,0.0011132368817925449,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.11985729262232782,0.12042371034622186,q95,0.0005664177238940415,1155,False,True
ret_60d,fold_2020,-0.06742095947265624,-0.0670270323753357,q40,0.00039392709732054276,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,0.003096285276114941,0.004209522157907486,q50,0.0011132368817925449,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.11985729262232782,0.12042371034622186,q95,0.0005664177238940415,1155,False,True
ret_60d,fold_2020,-0.06742095947265624,-0.0670270323753357,q40,0.00039392709732054276,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,0.003096285276114941,0.004209522157907486,q50,0.0011132368817925449,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.11985729262232782,0.12042371034622186,q95,0.0005664177238940415,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
range_expansion_ratio_20_60,fold_2020,0.9332905845532787,0.9607713094475886,q30,0.02748072489430986,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
range_expansion_ratio_20_60,fold_2020,0.9332905845532787,0.9607713094475886,q30,0.02748072489430986,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_max_high_120,fold_2020,-0.17699921346643457,-0.18585550825620895,q80,0.008856294789774372,1155,False,True
close_over_close_40d,fold_2020,1.3928548693656924,1.3197047233581538,q95,0.07315014600753855,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_max_high_120,fold_2020,-0.17699921346643457,-0.18585550825620895,q80,0.008856294789774372,1155,False,True
close_over_close_40d,fold_2020,1.3928548693656924,1.3197047233581538,q95,0.07315014600753855,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_max_high_120,fold_2020,-0.17699921346643457,-0.18585550825620895,q80,0.008856294789774372,1155,False,True
ret_20d_industry_rank,fold_2020,0.8819444444444445,0.8505494505494503,q60,0.03139499389499423,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_max_high_120,fold_2020,-0.17699921346643457,-0.18585550825620895,q80,0.008856294789774372,1155,False,True
ret_20d_industry_rank,fold_2020,0.8819444444444445,0.8505494505494503,q60,0.03139499389499423,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
money_price_coherence_10,fold_2020,-0.15198330076043143,-0.21920162938823048,q10,0.06721832862779906,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
money_price_coherence_10,fold_2020,-0.15198330076043143,-0.21920162938823048,q10,0.06721832862779906,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
close_over_max_high_10,fold_2020,-0.09408900160588378,-0.10685517340569503,q10,0.012766171799811252,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
industry_relative_strength_vs_market_60d,fold_2020,-0.07969412207603453,-0.09355262666940689,q20,0.013858504593372359,1155,False,True
close_over_max_high_10,fold_2020,-0.09408900160588378,-0.10685517340569503,q10,0.012766171799811252,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_max_high_120,fold_2020,-0.17699921346643457,-0.18585550825620895,q80,0.008856294789774372,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.06866558641195299,0.06756555885076523,q80,0.0011000275611877525,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_max_high_120,fold_2020,-0.17699921346643457,-0.18585550825620895,q80,0.008856294789774372,1155,False,True
industry_relative_strength_vs_market_20d,fold_2020,0.06866558641195299,0.06756555885076523,q80,0.0011000275611877525,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_max_high_120,fold_2020,-0.17699921346643457,-0.18585550825620895,q80,0.008856294789774372,1155,False,True
ret_60d_industry_rank,fold_2020,0.9375000000000001,1.0,q90,0.06249999999999989,1155,False,True
ret_60d_industry_rank,fold_2020,0.6125000000000002,0.6666666666666666,q40,0.054166666666666474,1155,False,True
close_over_max_high_120,fold_2020,-0.17699921346643457,-0.18585550825620895,q80,0.008856294789774372,1155,False,True
ret_60d_industry_rank,fold_2020,0.9375000000000001,1.0,q90,0.06249999999999989,1155,False,True
prelaunch_drawdown_120d,fold_2020,-0.09343158854436988,-0.09014632832293167,q60,0.003285260221438213,1155,False,True
volatility_return_std_60,fold_2020,0.03258249972454393,0.03164050390418788,q80,0.000941995820356055,1155,False,True
atr_like_10,fold_2020,0.08050001859664918,0.06899999856948853,q05,0.011500020027160648,1155,False,True
