path_pattern_raw_id,strict_path_pattern_id,relaxed_feature_set_pattern_id,industry,task,fold_id,tree_id,leaf_id_internal_only,path_depth,leaf_value,path_split_count,split_feature_ordered_list,split_operator_ordered_list,split_threshold_raw_ordered_list,split_threshold_quantile_list,split_feature_family_list,split_gain_ordered_list,split_cover_ordered_list,path_train_support_count,path_oof_support_count,path_train_weighted_support,path_oof_weighted_support,path_train_positive_rate,path_oof_positive_rate,path_baseline_rate,path_contains_forbidden_feature,path_feature_asof_violation,excluded_from_primitive_extraction,token_json
224707e00f47162b,224707e00f47162b,7ef84a5b4a577bdc,电子,launch_winner,fold_2021,0,0,3,-0.17224430843562472,3,atr_like_20;open_close_ratio;volatility_return_std_5,less_than;less_than;less_than,3.319500541687012;-0.002731561660766601;0.0230447794700581,q90;q30;q30,volatility_range;kbar_candle_shape;volatility_range,65.95359802246094;43.97639846801758;20.777999877929688,,79,22,66.04711874260195,19.748593073593078,0.8785258021421525,0.1134800550206327,0.08190416516421979,False,False,False,"[{""direction"": ""less_than"", ""feature_family"": ""volatility_range"", ""feature_name"": ""atr_like_20"", ""quantile_bucket"": ""q90"", ""raw_threshold"": 3.319500541687012, ""split_gain"": 65.95359802246094}, {""direction"": ""less_than"", ""feature_family"": ""kbar_candle_shape"", ""feature_name"": ""open_close_ratio"", ""quantile_bucket"": ""q30"", ""raw_threshold"": -0.002731561660766601, ""split_gain"": 43.97639846801758}, {""direction"": ""less_than"", ""feature_family"": ""volatility_range"", ""feature_name"": ""volatility_return_std_5"", ""quantile_bucket"": ""q30"", ""raw_threshold"": 0.0230447794700581, ""split_gain"": 20.777999877929688}]"
b78954f346cf350a,b78954f346cf350a,1e2e92747fef8eeb,电子,launch_winner,fold_2021,0,4,3,-0.2615681367812067,3,atr_like_20;open_close_ratio;volatility_return_std_5,less_than;less_than;greater_than,3.319500541687012;-0.002731561660766601;0.0230447794700581,q90;q30;q30,volatility_range;kbar_candle_shape;volatility_range,65.95359802246094;43.97639846801758;20.777999877929688,,97,66,56.08645069333095,62.49308316785339,0.4003100513065309,0.03793002186533714,0.08190416516421979,False,False,False,"[{""direction"": ""less_than"", ""feature_family"": ""volatility_range"", ""feature_name"": ""atr_like_20"", ""quantile_bucket"": ""q90"", ""raw_threshold"": 3.319500541687012, ""split_gain"": 65.95359802246094}, {""direction"": ""less_than"", ""feature_family"": ""kbar_candle_shape"", ""feature_name"": ""open_close_ratio"", ""quantile_bucket"": ""q30"", ""raw_threshold"": -0.002731561660766601, ""split_gain"": 43.97639846801758}, {""direction"": ""greater_than"", ""feature_family"": ""volatility_range"", ""feature_name"": ""volatility_return_std_5"", ""quantile_bucket"": ""q30"", ""raw_threshold"": 0.0230447794700581, ""split_gain"": 20.777999877929688}]"
81df594fe415e7b6,81df594fe415e7b6,7a56d763f53ffac5,电子,launch_winner,fold_2021,0,2,3,-0.23758413295764325,3,atr_like_20;open_close_ratio;market_volatility_regime,less_than;greater_than;less_than,3.319500541687012;-0.002731561660766601;0.18918826004647946,q90;q30;q30,volatility_range;kbar_candle_shape;industry_market_context,65.95359802246094;43.97639846801758;30.44339942932129,,106,0,95.06310560354677,0.0,0.4654599907953758,,0.08190416516421979,False,False,False,"[{""direction"": ""less_than"", ""feature_family"": ""volatility_range"", ""feature_name"": ""atr_like_20"", ""quantile_bucket"": ""q90"", ""raw_threshold"": 3.319500541687012, ""split_gain"": 65.95359802246094}, {""direction"": ""greater_than"", ""feature_family"": ""kbar_candle_shape"", ""feature_name"": ""open_close_ratio"", ""quantile_bucket"": ""q30"", ""raw_threshold"": -0.002731561660766601, ""split_gain"": 43.97639846801758}, {""direction"": ""less_than"", ""feature_family"": ""industry_market_context"", ""feature_name"": ""market_volatility_regime"", ""quantile_bucket"": ""q30"", ""raw_threshold"": 0.18918826004647946, ""split_gain"": 30.44339942932129}]"
18cfe8ff7e131b81,18cfe8ff7e131b81,fbc49634cfeaf5e3,电子,launch_winner,fold_2021,0,3,3,-0.31226972985584395,3,atr_like_20;open_close_ratio;market_volatility_regime,less_than;greater_than;greater_than,3.319500541687012;-0.002731561660766601;0.18918826004647946,q90;q30;q30,volatility_range;kbar_candle_shape;industry_market_context,65.95359802246094;43.97639846801758;30.44339942932129,,276,187,207.61068426787966,214.5961356862092,0.1262218011091706,0.05546475937407595,0.08190416516421979,False,False,False,"[{""direction"": ""less_than"", ""feature_family"": ""volatility_range"", ""feature_name"": ""atr_like_20"", ""quantile_bucket"": ""q90"", ""raw_threshold"": 3.319500541687012, ""split_gain"": 65.95359802246094}, {""direction"": ""greater_than"", ""feature_family"": ""kbar_candle_shape"", ""feature_name"": ""open_close_ratio"", ""quantile_bucket"": ""q30"", ""raw_threshold"": -0.002731561660766601, ""split_gain"": 43.97639846801758}, {""direction"": ""greater_than"", ""feature_family"": ""industry_market_context"", ""feature_name"": ""market_volatility_regime"", ""quantile_bucket"": ""q30"", ""raw_threshold"": 0.18918826004647946, ""split_gain"": 30.44339942932129}]"
14e571a4b6994472,14e571a4b6994472,9fbaef5c6cb7b4f5,电子,launch_winner,fold_2021,0,1,1,-0.14555707591965253,1,atr_like_20,greater_than,3.319500541687012,q90,volatility_range,65.95359802246094,,85,137,62.19264069264071,118.55411515567766,1.0,0.14768252044834895,0.08190416516421979,False,False,False,"[{""direction"": ""greater_than"", ""feature_family"": ""volatility_range"", ""feature_name"": ""atr_like_20"", ""quantile_bucket"": ""q90"", ""raw_threshold"": 3.319500541687012, ""split_gain"": 65.95359802246094}]"
179e1900adfb654c,179e1900adfb654c,d3da56393ea80062,电子,launch_winner,fold_2021,1,0,3,0.07745710141648134,3,atr_like_20;gap_open_pct;close_over_close_20d,less_than;less_than;less_than,2.834500694274903;-0.004118651151657104;1.0978164672851565,q80;q30;q60,volatility_range;kbar_candle_shape;rolling_return,62.14350128173828;46.960201263427734;19.803699493408203,,102,39,75.97354971125978,36.837930421294395,0.8306946132426255,0.04913674935440501,0.08190416516421979,False,False,False,"[{""direction"": ""less_than"", ""feature_family"": ""volatility_range"", ""feature_name"": ""atr_like_20"", ""quantile_bucket"": ""q80"", ""raw_threshold"": 2.834500694274903, ""split_gain"": 62.14350128173828}, {""direction"": ""less_than"", ""feature_family"": ""kbar_candle_shape"", ""feature_name"": ""gap_open_pct"", ""quantile_bucket"": ""q30"", ""raw_threshold"": -0.004118651151657104, ""split_gain"": 46.960201263427734}, {""direction"": ""less_than"", ""feature_family"": ""rolling_return"", ""feature_name"": ""close_over_close_20d"", ""quantile_bucket"": ""q60"", ""raw_threshold"": 1.0978164672851565, ""split_gain"": 19.803699493408203}]"
5bc06a58216527b8,5bc06a58216527b8,178f4566568faf57,电子,launch_winner,fold_2021,1,4,3,-0.027092554667501368,3,atr_like_20;gap_open_pct;close_over_close_20d,less_than;less_than;greater_than,2.834500694274903;-0.004118651151657104;1.0978164672851565,q80;q30;q60,volatility_range;kbar_candle_shape;rolling_return,62.14350128173828;46.960201263427734;19.803699493408203,,49,15,26.57569131382157,14.575627324064826,0.3116499521072695,0.0,0.08190416516421979,False,False,False,"[{""direction"": ""less_than"", ""feature_family"": ""volatility_range"", ""feature_name"": ""atr_like_20"", ""quantile_bucket"": ""q80"", ""raw_threshold"": 2.834500694274903, ""split_gain"": 62.14350128173828}, {""direction"": ""less_than"", ""feature_family"": ""kbar_candle_shape"", ""feature_name"": ""gap_open_pct"", ""quantile_bucket"": ""q30"", ""raw_threshold"": -0.004118651151657104, ""split_gain"": 46.960201263427734}, {""direction"": ""greater_than"", ""feature_family"": ""rolling_return"", ""feature_name"": ""close_over_close_20d"", ""quantile_bucket"": ""q60"", ""raw_threshold"": 1.0978164672851565, ""split_gain"": 19.803699493408203}]"
74b922dff1de75ea,74b922dff1de75ea,a9ebfec0946ad56d,电子,launch_winner,fold_2021,1,2,3,0.010742916174356828,3,atr_like_20;gap_open_pct;market_volatility_regime,less_than;greater_than;less_than,2.834500694274903;-0.004118651151657104;0.22192440445359166,q80;q30;q30,volatility_range;kbar_candle_shape;industry_market_context,62.14350128173828;46.960201263427734;28.719999313354492,,119,0,106.11150814249554,0.0,0.447625836875322,,0.08190416516421979,False,False,False,"[{""direction"": ""less_than"", ""feature_family"": ""volatility_range"", ""feature_name"": ""atr_like_20"", ""quantile_bucket"": ""q80"", ""raw_threshold"": 2.834500694274903, ""split_gain"": 62.14350128173828}, {""direction"": ""greater_than"", ""feature_family"": ""kbar_candle_shape"", ""feature_name"": ""gap_open_pct"", ""quantile_bucket"": ""q30"", ""raw_threshold"": -0.004118651151657104, ""split_gain"": 46.960201263427734}, {""direction"": ""less_than"", ""feature_family"": ""industry_market_context"", ""feature_name"": ""market_volatility_regime"", ""quantile_bucket"": ""q30"", ""raw_threshold"": 0.22192440445359166, ""split_gain"": 28.719999313354492}]"
0a5e9a6270b5f0f4,0a5e9a6270b5f0f4,24f6bbd76bf6eb28,电子,launch_winner,fold_2021,1,3,3,-0.0616409939112495,3,atr_like_20;gap_open_pct;market_volatility_regime,less_than;greater_than;greater_than,2.834500694274903;-0.004118651151657104;0.22192440445359166,q80;q30;q30,volatility_range;kbar_candle_shape;industry_market_context,62.14350128173828;46.960201263427734;28.719999313354492,,272,196,204.62666579840953,225.7322755879741,0.12050708374469853,0.04528248975645439,0.08190416516421979,False,False,False,"[{""direction"": ""less_than"", ""feature_family"": ""volatility_range"", ""feature_name"": ""atr_like_20"", ""quantile_bucket"": ""q80"", ""raw_threshold"": 2.834500694274903, ""split_gain"": 62.14350128173828}, {""direction"": ""greater_than"", ""feature_family"": ""kbar_candle_shape"", ""feature_name"": ""gap_open_pct"", ""quantile_bucket"": ""q30"", ""raw_threshold"": -0.004118651151657104, ""split_gain"": 46.960201263427734}, {""direction"": ""greater_than"", ""feature_family"": ""industry_market_context"", ""feature_name"": ""market_volatility_regime"", ""quantile_bucket"": ""q30"", ""raw_threshold"": 0.22192440445359166, ""split_gain"": 28.719999313354492}]"
e068acae230078a0,e068acae230078a0,575346891c371f67,电子,launch_winner,fold_2021,1,1,1,0.0913462034370707,1,atr_like_20,greater_than,2.834500694274903,q80,volatility_range,62.14350128173828,,101,162,73.71258503401361,138.24609375,0.943820224719101,0.1590678824721378,0.08190416516421979,False,False,False,"[{""direction"": ""greater_than"", ""feature_family"": ""volatility_range"", ""feature_name"": ""atr_like_20"", ""quantile_bucket"": ""q80"", ""raw_threshold"": 2.834500694274903, ""split_gain"": 62.14350128173828}]"
