run_id,arm_id,model_seed,config_sha256,feature_route_id,feature_dim,train_row_n,validation_early_row_n,validation_late_row_n,selected_batch_size,started_at_utc,ended_at_utc,final_evaluated_epoch,selected_epoch,selection_metric,selection_status,early_stop_non_improvement_count,checkpoint_path,checkpoint_sha256,model_state_semantic_sha256,parameter_count,initialization_contract_sha256,ordered_parameter_name_list_sha256,actual_optimizer_step_n,peak_cpu_rss_mib,peak_gpu_memory_mib,training_wall_seconds,data_pass_n,run_status,failure_reason
21C_full_reaka_pit_proxy_replication,R2_REAKA_DIFFUSION,20260713,55347efd5aaa4e1132b075fb07e65b46df1e47689dafbb66a724b1ff1d591f7b,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,157,335393,51932,50167,256,2026-07-16T15:30:46.733710Z,2026-07-16T15:45:24.630194Z,18,8,0.005949575429699258,provisional_selected,10,training/checkpoints/R2_REAKA_DIFFUSION/seed_20260713/state_dict.pt,1517fd270a76c5041cb61fb209ef5b0805e7ed203ed0e85463a8f701b6ee85c2,cd82c881c535500e1c6f4b93184605f0a8a5fa24f3de15ed0df698a832ce31cd,140741,0cfa6396dd0092c4257775c8eabe90490adc605f8fdb218fb6179ea4a8b08d5a,ec20a64e5f363ea1cf4202a96c7bead9e1898cca3e3dbee2d73031fbd457af8f,23598,3728.37890625,552.0,824.5902965700006,18,early_stopped,
21C_full_reaka_pit_proxy_replication,R2_REAKA_DIFFUSION,20260714,55347efd5aaa4e1132b075fb07e65b46df1e47689dafbb66a724b1ff1d591f7b,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,157,335393,51932,50167,256,2026-07-16T15:45:24.643305Z,2026-07-16T16:05:24.506498Z,26,16,0.009829404192532967,provisional_selected,10,training/checkpoints/R2_REAKA_DIFFUSION/seed_20260714/state_dict.pt,37f50e7ec7f7793752ea7e6964baa7e30913b4e5d1565473e6bb25e6757c443d,e1678f1f31fb6837cc0d7449a64b08b65f2fbe48411d2b6843acaf6a1218fcfd,140741,0cfa6396dd0092c4257775c8eabe90490adc605f8fdb218fb6179ea4a8b08d5a,ec20a64e5f363ea1cf4202a96c7bead9e1898cca3e3dbee2d73031fbd457af8f,34086,3728.37890625,530.0,1118.0515234339982,26,early_stopped,
21C_full_reaka_pit_proxy_replication,R2_REAKA_DIFFUSION,20260715,55347efd5aaa4e1132b075fb07e65b46df1e47689dafbb66a724b1ff1d591f7b,ALPHA158_NO_VWAP_REGISTERED_ADAPTATION,157,335393,51932,50167,256,2026-07-16T16:05:24.520167Z,2026-07-16T16:15:45.043426Z,13,3,0.008025732739492664,provisional_selected,10,training/checkpoints/R2_REAKA_DIFFUSION/seed_20260715/state_dict.pt,c8a7f85cdeaf1393b2658a101d7b8e7517926c2cfc7dc38eb16d00b74f23bb4b,ff28f8c6ba815dbddec63e3ab2242bf1be3d91e77f408e3b61c3e997f64c16a8,140741,0cfa6396dd0092c4257775c8eabe90490adc605f8fdb218fb6179ea4a8b08d5a,ec20a64e5f363ea1cf4202a96c7bead9e1898cca3e3dbee2d73031fbd457af8f,17043,3728.37890625,530.0,575.3834377469975,13,early_stopped,
