arm_id,model_seed,parameter_count,trainable_parameter_count,checkpoint_bytes,training_wall_seconds,inference_row_n,inference_wall_seconds,rows_per_second,peak_cpu_rss_mib,peak_gpu_memory_mib,status,reason
R2_REAKA_DIFFUSION,20260713,140741,140741,570037,824.5902965700006,51932,,,3728.37890625,552.0,pass,
R2_REAKA_DIFFUSION,20260714,140741,140741,570037,1118.0515234339982,51932,,,3728.37890625,530.0,pass,
R2_REAKA_DIFFUSION,20260715,140741,140741,570037,575.3834377469975,51932,,,3728.37890625,530.0,pass,
