target_type,target_key,target_name,ts_code,date,open,high,low,close,volume,money,source,ema60,ema120,ema60_slope20,ret60,broad_ret60,close_gt_ema60,close_gt_ema120,ema60_slope20_gt0,ret60_gt_broad,theme_trend_ok
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-09,2683.7239,2698.0348,2680.3866,2693.6305,6642442.48,12164765.53,tushare.index_daily,2704.288451759488,2724.0437038096306,-0.017499998504176828,,,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-10,2693.4996,2696.2085,2674.4259,2676.0276,6079518.08,10822491.071,tushare.index_daily,2703.3618664558985,2723.2500492012073,-0.017846032024212866,,,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-13,2672.3854,2694.9212,2667.5103,2690.6022,6104057.77,10893865.948,tushare.index_daily,2702.943516736033,2722.710415330113,-0.01806293263724501,,,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-14,2695.4239,2702.7391,2686.0252,2691.4962,5851354.67,11492353.507,tushare.index_daily,2702.5681948758347,2722.1944778866405,-0.01810744263378794,,,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-15,2691.0097,2698.9263,2662.7913,2666.5746,6582839.27,12023149.875,tushare.index_daily,2701.388077011053,2721.275141062068,-0.01821679391045683,,,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-16,2667.9493,2682.5649,2661.8767,2681.1609,5878233.98,10633264.33,tushare.index_daily,2700.724890879543,2720.612095755257,-0.01789779625993526,,,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-17,2679.478,2692.9628,2657.0423,2658.8523,7204700.88,12674546.963,tushare.index_daily,2699.352019047427,2719.5912726849224,-0.01732718171049441,,,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-20,2661.0761,2680.8187,2656.0522,2680.7562,6643283.68,11180310.472,tushare.index_daily,2698.742320062265,2718.9493706570724,-0.015321355799933212,,,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-21,2682.0608,2717.7416,2679.4801,2717.7119,9188163.21,15438464.08,tushare.index_daily,2699.3642735028466,2718.928916596625,-0.013537075123445819,,,True,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-22,2719.236,2726.235,2709.1722,2725.4028,8535476.42,14164634.976,tushare.index_daily,2700.217995683081,2719.035922933871,-0.011353827215396906,,,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-23,2727.7532,2730.0403,2714.8039,2729.3707,7352382.75,12292912.632,tushare.index_daily,2701.1738220541274,2719.206745695295,-0.00908909747975195,,,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-24,2729.5127,2741.9156,2724.2045,2741.504,7556466.74,13433529.107,tushare.index_daily,2702.496122970386,2719.575295353224,-0.007353281559314473,,,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-27,2743.0491,2751.78,2723.7459,2726.1925,8024917.41,14165216.601,tushare.index_daily,2703.2730533647996,2719.684670636642,-0.006004835430326816,,,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-02-28,2724.6575,2733.057,2716.2318,2731.2589,6221917.45,11067738.956,tushare.index_daily,2704.190622106937,2719.8759802128957,-0.004358287421662443,,,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-01,2731.0226,2744.0765,2728.102,2739.2153,8154032.29,13564466.147,tushare.index_daily,2705.3389722017914,2720.195638391195,-0.002752912605851865,,,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-02,2743.2442,2748.721,2722.1011,2722.3084,7529192.17,13373262.264,tushare.index_daily,2705.8953468837,2720.23056007068,-0.0015914698604868605,,,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-03,2714.8361,2734.8943,2701.3637,2731.1534,7742926.35,14053919.144,tushare.index_daily,2706.7234797727588,2720.411102879429,-0.00047516528265612035,,,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-06,2744.0696,2787.7933,2743.9863,2787.1006,11186538.49,21375709.386,tushare.index_daily,2709.3587951900454,2721.513408616959,0.0009234015768002646,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-07,2793.2244,2827.8472,2791.8449,2827.3133,14045531.33,29002157.184,tushare.index_daily,2713.2261560034863,2723.262167152216,0.002906819509790992,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-08,2824.2963,2824.2963,2791.9909,2798.3876,9786685.64,19505001.057,tushare.index_daily,2716.0183344951747,2724.503909843915,0.0042033524986786475,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-09,2794.3828,2804.3046,2783.6587,2794.4981,9696815.11,19146772.373,tushare.index_daily,2718.5914415609063,2725.660838606826,0.005289003024848249,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-10,2791.1367,2801.2985,2787.2076,2791.7447,7682491.64,15456638.258,tushare.index_daily,2720.9899090507124,2726.753133836465,0.006520785401890716,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-13,2795.2625,2834.3086,2788.4291,2834.2692,10410357.42,20625562.162,tushare.index_daily,2724.7039841638034,2728.53025889702,0.00805065562525975,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-14,2834.0954,2838.3188,2818.9626,2824.6977,11188344.64,25361463.881,tushare.index_daily,2727.982466650236,2730.1198033780606,0.009403748561308323,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-15,2814.7435,2819.5075,2794.9143,2813.4782,10046807.2,22426668.963,tushare.index_daily,2730.7856054485887,2731.4976281156137,0.010882378836165829,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-16,2815.9866,2840.3209,2815.9065,2840.1171,11261948.87,22797228.547,tushare.index_daily,2734.370244614209,2733.2929912872564,0.012457897451268574,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-17,2845.8426,2867.2005,2814.544,2814.7881,12826202.11,24903902.36,tushare.index_daily,2737.006895610464,2734.6400178775502,0.013949598384106032,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-20,2814.8183,2819.1598,2788.6222,2810.3176,9925521.06,19388410.994,tushare.index_daily,2739.41052526258,2735.8908870035416,0.015069317621764,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-21,2808.0081,2825.7783,2803.5407,2820.6764,9634075.64,19794286.704,tushare.index_daily,2742.0749801720035,2737.2923004414997,0.01582250572418409,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-22,2804.6082,2819.3376,2787.1413,2812.2116,9984333.78,20671316.829,tushare.index_daily,2744.3745414778396,2738.5306359713927,0.016352955896654642,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-23,2812.582,2824.6648,2780.6037,2813.0693,10047305.22,19929730.611,tushare.index_daily,2746.6268286425006,2739.762680004924,0.01682713130760627,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-24,2810.7702,2840.7571,2809.736,2836.7573,9675259.22,19492913.826,tushare.index_daily,2749.581926064058,2741.3658968643467,0.017423078868997077,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-27,2839.0983,2844.0049,2823.3955,2823.6814,9892528.71,19166686.412,tushare.index_daily,2752.011417012777,2742.7264836930353,0.018029389812217467,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-28,2818.4924,2822.9817,2799.47,2805.6121,8080132.45,14913855.524,tushare.index_daily,2753.7688164549813,2743.765915367531,0.018333838577332173,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-29,2814.093,2820.1002,2791.3748,2793.8632,10120982.98,19899351.23,tushare.index_daily,2755.083386407277,2744.5939696589767,0.018387497728242108,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-30,2786.6866,2790.4245,2730.3751,2731.8777,11799269.7,22768558.258,tushare.index_daily,2754.322544229989,2744.383783383622,0.01789692177196045,,,False,False,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-03-31,2734.2887,2759.6315,2734.2887,2750.7071,8873796.93,18500842.361,tushare.index_daily,2754.2040050749074,2744.488301013645,0.017541697796974454,,,False,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-05,2750.5013,2800.9174,2750.5013,2799.2473,10573062.9,21767002.406,tushare.index_daily,2755.680834416714,2745.3934084349075,0.017097048685063232,,,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-06,2799.8767,2809.9567,2790.1069,2797.7949,10167355.3,20416202.769,tushare.index_daily,2757.0616234522317,2746.2595487913554,0.01615621585828797,0.01722941368313835,0.05140874324761646,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-07,2792.7527,2801.814,2787.7107,2795.969,9033385.37,17843966.609,tushare.index_daily,2758.337275142322,2747.081192612986,0.015581242626262704,0.00637290186380457,0.04428084847373226,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-10,2786.7757,2787.1448,2741.809,2745.5608,10928552.05,21624098.405,tushare.index_daily,2757.9183743179838,2747.056062156573,0.014465922372836282,-0.014505136574072153,0.04078343145705188,False,False,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-11,2739.2511,2767.1664,2724.1222,2766.8079,11452587.52,21962023.402,tushare.index_daily,2758.2098341764104,2747.3825388151417,0.013678817772125873,0.004920894849210322,0.05068052627106079,True,True,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-12,2760.3962,2761.1088,2733.493,2735.2088,8582416.07,15788859.887,tushare.index_daily,2757.4557019083313,2747.181319991751,0.012020284748318844,-0.00827528379562481,0.04326443694217663,False,False,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-13,2731.4706,2753.3091,2730.4255,2739.9644,6198522.51,11516431.813,tushare.index_daily,2756.8822165998613,2747.0620320580033,0.010593818069920546,-0.0017661318237413015,0.04654019049561087,False,False,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-14,2740.803,2742.2201,2704.7668,2707.466,7110782.93,13156463.337,tushare.index_daily,2755.262012776915,2746.407552189276,0.00896313766979362,-0.006469496854422774,0.045586837516705,False,False,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-17,2699.796,2705.44,2674.2984,2687.009,6331154.01,11652284.754,tushare.index_daily,2753.0242090793113,2745.425757938214,0.0068220331543777935,-0.0061577696139395455,0.04892585630783186,False,False,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-18,2685.1972,2696.5677,2659.5906,2661.9062,7308667.62,13792802.524,tushare.index_daily,2750.0367333717927,2744.0452693772518,0.0047606156134372135,0.001232778386842659,0.04302243294265429,False,False,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-19,2657.25,2663.5531,2625.7049,2655.7944,7743118.71,13791903.647,tushare.index_daily,2746.946820802226,2742.5865773214296,0.0027510646798452054,0.03847564685794369,0.038087867386285,False,False,True,True,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-20,2658.0572,2671.7767,2645.639,2664.8848,7001110.01,13043205.701,tushare.index_daily,2744.2562627431366,2741.3022504235546,0.0007954861143133485,0.021512057295772324,0.04064260945227072,False,False,True,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-21,2665.0775,2676.1782,2649.7126,2653.3448,4929769.1,9343667.77,tushare.index_daily,2741.2755590466404,2739.8484082677933,-0.001129212643668609,0.029051471251541727,0.03815731091174723,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-24,2651.8565,2653.2408,2588.8415,2603.3036,6676104.85,11536000.653,tushare.index_daily,2736.751888258226,2737.5914692881606,-0.0035952974322163156,0.012856131286328898,0.030628040082190555,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-25,2607.8246,2642.7681,2606.0982,2621.3247,6387555.46,10800011.993,tushare.index_daily,2732.967390282546,2735.6697045065384,-0.006042568007891602,5.070212717739331e-05,0.025659626125942525,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-26,2620.9801,2640.3947,2620.4087,2632.5846,6724517.46,11723232.018,tushare.index_daily,2729.6761512568887,2733.965818481637,-0.008115978595805706,-0.0004265848595749189,0.024108338896021708,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-27,2628.1022,2651.6823,2578.2436,2647.7778,10405071.46,16765322.618,tushare.index_daily,2726.9909594124006,2732.5412231348337,-0.009724075921904274,0.014265726058006578,0.024452519131725303,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-04-28,2638.5191,2652.5173,2632.6618,2652.5173,7906880.86,12370023.0,tushare.index_daily,2724.5492000874037,2731.218513661531,-0.011082853778771051,0.013264065360052868,0.01891309593441659,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-02,2639.0546,2642.9402,2623.2732,2633.145,7648416.54,12283007.105,tushare.index_daily,2721.5523410681444,2729.597463848944,-0.011897736243888568,-0.00015450616333023692,0.011398007403037758,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-03,2630.7138,2642.8443,2624.7007,2634.1694,7851355.97,13000680.244,tushare.index_daily,2718.6873266068937,2728.02014047954,-0.012895442168615823,-0.0034012703357477747,0.014455643129277052,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-04,2631.5768,2654.5077,2614.308,2633.9982,7137983.54,12002719.173,tushare.index_daily,2715.910633931258,2726.466058818721,-0.01443207790566714,-0.01455640360879129,0.009243819772476902,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-05,2625.3979,2634.2113,2599.6916,2600.2029,7642939.94,12700580.611,tushare.index_daily,2712.1169377367905,2724.3790644580813,-0.01630166164337088,-0.022919835588277038,0.005010956313824755,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-08,2598.3349,2613.3862,2574.1115,2574.8564,8158033.27,13655028.54,tushare.index_daily,2707.6165922372234,2721.907615458774,-0.01838813670909112,-0.04053347972193222,-0.007234176176203477,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-09,2566.4834,2590.7269,2551.7834,2590.5654,7364605.06,12647328.663,tushare.index_daily,2703.7788482294454,2719.736669748712,-0.019630575941873785,-0.03826252338618841,-0.012884638554677919,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-10,2594.5483,2619.455,2571.3389,2572.8757,9860912.78,16062861.711,tushare.index_daily,2699.4869417301193,2717.309215703279,-0.021290219372967156,-0.038546650266237825,-0.02220196076340486,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-11,2560.218,2566.16,2490.8706,2546.0387,10717668.2,16570593.379,tushare.index_daily,2694.4558518373287,2714.4782980883488,-0.02284709416271047,-0.05372904995023042,-0.023173087136506898,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-12,2538.3403,2544.5784,2515.1101,2534.503,7995991.56,12583957.095,tushare.index_daily,2689.2114960393833,2711.503499772839,-0.02454610507225008,-0.058329341130037626,-0.014676476616449774,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-15,2561.8365,2579.6685,2561.5992,2577.6764,9005720.79,15002006.488,tushare.index_daily,2685.5546076446494,2709.2914815947756,-0.025299737305930603,-0.033337975993621205,-0.006581323255886118,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-16,2564.5585,2625.7078,2543.9751,2625.6773,11348824.89,18334351.078,tushare.index_daily,2683.591417230071,2707.909429006432,-0.025220552590948908,-0.020693871822463183,-0.0035699618803981537,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-17,2622.9632,2642.4158,2612.4883,2620.2491,10996833.24,18921107.025,tushare.index_daily,2681.514619943839,2706.4604979484748,-0.02491679932723634,-0.01451874555047683,-0.0033542291044017514,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-18,2595.2885,2624.0201,2590.6954,2600.7,8338222.7,13944107.395,tushare.index_daily,2678.864960273549,2704.7123905443677,-0.024784557172021993,-0.029863290067183246,-0.021109654955190016,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-19,2602.262,2607.2782,2574.0859,2603.5372,8659295.23,14039646.106,tushare.index_daily,2676.3951976416292,2703.0400733452875,-0.024728399465753226,-0.0420113331365255,-0.022675226389626935,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-22,2593.4407,2612.1138,2568.1936,2575.1482,8793218.38,14579247.798,tushare.index_daily,2673.075623948461,2700.926158083382,-0.024878905323147515,-0.055131153457389726,-0.022499562791870265,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-23,2567.7985,2576.651,2501.8832,2502.0691,10016669.34,16131861.574,tushare.index_daily,2667.4688526714617,2697.6392645613423,-0.025315789817855427,-0.08327985641525348,-0.014144838102617352,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-24,2489.2161,2510.1759,2448.6988,2509.9798,8999914.75,13496302.23,tushare.index_daily,2662.3052771740363,2694.5374552297503,-0.0258554541703494,-0.08445152733681949,-0.014302510380624467,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-25,2505.9377,2537.5916,2481.4751,2529.2887,10112103.93,15307020.589,tushare.index_daily,2657.9440779224283,2691.806070845788,-0.02627860206106547,-0.07222666777932962,0.011443050054686044,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-26,2527.9161,2536.3817,2513.7287,2522.4404,8544323.17,13740327.39,tushare.index_daily,2653.5013343839883,2689.0066382698246,-0.02694898007445079,-0.07645503690624122,0.008000497449859756,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-05-31,2544.9885,2555.9956,2511.2438,2512.6186,9134597.61,14856952.569,tushare.index_daily,2648.882228338611,2686.091133505034,-0.02777229045684515,-0.08272321638974489,0.009960249102080043,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-01,2508.5561,2517.7202,2471.8862,2472.2707,11054867.16,17326498.331,tushare.index_daily,2643.0916864258697,2682.556911463629,-0.028829375595062268,-0.09184767603846788,0.018235849748957422,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-02,2461.256,2510.6849,2446.7339,2505.9326,9568365.04,14356324.899,tushare.index_daily,2638.5946671987917,2679.637501356792,-0.029460048099044567,-0.08246362141357566,0.01710821098207327,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-05,2505.6618,2536.1685,2504.3462,2525.8811,8411501.38,13129843.547,tushare.index_daily,2634.8991404053886,2677.0960732351923,-0.029828482761454445,-0.0937244604661921,0.006461599705671173,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-06,2521.3903,2549.7738,2516.3649,2549.6085,7907885.69,12183661.063,tushare.index_daily,2632.1027259658676,2674.9888406197347,-0.029502493295032184,-0.09822215316569272,0.011269713443119667,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-07,2548.4059,2618.8726,2548.1439,2615.869,11443498.27,18234505.309,tushare.index_daily,2631.5704726555114,2674.011653171475,-0.02808599998970951,-0.06522277328558768,0.02468748435112933,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-08,2614.2975,2626.4009,2607.47,2614.6879,9824807.34,15471562.893,tushare.index_daily,2631.016945683199,2673.031095267814,-0.02691118861067132,-0.06434436294660562,0.03911205080165003,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-09,2615.0763,2638.866,2612.6616,2636.9584,8869672.94,14751254.521,tushare.index_daily,2631.2117474640777,2672.4348523708254,-0.025291914997108145,-0.055444289013963255,0.04325653121586459,True,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-12,2621.4427,2621.4427,2583.9423,2587.6885,8208287.62,14281126.372,tushare.index_daily,2629.7847557439436,2671.034086215936,-0.024001542296299472,-0.08699974582513192,0.03362871728909944,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-13,2584.0023,2624.1395,2584.0023,2617.9399,7298124.49,12558980.025,tushare.index_daily,2629.3963998179124,2670.156496361127,-0.022242615097237683,-0.07319643443615231,0.0363277807629685,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-14,2613.837,2617.8031,2596.3364,2604.9577,7449808.91,13255610.965,tushare.index_daily,2628.5951309714233,2669.0788303055715,-0.021209576789496754,-0.074114844749819,0.02068778092526613,False,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-15,2603.9403,2655.4626,2603.8514,2650.2394,11881338.38,19952013.375,tushare.index_daily,2629.3047791362947,2668.767434763331,-0.020229099610778123,-0.06685558845443385,0.013582050943117485,True,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-16,2647.6812,2652.7881,2630.3451,2639.5528,8627179.23,14872984.491,tushare.index_daily,2629.640779820351,2668.2845482383173,-0.019344977550252773,-0.06225523690397872,0.021172410476727244,True,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-19,2639.3612,2657.9716,2639.3612,2657.4383,7335767.36,12784749.674,tushare.index_daily,2630.5521739246014,2668.105271407932,-0.01803479722397583,-0.05439929636422591,0.03016358996369628,True,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-20,2662.0478,2671.6102,2654.8356,2656.9139,8797380.93,14597177.238,tushare.index_daily,2631.416492812319,2667.9202900623463,-0.01680570375740631,-0.058057882853914,0.023121518020066567,True,False,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-21,2662.9711,2674.2273,2648.2632,2672.201,9494850.44,16927347.175,tushare.index_daily,2632.7536897692926,2667.991045598506,-0.015084471916139708,-0.04978665190058962,0.03997182417809442,True,True,False,False,False
theme,ai,中证人工智能主题指数,930713.CSI,2017-06-22,2668.748,2691.0981,2638.3498,2638.9858,10714952.16,19791862.103,tushare.index_daily,2632.9580212522665,2667.5116200514235,-0.012937669875557445,-0.06188382916837498,0.037078309736323645,True,False,False,False,False
