version,fold,calendar_year,dimension,group_value,trades,stop_loss_count,time_stop_count,stop_time_ratio,net_pnl_sum,return_contribution,avg_cost_after_return
lgbm_pullback_bad_trade_gate,WF1,2019,pullback_top10_20,True,7,1,2,0.42857142857142855,2169.3062786102287,0.002169306278610229,0.010706882492334143
lgbm_pullback_bad_trade_gate,WF1,2019,width,width_neutral,12,0,8,0.6666666666666666,-11110.529646301271,-0.01111052964630127,-0.0335400865385398
lgbm_pullback_bad_trade_gate,WF1,2019,width,width_strong,23,2,14,0.6956521739130435,-10650.2944602251,-0.010650294460225099,-0.0179745175650713
lgbm_pullback_bad_trade_gate,WF1,2020,entry_type,breakout,26,1,18,0.7307692307692307,7209.4094932317685,0.007209409493231769,0.02741699718300274
lgbm_pullback_bad_trade_gate,WF1,2020,entry_type,pullback,30,14,8,0.7333333333333333,-12914.70671184063,-0.01291470671184063,-0.012241823935959474
lgbm_pullback_bad_trade_gate,WF1,2020,exit_reason,end_of_backtest,2,0,0,0.0,13993.632669830322,0.013993632669830322,0.3812751609316555
lgbm_pullback_bad_trade_gate,WF1,2020,exit_reason,stop_loss,15,15,0,1.0,-39927.47026216984,-0.03992747026216984,-0.09274321404553383
lgbm_pullback_bad_trade_gate,WF1,2020,exit_reason,time_stop,26,0,26,1.0,-32532.916323733327,-0.03253291632373333,-0.04615285761224888
lgbm_pullback_bad_trade_gate,WF1,2020,exit_reason,trailing_stop,13,0,0,0.0,52761.45669746398,0.05276145669746398,0.16724303041672728
lgbm_pullback_bad_trade_gate,WF1,2020,industry_sync,industry_sync_on,56,15,26,0.7321428571428571,-5705.297218608863,-0.005705297218608863,0.006171200154987269
lgbm_pullback_bad_trade_gate,WF1,2020,market_trend,market_trend_on,56,15,26,0.7321428571428571,-5705.297218608863,-0.005705297218608863,0.006171200154987269
lgbm_pullback_bad_trade_gate,WF1,2020,pullback_money,not_pullback,26,1,18,0.7307692307692307,7209.4094932317685,0.007209409493231769,0.02741699718300274
lgbm_pullback_bad_trade_gate,WF1,2020,pullback_money,pullback_money_other,8,3,3,0.75,3574.890106678008,0.0035748901066780083,0.016461257067601653
lgbm_pullback_bad_trade_gate,WF1,2020,pullback_money,pullback_money_weak,22,11,5,0.7272727272727273,-16489.59681851864,-0.01648959681851864,-0.022679307937254437
lgbm_pullback_bad_trade_gate,WF1,2020,pullback_top10_20,False,39,7,21,0.717948717948718,4200.606378436079,0.0042006063784360784,0.01681577518769356
lgbm_pullback_bad_trade_gate,WF1,2020,pullback_top10_20,True,17,8,5,0.7647058823529411,-9905.903597044946,-0.009905903597044945,-0.018248707272985974
lgbm_pullback_bad_trade_gate,WF1,2020,width,width_neutral,6,2,3,0.8333333333333334,-4903.294519710543,-0.004903294519710543,-0.03002946225327106
lgbm_pullback_bad_trade_gate,WF1,2020,width,width_strong,50,13,23,0.72,-802.0026988983191,-0.0008020026988983191,0.01051527964397827
lgbm_pullback_bad_trade_gate,WF2,2020,entry_type,breakout,21,1,14,0.7142857142857143,11604.396590709686,0.011604396590709685,0.04448184582697067
lgbm_pullback_bad_trade_gate,WF2,2020,entry_type,pullback,65,23,13,0.5538461538461539,-3549.107568144809,-0.003549107568144809,0.002605295266477522
lgbm_pullback_bad_trade_gate,WF2,2020,exit_reason,stop_loss,24,24,0,1.0,-61896.87290844917,-0.06189687290844917,-0.08829374315231764
lgbm_pullback_bad_trade_gate,WF2,2020,exit_reason,time_stop,27,0,27,1.0,-31993.409448075294,-0.03199340944807529,-0.042954525977883753
lgbm_pullback_bad_trade_gate,WF2,2020,exit_reason,trailing_stop,35,0,0,0.0,101945.57137908936,0.10194557137908937,0.12520814262131166
lgbm_pullback_bad_trade_gate,WF2,2020,industry_sync,industry_sync_on,86,24,27,0.5930232558139535,8055.289022564877,0.008055289022564877,0.012830964589388642
lgbm_pullback_bad_trade_gate,WF2,2020,market_trend,market_trend_on,86,24,27,0.5930232558139535,8055.289022564877,0.008055289022564877,0.012830964589388642
lgbm_pullback_bad_trade_gate,WF2,2020,pullback_money,not_pullback,21,1,14,0.7142857142857143,11604.396590709686,0.011604396590709685,0.04448184582697067
lgbm_pullback_bad_trade_gate,WF2,2020,pullback_money,pullback_money_other,14,5,3,0.5714285714285714,3943.741043281555,0.003943741043281555,0.009062045426073601
lgbm_pullback_bad_trade_gate,WF2,2020,pullback_money,pullback_money_weak,51,18,10,0.5490196078431373,-7492.84861142636,-0.00749284861142636,0.0008328540461962445
lgbm_pullback_bad_trade_gate,WF2,2020,pullback_top10_20,False,49,9,18,0.5510204081632653,18093.870654678343,0.018093870654678344,0.026787161119035965
lgbm_pullback_bad_trade_gate,WF2,2020,pullback_top10_20,True,37,15,9,0.6486486486486487,-10038.581632113463,-0.010038581632113462,-0.00565156594987403
lgbm_pullback_bad_trade_gate,WF2,2020,width,width_neutral,9,3,3,0.6666666666666666,-2073.7273749351525,-0.0020737273749351524,-0.005745888093115316
lgbm_pullback_bad_trade_gate,WF2,2020,width,width_strong,77,21,24,0.5844155844155844,10129.016397500032,0.010129016397500032,0.015002285032798192
lgbm_pullback_bad_trade_gate,WF2,2021,entry_type,breakout,3,0,1,0.3333333333333333,-6766.5175109863285,-0.0067665175109863284,-0.0780180777760086
lgbm_pullback_bad_trade_gate,WF2,2021,entry_type,pullback,16,6,6,0.75,-10397.799757051473,-0.010397799757051473,-0.0207726224846081
lgbm_pullback_bad_trade_gate,WF2,2021,exit_reason,ema60_exit,1,0,0,0.0,-4024.5916465759283,-0.004024591646575928,-0.13741136438188878
lgbm_pullback_bad_trade_gate,WF2,2021,exit_reason,stop_loss,6,6,0,1.0,-13388.662703061103,-0.013388662703061103,-0.07851410264288879
lgbm_pullback_bad_trade_gate,WF2,2021,exit_reason,time_stop,7,0,7,1.0,-6181.747436451913,-0.006181747436451913,-0.03017446405118284
lgbm_pullback_bad_trade_gate,WF2,2021,exit_reason,trailing_stop,5,0,0,0.0,6430.6845180511455,0.006430684518051145,0.0506602071031492
lgbm_pullback_bad_trade_gate,WF2,2021,industry_sync,industry_sync_on,19,6,7,0.6842105263157895,-17164.3172680378,-0.017164317268037802,-0.029811378583250284
lgbm_pullback_bad_trade_gate,WF2,2021,market_trend,market_trend_on,19,6,7,0.6842105263157895,-17164.3172680378,-0.017164317268037802,-0.029811378583250284
lgbm_pullback_bad_trade_gate,WF2,2021,pullback_money,not_pullback,3,0,1,0.3333333333333333,-6766.5175109863285,-0.0067665175109863284,-0.0780180777760086
lgbm_pullback_bad_trade_gate,WF2,2021,pullback_money,pullback_money_weak,16,6,6,0.75,-10397.799757051473,-0.010397799757051473,-0.0207726224846081
lgbm_pullback_bad_trade_gate,WF2,2021,pullback_top10_20,False,7,0,3,0.42857142857142855,-7715.901625776292,-0.007715901625776293,-0.03790751350247042
lgbm_pullback_bad_trade_gate,WF2,2021,pullback_top10_20,True,12,6,4,0.8333333333333334,-9448.415642261507,-0.009448415642261508,-0.025088633213705202
lgbm_pullback_bad_trade_gate,WF2,2021,width,width_neutral,3,2,0,0.6666666666666666,-2671.4212773323075,-0.0026714212773323075,-0.035054496932742034
lgbm_pullback_bad_trade_gate,WF2,2021,width,width_strong,16,4,7,0.6875,-14492.895990705494,-0.014492895990705494,-0.028828293892720583
lgbm_pullback_bad_trade_gate,WF3,2021,entry_type,breakout,5,0,2,0.4,-7865.095214891437,-0.007865095214891437,-0.05750040249178719
lgbm_pullback_bad_trade_gate,WF3,2021,entry_type,pullback,20,10,5,0.75,-23423.066356277475,-0.023423066356277476,-0.042593124960929596
lgbm_pullback_bad_trade_gate,WF3,2021,exit_reason,ema60_exit,3,0,0,0.0,-5313.029278469089,-0.005313029278469089,-0.05807025559023583
lgbm_pullback_bad_trade_gate,WF3,2021,exit_reason,stop_loss,10,10,0,1.0,-22170.726197862634,-0.022170726197862634,-0.08087531465044287
lgbm_pullback_bad_trade_gate,WF3,2021,exit_reason,time_stop,7,0,7,1.0,-8107.590819644928,-0.008107590819644928,-0.043120291009292974
lgbm_pullback_bad_trade_gate,WF3,2021,exit_reason,trailing_stop,5,0,0,0.0,4303.184724807738,0.004303184724807738,0.02908828773253182
lgbm_pullback_bad_trade_gate,WF3,2021,industry_sync,industry_sync_on,25,10,7,0.68,-31288.16157116891,-0.031288161571168906,-0.04557458046710112
lgbm_pullback_bad_trade_gate,WF3,2021,market_trend,market_trend_on,25,10,7,0.68,-31288.16157116891,-0.031288161571168906,-0.04557458046710112
lgbm_pullback_bad_trade_gate,WF3,2021,pullback_money,not_pullback,5,0,2,0.4,-7865.095214891437,-0.007865095214891437,-0.05750040249178719
lgbm_pullback_bad_trade_gate,WF3,2021,pullback_money,pullback_money_other,1,1,0,1.0,-2364.351420497895,-0.002364351420497895,-0.08174795121886866
lgbm_pullback_bad_trade_gate,WF3,2021,pullback_money,pullback_money_weak,19,9,5,0.7368421052631579,-21058.71493577958,-0.021058714935779578,-0.04053234463156438
lgbm_pullback_bad_trade_gate,WF3,2021,pullback_top10_20,False,14,3,4,0.5,-17186.76488971711,-0.01718676488971711,-0.0457062379286615
lgbm_pullback_bad_trade_gate,WF3,2021,pullback_top10_20,True,11,7,3,0.9090909090909091,-14101.396681451799,-0.014101396681451798,-0.04540701642511516
lgbm_pullback_bad_trade_gate,WF3,2021,width,width_neutral,10,6,1,0.7,-14975.357744884497,-0.014975357744884498,-0.05771837070319684
lgbm_pullback_bad_trade_gate,WF3,2021,width,width_strong,15,4,6,0.6666666666666666,-16312.80382628441,-0.01631280382628441,-0.037478720309703964
lgbm_pullback_bad_trade_gate,WF3,2022,entry_type,breakout,7,0,6,0.8571428571428571,-9846.616822600368,-0.009846616822600369,-0.05447768261838106
lgbm_pullback_bad_trade_gate,WF3,2022,entry_type,pullback,8,4,2,0.75,-6709.238273525236,-0.006709238273525236,-0.03277039341595295
lgbm_pullback_bad_trade_gate,WF3,2022,exit_reason,ema60_exit,1,0,0,0.0,-2796.8923859596252,-0.0027968923859596254,-0.0998212686026305
lgbm_pullback_bad_trade_gate,WF3,2022,exit_reason,stop_loss,4,4,0,1.0,-6556.800101280211,-0.0065568001012802106,-0.05951271280363804
lgbm_pullback_bad_trade_gate,WF3,2022,exit_reason,time_stop,8,0,8,1.0,-8062.324266505244,-0.008062324266505244,-0.04101291430453903
lgbm_pullback_bad_trade_gate,WF3,2022,exit_reason,trailing_stop,2,0,0,0.0,860.1616576194763,0.0008601616576194763,0.011234254298601948
lgbm_pullback_bad_trade_gate,WF3,2022,industry_sync,industry_sync_on,15,4,8,0.8,-16555.855096125604,-0.016555855096125605,-0.042900461710419405
lgbm_pullback_bad_trade_gate,WF3,2022,market_trend,market_trend_on,15,4,8,0.8,-16555.855096125604,-0.016555855096125605,-0.042900461710419405
lgbm_pullback_bad_trade_gate,WF3,2022,pullback_money,not_pullback,7,0,6,0.8571428571428571,-9846.616822600368,-0.009846616822600369,-0.05447768261838106
lgbm_pullback_bad_trade_gate,WF3,2022,pullback_money,pullback_money_weak,8,4,2,0.75,-6709.238273525236,-0.006709238273525236,-0.03277039341595295
lgbm_pullback_bad_trade_gate,WF3,2022,pullback_top10_20,False,9,1,6,0.7777777777777778,-12525.028460621834,-0.012525028460621835,-0.05382639150974576
lgbm_pullback_bad_trade_gate,WF3,2022,pullback_top10_20,True,6,3,2,0.8333333333333334,-4030.826635503769,-0.004030826635503769,-0.02651156701142986
lgbm_pullback_bad_trade_gate,WF3,2022,width,width_neutral,7,3,3,0.8571428571428571,-9904.097014904024,-0.009904097014904025,-0.051575834690498486
lgbm_pullback_bad_trade_gate,WF3,2022,width,width_strong,8,1,5,0.75,-6651.758081221581,-0.006651758081221581,-0.0353095103528502
lgbm_pullback_bad_trade_gate,WF4,2022,entry_type,breakout,7,0,6,0.8571428571428571,-10015.22785887718,-0.010015227858877181,-0.05447768261838103
lgbm_pullback_bad_trade_gate,WF4,2022,entry_type,pullback,9,5,1,0.6666666666666666,-8100.497972607609,-0.008100497972607609,-0.03404911034877906
lgbm_pullback_bad_trade_gate,WF4,2022,exit_reason,ema60_exit,1,0,0,0.0,-2796.8923859596252,-0.0027968923859596254,-0.0998212686026305
lgbm_pullback_bad_trade_gate,WF4,2022,exit_reason,stop_loss,5,5,0,1.0,-8523.660232663153,-0.008523660232663153,-0.060670791605014984
lgbm_pullback_bad_trade_gate,WF4,2022,exit_reason,time_stop,7,0,7,1.0,-7985.74202275276,-0.00798574202275276,-0.045143093246507386
lgbm_pullback_bad_trade_gate,WF4,2022,exit_reason,trailing_stop,3,0,0,0.0,1190.5688098907492,0.0011905688098907492,0.010463702628526089
lgbm_pullback_bad_trade_gate,WF4,2022,industry_sync,industry_sync_on,16,5,7,0.75,-18115.72583148479,-0.01811572583148479,-0.04298661071672992
lgbm_pullback_bad_trade_gate,WF4,2022,market_trend,market_trend_on,16,5,7,0.75,-18115.72583148479,-0.01811572583148479,-0.04298661071672992
lgbm_pullback_bad_trade_gate,WF4,2022,pullback_money,not_pullback,7,0,6,0.8571428571428571,-10015.22785887718,-0.010015227858877181,-0.05447768261838103
lgbm_pullback_bad_trade_gate,WF4,2022,pullback_money,pullback_money_other,1,0,0,0.0,241.4591445922866,0.0002414591445922866,0.008922599288374333
lgbm_pullback_bad_trade_gate,WF4,2022,pullback_money,pullback_money_weak,8,5,1,0.75,-8341.957117199896,-0.008341957117199896,-0.03942057405342324
lgbm_pullback_bad_trade_gate,WF4,2022,pullback_top10_20,False,11,2,6,0.7272727272727273,-13463.569253802296,-0.013463569253802295,-0.04619441074190444
lgbm_pullback_bad_trade_gate,WF4,2022,pullback_top10_20,True,5,3,1,0.8,-4652.156577682495,-0.004652156577682495,-0.035929450661345994
lgbm_pullback_bad_trade_gate,WF4,2022,width,width_neutral,8,3,3,0.75,-9860.452025628087,-0.009860452025628087,-0.04319973029830823
lgbm_pullback_bad_trade_gate,WF4,2022,width,width_strong,8,2,4,0.75,-8255.273805856701,-0.008255273805856701,-0.04277349113515162
lgbm_pullback_bad_trade_gate,WF4,2023,entry_type,breakout,7,0,5,0.7142857142857143,19582.136678886414,0.019582136678886416,0.09866975970766109
lgbm_pullback_bad_trade_gate,WF4,2023,entry_type,pullback,19,8,6,0.7368421052631579,-9241.15098474026,-0.00924115098474026,-0.01916363994934224
lgbm_pullback_bad_trade_gate,WF4,2023,exit_reason,ema60_exit,1,0,0,0.0,2009.0774642944336,0.002009077464294434,0.0774899085988408
lgbm_pullback_bad_trade_gate,WF4,2023,exit_reason,stop_loss,8,8,0,1.0,-13213.317622590064,-0.013213317622590065,-0.06079166515365114
lgbm_pullback_bad_trade_gate,WF4,2023,exit_reason,time_stop,11,0,11,1.0,-3594.439667439458,-0.003594439667439458,-0.012223669696182942
lgbm_pullback_bad_trade_gate,WF4,2023,exit_reason,trailing_stop,6,0,0,0.0,25139.66551988124,0.02513966551988124,0.14498048970075095
lgbm_pullback_bad_trade_gate,WF4,2023,industry_sync,industry_sync_on,26,8,11,0.7307692307692307,10340.985694146151,0.01034098569414615,0.01256073688138942
lgbm_pullback_bad_trade_gate,WF4,2023,market_trend,market_trend_on,26,8,11,0.7307692307692307,10340.985694146151,0.01034098569414615,0.01256073688138942
lgbm_pullback_bad_trade_gate,WF4,2023,pullback_money,not_pullback,7,0,5,0.7142857142857143,19582.136678886414,0.019582136678886416,0.09866975970766109
lgbm_pullback_bad_trade_gate,WF4,2023,pullback_money,pullback_money_weak,19,8,6,0.7368421052631579,-9241.15098474026,-0.00924115098474026,-0.01916363994934224
lgbm_pullback_bad_trade_gate,WF4,2023,pullback_top10_20,False,13,4,6,0.7692307692307693,11931.308203887942,0.011931308203887943,0.03151643963195287
lgbm_pullback_bad_trade_gate,WF4,2023,pullback_top10_20,True,13,4,5,0.6923076923076923,-1590.322509741788,-0.001590322509741788,-0.006394965869174022
lgbm_pullback_bad_trade_gate,WF4,2023,width,width_neutral,4,1,3,1.0,-3626.7307587385158,-0.003626730758738516,-0.031688474554790895
lgbm_pullback_bad_trade_gate,WF4,2023,width,width_strong,22,7,8,0.6818181818181818,13967.716452884673,0.013967716452884674,0.020606048051604025
lgbm_pullback_bad_trade_gate,WF5,2023,entry_type,breakout,7,0,5,0.7142857142857143,20386.28771696091,0.02038628771696091,0.09866975970766109
lgbm_pullback_bad_trade_gate,WF5,2023,entry_type,pullback,18,7,6,0.7222222222222222,-8568.165259408952,-0.008568165259408952,-0.018017910994041934
lgbm_pullback_bad_trade_gate,WF5,2023,exit_reason,ema60_exit,1,0,0,0.0,2009.0774642944336,0.002009077464294434,0.0774899085988408
lgbm_pullback_bad_trade_gate,WF5,2023,exit_reason,stop_loss,7,7,0,1.0,-12484.595225667952,-0.012484595225667952,-0.06379236572635164
lgbm_pullback_bad_trade_gate,WF5,2023,exit_reason,time_stop,11,0,11,1.0,-3760.215281796452,-0.003760215281796452,-0.012223669696182942
lgbm_pullback_bad_trade_gate,WF5,2023,exit_reason,trailing_stop,6,0,0,0.0,26053.85550072193,0.02605385550072193,0.14498048970075098
lgbm_pullback_bad_trade_gate,WF5,2023,industry_sync,industry_sync_on,25,7,11,0.72,11818.122457551957,0.011818122457551957,0.014654636802434916
lgbm_pullback_bad_trade_gate,WF5,2023,market_trend,market_trend_on,25,7,11,0.72,11818.122457551957,0.011818122457551957,0.014654636802434916
lgbm_pullback_bad_trade_gate,WF5,2023,pullback_money,not_pullback,7,0,5,0.7142857142857143,20386.28771696091,0.02038628771696091,0.09866975970766109
lgbm_pullback_bad_trade_gate,WF5,2023,pullback_money,pullback_money_weak,18,7,6,0.7222222222222222,-8568.165259408952,-0.008568165259408952,-0.018017910994041934
lgbm_pullback_bad_trade_gate,WF5,2023,pullback_top10_20,False,12,3,6,0.75,13820.515450096136,0.013820515450096136,0.037458373030011254
lgbm_pullback_bad_trade_gate,WF5,2023,pullback_top10_20,True,13,4,5,0.6923076923076923,-2002.3929925441746,-0.0020023929925441744,-0.006394965869174009
lgbm_pullback_bad_trade_gate,WF5,2023,width,width_neutral,4,1,3,1.0,-3626.7307587385158,-0.003626730758738516,-0.031688474554790895
lgbm_pullback_bad_trade_gate,WF5,2023,width,width_strong,21,6,8,0.6666666666666666,15444.853216290476,0.015444853216290477,0.023481896108573166
lgbm_pullback_bad_trade_gate,WF5,2024,entry_type,breakout,18,0,12,0.6666666666666666,-11749.96412043572,-0.011749964120435719,-0.02869550256339679
lgbm_pullback_bad_trade_gate,WF5,2024,entry_type,pullback,79,21,19,0.5063291139240507,-10091.150128495687,-0.010091150128495686,-0.0038626401439110507
lgbm_pullback_bad_trade_gate,WF5,2024,exit_reason,ema60_exit,4,0,0,0.0,551.495393490789,0.0005514953934907889,0.006518801323944523
lgbm_pullback_bad_trade_gate,WF5,2024,exit_reason,end_of_backtest,17,0,0,0.0,14255.693412780765,0.014255693412780766,0.03133407576436767
lgbm_pullback_bad_trade_gate,WF5,2024,exit_reason,stop_loss,21,21,0,1.0,-28731.723619222645,-0.028731723619222646,-0.04677207446855721
lgbm_pullback_bad_trade_gate,WF5,2024,exit_reason,time_stop,31,0,31,1.0,-25947.023054492474,-0.025947023054492473,-0.032978568059363285
lgbm_pullback_bad_trade_gate,WF5,2024,exit_reason,trailing_stop,24,0,0,0.0,18030.44361851216,0.01803044361851216,0.02600529428665915
lgbm_pullback_bad_trade_gate,WF5,2024,industry_sync,industry_sync_on,97,21,31,0.5360824742268041,-21841.114248931408,-0.02184111424893141,-0.00847080018051665
lgbm_pullback_bad_trade_gate,WF5,2024,market_trend,market_trend_on,97,21,31,0.5360824742268041,-21841.114248931408,-0.02184111424893141,-0.00847080018051665
lgbm_pullback_bad_trade_gate,WF5,2024,pullback_money,not_pullback,18,0,12,0.6666666666666666,-11749.96412043572,-0.011749964120435719,-0.02869550256339679
lgbm_pullback_bad_trade_gate,WF5,2024,pullback_money,pullback_money_other,10,3,4,0.7,-3597.536046147346,-0.003597536046147346,-0.011626798057241344
lgbm_pullback_bad_trade_gate,WF5,2024,pullback_money,pullback_money_weak,69,18,15,0.4782608695652174,-6493.614082348339,-0.006493614082348339,-0.002737399866616807
lgbm_pullback_bad_trade_gate,WF5,2024,pullback_top10_20,False,50,8,17,0.5,-13663.546286034587,-0.013663546286034587,-0.011564236446348956
lgbm_pullback_bad_trade_gate,WF5,2024,pullback_top10_20,True,47,13,14,0.574468085106383,-8177.567962896819,-0.00817756796289682,-0.005179910536014196
lgbm_pullback_bad_trade_gate,WF5,2024,width,width_neutral,4,1,1,0.5,-2415.3393052577994,-0.0024153393052577994,-0.020275527347891474
lgbm_pullback_bad_trade_gate,WF5,2024,width,width_strong,93,20,30,0.5376344086021505,-19425.77494367361,-0.019425774943673608,-0.007963069979769347
no_model_gate,WF1,2019,entry_type,breakout,18,0,14,0.7777777777777778,-10469.283364939682,-0.010469283364939682,-0.023598261953294005
no_model_gate,WF1,2019,entry_type,pullback,54,13,21,0.6296296296296297,-30188.332444965843,-0.030188332444965844,-0.01958440808244848
no_model_gate,WF1,2019,exit_reason,ema60_exit,1,0,0,0.0,-4315.63441467285,-0.0043156344146728495,-0.14865859301116746
no_model_gate,WF1,2019,exit_reason,stop_loss,13,13,0,1.0,-25802.437572932242,-0.02580243757293224,-0.06901270379441457
no_model_gate,WF1,2019,exit_reason,time_stop,35,0,35,1.0,-32154.46798560619,-0.032154467985606186,-0.03331704618872653
no_model_gate,WF1,2019,exit_reason,trailing_stop,23,0,0,0.0,21614.924163305757,0.02161492416330576,0.031721461188368494
no_model_gate,WF1,2019,industry_sync,industry_sync_on,72,13,35,0.6666666666666666,-40657.61580990552,-0.04065761580990552,-0.02058787155015986
no_model_gate,WF1,2019,market_trend,market_trend_on,72,13,35,0.6666666666666666,-40657.61580990552,-0.04065761580990552,-0.02058787155015986
no_model_gate,WF1,2019,pullback_money,not_pullback,18,0,14,0.7777777777777778,-10469.283364939682,-0.010469283364939682,-0.023598261953294005
no_model_gate,WF1,2019,pullback_money,pullback_money_other,7,1,3,0.5714285714285714,-4593.322239136704,-0.004593322239136705,-0.022126134866365492
no_model_gate,WF1,2019,pullback_money,pullback_money_weak,47,12,18,0.6382978723404256,-25595.010205829134,-0.025595010205829133,-0.019205853029524673
no_model_gate,WF1,2019,pullback_top10_20,False,42,6,23,0.6904761904761905,-19586.437435579293,-0.019586437435579293,-0.018009168893713484
no_model_gate,WF1,2019,pullback_top10_20,True,30,7,12,0.6333333333333333,-21071.178374326228,-0.02107117837432623,-0.024198055269184785
no_model_gate,WF1,2019,width,width_neutral,13,2,7,0.6923076923076923,-12766.731055855746,-0.012766731055855745,-0.03702013462841552
no_model_gate,WF1,2019,width,width_strong,59,11,28,0.6610169491525424,-27890.884754049774,-0.027890884754049775,-0.016967203414273022
no_model_gate,WF1,2020,entry_type,breakout,19,0,14,0.7368421052631579,13075.236048102375,0.013075236048102375,0.04775239456456642
no_model_gate,WF1,2020,entry_type,pullback,77,26,17,0.5584415584415584,-24982.815408360955,-0.024982815408360955,-0.006897625355042647
no_model_gate,WF1,2020,exit_reason,ema60_exit,1,0,0,0.0,-2994.507384824753,-0.0029945073848247528,-0.10898736379618279
no_model_gate,WF1,2020,exit_reason,end_of_backtest,3,0,0,0.0,18495.0986328125,0.0184950986328125,0.35508761445312337
no_model_gate,WF1,2020,exit_reason,stop_loss,26,26,0,1.0,-61041.344129335885,-0.06104134412933589,-0.08415336943444994
no_model_gate,WF1,2020,exit_reason,time_stop,31,0,31,1.0,-37337.88399841785,-0.03733788399841785,-0.04530583981291557
no_model_gate,WF1,2020,exit_reason,trailing_stop,35,0,0,0.0,70971.05751950742,0.07097105751950741,0.08606775726632492
no_model_gate,WF1,2020,industry_sync,industry_sync_on,96,26,31,0.59375,-11907.579360258573,-0.011907579360258573,0.00391852442071331
no_model_gate,WF1,2020,market_trend,market_trend_on,96,26,31,0.59375,-11907.579360258573,-0.011907579360258573,0.00391852442071331
no_model_gate,WF1,2020,pullback_money,not_pullback,19,0,14,0.7368421052631579,13075.236048102375,0.013075236048102375,0.04775239456456642
no_model_gate,WF1,2020,pullback_money,pullback_money_other,16,6,3,0.5625,4893.139476358896,0.004893139476358896,0.011532372883612606
no_model_gate,WF1,2020,pullback_money,pullback_money_weak,61,20,14,0.5573770491803278,-29875.954884719857,-0.029875954884719856,-0.011731723253706318
no_model_gate,WF1,2020,pullback_top10_20,False,51,9,20,0.5686274509803921,13227.565538716311,0.013227565538716311,0.020047140013582414
no_model_gate,WF1,2020,pullback_top10_20,True,45,17,11,0.6222222222222222,-25135.14489897489,-0.02513514489897489,-0.014360573251205006
no_model_gate,WF1,2020,width,width_neutral,11,4,3,0.6363636363636364,-13149.4038087368,-0.0131494038087368,-0.04499421562527028
no_model_gate,WF1,2020,width,width_strong,85,22,28,0.5882352941176471,1241.8244484782308,0.0012418244484782308,0.01024840842666413
no_model_gate,WF2,2020,entry_type,breakout,21,1,14,0.7142857142857143,11684.0030888319,0.0116840030888319,0.04448184582697067
no_model_gate,WF2,2020,entry_type,pullback,78,27,17,0.5641025641025641,-25303.497099196924,-0.025303497099196923,-0.0057676381901109785
no_model_gate,WF2,2020,exit_reason,ema60_exit,1,0,0,0.0,-2994.507384824753,-0.0029945073848247528,-0.10898736379618279
no_model_gate,WF2,2020,exit_reason,stop_loss,28,28,0,1.0,-70770.84000281095,-0.07077084000281095,-0.08793728807820449
no_model_gate,WF2,2020,exit_reason,time_stop,31,0,31,1.0,-38802.03068327905,-0.03880203068327905,-0.045305839812915576
no_model_gate,WF2,2020,exit_reason,trailing_stop,39,0,0,0.0,98947.88406054974,0.09894788406054975,0.11435783199292356
no_model_gate,WF2,2020,industry_sync,industry_sync_on,99,28,31,0.5959595959595959,-13619.494010365019,-0.013619494010365019,0.0048913432680578565
